amount,inventory_id,rental_id,rental_date,rstaff_id,payment_date,return_date,customer_id,pstaff_id,payment_id
0.99,2214,843,2005-05-30 00:44:24,2,2005-05-30 00:44:24,2005-05-31 00:58:24,313,2,8484
2.99,3608,1312,2005-06-15 10:16:27,1,2005-06-15 10:16:27,2005-06-20 06:53:27,313,2,8485
7.99,204,2617,2005-06-19 07:48:31,1,2005-06-19 07:48:31,2005-06-27 11:56:31,313,1,8486
4.99,3944,2711,2005-06-19 14:12:22,1,2005-06-19 14:12:22,2005-06-21 09:29:22,313,2,8487
2.99,2549,4552,2005-07-08 04:36:35,2,2005-07-08 04:36:35,2005-07-14 05:48:35,313,2,8488
5.99,4418,5255,2005-07-09 13:51:08,2,2005-07-09 13:51:08,2005-07-17 13:58:08,313,1,8489
2.99,491,6384,2005-07-11 22:07:26,1,2005-07-11 22:07:26,2005-07-16 22:39:26,313,1,8490
0.99,487,7294,2005-07-27 12:38:14,1,2005-07-27 12:38:14,2005-07-30 13:01:14,313,2,8491
4.99,865,8381,2005-07-29 05:31:44,1,2005-07-29 05:31:44,2005-07-31 09:20:44,313,2,8492
3.99,2940,8970,2005-07-30 04:02:05,2,2005-07-30 04:02:05,2005-08-07 03:40:05,313,1,8493
2.99,2870,9836,2005-07-31 12:12:00,1,2005-07-31 12:12:00,2005-08-09 06:53:00,313,2,8494
5.99,432,10237,2005-08-01 02:07:32,1,2005-08-01 02:07:32,2005-08-07 03:54:32,313,2,8495
7.99,3970,10933,2005-08-02 02:50:49,1,2005-08-02 02:50:49,2005-08-08 04:39:49,313,2,8496
2.99,137,11854,2005-08-17 13:42:52,1,2005-08-17 13:42:52,2005-08-26 14:04:52,313,2,8497
2.99,495,12011,2005-08-17 19:19:44,2,2005-08-17 19:19:44,2005-08-23 00:56:44,313,2,8498
2.99,3008,14250,2005-08-21 05:39:35,2,2005-08-21 05:39:35,2005-08-28 10:06:35,313,2,8499
4.99,4432,14325,2005-08-21 08:15:38,2,2005-08-21 08:15:38,2005-08-23 08:08:38,313,1,8500
2.99,2501,15081,2005-08-22 11:14:31,2,2005-08-22 11:14:31,2005-08-28 14:23:31,313,2,8501
0.99,3653,15340,2005-08-22 20:55:56,1,2005-08-22 20:55:56,2005-08-27 18:52:56,313,1,8502
6.99,1071,15569,2005-08-23 05:24:29,2,2005-08-23 05:24:29,2005-08-30 08:23:29,313,2,8503
5.99,2478,80,2005-05-25 12:12:07,2,2005-05-25 12:12:07,2005-05-31 17:46:07,314,1,8504
4.99,4452,440,2005-05-27 18:00:35,1,2005-05-27 18:00:35,2005-05-29 16:15:35,314,1,8505
3.99,4171,1598,2005-06-16 06:02:39,1,2005-06-16 06:02:39,2005-06-23 09:09:39,314,1,8506
2.99,1066,1624,2005-06-16 07:48:57,1,2005-06-16 07:48:57,2005-06-17 05:52:57,314,1,8507
0.99,2762,3517,2005-07-06 00:52:35,2,2005-07-06 00:52:35,2005-07-08 20:10:35,314,1,8508
2.99,4544,3656,2005-07-06 07:55:22,2,2005-07-06 07:55:22,2005-07-13 10:36:22,314,1,8509
0.99,4339,3808,2005-07-06 15:15:35,1,2005-07-06 15:15:35,2005-07-07 16:10:35,314,1,8510
0.99,499,4386,2005-07-07 20:55:19,1,2005-07-07 20:55:19,2005-07-10 21:51:19,314,2,8511
4.99,4079,5241,2005-07-09 13:19:14,1,2005-07-09 13:19:14,2005-07-11 14:32:14,314,2,8512
0.99,497,5856,2005-07-10 17:57:32,1,2005-07-10 17:57:32,2005-07-11 13:57:32,314,2,8513
5.99,4573,6192,2005-07-11 11:44:41,1,2005-07-11 11:44:41,2005-07-19 10:12:41,314,1,8514
2.99,3194,6666,2005-07-12 11:32:15,2,2005-07-12 11:32:15,2005-07-14 16:09:15,314,1,8515
3.99,3364,6763,2005-07-12 15:26:34,2,2005-07-12 15:26:34,2005-07-18 16:38:34,314,1,8516
4.99,4416,7004,2005-07-27 01:36:05,1,2005-07-27 01:36:05,2005-08-03 23:46:05,314,2,8517
2.99,1665,7276,2005-07-27 11:41:57,1,2005-07-27 11:41:57,2005-08-01 10:39:57,314,1,8518
6.99,294,8022,2005-07-28 15:48:56,1,2005-07-28 15:48:56,2005-08-06 13:40:56,314,2,8519
3.99,630,8073,2005-07-28 17:29:02,2,2005-07-28 17:29:02,2005-08-01 22:17:02,314,1,8520
0.99,1316,8105,2005-07-28 18:59:46,1,2005-07-28 18:59:46,2005-07-29 22:51:46,314,2,8521
6.99,4454,8328,2005-07-29 04:06:24,1,2005-07-29 04:06:24,2005-08-03 22:24:24,314,2,8522
4.99,4507,8644,2005-07-29 14:45:45,2,2005-07-29 14:45:45,2005-08-03 20:10:45,314,2,8523
3.99,500,9191,2005-07-30 12:25:51,1,2005-07-30 12:25:51,2005-08-05 16:13:51,314,2,8524
6.99,2426,9318,2005-07-30 17:14:30,1,2005-07-30 17:14:30,2005-08-06 16:53:30,314,2,8525
3.99,3390,11908,2005-08-17 15:43:09,2,2005-08-17 15:43:09,2005-08-24 14:32:09,314,2,8526
0.99,3078,12434,2005-08-18 10:38:08,2,2005-08-18 10:38:08,2005-08-22 16:14:08,314,1,8527
3.99,2273,13120,2005-08-19 11:47:38,2,2005-08-19 11:47:38,2005-08-26 08:20:38,314,2,8528
2.99,3933,13265,2005-08-19 17:29:00,2,2005-08-19 17:29:00,2005-08-20 12:59:00,314,1,8529
3.99,4407,13553,2005-08-20 04:07:21,1,2005-08-20 04:07:21,2005-08-28 09:55:21,314,2,8530
4.99,150,14145,2005-08-21 02:11:38,2,2005-08-21 02:11:38,2005-08-22 22:19:38,314,2,8531
4.99,1161,14409,2005-08-21 10:53:35,2,2005-08-21 10:53:35,2005-08-25 10:40:35,314,1,8532
4.99,2974,14682,2005-08-21 20:25:57,2,2005-08-21 20:25:57,2005-08-28 00:42:57,314,2,8533
4.99,1183,14815,2005-08-22 01:12:44,2,2005-08-22 01:12:44,2005-08-24 01:42:44,314,2,8534
5.99,3533,14873,2005-08-22 03:31:06,1,2005-08-22 03:31:06,2005-08-31 05:34:06,314,2,8535
3.99,3057,16021,2005-08-23 21:37:59,1,2005-08-23 21:37:59,2005-08-31 01:52:59,314,2,8536
8.99,3095,537,2005-05-28 06:20:55,2,2005-05-28 06:20:55,2005-06-05 11:48:55,315,1,8537
4.99,3119,551,2005-05-28 07:44:18,2,2005-05-28 07:44:18,2005-06-02 12:55:18,315,1,8538
2.99,3000,1701,2005-06-16 13:18:48,1,2005-06-16 13:18:48,2005-06-22 15:00:48,315,1,8539
2.99,1676,4021,2005-07-07 01:46:44,2,2005-07-07 01:46:44,2005-07-12 00:16:44,315,1,8540
4.99,2081,4992,2005-07-09 00:49:37,1,2005-07-09 00:49:37,2005-07-16 02:05:37,315,1,8541
6.99,3312,5126,2005-07-09 07:25:35,1,2005-07-09 07:25:35,2005-07-18 05:05:35,315,2,8542
4.99,2367,6661,2005-07-12 11:20:39,2,2005-07-12 11:20:39,2005-07-16 08:17:39,315,1,8543
4.99,1347,6894,2005-07-12 21:20:50,2,2005-07-12 21:20:50,2005-07-20 23:42:50,315,1,8544
5.99,1999,8416,2005-07-29 06:52:54,2,2005-07-29 06:52:54,2005-08-05 09:50:54,315,1,8545
6.99,513,8677,2005-07-29 16:01:13,2,2005-07-29 16:01:13,2005-08-07 19:21:13,315,2,8546
9.99,4228,9735,2005-07-31 08:57:49,2,2005-07-31 08:57:49,2005-08-08 13:51:49,315,2,8547
0.99,56,11254,2005-08-02 13:43:49,1,2005-08-02 13:43:49,2005-08-08 13:16:49,315,2,8548
2.99,2065,12155,2005-08-18 00:24:30,2,2005-08-18 00:24:30,2005-08-18 19:12:30,315,2,8549
2.99,2673,14106,2005-08-21 00:46:01,1,2005-08-21 00:46:01,2005-08-27 23:44:01,315,1,8550
2.99,3788,14162,2005-08-21 02:55:34,1,2005-08-21 02:55:34,2005-08-27 00:13:34,315,2,8551
6.99,1967,15504,2005-08-23 02:45:21,2,2005-08-23 02:45:21,2005-09-01 03:24:21,315,1,8552
2.99,2902,14426,2006-02-14 15:16:03,1,2006-02-14 15:16:03,,315,2,8553
4.99,389,16,2005-05-25 00:43:11,2,2005-05-25 00:43:11,2005-05-26 04:42:11,316,1,8554
8.99,4304,644,2005-05-28 18:59:12,1,2005-05-28 18:59:12,2005-06-04 18:06:12,316,1,8555
1.99,3379,1065,2005-05-31 08:54:56,1,2005-05-31 08:54:56,2005-06-08 09:21:56,316,1,8556
4.99,3696,1317,2005-06-15 10:30:19,1,2005-06-15 10:30:19,2005-06-24 08:18:19,316,1,8557
4.99,4261,1350,2005-06-15 12:50:25,1,2005-06-15 12:50:25,2005-06-23 11:35:25,316,2,8558
4.99,425,2032,2005-06-17 13:24:07,1,2005-06-17 13:24:07,2005-06-18 18:18:07,316,1,8559
4.99,3165,2338,2005-06-18 11:24:54,1,2005-06-18 11:24:54,2005-06-19 07:34:54,316,2,8560
1.99,1779,2491,2005-06-18 22:01:31,1,2005-06-18 22:01:31,2005-06-26 02:46:31,316,2,8561
4.99,851,2820,2005-06-19 20:20:33,1,2005-06-19 20:20:33,2005-06-26 20:32:33,316,1,8562
8.99,2219,3373,2005-06-21 13:35:32,1,2005-06-21 13:35:32,2005-06-30 12:03:32,316,2,8563
2.99,2773,4379,2005-07-07 20:32:30,2,2005-07-07 20:32:30,2005-07-11 20:40:30,316,1,8564
3.99,242,5102,2005-07-09 06:25:48,2,2005-07-09 06:25:48,2005-07-16 11:32:48,316,2,8565
7.99,1014,5544,2005-07-10 02:48:07,1,2005-07-10 02:48:07,2005-07-17 01:08:07,316,2,8566
5.99,757,5618,2005-07-10 05:28:58,1,2005-07-10 05:28:58,2005-07-18 01:38:58,316,1,8567
4.99,756,6988,2005-07-27 01:00:08,2,2005-07-27 01:00:08,2005-07-31 04:35:08,316,2,8568
2.99,3343,7339,2005-07-27 14:17:48,2,2005-07-27 14:17:48,2005-07-31 12:47:48,316,2,8569
2.99,15,7586,2005-07-27 23:19:29,1,2005-07-27 23:19:29,2005-07-29 23:04:29,316,2,8570
4.99,4105,7592,2005-07-27 23:26:04,2,2005-07-27 23:26:04,2005-07-29 23:48:04,316,1,8571
1.99,3326,7945,2005-07-28 12:53:58,1,2005-07-28 12:53:58,2005-08-03 14:04:58,316,1,8572
4.99,2830,8564,2005-07-29 11:33:00,1,2005-07-29 11:33:00,2005-08-05 15:35:00,316,1,8573
4.99,1204,9508,2005-07-31 00:22:39,1,2005-07-31 00:22:39,2005-08-04 05:40:39,316,1,8574
6.99,1621,9903,2005-07-31 14:31:44,1,2005-07-31 14:31:44,2005-08-08 20:03:44,316,2,8575
7.99,4217,10438,2005-08-01 08:53:04,2,2005-08-01 08:53:04,2005-08-09 06:39:04,316,1,8576
0.99,607,12028,2005-08-17 20:03:47,2,2005-08-17 20:03:47,2005-08-23 17:09:47,316,1,8577
0.99,2667,12191,2005-08-18 01:57:11,2,2005-08-18 01:57:11,2005-08-22 22:53:11,316,2,8578
2.99,426,12823,2005-08-19 01:15:47,2,2005-08-19 01:15:47,2005-08-22 05:32:47,316,2,8579
5.99,3820,13277,2005-08-19 17:57:35,2,2005-08-19 17:57:35,2005-08-25 15:45:35,316,2,8580
2.99,1793,14226,2005-08-21 04:55:37,1,2005-08-21 04:55:37,2005-08-24 04:32:37,316,1,8581
2.99,1901,15840,2005-08-23 15:34:49,1,2005-08-23 15:34:49,2005-08-24 16:54:49,316,2,8582
6.99,2833,107,2005-05-25 18:28:09,2,2005-05-25 18:28:09,2005-06-03 22:46:09,317,1,8583
6.99,1473,2287,2005-06-18 07:04:36,2,2005-06-18 07:04:36,2005-06-27 03:00:36,317,2,8584
2.99,327,3029,2005-06-20 11:51:30,1,2005-06-20 11:51:30,2005-06-25 16:42:30,317,2,8585
0.99,1414,3251,2005-06-21 03:20:37,2,2005-06-21 03:20:37,2005-06-23 04:54:37,317,1,8586
0.99,1588,4138,2005-07-07 08:17:13,2,2005-07-07 08:17:13,2005-07-14 05:18:13,317,1,8587
8.99,4106,4177,2005-07-07 10:12:36,2,2005-07-07 10:12:36,2005-07-15 15:48:36,317,1,8588
0.99,3889,4700,2005-07-08 11:37:21,1,2005-07-08 11:37:21,2005-07-12 15:41:21,317,2,8589
0.99,2973,5548,2005-07-10 02:56:45,2,2005-07-10 02:56:45,2005-07-13 01:33:45,317,1,8590
7.99,2861,5942,2005-07-10 22:47:17,2,2005-07-10 22:47:17,2005-07-17 01:54:17,317,2,8591
2.99,633,7309,2005-07-27 13:00:29,2,2005-07-27 13:00:29,2005-07-29 12:15:29,317,1,8592
2.99,1384,8062,2005-07-28 17:15:06,2,2005-07-28 17:15:06,2005-07-30 16:56:06,317,2,8593
2.99,2928,8327,2005-07-29 04:00:52,1,2005-07-29 04:00:52,2005-07-31 08:27:52,317,1,8594
4.99,3857,8458,2005-07-29 08:05:09,1,2005-07-29 08:05:09,2005-08-02 03:42:09,317,1,8595
2.99,1474,9110,2005-07-30 09:05:42,1,2005-07-30 09:05:42,2005-08-03 05:15:42,317,1,8596
4.99,396,9513,2005-07-31 00:28:30,2,2005-07-31 00:28:30,2005-08-01 00:22:30,317,2,8597
8.99,1226,9770,2005-07-31 09:52:40,1,2005-07-31 09:52:40,2005-08-09 06:44:40,317,1,8598
2.99,1842,10364,2005-08-01 06:06:49,2,2005-08-01 06:06:49,2005-08-09 06:05:49,317,1,8599
2.99,2905,12111,2005-08-17 22:59:55,2,2005-08-17 22:59:55,2005-08-22 19:33:55,317,2,8600
7.99,388,12138,2005-08-17 23:55:54,1,2005-08-17 23:55:54,2005-08-26 23:32:54,317,2,8601
2.99,2293,12301,2005-08-18 05:36:20,1,2005-08-18 05:36:20,2005-08-23 03:15:20,317,2,8602
4.99,942,13388,2005-08-19 21:46:49,1,2005-08-19 21:46:49,2005-08-27 16:18:49,317,1,8603
5.99,3542,14032,2005-08-20 21:26:55,1,2005-08-20 21:26:55,2005-08-26 19:19:55,317,1,8604
0.99,4356,14385,2005-08-21 10:02:55,2,2005-08-21 10:02:55,2005-08-25 07:19:55,317,2,8605
2.99,3154,14669,2005-08-21 19:54:06,1,2005-08-21 19:54:06,2005-08-25 23:12:06,317,2,8606
4.99,1490,14791,2005-08-22 00:35:55,1,2005-08-22 00:35:55,2005-08-30 20:23:55,317,1,8607
2.99,1471,15204,2005-08-22 16:30:43,2,2005-08-22 16:30:43,2005-08-26 20:37:43,317,1,8608
4.99,3464,15280,2005-08-22 19:09:52,1,2005-08-22 19:09:52,2005-08-28 00:39:52,317,1,8609
0.99,177,12574,2006-02-14 15:16:03,2,2006-02-14 15:16:03,,317,1,8610
9.99,4285,224,2005-05-26 10:18:27,1,2005-05-26 10:18:27,2005-06-04 06:59:27,318,1,8611
2.99,3687,2634,2005-06-19 08:55:17,2,2005-06-19 08:55:17,2005-06-20 11:44:17,318,1,8612
2.99,1928,2643,2005-06-19 09:39:27,2,2005-06-19 09:39:27,2005-06-26 10:27:27,318,1,8613
0.99,1176,3337,2005-06-21 10:24:35,1,2005-06-21 10:24:35,2005-06-22 13:51:35,318,2,8614
7.99,3055,3376,2005-06-21 13:43:02,1,2005-06-21 13:43:02,2005-06-28 18:07:02,318,2,8615
4.99,106,3732,2005-07-06 11:33:37,1,2005-07-06 11:33:37,2005-07-08 08:31:37,318,1,8616
2.99,4282,3974,2005-07-06 22:59:16,1,2005-07-06 22:59:16,2005-07-11 22:30:16,318,2,8617
8.99,1907,4356,2005-07-07 19:21:22,1,2005-07-07 19:21:22,2005-07-16 15:57:22,318,1,8618
0.99,2704,7649,2005-07-28 01:37:26,1,2005-07-28 01:37:26,2005-07-28 21:18:26,318,1,8619
0.99,4053,7853,2005-07-28 09:36:38,1,2005-07-28 09:36:38,2005-07-29 15:01:38,318,2,8620
5.99,384,10023,2005-07-31 18:25:51,1,2005-07-31 18:25:51,2005-08-09 18:00:51,318,2,8621
2.99,3637,14276,2005-08-21 06:34:05,2,2005-08-21 06:34:05,2005-08-28 10:13:05,318,1,8622
9.99,3049,15,2005-05-25 00:39:22,1,2005-05-25 00:39:22,2005-06-03 03:30:22,319,1,8623
3.99,1084,149,2005-05-26 00:28:05,2,2005-05-26 00:28:05,2005-06-02 21:30:05,319,1,8624
2.99,354,439,2005-05-27 17:54:48,2,2005-05-27 17:54:48,2005-06-02 23:01:48,319,1,8625
2.99,1518,1632,2005-06-16 08:03:42,1,2005-06-16 08:03:42,2005-06-17 03:40:42,319,1,8626
4.99,139,1892,2005-06-17 04:17:33,1,2005-06-17 04:17:33,2005-06-20 00:06:33,319,1,8627
3.99,2852,2021,2005-06-17 12:41:18,2,2005-06-17 12:41:18,2005-06-23 17:17:18,319,2,8628
4.99,4080,2703,2005-06-19 13:36:06,2,2005-06-19 13:36:06,2005-06-28 08:26:06,319,2,8629
0.99,3384,2884,2005-06-20 01:31:16,2,2005-06-20 01:31:16,2005-06-21 04:03:16,319,2,8630
3.99,1235,3256,2005-06-21 03:45:42,2,2005-06-21 03:45:42,2005-06-30 02:51:42,319,2,8631
3.99,2078,4119,2005-07-07 07:06:03,2,2005-07-07 07:06:03,2005-07-13 01:56:03,319,2,8632
2.99,2490,4295,2005-07-07 16:08:51,2,2005-07-07 16:08:51,2005-07-13 13:06:51,319,2,8633
4.99,3446,4630,2005-07-08 08:33:38,2,2005-07-08 08:33:38,2005-07-09 13:09:38,319,1,8634
8.99,2795,5791,2005-07-10 14:16:22,2,2005-07-10 14:16:22,2005-07-19 13:38:22,319,1,8635
2.99,2830,5882,2005-07-10 19:20:34,2,2005-07-10 19:20:34,2005-07-11 18:39:34,319,1,8636
2.99,3229,6132,2005-07-11 08:24:44,1,2005-07-11 08:24:44,2005-07-13 06:41:44,319,2,8637
4.99,4193,6195,2005-07-11 12:00:32,2,2005-07-11 12:00:32,2005-07-16 15:00:32,319,1,8638
4.99,1459,6255,2005-07-11 15:11:33,2,2005-07-11 15:11:33,2005-07-15 19:55:33,319,1,8639
6.99,1224,6485,2005-07-12 02:07:59,1,2005-07-12 02:07:59,2005-07-19 22:56:59,319,1,8640
2.99,4471,7953,2005-07-28 13:24:32,2,2005-07-28 13:24:32,2005-08-05 16:09:32,319,2,8641
4.99,3325,9017,2005-07-30 05:26:20,2,2005-07-30 05:26:20,2005-08-04 10:00:20,319,2,8642
0.99,3796,9044,2005-07-30 06:35:21,1,2005-07-30 06:35:21,2005-07-31 10:27:21,319,2,8643
0.99,1725,11575,2005-08-17 01:50:26,1,2005-08-17 01:50:26,2005-08-18 00:43:26,319,1,8644
0.99,1949,11598,2005-08-17 03:03:07,2,2005-08-17 03:03:07,2005-08-22 21:05:07,319,2,8645
6.99,1221,11955,2005-08-17 17:21:35,1,2005-08-17 17:21:35,2005-08-24 22:06:35,319,1,8646
2.99,3428,11994,2005-08-17 18:29:35,1,2005-08-17 18:29:35,2005-08-25 23:39:35,319,2,8647
4.99,1921,12018,2005-08-17 19:44:46,1,2005-08-17 19:44:46,2005-08-26 20:24:46,319,1,8648
8.99,2055,12424,2005-08-18 10:16:57,1,2005-08-18 10:16:57,2005-08-27 04:41:57,319,2,8649
3.99,4389,13548,2005-08-20 03:53:20,1,2005-08-20 03:53:20,2005-08-27 21:54:20,319,1,8650
4.99,4114,14828,2005-08-22 01:34:05,2,2005-08-22 01:34:05,2005-08-27 06:27:05,319,2,8651
5.99,4050,15396,2005-08-22 23:07:57,2,2005-08-22 23:07:57,2005-08-28 19:39:57,319,2,8652
4.99,4530,1258,2005-06-15 06:21:30,2,2005-06-15 06:21:30,2005-06-18 05:43:30,320,2,8653
3.99,1589,1484,2005-06-15 21:22:35,2,2005-06-15 21:22:35,2005-06-20 02:27:35,320,2,8654
1.99,3098,1567,2005-06-16 03:13:30,1,2005-06-16 03:13:30,2005-06-21 23:56:30,320,2,8655
4.99,1428,2216,2005-06-18 03:08:17,1,2005-06-18 03:08:17,2005-06-19 08:13:17,320,1,8656
7.99,585,2883,2005-06-20 01:29:10,1,2005-06-20 01:29:10,2005-06-28 06:12:10,320,2,8657
0.99,4314,3519,2005-07-06 00:57:29,2,2005-07-06 00:57:29,2005-07-10 21:12:29,320,2,8658
4.99,30,3756,2005-07-06 12:40:38,1,2005-07-06 12:40:38,2005-07-11 09:29:38,320,2,8659
2.99,4272,4173,2005-07-07 09:57:26,1,2005-07-07 09:57:26,2005-07-10 04:05:26,320,2,8660
4.99,1196,7057,2005-07-27 03:50:03,1,2005-07-27 03:50:03,2005-08-04 04:36:03,320,2,8661
3.99,4204,7064,2005-07-27 03:53:29,1,2005-07-27 03:53:29,2005-08-03 06:32:29,320,2,8662
4.99,4181,7930,2005-07-28 12:21:08,1,2005-07-28 12:21:08,2005-07-30 11:56:08,320,2,8663
4.99,3556,8144,2005-07-28 20:30:55,2,2005-07-28 20:30:55,2005-07-31 18:10:55,320,2,8664
4.99,1581,8235,2005-07-29 00:22:56,2,2005-07-29 00:22:56,2005-08-03 04:03:56,320,2,8665
0.99,2941,8238,2005-07-29 00:30:06,2,2005-07-29 00:30:06,2005-08-02 22:52:06,320,1,8666
4.99,3509,8794,2005-07-29 20:59:38,2,2005-07-29 20:59:38,2005-07-31 00:15:38,320,2,8667
0.99,818,9509,2005-07-31 00:22:42,1,2005-07-31 00:22:42,2005-08-03 23:24:42,320,1,8668
0.99,4566,11208,2005-08-02 12:02:37,1,2005-08-02 12:02:37,2005-08-05 10:56:37,320,1,8669
2.99,2316,11560,2005-08-17 01:20:30,2,2005-08-17 01:20:30,2005-08-18 04:29:30,320,2,8670
0.99,4179,14171,2005-08-21 03:00:42,1,2005-08-21 03:00:42,2005-08-24 00:54:42,320,2,8671
2.99,188,15302,2005-08-22 19:44:53,2,2005-08-22 19:44:53,2005-08-24 18:13:53,320,1,8672
4.99,3926,200,2005-05-26 07:12:21,1,2005-05-26 07:12:21,2005-05-31 12:07:21,321,2,8673
5.99,2444,620,2005-05-28 15:54:45,1,2005-05-28 15:54:45,2005-06-04 20:26:45,321,1,8674
4.99,4106,818,2005-05-29 20:47:53,2,2005-05-29 20:47:53,2005-06-02 23:18:53,321,2,8675
5.99,1103,1750,2005-06-16 16:57:36,1,2005-06-16 16:57:36,2005-06-25 21:51:36,321,2,8676
0.99,1197,3410,2005-06-21 16:20:47,2,2005-06-21 16:20:47,2005-06-24 19:09:47,321,1,8677
5.99,3367,3901,2005-07-06 19:24:55,2,2005-07-06 19:24:55,2005-07-14 20:30:55,321,2,8678
4.99,1551,3920,2005-07-06 20:26:40,2,2005-07-06 20:26:40,2005-07-15 15:00:40,321,1,8679
4.99,1182,4281,2005-07-07 15:17:50,2,2005-07-07 15:17:50,2005-07-08 11:42:50,321,2,8680
5.99,1607,4318,2005-07-07 17:47:50,2,2005-07-07 17:47:50,2005-07-14 12:15:50,321,1,8681
2.99,3417,5202,2005-07-09 10:53:48,1,2005-07-09 10:53:48,2005-07-15 13:31:48,321,2,8682
8.99,730,5867,2005-07-10 18:39:01,2,2005-07-10 18:39:01,2005-07-19 21:56:01,321,2,8683
2.99,2564,6190,2005-07-11 11:36:18,2,2005-07-11 11:36:18,2005-07-19 17:05:18,321,2,8684
5.99,4108,6859,2005-07-12 19:53:57,2,2005-07-12 19:53:57,2005-07-17 19:48:57,321,1,8685
6.99,1827,8685,2005-07-29 16:17:05,1,2005-07-29 16:17:05,2005-08-07 17:44:05,321,2,8686
0.99,1354,9981,2005-07-31 17:08:31,2,2005-07-31 17:08:31,2005-08-01 22:46:31,321,1,8687
2.99,2430,11722,2005-08-17 07:53:03,2,2005-08-17 07:53:03,2005-08-22 06:56:03,321,1,8688
6.99,2731,12033,2005-08-17 20:14:34,2,2005-08-17 20:14:34,2005-08-26 00:22:34,321,1,8689
7.99,834,12034,2005-08-17 20:15:31,2,2005-08-17 20:15:31,2005-08-24 15:46:31,321,2,8690
4.99,4247,12398,2005-08-18 09:13:24,1,2005-08-18 09:13:24,2005-08-27 14:58:24,321,1,8691
6.99,3948,13623,2005-08-20 06:49:46,2,2005-08-20 06:49:46,2005-08-25 05:19:46,321,2,8692
6.99,3096,15673,2005-08-23 09:12:50,2,2005-08-23 09:12:50,2005-08-29 12:45:50,321,1,8693
5.99,2955,15888,2005-08-23 16:56:14,1,2005-08-23 16:56:14,2005-08-31 14:32:14,321,2,8694
0.99,3894,166,2005-05-26 02:49:11,1,2005-05-26 02:49:11,2005-05-31 01:28:11,322,2,8695
4.99,3501,269,2005-05-26 16:19:46,2,2005-05-26 16:19:46,2005-05-27 15:59:46,322,1,8696
2.99,1296,1386,2005-06-15 15:38:58,2,2005-06-15 15:38:58,2005-06-20 16:28:58,322,1,8697
8.99,4472,1588,2005-06-16 04:53:21,2,2005-06-16 04:53:21,2005-06-25 07:29:21,322,1,8698
4.99,800,2481,2005-06-18 21:08:30,2,2005-06-18 21:08:30,2005-06-23 02:35:30,322,2,8699
0.99,3916,2554,2005-06-19 03:05:38,1,2005-06-19 03:05:38,2005-06-25 23:03:38,322,1,8700
7.99,1349,2983,2005-06-20 08:41:42,2,2005-06-20 08:41:42,2005-06-29 04:02:42,322,1,8701
5.99,2817,3054,2005-06-20 13:16:41,2,2005-06-20 13:16:41,2005-06-28 13:45:41,322,2,8702
8.99,666,3413,2005-06-21 16:57:07,2,2005-06-21 16:57:07,2005-06-30 12:03:07,322,2,8703
0.99,2528,3478,2005-07-05 23:05:44,2,2005-07-05 23:05:44,2005-07-07 00:14:44,322,1,8704
1.99,1087,3627,2005-07-06 06:19:25,1,2005-07-06 06:19:25,2005-07-11 05:53:25,322,2,8705
4.99,3591,3646,2005-07-06 07:28:59,1,2005-07-06 07:28:59,2005-07-11 05:19:59,322,1,8706
2.99,2819,6033,2005-07-11 02:59:34,2,2005-07-11 02:59:34,2005-07-16 03:48:34,322,2,8707
3.99,1350,6511,2005-07-12 03:39:29,2,2005-07-12 03:39:29,2005-07-17 01:01:29,322,1,8708
0.99,1997,6673,2005-07-12 11:50:56,1,2005-07-12 11:50:56,2005-07-13 14:27:56,322,2,8709
4.99,4049,6709,2005-07-12 13:20:41,2,2005-07-12 13:20:41,2005-07-16 10:37:41,322,2,8710
4.99,2593,7091,2005-07-27 04:44:10,1,2005-07-27 04:44:10,2005-07-31 07:14:10,322,1,8711
4.99,1075,8142,2005-07-28 20:21:54,2,2005-07-28 20:21:54,2005-07-31 18:39:54,322,2,8712
7.99,3372,9104,2005-07-30 08:49:55,1,2005-07-30 08:49:55,2005-08-06 12:23:55,322,1,8713
4.99,3750,9115,2005-07-30 09:13:55,2,2005-07-30 09:13:55,2005-08-04 04:02:55,322,1,8714
1.99,2350,9252,2005-07-30 14:19:59,1,2005-07-30 14:19:59,2005-08-07 15:17:59,322,1,8715
4.99,4185,11120,2005-08-02 08:47:04,1,2005-08-02 08:47:04,2005-08-05 05:33:04,322,2,8716
0.99,3638,11456,2005-08-02 21:14:04,2,2005-08-02 21:14:04,2005-08-07 19:49:04,322,2,8717
4.99,3443,13180,2005-08-19 14:00:38,1,2005-08-19 14:00:38,2005-08-20 09:56:38,322,2,8718
9.99,2644,13650,2005-08-20 07:49:06,1,2005-08-20 07:49:06,2005-08-28 10:11:06,322,1,8719
4.99,505,14042,2005-08-20 21:45:51,2,2005-08-20 21:45:51,2005-08-23 19:57:51,322,2,8720
0.99,1102,15450,2005-08-23 00:56:01,2,2005-08-23 00:56:01,2005-08-24 01:00:01,322,1,8721
8.99,2883,15703,2005-08-23 10:23:48,2,2005-08-23 10:23:48,2005-09-01 06:54:48,322,2,8722
4.99,3050,58,2005-05-25 08:53:14,1,2005-05-25 08:53:14,2005-05-28 14:40:14,323,1,8723
2.99,1688,729,2005-05-29 06:35:13,2,2005-05-29 06:35:13,2005-06-04 03:23:13,323,2,8724
