assay_id,assay_organism,bao_format,tissue_id,variant_id,confidence_score,assay_tissue,chembl_id,assay_category,curated_by,assay_test_type,doc_id,src_assay_id,relationship_type,tid,src_id,description,assay_type,assay_tax_id
4485,Mustela putorius furo,BAO_0000218,,,1,,CHEMBL619816,,Expert,In vivo,6113,,N,50506,1,Emesis in ferrets at 30 mg/kg oral dose,F,9669.0
4486,Macaca fascicularis,BAO_0000218,,,0,,CHEMBL619817,,Autocuration,In vivo,17796,,U,22224,1,Bioavailability in cynomolgus monkey,A,9541.0
4487,Macaca fascicularis,BAO_0000218,,,1,,CHEMBL619818,,Intermediate,In vivo,17796,,N,100710,1,Volume of distribution in cynomolgus,A,9541.0
4488,Cavia porcellus,BAO_0000218,1969.0,,0,Plasma,CHEMBL619819,,Autocuration,,5308,,U,22224,1,AUC tested in guinea pig when 3 mg/kg dose was given perorally,A,10141.0
4489,Cavia porcellus,BAO_0000218,,,0,,CHEMBL619820,,Autocuration,,4877,,U,22224,1,Tested for concentration as Area Under Curve against PDE4 in guinea pig lung eosinophilia orally at 5 mg/kg,A,10141.0
4490,Cavia porcellus,BAO_0000218,,,0,,CHEMBL875419,,Autocuration,,4876,,U,22224,1,"Tested for the pharmacokinetic parameter in guinea pig, administered orally at 5 mg/kg",A,10141.0
4491,Cavia porcellus,BAO_0000218,1969.0,,0,Plasma,CHEMBL619821,,Autocuration,In vivo,4878,,U,22224,1,AUC in guinea pig after 3mg/kg oral dose,A,10141.0
4492,Cavia porcellus,BAO_0000218,,,0,,CHEMBL619822,,Autocuration,In vivo,5308,,U,22224,1,Bioavailability in guinea pig was tested,A,10141.0
4493,Cavia porcellus,BAO_0000218,,,0,,CHEMBL619823,,Autocuration,In vivo,4877,,U,22224,1,Tested for oral bioavailability in guinea pig at 5 mg/kg,A,10141.0
4494,Cavia porcellus,BAO_0000218,,,0,,CHEMBL619824,,Autocuration,In vivo,4876,,U,22224,1,Tested for the oral bioavailability of the compound,A,10141.0
4495,Cavia porcellus,BAO_0000218,,,0,,CHEMBL619825,,Autocuration,In vivo,4876,,U,22224,1,Compound at a dose 5 mg/kg was administered orally to guinea pig and the pharmacokinetic parameter (Cmax) was reported,A,10141.0
4496,Cavia porcellus,BAO_0000218,,,0,,CHEMBL619826,,Autocuration,In vivo,5308,,U,22224,1,Maximum plsma drug concentration in guinea pig when 3 mg/kg dose was given perorally,A,10141.0
4497,Cavia porcellus,BAO_0000218,2048.0,,0,Lung,CHEMBL619827,,Autocuration,In vivo,4877,,U,22224,1,Tested for maximum concentration against PDE4 in guinea pig lung eosinophilia orally at 5 mg/kg,A,10141.0
4498,Cavia porcellus,BAO_0000218,,,0,,CHEMBL618167,,Autocuration,In vivo,4878,,U,22224,1,Cmax in guinea pig after 3mg/kg oral dose,A,10141.0
4499,Cavia porcellus,BAO_0000019,178.0,,0,Blood,CHEMBL618168,,Autocuration,,5689,,U,22224,1,Distribution in blood expressed as [18F]- organ uptake in % of injected activity/gram,A,10141.0
4500,Cavia porcellus,BAO_0000019,955.0,,0,Brain,CHEMBL618169,,Autocuration,,5689,,U,22224,1,Distribution in brain expressed as [18F]- organ uptake in % of injected activity/gram,A,10141.0
4501,Cavia porcellus,BAO_0000019,,,0,,CHEMBL618170,,Autocuration,,5689,,U,22224,1,Distribution in heart expressed as [18F]- organ uptake in % of injected activity/gram,A,10141.0
4502,Cavia porcellus,BAO_0000019,160.0,,0,Intestine,CHEMBL618171,,Autocuration,,5689,,U,22224,1,Distribution in intestine expressed as [18F]- organ uptake in % of injected activity/gram,A,10141.0
4503,Cavia porcellus,BAO_0000019,2113.0,,0,Kidney,CHEMBL618172,,Autocuration,,5689,,U,22224,1,Distribution in kidney expressed as [18F]- organ uptake in % of injected activity/gram,A,10141.0
4504,Cavia porcellus,BAO_0000019,2107.0,,0,Liver,CHEMBL618173,,Autocuration,,5689,,U,22224,1,Distribution in liver expressed as [18F]- organ uptake in % of injected activity/gram,A,10141.0
4505,Cavia porcellus,BAO_0000019,,,0,,CHEMBL618174,,Autocuration,,5689,,U,22224,1,Distribution in lung expressed as [18F]- organ uptake in % of injected activity/gram,A,10141.0
4506,Cavia porcellus,BAO_0000019,2106.0,,0,Spleen,CHEMBL875408,,Autocuration,,5689,,U,22224,1,Distribution in spleen expressed as [18F]- organ uptake in % of injected activity/gram,A,10141.0
4507,Cavia porcellus,BAO_0000218,,,0,,CHEMBL839827,,Autocuration,In vivo,14465,,U,22224,1,Elimination T1/2 in Guinea pig (PO dose),A,10141.0
4508,Cavia porcellus,BAO_0000019,,,0,,CHEMBL618175,,Autocuration,,5689,,U,22224,1,Partition coefficient was measured as -log (counts per min ),A,10141.0
4509,Cavia porcellus,BAO_0000218,,,0,,CHEMBL618176,,Autocuration,In vivo,611,,U,22224,1,Biological half life when administered at 0.1 umol/kg intravenously to guinea pig in GR-64349 antagonism,A,10141.0
4510,Cavia porcellus,BAO_0000218,,,0,,CHEMBL618177,,Autocuration,In vivo,611,,U,22224,1,Biological half life when administered at 5 umol/kg intravenously to guinea pig in GR-64349 antagonism,A,10141.0
4511,Cavia porcellus,BAO_0000218,,,0,,CHEMBL618178,,Autocuration,In vivo,14465,,U,22224,1,Elimination T1/2 in Guinea pig (PO dose),A,10141.0
4512,Cavia porcellus,BAO_0000218,,,0,,CHEMBL618179,,Autocuration,In vivo,4876,,U,22224,1,"Tested for the half life period of the compound, intravenously",A,10141.0
4513,Cavia porcellus,BAO_0000019,,,0,,CHEMBL873489,,Autocuration,,5689,,U,22224,1,Half-life was measured,A,10141.0
4514,Cavia porcellus,BAO_0000019,,,0,,CHEMBL618180,,Autocuration,,7515,,U,22224,1,The time required for onset of inotropy after addition of a single dose of delta F75,A,10141.0
4515,Cavia porcellus,BAO_0000218,,,0,,CHEMBL618181,,Autocuration,In vivo,17667,,U,22224,1,Bioavailability of compound at 10 mg/kg in guinea pig after i.v. administration,A,10141.0
4516,Cavia porcellus,BAO_0000218,,,0,,CHEMBL618182,,Autocuration,In vivo,17667,,U,22224,1,Bioavailability of compound at 3 mg/kg in guinea pig after i.v. administration,A,10141.0
4517,Cricetulus griseus,BAO_0000218,,,0,,CHEMBL618183,,Autocuration,In vivo,4727,,U,22224,1,Plasma clearance was measured in hamster at the dose of 10 mg/kg by peroral administration,A,10029.0
4518,Mus musculus,BAO_0000218,,,1,,CHEMBL618184,,Intermediate,In vivo,10107,,N,50594,1,Biodistribution of intravenously injected [82Br]-labeled compound in tumor of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 0.25 hours,A,10090.0
4519,Mus musculus,BAO_0000218,,,1,,CHEMBL618185,,Intermediate,In vivo,10107,,N,50594,1,Biodistribution of intravenously injected [82Br]-labeled compound in tumor of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 0.50 hours,A,10090.0
4520,Mus musculus,BAO_0000218,,,1,,CHEMBL618186,,Intermediate,In vivo,10107,,N,50594,1,Biodistribution of intravenously injected [82Br]-labeled compound in tumor of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 1 hours,A,10090.0
4521,Mus musculus,BAO_0000218,,,1,,CHEMBL618187,,Intermediate,In vivo,10107,,N,50594,1,Biodistribution of intravenously injected [82Br]-labeled compound in tumor of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 2 hours,A,10090.0
4522,Mus musculus,BAO_0000218,,,1,,CHEMBL618188,,Intermediate,In vivo,10107,,N,50594,1,Biodistribution of intravenously injected [82Br]-labeled compound in tumor of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 4 hr,A,10090.0
4523,Mus musculus,BAO_0000218,,,1,,CHEMBL875409,,Intermediate,In vivo,10107,,N,50594,1,Biodistribution of intravenously injected [82Br]-labeled compound in tumor of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 8 hours,A,10090.0
4524,Mus musculus,BAO_0000218,,,1,,CHEMBL618189,,Intermediate,In vivo,10107,,N,50594,1,Biodistribution of intravenously injected [82Br]-labeled compound in tumor of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 24 hours,A,10090.0
4525,Mus musculus,BAO_0000218,178.0,,1,Blood,CHEMBL618190,,Intermediate,In vivo,3655,,N,50594,1,Biodistribution of the injected compound in blood of female BALB/C mice for 0.5 hours,A,10090.0
4526,Mus musculus,BAO_0000218,178.0,,1,Blood,CHEMBL618191,,Intermediate,In vivo,3655,,N,50594,1,Biodistribution of the injected compound in blood of female BALB/C mice for 2.5 hours,A,10090.0
4527,Mus musculus,BAO_0000218,178.0,,1,Blood,CHEMBL618192,,Intermediate,In vivo,3655,,N,50594,1,Biodistribution of the injected compound in blood of female BALB/C mice for 5 hours,A,10090.0
4528,Mus musculus,BAO_0000218,10000001.0,,1,Bone,CHEMBL618193,,Intermediate,In vivo,3655,,N,50594,1,Biodistribution of the injected compound in bone of female BALB/C mice for 0.5 hours,A,10090.0
4529,Mus musculus,BAO_0000218,10000001.0,,1,Bone,CHEMBL618194,,Intermediate,In vivo,3655,,N,50594,1,Biodistribution of the injected compound in bone of female BALB/C mice for 2.5 hours,A,10090.0
4530,Mus musculus,BAO_0000218,10000001.0,,1,Bone,CHEMBL618195,,Intermediate,In vivo,3655,,N,50594,1,Biodistribution of the injected compound in bone of female BALB/C mice for 5 hours,A,10090.0
4531,Mus musculus,BAO_0000218,955.0,,1,Brain,CHEMBL618196,,Intermediate,In vivo,3655,,N,50594,1,Biodistribution of the injected compound in brain of female BALB/C mice for 0.5 hours,A,10090.0
4532,Mus musculus,BAO_0000218,955.0,,1,Brain,CHEMBL618197,,Intermediate,In vivo,3655,,N,50594,1,Biodistribution of the injected compound in brain of female BALB/C mice for 2.5 hours,A,10090.0
4533,Mus musculus,BAO_0000218,955.0,,1,Brain,CHEMBL618198,,Intermediate,In vivo,3655,,N,50594,1,Biodistribution of the injected compound in brain of female BALB/C mice for 5 hours,A,10090.0
4534,Mus musculus,BAO_0000218,948.0,,1,Heart,CHEMBL618199,,Intermediate,In vivo,3655,,N,50594,1,Biodistribution of the injected compound in heart of female BALB/C mice for 0.5 hours,A,10090.0
4535,Mus musculus,BAO_0000218,948.0,,1,Heart,CHEMBL618200,,Intermediate,In vivo,3655,,N,50594,1,Biodistribution of the injected compound in heart of female BALB/C mice for 2.5 hours,A,10090.0
4536,Mus musculus,BAO_0000218,948.0,,1,Heart,CHEMBL618201,,Intermediate,In vivo,3655,,N,50594,1,Biodistribution of the injected compound in heart of female BALB/C mice for 5 hours,A,10090.0
4537,Mus musculus,BAO_0000218,160.0,,1,Intestine,CHEMBL618202,,Intermediate,In vivo,3655,,N,50594,1,Biodistribution of the injected compound in intestines of female BALB/C mice for 0.5 hours,A,10090.0
4538,Mus musculus,BAO_0000218,160.0,,1,Intestine,CHEMBL618203,,Intermediate,In vivo,3655,,N,50594,1,Biodistribution of the injected compound in intestines of female BALB/C mice for 2.5 hours,A,10090.0
4539,Mus musculus,BAO_0000218,160.0,,1,Intestine,CHEMBL618204,,Intermediate,In vivo,3655,,N,50594,1,Biodistribution of the injected compound in intestines of female BALB/C mice for 5 hours,A,10090.0
4540,Mus musculus,BAO_0000218,2113.0,,1,Kidney,CHEMBL618205,,Intermediate,In vivo,3655,,N,50594,1,Biodistribution of the injected compound in kidneys of female BALB/C mice for 0.5 hours,A,10090.0
4541,Mus musculus,BAO_0000218,2113.0,,1,Kidney,CHEMBL618206,,Intermediate,In vivo,3655,,N,50594,1,Biodistribution of the injected compound in kidneys of female BALB/C mice for 2.5 hours,A,10090.0
4542,Mus musculus,BAO_0000218,2113.0,,1,Kidney,CHEMBL618207,,Intermediate,In vivo,3655,,N,50594,1,Biodistribution of the injected compound in kidneys of female BALB/C mice for 5 hours,A,10090.0
4543,Mus musculus,BAO_0000218,2107.0,,1,Liver,CHEMBL618208,,Intermediate,In vivo,3655,,N,50594,1,Biodistribution of the injected compound in liver of female BALB/C mice for 0.5 hours,A,10090.0
4544,Mus musculus,BAO_0000218,2107.0,,1,Liver,CHEMBL618932,,Intermediate,In vivo,3655,,N,50594,1,Biodistribution of the injected compound in liver of female BALB/C mice for 2.5 hours,A,10090.0
4545,Mus musculus,BAO_0000218,2107.0,,1,Liver,CHEMBL618933,,Intermediate,In vivo,3655,,N,50594,1,Biodistribution of the injected compound in liver of female BALB/C mice for 5 hours,A,10090.0
4546,Mus musculus,BAO_0000218,2048.0,,1,Lung,CHEMBL618934,,Intermediate,In vivo,3655,,N,50594,1,Biodistribution of the injected compound in lung of female BALB/C mice for 0.5 hours,A,10090.0
4547,Mus musculus,BAO_0000218,2048.0,,1,Lung,CHEMBL618935,,Intermediate,In vivo,3655,,N,50594,1,Biodistribution of the injected compound in lung of female BALB/C mice for 2.5 hours,A,10090.0
4548,Mus musculus,BAO_0000218,2048.0,,1,Lung,CHEMBL618936,,Intermediate,In vivo,3655,,N,50594,1,Biodistribution of the injected compound in lung of female BALB/C mice for 5 hours,A,10090.0
4549,Mus musculus,BAO_0000218,2385.0,,1,Muscle tissue,CHEMBL618937,,Intermediate,In vivo,3655,,N,50594,1,Biodistribution of the injected compound in muscle of female BALB/C mice for 0.5 hours,A,10090.0
4550,Mus musculus,BAO_0000218,2385.0,,1,Muscle tissue,CHEMBL618938,,Intermediate,In vivo,3655,,N,50594,1,Biodistribution of the injected compound in muscle of female BALB/C mice for 2.5 hours,A,10090.0
4551,Mus musculus,BAO_0000218,2385.0,,1,Muscle tissue,CHEMBL619104,,Intermediate,In vivo,3655,,N,50594,1,Biodistribution of the injected compound in muscle of female BALB/C mice for 5 hours,A,10090.0
4552,Mus musculus,BAO_0000218,2106.0,,1,Spleen,CHEMBL619105,,Intermediate,In vivo,3655,,N,50594,1,Biodistribution of the injected compound in spleen of female BALB/C mice for 0.5 hours,A,10090.0
4553,Mus musculus,BAO_0000218,2106.0,,1,Spleen,CHEMBL619106,,Intermediate,In vivo,3655,,N,50594,1,Biodistribution of the injected compound in spleen of female BALB/C mice for 2.5 hours,A,10090.0
4554,Mus musculus,BAO_0000218,2106.0,,1,Spleen,CHEMBL619107,,Intermediate,In vivo,3655,,N,50594,1,Biodistribution of the injected compound in spleen of female BALB/C mice for 5 hours,A,10090.0
4555,Mus musculus,BAO_0000218,945.0,,1,Stomach,CHEMBL875410,,Intermediate,In vivo,3655,,N,50594,1,Biodistribution of the injected compound in stomach of female BALB/C mice for 0.5 hours,A,10090.0
4556,Mus musculus,BAO_0000218,945.0,,1,Stomach,CHEMBL619108,,Intermediate,In vivo,3655,,N,50594,1,Biodistribution of the injected compound in stomach of female BALB/C mice for 2.5 hours,A,10090.0
4557,Mus musculus,BAO_0000218,945.0,,1,Stomach,CHEMBL619109,,Intermediate,In vivo,3655,,N,50594,1,Biodistribution of the injected compound in stomach of female BALB/C mice for 5 hours,A,10090.0
4558,Mus musculus,BAO_0000218,,,1,,CHEMBL619110,,Intermediate,In vivo,16597,,N,50594,1,At a dose 50 mg/kg (114 umol/kg) was administered intraperitoneally to mice and was evaluated for MRT,A,10090.0
4559,Mus musculus,BAO_0000218,,,1,,CHEMBL619111,,Intermediate,In vivo,16597,,N,50594,1,At a dose 50 mg/kg (114 umol/kg) was administered intraperitoneally to mice and was evaluated for MRT,F,10090.0
4560,Mus musculus,BAO_0000218,,,1,,CHEMBL619112,,Intermediate,In vivo,16597,,N,50594,1,MRT value at a dose of 10 mg/kg intravenous administration in mice.,A,10090.0
4561,Mus musculus,BAO_0000218,,,1,,CHEMBL619113,,Intermediate,In vivo,16597,,N,50594,1,MRT value at a dose of 10 mg/kg peroral administration in mice.,A,10090.0
4562,Mus musculus,BAO_0000218,,,1,,CHEMBL619114,,Intermediate,In vivo,17764,,N,50594,1,Mean-residence time of compound after intravenous administration in mice at 24 uM/kg,A,10090.0
4563,Mus musculus,BAO_0000218,,,1,,CHEMBL619115,,Intermediate,In vivo,17764,,N,50594,1,Mean-residence time was determined for compound after intraperitoneal administration in mice at 18 uM/kg,F,10090.0
4564,Homo sapiens,BAO_0000219,,,1,,CHEMBL619116,,Intermediate,,3830,,N,81034,1,In vitro cytotoxicity of compound was determined against A2780 cell lines (cisplatin resistant) at 37 degree C after 96 hr,F,9606.0
4565,Homo sapiens,BAO_0000219,,,1,,CHEMBL619117,,Intermediate,,3829,,N,81034,1,In vitro cytotoxicity of compound was determined against A2780 cell lines (cisplatin resistant) at 37 degree C for 96 hr,F,9606.0
4566,Homo sapiens,BAO_0000219,,,1,,CHEMBL619118,,Intermediate,,2040,,N,81034,1,Compound was evaluated for cytotoxicity against A2780 cell lines.,F,9606.0
4567,Homo sapiens,BAO_0000219,,,1,,CHEMBL619119,,Intermediate,,15684,,N,81034,1,Potentiation of growth inhibition of A2780 by compound alone in experiment 1,F,9606.0
4568,Homo sapiens,BAO_0000219,,,1,,CHEMBL619120,,Intermediate,,15684,,N,81034,1,Potentiation of growth inhibition of A2780 cells by compound alone in experiment 2,F,9606.0
4569,Homo sapiens,BAO_0000219,,,1,,CHEMBL619121,,Intermediate,,15684,,N,81034,1,Potentiation of growth inhibition of A2780 cells along with 10 uM NU1085 in experiment 1,F,9606.0
4570,Homo sapiens,BAO_0000219,,,1,,CHEMBL619122,,Intermediate,,15684,,N,81034,1,Potentiation of growth inhibition of A2780 cells along with 10 uM NU1085 in experiment 2,F,9606.0
4571,Homo sapiens,BAO_0000219,,,1,,CHEMBL619123,,Intermediate,,15684,,N,81034,1,Potentiation factor at 50% growth inhibition (IC50 of compound to that of compound along with PARP inhibitor) in experiment 1,F,9606.0
4572,Homo sapiens,BAO_0000219,,,1,,CHEMBL619124,,Intermediate,,15684,,N,81034,1,Potentiation factor at 50% growth inhibition (IC50 of compound to that of compound along with PARP inhibitor) in experiment 2,F,9606.0
4573,Homo sapiens,BAO_0000219,,,1,,CHEMBL619125,,Intermediate,,2859,,N,81034,1,Compound was evaluated for cytotoxicity against A2780 cell line,F,9606.0
4574,Homo sapiens,BAO_0000219,,,1,,CHEMBL875411,,Intermediate,,5618,,N,81034,1,In vitro inhibitory activity against human tumor cell line A2780,F,9606.0
4575,Homo sapiens,BAO_0000219,,,1,,CHEMBL619126,,Intermediate,,15684,,N,81034,1,Potentiation of growth inhibition of A2780 cells by compound alone in experiment 1,F,9606.0
4576,Homo sapiens,BAO_0000219,,,1,,CHEMBL619127,,Intermediate,,15684,,N,81034,1,Potentiation of growth inhibition of A2780 cells by compound alone in experiment 2,F,9606.0
4577,Homo sapiens,BAO_0000219,,,1,,CHEMBL619128,,Intermediate,,15684,,N,81034,1,Potentiation of growth inhibition of A2780 cells along with 10 uM NU1085 in experiment 1,F,9606.0
4578,Homo sapiens,BAO_0000219,,,1,,CHEMBL619129,,Intermediate,,15684,,N,81034,1,Potentiation of growth inhibition of A2780 cells along with 10 uM NU1085 in experiment 2,F,9606.0
4579,Homo sapiens,BAO_0000219,,,1,,CHEMBL619130,,Intermediate,,2113,,N,81034,1,The compound was tested for cytotoxic potency against A2780 human tumor cell lines,F,9606.0
4580,Homo sapiens,BAO_0000219,,,1,,CHEMBL619131,,Intermediate,,2113,,N,81034,1,The compound was tested for cytotoxic potency against A2780 human tumor cell lines.,F,9606.0
4581,Homo sapiens,BAO_0000219,,,1,,CHEMBL619132,,Intermediate,,16745,,N,81034,1,cytotoxicity against A2780 cells incubated for 24 hr in MTT assay.,F,9606.0
4582,Homo sapiens,BAO_0000218,,,1,,CHEMBL619133,,Expert,,16597,,N,81034,1,In vitro antitumor activity against A2780 human ovarian carcinoma at 7.5 mg/kg i.p. /qd x7,F,9606.0
4583,Homo sapiens,BAO_0000219,,,1,,CHEMBL619134,,Intermediate,,15684,,N,81034,1,Potentiation factor at 50% growth inhibition (IC50 of compound to that of compound along with PARP inhibitor) in experiment 1,F,9606.0
4584,Homo sapiens,BAO_0000219,,,1,,CHEMBL619135,,Intermediate,,15684,,N,81034,1,Potentiation factor at 50% growth inhibition (IC50 of compound to that of compound along with PARP inhibitor) in experiment 2,F,9606.0
4585,Homo sapiens,BAO_0000219,,,1,,CHEMBL619136,,Intermediate,,2040,,N,81034,1,Compound was evaluated for cytotoxicity against A2780 cis cell lines.,F,9606.0
4586,Homo sapiens,BAO_0000219,,,1,,CHEMBL619137,,Intermediate,,2040,,N,81034,1,Relative resistance factor in A2780 cisplatin-resistant line,F,9606.0
4587,Homo sapiens,BAO_0000219,,,1,,CHEMBL883713,,Intermediate,,16165,,N,81034,1,Concentration required to inhibit 50% growth of A2780 human ovarian cancer cells,F,9606.0
4588,Homo sapiens,BAO_0000219,,,1,,CHEMBL875412,,Intermediate,,16165,,N,81034,1,Concentration required to inhibit 50% growth of A2780 human ovarian cancer cells.,F,9606.0
4589,Homo sapiens,BAO_0000218,,,1,,CHEMBL619138,,Expert,,16597,,N,81034,1,In vitro antitumor activity against A2780 human ovarian carcinoma at 7.5 mg/kg i.p. /qd x7,F,9606.0
4590,Homo sapiens,BAO_0000218,,,1,,CHEMBL619262,,Expert,,16597,,N,81034,1,In vitro antitumor activity against A2780 human ovarian carcinoma at 7.5 mg/kg i.p. /qd x7,F,9606.0
