assays_assay_id,assays_variant_id,assays_assay_tissue,assays_src_assay_id,assays_src_id,assays_relationship_type,assays_tid,assays_tissue_id,assays_description,assays_confidence_score,assays_chembl_id,assays_assay_organism,assays_assay_subcellular_fraction,assays_assay_type,assays_assay_tax_id,assays_assay_test_type,assays_assay_cell_type,assays_curated_by,assays_cell_id,assays_bao_format
12246,,Liver,,1,N,50597,2107.0,"Biodistribution inl liver of mature female Dawley rat after 30min, expressed as percent injected dose/g",1,CHEMBL630257,Rattus norvegicus,,A,10116.0,In vivo,,Intermediate,,BAO_0000218
12247,,Liver,,1,N,50597,2107.0,"Biodistribution inl liver of mature female Dawley rat after 45min, expressed as percent injected dose/g",1,CHEMBL630258,Rattus norvegicus,,A,10116.0,In vivo,,Intermediate,,BAO_0000218
12248,,,,1,N,50597,,"Distribution of radioactivity in rat blood after 2 minutes of iv administration at the dose of 10.05-0.07 gram of tissue, expressed as percent injected dose per gram of tissue",1,CHEMBL630259,Rattus norvegicus,,A,10116.0,,,Intermediate,,BAO_0000218
12249,,Striatum,,1,N,50597,2435.0,"Distribution of radioactivity in rat striatum after 5 minutes of iv administration at the dose of 1.89-3.73 g of tissue, expressed as percent injected dose per gram of tissue",1,CHEMBL630260,Rattus norvegicus,,A,10116.0,,,Intermediate,,BAO_0000218
12250,,Striatum,,1,N,50597,2435.0,"Distribution of radioactivity in rat striatum after 5 minutes of iv administration at the dose of 3.44-4.80 g of tissue, expressed as percent injected dose per gram of tissue",1,CHEMBL630261,Rattus norvegicus,,A,10116.0,,,Intermediate,,BAO_0000218
12251,,,,1,N,50597,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat and 5-alpha-DHT was reported,1,CHEMBL630262,Rattus norvegicus,,A,10116.0,,,Intermediate,,BAO_0000218
12252,,,,1,N,50597,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat blood at 1 hour time,1,CHEMBL630263,Rattus norvegicus,,A,10116.0,,,Intermediate,,BAO_0000218
12253,,,,1,N,50597,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat blood at 2 hours time,1,CHEMBL630264,Rattus norvegicus,,A,10116.0,,,Intermediate,,BAO_0000218
12254,,,,1,N,50597,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat fat at 0.5 hours time,1,CHEMBL630265,Rattus norvegicus,,A,10116.0,,,Intermediate,,BAO_0000218
12255,,,,1,N,50597,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat fat at 4 hours time,1,CHEMBL630266,Rattus norvegicus,,A,10116.0,,,Intermediate,,BAO_0000218
12256,,Kidney,,1,N,50597,2113.0,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat kidney at 0.5 hours time,1,CHEMBL630267,Rattus norvegicus,,A,10116.0,,,Intermediate,,BAO_0000218
12257,,Kidney,,1,N,50597,2113.0,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat kidney at 4 hours time,1,CHEMBL630268,Rattus norvegicus,,A,10116.0,,,Intermediate,,BAO_0000218
12258,,,,1,N,50597,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat liver at 1 hour time,1,CHEMBL630269,Rattus norvegicus,,A,10116.0,,,Intermediate,,BAO_0000218
12259,,,,1,N,50597,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat liver at 2 hours time,1,CHEMBL630270,Rattus norvegicus,,A,10116.0,,,Intermediate,,BAO_0000218
12260,,Lung,,1,N,50597,2048.0,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat lung at 1 hour time,1,CHEMBL630141,Rattus norvegicus,,A,10116.0,,,Intermediate,,BAO_0000218
12261,,Lung,,1,N,50597,2048.0,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat lung at 2 hours time,1,CHEMBL630142,Rattus norvegicus,,A,10116.0,,,Intermediate,,BAO_0000218
12262,,Muscle tissue,,1,N,50597,2385.0,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat muscle at 0.5 hours time,1,CHEMBL630143,Rattus norvegicus,,A,10116.0,,,Intermediate,,BAO_0000218
12263,,Muscle tissue,,1,N,50597,2385.0,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat muscle at 4 hours time,1,CHEMBL630144,Rattus norvegicus,,A,10116.0,,,Intermediate,,BAO_0000218
12264,,Prostate gland,,1,N,50597,2367.0,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat prostate at 0.5 hours time,1,CHEMBL630145,Rattus norvegicus,,A,10116.0,,,Intermediate,,BAO_0000218
12265,,Prostate gland,,1,N,50597,2367.0,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat prostate at 4 hours time,1,CHEMBL630146,Rattus norvegicus,,A,10116.0,,,Intermediate,,BAO_0000218
12266,,,,1,N,50597,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat prostate/blood,1,CHEMBL630147,Rattus norvegicus,,A,10116.0,,,Intermediate,,BAO_0000218
12267,,,,1,N,50597,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat prostate/blood at 1 hours time,1,CHEMBL630148,Rattus norvegicus,,A,10116.0,,,Intermediate,,BAO_0000218
12268,,,,1,N,50597,,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat prostate/blood at 2 hours time,1,CHEMBL630149,Rattus norvegicus,,A,10116.0,,,Intermediate,,BAO_0000218
12269,,Spleen,,1,N,50597,2106.0,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat spleen at 1 hour time,1,CHEMBL630150,Rattus norvegicus,,A,10116.0,,,Intermediate,,BAO_0000218
12270,,Spleen,,1,N,50597,2106.0,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat spleen at 2 hours time,1,CHEMBL630151,Rattus norvegicus,,A,10116.0,,,Intermediate,,BAO_0000218
12271,,Thyroid gland,,1,N,50597,2046.0,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat thyroid at 0.5 hours time,1,CHEMBL632031,Rattus norvegicus,,A,10116.0,,,Intermediate,,BAO_0000218
12272,,Thyroid gland,,1,N,50597,2046.0,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat thyroid at 4 hours time,1,CHEMBL632032,Rattus norvegicus,,A,10116.0,,,Intermediate,,BAO_0000218
12273,,,,1,N,50597,,Distribution of tissue Radioactivity following subcutaneous injection of 500 mg of 5-alpha-DHT 15 min before the administration of the [125I]- tracer castarted male rat fat at 1 hour time,1,CHEMBL632033,Rattus norvegicus,,A,10116.0,,,Intermediate,,BAO_0000218
12274,,,,1,N,50597,,Distribution of tissue Radioactivity following subcutaneous injection of 500 mg of 5-alpha-DHT 15 min before the administration of the [125I]- tracer castarted male rat kidney at 1 hour time,1,CHEMBL632034,Rattus norvegicus,,A,10116.0,,,Intermediate,,BAO_0000218
12275,,Muscle tissue,,1,N,50597,2385.0,Distribution of tissue Radioactivity following subcutaneous injection of 500 mg of 5-alpha-DHT 15 min before the administration of the [125I]- tracer castarted male rat muscle at 1 hour time,1,CHEMBL632035,Rattus norvegicus,,A,10116.0,,,Intermediate,,BAO_0000218
12276,,,,1,N,50597,,Distribution of tissue Radioactivity following subcutaneous injection of 500 mg of 5-alpha-DHT 15 min before the administration of the [125I]- tracer castarted male rat prostrateat 1 hour time,1,CHEMBL632036,Rattus norvegicus,,A,10116.0,,,Intermediate,,BAO_0000218
12277,,Thyroid gland,,1,N,50597,2046.0,Distribution of tissue Radioactivity following subcutaneous injection of 500 mg of 5-alpha-DHT 15 min before the administration of the [125I]- tracer castarted male rat thyroid at 1 hour time,1,CHEMBL632037,Rattus norvegicus,,A,10116.0,,,Intermediate,,BAO_0000218
12278,,Blood,,1,N,50597,178.0,Amount of compound present in blood of rat 1 when administered intravenously at a dose of 2 mg containing approximately 3 microCi and activity calculated after 10 minutes,1,CHEMBL632038,Rattus norvegicus,,A,10116.0,,,Intermediate,,BAO_0000218
12279,,Blood,,1,N,50597,178.0,Amount of compound present in blood of rat 1 when administered intravenously at a dose of 2 mg containing approximately 3 microCi and activity calculated after 15 minutes,1,CHEMBL632039,Rattus norvegicus,,A,10116.0,,,Intermediate,,BAO_0000218
12280,,Blood,,1,N,50597,178.0,Amount of compound present in blood of rat 1 when administered intravenously at a dose of 2 mg containing approximately 3 microCi and activity calculated after 20 minutes,1,CHEMBL632040,Rattus norvegicus,,A,10116.0,,,Intermediate,,BAO_0000218
12281,,Blood,,1,N,50597,178.0,Amount of compound present in blood of rat 1 when administered intravenously at a dose of 2 mg containing approximately 3 microCi and activity calculated after 30 minutes,1,CHEMBL632041,Rattus norvegicus,,A,10116.0,,,Intermediate,,BAO_0000218
12282,,Blood,,1,N,50588,178.0,"Concentration of compound in blood of dog 2, after administering intravenously",1,CHEMBL632042,Canis lupus familiaris,,A,9615.0,,,Intermediate,,BAO_0000218
12283,,,,1,N,50588,,"Concentration of compound in left ventricle of dog 1, after administering intravenously",1,CHEMBL632043,Canis lupus familiaris,,A,9615.0,,,Intermediate,,BAO_0000218
12284,,,,1,N,50588,,"Concentration of compound in left ventricle of dog 2, after administering intravenously",1,CHEMBL632044,Canis lupus familiaris,,A,9615.0,,,Intermediate,,BAO_0000218
12285,,Liver,,1,N,50588,2107.0,"Concentration of compound in liver of dog 1, after administering intravenously",1,CHEMBL632045,Canis lupus familiaris,,A,9615.0,,,Intermediate,,BAO_0000218
12286,,Liver,,1,N,50588,2107.0,"Concentration of compound in liver of dog 2, after administering intravenously",1,CHEMBL632046,Canis lupus familiaris,,A,9615.0,,,Intermediate,,BAO_0000218
12287,,Lung,,1,N,50588,2048.0,"Concentration of compound in lung of dog 1, after administering intravenously",1,CHEMBL632047,Canis lupus familiaris,,A,9615.0,,,Intermediate,,BAO_0000218
12288,,Lung,,1,N,50588,2048.0,"Concentration of compound in lung of dog 2, after administering intravenously",1,CHEMBL632048,Canis lupus familiaris,,A,9615.0,,,Intermediate,,BAO_0000218
12289,,Muscle tissue,,1,N,50588,2385.0,"Concentration of compound in muscle of dog 1, after administering intravenously",1,CHEMBL632049,Canis lupus familiaris,,A,9615.0,,,Intermediate,,BAO_0000218
12290,,Muscle tissue,,1,N,50588,2385.0,"Concentration of compound in muscle of dog 2, after administering intravenously",1,CHEMBL876418,Canis lupus familiaris,,A,9615.0,,,Intermediate,,BAO_0000218
12291,,Spleen,,1,N,50588,2106.0,"Concentration of compound in spleen of dog 1,after administering intravenously",1,CHEMBL632050,Canis lupus familiaris,,A,9615.0,,,Intermediate,,BAO_0000218
12292,,Spleen,,1,N,50588,2106.0,"Concentration of compound in spleen of dog 2, after administering intravenously",1,CHEMBL632051,Canis lupus familiaris,,A,9615.0,,,Intermediate,,BAO_0000218
12293,,,,1,U,22224,,Concentration of liberated compound in serum after 120 min at the dose of 50 mg/kg (po).,0,CHEMBL632052,,,F,,,,Autocuration,,BAO_0000218
12294,,,,1,U,22224,,Concentration of liberated compound in serum after 240 min at the dose of 50 mg/kg (po).,0,CHEMBL632053,,,F,,,,Autocuration,,BAO_0000218
12295,,,,1,U,22224,,Concentration of liberated compound in serum after 30 min at the dose of 50 mg/kg (po).,0,CHEMBL632054,,,A,,,,Autocuration,,BAO_0000218
12296,,,,1,U,22224,,Concentration of liberated compound in serum after 30 min at the dose of 50 mg/kg (po).,0,CHEMBL632055,,,F,,,,Autocuration,,BAO_0000218
12297,,,,1,U,22224,,Concentration of liberated compound in serum after 60 min at the dose of 50 mg/kg (po).,0,CHEMBL631181,,,F,,,,Autocuration,,BAO_0000218
12298,,,,1,U,22224,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous after 1.5 hr,0,CHEMBL631182,,,A,,,,Autocuration,,BAO_0000218
12299,,,,1,U,22224,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 2.5 hr,0,CHEMBL631183,,,A,,,,Autocuration,,BAO_0000218
12300,,,,1,U,22224,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 4.0 hr,0,CHEMBL631184,,,A,,,,Autocuration,,BAO_0000218
12301,,,,1,U,22224,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 0.5 hr,0,CHEMBL629774,,,A,,,,Autocuration,,BAO_0000218
12302,,,,1,U,22224,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 1.0 hr,0,CHEMBL629775,,,A,,,,Autocuration,,BAO_0000218
12303,,,,1,U,22224,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 2.0 hr,0,CHEMBL876549,,,A,,,,Autocuration,,BAO_0000218
12304,,,,1,U,22224,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 3.0 hr,0,CHEMBL628172,,,A,,,,Autocuration,,BAO_0000218
12305,,,,1,U,22224,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 3.5 hr,0,CHEMBL628173,,,A,,,,Autocuration,,BAO_0000218
12306,,,,1,U,22224,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 4 mg/kg intravenous after 1.5 hr,0,CHEMBL628174,,,A,,,,Autocuration,,BAO_0000218
12307,,,,1,U,22224,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage a after 4.0 hr,0,CHEMBL628175,,,A,,,,Autocuration,,BAO_0000218
12308,,,,1,U,22224,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 0.5 hr,0,CHEMBL628176,,,A,,,,Autocuration,,BAO_0000218
12309,,,,1,U,22224,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 2.0 hr,0,CHEMBL628177,,,A,,,,Autocuration,,BAO_0000218
12310,,,,1,U,22224,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 3.0 hr,0,CHEMBL628178,,,A,,,,Autocuration,,BAO_0000218
12311,,,,1,U,22224,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 3.5 hr,0,CHEMBL628179,,,A,,,,Autocuration,,BAO_0000218
12312,,,,1,U,22224,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 4 mg/kg i intravenous dosage after 1.0 hr; insufficient gastric juice produced,0,CHEMBL628180,,,A,,,,Autocuration,,BAO_0000218
12313,,,,1,U,22224,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage a after 2.5 hr,0,CHEMBL628181,,,A,,,,Autocuration,,BAO_0000218
12314,,,,1,U,22224,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 0.5 hr,0,CHEMBL628182,,,A,,,,Autocuration,,BAO_0000218
12315,,,,1,U,22224,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 1.0 hr,0,CHEMBL628183,,,A,,,,Autocuration,,BAO_0000218
12316,,,,1,U,22224,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 1.0 hr; ND means not determined,0,CHEMBL628184,,,A,,,,Autocuration,,BAO_0000218
12317,,,,1,U,22224,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 2.0 hr,0,CHEMBL628185,,,A,,,,Autocuration,,BAO_0000218
12318,,,,1,U,22224,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 3.0 hr,0,CHEMBL875617,,,A,,,,Autocuration,,BAO_0000218
12319,,,,1,U,22224,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 3.5 hr; ND means not determined,0,CHEMBL628186,,,A,,,,Autocuration,,BAO_0000218
12320,,,,1,U,22224,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 4.0 hr,0,CHEMBL628187,,,A,,,,Autocuration,,BAO_0000218
12321,,,,1,U,22224,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 0.5 hr,0,CHEMBL628188,,,A,,,,Autocuration,,BAO_0000218
12322,,,,1,U,22224,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 1.0 hr,0,CHEMBL628189,,,A,,,,Autocuration,,BAO_0000218
12323,,,,1,U,22224,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 1.5 hr; ND means not determined,0,CHEMBL628190,,,A,,,,Autocuration,,BAO_0000218
12324,,,,1,U,22224,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 2.0 hr,0,CHEMBL628191,,,A,,,,Autocuration,,BAO_0000218
12325,,,,1,U,22224,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 2.5 hr; ND means not determined,0,CHEMBL626513,,,A,,,,Autocuration,,BAO_0000218
12326,,Thyroid gland,,1,N,50597,2046.0,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 30 minutes intravenous administration; dose/g, range 19-24",1,CHEMBL626514,Rattus norvegicus,,A,10116.0,,,Intermediate,,BAO_0000218
12327,,Thyroid gland,,1,N,50597,2046.0,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 30 minutes intravenous administration; dose/g, range 26-40",1,CHEMBL626515,Rattus norvegicus,,A,10116.0,,,Intermediate,,BAO_0000218
