miller2_FiscalYear,miller2_SectionID,miller2_BranchName,miller2_DisabilityIssues(marker),miller2_OrganisationSub-class,miller2_CountryRegionName,miller2_ProjectBrowserCountryID,miller2_SectorPercent,miller2_AmountSpent,miller2_EnviromentalSustainability(marker),miller2_Biodiversity(marker),miller2_FundCentreID,miller2_FSTCPercent,miller2_SectorName,miller2_SectionName,miller2_ChildrenIssues(marker),miller2_CIDABusinessDeliveryModel(old),miller2_BranchID,miller2_TradeDevelopment(marker),miller2_CountryRegionID,miller2_ProgrammingProcess(new),miller2_ProjectNumber,miller2_GenderEquality(marker),miller2_OrganisationID,miller2_IndigenousIssues(marker),miller2_Desertification(marker),miller2_ParticipatoryDevelopmentAndGoodGovernance,miller2_UrbanIssues(marker),miller2_YouthIssues(marker),miller2_ICTAsAToolForDevelopment(marker),miller2_KnowledgeForDevelopment(marker),miller2_OrganisationName,miller2_OrganisationType,miller2_OrganisationClass,miller2_ContinentID,miller2_ContinentName,miller2_CountryRegionPercent,miller2_SectorID
2009/2010,S6215,KFM Partnership for Develop. Innovation,0,NGO,Rwanda,RW,0.1,4004.56,0,0,6160,1.0,Primary education,Sustainable Economic Growth,0,Responsive,B6100,0,RW,Uncoded: Pre-APP,S063413PRG,2,1001893,0,0,0,0,0,0,0,Canadian Baptist Ministries - The Sharing Way,Canadian Non-Profit Making,Civil Society,2,Africa,0.16,11220
2009/2010,S6215,KFM Partnership for Develop. Innovation,0,NGO,Rwanda,RW,0.1,4004.56,0,0,6160,1.0,Basic health care,Sustainable Economic Growth,0,Responsive,B6100,0,RW,Uncoded: Pre-APP,S063413PRG,2,1001893,0,0,0,0,0,0,0,Canadian Baptist Ministries - The Sharing Way,Canadian Non-Profit Making,Civil Society,2,Africa,0.16,12220
2009/2010,S6215,KFM Partnership for Develop. Innovation,0,NGO,Rwanda,RW,0.2,8009.12,0,0,6160,1.0,Basic drinking water supply,Sustainable Economic Growth,0,Responsive,B6100,0,RW,Uncoded: Pre-APP,S063413PRG,2,1001893,0,0,0,0,0,0,0,Canadian Baptist Ministries - The Sharing Way,Canadian Non-Profit Making,Civil Society,2,Africa,0.16,14031
2009/2010,S6215,KFM Partnership for Develop. Innovation,0,NGO,Rwanda,RW,0.2,8009.12,0,0,6160,1.0,Basic sanitation,Sustainable Economic Growth,0,Responsive,B6100,0,RW,Uncoded: Pre-APP,S063413PRG,2,1001893,0,0,0,0,0,0,0,Canadian Baptist Ministries - The Sharing Way,Canadian Non-Profit Making,Civil Society,2,Africa,0.16,14032
2009/2010,S6215,KFM Partnership for Develop. Innovation,0,NGO,Rwanda,RW,0.4,16018.24,0,0,6160,1.0,Food crop production,Sustainable Economic Growth,0,Responsive,B6100,0,RW,Uncoded: Pre-APP,S063413PRG,2,1001893,0,0,0,0,0,0,0,Canadian Baptist Ministries - The Sharing Way,Canadian Non-Profit Making,Civil Society,2,Africa,0.16,31161
2009/2010,S6215,KFM Partnership for Develop. Innovation,0,NGO,Bangladesh,BD,0.3,69723.42599999999,0,0,6160,1.0,Democratic participation and civil society,Sustainable Economic Growth,0,Responsive,B6100,0,BD,Uncoded: Pre-APP,S063414PRG,2,1001911,0,0,1,0,0,0,0,World Renew,Canadian Non-Profit Making,Civil Society,3,Asia,0.17,15150
2009/2010,S6215,KFM Partnership for Develop. Innovation,0,NGO,Bangladesh,BD,0.3,69723.42599999999,0,0,6160,1.0,Multi-sector aid for basic social services,Sustainable Economic Growth,0,Responsive,B6100,0,BD,Uncoded: Pre-APP,S063414PRG,2,1001911,0,0,1,0,0,0,0,World Renew,Canadian Non-Profit Making,Civil Society,3,Asia,0.17,16050
2009/2010,S6215,KFM Partnership for Develop. Innovation,0,NGO,Bangladesh,BD,0.05,11620.571000000002,0,0,6160,1.0,Business support services and institutions,Sustainable Economic Growth,0,Responsive,B6100,0,BD,Uncoded: Pre-APP,S063414PRG,2,1001911,0,0,1,0,0,0,0,World Renew,Canadian Non-Profit Making,Civil Society,3,Asia,0.17,25010
2009/2010,S6215,KFM Partnership for Develop. Innovation,0,NGO,Bangladesh,BD,0.3,69723.42599999999,0,0,6160,1.0,Agricultural development,Sustainable Economic Growth,0,Responsive,B6100,0,BD,Uncoded: Pre-APP,S063414PRG,2,1001911,0,0,1,0,0,0,0,World Renew,Canadian Non-Profit Making,Civil Society,3,Asia,0.17,31120
2009/2010,S6215,KFM Partnership for Develop. Innovation,0,NGO,Bangladesh,BD,0.05,11620.571000000002,0,0,6160,1.0,Environmental policy and administrative management,Sustainable Economic Growth,0,Responsive,B6100,0,BD,Uncoded: Pre-APP,S063414PRG,2,1001911,0,0,1,0,0,0,0,World Renew,Canadian Non-Profit Making,Civil Society,3,Asia,0.17,41010
2009/2010,S6215,KFM Partnership for Develop. Innovation,0,NGO,Kenya,KE,0.3,45115.157999999996,0,0,6160,1.0,Democratic participation and civil society,Sustainable Economic Growth,0,Responsive,B6100,0,KE,Uncoded: Pre-APP,S063414PRG,2,1001911,0,0,1,0,0,0,0,World Renew,Canadian Non-Profit Making,Civil Society,2,Africa,0.11,15150
2009/2010,S6215,KFM Partnership for Develop. Innovation,0,NGO,Kenya,KE,0.3,45115.157999999996,0,0,6160,1.0,Multi-sector aid for basic social services,Sustainable Economic Growth,0,Responsive,B6100,0,KE,Uncoded: Pre-APP,S063414PRG,2,1001911,0,0,1,0,0,0,0,World Renew,Canadian Non-Profit Making,Civil Society,2,Africa,0.11,16050
2009/2010,S6215,KFM Partnership for Develop. Innovation,0,NGO,Kenya,KE,0.05,7519.193,0,0,6160,1.0,Business support services and institutions,Sustainable Economic Growth,0,Responsive,B6100,0,KE,Uncoded: Pre-APP,S063414PRG,2,1001911,0,0,1,0,0,0,0,World Renew,Canadian Non-Profit Making,Civil Society,2,Africa,0.11,25010
2009/2010,S6215,KFM Partnership for Develop. Innovation,0,NGO,Kenya,KE,0.3,45115.157999999996,0,0,6160,1.0,Agricultural development,Sustainable Economic Growth,0,Responsive,B6100,0,KE,Uncoded: Pre-APP,S063414PRG,2,1001911,0,0,1,0,0,0,0,World Renew,Canadian Non-Profit Making,Civil Society,2,Africa,0.11,31120
2009/2010,S6215,KFM Partnership for Develop. Innovation,0,NGO,Kenya,KE,0.05,7519.193,0,0,6160,1.0,Environmental policy and administrative management,Sustainable Economic Growth,0,Responsive,B6100,0,KE,Uncoded: Pre-APP,S063414PRG,2,1001911,0,0,1,0,0,0,0,World Renew,Canadian Non-Profit Making,Civil Society,2,Africa,0.11,41010
2009/2010,S6215,KFM Partnership for Develop. Innovation,0,NGO,Cambodia,KH,0.3,61520.67,0,0,6160,1.0,Democratic participation and civil society,Sustainable Economic Growth,0,Responsive,B6100,0,KH,Uncoded: Pre-APP,S063414PRG,2,1001911,0,0,1,0,0,0,0,World Renew,Canadian Non-Profit Making,Civil Society,3,Asia,0.15,15150
2009/2010,S6215,KFM Partnership for Develop. Innovation,0,NGO,Cambodia,KH,0.3,61520.67,0,0,6160,1.0,Multi-sector aid for basic social services,Sustainable Economic Growth,0,Responsive,B6100,0,KH,Uncoded: Pre-APP,S063414PRG,2,1001911,0,0,1,0,0,0,0,World Renew,Canadian Non-Profit Making,Civil Society,3,Asia,0.15,16050
2009/2010,S6215,KFM Partnership for Develop. Innovation,0,NGO,Cambodia,KH,0.05,10253.445,0,0,6160,1.0,Business support services and institutions,Sustainable Economic Growth,0,Responsive,B6100,0,KH,Uncoded: Pre-APP,S063414PRG,2,1001911,0,0,1,0,0,0,0,World Renew,Canadian Non-Profit Making,Civil Society,3,Asia,0.15,25010
2009/2010,S6215,KFM Partnership for Develop. Innovation,0,NGO,Cambodia,KH,0.3,61520.67,0,0,6160,1.0,Agricultural development,Sustainable Economic Growth,0,Responsive,B6100,0,KH,Uncoded: Pre-APP,S063414PRG,2,1001911,0,0,1,0,0,0,0,World Renew,Canadian Non-Profit Making,Civil Society,3,Asia,0.15,31120
2009/2010,S6215,KFM Partnership for Develop. Innovation,0,NGO,Cambodia,KH,0.05,10253.445,0,0,6160,1.0,Environmental policy and administrative management,Sustainable Economic Growth,0,Responsive,B6100,0,KH,Uncoded: Pre-APP,S063414PRG,2,1001911,0,0,1,0,0,0,0,World Renew,Canadian Non-Profit Making,Civil Society,3,Asia,0.15,41010
2009/2010,S6215,KFM Partnership for Develop. Innovation,0,NGO,Malawi,MW,0.3,24608.267999999996,0,0,6160,1.0,Democratic participation and civil society,Sustainable Economic Growth,0,Responsive,B6100,0,MW,Uncoded: Pre-APP,S063414PRG,2,1001911,0,0,1,0,0,0,0,World Renew,Canadian Non-Profit Making,Civil Society,2,Africa,0.06,15150
2009/2010,S6215,KFM Partnership for Develop. Innovation,0,NGO,Malawi,MW,0.3,24608.267999999996,0,0,6160,1.0,Multi-sector aid for basic social services,Sustainable Economic Growth,0,Responsive,B6100,0,MW,Uncoded: Pre-APP,S063414PRG,2,1001911,0,0,1,0,0,0,0,World Renew,Canadian Non-Profit Making,Civil Society,2,Africa,0.06,16050
2009/2010,S6215,KFM Partnership for Develop. Innovation,0,NGO,Malawi,MW,0.05,4101.378,0,0,6160,1.0,Business support services and institutions,Sustainable Economic Growth,0,Responsive,B6100,0,MW,Uncoded: Pre-APP,S063414PRG,2,1001911,0,0,1,0,0,0,0,World Renew,Canadian Non-Profit Making,Civil Society,2,Africa,0.06,25010
2009/2010,S6215,KFM Partnership for Develop. Innovation,0,NGO,Malawi,MW,0.3,24608.267999999996,0,0,6160,1.0,Agricultural development,Sustainable Economic Growth,0,Responsive,B6100,0,MW,Uncoded: Pre-APP,S063414PRG,2,1001911,0,0,1,0,0,0,0,World Renew,Canadian Non-Profit Making,Civil Society,2,Africa,0.06,31120
2009/2010,S6215,KFM Partnership for Develop. Innovation,0,NGO,Malawi,MW,0.05,4101.378,0,0,6160,1.0,Environmental policy and administrative management,Sustainable Economic Growth,0,Responsive,B6100,0,MW,Uncoded: Pre-APP,S063414PRG,2,1001911,0,0,1,0,0,0,0,World Renew,Canadian Non-Profit Making,Civil Society,2,Africa,0.06,41010
2009/2010,S6215,KFM Partnership for Develop. Innovation,0,NGO,Mozambique,MZ,0.3,8202.756,0,0,6160,1.0,Democratic participation and civil society,Sustainable Economic Growth,0,Responsive,B6100,0,MZ,Uncoded: Pre-APP,S063414PRG,2,1001911,0,0,1,0,0,0,0,World Renew,Canadian Non-Profit Making,Civil Society,2,Africa,0.02,15150
2009/2010,S6215,KFM Partnership for Develop. Innovation,0,NGO,Mozambique,MZ,0.3,8202.756,0,0,6160,1.0,Multi-sector aid for basic social services,Sustainable Economic Growth,0,Responsive,B6100,0,MZ,Uncoded: Pre-APP,S063414PRG,2,1001911,0,0,1,0,0,0,0,World Renew,Canadian Non-Profit Making,Civil Society,2,Africa,0.02,16050
2009/2010,S6215,KFM Partnership for Develop. Innovation,0,NGO,Mozambique,MZ,0.05,1367.126,0,0,6160,1.0,Business support services and institutions,Sustainable Economic Growth,0,Responsive,B6100,0,MZ,Uncoded: Pre-APP,S063414PRG,2,1001911,0,0,1,0,0,0,0,World Renew,Canadian Non-Profit Making,Civil Society,2,Africa,0.02,25010
2009/2010,S6215,KFM Partnership for Develop. Innovation,0,NGO,Mozambique,MZ,0.3,8202.756,0,0,6160,1.0,Agricultural development,Sustainable Economic Growth,0,Responsive,B6100,0,MZ,Uncoded: Pre-APP,S063414PRG,2,1001911,0,0,1,0,0,0,0,World Renew,Canadian Non-Profit Making,Civil Society,2,Africa,0.02,31120
2009/2010,S6215,KFM Partnership for Develop. Innovation,0,NGO,Mozambique,MZ,0.05,1367.126,0,0,6160,1.0,Environmental policy and administrative management,Sustainable Economic Growth,0,Responsive,B6100,0,MZ,Uncoded: Pre-APP,S063414PRG,2,1001911,0,0,1,0,0,0,0,World Renew,Canadian Non-Profit Making,Civil Society,2,Africa,0.02,41010
2009/2010,S6215,KFM Partnership for Develop. Innovation,0,NGO,"Tanzania,Un Rep",TZ,0.3,57419.292,0,0,6160,1.0,Democratic participation and civil society,Sustainable Economic Growth,0,Responsive,B6100,0,TZ,Uncoded: Pre-APP,S063414PRG,2,1001911,0,0,1,0,0,0,0,World Renew,Canadian Non-Profit Making,Civil Society,2,Africa,0.14,15150
2009/2010,S6215,KFM Partnership for Develop. Innovation,0,NGO,"Tanzania,Un Rep",TZ,0.3,57419.292,0,0,6160,1.0,Multi-sector aid for basic social services,Sustainable Economic Growth,0,Responsive,B6100,0,TZ,Uncoded: Pre-APP,S063414PRG,2,1001911,0,0,1,0,0,0,0,World Renew,Canadian Non-Profit Making,Civil Society,2,Africa,0.14,16050
2009/2010,S6215,KFM Partnership for Develop. Innovation,0,NGO,"Tanzania,Un Rep",TZ,0.05,9569.882,0,0,6160,1.0,Business support services and institutions,Sustainable Economic Growth,0,Responsive,B6100,0,TZ,Uncoded: Pre-APP,S063414PRG,2,1001911,0,0,1,0,0,0,0,World Renew,Canadian Non-Profit Making,Civil Society,2,Africa,0.14,25010
2009/2010,S6215,KFM Partnership for Develop. Innovation,0,NGO,"Tanzania,Un Rep",TZ,0.3,57419.292,0,0,6160,1.0,Agricultural development,Sustainable Economic Growth,0,Responsive,B6100,0,TZ,Uncoded: Pre-APP,S063414PRG,2,1001911,0,0,1,0,0,0,0,World Renew,Canadian Non-Profit Making,Civil Society,2,Africa,0.14,31120
2009/2010,S6215,KFM Partnership for Develop. Innovation,0,NGO,"Tanzania,Un Rep",TZ,0.05,9569.882,0,0,6160,1.0,Environmental policy and administrative management,Sustainable Economic Growth,0,Responsive,B6100,0,TZ,Uncoded: Pre-APP,S063414PRG,2,1001911,0,0,1,0,0,0,0,World Renew,Canadian Non-Profit Making,Civil Society,2,Africa,0.14,41010
2009/2010,S6215,KFM Partnership for Develop. Innovation,0,NGO,Uganda,UG,0.3,77926.182,0,0,6160,1.0,Democratic participation and civil society,Sustainable Economic Growth,0,Responsive,B6100,0,UG,Uncoded: Pre-APP,S063414PRG,2,1001911,0,0,1,0,0,0,0,World Renew,Canadian Non-Profit Making,Civil Society,2,Africa,0.19,15150
2009/2010,S6215,KFM Partnership for Develop. Innovation,0,NGO,Uganda,UG,0.3,77926.182,0,0,6160,1.0,Multi-sector aid for basic social services,Sustainable Economic Growth,0,Responsive,B6100,0,UG,Uncoded: Pre-APP,S063414PRG,2,1001911,0,0,1,0,0,0,0,World Renew,Canadian Non-Profit Making,Civil Society,2,Africa,0.19,16050
2009/2010,S6215,KFM Partnership for Develop. Innovation,0,NGO,Uganda,UG,0.05,12987.697,0,0,6160,1.0,Business support services and institutions,Sustainable Economic Growth,0,Responsive,B6100,0,UG,Uncoded: Pre-APP,S063414PRG,2,1001911,0,0,1,0,0,0,0,World Renew,Canadian Non-Profit Making,Civil Society,2,Africa,0.19,25010
2009/2010,S6215,KFM Partnership for Develop. Innovation,0,NGO,Uganda,UG,0.3,77926.182,0,0,6160,1.0,Agricultural development,Sustainable Economic Growth,0,Responsive,B6100,0,UG,Uncoded: Pre-APP,S063414PRG,2,1001911,0,0,1,0,0,0,0,World Renew,Canadian Non-Profit Making,Civil Society,2,Africa,0.19,31120
2009/2010,S6215,KFM Partnership for Develop. Innovation,0,NGO,Uganda,UG,0.05,12987.697,0,0,6160,1.0,Environmental policy and administrative management,Sustainable Economic Growth,0,Responsive,B6100,0,UG,Uncoded: Pre-APP,S063414PRG,2,1001911,0,0,1,0,0,0,0,World Renew,Canadian Non-Profit Making,Civil Society,2,Africa,0.19,41010
2009/2010,S6215,KFM Partnership for Develop. Innovation,0,NGO,Zambia,ZM,0.3,65622.048,0,0,6160,1.0,Democratic participation and civil society,Sustainable Economic Growth,0,Responsive,B6100,0,ZM,Uncoded: Pre-APP,S063414PRG,2,1001911,0,0,1,0,0,0,0,World Renew,Canadian Non-Profit Making,Civil Society,2,Africa,0.16,15150
2009/2010,S6215,KFM Partnership for Develop. Innovation,0,NGO,Zambia,ZM,0.3,65622.048,0,0,6160,1.0,Multi-sector aid for basic social services,Sustainable Economic Growth,0,Responsive,B6100,0,ZM,Uncoded: Pre-APP,S063414PRG,2,1001911,0,0,1,0,0,0,0,World Renew,Canadian Non-Profit Making,Civil Society,2,Africa,0.16,16050
2009/2010,S6215,KFM Partnership for Develop. Innovation,0,NGO,Zambia,ZM,0.05,10937.008,0,0,6160,1.0,Business support services and institutions,Sustainable Economic Growth,0,Responsive,B6100,0,ZM,Uncoded: Pre-APP,S063414PRG,2,1001911,0,0,1,0,0,0,0,World Renew,Canadian Non-Profit Making,Civil Society,2,Africa,0.16,25010
2009/2010,S6215,KFM Partnership for Develop. Innovation,0,NGO,Zambia,ZM,0.3,65622.048,0,0,6160,1.0,Agricultural development,Sustainable Economic Growth,0,Responsive,B6100,0,ZM,Uncoded: Pre-APP,S063414PRG,2,1001911,0,0,1,0,0,0,0,World Renew,Canadian Non-Profit Making,Civil Society,2,Africa,0.16,31120
2009/2010,S6215,KFM Partnership for Develop. Innovation,0,NGO,Zambia,ZM,0.05,10937.008,0,0,6160,1.0,Environmental policy and administrative management,Sustainable Economic Growth,0,Responsive,B6100,0,ZM,Uncoded: Pre-APP,S063414PRG,2,1001911,0,0,1,0,0,0,0,World Renew,Canadian Non-Profit Making,Civil Society,2,Africa,0.16,41010
2009/2010,S6215,KFM Partnership for Develop. Innovation,0,NGO,Bangladesh,BD,0.99,128699.7426,1,0,6160,0.5,Informal/semi-formal financial intermediaries,Sustainable Economic Growth,0,Responsive,B6100,0,BD,Uncoded: Pre-APP,S063415PRG,2,1002249,0,0,0,0,0,0,1,World Relief Canada,Canadian Non-Profit Making,Civil Society,3,Asia,0.26,24040
2009/2010,S6215,KFM Partnership for Develop. Innovation,0,NGO,Bangladesh,BD,0.01,1299.9974,1,0,6160,0.5,Promotion of development awareness,Sustainable Economic Growth,0,Responsive,B6100,0,BD,Uncoded: Pre-APP,S063415PRG,2,1002249,0,0,0,0,0,0,1,World Relief Canada,Canadian Non-Profit Making,Civil Society,3,Asia,0.26,99820
2009/2010,S6215,KFM Partnership for Develop. Innovation,0,NGO,Burundi,BI,0.99,89099.8218,1,0,6160,0.5,Informal/semi-formal financial intermediaries,Sustainable Economic Growth,0,Responsive,B6100,0,BI,Uncoded: Pre-APP,S063415PRG,2,1002249,0,0,0,0,0,0,1,World Relief Canada,Canadian Non-Profit Making,Civil Society,2,Africa,0.18,24040
2009/2010,S6215,KFM Partnership for Develop. Innovation,0,NGO,Burundi,BI,0.01,899.9982,1,0,6160,0.5,Promotion of development awareness,Sustainable Economic Growth,0,Responsive,B6100,0,BI,Uncoded: Pre-APP,S063415PRG,2,1002249,0,0,0,0,0,0,1,World Relief Canada,Canadian Non-Profit Making,Civil Society,2,Africa,0.18,99820
2009/2010,S6215,KFM Partnership for Develop. Innovation,0,NGO,Canada,CA,0.99,9899.9802,1,0,6160,0.5,Informal/semi-formal financial intermediaries,Sustainable Economic Growth,0,Responsive,B6100,0,CA,Uncoded: Pre-APP,S063415PRG,2,1002249,0,0,0,0,0,0,1,World Relief Canada,Canadian Non-Profit Making,Civil Society,1,America,0.02,24040
2009/2010,S6215,KFM Partnership for Develop. Innovation,0,NGO,Canada,CA,0.01,99.9998,1,0,6160,0.5,Promotion of development awareness,Sustainable Economic Growth,0,Responsive,B6100,0,CA,Uncoded: Pre-APP,S063415PRG,2,1002249,0,0,0,0,0,0,1,World Relief Canada,Canadian Non-Profit Making,Civil Society,1,America,0.02,99820
2009/2010,S6215,KFM Partnership for Develop. Innovation,0,NGO,Cambodia,KH,0.99,89099.8218,1,0,6160,0.5,Informal/semi-formal financial intermediaries,Sustainable Economic Growth,0,Responsive,B6100,0,KH,Uncoded: Pre-APP,S063415PRG,2,1002249,0,0,0,0,0,0,1,World Relief Canada,Canadian Non-Profit Making,Civil Society,3,Asia,0.18,24040
2009/2010,S6215,KFM Partnership for Develop. Innovation,0,NGO,Cambodia,KH,0.01,899.9982,1,0,6160,0.5,Promotion of development awareness,Sustainable Economic Growth,0,Responsive,B6100,0,KH,Uncoded: Pre-APP,S063415PRG,2,1002249,0,0,0,0,0,0,1,World Relief Canada,Canadian Non-Profit Making,Civil Society,3,Asia,0.18,99820
2009/2010,S6215,KFM Partnership for Develop. Innovation,0,NGO,Liberia,LR,0.99,89099.8218,1,0,6160,0.5,Informal/semi-formal financial intermediaries,Sustainable Economic Growth,0,Responsive,B6100,0,LR,Uncoded: Pre-APP,S063415PRG,2,1002249,0,0,0,0,0,0,1,World Relief Canada,Canadian Non-Profit Making,Civil Society,2,Africa,0.18,24040
2009/2010,S6215,KFM Partnership for Develop. Innovation,0,NGO,Liberia,LR,0.01,899.9982,1,0,6160,0.5,Promotion of development awareness,Sustainable Economic Growth,0,Responsive,B6100,0,LR,Uncoded: Pre-APP,S063415PRG,2,1002249,0,0,0,0,0,0,1,World Relief Canada,Canadian Non-Profit Making,Civil Society,2,Africa,0.18,99820
2009/2010,S6215,KFM Partnership for Develop. Innovation,0,NGO,Rwanda,RW,0.99,89099.8218,1,0,6160,0.5,Informal/semi-formal financial intermediaries,Sustainable Economic Growth,0,Responsive,B6100,0,RW,Uncoded: Pre-APP,S063415PRG,2,1002249,0,0,0,0,0,0,1,World Relief Canada,Canadian Non-Profit Making,Civil Society,2,Africa,0.18,24040
2009/2010,S6215,KFM Partnership for Develop. Innovation,0,NGO,Rwanda,RW,0.01,899.9982,1,0,6160,0.5,Promotion of development awareness,Sustainable Economic Growth,0,Responsive,B6100,0,RW,Uncoded: Pre-APP,S063415PRG,2,1002249,0,0,0,0,0,0,1,World Relief Canada,Canadian Non-Profit Making,Civil Society,2,Africa,0.18,99820
2009/2010,S6213,KFM Partnership for Develop. Innovation,0,UNIVERSITY,Bolivia,BO,0.3,76000.2,1,1,6108,1.0,Higher education,Education,0,Responsive,B6100,0,BO,Uncoded: Pre-APP,S063421001,0,1000301,1,0,0,0,0,0,0,Universit� du Qu�bec � Montr�al,Canadian Non-Profit Making,Civil Society,1,America,1.0,11420
2009/2010,S6213,KFM Partnership for Develop. Innovation,0,UNIVERSITY,Bolivia,BO,0.2,50666.8,1,1,6108,1.0,Basic health care,Education,0,Responsive,B6100,0,BO,Uncoded: Pre-APP,S063421001,0,1000301,1,0,0,0,0,0,0,Universit� du Qu�bec � Montr�al,Canadian Non-Profit Making,Civil Society,1,America,1.0,12220
2009/2010,S6213,KFM Partnership for Develop. Innovation,0,UNIVERSITY,Bolivia,BO,0.1,25333.4,1,1,6108,1.0,Basic nutrition,Education,0,Responsive,B6100,0,BO,Uncoded: Pre-APP,S063421001,0,1000301,1,0,0,0,0,0,0,Universit� du Qu�bec � Montr�al,Canadian Non-Profit Making,Civil Society,1,America,1.0,12240
2009/2010,S6213,KFM Partnership for Develop. Innovation,0,UNIVERSITY,Bolivia,BO,0.1,25333.4,1,1,6108,1.0,Water sector policy and administrative management,Education,0,Responsive,B6100,0,BO,Uncoded: Pre-APP,S063421001,0,1000301,1,0,0,0,0,0,0,Universit� du Qu�bec � Montr�al,Canadian Non-Profit Making,Civil Society,1,America,1.0,14010
2009/2010,S6213,KFM Partnership for Develop. Innovation,0,UNIVERSITY,Bolivia,BO,0.2,50666.8,1,1,6108,1.0,Democratic participation and civil society,Education,0,Responsive,B6100,0,BO,Uncoded: Pre-APP,S063421001,0,1000301,1,0,0,0,0,0,0,Universit� du Qu�bec � Montr�al,Canadian Non-Profit Making,Civil Society,1,America,1.0,15150
2009/2010,S6213,KFM Partnership for Develop. Innovation,0,UNIVERSITY,Bolivia,BO,0.1,25333.4,1,1,6108,1.0,Environmental education/training,Education,0,Responsive,B6100,0,BO,Uncoded: Pre-APP,S063421001,0,1000301,1,0,0,0,0,0,0,Universit� du Qu�bec � Montr�al,Canadian Non-Profit Making,Civil Society,1,America,1.0,41081
2009/2010,S6212,KFM Partnership for Develop. Innovation,0,NGO,Canada,CA,1.0,50000.0,0,0,6161,0.0,Promotion of development awareness,Health,0,Responsive,B6100,0,CA,Uncoded: Pre-APP,S063422001,0,1000135,0,0,0,0,0,0,0,Canadian Unicef Committee,Canadian Non-Profit Making,Civil Society,1,America,1.0,99820
2009/2010,S6215,KFM Partnership for Develop. Innovation,0,SPECIALIZED INSTITUTE,Neth. Antilles,AN,0.25,1400.14,0,0,6160,0.0,Business support services and institutions,Sustainable Economic Growth,0,Responsive,B6100,0,AN,Uncoded: Pre-APP,S063429Z01,0,1001474,0,0,0,0,0,0,0,TFO Canada,Canadian Non-Profit Making,Civil Society,1,America,0.11199999999999999,25010
