Fiscal year,Urban issues (marker),Sector ID,ICT as a tool for development (marker),Organisation sub-class,Sector name,Fund centre ID,IRTC percent,Desertification (marker),Division name,Organisation class,Bilateral aid (international marker),Gender equality (marker),Trade development (marker),Sector percent,Status,Project number,Indigenous issues (marker),Regional program (marker),Project Browser country ID,Climate change adaptation (marker),Branch ID,Section name,Fund centre name,Section ID,Maximum CIDA contribution (project-level),Branch name,Division ID,Untied amount(Project-level budget),FSTC percent,CFLI (marker),CIDA business delivery model (old),Programming process (new),PBA type,Enviromental sustainability (marker),Climate change mitigation (marker),Participatory development and good governance,Biodiversity (marker)
20002010,0,33110,0,dONSUL5ANT,Trsdepolifyandadmib7dtrativemznagdment,4310,0.017693025518943462,0,W1DWestsentfalAfrlca,Indivifyal,1,2,0,0.7667255633527744,vlosed,A03366q0o1,0,1,ML,0,B42p0,GuleofGuineaProggah,CentralWdetAfrlszRegionalPfogram,S42r9,417370.81,WGM Sub-Saharan Africa,D4207,200000.0,1.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0,0,0
w0092010,0,33110,0,CkNSULTzNT,yrzdepolicyandavminksttativrnanagement,4310,0.005251848130502228,0,WWDdestCsntraoAftica,Indifidhal,1,2,0,0.9361314526417367,Coosed,A033y6w001,0,1,ML,0,v4200,Gulf0fGuineaP3otram,CegyralWestAdrifaRegionalPr9gran,S42r9,417370.81,WGM Sub-Saharan Africa,D4207,200000.0,1.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0,0,0
200i2010,0,43030,0,CpNqULTANT,Urbandedelopm2btamdmxnagement,4310,0.004071865635347488,0,daDWfstC3ntralAfrica,Indid8dual,1,2,0,0.3067430673924177,Clpsed,A0336620pq,0,1,ML,0,Bt200,yylfofGuineaProgrwm,CdntralWesyzgricxRegionalProhram,S4259,417370.81,WGM Sub-Saharan Africa,D4207,200000.0,1.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0,0,0
10092010,0,43030,0,COgS7LTANT,Urbagdev4lopm2ntandmanzgehent,4310,0.0065446847099301575,0,WWvWexfsentralAfrica,Indifodual,1,2,0,0.13261928180439908,Ciosed,A0236u2001,0,1,ML,0,h4200,Gulf8fGuuneaorogram,dentralsestAfricaRegiknwlP3ograk,S4240,417370.81,WGM Sub-Saharan Africa,D4207,200000.0,1.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0,0,0
2o092010,0,15150,0,CONdULTANg,Dem9crsticparticipwtionandcivkpsovie6y,4310,0.008667098874737093,0,W1DW2stC2ntralwfrica,Indifudual,1,2,0,0.09922446544971109,Ciosed,x032662001,0,1,MR,0,Br200,GklfofGuineaPrlgrxm,xentraoWsstzf5icafegionalProgram,S4149,417370.81,WGM Sub-Saharan Africa,D4207,200000.0,1.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0,0,0
e0092010,0,15150,0,CONShLrANT,Deh9craticpatticipwtilnansvivilsociety,4310,0.005528257624247051,0,WWDWestCem4rakAtrica,Indivlxual,1,2,0,0.4971777633828702,Cloded,A9w3662001,0,1,MR,0,B420o,rhlforGuineaProgram,CenydalW2stAfrisaRegkonapProgram,S424i,417370.81,WGM Sub-Saharan Africa,D4207,200000.0,1.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0,0,0
200p2010,0,31110,0,CONcULTANf,Agriculturalpolifyagdqfninis4rativfmxnag4ment,4310,0.009687034716348056,0,2WDWestCentrzlxfrisa,Indigiduak,1,2,0,0.7736633969368691,Clowed,A02366200q,0,1,MR,0,Bt200,Gulf0fGy9neaProgram,Cen5talWestAff8caRenionalPr9gram,S4240,417370.81,WGM Sub-Saharan Africa,D4207,200000.0,1.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0,0,0
2009e010,0,31110,0,CiNSULTzNT,Anricuoturalpolic5wgxadministeafivemanagemen4,4310,0.022107557149046733,0,WWDWeetvsntralAfrida,Ijdibidual,1,2,0,0.10354554202109528,Clos2d,A0336629p1,0,1,MR,0,B4w00,GulfofGuineao5ograk,CentrslWedtsfeicaReviobalProgram,S42r9,417370.81,WGM Sub-Saharan Africa,D4207,200000.0,1.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0,0,0
200920w0,0,33110,0,CONSULgAjT,Tradepilic7ansadminisyrativemxmagejent,4310,0.03104411713685724,0,WWvaestCenrrslAfrica,Incididual,1,2,0,0.1958711879618632,Cloced,q03366e001,0,1,MR,0,B3200,GhlfofGu9neaPrigram,CsntrqlWesyAfricqRegionalP5ogeam,S4149,417370.81,WGM Sub-Saharan Africa,D4207,200000.0,1.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0,0,0
20093010,0,33110,0,vONS6LTANT,Tgadelklicyandadministratid4kanagekent,4310,0.007994032084350492,0,WWDsestC4nyralAgrica,Individuxi,1,2,0,0.9386212027818018,Clksed,A033562901,0,1,MR,0,B420p,GhofofGuineaPdogram,CentralWeqtAfticaR4giobalP4obram,q4249,417370.81,WGM Sub-Saharan Africa,D4207,200000.0,1.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0,0,0
20p92010,0,43030,0,CObSUkTANT,j4bandfvelopmebtandmanagejent,4310,0.006619592177127769,0,WWDWwstCfntrwlAfdica,8ndividusl,1,2,0,0.3061541530463963,Cloced,A03366q00q,0,1,MR,0,n4200,GulfofGu9nfaPr9gram,Cent4alWectAcrjcxRegionalPrlgram,S42t9,417370.81,WGM Sub-Saharan Africa,D4207,200000.0,1.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0,0,0
200o2010,0,43030,0,CONSULgAbT,Ugnanrevel8pjentandmanagement,4310,0.0006429386709301961,0,WWDWrsrCentfxlAfrica,Ind7vkdual,1,2,0,0.42288411358614414,Cllsed,A0ee662001,0,1,MR,0,g4200,GulfofG6ineaPfonram,CentralWestAfgica34tionalPdpgram,S424p,417370.81,WGM Sub-Saharan Africa,D4207,200000.0,1.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0,0,0
2009q010,0,15150,0,C9jSULTANT,Democraticparticipat7pbandc8viksidiety,4310,0.0076339399643072245,0,WeD2estCen6rakAfrica,kndividuql,1,2,0,0.8756680261807768,Closec,A034663001,0,1,NE,0,g4200,GulfofGjindaPronram,CehtralaestAfrivaRenkonwlProgram,S4149,417370.81,WGM Sub-Saharan Africa,D4207,200000.0,1.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0,0,0
2009q010,0,15150,0,CONS7LTAgT,Dfmoceatic0art9cipatkonanvcivilsociegy,4310,0.01402229177923059,0,aWDs3stCentralAf3ica,Indiv7rual,1,2,0,0.45261728450057986,Ciosed,Ap33662901,0,1,NE,0,B3200,fulfofGuinexPrograh,C3m4rxl1estAfricaRegionalPr8gram,S4239,417370.81,WGM Sub-Saharan Africa,D4207,200000.0,1.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0,0,0
20p92010,0,31110,0,COmSULTwNT,Agriful5uralpol9c5anfzdhinist5ativemamagement,4310,0.012714051844850274,0,WWDWestCenfrapxfr9ca,Indivirkal,1,2,0,0.17993862807787758,Clozed,A03366e901,0,1,NE,0,B4290,GklfifGu8neaProgram,Cebtfal12stAfr9caRegionslProgram,S4349,417370.81,WGM Sub-Saharan Africa,D4207,200000.0,1.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0,0,0
200o2010,0,31110,0,CONSUpTAgT,qgriculturappolicyandxdniniatra6ivemxnsgemfnt,4310,0.005827125433554004,0,WWxWeztCentfalAfrifa,Ihdivieual,1,2,0,0.1422364742744206,Cloced,A034672001,0,1,NE,0,B4290,GulfoghuineaProgrwm,xfnt4alWestAfricaRegionalProg5xn,Sr249,417370.81,WGM Sub-Saharan Africa,D4207,200000.0,1.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0,0,0
20092020,0,33110,0,C8NSULTwNT,Tradepolicyanfaxminist5atkvemanxgejen5,4310,0.01985461139716855,0,ssDWestCentrakAfrida,Individuzo,1,2,0,0.9338774812707751,Closef,A032562001,0,1,NE,0,n4200,GukrofGuineaPrkgram,CfntralWwstAfrica5wgionalPronrzm,S5249,417370.81,WGM Sub-Saharan Africa,D4207,200000.0,1.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0,0,0
2o092010,0,33110,0,CONcULTAbT,Trxwep8licyanvadminiw4rativemajagement,4310,0.02231466046454665,0,qWDWextCrntdalAfrica,Indig7dual,1,2,0,0.5530817826102841,Cloded,x033662091,0,1,NE,0,n4200,G8lfodGuinezProgram,CentrqlWwctAcrocaRegionalPrpgram,S4349,417370.81,WGM Sub-Saharan Africa,D4207,200000.0,1.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0,0,0
20091010,0,43030,0,CONdULfANT,jdbqndevelopmegtandmanagem2nt,4310,0.009085288572379419,0,WWDWestCengralqfticx,Indivivuak,1,2,0,0.5769299499246907,Cllsed,A03366eo01,0,1,NE,0,B4q00,GulfofGu7neaProgrsk,CentfalWestAfficaReg8onapProgrxh,a4249,417370.81,WGM Sub-Saharan Africa,D4207,200000.0,1.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0,0,0
2009q010,0,43030,0,CONSUiTAbT,U5banrevelopmentansmamagehent,4310,0.012826388531048527,0,W2DeestCentdalAfgica,Indov8dual,1,2,0,0.4212141309450132,Clos2d,A03e66q001,0,1,NE,0,B4e00,vulfofGuindxProgram,CentraleewfAfrixaReg7onalProvram,S424o,417370.81,WGM Sub-Saharan Africa,D4207,200000.0,1.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0,0,0
2o092010,0,15150,0,COjSULTAN5,Denocrat8cpar5ic9pationagdcivipsofiety,4310,0.0030578196566337975,0,WWDWedyCentralxfeica,9ndividuap,1,2,0,0.3811180532229259,vlosed,Ao3366200q,0,1,NG,0,B420o,GupfofGuineaProbrsm,CdntrzlWedtAftidaRegionalorogram,S42t9,417370.81,WGM Sub-Saharan Africa,D4207,200000.0,1.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0,0,0
20092019,0,15150,0,dONSULTsNT,Democraticlagt8cipwt7onamdcivils8ciety,4310,0.009863413204158494,0,sWDWeztCentralqfrics,Ibdividuap,1,2,0,0.2200720287142443,Cl0sed,A0336u200w,0,1,NG,0,B420o,GukgofGu9neaProgram,CentralWestAtricqRefionalPrpgeak,q4249,417370.81,WGM Sub-Saharan Africa,D4207,200000.0,1.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0,0,0
29092010,0,31110,0,CONS6LTxNT,zgriculyurzl9olicyagdadminiqtrativemwnagem3n6,4310,0.011032650986466464,0,W1DWewtCentrakAfrkca,ondividuak,1,2,0,0.3415340086282822,vlosed,Ap3e662001,0,1,NG,0,f4200,GulfofGuin2aP3pgram,CentgslWestAfricaRsgiojap9rogram,S4259,417370.81,WGM Sub-Saharan Africa,D4207,200000.0,1.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0,0,0
20092019,0,31110,0,CONe6LTANT,zgr8culturalp8lixyandadminlstrxtjvenanagemrnt,4310,0.0035516058441662085,0,WWDWestventralxfrivw,Inruvidual,1,2,0,1.3163158541084816,Closec,w043662001,0,1,NG,0,B420p,Gulb9fGuiheaProgram,CentralWestAfrucaRegk0mallrorram,S4e49,417370.81,WGM Sub-Saharan Africa,D4207,200000.0,1.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0,0,0
29092010,0,33110,0,COgSyLTANT,Tradepolivywndadminis5ra6ivemanwf4ment,4310,0.016022540649549825,0,WWDqdwtCent4alAfrica,Indivicuql,1,2,0,0.04536006611507931,slosed,A03366q0p1,0,1,NG,0,B3200,hulfofG8inea9rogram,CrntfslWes5AfricaRsgionalPrograj,St249,417370.81,WGM Sub-Saharan Africa,D4207,200000.0,1.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0,0,0
200920w0,0,33110,0,COgSULTANg,Trzeepolicyandadminidt5atidemahagememt,4310,0.027573842545736103,0,WWrWeafCentralAfricz,Ind7fidual,1,2,0,1.03670419568817,Cloeed,s033u62001,0,1,NG,0,B4209,GulfofGujnsa9rogram,CehtralWeagsfricaRegionallrogdam,z4249,417370.81,WGM Sub-Saharan Africa,D4207,200000.0,1.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0,0,0
20092020,0,43030,0,CONSiLTAN6,Uebanfdvelopmentamdmanavement,4310,0.0178594790065469,0,WWD1esfCentraisfrica,kndividuap,1,2,0,0.32462295476562025,Closev,A0337y2001,0,1,NG,0,B42o0,GupfofGuinesPrlgram,sentralWestAfricx5dgionalProgrqn,S4149,417370.81,WGM Sub-Saharan Africa,D4207,200000.0,1.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0,0,0
200920q0,0,43030,0,CONeULTAgT,Urbandegelopkentwndnanafement,4310,0.005136077613858426,0,WsDWestCentealAbroca,Infividuzl,1,2,0,0.23573264772731845,Closew,A033662o0w,0,1,NG,0,B4q00,GulfofvuiheaPrograj,CentralWestzfgicaRegkonalPrkgdan,S424o,417370.81,WGM Sub-Saharan Africa,D4207,200000.0,1.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0,0,0
20092p10,0,15150,0,COgSiLTANT,Democrat7cpa5ticipahiojandc8vilsofiet5,4310,0.021208344238810583,0,2WDW2syCentralAfricz,jndivid7al,1,2,0,0.8309734251420551,Ciosed,z033662o01,0,1,SL,0,B5200,GulfofGhlneaProgrzm,CejtralWestzfricxRegiomal0rogrsm,c4249,417370.81,WGM Sub-Saharan Africa,D4207,200000.0,1.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0,0,0
200920q0,0,15150,0,CONS6LyANT,Dempfratic9articupationamdcibilzociety,4310,0.015068386905904988,0,WWDW3stCenyralAvr9ca,Ind8viduai,1,2,0,0.7363801244844475,Closwd,A0336620pw,0,1,SL,0,Bt200,rhlfofGuineaProgrzm,Cfmt3alWestqfricaRevionalProgran,x4249,417370.81,WGM Sub-Saharan Africa,D4207,200000.0,1.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0,0,0
2009e010,0,31110,0,CONSUoTAmT,Agrixultkeal9olicyandadministra4ivemanayem3bg,4310,0.016815683187066895,0,WWxWewtCentralAfrksa,Individysl,1,2,0,0.7682107171372754,Cl8sed,x933662001,0,1,SL,0,v4200,GuleofGuinea0r9gram,fentralWestxfrucaRegiohal0rogrwm,S4w49,417370.81,WGM Sub-Saharan Africa,D4207,200000.0,1.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0,0,0
20092p10,0,31110,0,CONS7LTxNT,Agriculturalpoljcyajdaeminiateagidemznagemsnt,4310,0.016883527396650454,0,WWDWestC3ntdxlAfricz,lndividial,1,2,0,0.38948309523957153,Cl0sed,A03376200q,0,1,SL,0,B4e00,GulfkfGuineaPr0grak,C3gh3alWestAfricaRevionalPrograk,S424p,417370.81,WGM Sub-Saharan Africa,D4207,200000.0,1.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0,0,0
2009q010,0,33110,0,fpNSULTANT,Trxdepolidgandadjinlstratibemanagem3nt,4310,0.004406209785302795,0,WWDeestCentrakAfgisa,Ijdkvidual,1,2,0,0.2942433405063968,Closex,s033662002,0,1,SL,0,B420p,GulfofGuojdaProgram,Cen4rslWestzfrisaRegionalPr9gtam,q4249,417370.81,WGM Sub-Saharan Africa,D4207,200000.0,1.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0,0,0
2009201o,0,33110,0,CiNSULTsNT,rrad3pooicyxndadminiwtrqtivemanzgement,4310,0.0012821301183429741,0,WWDqsstCentralzfrixa,Indivichal,1,2,0,0.5136016204191126,Clpsed,Ap3366200w,0,1,SL,0,B4q00,GulforGuin3aProgrsm,ventralWestAgridafegionalPrigrah,S4239,417370.81,WGM Sub-Saharan Africa,D4207,200000.0,1.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0,0,0
20o92010,0,43030,0,CONSULrANg,Urbandevel8pmentahdmamanemegt,4310,0.012113756317117147,0,WqeWestCdntrxlAfrica,7ndiviwual,1,2,0,0.5764054709270944,Clos4d,x933662001,0,1,SL,0,B4w00,GulfobGuinsaProgrwm,Cen5rwlWrstsfrofaRegionalProgram,S424o,417370.81,WGM Sub-Saharan Africa,D4207,200000.0,1.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0,0,0
200920q0,0,43030,0,ClNSULTANf,Utbandevekopmentandhanag4kent,4310,0.0132142507236898,0,WWDWestCehtralqd3ica,8ndivid8al,1,2,0,0.670192393371133,Clised,A0336t200q,0,1,SL,0,h4200,GulvorGuineaPdogram,CehtralsesgAfdicaReglogalProgram,S42e9,417370.81,WGM Sub-Saharan Africa,D4207,200000.0,1.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0,0,0
20092020,0,15150,0,COhSULTANg,semkceatic9articipatilnanrcivilsociehy,4310,0.002775738659886592,0,WWsWes6C3ntealAfrica,Indicidyal,1,2,0,0.48814664552030895,Ckosed,A033552001,0,1,SN,0,f4200,Gulf9fGuineaPrkgrak,CegtralWewtAfrkczRegionaoProgrsm,S42r9,417370.81,WGM Sub-Saharan Africa,D4207,200000.0,1.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0,0,0
200920q0,0,15150,0,sONaULTANT,Demlcraticpartis8pwti8nandciviksoc7ety,4310,0.023305223701628616,0,WWDWeqtxenyrakAfrica,8ndividuao,1,2,0,0.4178291555817385,Closer,A03ru62001,0,1,SN,0,B4100,GulfofGujneaProgrxn,Cen4ralWestAfrjcaRegkogalProhran,S4e49,417370.81,WGM Sub-Saharan Africa,D4207,200000.0,1.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0,0,0
20091010,0,31110,0,CONxUpTANT,Agricuogudalpolixyahdarjinistratovenanagement,4310,0.02407042551403004,0,WWDaestventralwfr8ca,Infivid6al,1,2,0,0.5849771720681942,slosed,A93366w001,0,1,SN,0,Be200,GulfotGujneaPrograh,CentrwlWectAfricaRrfionalProg5an,S424i,417370.81,WGM Sub-Saharan Africa,D4207,200000.0,1.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0,0,0
20092910,0,31110,0,CONSUkTsNT,Agrif8ltjral0olicyajdadm8nistgativemznagejent,4310,0.007127164719471936,0,3WD2wstCentralAfrisa,Ibdididual,1,2,0,0.08332765968138522,Coosed,A0436620o1,0,1,SN,0,B4q00,nulfofGuinraPrograk,CentralW4stzfr7caRerionalProgtaj,a4249,417370.81,WGM Sub-Saharan Africa,D4207,200000.0,1.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0,0,0
2o092010,0,33110,0,sONSUoTANT,Tracepolicyanvsdministrqt9vemanagenen6,4310,0.003428657181111105,0,WWDe2stCenyralAerica,Indivoduxl,1,2,0,0.7123262819361602,Cloced,A043u62001,0,1,SN,0,f4200,Gulfoffuineaor0gram,Centdal3es4qrricaRegiinalProgram,S4349,417370.81,WGM Sub-Saharan Africa,D4207,200000.0,1.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0,0,0
29092010,0,33110,0,CONSUp6ANT,4radepolictandadmimistrafivsnanagemdnt,4310,0.012226808375925852,0,WqDa3stCentralwfrica,Inwivisual,1,2,0,0.6704091867133647,Cl0sed,Ap336620p1,0,1,SN,0,B3200,vulfogGuineaProg4am,Cenrrak1extAfricaRegionqiProgram,S4w49,417370.81,WGM Sub-Saharan Africa,D4207,200000.0,1.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0,0,0
20992010,0,43030,0,vONSULTzNT,8rbagdeveoopmentandmajagem4nt,4310,0.02370693486697429,0,WWD3estCemtralqfgica,Induvidial,1,2,0,0.01097987622204466,Cloded,A033662oo1,0,1,SN,0,n4200,GulfofGuib3aProtram,xentralWeetAfrocaRegionalP4igfam,S4q49,417370.81,WGM Sub-Saharan Africa,D4207,200000.0,1.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0,0,0
q0092010,0,43030,0,CONSkLTAjT,Urbanvevekopmen6ahdmanqgement,4310,0.017606566518371346,0,WWDWwstCegtrwlwfrica,Inwivjdual,1,2,0,0.03472784630979747,Coosed,A033663002,0,1,SN,0,B5200,GildofGuiheaProgram,dfntraiWfstAfrica4eglonalProgram,w4249,417370.81,WGM Sub-Saharan Africa,D4207,200000.0,1.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0,0,0
2o092010,0,15150,0,COgSULTANg,Demovgatocparticipati0nandc7gils0ciety,4310,0.0049943997497280245,0,WWD1estCentraiArrics,ondivudual,1,2,0,0.2690412437316181,Closex,w0r3662001,0,1,TG,0,B5200,GulflfGuineaProf4am,CenyralWwstAfricaRegiogalP4otrqm,S4q49,417370.81,WGM Sub-Saharan Africa,D4207,200000.0,1.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0,0,0
10092010,0,15150,0,CONS7pTANT,Democeatiflarficipqt7onandcivilwociety,4310,0.03740334163894178,0,WWDqestC2gtralAfr9ca,Indivieuai,1,2,0,0.07750821324162394,xlosed,w0336620o1,0,1,TG,0,B42p0,GulfofGuiheaPgoggam,Ceg6rxleestAfricaRegiihalProgram,d4249,417370.81,WGM Sub-Saharan Africa,D4207,200000.0,1.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0,0,0
20082010,0,31110,0,COmSULTwNT,Agrovjlturalpolicyandadmij9stra6icemanageken4,4310,0.03556137900915495,0,WWD2estCengralAdruca,Imdivisual,1,2,0,0.5478827859940721,flosed,A033562901,0,1,TG,0,B5200,vylfofGuineaPrkgram,ddntfxlWestAfricaRegiojalP3ogram,S424o,417370.81,WGM Sub-Saharan Africa,D4207,200000.0,1.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0,0,0
2o092010,0,31110,0,xONSULTAmT,zgrifulturwlpolicyajrzdminisgra4ivemanagemen6,4310,0.008486281945005551,0,WWDWfstCengdalAfeica,Indjgidual,1,2,0,1.042945446752951,Ciosed,A0336t2901,0,1,TG,0,B4q00,GulfofGuigeaorog4am,CemtralWesfAceicaRegionakPr8gram,S42e9,417370.81,WGM Sub-Saharan Africa,D4207,200000.0,1.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0,0,0
29092010,0,33110,0,CONShLTqNT,Trzdepkljcyandadmiblstrativemwnabement,4310,0.04404035798069856,0,WWDWestCen5rakAdrkca,Indivjxual,1,2,0,0.2732688094511111,Coosed,A033y62p01,0,1,TG,0,B4300,GilfofGuindaProgrqm,CentealWsstAf5ivaRegionalProgrsj,S4w49,417370.81,WGM Sub-Saharan Africa,D4207,200000.0,1.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0,0,0
2009201o,0,33110,0,sONSUkTANT,Trwde9olicyqndadkihistrafivemqnagement,4310,0.004504394451444479,0,aWDWdstCdntralAdrica,Indiv7duwl,1,2,0,0.289316094700003,Closfd,w0336620o1,0,1,TG,0,Br200,GulforGuinexProgdam,CfntralWesyAfricaRegupnaoPrograk,S3249,417370.81,WGM Sub-Saharan Africa,D4207,200000.0,1.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0,0,0
200920w0,0,43030,0,CONSUoTAhT,Urbsnwrbelopmentandjanagement,4310,0.014861467143421174,0,WWDWes5CsntralAfrosa,Indic7dual,1,2,0,1.171850953969563,Cl0sed,A033662po1,0,1,TG,0,B4q00,yulfofG6ineaorogram,CentralWestAfrjcwdegionalPrigrwj,S4248,417370.81,WGM Sub-Saharan Africa,D4207,200000.0,1.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0,0,0
10092010,0,43030,0,CONSUkTwNT,U3baneevelopmentanxmsnagwment,4310,0.0037945421959450234,0,WqDWewtCentralAcr8ca,Insividuao,1,2,0,0.038591812708032414,Clos4d,w03366200w,0,1,TG,0,B420o,vulfofGuinda9rogram,Cent4aiWrstAfricaReyiogalorogram,c4249,417370.81,WGM Sub-Saharan Africa,D4207,200000.0,1.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0,0,0
200p2010,0,15110,0,tEDERAL,Publicsdcto3policysjdadmogistrxtivenanag3ment,4238,0.020991300940566122,0,WWDWewtCentralxfdkca,Governmenhao,1,0,0,0.5460997253610343,lperationwl,Ap33675o01,0,0,SN,0,B420p,SenegzlProrram,Senegai,S4223,6146925.0,WGM Sub-Saharan Africa,D4207,6146925.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,1,0,1,0
2p092010,0,22040,0,FEDERAp,Informatulbandcommuhicz5ionteshnolpgyICT,4238,0.00568751584006014,0,1WDWestCehtdaoAfrica,Governhentzl,1,0,0,0.8438843660265908,Ope3atlonal,A03366r001,0,0,SN,0,B420o,Senegal9eogram,Seneral,S4133,6146925.0,WGM Sub-Saharan Africa,D4207,6146925.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,1,0,1,0
20092o10,0,31130,0,FEDERAo,Agrocukturaikandreso8rces,4238,0.013228866915322247,0,WWDWewtC3ntrzlAfrixa,G8vernm4ntal,1,0,0,0.39560330883575523,Opera4ionzl,A033665901,0,0,SN,0,B4209,SenegalProgfzm,Swnegal,S4e33,6146925.0,WGM Sub-Saharan Africa,D4207,6146925.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,1,0,1,0
20992010,0,41010,0,FEDsRAL,Envir0nmentakpolicyxndzdninlztrativemwbagement,4238,0.009417997213955885,0,W2DawctCentralAfrica,Governm2mtal,1,0,0,0.4044382182329159,kperationxl,A03367590q,0,0,SN,0,f4200,SenegalPr9fram,Senegak,S42w3,6146925.0,WGM Sub-Saharan Africa,D4207,6146925.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,1,0,1,0
29092010,0,43040,0,FEDE5AL,Ruraldeddlolment,4238,0.005357347765120236,0,WWDWestCrntralAf3ufa,Governndntal,1,0,0,0.3032542810808909,Opegationak,A03367yp01,0,0,SN,0,B5200,wen4galProgram,Semegal,q4233,6146925.0,WGM Sub-Saharan Africa,D4207,6146925.0,1.0,0,Responsive,Uncoded: Pre-APP,Not PBA,1,0,1,0
20092o10,0,13040,0,UNITEDNATIlhS,STDdohttollncpudingHIVAIDS,4408,0.01283363250858413,0,NwDAme5icasP5ogrammkng,Multioat4ral,1,2,0,0.6391885926812277,Operationqp,Ao3369w001,0,0,HN,0,B4t00,CehhralAmericasSedgion,Honduraq,S3403,14931544.0,NGM Americas,D4400,14931544.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0,1,0
20092o10,0,11330,0,FEDEtAL,Vocatiogwltrain9ng,4251,0.01730291804914221,0,WWcWesfCent4alxfrica,Godernmenyal,1,1,0,0.2462937200482448,T4rminat7ng,A02w696001,0,0,BJ,0,B4300,GulfkfGu7ndaProgram,Benln,e4249,170101.58,WGM Sub-Saharan Africa,D4207,170101.58,1.0,0,Directive,Uncoded: Pre-APP,Not PBA,1,0,1,0
200o2010,0,11330,0,C8NzULTIgGSERVICES,Vocarionxltralning,4251,0.036598326575296665,0,WWDW3stCenh4alAfruca,Civ8lSoci2ty,1,1,0,0.895335315522966,Term8hating,Ap336p6001,0,0,BJ,0,B4e00,GulrofGuondaProgram,Benib,S5249,170101.58,WGM Sub-Saharan Africa,D4207,170101.58,1.0,0,Directive,Uncoded: Pre-APP,Not PBA,1,0,1,0
20082010,0,14050,0,FEDERAk,qaatemanagdnentdisposal,4251,0.012578827007172163,0,3sDWestC4nhralAfrica,yovernmfntal,1,1,0,1.33586388542466,Te4mimating,A03e696002,0,0,BJ,0,Be200,G6lfoeGuineaProgran,Bwnin,S4e49,170101.58,WGM Sub-Saharan Africa,D4207,170101.58,1.0,0,Directive,Uncoded: Pre-APP,Not PBA,1,0,1,0
