assays_assay_id,assays_assay_organism,assays_tissue_id,assays_chembl_id,assays_description,assays_assay_test_type,assays_doc_id,assays_assay_tissue,assays_tid,assays_variant_id,assays_assay_category,assays_bao_format,assays_src_assay_id,assays_curated_by,assays_assay_subcellular_fraction,assays_assay_tax_id,assays_relationship_type,assays_confidence_score,assays_src_id,assays_cell_id
11676,Mustela putorius furo,,CHEMBL624552,"Integrated area under the plasma drug level-time curve was determined in systemic circulation after intraduodenal dose of 10 mg/kg in ferret, determined by renin inhibition assay",,12187,,50506,,,BAO_0000218,,Intermediate,,9669.0,N,1,1,
11677,Simiiformes,,CHEMBL624553,Integrated area under the plasma drug level-time curve was determined in systemic circulation after intraduodenal dose of 10 mg/kg in monkey,,12187,,22224,,,BAO_0000218,,Autocuration,,314293.0,U,0,1,
11678,Simiiformes,,CHEMBL624554,Integrated area under the plasma drug level-time curve was determined in systemic circulation after intraduodenal dose of 10 mg/kg in monkey determined by renin inhibition assay,,12187,,22224,,,BAO_0000218,,Autocuration,,314293.0,U,0,1,
11679,Rattus norvegicus,,CHEMBL624555,Integrated area under the plasma drug level-time curve was determined in systemic circulation after intraduodenal dose of 10 mg/kg in rat,,12187,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
11680,Rattus norvegicus,,CHEMBL624741,"Integrated area under the plasma drug level-time curve was determined in systemic circulation after intraduodenal dose of 10 mg/kg in rat, determined by renin inhibition assay",,12187,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
11681,Canis lupus familiaris,,CHEMBL624742,"Intravenous integrated area under the concentration vs time curve, for compound in dog plasma",,14122,,50588,,,BAO_0000218,,Intermediate,,9615.0,N,1,1,
11682,Cricetinae,,CHEMBL624743,"Intravenous integrated area under the concentration vs time curve, for compound in hamster plasma",,14122,,100712,,,BAO_0000218,,Intermediate,,10026.0,N,1,1,
11683,Rattus norvegicus,,CHEMBL877606,"Intravenous integrated area under the concentration vs time curve, for compound in rat plasma",,14122,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
11684,,,CHEMBL624744,Oral Bioavailability was measured as area-under-curve(AUC) value at dose 125 mg/kg,,13391,,22224,,,BAO_0000218,,Autocuration,,,U,0,1,
11685,,178.0,CHEMBL624745,Oral Bioavailability was measured as area-under-curve(AUC) value at dose 125 mg/kg; b = No compound detectable in blood above the detection limit of 0.1 uM,,13391,Blood,22224,,,BAO_0000218,,Autocuration,,,U,0,1,
11686,,178.0,CHEMBL624746,Oral Bioavailability was measured as area-under-curve(AUC) value at dose 125 mg/kg; b denotes No compound detectable in blood above the detection limit of 0.1 uM,,13391,Blood,22224,,,BAO_0000218,,Autocuration,,,U,0,1,
11687,,178.0,CHEMBL624747,Oral Bioavailability was measured as area-under-curve(AUC) value at dose 125 mg/kg;b = No compound detectable in blood above the detection limit of 0.1 uM,,13391,Blood,22224,,,BAO_0000218,,Autocuration,,,U,0,1,
11688,,,CHEMBL624748,Oral absorption expressed as Area under curve was determined,,16360,,22224,,,BAO_0000019,,Autocuration,,,U,0,1,
11689,Canis lupus familiaris,,CHEMBL622504,Oral absorption kinetics (AUC) was determined after administration of compound orally at 1 mg/kg in dogs,,3673,,50588,,,BAO_0000218,,Intermediate,,9615.0,N,1,1,
11690,Canis lupus familiaris,,CHEMBL622505,"Oral integrated area under the concentration vs time curve, for compound in dog plasma",,14122,,50588,,,BAO_0000218,,Intermediate,,9615.0,N,1,1,
11691,Cricetinae,,CHEMBL622506,"Oral integrated area under the concentration vs time curve, for compound in hamster plasma",,14122,,100712,,,BAO_0000218,,Intermediate,,10026.0,N,1,1,
11692,Cricetinae,,CHEMBL622507,"Oral integrated area under the concentration vs time curve, for compound in hamster plasma",,14122,,100712,,,BAO_0000218,,Intermediate,,10026.0,N,1,1,
11693,Rattus norvegicus,,CHEMBL622508,"Oral integrated area under the concentration vs time curve, for compound in rat plasma",,14122,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
11694,,,CHEMBL622509,Pharmacokinetic parameter AUC in mice following a single dose intravenous administration of the compound,,13889,,22224,,,BAO_0000019,,Autocuration,,,U,0,1,
11695,Rattus norvegicus,,CHEMBL622510,Pharmacokinetic Parameter [Area under curve (AUC)] was evaluated at 10 mg/kg (p.o.) in Wistar rats,,14393,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
11696,Rattus norvegicus,,CHEMBL622511,Pharmacokinetic parameter (AUC) was determined after administering 1 mg/kg of compound intravenously in rat no.3 belonging to phenotype EM (extensive metabolizer),,17279,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
11697,Macaca fascicularis,,CHEMBL622512,Pharmacokinetic parameter AUC calculated in cynomolgus monkey when the compound was administered intravenously at 0.5 mg/kg concentration,,14548,,100710,,,BAO_0000218,,Intermediate,,9541.0,N,1,1,
11698,Macaca fascicularis,,CHEMBL622513,Pharmacokinetic parameter AUC calculated in cynomolgus monkey when the compound was administered intravenously at 1 mg/kg concentration,,14548,,100710,,,BAO_0000218,,Intermediate,,9541.0,N,1,1,
11699,Macaca fascicularis,,CHEMBL622514,Pharmacokinetic parameter AUC calculated in cynomolgus monkey when the compound was administered po at 5 mg/kg concentration,,14548,,100710,,,BAO_0000218,,Intermediate,,9541.0,N,1,1,
11700,Canis lupus familiaris,,CHEMBL622515,Pharmacokinetic parameter AUC calculated in dog when the compound was administered intravenously at 2 mg/kg concentration,,14548,,50588,,,BAO_0000218,,Intermediate,,9615.0,N,1,1,
11701,Canis lupus familiaris,,CHEMBL622516,Pharmacokinetic parameter AUC calculated in dog when the compound was administered po at 5 mg/kg concentration,,14548,,50588,,,BAO_0000218,,Intermediate,,9615.0,N,1,1,
11702,Rattus norvegicus,,CHEMBL622517,Pharmacokinetic parameter AUC calculated in rat when the compound was administered intravenously at 5 mg/kg concentration,,14548,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
11703,Rattus norvegicus,,CHEMBL622518,Pharmacokinetic parameter AUC calculated in rat when the compound was administered po at 12 mg/kg concentration,,14548,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
11704,Rattus norvegicus,,CHEMBL622519,Pharmacokinetic parameter AUC calculated in rat when the compound was administered po at 20 mg/kg concentration,,14548,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
11705,Rattus norvegicus,2385.0,CHEMBL622520,Biodistribution was measured in rat muscle by injecting the radiolabeled compound intravenously and the value measured after 30 min,In vivo,14608,Muscle tissue,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
11706,Rattus norvegicus,2385.0,CHEMBL622521,Biodistribution was measured in rat muscle by injecting the radiolabeled compound intravenously and the value measured after 60 min,In vivo,14608,Muscle tissue,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
11707,Mus musculus,14.0,CHEMBL625113,Biodistribution was measured in rat skin by injecting the radiolabeled compound intravenously and the value measured after 2 min,In vivo,14608,Zone of skin,50594,,,BAO_0000218,,Intermediate,,10090.0,N,1,1,
11708,Rattus norvegicus,14.0,CHEMBL625114,Biodistribution was measured in rat skin by injecting the radiolabeled compound intravenously and the value measured after 30 min,In vivo,14608,Zone of skin,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
11709,Rattus norvegicus,14.0,CHEMBL874397,Biodistribution was measured in rat skin by injecting the radiolabeled compound intravenously and the value measured after 60 min,In vivo,14608,Zone of skin,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
11710,Rattus norvegicus,2106.0,CHEMBL625115,Biodistribution was measured in rat spleen by injecting the radiolabeled compound intravenously and the value measured after 2 min,In vivo,14608,Spleen,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
11711,Rattus norvegicus,2106.0,CHEMBL625116,Biodistribution was measured in rat spleen by injecting the radiolabeled compound intravenously and the value measured after 30 min,In vivo,14608,Spleen,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
11712,Rattus norvegicus,2106.0,CHEMBL623932,Biodistribution was measured in rat spleen by injecting the radiolabeled compound intravenously and the value measured after 60 min,In vivo,14608,Spleen,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
11713,Rattus norvegicus,2435.0,CHEMBL623933,Biodistribution was measured in rat striatum by injecting the radiolabeled compound intravenously and the value measured after 2 min,In vivo,14608,Striatum,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
11714,Rattus norvegicus,2435.0,CHEMBL623934,Biodistribution was measured in rat striatum by injecting the radiolabeled compound intravenously and the value measured after 30 min,In vivo,14608,Striatum,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
11715,Rattus norvegicus,2435.0,CHEMBL623935,Biodistribution was measured in rat striatum by injecting the radiolabeled compound intravenously and the value measured after 60 min,In vivo,14608,Striatum,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
11716,Rattus norvegicus,2046.0,CHEMBL623936,Biodistribution was measured in rat thyroid by injecting the radiolabeled compound intravenously and the value measured after 2 min,In vivo,14608,Thyroid gland,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
11717,Rattus norvegicus,2046.0,CHEMBL623937,Biodistribution was measured in rat thyroid by injecting the radiolabeled compound intravenously and the value measured after 30 min,In vivo,14608,Thyroid gland,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
11718,Rattus norvegicus,2046.0,CHEMBL623938,Biodistribution was measured in rat thyroid by injecting the radiolabeled compound intravenously and the value measured after 60 min,In vivo,14608,Thyroid gland,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
11719,Mus musculus,,CHEMBL623939,In vivo biodistribution in mice blood bearing intracerebral GL261 gliomas at the dose of 30 ug/day,,15383,,50594,,,BAO_0000218,,Intermediate,,10090.0,N,1,1,
11720,Mus musculus,,CHEMBL623940,In vivo biodistribution in mice blood bearing subcutaneous B16 melanomas at the dose of 10 ug/g,,15383,,50594,,,BAO_0000218,,Intermediate,,10090.0,N,1,1,
11721,Mus musculus,,CHEMBL623941,In vivo biodistribution in mice blood bearing subcutaneous B16 melanomas at the dose of 20 ug/g,,15383,,50594,,,BAO_0000218,,Intermediate,,10090.0,N,1,1,
11722,Mus musculus,,CHEMBL627216,In vivo biodistribution in mice blood bearing subcutaneous B16 melanomas at the dose of 30 ug/g,,15383,,50594,,,BAO_0000218,,Intermediate,,10090.0,N,1,1,
11723,Mus musculus,,CHEMBL623942,In vivo biodistribution in mice blood bearing subcutaneous B16 melanomas at the dose of 40 ug/g,,15383,,50594,,,BAO_0000218,,Intermediate,,10090.0,N,1,1,
11724,Mus musculus,955.0,CHEMBL618793,In vivo biodistribution in mice brain bearing intracerebral GL261 gliomas at the dose of 30 ug/day,,15383,Brain,50594,,,BAO_0000218,,Intermediate,,10090.0,N,1,1,
11725,Mus musculus,955.0,CHEMBL618794,In vivo biodistribution in mice brain bearing subcutaneous B16 melanomas at the dose of 30 ug/g,,15383,Brain,50594,,,BAO_0000218,,Intermediate,,10090.0,N,1,1,
11726,Mus musculus,955.0,CHEMBL618795,In vivo biodistribution in mice brain bearing subcutaneous B16 melanomas at the dose of 40 ug/g,,15383,Brain,50594,,,BAO_0000218,,Intermediate,,10090.0,N,1,1,
11727,Mus musculus,,CHEMBL618796,In vivo biodistribution in mice eyes bearing subcutaneous B16 melanomas at the dose of 30 ug/g,,15383,,50594,,,BAO_0000218,,Intermediate,,10090.0,N,1,1,
11728,Mus musculus,,CHEMBL618797,In vivo biodistribution in mice eyes bearing subcutaneous B16 melanomas at the dose of 40 ug/g,,15383,,50594,,,BAO_0000218,,Intermediate,,10090.0,N,1,1,
11729,Mus musculus,2113.0,CHEMBL618798,In vivo biodistribution in mice kidney bearing intracerebral GL261 gliomas at the dose of 10 microg of boron/g/day,,15383,Kidney,50594,,,BAO_0000218,,Intermediate,,10090.0,N,1,1,
11730,Mus musculus,2113.0,CHEMBL618799,In vivo biodistribution in mice kidney bearing intracerebral GL261 gliomas at the dose of 30 ug/day,,15383,Kidney,50594,,,BAO_0000218,,Intermediate,,10090.0,N,1,1,
11731,Mus musculus,2113.0,CHEMBL618800,In vivo biodistribution in mice kidney bearing subcutaneous B16 melanomas at the dose of 10 ug/g,,15383,Kidney,50594,,,BAO_0000218,,Intermediate,,10090.0,N,1,1,
11732,Mus musculus,2113.0,CHEMBL618801,In vivo biodistribution in mice kidney bearing subcutaneous B16 melanomas at the dose of 20 ug/g,,15383,Kidney,50594,,,BAO_0000218,,Intermediate,,10090.0,N,1,1,
11733,Mus musculus,2113.0,CHEMBL618802,In vivo biodistribution in mice kidney bearing subcutaneous B16 melanomas at the dose of 30 ug/g,,15383,Kidney,50594,,,BAO_0000218,,Intermediate,,10090.0,N,1,1,
11734,Mus musculus,2113.0,CHEMBL618803,In vivo biodistribution in mice kidney bearing subcutaneous B16 melanomas at the dose of 40 ug/g,,15383,Kidney,50594,,,BAO_0000218,,Intermediate,,10090.0,N,1,1,
11735,Mus musculus,2107.0,CHEMBL618804,In vivo biodistribution in mice liver bearing intracerebral GL261 gliomas at the dose of 10 microg of boron/g/day,,15383,Liver,50594,,,BAO_0000218,,Intermediate,,10090.0,N,1,1,
11736,Mus musculus,2107.0,CHEMBL618805,In vivo biodistribution in mice liver bearing intracerebral GL261 gliomas at the dose of 30 ug/day,,15383,Liver,50594,,,BAO_0000218,,Intermediate,,10090.0,N,1,1,
11737,Mus musculus,2107.0,CHEMBL618806,In vivo biodistribution in mice liver bearing subcutaneous B16 melanomas at the dose of 10 ug/g,,15383,Liver,50594,,,BAO_0000218,,Intermediate,,10090.0,N,1,1,
11738,Mus musculus,2107.0,CHEMBL618807,In vivo biodistribution in mice liver bearing subcutaneous B16 melanomas at the dose of 20 ug/g,,15383,Liver,50594,,,BAO_0000218,,Intermediate,,10090.0,N,1,1,
11739,Mus musculus,2107.0,CHEMBL618808,In vivo biodistribution in mice liver bearing subcutaneous B16 melanomas at the dose of 30 ug/g,,15383,Liver,50594,,,BAO_0000218,,Intermediate,,10090.0,N,1,1,
11740,Mus musculus,2107.0,CHEMBL618809,In vivo biodistribution in mice liver bearing subcutaneous B16 melanomas at the dose of 40 ug/g,,15383,Liver,50594,,,BAO_0000218,,Intermediate,,10090.0,N,1,1,
11741,Mus musculus,2385.0,CHEMBL618810,In vivo biodistribution in mice muscle bearing intracerebral GL261 gliomas at the dose of 30 ug/day,,15383,Muscle tissue,50594,,,BAO_0000218,,Intermediate,,10090.0,N,1,1,
11742,Mus musculus,2385.0,CHEMBL618811,In vivo biodistribution in mice muscle bearing subcutaneous B16 melanomas at the dose of 10 ug/g,,15383,Muscle tissue,50594,,,BAO_0000218,,Intermediate,,10090.0,N,1,1,
11743,Mus musculus,2385.0,CHEMBL875844,In vivo biodistribution in mice muscle bearing subcutaneous B16 melanomas at the dose of 20 ug/g,,15383,Muscle tissue,50594,,,BAO_0000218,,Intermediate,,10090.0,N,1,1,
11744,Mus musculus,2385.0,CHEMBL618812,In vivo biodistribution in mice muscle bearing subcutaneous B16 melanomas at the dose of 30 ug/g,,15383,Muscle tissue,50594,,,BAO_0000218,,Intermediate,,10090.0,N,1,1,
11745,Mus musculus,2385.0,CHEMBL618813,In vivo biodistribution in mice muscle bearing subcutaneous B16 melanomas at the dose of 40 ug/g,,15383,Muscle tissue,50594,,,BAO_0000218,,Intermediate,,10090.0,N,1,1,
11746,Mus musculus,,CHEMBL618814,In vivo biodistribution in mice skin bearing intracerebral GL261 gliomas at the dose of 30 ug/day,,15383,,50594,,,BAO_0000218,,Intermediate,,10090.0,N,1,1,
11747,Mus musculus,,CHEMBL618815,In vivo biodistribution in mice skin bearing subcutaneous B16 melanomas at the dose of 30 ug/g,,15383,,50594,,,BAO_0000218,,Intermediate,,10090.0,N,1,1,
11748,Mus musculus,,CHEMBL618816,In vivo biodistribution in mice skin bearing subcutaneous B16 melanomas at the dose of 40 ug/g,,15383,,50594,,,BAO_0000218,,Intermediate,,10090.0,N,1,1,
11749,Mus musculus,,CHEMBL618817,In vivo biodistribution in mice skin by pump bearing subcutaneous B16 melanomas at the dose of 30 ug/g,,15383,,50594,,,BAO_0000218,,Intermediate,,10090.0,N,1,1,
11750,Mus musculus,,CHEMBL620544,In vivo biodistribution in mice skin by pump bearing subcutaneous B16 melanomas at the dose of 40 ug/g,,15383,,50594,,,BAO_0000218,,Intermediate,,10090.0,N,1,1,
11751,Rattus norvegicus,,CHEMBL626230,The maximum concentration of the compound was measured in rat at dose 30 mg/kg after intraperitoneal administration.,In vivo,15341,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
11752,Rattus norvegicus,,CHEMBL626231,The maximum concentration of the compound was measured in rat at dose 30 mg/kg after intravenous administration.,In vivo,15341,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
11753,Rattus norvegicus,,CHEMBL626232,The maximum concentration of the compound was measured in rat at dose 30 mg/kg after peroral administration.,In vivo,15341,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
11754,Canis lupus familiaris,1969.0,CHEMBL626233,The maximum plasma concentration (Cmax) is the observed peak plasma concentration after an oral dose on dog.,In vivo,14906,Plasma,50588,,,BAO_0000218,,Intermediate,,9615.0,N,1,1,
11755,Rattus norvegicus,1969.0,CHEMBL626234,The maximum plasma concentration (Cmax) is the observed peak plasma concentration after an oral dose on rat,In vivo,14906,Plasma,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
11756,Rattus norvegicus,1969.0,CHEMBL875341,The maximum plasma concentration (Cmax) is the observed peak plasma concentration after an oral dose on rat.,In vivo,14906,Plasma,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
11757,Homo sapiens,1969.0,CHEMBL626235,The maximum plasma concentration (100 mg/kg) administered orally in human,In vivo,14215,Plasma,50587,,,BAO_0000218,,Intermediate,,9606.0,N,1,1,
11758,Callithrix,1969.0,CHEMBL626236,The maximum plasma concentration (12.5 mg/kg) administered intravenously in marmoset,In vivo,14215,Plasma,22224,,,BAO_0000218,,Autocuration,,9481.0,U,0,1,
