assays_SASI,assays_CHEI,assays_ASI,assays_BFO,assays_AST,assays_ASSUBCFRAC,assays_VARII,assays_ASTI,assays_ASSTI,assays_ASOR,assays_ASST,assays_Descr,assays_CUB,assays_CONSC,assays_ASCETY,assays_RELT,assays_Ti,assays_TISI,assays_ASSCA,assays_DOI,assays_ASTTY,assays_CI,assays_SI
,CHEMBL626515,12327,BAO_0000218,A,,,10116.0,Thyroid gland,Rattus norvegicus,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 30 minutes intravenous administration; dose/g, range 26-40",Intermediate,1,,N,50597,2046.0,,8608,,,1
,CHEMBL626516,12328,BAO_0000218,A,,,10116.0,Thyroid gland,Rattus norvegicus,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 30 minutes intravenous administration; dose/g, range 29-44",Intermediate,1,,N,50597,2046.0,,8608,,,1
,CHEMBL626517,12329,BAO_0000218,A,,,10116.0,Thyroid gland,Rattus norvegicus,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 30 minutes intravenous administration; dose/g, range 32-42",Intermediate,1,,N,50597,2046.0,,8608,,,1
,CHEMBL626518,12330,BAO_0000218,A,,,10116.0,Thyroid gland,Rattus norvegicus,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 30 minutes intravenous administration; dose/g, range 33-60",Intermediate,1,,N,50597,2046.0,,8608,,,1
,CHEMBL626519,12331,BAO_0000218,A,,,10116.0,Thyroid gland,Rattus norvegicus,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 30 minutes intravenous administration; dose/g, range 4-7",Intermediate,1,,N,50597,2046.0,,8608,,,1
,CHEMBL626520,12332,BAO_0000218,A,,,10116.0,Thyroid gland,Rattus norvegicus,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 5 minutes intravenous administration; dose/g, range 13-18",Intermediate,1,,N,50597,2046.0,,8608,,,1
,CHEMBL626521,12333,BAO_0000218,A,,,10116.0,Thyroid gland,Rattus norvegicus,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 5 minutes intravenous administration; dose/g, range 16-32",Intermediate,1,,N,50597,2046.0,,8608,,,1
,CHEMBL626522,12334,BAO_0000218,A,,,10116.0,Thyroid gland,Rattus norvegicus,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 5 minutes intravenous administration; dose/g, range 22-25",Intermediate,1,,N,50597,2046.0,,8608,,,1
,CHEMBL626523,12335,BAO_0000218,A,,,10116.0,Thyroid gland,Rattus norvegicus,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 5 minutes intravenous administration; dose/g, range 26-49",Intermediate,1,,N,50597,2046.0,,8608,,,1
,CHEMBL626524,12336,BAO_0000218,A,,,10116.0,Thyroid gland,Rattus norvegicus,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 5 minutes intravenous administration; dose/g, range 29-36",Intermediate,1,,N,50597,2046.0,,8608,,,1
,CHEMBL626688,12337,BAO_0000218,A,,,10116.0,Thyroid gland,Rattus norvegicus,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 5 minutes intravenous administration; dose/g, range 5-8",Intermediate,1,,N,50597,2046.0,,8608,,,1
,CHEMBL626689,12338,BAO_0000218,A,,,10116.0,Thyroid gland,Rattus norvegicus,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 60 minutes intravenous administration; dose/g, range 26-42",Intermediate,1,,N,50597,2046.0,,8608,,,1
,CHEMBL626690,12339,BAO_0000218,A,,,10116.0,Thyroid gland,Rattus norvegicus,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 60 minutes intravenous administration; dose/g, range 30-53",Intermediate,1,,N,50597,2046.0,,8608,,,1
,CHEMBL626691,12340,BAO_0000218,A,,,10116.0,Thyroid gland,Rattus norvegicus,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 60 minutes intravenous administration; dose/g, range 32-43",Intermediate,1,,N,50597,2046.0,,8608,,,1
,CHEMBL627319,12341,BAO_0000218,A,,,10116.0,Thyroid gland,Rattus norvegicus,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 60 minutes intravenous administration; dose/g, range 35-53",Intermediate,1,,N,50597,2046.0,,8608,,,1
,CHEMBL624052,12342,BAO_0000218,A,,,10116.0,Thyroid gland,Rattus norvegicus,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 60 minutes intravenous administration; dose/g, range 5-12",Intermediate,1,,N,50597,2046.0,,8608,,,1
,CHEMBL624053,12343,BAO_0000218,A,,,10116.0,Thyroid gland,Rattus norvegicus,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 60 minutes intravenous administration; dose/g, range 55-102",Intermediate,1,,N,50597,2046.0,,8608,,,1
,CHEMBL624054,12344,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,In vivo distribution of the drug in plasma was determined at 1 hr following injection of five microcurics of the radiolabeled [125 I] compound in rats,Intermediate,1,,N,50597,,,8085,,,1
,CHEMBL624055,12345,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,In vivo distribution of the drug in plasma was determined at 2 hr following injection of five microcurics of the radiolabeled [125 I] compound in rats,Intermediate,1,,N,50597,,,8085,,,1
,CHEMBL624056,12346,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,In vivo distribution of the drug in plasma was determined at 3h following injection of five microcurics of the radiolabeled [125 I] compound in rats,Intermediate,1,,N,50597,,,8085,,,1
,CHEMBL624057,12347,BAO_0000218,A,,,10116.0,Uterus,Rattus norvegicus,,In vivo distribution of the drug in uterus was determined at 1 hr following injection of five microcurics of the radiolabeled [125 I] compound in rats,Intermediate,1,,N,50597,995.0,,8085,,,1
,CHEMBL622281,12348,BAO_0000218,A,,,10116.0,Uterus,Rattus norvegicus,,In vivo distribution of the drug in uterus was determined at 2 hr following injection of five microcurics of the radiolabeled [125 I] compound in rats,Intermediate,1,,N,50597,995.0,,8085,,,1
,CHEMBL622282,12349,BAO_0000218,A,,,10116.0,Uterus,Rattus norvegicus,,In vivo distribution of the drug in uterus was determined at 3h following injection of five microcurics of the radiolabeled [125 I] compound in rats,Intermediate,1,,N,50597,995.0,,8085,,,1
,CHEMBL622283,12350,BAO_0000218,A,,,10116.0,Uterus,Rattus norvegicus,,In vivo distribution of the drug in uterus/plasma was determined at 1 hr following injection of five microcurics of the radiolabeled [125 I] compound in rats,Intermediate,1,,N,50597,995.0,,8085,,,1
,CHEMBL622284,12351,BAO_0000218,A,,,10116.0,Uterus,Rattus norvegicus,,In vivo distribution of the drug in uterus/plasma was determined at 2 hr following injection of five microcurics of the radiolabeled [125 I] compound in rats,Intermediate,1,,N,50597,995.0,,8085,,,1
,CHEMBL622285,12352,BAO_0000218,A,,,10116.0,Uterus,Rattus norvegicus,,In vivo distribution of the drug in uterus/plasma was determined at 3h following injection of five microcurics of the radiolabeled [125 I] compound in rats,Intermediate,1,,N,50597,995.0,,8085,,,1
,CHEMBL622286,12353,BAO_0000218,A,,,10116.0,Uterus,Rattus norvegicus,,In vivo distribution of the drug in uterus/plasma was determined at 3h following injection of five microcurics of the radiolabeled [125 I] compound in rats,Intermediate,1,,N,50597,995.0,,8085,,,1
,CHEMBL622287,12354,BAO_0000100,P,,,,,,,Distribution coefficient (D %) between octanol and buffer of pH 7.4,Autocuration,0,,U,22224,,,7657,,,1
,CHEMBL622288,12355,BAO_0000218,A,,,10090.0,,Mus musculus,,Partition coefficient (logD7.4),Intermediate,1,,N,50594,,,8935,,,1
,CHEMBL622289,12356,BAO_0000218,A,,,10090.0,,Mus musculus,,"Percentage of radioactivity in P1 subregion in mouse brain that contains nuclei and cell debris, after Jugular Vein Injection",Intermediate,1,,N,50594,,,13792,,,1
,CHEMBL622290,12357,BAO_0000218,A,,,10090.0,Brain,Mus musculus,,"Percentage of radioactivity in P2 subregion in mouse brain that contains myelin fragments, synaptosomes (pinched-nerve endings), and mitochondria after Jugular Vein Injection",Intermediate,1,,N,50594,955.0,,13792,,,1
,CHEMBL622291,12358,BAO_0000218,A,,,10090.0,,Mus musculus,,Percentage of radioactivity in P3 subregion in mouse brain that contains microsomal fraction after Jugular Vein Injection,Intermediate,1,,N,50594,,,13792,,,1
,CHEMBL622292,12359,BAO_0000218,A,,,10090.0,Brain,Mus musculus,,Percentage of radioactivity in S3 which is the soluble fraction in mouse brain after Jugular Vein Injection,Intermediate,1,,N,50594,955.0,,13792,,,1
,CHEMBL622293,12360,BAO_0000218,A,,,10090.0,,Mus musculus,,"Percentage of total protein recovered in P1 subregion in mouse brain that contains nuclei and cell debris, after Jugular Vein Injection",Intermediate,1,,N,50594,,,13792,,,1
,CHEMBL622294,12361,BAO_0000218,A,,,10090.0,Brain,Mus musculus,,"Percentage of total protein recovered in P2 subregion in mouse brain that contains myelin fragments, synaptosomes (pinched-nerve endings), and mitochondria after Jugular Vein Injection",Intermediate,1,,N,50594,955.0,,13792,,,1
,CHEMBL622295,12362,BAO_0000218,A,,,10090.0,,Mus musculus,,Percentage of total protein recovered in P3 subregion in mouse brain that contains microsomal fraction after Jugular Vein Injection,Intermediate,1,,N,50594,,,13792,,,1
,CHEMBL622296,12363,BAO_0000218,A,,,10116.0,Brain,Rattus norvegicus,,Percentage of total protein recovered in S3 which is the soluble fraction in mouse brain after Jugular Vein Injection,Intermediate,1,,N,50597,955.0,,13792,,,1
,CHEMBL874409,12364,BAO_0000218,A,,,10116.0,Plasma,Rattus norvegicus,,1 mg/kg was administered intravenously in anesthetized rats and the concentration in plasma was determined after 2 minutes.,Intermediate,1,,N,50597,1969.0,,14103,,,1
,CHEMBL622297,12365,BAO_0000218,A,,,10116.0,Plasma,Rattus norvegicus,,1 mg/kg was administered intravenously in anesthetized rats and the concentration in plasma was determined after 240 minutes.,Intermediate,1,,N,50597,1969.0,,14103,,,1
,CHEMBL622298,12366,BAO_0000218,A,,,10116.0,Plasma,Rattus norvegicus,,1 mg/kg was administered intravenously in anesthetized rats and the concentration in plasma was determined after 30 minutes.,Intermediate,1,,N,50597,1969.0,,14103,,,1
,CHEMBL622299,12367,BAO_0000218,A,,,10116.0,Plasma,Rattus norvegicus,,1 mg/kg was administered intravenously in anesthetized rats and the concentration in plasma was determined after 45 minutes.,Intermediate,1,,N,50597,1969.0,,14103,,,1
,CHEMBL622300,12368,BAO_0000218,A,,,10116.0,Plasma,Rattus norvegicus,,1 mg/kg was administered intravenously in anesthetized rats and the concentration in plasma was determined after 5 minutes.,Intermediate,1,,N,50597,1969.0,,14103,,,1
,CHEMBL622301,12369,BAO_0000218,A,,,10116.0,Plasma,Rattus norvegicus,,1 mg/kg was administered intravenously in anesthetized rats and the concentration in plasma was determined after 60 minutes.,Intermediate,1,,N,50597,1969.0,,14103,,,1
,CHEMBL622302,12370,BAO_0000218,A,,,10116.0,Plasma,Rattus norvegicus,,1 mg/kg was administered intravenously in anesthetized rats and the concentration in plasma was determined after 90 minutes.,Intermediate,1,,N,50597,1969.0,,14103,,,1
,CHEMBL622303,12371,BAO_0000218,A,,,10116.0,Plasma,Rattus norvegicus,,50 mg/kg was administered orally in anesthetized rats and the concentration in plasma was determined after 120 minutes.,Intermediate,1,,N,50597,1969.0,,14103,,,1
,CHEMBL622304,12372,BAO_0000218,A,,,10116.0,Plasma,Rattus norvegicus,,50 mg/kg was administered orally in anesthetized rats and the concentration in plasma was determined after 15 minutes.,Intermediate,1,,N,50597,1969.0,,14103,,,1
,CHEMBL622305,12373,BAO_0000218,A,,,10116.0,Plasma,Rattus norvegicus,,50 mg/kg was administered orally in anesthetized rats and the concentration in plasma was determined after 15 minutes;nd=not determined,Intermediate,1,,N,50597,1969.0,,14103,,,1
,CHEMBL622306,12374,BAO_0000218,A,,,10116.0,Plasma,Rattus norvegicus,,50 mg/kg was administered orally in anesthetized rats and the concentration in plasma was determined after 180 minutes.,Intermediate,1,,N,50597,1969.0,,14103,,,1
,CHEMBL626864,12375,BAO_0000218,A,,,10116.0,Plasma,Rattus norvegicus,,50 mg/kg was administered orally in anesthetized rats and the concentration in plasma was determined after 2 minutes;nd=not determined,Intermediate,1,,N,50597,1969.0,,14103,,,1
,CHEMBL626865,12376,BAO_0000218,A,,,10116.0,Plasma,Rattus norvegicus,,50 mg/kg was administered orally in anesthetized rats and the concentration in plasma was determined after 240 minutes.,Intermediate,1,,N,50597,1969.0,,14103,,,1
,CHEMBL626866,12377,BAO_0000218,A,,,10116.0,Plasma,Rattus norvegicus,,50 mg/kg was administered orally in anesthetized rats and the concentration in plasma was determined after 240 minutes;nd=not determined,Intermediate,1,,N,50597,1969.0,,14103,,,1
,CHEMBL626867,12378,BAO_0000218,A,,,10116.0,Plasma,Rattus norvegicus,,50 mg/kg was administered orally in anesthetized rats and the concentration in plasma was determined after 30 minutes.,Intermediate,1,,N,50597,1969.0,,14103,,,1
,CHEMBL626868,12379,BAO_0000218,A,,,10116.0,Plasma,Rattus norvegicus,,50 mg/kg was administered orally in anesthetized rats and the concentration in plasma was determined after 45 minutes.,Intermediate,1,,N,50597,1969.0,,14103,,,1
,CHEMBL626869,12380,BAO_0000218,A,,,10116.0,Plasma,Rattus norvegicus,,50 mg/kg was administered orally in anesthetized rats and the concentration in plasma was determined after 45 minutes;nd=not determined,Intermediate,1,,N,50597,1969.0,,14103,,,1
,CHEMBL626870,12381,BAO_0000218,A,,,10116.0,Plasma,Rattus norvegicus,,50 mg/kg was administered orally in anesthetized rats and the concentration in plasma was determined after 5 minutes.,Intermediate,1,,N,50597,1969.0,,14103,,,1
,CHEMBL626871,12382,BAO_0000218,A,,,10116.0,Plasma,Rattus norvegicus,,50 mg/kg was administered orally in anesthetized rats and the concentration in plasma was determined after 5 minutes;nd=not determined,Intermediate,1,,N,50597,1969.0,,14103,,,1
,CHEMBL626872,12383,BAO_0000218,A,,,10116.0,Plasma,Rattus norvegicus,,50 mg/kg was administered orally in anesthetized rats and the concentration in plasma was determined after 60 minutes.,Intermediate,1,,N,50597,1969.0,,14103,,,1
,CHEMBL632185,12384,BAO_0000218,A,,,10116.0,Plasma,Rattus norvegicus,,50 mg/kg was administered orally in anesthetized rats and the concentration in plasma was determined after 90 minutes.,Intermediate,1,,N,50597,1969.0,,14103,,,1
,CHEMBL632186,12385,BAO_0000218,A,,,10116.0,Plasma,Rattus norvegicus,,50 mg/kg was administered orally in anesthetized rats and the concentration in plasma was determined after 90 minutes;nd=not determined,Intermediate,1,,N,50597,1969.0,,14103,,,1
,CHEMBL629310,12386,BAO_0000019,A,,,,,,,Amount of acetic acid produced by the compound,Autocuration,0,,U,22224,,,12904,,,1
,CHEMBL629311,12387,BAO_0000019,A,,,,,,,Apparent first-order rate of solvolysis for the bipinnatin-A(A4) was determined,Autocuration,0,,U,22224,,,12904,,,1
,CHEMBL629312,12388,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Log of (Cbrain/Cblood) in rats,Intermediate,1,,N,50597,,,9663,,,1
,CHEMBL629313,12389,BAO_0000221,A,,,,,,,Compound in absence of MPM cell homogenate at pH 3 to isolate compound 4 (ng),Autocuration,0,,U,22224,,,7652,,,1
,CHEMBL629314,12390,BAO_0000221,A,,,,,,,Compound in absence of MPM cell homogenate at pH 4.5 to isolate compound 4 (ng),Autocuration,0,,U,22224,,,7652,,,1
,CHEMBL629315,12391,BAO_0000221,A,,,,,,,Compound in absence of MPM cell homogenate at pH 7 to isolate compound 4 (ng),Autocuration,0,,U,22224,,,7652,,,1
,CHEMBL629316,12392,BAO_0000219,B,,,,,,,Compound in presence of MPM cells and in absence of inactivator at pH 8 to isolate compound 4 (ng),Autocuration,0,,U,22224,,,7652,,,1
,CHEMBL629317,12393,BAO_0000221,A,,,,,,,Compound treated in absence of MPM cell homogenate at pH 4.5 to isolate compound 4 (ng),Autocuration,0,,U,22224,,,7652,,,1
,CHEMBL629318,12394,BAO_0000019,A,,,,,,,Compound treated with MPM cell homogenate at pH 3 to isolate compound 4 (ng),Autocuration,0,,U,22224,,,7652,,,1
,CHEMBL877497,12395,BAO_0000019,A,,,,,,,Compound treated with MPM cell homogenate at pH 3.5 to isolate compound 4 (ng),Autocuration,0,,U,22224,,,7652,,,1
,CHEMBL629319,12396,BAO_0000019,A,,,,,,,Compound treated with MPM cell homogenate at pH 4 to isolate compound 4 (ng),Autocuration,0,,U,22224,,,7652,,,1
,CHEMBL629320,12397,BAO_0000019,A,,,,,,,Compound treated with MPM cell homogenate at pH 4.5 to isolate compound 4 (ng),Autocuration,0,,U,22224,,,7652,,,1
,CHEMBL629496,12398,BAO_0000019,A,,,,,,,Compound treated with MPM cell homogenate at pH 5 to isolate compound 4 (ng),Autocuration,0,,U,22224,,,7652,,,1
,CHEMBL629497,12399,BAO_0000019,A,,,,,,,Compound treated with MPM cell homogenate at pH 5.5 to isolate compound 4 (ng),Autocuration,0,,U,22224,,,7652,,,1
,CHEMBL629498,12400,BAO_0000019,A,,,,,,,Compound treated with MPM cell homogenate at pH 6 to isolate compound 4 (ng),Autocuration,0,,U,22224,,,7652,,,1
,CHEMBL629499,12401,BAO_0000019,A,,,,,,,Compound treated with MPM cell homogenate at pH 6.5 to isolate compound 4 (ng),Autocuration,0,,U,22224,,,7652,,,1
,CHEMBL629500,12402,BAO_0000019,A,,,,,,,Compound treated with MPM cell homogenate at pH 7 to isolate compound 4 (ng),Autocuration,0,,U,22224,,,7652,,,1
,CHEMBL629501,12403,BAO_0000019,A,,,,,,,Compound treated with MPM cell homogenate at pH 7.5 to isolate compound 4 (ng),Autocuration,0,,U,22224,,,7652,,,1
,CHEMBL629502,12404,BAO_0000019,A,,,,,,,Compound treated with MPM cell homogenate at pH 8 to isolate compound 4 (ng),Autocuration,0,,U,22224,,,7652,,,1
,CHEMBL629503,12405,BAO_0000218,F,,,,,,,Compound was evaluated for its urinary recovery after oral administration (100 mg) to Beagle dogs,Autocuration,0,,U,22224,,,8267,In vivo,,1
,CHEMBL629504,12406,BAO_0000218,A,,,9615.0,,Canis lupus familiaris,,Compound was evaluated for its urinary recovery after oral administration (200 mg) to Beagle dogs,Intermediate,1,,N,50588,,,8267,,,1
,CHEMBL629505,12407,BAO_0000019,A,,,,,,,Compound was evaluated for the rate of degradation by Carboxypeptidase A.,Autocuration,0,,U,22224,,,14479,,,1
