assay_id,assay_organism,chembl_id,curated_by,assay_tissue,description,assay_category,relationship_type,assay_tax_id,doc_id,tid,assay_type,assay_test_type,assay_strain,assay_cell_type,assay_subcellular_fraction,confidence_score
3458,,CHEMBL618142,Autocuration,,Binding affinity towards 5-hydroxytryptamine 3 receptor,,H,,13392,104698,B,,,,,6
3459,,CHEMBL618143,Autocuration,,Compound was evaluated for the affinity at 5-hydroxytryptamine 3 receptor,,H,,14159,144,B,,,,,8
3460,,CHEMBL618144,Autocuration,,Compound was tested for its affinity towards 5-hydroxytryptamine 3 receptor,,H,,1558,144,B,,,,,8
3461,,CHEMBL618145,Autocuration,,Inhibition of GR-65630 binding to 5-hydroxytryptamine 3 receptor,,H,,16655,144,B,,,,,8
3462,,CHEMBL618146,Autocuration,,Inhibition of [3H]- BRL 43 694 binding to 5-hydroxytryptamine 3 receptor at 10e-5 M,,H,,13020,104714,B,,,,,4
3463,,CHEMBL618147,Autocuration,,Inhibition of [3H]-BRL 43 694 binding to 5-hydroxytryptamine 3 receptor of central nervous system,,H,,13021,104714,B,,,,,4
3464,,CHEMBL618148,Autocuration,,Inhibition of [3H]- BRL 43 694 binding to 5-hydroxytryptamine 3 receptor at 10e-5 M,,H,,13020,104714,B,,,,,4
3465,,CHEMBL618149,Autocuration,,Binding affinity towards 5-hydroxytryptamine 3 receptor by displacement of [3H]2 in Neuroblastoma-Glioma NG-108-15 cells,,H,,10321,144,B,,,,,8
3466,,CHEMBL872927,Autocuration,,Compound was evaluated for its binding affinity towards 5-hydroxytryptamine 3 receptor,,H,,15818,144,B,,,,,8
3467,,CHEMBL618150,Autocuration,,Compound was evaluated for its binding affinity towards 5-hydroxytryptamine 3 receptor,,H,,15818,144,B,,,,,8
3468,,CHEMBL618151,Autocuration,,Compound was tested for 5-hydroxytryptamine 3 receptor binding affinity,,H,,17358,144,B,,,,,8
3469,,CHEMBL875094,Autocuration,,Compound was tested for its binding affinity for the 5-hydroxytryptamine 3 receptor,,H,,2222,144,B,,,,,8
3470,,CHEMBL618152,Autocuration,,In vitro binding affinity for the 5-hydroxytryptamine 3 receptor was determined with NG-108-15 mouse neuroblastoma-glioma cells,,H,,10322,144,B,,,,,8
3471,,CHEMBL618153,Autocuration,,In vitro binding affinity towards 5-hydroxytryptamine 3 receptor was determined,,H,,16117,144,B,,,,,8
3472,,CHEMBL618888,Autocuration,,Inhibitory constant against 5-hydroxytryptamine 3 receptor using [3H]GR-65630 radioligand,,H,,17200,144,B,,,,,8
3473,,CHEMBL618889,Autocuration,,Tested for 5-hydroxytryptamine 3 receptor agonist activity,,H,,17358,144,F,,,,,8
3474,,CHEMBL618890,Autocuration,,The binding affinity towards 5-hydroxytryptamine 3 receptor; No affinity,,H,,16700,144,B,,,,,8
3475,,CHEMBL618891,Autocuration,,Binding affinity for 5-hydroxytryptamine 3 receptor by displacement of [3H](R)-zacopride from ondansetron-treated NG-108-15 cell membranes,,H,,1980,144,B,,,,,8
3476,,CHEMBL619054,Autocuration,,Binding affinity for 5-hydroxytryptamine 3 receptor by displacement of [3H]-BRL 43694 from NG-108-15 cell membranes,,H,,1980,144,B,,,,,8
3477,,CHEMBL619055,Autocuration,,Binding affinity against the 5-hydroxytryptamine 3 receptor,,H,,12409,104714,B,,,,,4
3478,,CHEMBL619056,Autocuration,,Binding affinity against human 5-hydroxytryptamine 3A receptor,,H,,4365,144,B,,,,,8
3479,,CHEMBL619057,Autocuration,,Percent efficacy against 5-hydroxytryptamine 3A receptor,,H,,4365,144,F,,,,,8
3480,,CHEMBL619058,Autocuration,,Binding affinity against human 5-hydroxytryptamine 3A receptor,,H,,4365,144,B,,,,,8
3481,Rattus norvegicus,CHEMBL619059,Expert,,Response at rat 5-hydroxytryptamine 3a receptor expressed in xenopus oocytes,,D,10116.0,6769,12020,F,,,Oocytes,,9
3482,Rattus norvegicus,CHEMBL619060,Expert,,Ability to block serotonin (30 uM)-evoked responses at rat 5HT3-alpha receptor expressed in xenopus oocytes,,D,10116.0,6769,12020,F,,,Oocytes,,9
3483,Rattus norvegicus,CHEMBL875095,Expert,,Effect on rat 5-hydroxytryptamine 3a receptor expressed in xenopus oocytes at concentration up to 100 uM,,D,10116.0,6769,12020,F,,,Oocytes,,9
3484,Cavia porcellus,CHEMBL619061,Intermediate,Ileum,5-hydroxytryptamine 4 receptor agonist activity as percent maximum 5-HT effect in response to electrical stimulation in male guinea pig ileum,,D,10141.0,809,20033,F,,,,,9
3485,Cavia porcellus,CHEMBL619062,Intermediate,Ileum,5-hydroxytryptamine 4 receptor agonist activity expressed as the concentration which gave a 50% increase in the response to the electrical stimulation in male guinea pig ileum,,D,10141.0,809,20033,F,,,,,9
3486,Cavia porcellus,CHEMBL619063,Intermediate,,5-hydroxytryptamine 4 receptor agonist activity is expressed as percent of the maximum 5-HT response,,D,10141.0,14290,20033,F,,,,,9
3487,Cavia porcellus,CHEMBL619064,Intermediate,Ileum,Tested for affinity towards 5-hydroxytryptamine 4 receptor in electrically stimulated longitudinal muscle preparation of guinea pig ileum,,D,10141.0,17358,20033,B,,,,,9
3488,Cavia porcellus,CHEMBL619065,Intermediate,,Tested for affinity towards 5-hydroxytryptamine 4 receptor in guinea pig distal colon preparation,,D,10141.0,17358,20033,B,,,,,9
3489,Cavia porcellus,CHEMBL619066,Intermediate,Ileum,Tested for affinity towards 5-hydroxytryptamine 4 receptor in isolated guinea pig ileum longitudinal muscle preparation,,D,10141.0,17358,20033,B,,,,,9
3490,,CHEMBL619775,Autocuration,Ileum,Maximal relaxation effect induced by 3 uM compound on substance P stimulated guinea pig ileum with 5-hydroxytryptamine 7 receptor nondesensitization,,H,,17386,10209,B,,,,,8
3491,,CHEMBL619776,Autocuration,,Affinity against 5-hydroxytryptamine 7 receptor,,H,,3269,10209,B,,,,,8
3492,Cavia porcellus,CHEMBL619777,Autocuration,,Ability to displace [3H]5-HT binding from 5-hydroxytryptamine receptor site using 1 uM LSD as masking ligand,,H,10141.0,7721,104841,B,,,,,4
3493,Cavia porcellus,CHEMBL619778,Autocuration,,Ability to displace [3H]5-HT binding to 5-hydroxytryptamine receptor site using 1 uM LSD as masking ligand,,H,10141.0,7721,104841,B,,,,,4
3494,Cavia porcellus,CHEMBL619779,Autocuration,Ileum,Evaluated for inhibition of 5-hydroxytryptamine receptor on guinea pig ileum at 10 uM; No effect,,H,10141.0,9117,104841,B,,,,,4
3495,Cavia porcellus,CHEMBL619780,Autocuration,,"Ability to displace [3H]5-HT binding to 5-hydroxytryptamine receptor site using 1 uM LSD as masking ligand, activity is expressed as Kd.",,H,10141.0,7721,104841,B,,,,,4
3496,Cavia porcellus,CHEMBL619166,Autocuration,,"Ability to displace [3H]5-HT binding to 5-hydroxytryptamine receptor using 1 uM LSD as masking ligand, activity is expressed as Kd.",,H,10141.0,7721,104841,B,,,,,4
3497,Cavia porcellus,CHEMBL619167,Autocuration,,5-HT level in K+ induced 5-hydroxytryptamine release in guinea pig cortex.,,H,10141.0,15796,104841,F,,,,,4
3498,Cavia porcellus,CHEMBL619168,Autocuration,,5-hydroxytryptamine level in K+ induced 5-hydroxytryptamine release in guinea pig cortex.,,H,10141.0,15796,104841,F,,,,,4
3499,Homo sapiens,CHEMBL619169,Expert,Cardiac atrium,Concentration required to produce half-maximal response against 5-hydroxytryptamine receptor in the presence of 10 nM compound in isolated human atrial myocytes,,D,9606.0,15650,168,B,,,,,9
3500,Homo sapiens,CHEMBL619170,Expert,Cardiac atrium,Concentration required to produce half-maximal response against 5-hydroxytryptamine receptor on the L-type calcium current (I Ca) in isolated human atrial myocytes,,D,9606.0,15650,168,B,,,,,9
3501,Homo sapiens,CHEMBL619171,Autocuration,,"Maximum stimulation of [35S]GTP-gamma-S, binding expressed relative to the maximal effect of 5-hydroxytryptamine",,D,9606.0,6866,104841,F,,,,,5
3502,Homo sapiens,CHEMBL619172,Expert,Cardiac atrium,",Antagonism of stimulation of 5-hydroxytryptamine receptor on the L-type calcium current (I Ca) in isolated human atrial myocytes",,D,9606.0,15650,168,F,,,,,9
3503,Mus musculus,CHEMBL619173,Autocuration,,Ability (10 ug/kg) to inhibit binding of [125I]iododexetimide to 5-hydroxytryptamine receptor in mice,,U,10090.0,10063,22226,B,,,,,0
3504,Mus musculus,CHEMBL619174,Autocuration,,Percent inhibition of radioligand [3H]-LSD binding to 5-HT receptor at 10 uM concentration,,U,10090.0,12665,22226,B,,,,,0
3505,,CHEMBL619175,Autocuration,,5-hydroxytryptamine receptor binding affinity was determined in rats,,H,,7504,104705,B,,,,,4
3506,,CHEMBL619176,Autocuration,,Binding affinity at rat 5-hydroxytryptamine receptor.,,H,,7504,104705,B,,,,,4
3507,,CHEMBL619177,Autocuration,,Affinity against 5-hydroxytryptamine receptors in rat fundus model,,H,,7038,104705,B,,,,,4
3508,,CHEMBL619178,Autocuration,,Affinity for 5-hydroxytryptamine receptor was determined using male Dawley rat fundus preparation,,H,,7626,104705,B,,,,,4
3509,,CHEMBL619179,Autocuration,,Affinity for 5-hydroxytryptamine receptor was determined using male Dawley rat fundus preparation; Not determined,,H,,7626,104705,B,,,,,4
3510,,CHEMBL619180,Autocuration,Stomach,Antagonistic activity against serotonin 5-HT receptor obtained from rat stomach fundus preparation,,H,,7185,104705,F,,,,,4
3511,,CHEMBL619181,Autocuration,Stomach,Antagonistic activity against serotonin 5-HT receptor obtained from rat stomach fundus preparation (resulted in discoloration in the oxygenated muscle bath to give varying results).,,H,,7185,104705,F,,,,,4
3512,,CHEMBL619182,Autocuration,,Antagonistic activity of corresponding methoxy compound against serotonin 5-HT receptor,,H,,7185,104705,F,,,,,4
3513,,CHEMBL619183,Autocuration,,Compound was evaluated for binding affinity towards 5-hydroxytryptamine receptor in isolated rat fundus preparation measured as pA2,,H,,6960,104705,B,,,,,4
3514,,CHEMBL619184,Autocuration,,"Compound was evaluated for binding affinity towards 5-hydroxytryptamine receptor in isolated rat fundus preparation measured as pA2; Valid pA2, can not be determined because of slope of Schild plot.",,H,,6960,104705,B,,,,,4
3515,,CHEMBL619185,Autocuration,Hippocampus,In vitro affinity towards 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT as radioligand in hippocampus,,H,,12416,10576,B,,,,,8
3516,,CHEMBL619186,Expert,,Binding affinity for rat 5-hydroxytryptamine transporter.,,H,,15753,12198,B,,,,,8
3517,,CHEMBL619187,Autocuration,,Evaluated for inhibition of specific [3H]5-HT receptor binding in rat cortex.,,H,,8062,104705,B,,,,,4
3518,Rattus norvegicus,CHEMBL619188,Autocuration,,Binding affinity at serotonin 5-HT1-type site receptor in rat cortex by displacing [3H]5-HT,,D,10116.0,9036,104705,B,,,,,5
3519,Rattus norvegicus,CHEMBL619189,Autocuration,,Compound was tested for its inhibitory activity against 5-hydroxytryptamine receptor,,D,10116.0,15067,104705,B,,,,,5
3520,Rattus norvegicus,CHEMBL619190,Expert,Brain,Inhibitory activity against [3H]- 5-hydroxytryptamine reuptake in whole rat brain minus cerebellum,,D,10116.0,15753,12198,F,,,,,9
3521,Rattus norvegicus,CHEMBL619191,Expert,Cerebellum,Inhibition of [3H]5-HT reuptake in whole rat brain (minus cerebellum) homogenate.,,D,10116.0,15753,12198,F,,,,,9
3522,Rattus norvegicus,CHEMBL619192,Autocuration,,Displacement of [3H]-citalopram from rat forebrain membrane 5-hydroxytryptamine receptor at 10e-7 M,,D,10116.0,15295,104705,B,,,,,5
3523,Rattus norvegicus,CHEMBL619193,Autocuration,,Percent binding affinity against 5-hydroxytryptamine receptor,,D,10116.0,6347,104705,B,,,,,5
3524,,CHEMBL619194,Autocuration,,Ability to displace 0.4 nM [3H]paroxetine binding to 5-hydroxytryptamine receptor in rat frontal cortex,,U,,6763,22226,B,,,,,0
3525,Rattus norvegicus,CHEMBL619195,Autocuration,,The binding affinity was measured on 5-hydroxytryptamine receptor uptake receptor using [3H]- paroxetine as radioligand.,,D,10116.0,12092,104705,B,,,,,5
3526,Rattus norvegicus,CHEMBL619196,Autocuration,,Affinity against 5-hydroxytryptamine receptor was determined,,D,10116.0,1579,104705,B,,,,,5
3527,Rattus norvegicus,CHEMBL619197,Autocuration,Stomach,Affinity against 5-hydroxytryptamine receptor was determined in rat stomach fundus strip,,D,10116.0,1579,104705,B,,,,,5
3528,Homo sapiens,CHEMBL619198,Expert,,Inhibition of [3H]5-HT uptake in HEK cells expressing human SERT,,D,9606.0,5963,121,B,In vitro,,,,9
3529,Homo sapiens,CHEMBL875081,Expert,,Inhibition of [3H]5-HT uptake in HEK cells expressing human SERT,,D,9606.0,5963,121,B,In vitro,,,,9
3530,,CHEMBL884712,Autocuration,,Ability to compete with radioactive ligands specific to the Serotonergic 5-HT receptor at 10 uM; NA means compound failed to compete,,H,,5030,18065,B,,,,,8
3531,,CHEMBL884710,Expert,,Inhibition of 5-hydroxytryptamine reuptake,,H,,15796,121,B,,,,,8
3532,,CHEMBL619199,Autocuration,,"Receptor-linked G protein activation at 5-hydroxytryptamine receptor was determined by measuring the stimulation of [35S]GTP-gamma-S, binding",,H,,15413,18065,F,,,,,8
3533,,CHEMBL619200,Autocuration,,"Receptor-linked G protein activation at 5-hydroxytryptamine receptor was determined by measuring the stimulation of [35S]GTP-gamma-S, binding (Experiment 1)",,H,,15413,18065,F,,,,,8
3534,,CHEMBL619201,Autocuration,,"Receptor-linked G protein activation at 5-hydroxytryptamine receptor was determined by measuring the stimulation of [35S]GTP-gamma-S, binding (Experiment 2)",,H,,15413,18065,F,,,,,8
3535,,CHEMBL619202,Autocuration,,Tested for 5-hydroxytryptamine receptor uptake,,H,,12409,18065,F,,,,,8
3536,Homo sapiens,CHEMBL619203,Expert,,Affinity constant on CHO cells expressing Human recombinant 5-hydroxytryptamine receptor 1A,,D,9606.0,16909,51,B,,,CHO,,9
3537,Homo sapiens,CHEMBL619204,Expert,,Antagonistic affinity tested against isolated human cloned alpha-1d adrenoceptor subtype,,D,9606.0,16909,51,F,,,,,9
3538,Homo sapiens,CHEMBL619205,Autocuration,,In vitro binding affinity towards 5-hydroxytryptamine receptor 1A receptor by using [3H]8-OH-DPAT in rat hippocampal membranes.,,H,9606.0,15629,10576,B,,,,,8
3539,,CHEMBL619206,Autocuration,,Tested in vitro for % inhibition against 5-hydroxytryptamine receptor 1A,,H,,15629,10576,B,,,,,8
3540,,CHEMBL619207,Expert,,In vitro binding affinity at 5-hydroxytryptamine receptor 1A receptor in rat hippocampal membranes by [3H]8-OH-DPAT displacement.,,H,,15629,10576,B,,,,,8
3541,,CHEMBL619208,Autocuration,Striatum,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP in rats corpus striatum at a dosage of 0.10 umol/kg,,H,,10034,10825,F,,,,,8
3542,,CHEMBL619209,Autocuration,Striatum,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP in rats corpus striatum at a dosage of 10 umol/kg,,H,,10034,10825,F,,,,,8
3543,,CHEMBL619210,Autocuration,Striatum,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP in rats in corpus striatum at a dosage of 0.32 umol/kg,,H,,10034,10825,F,,,,,8
3544,,CHEMBL619211,Autocuration,Striatum,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP in rats in corpus striatum at a dosage of 3.2 umol/kg,,H,,10034,10825,F,,,,,8
3545,,CHEMBL619212,Autocuration,Striatum,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP in rats in corpus striatum at a dosage of 32 umol/kg,,H,,10034,10825,F,,,,,8
3546,,CHEMBL620681,Autocuration,Striatum,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in corpus striatum at a dosage of 0.032 umol/kg,,H,,10034,10825,F,,,,,8
3547,,CHEMBL620682,Autocuration,Striatum,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in corpus striatum at a dosage of 1.0 umol/kg,,H,,10034,10825,F,,,,,8
3548,,CHEMBL620683,Autocuration,Striatum,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in corpus striatum at a dosage of 10 umol/kg,,H,,10034,10825,F,,,,,8
3549,,CHEMBL620684,Autocuration,Striatum,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in corpus striatum at a dosage of 100 umol/kg,,H,,10034,10825,F,,,,,8
3550,,CHEMBL620685,Autocuration,Striatum,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in corpus striatum at a dosage of 3.2 umol/kg,,H,,10034,10825,F,,,,,8
3551,,CHEMBL620686,Autocuration,Striatum,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in corpus striatum at a dosage of 32 umol/kg,,H,,10034,10825,F,,,,,8
3552,,CHEMBL620687,Autocuration,Limbic system,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in limbic system at a dosage of 0.032 umol/kg,,H,,10034,10825,F,,,,,8
3553,,CHEMBL620688,Autocuration,Limbic system,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in limbic system at a dosage of 0.10 umol/kg,,H,,10034,10825,F,,,,,8
3554,,CHEMBL620689,Autocuration,Limbic system,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in limbic system at a dosage of 0.32 umol/kg,,H,,10034,10825,F,,,,,8
3555,,CHEMBL620690,Autocuration,Limbic system,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in limbic system at a dosage of 1.0 umol/kg,,H,,10034,10825,F,,,,,8
3556,,CHEMBL620691,Autocuration,Limbic system,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in limbic system at a dosage of 10 umol/kg,,H,,10034,10825,F,,,,,8
3557,,CHEMBL620692,Autocuration,Limbic system,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in limbic system at a dosage of 100 umol/kg,,H,,10034,10825,F,,,,,8
3558,,CHEMBL620693,Autocuration,Limbic system,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in limbic system at a dosage of 3.2 umol/kg,,H,,10034,10825,F,,,,,8
3559,,CHEMBL620694,Expert,,Binding affinity against 5-hydroxytryptamine 4 receptor,,H,,1274,168,B,,,,,8
3560,,CHEMBL857986,Autocuration,,Tested for 5-hydroxytryptamine 4 receptor antagonist activity,,H,,17358,168,F,,,,,8
3561,,CHEMBL620695,Autocuration,,Inhibitory activity against 5-hydroxytryptamine 4 receptor using [3H]GR-113808 as radioligand at 10e-5 M concentration,,H,,14532,168,B,,,,,8
3562,,CHEMBL620696,Expert,,Binding affinity towards Serotonin 5-hydroxytryptamine 4 receptor,,H,,16989,168,B,,,,,8
3563,,CHEMBL620697,Autocuration,,Inhibitory constant against 5-hydroxytryptamine 4 receptor using [3H]GR-113808 radioligand,,H,,17200,168,B,,,,,8
3564,,CHEMBL620698,Autocuration,,Binding affinity towards 5-hydroxytryptamine 4 receptor,,H,,15779,168,B,,,,,8
