ASSI,ASSORGA,CUB,CHEI,CI,ASSCA,T,TII,ASSTY,VAI,Descri,ASSSUBCEFR,RELT,CONFSCO,SI,SRASSI,BAFO
14473,Rattus norvegicus,Intermediate,CHEMBL628349,,,50597,1088.0,A,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 3.76 uM/Kg of drug,,N,1,1,,BAO_0000218
14474,Rattus norvegicus,Intermediate,CHEMBL875611,,,50597,1088.0,A,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 30.2 uM/Kg of drug,,N,1,1,,BAO_0000218
14475,Rattus norvegicus,Intermediate,CHEMBL628350,,,50597,1088.0,A,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 302 uM/Kg of drug,,N,1,1,,BAO_0000218
14476,Rattus norvegicus,Intermediate,CHEMBL628351,,,50597,1088.0,A,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 31.6 uM/Kg of drug,,N,1,1,,BAO_0000218
14477,Rattus norvegicus,Intermediate,CHEMBL628352,,,50597,1088.0,A,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 316 uM/Kg of drug,,N,1,1,,BAO_0000218
14478,Rattus norvegicus,Intermediate,CHEMBL628353,,,50597,1088.0,A,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 32.4 uM/Kg of drug,,N,1,1,,BAO_0000218
14479,Rattus norvegicus,Intermediate,CHEMBL628354,,,50597,1088.0,A,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 324 uM/Kg of drug,,N,1,1,,BAO_0000218
14480,Rattus norvegicus,Intermediate,CHEMBL626667,,,50597,1088.0,A,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 34.0 uM/Kg of drug,,N,1,1,,BAO_0000218
14481,Rattus norvegicus,Intermediate,CHEMBL626668,,,50597,1088.0,A,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 34.1 uM/Kg of drug,,N,1,1,,BAO_0000218
14482,Rattus norvegicus,Intermediate,CHEMBL626669,,,50597,1088.0,A,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 34.8 uM/Kg of drug,,N,1,1,,BAO_0000218
14483,Rattus norvegicus,Intermediate,CHEMBL626670,,,50597,1088.0,A,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 341 uM/Kg of drug,,N,1,1,,BAO_0000218
14484,Rattus norvegicus,Intermediate,CHEMBL626671,,,50597,1088.0,A,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 348 uM/Kg of drug,,N,1,1,,BAO_0000218
14485,Rattus norvegicus,Intermediate,CHEMBL626672,,,50597,1088.0,A,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 37.6 uM/Kg of drug,,N,1,1,,BAO_0000218
14486,Rattus norvegicus,Intermediate,CHEMBL626673,,,50597,1088.0,A,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 50.8 uM/Kg of drug,,N,1,1,,BAO_0000218
14487,Rattus norvegicus,Intermediate,CHEMBL626674,,,50597,1088.0,A,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 58.4 uM/Kg of drug,,N,1,1,,BAO_0000218
14488,Rattus norvegicus,Intermediate,CHEMBL626675,,,50597,1088.0,A,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 65.2 uM/Kg of drug,,N,1,1,,BAO_0000218
14489,Rattus norvegicus,Intermediate,CHEMBL626676,,,50597,1088.0,A,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 68.1 uM/Kg of drug,,N,1,1,,BAO_0000218
14490,Rattus norvegicus,Intermediate,CHEMBL626677,,,50597,1088.0,A,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 7.94 uM/Kg of drug,,N,1,1,,BAO_0000218
14491,Rattus norvegicus,Intermediate,CHEMBL626678,,,50597,1088.0,A,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 71.6 uM/Kg of drug,,N,1,1,,BAO_0000218
14492,Rattus norvegicus,Intermediate,CHEMBL626679,,,50597,1088.0,A,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 71.8 uM/Kg of drug,,N,1,1,,BAO_0000218
14493,Rattus norvegicus,Intermediate,CHEMBL875612,,,50597,1088.0,A,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 74.8 uM/Kg of drug,,N,1,1,,BAO_0000218
14494,Rattus norvegicus,Intermediate,CHEMBL626680,,,50597,1088.0,A,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 77.5 uM/Kg of drug,,N,1,1,,BAO_0000218
14495,Rattus norvegicus,Intermediate,CHEMBL626681,,,50597,1088.0,A,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 79.4 uM/Kg of drug,,N,1,1,,BAO_0000218
14496,Rattus norvegicus,Intermediate,CHEMBL626682,,,50597,1088.0,A,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 80.9 uM/Kg of drug,,N,1,1,,BAO_0000218
14497,Rattus norvegicus,Intermediate,CHEMBL626683,,,50597,1088.0,A,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 83.8 uM/Kg of drug,,N,1,1,,BAO_0000218
14498,Rattus norvegicus,Intermediate,CHEMBL626684,,,50597,1088.0,A,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 84.5 uM/Kg of drug,,N,1,1,,BAO_0000218
14499,Rattus norvegicus,Intermediate,CHEMBL626685,,,50597,1088.0,A,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 84.7 uM/Kg of drug,,N,1,1,,BAO_0000218
14500,Rattus norvegicus,Intermediate,CHEMBL626686,,,50597,1088.0,A,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 86.7 uM/Kg of drug,,N,1,1,,BAO_0000218
14501,Rattus norvegicus,Intermediate,CHEMBL626687,,,50597,1088.0,A,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 86.9 uM/Kg of drug,,N,1,1,,BAO_0000218
14502,Rattus norvegicus,Intermediate,CHEMBL624978,,,50597,1088.0,A,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 9.06 uM/Kg of drug,,N,1,1,,BAO_0000218
14503,Rattus norvegicus,Intermediate,CHEMBL624979,,,50597,1088.0,A,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 90.6 uM/Kg of drug,,N,1,1,,BAO_0000218
14504,Rattus norvegicus,Intermediate,CHEMBL624980,,,50597,1088.0,A,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 94.9 uM/Kg of drug,,N,1,1,,BAO_0000218
14505,Rattus norvegicus,Intermediate,CHEMBL624981,,,50597,1088.0,A,,Total electrolytic excretion of potassium in urine of rats after peroral administration of 97.1 uM/Kg of drug,,N,1,1,,BAO_0000218
14506,Canis lupus familiaris,Intermediate,CHEMBL624982,,,50588,1088.0,A,,Total electrolytic excretion of sodium in urine of dogs after intravenous administration of 52.4 uM/Kg of drug,,N,1,1,,BAO_0000218
14507,,Autocuration,CHEMBL627564,,,22224,2367.0,A,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour in prostate (d),,U,0,1,,BAO_0000218
14508,,Autocuration,CHEMBL627565,,,22224,2367.0,A,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour in prostate (v),,U,0,1,,BAO_0000218
14509,,Autocuration,CHEMBL627566,,,22224,,A,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour in prostate (v)/blood,,U,0,1,,BAO_0000218
14510,,Autocuration,CHEMBL627567,,,22224,2385.0,A,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour in prostate (v)/muscle,,U,0,1,,BAO_0000218
14511,,Autocuration,CHEMBL627568,,,22224,2106.0,A,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour in spleen,,U,0,1,,BAO_0000218
14512,,Autocuration,CHEMBL627569,,,22224,2113.0,A,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hr in kidney,,U,0,1,,BAO_0000218
14513,,Autocuration,CHEMBL627570,,,22224,1255.0,A,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in bladder,,U,0,1,,BAO_0000218
14514,,Autocuration,CHEMBL627571,,,22224,178.0,A,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in blood,,U,0,1,,BAO_0000218
14515,,Autocuration,CHEMBL627572,,,22224,1474.0,A,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in bone,,U,0,1,,BAO_0000218
14516,,Autocuration,CHEMBL627573,,,22224,,A,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in fat,,U,0,1,,BAO_0000218
14517,,Autocuration,CHEMBL627574,,,22224,2113.0,A,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in kidney,,U,0,1,,BAO_0000218
14518,,Autocuration,CHEMBL627575,,,22224,2107.0,A,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in liver,,U,0,1,,BAO_0000218
14519,,Autocuration,CHEMBL627576,,,22224,2048.0,A,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in lung,,U,0,1,,BAO_0000218
14520,,Autocuration,CHEMBL627577,,,22224,2385.0,A,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in muscle,,U,0,1,,BAO_0000218
14521,,Autocuration,CHEMBL627578,,,22224,2367.0,A,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in prostate (d),,U,0,1,,BAO_0000218
14522,,Autocuration,CHEMBL627579,,,22224,2367.0,A,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in prostate (d)/biood,,U,0,1,,BAO_0000218
14523,,Autocuration,CHEMBL627580,,,22224,2385.0,A,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in prostate (d)/muscle,,U,0,1,,BAO_0000218
14524,,Autocuration,CHEMBL627581,,,22224,2367.0,A,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in prostate (v),,U,0,1,,BAO_0000218
14525,,Autocuration,CHEMBL627582,,,22224,,A,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in prostate (v)/blood,,U,0,1,,BAO_0000218
14526,,Autocuration,CHEMBL627583,,,22224,2385.0,A,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in prostate (v)/muscle,,U,0,1,,BAO_0000218
14527,,Autocuration,CHEMBL627584,,,22224,2106.0,A,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 4 hour in spleen,,U,0,1,,BAO_0000218
14528,,Autocuration,CHEMBL627585,,,22224,2367.0,A,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour in prostate (d)/biood,,U,0,1,,BAO_0000218
14529,,Autocuration,CHEMBL627586,,,22224,2385.0,A,,%ID/g is percent injected dose per gram of tissue and in vivo distribution of compound obtained after 2 hour in prostate (d)/muscle,,U,0,1,,BAO_0000218
14530,Rattus norvegicus,Intermediate,CHEMBL627587,,,50597,,A,,Biodistribution of the Radiolabeled FBWAY compound in rat Cerebellum at 30 min co-injected with 200 nmol of WAY 100635,,N,1,1,,BAO_0000218
14531,Rattus norvegicus,Intermediate,CHEMBL627588,,,50597,,A,,Biodistribution of the Radiolabeled FBWAY compound in rat Cerebellum at 30 min co-injected with 50 nmol of WAY 100635,,N,1,1,,BAO_0000218
14532,Rattus norvegicus,Intermediate,CHEMBL628250,,,50597,,A,,Biodistribution of the Radiolabeled FBWAY compound in rat cortex at 30 min co-injected with 200 nmol of WAY 100635,,N,1,1,,BAO_0000218
14533,Rattus norvegicus,Intermediate,CHEMBL628251,,,50597,,A,,Biodistribution of the Radiolabeled FBWAY compound in rat cortex at 30 min co-injected with 50 nmol of WAY 100635,,N,1,1,,BAO_0000218
14534,Rattus norvegicus,Intermediate,CHEMBL628252,,,50597,10000000.0,A,,Biodistribution of the Radiolabeled FBWAY compound in rat hippocampus at 30 min co-injected with 200 nmol of WAY 100635,,N,1,1,,BAO_0000218
14535,Rattus norvegicus,Intermediate,CHEMBL628253,,,50597,10000000.0,A,,Biodistribution of the Radiolabeled FBWAY compound in rat hippocampus at 30 min co-injected with 50 nmol of WAY 100635,,N,1,1,,BAO_0000218
14536,Rattus norvegicus,Intermediate,CHEMBL628254,,,50597,1898.0,A,,Biodistribution of the Radiolabeled FBWAY compound in rat hypothalamus at 30 min co-injected with 200 nmol of WAY 100635,,N,1,1,,BAO_0000218
14537,Rattus norvegicus,Intermediate,CHEMBL877493,,,50597,1898.0,A,,Biodistribution of the Radiolabeled FBWAY compound in rat hypothalamus at 30 min co-injected with 50 nmol of WAY 100635,,N,1,1,,BAO_0000218
14538,Rattus norvegicus,Intermediate,CHEMBL628255,,,50597,,A,,Biodistribution of the Radiolabeled FCWAY compound in rat Cerebellum at 30 min co-injected with 50 nmol of WAY 100635,,N,1,1,,BAO_0000218
14539,Rattus norvegicus,Intermediate,CHEMBL628256,,,50597,,A,,Biodistribution of the Radiolabeled FCWAY compound in rat cortex at 30 min co-injected with 50 nmol of WAY 100635,,N,1,1,,BAO_0000218
14540,Rattus norvegicus,Intermediate,CHEMBL628257,,,50597,10000000.0,A,,Biodistribution of the Radiolabeled FCWAY compound in rat hippocampus at 30 min co-injected with 50 nmol of WAY 100635,,N,1,1,,BAO_0000218
14541,Rattus norvegicus,Intermediate,CHEMBL628258,,,50597,1898.0,A,,Biodistribution of the Radiolabeled FCWAY compound in rat hypothalamus at 30 min co-injected with 50 nmol of WAY 100635,,N,1,1,,BAO_0000218
14542,Rattus norvegicus,Intermediate,CHEMBL628259,,,50597,,A,,Biodistribution of the Radiolabeled MeFBWAY compound in rat Cerebellum at 30 min co-injected with 50 nmol of WAY 100635,,N,1,1,,BAO_0000218
14543,Rattus norvegicus,Intermediate,CHEMBL628429,,,50597,,A,,Biodistribution of the Radiolabeled MeFBWAY compound in rat cortex at 30 min co-injected with 50 nmol of WAY 100635,,N,1,1,,BAO_0000218
14544,Rattus norvegicus,Intermediate,CHEMBL626862,,,50597,10000000.0,A,,Biodistribution of the Radiolabeled MeFBWAY compound in rat hippocampus at 30 min co-injected with 50 nmol of WAY 100635,,N,1,1,,BAO_0000218
14545,Rattus norvegicus,Intermediate,CHEMBL626863,,,50597,1898.0,A,,Biodistribution of the Radiolabeled MeFBWAY compound in rat hypothalamus at 30 min co-injected with 50 nmol of WAY 100635; Not determined,,N,1,1,,BAO_0000218
14546,Rattus norvegicus,Intermediate,CHEMBL625886,,,50597,2037.0,A,,Biodistribution of the [11C]-radiolabeled compound in rat cerebellum,,N,1,1,,BAO_0000218
14547,Rattus norvegicus,Intermediate,CHEMBL625887,,,50597,2037.0,A,,Biodistribution of the [11C]-radiolabeled compound in rat cerebellum co-injected with 50 nM of WAY 100635.,,N,1,1,,BAO_0000218
14548,Rattus norvegicus,Intermediate,CHEMBL625888,,,50597,,A,,Biodistribution of the [11C]-radiolabeled compound in rat cortex,,N,1,1,,BAO_0000218
14549,Rattus norvegicus,Intermediate,CHEMBL625889,,,50597,,A,,Biodistribution of the [11C]-radiolabeled compound in rat cortex co-injected with 50 nM of WAY 100635.,,N,1,1,,BAO_0000218
14550,Rattus norvegicus,Intermediate,CHEMBL625890,,,50597,10000000.0,A,,Biodistribution of the [11C]-radiolabeled compound in rat hippocampus,,N,1,1,,BAO_0000218
14551,Rattus norvegicus,Intermediate,CHEMBL625891,,,50597,10000000.0,A,,Biodistribution of the [11C]-radiolabeled compound in rat hippocampus co-injected with 50 nM of WAY 100635.,,N,1,1,,BAO_0000218
14552,Rattus norvegicus,Intermediate,CHEMBL625892,,,50597,1898.0,A,,Biodistribution of the [11C]-radiolabeled compound in rat hypothalamus,,N,1,1,,BAO_0000218
14553,Rattus norvegicus,Intermediate,CHEMBL625893,,,50597,1898.0,A,,Biodistribution of the [11C]-radiolabeled compound in rat hypothalamus co-injected with 50 nM of WAY 100635.,,N,1,1,,BAO_0000218
14554,Rattus norvegicus,Intermediate,CHEMBL625894,,,50597,2037.0,A,,Biodistribution of the [18F]-radiolabeled compound in rat cerebellum,,N,1,1,,BAO_0000218
14555,Rattus norvegicus,Intermediate,CHEMBL625895,,,50597,,A,,Biodistribution of the [18F]-radiolabeled compound in rat cortex,,N,1,1,,BAO_0000218
14556,,Autocuration,CHEMBL625896,,,22224,,A,,Reaction rate parameter value for phosphate with transfer with respect to ATP,,U,0,1,,BAO_0000019
14557,,Autocuration,CHEMBL625897,,,22224,,A,,"Tested for hydrolysis in presence of boric acid, dissociation constant was evaluated at the pH 8.5(Apparent inhibition constant)",,U,0,1,,BAO_0000019
14558,,Autocuration,CHEMBL625898,,,22224,,A,,"Tested for hydrolysis in presence of boric acid, dissociation constant was evaluated at the pH 9.5(Apparent inhibition constant)",,U,0,1,,BAO_0000019
14559,,Autocuration,CHEMBL625899,,,22224,,A,,"Tested for hydrolysis in presence of phenylboronic acid, dissociation constant was evaluated at the pH 9.5(Apparent inhibition constant)",,U,0,1,,BAO_0000019
14560,,Autocuration,CHEMBL626124,,,22224,,A,,Reaction rate parameter value for phosphate with transfer with respect to ATP,,U,0,1,,BAO_0000019
14561,Escherichia coli,Intermediate,CHEMBL628500,,,50212,,A,,Ability to inhibit Escherichia coli adenylate kinase II activity expressed as half maximal velocity,,N,1,1,,BAO_0000218
14562,Rattus norvegicus,Intermediate,CHEMBL857856,,,50597,,A,,"Ability to inhibit rat adenylate kinase II, activity expressed as half-maximal velocity",,N,1,1,,BAO_0000218
14563,Rattus norvegicus,Intermediate,CHEMBL628501,,,50597,,A,,"Ability to inhibit rat adenylate kinase III, activity expressed as half-maximal velocity",,N,1,1,,BAO_0000218
14564,,Autocuration,CHEMBL628502,,,22224,,A,,"Compound was evaluated for the Michaelis-Menten constant, Km in a generic protein phosphatase stopped assay system",,U,0,1,,BAO_0000019
14565,,Autocuration,CHEMBL628503,,,22224,,A,,Kinetic parameter KM (nM) for the MAO-B catalyzed oxidation of the compound.,,U,0,1,,BAO_0000019
