ammontare,noleggio_id,data_pagamento,cliente_id,personale_id,pagamento_id
2.99,8762,2005-07-29 19:30:02,463,1,12513
7.99,9405,2005-07-30 20:22:17,463,2,12514
0.99,10405,2005-08-01 07:35:25,463,2,12517
7.99,12096,2005-08-17 22:32:50,463,2,12519
2.99,14859,2005-08-22 02:46:35,463,1,12524
6.99,15092,2005-08-22 11:36:16,464,1,12539
4.99,15983,2005-08-23 20:13:38,464,1,12541
4.99,12106,2005-08-17 22:55:32,465,2,12554
4.99,12814,2005-08-19 00:58:24,465,1,12555
3.99,15550,2005-08-23 04:27:54,465,1,12557
4.99,15859,2005-08-23 16:08:15,465,2,12558
7.99,1808,2005-06-16 20:59:35,466,2,12560
4.99,3237,2005-06-21 02:47:56,466,2,12563
3.99,9202,2005-07-30 12:43:24,466,1,12570
4.99,11359,2005-08-02 17:45:55,466,1,12574
7.99,12048,2005-08-17 20:49:24,466,1,12575
2.99,13478,2005-08-20 01:07:14,466,1,12576
4.99,15230,2005-08-22 17:31:41,466,2,12580
4.99,2121,2005-06-17 20:38:54,467,2,12584
4.99,4259,2005-07-07 14:22:18,467,1,12589
5.99,7573,2005-07-27 22:46:20,467,2,12593
2.99,7611,2005-07-28 00:11:47,467,1,12594
2.99,14402,2005-08-21 10:38:17,467,1,12606
0.99,15032,2005-08-22 09:14:09,467,1,12609
2.99,1229,2005-06-15 03:53:13,468,2,12616
4.99,2462,2005-06-18 20:00:15,468,2,12620
0.99,2831,2005-06-19 21:17:06,468,1,12621
2.99,3724,2005-07-06 11:12:48,468,2,12622
5.99,3840,2005-07-06 16:30:59,468,1,12623
3.99,4527,2005-07-08 03:20:10,468,2,12625
6.99,8768,2005-07-29 19:43:02,468,2,12633
6.99,9690,2005-07-31 07:06:29,468,1,12635
4.99,15435,2005-08-23 00:28:19,468,2,12646
2.99,15836,2005-08-23 15:29:17,468,1,12648
7.99,506,2005-05-28 02:09:19,469,2,12651
2.99,1119,2005-05-31 16:34:27,469,1,12654
4.99,3522,2005-07-06 01:00:21,469,2,12657
10.99,3526,2005-07-06 01:03:29,469,1,12658
4.99,10075,2005-07-31 19:58:42,469,2,12674
4.99,10258,2005-08-01 02:51:09,469,1,12675
7.99,14197,2005-08-21 03:47:25,469,2,12685
0.99,1256,2005-06-15 06:13:57,470,2,12691
7.99,1594,2005-06-16 05:15:12,470,2,12693
5.99,3764,2005-07-06 13:01:03,470,1,12694
4.99,3922,2005-07-06 20:32:27,470,1,12696
4.99,4373,2005-07-07 20:10:59,470,1,12697
6.99,4502,2005-07-08 02:12:04,470,2,12698
4.99,6703,2005-07-12 12:50:19,470,2,12702
10.99,6927,2005-07-26 22:56:00,470,1,12703
4.99,7663,2005-07-28 02:19:48,470,1,12705
6.99,8890,2005-07-30 00:42:06,470,1,12707
5.99,9422,2005-07-30 21:08:41,470,1,12708
4.99,10006,2005-07-31 17:54:35,470,1,12710
0.99,10236,2005-08-01 02:05:34,470,1,12711
4.99,10944,2005-08-02 03:20:03,470,2,12712
0.99,11742,2005-08-17 08:48:43,470,1,12715
4.99,13585,2005-08-20 05:32:23,470,2,12719
0.99,9502,2005-07-31 00:02:10,471,1,12735
2.99,10430,2005-08-01 08:37:06,471,1,12737
4.99,11601,2005-08-17 03:14:47,471,2,12739
0.99,15184,2005-08-22 15:51:12,471,2,12747
1.99,15654,2005-08-23 08:34:53,471,1,12748
2.99,249,2005-05-26 14:19:09,472,2,12750
0.99,3254,2005-06-21 03:27:10,472,1,12758
2.99,6584,2005-07-12 06:43:36,472,1,12765
6.99,9926,2005-07-31 15:11:51,472,2,12767
0.99,10627,2005-08-01 15:33:03,472,1,12769
8.99,13188,2005-08-19 14:27:03,472,2,12772
2.99,942,2005-05-30 15:05:47,473,2,12780
0.99,1748,2005-06-16 16:54:03,473,2,12782
4.99,2748,2005-06-19 16:22:26,473,2,12785
4.99,4006,2005-07-07 00:25:29,473,2,12787
4.99,4625,2005-07-08 08:14:26,473,2,12788
5.99,5447,2005-07-09 22:09:28,473,2,12790
4.99,6890,2005-07-12 21:03:03,473,2,12792
7.99,7928,2005-07-28 12:15:51,473,2,12796
8.99,9120,2005-07-30 09:26:08,473,2,12798
4.99,11216,2005-08-02 12:23:43,473,1,12801
0.99,14202,2005-08-21 03:51:52,473,2,12806
4.99,14757,2005-08-21 23:23:37,473,2,12809
2.99,15400,2005-08-22 23:13:03,473,2,12811
2.99,11537,2005-08-17 00:41:08,474,2,12829
2.99,12083,2005-08-17 22:13:37,474,1,12830
2.99,12597,2005-08-18 16:34:02,474,2,12833
5.99,3980,2005-07-06 23:11:11,475,2,12841
1.99,7775,2005-07-28 07:04:36,475,1,12850
5.99,8207,2005-07-28 23:26:31,475,2,12851
3.99,10633,2005-08-01 15:37:17,475,1,12857
5.99,11293,2005-08-02 15:00:43,475,1,12858
0.99,2080,2005-06-17 16:59:40,476,1,12866
5.99,4010,2005-07-07 00:47:00,476,1,12870
0.99,7461,2005-07-27 18:45:15,476,1,12874
0.99,8146,2005-07-28 20:37:36,476,1,12875
3.99,9743,2005-07-31 09:12:42,476,2,12877
6.99,1714,2005-06-16 14:29:59,477,1,12886
10.99,2306,2005-06-18 08:33:23,477,1,12888
10.99,7904,2005-07-28 11:25:39,477,2,12895
6.99,2529,2005-06-19 01:18:27,478,1,12909
4.99,2765,2005-06-19 17:34:39,478,2,12911
4.99,10016,2005-07-31 18:13:06,478,2,12918
0.99,10127,2005-07-31 21:39:48,478,2,12919
4.99,13507,2005-08-20 02:10:27,478,2,12922
2.99,1987,2005-06-17 10:40:36,479,2,12930
3.99,2071,2005-06-17 16:33:17,479,2,12931
0.99,3798,2005-07-06 14:57:53,479,1,12935
8.99,6849,2005-07-12 19:29:19,479,2,12942
7.99,7060,2005-07-27 03:51:04,479,1,12943
8.99,9439,2005-07-30 21:38:12,479,1,12946
2.99,9697,2005-07-31 07:23:11,479,2,12947
4.99,10303,2005-08-01 04:13:33,479,2,12949
2.99,13974,2005-08-20 18:54:59,479,1,12955
0.99,518,2005-05-28 03:18:02,480,1,12957
9.99,822,2005-05-29 21:36:00,480,2,12959
0.99,1733,2005-06-16 15:37:07,480,1,12961
7.99,3507,2005-07-06 00:23:43,480,2,12962
2.99,5633,2005-07-10 06:22:24,480,2,12963
9.99,7910,2005-07-28 11:44:56,480,2,12966
0.99,11017,2005-08-02 05:19:51,480,2,12971
5.99,11369,2005-08-02 18:04:41,480,1,12972
4.99,2296,2005-06-18 08:10:42,481,2,12981
0.99,3293,2005-06-21 06:59:33,481,2,12983
2.99,4473,2005-07-08 00:22:10,481,1,12985
10.99,4668,2005-07-08 10:11:45,481,1,12988
0.99,6044,2005-07-11 03:18:39,481,1,12990
6.99,8243,2005-07-29 00:35:33,481,1,12993
4.99,9481,2005-07-30 23:26:05,481,1,12995
3.99,10018,2005-07-31 18:15:14,481,1,12996
2.99,12160,2005-08-18 00:37:59,481,2,13001
4.99,13878,2005-08-20 15:17:38,481,2,13004
4.99,5334,2005-07-09 17:00:13,482,1,13015
8.99,6355,2005-07-11 20:56:29,482,1,13019
5.99,6844,2005-07-12 19:14:53,482,2,13021
2.99,8584,2005-07-29 12:07:53,482,2,13023
6.99,9874,2005-07-31 13:32:31,482,2,13024
4.99,10824,2005-08-01 23:00:22,482,2,13025
2.99,10839,2005-08-01 23:37:39,482,2,13026
6.99,14891,2005-08-22 04:11:02,482,2,13031
6.99,742,2005-05-29 08:36:30,483,2,13037
0.99,7137,2005-07-27 06:40:41,483,2,13045
7.99,8057,2005-07-28 17:07:13,483,1,13048
0.99,10677,2005-08-01 17:24:35,483,2,13050
2.99,12695,2005-08-18 20:11:35,483,2,13053
2.99,12875,2005-08-19 03:10:21,483,2,13054
2.99,668,2005-05-28 21:54:45,484,2,13056
2.99,5389,2005-07-09 19:25:45,484,1,13063
6.99,5708,2005-07-10 10:29:19,484,2,13064
6.99,5866,2005-07-10 18:35:14,484,2,13066
6.99,6863,2005-07-12 19:58:34,484,1,13069
4.99,9769,2005-07-31 09:52:16,484,1,13075
4.99,11871,2005-08-17 14:11:44,484,2,13077
0.99,12024,2005-08-17 19:57:34,484,1,13078
2.99,15607,2005-08-23 06:54:06,484,1,13083
2.99,1009,2005-05-31 01:47:35,485,1,13085
2.99,1684,2005-06-16 11:57:34,485,2,13086
4.99,6902,2005-07-12 21:57:16,485,2,13098
6.99,8984,2005-07-30 04:31:50,485,2,13100
2.99,9189,2005-07-30 12:20:59,485,2,13103
2.99,11974,2005-08-17 17:56:48,485,1,13110
2.99,13055,2005-08-19 09:36:28,485,2,13113
2.99,946,2005-05-30 15:35:08,486,2,13115
0.99,1129,2005-05-31 18:00:48,486,2,13116
4.99,4110,2005-07-07 06:44:27,486,2,13122
4.99,4205,2005-07-07 11:25:39,486,1,13123
7.99,4772,2005-07-08 15:41:11,486,1,13125
4.99,6383,2005-07-11 22:06:53,486,2,13127
0.99,13803,2005-08-20 12:46:17,486,2,13137
4.99,14284,2005-08-21 06:44:37,486,2,13139
3.99,3100,2005-06-20 16:47:57,487,2,13140
2.99,4854,2005-07-08 18:44:44,487,2,13142
2.99,6928,2005-07-26 22:56:21,487,1,13144
2.99,8689,2005-07-29 16:38:58,487,2,13149
7.99,8988,2005-07-30 04:38:49,487,1,13151
3.99,9490,2005-07-30 23:45:09,487,1,13153
2.99,10511,2005-08-01 11:32:16,487,2,13155
5.99,11669,2005-08-17 05:48:51,487,1,13160
4.99,13210,2005-08-19 15:23:38,487,2,13163
2.99,15665,2005-08-23 08:59:12,487,2,13165
3.99,1655,2005-06-16 09:51:39,488,2,13166
5.99,7373,2005-07-27 15:19:33,488,1,13172
2.99,8064,2005-07-28 17:15:38,488,2,13175
5.99,10474,2005-08-01 10:01:42,488,2,13179
4.99,2802,2005-06-19 19:18:17,489,1,13193
0.99,9231,2005-07-30 13:42:15,489,2,13197
5.99,14095,2005-08-21 00:25:45,489,2,13204
2.99,14328,2005-08-21 08:18:20,489,2,13205
0.99,15205,2005-08-22 16:32:23,489,1,13207
4.99,15981,2005-08-23 20:12:17,489,1,13208
6.99,585,2005-05-28 11:50:45,490,2,13209
4.99,3932,2005-07-06 21:06:17,490,2,13213
5.99,4906,2005-07-08 20:59:13,490,1,13215
2.99,6230,2005-07-11 14:02:19,490,2,13219
4.99,6803,2005-07-12 17:21:49,490,1,13220
8.99,6923,2005-07-12 22:40:48,490,2,13222
7.99,10786,2005-08-01 21:29:34,490,1,13226
2.99,11965,2005-08-17 17:39:45,490,2,13228
4.99,14557,2005-08-21 16:05:11,490,2,13229
2.99,1198,2005-06-15 01:48:58,491,2,13235
4.99,2026,2005-06-17 13:05:38,491,2,13237
2.99,6171,2005-07-11 10:29:35,491,2,13246
3.99,7019,2005-07-27 02:20:26,491,2,13247
6.99,7281,2005-07-27 11:59:20,491,2,13248
6.99,7871,2005-07-28 10:16:37,491,1,13250
4.99,11840,2005-08-17 13:09:01,491,1,13256
5.99,15685,2005-08-23 09:41:28,491,2,13259
6.99,4258,2005-07-07 14:20:59,492,2,13267
7.99,543,2005-05-28 06:43:34,493,1,13276
4.99,2365,2005-06-18 13:45:34,493,1,13278
2.99,2864,2005-06-20 00:00:52,493,1,13280
7.99,6549,2005-07-12 05:02:01,493,1,13283
2.99,7026,2005-07-27 02:48:58,493,1,13285
7.99,10885,2005-08-02 00:51:37,493,2,13290
2.99,15878,2005-08-23 16:34:31,493,2,13297
4.99,5083,2005-07-09 05:30:32,494,2,13307
8.99,7546,2005-07-27 21:50:09,494,2,13310
1.99,7737,2005-07-28 05:15:03,494,2,13311
7.99,9943,2005-07-31 15:37:29,494,2,13318
5.99,11987,2005-08-17 18:21:59,494,1,13322
0.99,13094,2005-08-19 10:47:58,494,2,13323
7.99,5484,2005-07-09 23:54:37,495,2,13337
5.99,8672,2005-07-29 15:49:48,495,1,13343
4.99,10065,2005-07-31 19:27:34,495,2,13346
2.99,13445,2005-08-20 00:05:33,495,2,13352
0.99,13753,2006-02-14 15:16:03,495,2,13355
2.99,2567,2005-06-19 04:04:46,496,1,13358
7.99,11060,2005-08-02 06:48:18,496,1,13367
3.99,11893,2005-08-17 15:13:29,496,1,13369
4.99,12605,2005-08-18 16:59:37,496,2,13370
5.99,13569,2005-08-20 05:02:59,496,1,13371
2.99,15750,2005-08-23 12:36:05,496,2,13375
7.99,1100,2005-05-31 14:03:21,497,1,13377
2.99,2406,2005-06-18 16:39:37,497,1,13380
7.99,4218,2005-07-07 12:10:24,497,2,13383
0.99,4578,2005-07-08 06:00:17,497,1,13385
2.99,7603,2005-07-27 23:54:44,497,2,13389
6.99,8150,2005-07-28 20:50:41,497,1,13391
7.99,10760,2005-08-01 20:25:20,497,2,13396
2.99,49,2005-05-25 06:39:35,498,2,13405
0.99,3098,2005-06-20 16:37:01,498,1,13412
0.99,3360,2005-06-21 12:12:41,498,2,13413
0.99,5884,2005-07-10 19:31:38,498,2,13419
2.99,6058,2005-07-11 04:03:51,498,1,13420
4.99,9689,2005-07-31 07:00:08,498,2,13428
6.99,11455,2005-08-02 21:07:06,498,1,13430
4.99,1526,2005-06-16 00:27:51,499,2,13434
0.99,7800,2005-07-28 07:50:59,499,1,13443
2.99,10497,2005-08-01 10:55:59,499,2,13450
1.99,12587,2005-08-18 16:03:13,499,1,13457
3.99,14858,2005-08-22 02:46:18,499,1,13460
3.99,2189,2005-06-18 01:20:26,500,2,13467
6.99,2526,2005-06-19 01:03:07,500,2,13468
2.99,6187,2005-07-11 11:28:51,500,2,13474
3.99,6801,2005-07-12 17:09:08,500,2,13475
0.99,7857,2005-07-28 09:49:40,500,1,13476
1.99,11218,2005-08-02 12:29:12,500,2,13482
2.99,12639,2005-08-18 18:13:05,500,1,13483
2.99,12813,2005-08-19 00:54:22,500,2,13484
0.99,14407,2005-08-21 10:46:51,500,1,13486
4.99,14964,2005-08-22 06:39:24,500,1,13487
2.99,15584,2005-08-23 05:49:21,500,1,13488
7.99,6095,2005-07-11 06:06:41,501,2,13498
2.99,8529,2005-07-29 10:24:31,501,2,13501
4.99,11393,2005-08-02 18:44:29,501,2,13504
1.99,11640,2005-08-17 04:44:33,501,1,13505
4.99,12914,2005-08-19 04:25:59,501,1,13507
7.99,1696,2005-06-16 12:50:01,502,2,13515
8.99,6760,2005-07-12 15:16:00,502,1,13523
4.99,7255,2005-07-27 10:49:54,502,1,13527
4.99,11036,2005-08-02 05:56:29,502,2,13535
4.99,2108,2005-06-17 19:35:26,503,2,13549
6.99,3935,2005-07-06 21:08:29,503,2,13552
2.99,6529,2005-07-12 04:31:04,503,1,13557
4.99,6950,2005-07-26 23:45:33,503,2,13558
2.99,8178,2005-07-28 21:54:31,503,1,13559
2.99,11075,2005-08-02 07:24:23,503,2,13562
4.99,12783,2005-08-19 00:01:14,503,2,13566
2.99,13332,2005-08-19 20:00:51,503,1,13567
2.99,13551,2005-08-20 04:00:30,503,1,13568
4.99,15056,2005-08-22 10:15:54,503,2,13571
6.99,2938,2005-06-20 05:17:22,504,1,13581
6.99,3713,2005-07-06 10:49:30,504,1,13583
5.99,4329,2005-07-07 18:04:16,504,1,13584
2.99,7567,2005-07-27 22:38:05,504,1,13588
1.99,7875,2005-07-28 10:23:48,504,2,13590
4.99,7944,2005-07-28 12:51:22,504,2,13591
2.99,11569,2005-08-17 01:31:04,504,2,13595
4.99,15018,2005-08-22 08:52:38,504,2,13601
6.99,15166,2005-08-22 15:05:37,504,1,13602
5.99,1799,2005-06-16 20:17:20,505,2,13607
4.99,1886,2005-06-17 03:36:02,505,2,13608
6.99,4507,2005-07-08 02:22:45,505,1,13612
2.99,10896,2005-08-02 01:19:33,505,1,13618
2.99,11907,2005-08-17 15:40:47,505,1,13620
4.99,1153,2005-05-31 21:36:44,506,2,13632
9.99,2755,2005-06-19 16:56:31,506,1,13636
9.99,8096,2005-07-28 18:32:46,506,2,13644
2.99,10477,2005-08-01 10:04:17,506,1,13648
0.99,11238,2005-08-02 13:25:50,506,2,13650
2.99,13073,2005-08-19 10:05:38,506,2,13653
0.99,13767,2005-08-20 11:43:36,506,2,13654
6.99,14395,2005-08-21 10:24:00,506,2,13657
5.99,15022,2005-08-22 08:55:43,506,2,13658
9.99,15694,2005-08-23 10:02:46,506,1,13660
0.99,52,2005-05-25 06:51:29,507,1,13661
4.99,713,2005-05-29 04:10:17,507,2,13662
0.99,4744,2005-07-08 13:43:57,507,2,13670
2.99,9003,2005-07-30 05:02:52,507,1,13680
4.99,14625,2005-08-21 18:34:21,507,2,13684
4.99,1661,2005-06-16 10:12:57,508,2,13688
9.99,5657,2005-07-10 07:33:43,508,2,13689
6.99,11447,2005-08-02 20:36:25,508,2,13705
2.99,13201,2005-08-19 14:56:05,508,2,13707
0.99,14318,2006-02-14 15:16:03,508,1,13710
5.99,6591,2005-07-12 07:13:46,509,1,13719
0.99,8240,2005-07-29 00:33:32,509,2,13723
5.99,14994,2005-08-22 07:52:24,509,2,13729
2.99,15965,2005-08-23 19:46:39,509,1,13730
5.99,372,2005-05-27 08:13:58,510,1,13732
5.99,1435,2005-06-15 18:32:30,510,2,13734
2.99,3744,2005-07-06 12:10:02,510,2,13742
9.99,7794,2005-07-28 07:28:03,510,2,13748
7.99,10265,2005-08-01 03:05:04,510,2,13752
2.99,12406,2005-08-18 09:38:02,510,2,13755
4.99,3600,2005-07-06 05:19:42,511,2,13763
0.99,3852,2005-07-06 16:57:49,511,1,13764
4.99,4482,2005-07-08 01:01:18,511,1,13765
0.99,5601,2005-07-10 04:56:55,511,1,13767
0.99,6040,2005-07-11 03:14:26,511,2,13768
4.99,8026,2005-07-28 16:05:38,511,1,13770
0.99,9095,2005-07-30 08:38:36,511,1,13771
6.99,9143,2005-07-30 10:22:11,511,1,13772
5.99,4752,2005-07-08 14:15:20,512,1,13784
0.99,7507,2005-07-27 20:31:48,512,1,13789
4.99,8868,2005-07-30 00:02:26,512,2,13791
4.99,10232,2005-08-01 01:50:55,512,2,13793
9.99,11818,2005-08-17 12:22:04,512,2,13795
4.99,13156,2005-08-19 13:10:42,512,2,13797
2.99,14870,2005-08-22 03:23:20,512,1,13800
2.99,15153,2005-08-22 14:26:01,512,1,13801
4.99,4178,2005-07-07 10:14:31,513,2,13813
5.99,8798,2005-07-29 21:15:38,513,1,13821
5.99,12559,2005-08-18 14:53:58,513,1,13828
4.99,13690,2005-08-20 09:07:27,513,1,13832
4.99,14875,2005-08-22 03:34:39,513,1,13834
6.99,15289,2005-08-22 19:27:24,513,2,13836
5.99,15545,2005-08-23 04:20:16,513,2,13837
2.99,3084,2005-06-20 15:35:24,514,2,13843
2.99,3860,2005-07-06 17:20:24,514,2,13846
3.99,9038,2005-07-30 06:23:35,514,1,13848
4.99,1244,2005-06-15 05:08:40,515,1,13862
4.99,5697,2005-07-10 09:44:44,515,2,13872
0.99,10716,2005-08-01 18:53:48,515,2,13876
4.99,11572,2005-08-17 01:37:55,515,2,13878
4.99,15274,2005-08-22 18:55:52,515,2,13887
3.99,339,2005-05-27 03:47:18,516,2,13888
4.99,1159,2005-06-14 22:55:13,516,2,13890
1.99,1200,2005-06-15 01:59:51,516,1,13891
10.99,1718,2005-06-16 14:52:02,516,1,13892
2.99,3431,2005-06-21 18:46:48,516,1,13895
6.99,6858,2005-07-12 19:53:51,516,1,13898
4.99,7628,2005-07-28 00:58:04,516,1,13899
5.99,8534,2005-07-29 10:30:13,516,2,13902
0.99,15701,2005-08-23 10:22:21,516,1,13911
4.99,1653,2005-06-16 09:34:45,517,2,13915
4.99,1850,2005-06-17 00:31:35,517,1,13917
2.99,2534,2005-06-19 01:38:39,517,2,13918
2.99,4094,2005-07-07 06:00:21,517,2,13920
4.99,4374,2005-07-07 20:13:58,517,2,13923
0.99,4934,2005-07-08 22:18:42,517,2,13924
7.99,5206,2005-07-09 11:11:01,517,1,13926
3.99,11684,2005-08-17 06:27:15,517,1,13934
0.99,12705,2005-08-18 20:44:14,517,2,13935
0.99,13396,2005-08-19 22:06:09,517,1,13936
4.99,4661,2005-07-08 09:55:06,518,2,13944
5.99,10751,2005-08-01 20:06:10,518,1,13955
3.99,11433,2005-08-02 20:13:10,518,2,13956
4.99,13065,2005-08-19 09:48:52,518,1,13959
0.99,4564,2005-07-08 05:09:38,519,2,13969
0.99,6063,2005-07-11 04:16:51,519,2,13973
3.99,6599,2005-07-12 07:41:14,519,1,13974
6.99,9417,2005-07-30 20:54:55,519,1,13975
4.99,9441,2005-07-30 21:43:28,519,2,13976
5.99,10097,2005-07-31 20:39:38,519,1,13981
4.99,10697,2005-08-01 18:20:23,519,2,13982
7.99,13647,2005-08-20 07:48:07,519,1,13985
6.99,962,2005-05-30 18:45:17,520,1,13988
0.99,1411,2005-06-15 17:05:36,520,1,13989
4.99,2772,2005-06-19 17:59:27,520,1,13991
3.99,5853,2005-07-10 17:45:13,520,1,13997
2.99,6029,2005-07-11 02:36:46,520,1,13998
4.99,7720,2005-07-28 04:41:44,520,1,14000
2.99,9803,2005-07-31 11:06:02,520,1,14004
0.99,11566,2005-08-17 01:28:35,520,1,14007
0.99,13311,2005-08-19 19:07:09,520,1,14011
0.99,14509,2005-08-21 14:39:58,520,1,14016
2.99,5276,2005-07-09 14:35:13,521,1,14024
4.99,5458,2005-07-09 22:35:49,521,2,14025
6.99,5580,2005-07-10 04:05:49,521,2,14026
5.99,14738,2005-08-21 22:29:13,521,2,14039
4.99,15170,2005-08-22 15:22:15,521,2,14040
4.99,11672,2006-02-14 15:16:03,521,2,14042
2.99,3188,2005-06-20 23:10:27,522,1,14046
0.99,3594,2005-07-06 04:42:47,522,1,14048
6.99,5271,2005-07-09 14:25:01,522,2,14052
2.99,7955,2005-07-28 13:31:36,522,1,14057
4.99,8181,2005-07-28 22:18:38,522,2,14058
6.99,8642,2005-07-29 14:38:17,522,1,14059
4.99,9335,2005-07-30 18:00:53,522,1,14063
5.99,9412,2005-07-30 20:44:10,522,1,14064
0.99,10223,2005-08-01 01:23:15,522,2,14066
1.99,11830,2005-08-17 12:53:15,522,2,14071
2.99,14467,2005-08-21 13:03:33,522,2,14074
6.99,15921,2005-08-23 18:06:54,522,1,14075
2.99,5155,2005-07-09 08:46:54,523,2,14083
1.99,7642,2005-07-28 01:16:51,523,2,14087
2.99,12288,2005-08-18 05:01:20,523,1,14094
2.99,13133,2005-08-19 12:11:03,523,1,14095
0.99,118,2005-05-25 19:31:18,524,2,14098
4.99,982,2005-05-30 22:15:24,524,1,14099
4.99,1651,2005-06-16 09:24:38,524,2,14101
5.99,4366,2005-07-07 19:48:36,524,1,14103
8.99,7014,2005-07-27 02:14:40,524,2,14108
1.99,14680,2005-08-21 20:19:52,524,2,14115
2.99,1772,2005-06-16 18:12:54,525,2,14118
6.99,6388,2005-07-11 22:17:16,525,2,14122
1.99,6689,2005-07-12 12:22:13,525,1,14123
4.99,7337,2005-07-27 14:12:04,525,2,14124
2.99,10496,2005-08-01 10:53:16,525,1,14130
2.99,14954,2006-02-14 15:16:03,525,1,14135
4.99,679,2005-05-28 23:24:57,526,2,14137
4.99,1255,2005-06-15 06:13:45,526,1,14139
0.99,1848,2005-06-17 00:07:07,526,2,14140
2.99,1981,2005-06-17 10:03:34,526,1,14143
1.99,3619,2005-07-06 05:59:44,526,1,14148
6.99,9577,2005-07-31 02:53:33,526,2,14165
4.99,10020,2005-07-31 18:21:08,526,2,14166
2.99,11612,2005-08-17 03:48:51,526,1,14170
4.99,11702,2005-08-17 07:18:56,526,2,14171
0.99,13580,2005-08-20 05:23:34,526,2,14174
2.99,15168,2005-08-22 15:14:20,526,1,14178
0.99,2496,2005-06-18 22:20:11,527,2,14183
4.99,6011,2005-07-11 01:54:48,527,2,14188
3.99,10486,2005-08-01 10:23:43,527,2,14194
5.99,11013,2005-08-02 05:10:54,527,1,14196
6.99,14352,2005-08-21 09:06:29,527,1,14201
2.99,1875,2005-06-17 02:45:10,528,2,14210
3.99,12818,2005-08-19 01:04:59,528,1,14225
0.99,1686,2005-06-16 12:08:20,529,2,14232
0.99,3354,2005-06-21 11:29:49,529,2,14233
0.99,4553,2005-07-08 04:43:41,529,1,14237
3.99,7128,2005-07-27 06:14:36,529,1,14242
5.99,8979,2005-07-30 04:20:25,529,1,14244
2.99,11862,2005-08-17 13:54:53,529,1,14248
3.99,12622,2005-08-18 17:34:11,529,1,14250
4.99,13011,2005-08-19 07:53:58,529,1,14251
2.99,13797,2005-08-20 12:33:36,529,1,14253
0.99,14764,2005-08-21 23:37:47,529,2,14256
1.99,1273,2005-06-15 07:52:35,530,2,14260
2.99,2158,2005-06-17 23:36:27,530,1,14262
4.99,7218,2005-07-27 09:34:24,530,1,14268
0.99,8736,2005-07-29 18:31:15,530,1,14270
2.99,12387,2005-08-18 08:46:24,530,1,14276
4.99,12649,2005-08-18 18:31:47,530,1,14277
5.99,14707,2005-08-21 21:06:29,530,2,14279
0.99,15066,2005-08-22 10:49:06,530,2,14280
5.99,5587,2005-07-10 04:17:25,531,1,14286
4.99,5904,2005-07-10 20:39:44,531,2,14288
4.99,10920,2005-08-02 02:14:10,531,2,14299
5.99,10941,2005-08-02 03:11:33,531,1,14300
2.99,11666,2005-08-17 05:45:10,531,1,14303
2.99,12923,2005-08-19 04:50:20,531,1,14304
0.99,15360,2005-08-22 21:36:51,531,2,14306
2.99,43,2005-05-25 05:39:25,532,1,14307
4.99,6598,2005-07-12 07:38:25,532,2,14318
3.99,6730,2005-07-12 13:58:25,532,1,14319
5.99,8273,2005-07-29 01:33:16,532,1,14322
6.99,10286,2005-08-01 03:35:58,532,2,14324
5.99,10945,2005-08-02 03:20:23,532,1,14326
4.99,11318,2005-08-02 16:09:11,532,2,14328
3.99,12061,2005-08-17 21:13:35,532,2,14329
8.99,13192,2005-08-19 14:30:06,532,1,14332
0.99,173,2005-05-26 03:42:10,533,1,14339
0.99,1859,2005-06-17 01:13:38,533,1,14344
4.99,4788,2005-07-08 16:17:35,533,1,14349
1.99,8676,2005-07-29 15:59:06,533,1,14358
7.99,11524,2005-08-17 00:10:55,533,2,14363
2.99,11918,2005-08-17 16:08:42,533,1,14365
0.99,12602,2005-08-18 16:49:50,533,1,14366
7.99,14263,2005-08-21 06:08:15,533,1,14368
2.99,14018,2006-02-14 15:16:03,533,2,14371
4.99,1610,2005-06-16 06:36:33,534,1,14374
2.99,1673,2005-06-16 10:40:17,534,1,14375
4.99,4998,2005-07-09 01:07:21,534,2,14380
2.99,7662,2005-07-28 02:16:08,534,1,14382
0.99,10796,2005-08-01 21:56:41,534,1,14388
5.99,12691,2005-08-18 20:07:46,534,1,14391
4.99,12798,2005-08-19 00:24:33,534,2,14392
2.99,14526,2006-02-14 15:16:03,534,1,14395
0.99,37,2005-05-25 04:44:31,535,1,14396
6.99,4914,2005-07-08 21:30:53,535,2,14405
0.99,5588,2005-07-10 04:21:10,535,1,14406
8.99,5890,2005-07-10 20:00:25,535,2,14407
4.99,9524,2005-07-31 01:01:06,535,1,14412
4.99,13631,2005-08-20 07:07:37,535,1,14422
5.99,15075,2005-08-22 11:04:52,535,2,14425
0.99,237,2005-05-26 12:15:13,536,1,14428
2.99,2403,2005-06-18 16:33:22,536,2,14432
0.99,5196,2005-07-09 10:43:34,536,2,14436
4.99,9727,2005-07-31 08:39:13,536,1,14443
2.99,11826,2005-08-17 12:43:46,536,1,14446
8.99,12052,2005-08-17 20:57:02,536,2,14448
4.99,13505,2005-08-20 02:05:57,536,2,14449
8.99,15978,2005-08-23 20:08:18,536,1,14451
4.99,603,2005-05-28 14:27:51,537,2,14453
2.99,5630,2005-07-10 06:08:14,537,1,14460
5.99,5877,2005-07-10 19:08:51,537,2,14461
2.99,6310,2005-07-11 18:14:05,537,2,14462
4.99,8256,2005-07-29 01:02:42,537,2,14468
2.99,9967,2005-07-31 16:31:17,537,1,14469
