assays_chembl_id,assays_doc_id,assays_assay_category,assays_assay_id,assays_assay_cell_type,assays_assay_tax_id,assays_assay_test_type,assays_tid,assays_assay_strain,assays_assay_type,assays_assay_organism,assays_bao_format,assays_description,assays_cell_id,assays_src_assay_id,assays_relationship_type,assays_confidence_score,assays_curated_by,assays_assay_tissue,assays_src_id,assays_variant_id,assays_tissue_id,assays_assay_subcellular_fraction
CHEMBL625237,8418,,10865,,10116.0,,50597,,A,Rattus norvegicus,BAO_0000218,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 30 min injection by intravenously; value ranges from 1.56-1.83,,,N,1,Intermediate,Kidney,1,,2113.0,
CHEMBL626125,8418,,10866,,10116.0,,50597,,A,Rattus norvegicus,BAO_0000218,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 30 min injecton by intravenously; 0.58-0.73,,,N,1,Intermediate,Kidney,1,,2113.0,
CHEMBL626126,8418,,10867,,10116.0,,50597,,A,Rattus norvegicus,BAO_0000218,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 30 min injecton by intravenously; 1.67-2.11,,,N,1,Intermediate,Kidney,1,,2113.0,
CHEMBL626127,8418,,10868,,10116.0,,50597,,A,Rattus norvegicus,BAO_0000218,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 5 min injection by intravenously; value ranges from 1.64-3.43,,,N,1,Intermediate,Kidney,1,,2113.0,
CHEMBL626128,8418,,10869,,10116.0,,50597,,A,Rattus norvegicus,BAO_0000218,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 5 min injection by intravenously; value ranges from 3.18-4.74,,,N,1,Intermediate,Kidney,1,,2113.0,
CHEMBL626129,8418,,10870,,10116.0,,50597,,A,Rattus norvegicus,BAO_0000218,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 5 min injecton by intravenously; 0.62-1.13,,,N,1,Intermediate,Kidney,1,,2113.0,
CHEMBL626130,8418,,10871,,10116.0,,50597,,A,Rattus norvegicus,BAO_0000218,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 5 min injecton by intravenously; 1.73-2.64,,,N,1,Intermediate,Kidney,1,,2113.0,
CHEMBL626131,8418,,10872,,10116.0,,50597,,A,Rattus norvegicus,BAO_0000218,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 5 min injecton by intravenously; 13.02-19.07,,,N,1,Intermediate,Kidney,1,,2113.0,
CHEMBL626132,8418,,10873,,10116.0,,50597,,A,Rattus norvegicus,BAO_0000218,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 60 min injection by intravenously; value ranges from 0.89-1.19,,,N,1,Intermediate,Kidney,1,,2113.0,
CHEMBL626752,8418,,10874,,10116.0,,50597,,A,Rattus norvegicus,BAO_0000218,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 60 min injection by intravenously; value ranges from 1.17-1.48,,,N,1,Intermediate,Kidney,1,,2113.0,
CHEMBL626753,8418,,10875,,10116.0,,50597,,A,Rattus norvegicus,BAO_0000218,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 60 min injecton by intravenously; 0.48-0.72,,,N,1,Intermediate,Kidney,1,,2113.0,
CHEMBL626754,8418,,10876,,10116.0,,50597,,A,Rattus norvegicus,BAO_0000218,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 60 min injecton by intravenously; 0.49-0.57,,,N,1,Intermediate,Kidney,1,,2113.0,
CHEMBL626755,8418,,10877,,10116.0,,50597,,A,Rattus norvegicus,BAO_0000218,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 60 min injecton by intravenously; 0.99-1.24,,,N,1,Intermediate,Kidney,1,,2113.0,
CHEMBL626756,8418,,10878,,10116.0,,50597,,A,Rattus norvegicus,BAO_0000218,Distribution of radioactivity in liver tissues of Sprague-Dawley rats after 15 min injection by intravenously; value ranges from 1.23-1.78,,,N,1,Intermediate,Liver,1,,2107.0,
CHEMBL626757,8418,,10879,,10116.0,,50597,,A,Rattus norvegicus,BAO_0000218,Distribution of radioactivity in liver tissues of Sprague-Dawley rats after 15 min injection by intravenously; value ranges from 2.43-2.92,,,N,1,Intermediate,Liver,1,,2107.0,
CHEMBL626758,8418,,10880,,10116.0,,50597,,A,Rattus norvegicus,BAO_0000218,Distribution of radioactivity in liver tissues of Sprague-Dawley rats after 15 min injecton by intravenously; 0.81-1.18,,,N,1,Intermediate,Liver,1,,2107.0,
CHEMBL626759,8418,,10881,,10116.0,,50597,,A,Rattus norvegicus,BAO_0000218,Distribution of radioactivity in liver tissues of Sprague-Dawley rats after 15 min injecton by intravenously; 1.37-1.74,,,N,1,Intermediate,Liver,1,,2107.0,
CHEMBL626760,8418,,10882,,10116.0,,50597,,A,Rattus norvegicus,BAO_0000218,Distribution of radioactivity in liver tissues of Sprague-Dawley rats after 15 min injecton by intravenously; 4.01-4.81,,,N,1,Intermediate,Liver,1,,2107.0,
CHEMBL626394,6996,,10883,,9615.0,,50588,,A,Canis lupus familiaris,BAO_0000218,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 5.4 mg/kg after ip administration ( 0-6 hr),,,N,1,Intermediate,,1,,,
CHEMBL626395,6996,,10884,,9615.0,,50588,,A,Canis lupus familiaris,BAO_0000218,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 5 mg/kg after ip administration,,,N,1,Intermediate,,1,,,
CHEMBL626396,6996,,10885,,9615.0,,50588,,A,Canis lupus familiaris,BAO_0000218,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 5 mg/kg after ip administration (0-6 hr),,,N,1,Intermediate,,1,,,
CHEMBL626397,6996,,10886,,9615.0,,50588,,A,Canis lupus familiaris,BAO_0000218,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 5 mg/kg after ip administration ( 0 - 6 hr),,,N,1,Intermediate,,1,,,
CHEMBL626398,6996,,10887,,9615.0,,50588,,A,Canis lupus familiaris,BAO_0000218,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 5 mg/kg after ip administration ( 0-6 hr ),,,N,1,Intermediate,,1,,,
CHEMBL626399,6996,,10888,,9615.0,,50588,,A,Canis lupus familiaris,BAO_0000218,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 5 mg/kg after ip administration ( 0-6 hr),,,N,1,Intermediate,,1,,,
CHEMBL874653,6996,,10889,,10116.0,,50597,,A,Rattus norvegicus,BAO_0000218,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 27 mg/kg after ip administration,,,N,1,Intermediate,,1,,,
CHEMBL626400,6996,,10890,,10116.0,,50597,,A,Rattus norvegicus,BAO_0000218,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 27 mg/kg after ip administration ( 0-5 hr),,,N,1,Intermediate,,1,,,
CHEMBL626401,6996,,10891,,10116.0,,50597,,A,Rattus norvegicus,BAO_0000218,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 27 mg/kg after ip administration (0-5 hr),,,N,1,Intermediate,,1,,,
CHEMBL626402,6996,,10892,,10116.0,,50597,,A,Rattus norvegicus,BAO_0000218,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 27 mg/kg after ip administration ( 0 - 5 hr),,,N,1,Intermediate,,1,,,
CHEMBL626403,6996,,10893,,10116.0,,50597,,A,Rattus norvegicus,BAO_0000218,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 27 mg/kg after ip administration ( 0-5 hr ),,,N,1,Intermediate,,1,,,
CHEMBL626404,6996,,10894,,10116.0,,50597,,A,Rattus norvegicus,BAO_0000218,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 27 mg/kg after ip administration ( 0-5 hr),,,N,1,Intermediate,,1,,,
CHEMBL626405,6996,,10895,,10116.0,,50597,,A,Rattus norvegicus,BAO_0000218,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 3 mg/kg after ip administration,,,N,1,Intermediate,,1,,,
CHEMBL625529,6996,,10896,,10116.0,,50597,,A,Rattus norvegicus,BAO_0000218,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 3 mg/kg after ip administration ( 0-5 hr),,,N,1,Intermediate,,1,,,
CHEMBL625530,6996,,10897,,10116.0,,50597,,A,Rattus norvegicus,BAO_0000218,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 3 mg/kg after ip administration (0-5 hr),,,N,1,Intermediate,,1,,,
CHEMBL625531,6996,,10898,,10116.0,,50597,,A,Rattus norvegicus,BAO_0000218,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 3 mg/kg after ip administration ( 0 - 5 hr),,,N,1,Intermediate,,1,,,
CHEMBL625532,6996,,10899,,10116.0,,50597,,A,Rattus norvegicus,BAO_0000218,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 3 mg/kg after ip administration ( 0-5 hr ),,,N,1,Intermediate,,1,,,
CHEMBL625533,6996,,10900,,10116.0,,50597,,A,Rattus norvegicus,BAO_0000218,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 3 mg/kg after ip administration ( 0-5 hr),,,N,1,Intermediate,,1,,,
CHEMBL875474,6996,,10901,,10116.0,,50597,,A,Rattus norvegicus,BAO_0000218,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 81 mg/kg after ip administration,,,N,1,Intermediate,,1,,,
CHEMBL625534,6996,,10902,,10116.0,,50597,,A,Rattus norvegicus,BAO_0000218,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 81 mg/kg after ip administration ( 0-5 hr),,,N,1,Intermediate,,1,,,
CHEMBL625535,6996,,10903,,10116.0,,50597,,A,Rattus norvegicus,BAO_0000218,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 81 mg/kg after ip administration (0-5 hr),,,N,1,Intermediate,,1,,,
CHEMBL625536,6996,,10904,,10116.0,,50597,,A,Rattus norvegicus,BAO_0000218,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 81 mg/kg after ip administration ( 0 - 5 hr),,,N,1,Intermediate,,1,,,
CHEMBL625537,6996,,10905,,10116.0,,50597,,A,Rattus norvegicus,BAO_0000218,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 81 mg/kg after ip administration ( 0-5 hr ),,,N,1,Intermediate,,1,,,
CHEMBL625538,6996,,10906,,10116.0,,50597,,A,Rattus norvegicus,BAO_0000218,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 81 mg/kg after ip administration ( 0-5 hr),,,N,1,Intermediate,,1,,,
CHEMBL625539,6996,,10907,,10116.0,,50597,,A,Rattus norvegicus,BAO_0000218,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 9 mg/kg after ip administration,,,N,1,Intermediate,,1,,,
CHEMBL625540,6996,,10908,,10116.0,,50597,,A,Rattus norvegicus,BAO_0000218,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 9 mg/kg after ip administration ( 0-5 hr),,,N,1,Intermediate,,1,,,
CHEMBL625541,6996,,10909,,10116.0,,50597,,A,Rattus norvegicus,BAO_0000218,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 9 mg/kg after ip administration (0-5 hr),,,N,1,Intermediate,,1,,,
CHEMBL625542,6996,,10910,,10116.0,,50597,,A,Rattus norvegicus,BAO_0000218,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 9 mg/kg after ip administration ( 0 - 5 hr),,,N,1,Intermediate,,1,,,
CHEMBL625543,6996,,10911,,10116.0,,50597,,A,Rattus norvegicus,BAO_0000218,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 9 mg/kg after ip administration ( 0-5 hr ),,,N,1,Intermediate,,1,,,
CHEMBL625544,6996,,10912,,10116.0,,50597,,A,Rattus norvegicus,BAO_0000218,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 9 mg/kg after ip administration ( 0-5 hr),,,N,1,Intermediate,,1,,,
CHEMBL625545,6996,,10913,,9615.0,,50588,,A,Canis lupus familiaris,BAO_0000218,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 0.312 mg/kg after ip administration,,,N,1,Intermediate,,1,,,
CHEMBL625546,6996,,10914,,9615.0,,50588,,A,Canis lupus familiaris,BAO_0000218,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 0.3 mg/kg after ip administration (0-6 hr),,,N,1,Intermediate,,1,,,
CHEMBL625547,6996,,10915,,9615.0,,50588,,A,Canis lupus familiaris,BAO_0000218,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 0.625 mg/kg after ip administration,,,N,1,Intermediate,,1,,,
CHEMBL625548,6996,,10916,,9615.0,,50588,,A,Canis lupus familiaris,BAO_0000218,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 0.6 mg/kg after ip administration ( 0-6 hr),,,N,1,Intermediate,,1,,,
CHEMBL625549,6996,,10917,,9615.0,,50588,,A,Canis lupus familiaris,BAO_0000218,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 1.8 mg/kg after ip administration ( 0-6 hr),,,N,1,Intermediate,,1,,,
CHEMBL625550,6996,,10918,,9615.0,,50588,,A,Canis lupus familiaris,BAO_0000218,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 10 mg/kg after ip administration (0-6 hr),,,N,1,Intermediate,,1,,,
CHEMBL625551,6996,,10919,,9615.0,,50588,,A,Canis lupus familiaris,BAO_0000218,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 10 mg/kg after ip administration ( 0-6 hr),,,N,1,Intermediate,,1,,,
CHEMBL875475,6996,,10920,,9615.0,,50588,,A,Canis lupus familiaris,BAO_0000218,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 16.2 mg/kg after ip administration ( 0-6 hr),,,N,1,Intermediate,,1,,,
CHEMBL625552,6996,,10921,,9615.0,,50588,,A,Canis lupus familiaris,BAO_0000218,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 1 mg/kg after ip administration ( 0-6 hr),,,N,1,Intermediate,,1,,,
CHEMBL625553,6996,,10922,,9615.0,,50588,,A,Canis lupus familiaris,BAO_0000218,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 1 mg/kg after ip administration (0-6 hr),,,N,1,Intermediate,,1,,,
CHEMBL625554,6996,,10923,,9615.0,,50588,,A,Canis lupus familiaris,BAO_0000218,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 1 mg/kg after ip administration ( 0 - 6 hr),,,N,1,Intermediate,,1,,,
CHEMBL625555,6996,,10924,,9615.0,,50588,,A,Canis lupus familiaris,BAO_0000218,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 1 mg/kg after ip administration ( 0-6 hr ),,,N,1,Intermediate,,1,,,
CHEMBL625556,6996,,10925,,9615.0,,50588,,A,Canis lupus familiaris,BAO_0000218,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 20 mg/kg after ip administration ( 0-6 hr),,,N,1,Intermediate,,1,,,
CHEMBL624986,6996,,10926,,9615.0,,50588,,A,Canis lupus familiaris,BAO_0000218,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 2 mg/kg after ip administration,,,N,1,Intermediate,,1,,,
CHEMBL624987,6996,,10927,,9615.0,,50588,,A,Canis lupus familiaris,BAO_0000218,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 2 mg/kg after ip administration (0-6 hr),,,N,1,Intermediate,,1,,,
CHEMBL624988,6996,,10928,,9615.0,,50588,,A,Canis lupus familiaris,BAO_0000218,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 2 mg/kg after ip administration ( 0 - 6 hr),,,N,1,Intermediate,,1,,,
CHEMBL624989,9025,,10929,,9615.0,In vivo,50588,,A,Canis lupus familiaris,BAO_0000218,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 1/3 range; -2/-14,,,N,1,Intermediate,Artery,1,,1637.0,
CHEMBL624990,9025,,10930,,9615.0,In vivo,50588,,A,Canis lupus familiaris,BAO_0000218,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 1/3 range; -4/-4,,,N,1,Intermediate,Artery,1,,1637.0,
CHEMBL874391,9025,,10931,,9615.0,In vivo,50588,,A,Canis lupus familiaris,BAO_0000218,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 1/3 range; 4/7,,,N,1,Intermediate,Artery,1,,1637.0,
CHEMBL624991,9025,,10932,,9615.0,In vivo,50588,,A,Canis lupus familiaris,BAO_0000218,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 1/3/10 range; -3/0/4,,,N,1,Intermediate,Artery,1,,1637.0,
CHEMBL624992,9025,,10933,,9615.0,In vivo,50588,,A,Canis lupus familiaris,BAO_0000218,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 10/30 range; -6/0,,,N,1,Intermediate,Artery,1,,1637.0,
CHEMBL624993,9025,,10934,,9615.0,In vivo,50588,,A,Canis lupus familiaris,BAO_0000218,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 10/30 range; 10/31,,,N,1,Intermediate,Artery,1,,1637.0,
CHEMBL624994,9025,,10935,,9615.0,In vivo,50588,,A,Canis lupus familiaris,BAO_0000218,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 10/30 range; 11/-19,,,N,1,Intermediate,Artery,1,,1637.0,
CHEMBL624995,9025,,10936,,9615.0,In vivo,50588,,A,Canis lupus familiaris,BAO_0000218,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 10/30 range; 14/6,,,N,1,Intermediate,Artery,1,,1637.0,
CHEMBL624996,9025,,10937,,9615.0,In vivo,50588,,A,Canis lupus familiaris,BAO_0000218,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 10/30 range; 19/25,,,N,1,Intermediate,Artery,1,,1637.0,
CHEMBL624997,9025,,10938,,9615.0,In vivo,50588,,A,Canis lupus familiaris,BAO_0000218,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 10/30 range; 19/3,,,N,1,Intermediate,Artery,1,,1637.0,
CHEMBL624998,9025,,10939,,9615.0,In vivo,50588,,A,Canis lupus familiaris,BAO_0000218,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 10/30 range; 2/16,,,N,1,Intermediate,Artery,1,,1637.0,
CHEMBL624999,9025,,10940,,9615.0,In vivo,50588,,A,Canis lupus familiaris,BAO_0000218,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 10/30 range; 6/2,,,N,1,Intermediate,Artery,1,,1637.0,
CHEMBL882955,9025,,10941,,9615.0,In vivo,50588,,A,Canis lupus familiaris,BAO_0000218,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 10/30 range; 7/26,,,N,1,Intermediate,Artery,1,,1637.0,
CHEMBL625000,9025,,10942,,9615.0,In vivo,50588,,A,Canis lupus familiaris,BAO_0000218,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 10/30 range; 8/49,,,N,1,Intermediate,Artery,1,,1637.0,
CHEMBL625001,9025,,10943,,9615.0,In vivo,50588,,A,Canis lupus familiaris,BAO_0000218,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 10/30 range; 8/8,,,N,1,Intermediate,Artery,1,,1637.0,
CHEMBL625089,9025,,10944,,9615.0,In vivo,50588,,A,Canis lupus familiaris,BAO_0000218,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 10/30 range; 9/-18,,,N,1,Intermediate,Artery,1,,1637.0,
CHEMBL625090,9025,,10945,,9615.0,In vivo,50588,,A,Canis lupus familiaris,BAO_0000218,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 10/60 range; 13/23,,,N,1,Intermediate,Artery,1,,1637.0,
CHEMBL625091,9025,,10946,,9615.0,In vivo,50588,,A,Canis lupus familiaris,BAO_0000218,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 3 range,,,N,1,Intermediate,Artery,1,,1637.0,
CHEMBL625092,9025,,10947,,9615.0,In vivo,50588,,A,Canis lupus familiaris,BAO_0000218,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 3/10 range; -7/-11,,,N,1,Intermediate,Artery,1,,1637.0,
CHEMBL625093,9025,,10948,,9615.0,In vivo,50588,,A,Canis lupus familiaris,BAO_0000218,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a of 1/3 dose range; 6/-7,,,N,1,Intermediate,Artery,1,,1637.0,
CHEMBL625094,9025,,10949,,9615.0,In vivo,50588,,A,Canis lupus familiaris,BAO_0000218,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a of 10/30 dose range; -13/19,,,N,1,Intermediate,Artery,1,,1637.0,
CHEMBL625095,9025,,10950,,9615.0,In vivo,50588,,A,Canis lupus familiaris,BAO_0000218,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a of 3/10 dose range; 30/47,,,N,1,Intermediate,Artery,1,,1637.0,
