miller2_FiYe,miller2_OrgCl,miller2_OrganT,miller2_TrDev,miller2_Biodiv,miller2_ContiID,miller2_FCeID,miller2_OrgaSu,miller2_KnowFoDev,miller2_BilaAiMar,miller2_IndIss,miller2_AmoSp,miller2_ICTAATFDev,miller2_SeN,miller2_ContiNa,miller2_OrgID,miller2_ClimChaMiti,miller2_ChiIss,miller2_CoRePe,miller2_SecPer,miller2_MaxCIDAContr,miller2_IRTCPe,miller2_CliChAdap,miller2_CouReNa,miller2_UrIs,miller2_ProPr,miller2_PBATy,miller2_EnviSustain,miller2_Dese,miller2_PartDeveAGoGove,miller2_YoIs,miller2_DisIss,miller2_GenEqu,miller2_OrganiN,miller2_PrBroCoID,miller2_CounRegID,miller2_SecID,miller2_SecN
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6160,ASSOCIATIONS,0,1,0,15313.788,0,Sustainable Economic Growth,Africa,1000282,0,0,0.02,0.3,15368359.84,0.0,0,C�te d'Ivoire,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,2,Soci�t� de coop�ration pour le d�veloppement international,CI,CI,31194,Agricultural co-operatives
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6160,ASSOCIATIONS,0,1,0,102091.92,0,Sustainable Economic Growth,Africa,1000282,0,0,0.1,0.4,15368359.84,0.0,0,Cameroon,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,2,Soci�t� de coop�ration pour le d�veloppement international,CM,CM,15150,Democratic participation and civil society
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6160,ASSOCIATIONS,0,1,0,76568.94,0,Sustainable Economic Growth,Africa,1000282,0,0,0.1,0.3,15368359.84,0.0,0,Cameroon,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,2,Soci�t� de coop�ration pour le d�veloppement international,CM,CM,24040,Informal/semi-formal financial intermediaries
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6160,ASSOCIATIONS,0,1,0,76568.94,0,Sustainable Economic Growth,Africa,1000282,0,0,0.1,0.3,15368359.84,0.0,0,Cameroon,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,2,Soci�t� de coop�ration pour le d�veloppement international,CM,CM,31194,Agricultural co-operatives
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6160,ASSOCIATIONS,0,1,0,102091.92,0,Sustainable Economic Growth,America,1000282,0,0,0.1,0.4,15368359.84,0.0,0,Guatemala,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,2,Soci�t� de coop�ration pour le d�veloppement international,GT,GT,15150,Democratic participation and civil society
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6160,ASSOCIATIONS,0,1,0,76568.94,0,Sustainable Economic Growth,America,1000282,0,0,0.1,0.3,15368359.84,0.0,0,Guatemala,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,2,Soci�t� de coop�ration pour le d�veloppement international,GT,GT,24040,Informal/semi-formal financial intermediaries
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6160,ASSOCIATIONS,0,1,0,76568.94,0,Sustainable Economic Growth,America,1000282,0,0,0.1,0.3,15368359.84,0.0,0,Guatemala,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,2,Soci�t� de coop�ration pour le d�veloppement international,GT,GT,31194,Agricultural co-operatives
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6160,ASSOCIATIONS,0,1,0,163347.072,0,Sustainable Economic Growth,America,1000282,0,0,0.16,0.4,15368359.84,0.0,0,Honduras,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,2,Soci�t� de coop�ration pour le d�veloppement international,HN,HN,15150,Democratic participation and civil society
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6160,ASSOCIATIONS,0,1,0,122510.304,0,Sustainable Economic Growth,America,1000282,0,0,0.16,0.3,15368359.84,0.0,0,Honduras,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,2,Soci�t� de coop�ration pour le d�veloppement international,HN,HN,24040,Informal/semi-formal financial intermediaries
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6160,ASSOCIATIONS,0,1,0,122510.304,0,Sustainable Economic Growth,America,1000282,0,0,0.16,0.3,15368359.84,0.0,0,Honduras,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,2,Soci�t� de coop�ration pour le d�veloppement international,HN,HN,31194,Agricultural co-operatives
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6160,ASSOCIATIONS,0,1,0,40836.768,0,Sustainable Economic Growth,Africa,1000282,0,0,0.04,0.4,15368359.84,0.0,0,Liberia,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,2,Soci�t� de coop�ration pour le d�veloppement international,LR,LR,15150,Democratic participation and civil society
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6160,ASSOCIATIONS,0,1,0,30627.576,0,Sustainable Economic Growth,Africa,1000282,0,0,0.04,0.3,15368359.84,0.0,0,Liberia,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,2,Soci�t� de coop�ration pour le d�veloppement international,LR,LR,24040,Informal/semi-formal financial intermediaries
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6160,ASSOCIATIONS,0,1,0,30627.576,0,Sustainable Economic Growth,Africa,1000282,0,0,0.04,0.3,15368359.84,0.0,0,Liberia,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,2,Soci�t� de coop�ration pour le d�veloppement international,LR,LR,31194,Agricultural co-operatives
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6160,ASSOCIATIONS,0,1,0,142928.688,0,Sustainable Economic Growth,Africa,1000282,0,0,0.14,0.4,15368359.84,0.0,0,Mali,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,2,Soci�t� de coop�ration pour le d�veloppement international,ML,ML,15150,Democratic participation and civil society
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6160,ASSOCIATIONS,0,1,0,107196.516,0,Sustainable Economic Growth,Africa,1000282,0,0,0.14,0.3,15368359.84,0.0,0,Mali,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,2,Soci�t� de coop�ration pour le d�veloppement international,ML,ML,24040,Informal/semi-formal financial intermediaries
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6160,ASSOCIATIONS,0,1,0,107196.516,0,Sustainable Economic Growth,Africa,1000282,0,0,0.14,0.3,15368359.84,0.0,0,Mali,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,2,Soci�t� de coop�ration pour le d�veloppement international,ML,ML,31194,Agricultural co-operatives
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6160,ASSOCIATIONS,0,1,0,30627.576,0,Sustainable Economic Growth,Africa,1000282,0,0,0.03,0.4,15368359.84,0.0,0,Nigeria,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,2,Soci�t� de coop�ration pour le d�veloppement international,NG,NG,15150,Democratic participation and civil society
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6160,ASSOCIATIONS,0,1,0,22970.682,0,Sustainable Economic Growth,Africa,1000282,0,0,0.03,0.3,15368359.84,0.0,0,Nigeria,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,2,Soci�t� de coop�ration pour le d�veloppement international,NG,NG,24040,Informal/semi-formal financial intermediaries
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6160,ASSOCIATIONS,0,1,0,22970.682,0,Sustainable Economic Growth,Africa,1000282,0,0,0.03,0.3,15368359.84,0.0,0,Nigeria,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,2,Soci�t� de coop�ration pour le d�veloppement international,NG,NG,31194,Agricultural co-operatives
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6160,ASSOCIATIONS,0,1,0,30627.576,0,Sustainable Economic Growth,America,1000282,0,0,0.03,0.4,15368359.84,0.0,0,Panama,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,2,Soci�t� de coop�ration pour le d�veloppement international,PA,PA,15150,Democratic participation and civil society
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6160,ASSOCIATIONS,0,1,0,22970.682,0,Sustainable Economic Growth,America,1000282,0,0,0.03,0.3,15368359.84,0.0,0,Panama,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,2,Soci�t� de coop�ration pour le d�veloppement international,PA,PA,24040,Informal/semi-formal financial intermediaries
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6160,ASSOCIATIONS,0,1,0,22970.682,0,Sustainable Economic Growth,America,1000282,0,0,0.03,0.3,15368359.84,0.0,0,Panama,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,2,Soci�t� de coop�ration pour le d�veloppement international,PA,PA,31194,Agricultural co-operatives
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6160,ASSOCIATIONS,0,1,0,102091.92,0,Sustainable Economic Growth,Africa,1000282,0,0,0.1,0.4,15368359.84,0.0,0,Senegal,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,2,Soci�t� de coop�ration pour le d�veloppement international,SN,SN,15150,Democratic participation and civil society
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6160,ASSOCIATIONS,0,1,0,76568.94,0,Sustainable Economic Growth,Africa,1000282,0,0,0.1,0.3,15368359.84,0.0,0,Senegal,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,2,Soci�t� de coop�ration pour le d�veloppement international,SN,SN,24040,Informal/semi-formal financial intermediaries
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6160,ASSOCIATIONS,0,1,0,76568.94,0,Sustainable Economic Growth,Africa,1000282,0,0,0.1,0.3,15368359.84,0.0,0,Senegal,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,2,Soci�t� de coop�ration pour le d�veloppement international,SN,SN,31194,Agricultural co-operatives
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6160,ASSOCIATIONS,0,1,0,30627.576,0,Sustainable Economic Growth,America,1000282,0,0,0.03,0.4,15368359.84,0.0,0,El Salvador,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,2,Soci�t� de coop�ration pour le d�veloppement international,SV,SV,15150,Democratic participation and civil society
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6160,ASSOCIATIONS,0,1,0,22970.682,0,Sustainable Economic Growth,America,1000282,0,0,0.03,0.3,15368359.84,0.0,0,El Salvador,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,2,Soci�t� de coop�ration pour le d�veloppement international,SV,SV,24040,Informal/semi-formal financial intermediaries
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6160,ASSOCIATIONS,0,1,0,22970.682,0,Sustainable Economic Growth,America,1000282,0,0,0.03,0.3,15368359.84,0.0,0,El Salvador,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,2,Soci�t� de coop�ration pour le d�veloppement international,SV,SV,31194,Agricultural co-operatives
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,3,6160,ASSOCIATIONS,0,1,0,122510.304,0,Sustainable Economic Growth,Asia,1000282,0,0,0.12,0.4,15368359.84,0.0,0,Viet Nam,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,2,Soci�t� de coop�ration pour le d�veloppement international,VN,VN,15150,Democratic participation and civil society
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,3,6160,ASSOCIATIONS,0,1,0,91882.728,0,Sustainable Economic Growth,Asia,1000282,0,0,0.12,0.3,15368359.84,0.0,0,Viet Nam,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,2,Soci�t� de coop�ration pour le d�veloppement international,VN,VN,24040,Informal/semi-formal financial intermediaries
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,3,6160,ASSOCIATIONS,0,1,0,91882.728,0,Sustainable Economic Growth,Asia,1000282,0,0,0.12,0.3,15368359.84,0.0,0,Viet Nam,0,Uncoded: Pre-APP,Not PBA,1,0,0,0,0,2,Soci�t� de coop�ration pour le d�veloppement international,VN,VN,31194,Agricultural co-operatives
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6160,NGO,0,1,0,263801.15,0,Sustainable Economic Growth,Africa,1000929,0,0,0.1,0.5,20223284.0,0.0,0,Burkina-Faso,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,2,D�veloppement international Desjardins,BF,BF,24040,Informal/semi-formal financial intermediaries
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6160,NGO,0,1,0,263801.15,0,Sustainable Economic Growth,Africa,1000929,0,0,0.1,0.5,20223284.0,0.0,0,Burkina-Faso,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,2,D�veloppement international Desjardins,BF,BF,32130,Small and medium-sized enterprises (SME) development
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6160,NGO,0,1,0,79140.345,0,Sustainable Economic Growth,Africa,1000929,0,0,0.03,0.5,20223284.0,0.0,0,Benin,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,2,D�veloppement international Desjardins,BJ,BJ,24040,Informal/semi-formal financial intermediaries
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6160,NGO,0,1,0,79140.345,0,Sustainable Economic Growth,Africa,1000929,0,0,0.03,0.5,20223284.0,0.0,0,Benin,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,2,D�veloppement international Desjardins,BJ,BJ,32130,Small and medium-sized enterprises (SME) development
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6160,NGO,0,1,0,184660.805,0,Sustainable Economic Growth,Africa,1000929,0,0,0.07,0.5,20223284.0,0.0,0,Guinea,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,2,D�veloppement international Desjardins,GN,GN,24040,Informal/semi-formal financial intermediaries
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6160,NGO,0,1,0,184660.805,0,Sustainable Economic Growth,Africa,1000929,0,0,0.07,0.5,20223284.0,0.0,0,Guinea,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,2,D�veloppement international Desjardins,GN,GN,32130,Small and medium-sized enterprises (SME) development
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6160,NGO,0,1,0,131900.575,0,Sustainable Economic Growth,America,1000929,0,0,0.05,0.5,20223284.0,0.0,0,Haiti,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,2,D�veloppement international Desjardins,HT,HT,24040,Informal/semi-formal financial intermediaries
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6160,NGO,0,1,0,131900.575,0,Sustainable Economic Growth,America,1000929,0,0,0.05,0.5,20223284.0,0.0,0,Haiti,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,2,D�veloppement international Desjardins,HT,HT,32130,Small and medium-sized enterprises (SME) development
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,3,6160,NGO,0,1,0,158280.69,0,Sustainable Economic Growth,Asia,1000929,0,0,0.06,0.5,20223284.0,0.0,0,India,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,2,D�veloppement international Desjardins,IN,IN,24040,Informal/semi-formal financial intermediaries
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,3,6160,NGO,0,1,0,158280.69,0,Sustainable Economic Growth,Asia,1000929,0,0,0.06,0.5,20223284.0,0.0,0,India,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,2,D�veloppement international Desjardins,IN,IN,32130,Small and medium-sized enterprises (SME) development
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6160,NGO,0,1,0,131900.575,0,Sustainable Economic Growth,Africa,1000929,0,0,0.05,0.5,20223284.0,0.0,0,Madagascar,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,2,D�veloppement international Desjardins,MG,MG,24040,Informal/semi-formal financial intermediaries
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6160,NGO,0,1,0,131900.575,0,Sustainable Economic Growth,Africa,1000929,0,0,0.05,0.5,20223284.0,0.0,0,Madagascar,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,2,D�veloppement international Desjardins,MG,MG,32130,Small and medium-sized enterprises (SME) development
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6160,NGO,0,1,0,263801.15,0,Sustainable Economic Growth,Africa,1000929,0,0,0.1,0.5,20223284.0,0.0,0,Mali,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,2,D�veloppement international Desjardins,ML,ML,24040,Informal/semi-formal financial intermediaries
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6160,NGO,0,1,0,263801.15,0,Sustainable Economic Growth,Africa,1000929,0,0,0.1,0.5,20223284.0,0.0,0,Mali,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,2,D�veloppement international Desjardins,ML,ML,32130,Small and medium-sized enterprises (SME) development
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6160,NGO,0,1,0,184660.805,0,Sustainable Economic Growth,America,1000929,0,0,0.07,0.5,20223284.0,0.0,0,Mexico,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,2,D�veloppement international Desjardins,MX,MX,24040,Informal/semi-formal financial intermediaries
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6160,NGO,0,1,0,184660.805,0,Sustainable Economic Growth,America,1000929,0,0,0.07,0.5,20223284.0,0.0,0,Mexico,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,2,D�veloppement international Desjardins,MX,MX,32130,Small and medium-sized enterprises (SME) development
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6160,NGO,0,1,0,92330.4025,0,Sustainable Economic Growth,America,1000929,0,0,0.035,0.5,20223284.0,0.0,0,Panama,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,2,D�veloppement international Desjardins,PA,PA,24040,Informal/semi-formal financial intermediaries
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,1,6160,NGO,0,1,0,92330.4025,0,Sustainable Economic Growth,America,1000929,0,0,0.035,0.5,20223284.0,0.0,0,Panama,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,2,D�veloppement international Desjardins,PA,PA,32130,Small and medium-sized enterprises (SME) development
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,3,6160,NGO,0,1,0,184660.805,0,Sustainable Economic Growth,Asia,1000929,0,0,0.07,0.5,20223284.0,0.0,0,Philippines,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,2,D�veloppement international Desjardins,PH,PH,24040,Informal/semi-formal financial intermediaries
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,3,6160,NGO,0,1,0,184660.805,0,Sustainable Economic Growth,Asia,1000929,0,0,0.07,0.5,20223284.0,0.0,0,Philippines,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,2,D�veloppement international Desjardins,PH,PH,32130,Small and medium-sized enterprises (SME) development
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6160,NGO,0,1,0,211040.92,0,Sustainable Economic Growth,Africa,1000929,0,0,0.08,0.5,20223284.0,0.0,0,Senegal,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,2,D�veloppement international Desjardins,SN,SN,24040,Informal/semi-formal financial intermediaries
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6160,NGO,0,1,0,211040.92,0,Sustainable Economic Growth,Africa,1000929,0,0,0.08,0.5,20223284.0,0.0,0,Senegal,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,2,D�veloppement international Desjardins,SN,SN,32130,Small and medium-sized enterprises (SME) development
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6160,NGO,0,1,0,184660.805,0,Sustainable Economic Growth,Africa,1000929,0,0,0.07,0.5,20223284.0,0.0,0,Togo,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,2,D�veloppement international Desjardins,TG,TG,24040,Informal/semi-formal financial intermediaries
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6160,NGO,0,1,0,184660.805,0,Sustainable Economic Growth,Africa,1000929,0,0,0.07,0.5,20223284.0,0.0,0,Togo,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,2,D�veloppement international Desjardins,TG,TG,32130,Small and medium-sized enterprises (SME) development
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6160,NGO,0,1,0,211040.92,0,Sustainable Economic Growth,Africa,1000929,0,0,0.08,0.5,20223284.0,0.0,0,"Tanzania,Un Rep",0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,2,D�veloppement international Desjardins,TZ,TZ,24040,Informal/semi-formal financial intermediaries
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6160,NGO,0,1,0,211040.92,0,Sustainable Economic Growth,Africa,1000929,0,0,0.08,0.5,20223284.0,0.0,0,"Tanzania,Un Rep",0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,2,D�veloppement international Desjardins,TZ,TZ,32130,Small and medium-sized enterprises (SME) development
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,3,6160,NGO,0,1,0,263801.15,0,Sustainable Economic Growth,Asia,1000929,0,0,0.1,0.5,20223284.0,0.0,0,Viet Nam,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,2,D�veloppement international Desjardins,VN,VN,24040,Informal/semi-formal financial intermediaries
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,3,6160,NGO,0,1,0,263801.15,0,Sustainable Economic Growth,Asia,1000929,0,0,0.1,0.5,20223284.0,0.0,0,Viet Nam,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,2,D�veloppement international Desjardins,VN,VN,32130,Small and medium-sized enterprises (SME) development
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6160,NGO,0,1,0,92330.4025,0,Sustainable Economic Growth,Africa,1000929,0,0,0.035,0.5,20223284.0,0.0,0,Zambia,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,2,D�veloppement international Desjardins,ZM,ZM,24040,Informal/semi-formal financial intermediaries
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6160,NGO,0,1,0,92330.4025,0,Sustainable Economic Growth,Africa,1000929,0,0,0.035,0.5,20223284.0,0.0,0,Zambia,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,2,D�veloppement international Desjardins,ZM,ZM,32130,Small and medium-sized enterprises (SME) development
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6162,NGO,0,1,0,216.81900000000002,0,Education and Knowledge,Africa,1006512,0,0,0.09,0.1,940282.0,0.0,0,Burkina-Faso,0,Uncoded: Pre-APP,Not PBA,0,0,1,1,0,2,Engineers Without Borders,BF,BF,15110,Public sector policy and administrative management
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6162,NGO,0,1,0,433.63800000000003,0,Education and Knowledge,Africa,1006512,0,0,0.09,0.2,940282.0,0.0,0,Burkina-Faso,0,Uncoded: Pre-APP,Not PBA,0,0,1,1,0,2,Engineers Without Borders,BF,BF,15150,Democratic participation and civil society
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6162,NGO,0,1,0,1084.095,0,Education and Knowledge,Africa,1006512,0,0,0.09,0.5,940282.0,0.0,0,Burkina-Faso,0,Uncoded: Pre-APP,Not PBA,0,0,1,1,0,2,Engineers Without Borders,BF,BF,43010,Multisector aid
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6162,NGO,0,1,0,433.63800000000003,0,Education and Knowledge,Africa,1006512,0,0,0.09,0.2,940282.0,0.0,0,Burkina-Faso,0,Uncoded: Pre-APP,Not PBA,0,0,1,1,0,2,Engineers Without Borders,BF,BF,99820,Promotion of development awareness
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6162,NGO,0,1,0,698.6389999999999,0,Education and Knowledge,Africa,1006512,0,0,0.29,0.1,940282.0,0.0,0,Ghana,0,Uncoded: Pre-APP,Not PBA,0,0,1,1,0,2,Engineers Without Borders,GH,GH,15110,Public sector policy and administrative management
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6162,NGO,0,1,0,1397.2779999999998,0,Education and Knowledge,Africa,1006512,0,0,0.29,0.2,940282.0,0.0,0,Ghana,0,Uncoded: Pre-APP,Not PBA,0,0,1,1,0,2,Engineers Without Borders,GH,GH,15150,Democratic participation and civil society
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6162,NGO,0,1,0,3493.195,0,Education and Knowledge,Africa,1006512,0,0,0.29,0.5,940282.0,0.0,0,Ghana,0,Uncoded: Pre-APP,Not PBA,0,0,1,1,0,2,Engineers Without Borders,GH,GH,43010,Multisector aid
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6162,NGO,0,1,0,1397.2779999999998,0,Education and Knowledge,Africa,1006512,0,0,0.29,0.2,940282.0,0.0,0,Ghana,0,Uncoded: Pre-APP,Not PBA,0,0,1,1,0,2,Engineers Without Borders,GH,GH,99820,Promotion of development awareness
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6162,NGO,0,1,0,289.092,0,Education and Knowledge,Africa,1006512,0,0,0.12,0.1,940282.0,0.0,0,Mali,0,Uncoded: Pre-APP,Not PBA,0,0,1,1,0,2,Engineers Without Borders,ML,ML,15110,Public sector policy and administrative management
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,6162,NGO,0,1,0,578.184,0,Education and Knowledge,Africa,1006512,0,0,0.12,0.2,940282.0,0.0,0,Mali,0,Uncoded: Pre-APP,Not PBA,0,0,1,1,0,2,Engineers Without Borders,ML,ML,15150,Democratic participation and civil society
