assays_ASSI,assays_CONSC,assays_VARI,assays_TISI,assays_RELATIT,assays_CURAB,assays_ASSTIS,assays_ASSCET,assays_ASSSUBCELFR,assays_Ti,assays_SI,assays_SRASI,assays_CHEI,assays_CEI,assays_BFO
12125,1,,2106.0,N,Intermediate,Spleen,,,50597,1,,CHEMBL627207,,BAO_0000218
12126,1,,2106.0,N,Intermediate,Spleen,,,50597,1,,CHEMBL627208,,BAO_0000218
12127,1,,2046.0,N,Intermediate,Thyroid gland,,,50597,1,,CHEMBL627209,,BAO_0000218
12128,1,,2046.0,N,Intermediate,Thyroid gland,,,50597,1,,CHEMBL627210,,BAO_0000218
12129,1,,2046.0,N,Intermediate,Thyroid gland,,,50597,1,,CHEMBL627211,,BAO_0000218
12130,1,,2046.0,N,Intermediate,Thyroid gland,,,50597,1,,CHEMBL627212,,BAO_0000218
12131,1,,995.0,N,Intermediate,Uterus,,,50597,1,,CHEMBL627213,,BAO_0000218
12132,1,,995.0,N,Intermediate,Uterus,,,50597,1,,CHEMBL626599,,BAO_0000218
12133,1,,995.0,N,Intermediate,Uterus,,,50597,1,,CHEMBL626600,,BAO_0000218
12134,1,,995.0,N,Intermediate,Uterus,,,50597,1,,CHEMBL626601,,BAO_0000218
12135,0,,,U,Autocuration,,,,22224,1,,CHEMBL627484,,BAO_0000019
12136,1,,1969.0,N,Intermediate,Plasma,,,100710,1,,CHEMBL627485,,BAO_0000218
12137,1,,1969.0,N,Intermediate,Plasma,,,100710,1,,CHEMBL628147,,BAO_0000218
12138,1,,1969.0,N,Intermediate,Plasma,,,100710,1,,CHEMBL628148,,BAO_0000218
12139,1,,1969.0,N,Intermediate,Plasma,,,50588,1,,CHEMBL628149,,BAO_0000218
12140,1,,1969.0,N,Intermediate,Plasma,,,50588,1,,CHEMBL628150,,BAO_0000218
12141,1,,1969.0,N,Intermediate,Plasma,,,50588,1,,CHEMBL628318,,BAO_0000218
12142,1,,1969.0,N,Intermediate,Plasma,,,50588,1,,CHEMBL628319,,BAO_0000218
12143,1,,,N,Intermediate,,,,50588,1,,CHEMBL875609,,BAO_0000218
12144,0,,,U,Autocuration,,,,22224,1,,CHEMBL628320,,BAO_0000019
12145,0,,,U,Autocuration,,,,22224,1,,CHEMBL628321,,BAO_0000019
12146,0,,,U,Autocuration,,,,22224,1,,CHEMBL628322,,BAO_0000019
12147,0,,,U,Autocuration,,,,22224,1,,CHEMBL628323,,BAO_0000019
12148,0,,,U,Autocuration,,,,22224,1,,CHEMBL628324,,BAO_0000019
12149,0,,,U,Autocuration,,,,22224,1,,CHEMBL628325,,BAO_0000019
12150,0,,,U,Autocuration,,,,22224,1,,CHEMBL628326,,BAO_0000019
12151,1,,1236.0,N,Intermediate,Adrenal medulla,,,50588,1,,CHEMBL628327,,BAO_0000218
12152,1,,1236.0,N,Intermediate,Adrenal medulla,,,50588,1,,CHEMBL628328,,BAO_0000218
12153,1,,178.0,N,Intermediate,Blood,,,50588,1,,CHEMBL628329,,BAO_0000218
12154,1,,2107.0,N,Intermediate,Liver,,,50597,1,,CHEMBL628330,,BAO_0000218
12155,1,,2107.0,N,Intermediate,Liver,,,50597,1,,CHEMBL628331,,BAO_0000218
12156,1,,2107.0,N,Intermediate,Liver,,,50597,1,,CHEMBL628332,,BAO_0000218
12157,1,,2107.0,N,Intermediate,Liver,,,50597,1,,CHEMBL628333,,BAO_0000218
12158,1,,2107.0,N,Intermediate,Liver,,,50597,1,,CHEMBL628334,,BAO_0000218
12159,1,,2107.0,N,Intermediate,Liver,,,50597,1,,CHEMBL628335,,BAO_0000218
12160,1,,2107.0,N,Intermediate,Liver,,,50597,1,,CHEMBL628336,,BAO_0000218
12161,1,,2107.0,N,Intermediate,Liver,,,50597,1,,CHEMBL628337,,BAO_0000218
12162,1,,2107.0,N,Intermediate,Liver,,,50597,1,,CHEMBL628338,,BAO_0000218
12163,1,,2107.0,N,Intermediate,Liver,,,50597,1,,CHEMBL875610,,BAO_0000218
12164,1,,2107.0,N,Intermediate,Liver,,,50597,1,,CHEMBL628339,,BAO_0000218
12165,1,,2107.0,N,Intermediate,Liver,,,50597,1,,CHEMBL628340,,BAO_0000218
12166,1,,2107.0,N,Intermediate,Liver,,,50597,1,,CHEMBL628341,,BAO_0000218
12167,1,,2107.0,N,Intermediate,Liver,,,50597,1,,CHEMBL622214,,BAO_0000218
12168,1,,2107.0,N,Intermediate,Liver,,,50597,1,,CHEMBL623167,,BAO_0000218
12169,1,,2107.0,N,Intermediate,Liver,,,50597,1,,CHEMBL623168,,BAO_0000218
12170,1,,2107.0,N,Intermediate,Liver,,,50597,1,,CHEMBL623169,,BAO_0000218
12171,1,,2107.0,N,Intermediate,Liver,,,50597,1,,CHEMBL623170,,BAO_0000218
12172,1,,2048.0,N,Intermediate,Lung,,,50597,1,,CHEMBL627224,,BAO_0000218
12173,1,,2048.0,N,Intermediate,Lung,,,50597,1,,CHEMBL875634,,BAO_0000218
12174,1,,2048.0,N,Intermediate,Lung,,,50597,1,,CHEMBL627225,,BAO_0000218
12175,1,,2048.0,N,Intermediate,Lung,,,50597,1,,CHEMBL627226,,BAO_0000218
12176,1,,2048.0,N,Intermediate,Lung,,,50597,1,,CHEMBL626083,,BAO_0000218
12177,1,,2048.0,N,Intermediate,Lung,,,50597,1,,CHEMBL626084,,BAO_0000218
12178,1,,2048.0,N,Intermediate,Lung,,,50597,1,,CHEMBL626085,,BAO_0000218
12179,1,,2048.0,N,Intermediate,Lung,,,50597,1,,CHEMBL626086,,BAO_0000218
12180,1,,2048.0,N,Intermediate,Lung,,,50597,1,,CHEMBL626087,,BAO_0000218
12181,1,,2048.0,N,Intermediate,Lung,,,50597,1,,CHEMBL626088,,BAO_0000218
12182,1,,2048.0,N,Intermediate,Lung,,,50597,1,,CHEMBL626089,,BAO_0000218
12183,1,,2048.0,N,Intermediate,Lung,,,50597,1,,CHEMBL626090,,BAO_0000218
12184,1,,2048.0,N,Intermediate,Lung,,,50597,1,,CHEMBL626091,,BAO_0000218
12185,1,,2048.0,N,Intermediate,Lung,,,50597,1,,CHEMBL626092,,BAO_0000218
12186,1,,2048.0,N,Intermediate,Lung,,,50597,1,,CHEMBL626093,,BAO_0000218
12187,1,,2048.0,N,Intermediate,Lung,,,50597,1,,CHEMBL626094,,BAO_0000218
12188,1,,2048.0,N,Intermediate,Lung,,,50597,1,,CHEMBL626095,,BAO_0000218
12189,1,,2048.0,N,Intermediate,Lung,,,50597,1,,CHEMBL626096,,BAO_0000218
12190,0,,,U,Autocuration,,,,22224,1,,CHEMBL626097,,BAO_0000218
12191,1,,,N,Intermediate,,,,50597,1,,CHEMBL626098,,BAO_0000218
12192,0,,1969.0,U,Autocuration,Plasma,,,22224,1,,CHEMBL626099,,BAO_0000218
12193,0,,1969.0,U,Autocuration,Plasma,,,22224,1,,CHEMBL626100,,BAO_0000218
12194,1,,1969.0,N,Intermediate,Plasma,,,50588,1,,CHEMBL626101,,BAO_0000218
12195,1,,1969.0,N,Intermediate,Plasma,,,50512,1,,CHEMBL626102,,BAO_0000218
12196,1,,1969.0,N,Intermediate,Plasma,,,50588,1,,CHEMBL626103,,BAO_0000218
12197,1,,1969.0,N,Intermediate,Plasma,,,50512,1,,CHEMBL628391,,BAO_0000218
12198,1,,,N,Intermediate,,,,50597,1,,CHEMBL628392,,BAO_0000218
12199,1,,,N,Intermediate,,,,50597,1,,CHEMBL628393,,BAO_0000218
12200,0,,178.0,U,Autocuration,Blood,,,22224,1,,CHEMBL628394,,BAO_0000019
12201,1,,,N,Intermediate,,,,50588,1,,CHEMBL628395,,BAO_0000218
12202,0,,,U,Autocuration,,,,22224,1,,CHEMBL628396,,BAO_0000218
12203,1,,,N,Intermediate,,,,50592,1,,CHEMBL628397,,BAO_0000218
12204,1,,,N,Intermediate,,,,50597,1,,CHEMBL628398,,BAO_0000218
12205,1,,,N,Intermediate,,,,50797,1,,CHEMBL628399,,BAO_0000218
12206,1,,,N,Intermediate,,,,50588,1,,CHEMBL628400,,BAO_0000218
12207,1,,,N,Intermediate,,,,50597,1,,CHEMBL874907,,BAO_0000218
12208,0,,,U,Autocuration,,,,22224,1,,CHEMBL628401,,BAO_0000019
12209,0,,1969.0,U,Autocuration,Plasma,,,22224,1,,CHEMBL628402,,BAO_0000218
12210,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL628403,,BAO_0000218
12211,0,,,U,Autocuration,,,,22224,1,,CHEMBL628404,,BAO_0000019
12212,0,,,U,Autocuration,,,,22224,1,,CHEMBL628405,,BAO_0000019
12213,0,,,U,Autocuration,,,,22224,1,,CHEMBL628406,,BAO_0000019
12214,1,,,N,Intermediate,,,,50597,1,,CHEMBL628407,,BAO_0000218
12215,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL628408,,BAO_0000218
12216,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL629171,,BAO_0000218
12217,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL629172,,BAO_0000218
12218,1,,1088.0,N,Intermediate,Urine,,,50597,1,,CHEMBL629173,,BAO_0000218
12219,1,,,N,Intermediate,,,,50597,1,,CHEMBL629174,,BAO_0000218
12220,1,,,N,Intermediate,,,,50597,1,,CHEMBL629175,,BAO_0000218
12221,1,,,N,Intermediate,,,,50597,1,,CHEMBL629176,,BAO_0000218
12222,1,,,N,Intermediate,,,,50597,1,,CHEMBL629177,,BAO_0000218
12223,1,,,N,Intermediate,,,,50597,1,,CHEMBL629178,,BAO_0000218
12224,1,,,N,Intermediate,,,,50597,1,,CHEMBL631869,,BAO_0000218
12225,1,,,N,Intermediate,,,,50597,1,,CHEMBL631870,,BAO_0000218
12226,1,,,N,Intermediate,,,,50597,1,,CHEMBL631871,,BAO_0000218
12227,1,,,N,Intermediate,,,,50597,1,,CHEMBL631872,,BAO_0000218
12228,0,,2116.0,U,Autocuration,Ileum,,,22224,1,,CHEMBL875775,,BAO_0000221
12229,1,,,N,Intermediate,,,,50597,1,,CHEMBL631873,,BAO_0000218
12230,1,,,N,Intermediate,,,,50597,1,,CHEMBL631874,,BAO_0000218
12231,1,,,N,Intermediate,,,,50597,1,,CHEMBL631875,,BAO_0000218
12232,1,,,N,Intermediate,,,,50597,1,,CHEMBL631876,,BAO_0000218
12233,1,,,N,Intermediate,,,,50597,1,,CHEMBL631877,,BAO_0000218
12234,1,,,N,Intermediate,,,,50597,1,,CHEMBL631878,,BAO_0000218
12235,1,,,N,Intermediate,,,,50597,1,,CHEMBL631879,,BAO_0000218
12236,1,,,N,Intermediate,,,,50597,1,,CHEMBL631880,,BAO_0000218
12237,1,,,N,Intermediate,,,,50597,1,,CHEMBL631881,,BAO_0000218
12238,1,,,N,Intermediate,,,,50597,1,,CHEMBL631882,,BAO_0000218
12239,1,,,N,Intermediate,,,,50597,1,,CHEMBL630749,,BAO_0000218
12240,1,,,N,Intermediate,,,,50587,1,,CHEMBL630750,,BAO_0000218
12241,1,,,N,Intermediate,,,,50587,1,,CHEMBL630253,,BAO_0000218
12242,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL630254,,BAO_0000218
12243,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL630255,,BAO_0000218
12244,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL630256,,BAO_0000218
12245,1,,2107.0,N,Intermediate,Liver,,,50597,1,,CHEMBL875781,,BAO_0000218
12246,1,,2107.0,N,Intermediate,Liver,,,50597,1,,CHEMBL630257,,BAO_0000218
12247,1,,2107.0,N,Intermediate,Liver,,,50597,1,,CHEMBL630258,,BAO_0000218
12248,1,,,N,Intermediate,,,,50597,1,,CHEMBL630259,,BAO_0000218
12249,1,,2435.0,N,Intermediate,Striatum,,,50597,1,,CHEMBL630260,,BAO_0000218
12250,1,,2435.0,N,Intermediate,Striatum,,,50597,1,,CHEMBL630261,,BAO_0000218
12251,1,,,N,Intermediate,,,,50597,1,,CHEMBL630262,,BAO_0000218
12252,1,,,N,Intermediate,,,,50597,1,,CHEMBL630263,,BAO_0000218
12253,1,,,N,Intermediate,,,,50597,1,,CHEMBL630264,,BAO_0000218
12254,1,,,N,Intermediate,,,,50597,1,,CHEMBL630265,,BAO_0000218
12255,1,,,N,Intermediate,,,,50597,1,,CHEMBL630266,,BAO_0000218
12256,1,,2113.0,N,Intermediate,Kidney,,,50597,1,,CHEMBL630267,,BAO_0000218
12257,1,,2113.0,N,Intermediate,Kidney,,,50597,1,,CHEMBL630268,,BAO_0000218
12258,1,,,N,Intermediate,,,,50597,1,,CHEMBL630269,,BAO_0000218
12259,1,,,N,Intermediate,,,,50597,1,,CHEMBL630270,,BAO_0000218
12260,1,,2048.0,N,Intermediate,Lung,,,50597,1,,CHEMBL630141,,BAO_0000218
12261,1,,2048.0,N,Intermediate,Lung,,,50597,1,,CHEMBL630142,,BAO_0000218
12262,1,,2385.0,N,Intermediate,Muscle tissue,,,50597,1,,CHEMBL630143,,BAO_0000218
12263,1,,2385.0,N,Intermediate,Muscle tissue,,,50597,1,,CHEMBL630144,,BAO_0000218
12264,1,,2367.0,N,Intermediate,Prostate gland,,,50597,1,,CHEMBL630145,,BAO_0000218
12265,1,,2367.0,N,Intermediate,Prostate gland,,,50597,1,,CHEMBL630146,,BAO_0000218
12266,1,,,N,Intermediate,,,,50597,1,,CHEMBL630147,,BAO_0000218
12267,1,,,N,Intermediate,,,,50597,1,,CHEMBL630148,,BAO_0000218
12268,1,,,N,Intermediate,,,,50597,1,,CHEMBL630149,,BAO_0000218
12269,1,,2106.0,N,Intermediate,Spleen,,,50597,1,,CHEMBL630150,,BAO_0000218
12270,1,,2106.0,N,Intermediate,Spleen,,,50597,1,,CHEMBL630151,,BAO_0000218
12271,1,,2046.0,N,Intermediate,Thyroid gland,,,50597,1,,CHEMBL632031,,BAO_0000218
12272,1,,2046.0,N,Intermediate,Thyroid gland,,,50597,1,,CHEMBL632032,,BAO_0000218
12273,1,,,N,Intermediate,,,,50597,1,,CHEMBL632033,,BAO_0000218
12274,1,,,N,Intermediate,,,,50597,1,,CHEMBL632034,,BAO_0000218
12275,1,,2385.0,N,Intermediate,Muscle tissue,,,50597,1,,CHEMBL632035,,BAO_0000218
12276,1,,,N,Intermediate,,,,50597,1,,CHEMBL632036,,BAO_0000218
12277,1,,2046.0,N,Intermediate,Thyroid gland,,,50597,1,,CHEMBL632037,,BAO_0000218
12278,1,,178.0,N,Intermediate,Blood,,,50597,1,,CHEMBL632038,,BAO_0000218
12279,1,,178.0,N,Intermediate,Blood,,,50597,1,,CHEMBL632039,,BAO_0000218
12280,1,,178.0,N,Intermediate,Blood,,,50597,1,,CHEMBL632040,,BAO_0000218
12281,1,,178.0,N,Intermediate,Blood,,,50597,1,,CHEMBL632041,,BAO_0000218
12282,1,,178.0,N,Intermediate,Blood,,,50588,1,,CHEMBL632042,,BAO_0000218
12283,1,,,N,Intermediate,,,,50588,1,,CHEMBL632043,,BAO_0000218
12284,1,,,N,Intermediate,,,,50588,1,,CHEMBL632044,,BAO_0000218
12285,1,,2107.0,N,Intermediate,Liver,,,50588,1,,CHEMBL632045,,BAO_0000218
12286,1,,2107.0,N,Intermediate,Liver,,,50588,1,,CHEMBL632046,,BAO_0000218
12287,1,,2048.0,N,Intermediate,Lung,,,50588,1,,CHEMBL632047,,BAO_0000218
12288,1,,2048.0,N,Intermediate,Lung,,,50588,1,,CHEMBL632048,,BAO_0000218
12289,1,,2385.0,N,Intermediate,Muscle tissue,,,50588,1,,CHEMBL632049,,BAO_0000218
12290,1,,2385.0,N,Intermediate,Muscle tissue,,,50588,1,,CHEMBL876418,,BAO_0000218
12291,1,,2106.0,N,Intermediate,Spleen,,,50588,1,,CHEMBL632050,,BAO_0000218
12292,1,,2106.0,N,Intermediate,Spleen,,,50588,1,,CHEMBL632051,,BAO_0000218
12293,0,,,U,Autocuration,,,,22224,1,,CHEMBL632052,,BAO_0000218
12294,0,,,U,Autocuration,,,,22224,1,,CHEMBL632053,,BAO_0000218
12295,0,,,U,Autocuration,,,,22224,1,,CHEMBL632054,,BAO_0000218
12296,0,,,U,Autocuration,,,,22224,1,,CHEMBL632055,,BAO_0000218
12297,0,,,U,Autocuration,,,,22224,1,,CHEMBL631181,,BAO_0000218
12298,0,,,U,Autocuration,,,,22224,1,,CHEMBL631182,,BAO_0000218
12299,0,,,U,Autocuration,,,,22224,1,,CHEMBL631183,,BAO_0000218
12300,0,,,U,Autocuration,,,,22224,1,,CHEMBL631184,,BAO_0000218
12301,0,,,U,Autocuration,,,,22224,1,,CHEMBL629774,,BAO_0000218
12302,0,,,U,Autocuration,,,,22224,1,,CHEMBL629775,,BAO_0000218
12303,0,,,U,Autocuration,,,,22224,1,,CHEMBL876549,,BAO_0000218
12304,0,,,U,Autocuration,,,,22224,1,,CHEMBL628172,,BAO_0000218
12305,0,,,U,Autocuration,,,,22224,1,,CHEMBL628173,,BAO_0000218
12306,0,,,U,Autocuration,,,,22224,1,,CHEMBL628174,,BAO_0000218
12307,0,,,U,Autocuration,,,,22224,1,,CHEMBL628175,,BAO_0000218
12308,0,,,U,Autocuration,,,,22224,1,,CHEMBL628176,,BAO_0000218
12309,0,,,U,Autocuration,,,,22224,1,,CHEMBL628177,,BAO_0000218
12310,0,,,U,Autocuration,,,,22224,1,,CHEMBL628178,,BAO_0000218
12311,0,,,U,Autocuration,,,,22224,1,,CHEMBL628179,,BAO_0000218
12312,0,,,U,Autocuration,,,,22224,1,,CHEMBL628180,,BAO_0000218
12313,0,,,U,Autocuration,,,,22224,1,,CHEMBL628181,,BAO_0000218
12314,0,,,U,Autocuration,,,,22224,1,,CHEMBL628182,,BAO_0000218
12315,0,,,U,Autocuration,,,,22224,1,,CHEMBL628183,,BAO_0000218
12316,0,,,U,Autocuration,,,,22224,1,,CHEMBL628184,,BAO_0000218
12317,0,,,U,Autocuration,,,,22224,1,,CHEMBL628185,,BAO_0000218
12318,0,,,U,Autocuration,,,,22224,1,,CHEMBL875617,,BAO_0000218
12319,0,,,U,Autocuration,,,,22224,1,,CHEMBL628186,,BAO_0000218
12320,0,,,U,Autocuration,,,,22224,1,,CHEMBL628187,,BAO_0000218
12321,0,,,U,Autocuration,,,,22224,1,,CHEMBL628188,,BAO_0000218
12322,0,,,U,Autocuration,,,,22224,1,,CHEMBL628189,,BAO_0000218
12323,0,,,U,Autocuration,,,,22224,1,,CHEMBL628190,,BAO_0000218
12324,0,,,U,Autocuration,,,,22224,1,,CHEMBL628191,,BAO_0000218
12325,0,,,U,Autocuration,,,,22224,1,,CHEMBL626513,,BAO_0000218
12326,1,,2046.0,N,Intermediate,Thyroid gland,,,50597,1,,CHEMBL626514,,BAO_0000218
12327,1,,2046.0,N,Intermediate,Thyroid gland,,,50597,1,,CHEMBL626515,,BAO_0000218
12328,1,,2046.0,N,Intermediate,Thyroid gland,,,50597,1,,CHEMBL626516,,BAO_0000218
12329,1,,2046.0,N,Intermediate,Thyroid gland,,,50597,1,,CHEMBL626517,,BAO_0000218
12330,1,,2046.0,N,Intermediate,Thyroid gland,,,50597,1,,CHEMBL626518,,BAO_0000218
12331,1,,2046.0,N,Intermediate,Thyroid gland,,,50597,1,,CHEMBL626519,,BAO_0000218
12332,1,,2046.0,N,Intermediate,Thyroid gland,,,50597,1,,CHEMBL626520,,BAO_0000218
12333,1,,2046.0,N,Intermediate,Thyroid gland,,,50597,1,,CHEMBL626521,,BAO_0000218
12334,1,,2046.0,N,Intermediate,Thyroid gland,,,50597,1,,CHEMBL626522,,BAO_0000218
12335,1,,2046.0,N,Intermediate,Thyroid gland,,,50597,1,,CHEMBL626523,,BAO_0000218
12336,1,,2046.0,N,Intermediate,Thyroid gland,,,50597,1,,CHEMBL626524,,BAO_0000218
12337,1,,2046.0,N,Intermediate,Thyroid gland,,,50597,1,,CHEMBL626688,,BAO_0000218
12338,1,,2046.0,N,Intermediate,Thyroid gland,,,50597,1,,CHEMBL626689,,BAO_0000218
12339,1,,2046.0,N,Intermediate,Thyroid gland,,,50597,1,,CHEMBL626690,,BAO_0000218
12340,1,,2046.0,N,Intermediate,Thyroid gland,,,50597,1,,CHEMBL626691,,BAO_0000218
12341,1,,2046.0,N,Intermediate,Thyroid gland,,,50597,1,,CHEMBL627319,,BAO_0000218
12342,1,,2046.0,N,Intermediate,Thyroid gland,,,50597,1,,CHEMBL624052,,BAO_0000218
12343,1,,2046.0,N,Intermediate,Thyroid gland,,,50597,1,,CHEMBL624053,,BAO_0000218
12344,1,,,N,Intermediate,,,,50597,1,,CHEMBL624054,,BAO_0000218
12345,1,,,N,Intermediate,,,,50597,1,,CHEMBL624055,,BAO_0000218
12346,1,,,N,Intermediate,,,,50597,1,,CHEMBL624056,,BAO_0000218
12347,1,,995.0,N,Intermediate,Uterus,,,50597,1,,CHEMBL624057,,BAO_0000218
12348,1,,995.0,N,Intermediate,Uterus,,,50597,1,,CHEMBL622281,,BAO_0000218
12349,1,,995.0,N,Intermediate,Uterus,,,50597,1,,CHEMBL622282,,BAO_0000218
12350,1,,995.0,N,Intermediate,Uterus,,,50597,1,,CHEMBL622283,,BAO_0000218
12351,1,,995.0,N,Intermediate,Uterus,,,50597,1,,CHEMBL622284,,BAO_0000218
12352,1,,995.0,N,Intermediate,Uterus,,,50597,1,,CHEMBL622285,,BAO_0000218
12353,1,,995.0,N,Intermediate,Uterus,,,50597,1,,CHEMBL622286,,BAO_0000218
12354,0,,,U,Autocuration,,,,22224,1,,CHEMBL622287,,BAO_0000100
12355,1,,,N,Intermediate,,,,50594,1,,CHEMBL622288,,BAO_0000218
12356,1,,,N,Intermediate,,,,50594,1,,CHEMBL622289,,BAO_0000218
12357,1,,955.0,N,Intermediate,Brain,,,50594,1,,CHEMBL622290,,BAO_0000218
12358,1,,,N,Intermediate,,,,50594,1,,CHEMBL622291,,BAO_0000218
12359,1,,955.0,N,Intermediate,Brain,,,50594,1,,CHEMBL622292,,BAO_0000218
12360,1,,,N,Intermediate,,,,50594,1,,CHEMBL622293,,BAO_0000218
12361,1,,955.0,N,Intermediate,Brain,,,50594,1,,CHEMBL622294,,BAO_0000218
12362,1,,,N,Intermediate,,,,50594,1,,CHEMBL622295,,BAO_0000218
12363,1,,955.0,N,Intermediate,Brain,,,50597,1,,CHEMBL622296,,BAO_0000218
12364,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL874409,,BAO_0000218
12365,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL622297,,BAO_0000218
12366,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL622298,,BAO_0000218
12367,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL622299,,BAO_0000218
12368,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL622300,,BAO_0000218
12369,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL622301,,BAO_0000218
12370,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL622302,,BAO_0000218
12371,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL622303,,BAO_0000218
12372,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL622304,,BAO_0000218
12373,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL622305,,BAO_0000218
12374,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL622306,,BAO_0000218
12375,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL626864,,BAO_0000218
12376,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL626865,,BAO_0000218
12377,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL626866,,BAO_0000218
12378,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL626867,,BAO_0000218
12379,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL626868,,BAO_0000218
12380,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL626869,,BAO_0000218
12381,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL626870,,BAO_0000218
12382,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL626871,,BAO_0000218
12383,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL626872,,BAO_0000218
12384,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL632185,,BAO_0000218
12385,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL632186,,BAO_0000218
12386,0,,,U,Autocuration,,,,22224,1,,CHEMBL629310,,BAO_0000019
12387,0,,,U,Autocuration,,,,22224,1,,CHEMBL629311,,BAO_0000019
12388,1,,,N,Intermediate,,,,50597,1,,CHEMBL629312,,BAO_0000218
12389,0,,,U,Autocuration,,,,22224,1,,CHEMBL629313,,BAO_0000221
12390,0,,,U,Autocuration,,,,22224,1,,CHEMBL629314,,BAO_0000221
12391,0,,,U,Autocuration,,,,22224,1,,CHEMBL629315,,BAO_0000221
12392,0,,,U,Autocuration,,,,22224,1,,CHEMBL629316,,BAO_0000219
12393,0,,,U,Autocuration,,,,22224,1,,CHEMBL629317,,BAO_0000221
12394,0,,,U,Autocuration,,,,22224,1,,CHEMBL629318,,BAO_0000019
12395,0,,,U,Autocuration,,,,22224,1,,CHEMBL877497,,BAO_0000019
12396,0,,,U,Autocuration,,,,22224,1,,CHEMBL629319,,BAO_0000019
12397,0,,,U,Autocuration,,,,22224,1,,CHEMBL629320,,BAO_0000019
12398,0,,,U,Autocuration,,,,22224,1,,CHEMBL629496,,BAO_0000019
12399,0,,,U,Autocuration,,,,22224,1,,CHEMBL629497,,BAO_0000019
12400,0,,,U,Autocuration,,,,22224,1,,CHEMBL629498,,BAO_0000019
12401,0,,,U,Autocuration,,,,22224,1,,CHEMBL629499,,BAO_0000019
12402,0,,,U,Autocuration,,,,22224,1,,CHEMBL629500,,BAO_0000019
12403,0,,,U,Autocuration,,,,22224,1,,CHEMBL629501,,BAO_0000019
12404,0,,,U,Autocuration,,,,22224,1,,CHEMBL629502,,BAO_0000019
12405,0,,,U,Autocuration,,,,22224,1,,CHEMBL629503,,BAO_0000218
12406,1,,,N,Intermediate,,,,50588,1,,CHEMBL629504,,BAO_0000218
12407,0,,,U,Autocuration,,,,22224,1,,CHEMBL629505,,BAO_0000019
12408,0,,,U,Autocuration,,,,22224,1,,CHEMBL629506,,BAO_0000019
12409,0,,,U,Autocuration,,,,22224,1,,CHEMBL629507,,BAO_0000019
12410,0,,,U,Autocuration,,,,22224,1,,CHEMBL877498,,BAO_0000019
12411,0,,,U,Autocuration,,,,22224,1,,CHEMBL629508,,BAO_0000019
12412,0,,,U,Autocuration,,,,22224,1,,CHEMBL629509,,BAO_0000019
12413,1,,178.0,N,Intermediate,Blood,,,50597,1,,CHEMBL629510,,BAO_0000218
12414,1,,178.0,N,Intermediate,Blood,,,50597,1,,CHEMBL629511,,BAO_0000218
12415,1,,178.0,N,Intermediate,Blood,,,50597,1,,CHEMBL629512,,BAO_0000218
12416,1,,178.0,N,Intermediate,Blood,,,50597,1,,CHEMBL629513,,BAO_0000218
12417,1,,178.0,N,Intermediate,Blood,,,50597,1,,CHEMBL629514,,BAO_0000218
12418,1,,178.0,N,Intermediate,Blood,,,50597,1,,CHEMBL628447,,BAO_0000218
12419,1,,178.0,N,Intermediate,Blood,,,50597,1,,CHEMBL628448,,BAO_0000218
12420,1,,178.0,N,Intermediate,Blood,,,50597,1,,CHEMBL628449,,BAO_0000218
12421,1,,178.0,N,Intermediate,Blood,,,50597,1,,CHEMBL631119,,BAO_0000218
12422,1,,178.0,N,Intermediate,Blood,,,50597,1,,CHEMBL631120,,BAO_0000218
