ASTY,SI,SRASSI,CEI,RELATTY,CUB,ASTIS,ASCETY,ASSCAT,Ti,Descri,ASSTETY,CHI,CONFSCO,BAFOR,ASI,DOI,ASSSUBCFR,ASSTI,TII,VAI,ASST,ASORGA
A,1,,,N,Intermediate,Muscle tissue,,,50597,"Biodistribution in muscle of mature female Dawley rat after 1h, expressed as percent injected dose/g",In vivo,CHEMBL627185,1,BAO_0000218,12102,13751,,10116.0,2385.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Muscle tissue,,,50597,"Biodistribution in muscle of mature female Dawley rat after 3 h, expressed as percent injected dose/g",In vivo,CHEMBL627186,1,BAO_0000218,12103,13751,,10116.0,2385.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Muscle tissue,,,50597,"Biodistribution in muscle of mature female Dawley rat after 30min, expressed as percent injected dose/g",In vivo,CHEMBL627187,1,BAO_0000218,12104,13751,,10116.0,2385.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Muscle tissue,,,50597,"Biodistribution in muscle of mature female Dawley rat after 45min, expressed as percent injected dose/g",In vivo,CHEMBL627188,1,BAO_0000218,12105,13751,,10116.0,2385.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Muscle tissue,,,50597,"Biodistribution in muscle of mature female Dawley rat after 5min, expressed as percent injected dose/g",In vivo,CHEMBL627189,1,BAO_0000218,12106,13751,,10116.0,2385.0,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,"Biodistribution inl ilver of mature female Dawley rat after 30min, expressed as percent injected dose/g",In vivo,CHEMBL627190,1,BAO_0000218,12107,13751,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,Liver,,,50597,"Biodistribution inl iver of mature female Dawley rat after 15min, expressed as percent injected dose/g",In vivo,CHEMBL627191,1,BAO_0000218,12108,13751,,10116.0,2107.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Liver,,,50597,"Biodistribution inl iver of mature female Dawley rat after 3 h, expressed as percent injected dose/g",In vivo,CHEMBL627192,1,BAO_0000218,12109,13751,,10116.0,2107.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Liver,,,50597,"Biodistribution inl iver of mature female Dawley rat after 5min, expressed as percent injected dose/g",In vivo,CHEMBL627193,1,BAO_0000218,12110,13751,,10116.0,2107.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Muscle tissue,,,50597,Biodistribution studied in the muscle of immature Fischer female rats at 2 hou; activity is expressed as inductive dose / gram,In vivo,CHEMBL874590,1,BAO_0000218,12111,10911,,10116.0,2385.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Muscle tissue,,,50597,Biodistribution studied in the muscle of immature Fischer female rats at 2 hour; activity is expressed as inductive dose / gram,In vivo,CHEMBL627194,1,BAO_0000218,12112,10911,,10116.0,2385.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Muscle tissue,,,50597,Biodistribution studied in the muscle of immature Fischer female rats at 5 hour; activity is expressed as inductive dose / gram,In vivo,CHEMBL627195,1,BAO_0000218,12113,10911,,10116.0,2385.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Female gonad,,,50597,Biodistribution studied in the ovaries of immature Fischer female rats at 1 hr +E2; activity is expressed as inductive dose / gram,In vivo,CHEMBL627196,1,BAO_0000218,12114,10911,,10116.0,992.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Female gonad,,,50597,Biodistribution studied in the ovaries of immature Fischer female rats at 1 hour; activity is expressed as inductive dose / gram,In vivo,CHEMBL627197,1,BAO_0000218,12115,10911,,10116.0,992.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Female gonad,,,50597,Biodistribution studied in the ovaries of immature Fischer female rats at 2 hour; activity is expressed as inductive dose / gram,In vivo,CHEMBL627198,1,BAO_0000218,12116,10911,,10116.0,992.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Female gonad,,,50597,Biodistribution studied in the ovaries of immature Fischer female rats at 5 hour,In vivo,CHEMBL627199,1,BAO_0000218,12117,10911,,10116.0,992.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Female gonad,,,50597,Biodistribution studied in the ovaries of immature Fischer female rats at 5 hour; activity is expressed as inductive dose / gram,In vivo,CHEMBL627200,1,BAO_0000218,12118,10911,,10116.0,992.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Plasma,,,50597,Biodistribution studied in the plasma of immature Fischer female rats at 1 hr +E2; activity is expressed as inductive dose / gram,In vivo,CHEMBL627201,1,BAO_0000218,12119,10911,,10116.0,1969.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Plasma,,,50597,Biodistribution studied in the plasma of immature Fischer female rats at 1 hour; activity is expressed as inductive dose / gram,In vivo,CHEMBL627202,1,BAO_0000218,12120,10911,,10116.0,1969.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Plasma,,,50597,Biodistribution studied in the plasma of immature Fischer female rats at 2 hour; activity is expressed as inductive dose / gram,In vivo,CHEMBL627203,1,BAO_0000218,12121,10911,,10116.0,1969.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Plasma,,,50597,Biodistribution studied in the plasma of immature Fischer female rats at 5 hour; activity is expressed as inductive dose / gram,In vivo,CHEMBL627204,1,BAO_0000218,12122,10911,,10116.0,1969.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Spleen,,,50597,Biodistribution studied in the spleen of immature Fischer female rats at 1 hr +E2; activity is expressed as inductive dose / gram,In vivo,CHEMBL627205,1,BAO_0000218,12123,10911,,10116.0,2106.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Spleen,,,50597,Biodistribution studied in the spleen of immature Fischer female rats at 1 hour; activity is expressed as inductive dose / gram,In vivo,CHEMBL627206,1,BAO_0000218,12124,10911,,10116.0,2106.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Spleen,,,50597,Biodistribution studied in the spleen of immature Fischer female rats at 2 hour; activity is expressed as inductive dose / gram,In vivo,CHEMBL627207,1,BAO_0000218,12125,10911,,10116.0,2106.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Spleen,,,50597,Biodistribution studied in the spleen of immature Fischer female rats at 5 hour; activity is expressed as inductive dose / gram,In vivo,CHEMBL627208,1,BAO_0000218,12126,10911,,10116.0,2106.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Thyroid gland,,,50597,Biodistribution studied in the thyroid of immature Fischer female rats at 1 hr +E2; activity is expressed as inductive dose / gram,In vivo,CHEMBL627209,1,BAO_0000218,12127,10911,,10116.0,2046.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Thyroid gland,,,50597,Biodistribution studied in the thyroid of immature Fischer female rats at 1 hour; activity is expressed as inductive dose / gram,In vivo,CHEMBL627210,1,BAO_0000218,12128,10911,,10116.0,2046.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Thyroid gland,,,50597,Biodistribution studied in the thyroid of immature Fischer female rats at 2 hour; activity is expressed as inductive dose / gram,In vivo,CHEMBL627211,1,BAO_0000218,12129,10911,,10116.0,2046.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Thyroid gland,,,50597,Biodistribution studied in the thyroid of immature Fischer female rats at 5 hour; activity is expressed as inductive dose / gram,In vivo,CHEMBL627212,1,BAO_0000218,12130,10911,,10116.0,2046.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Uterus,,,50597,Biodistribution studied in the uterus of immature Fischer female rats at 1 hr +E2; activity is expressed as inductive dose / gram,In vivo,CHEMBL627213,1,BAO_0000218,12131,10911,,10116.0,995.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Uterus,,,50597,Biodistribution studied in the uterus of immature Fischer female rats at 1 hour; activity is expressed as inductive dose / gram,In vivo,CHEMBL626599,1,BAO_0000218,12132,10911,,10116.0,995.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Uterus,,,50597,Biodistribution studied in the uterus of immature Fischer female rats at 2 hour; activity is expressed as inductive dose / gram,In vivo,CHEMBL626600,1,BAO_0000218,12133,10911,,10116.0,995.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Uterus,,,50597,Biodistribution studied in the uterus of immature Fischer female rats at 5 hour; activity is expressed as inductive dose / gram,In vivo,CHEMBL626601,1,BAO_0000218,12134,10911,,10116.0,995.0,,,Rattus norvegicus
A,1,,,U,Autocuration,,,,22224,C(f=2) is the concentration at which the half life (t1/2) in the time course of inhibition of BChE by DFP increased by twofold in the presence of compound,,CHEMBL627484,0,BAO_0000019,12135,8081,,,,,,
A,1,,,N,Intermediate,Plasma,,,100710,Compound was tested for plasma concentration in CM-monkeys 7 hours after oral administration (50 mg/kg),,CHEMBL627485,1,BAO_0000218,12136,17248,,9541.0,1969.0,,,Macaca fascicularis
A,1,,,N,Intermediate,Plasma,,,100710,Compound was tested for plasma concentration in CM-monkeys 7 hours after oral administration (50 mg/kg); Not applicable,,CHEMBL628147,1,BAO_0000218,12137,17248,,9541.0,1969.0,,,Macaca fascicularis
A,1,,,N,Intermediate,Plasma,,,100710,Compound was tested for plasma concentration in CM-monkeys 7 hours after oral administration (50 mg/kg); Not determined,,CHEMBL628148,1,BAO_0000218,12138,17248,,9541.0,1969.0,,,Macaca fascicularis
A,1,,,N,Intermediate,Plasma,,,50588,Compound was tested for plasma concentration in dogs 7 hours after oral administration (30 mg/kg),,CHEMBL628149,1,BAO_0000218,12139,17248,,9615.0,1969.0,,,Canis lupus familiaris
A,1,,,N,Intermediate,Plasma,,,50588,Compound was tested for plasma concentration in dogs 7 hours after oral administration (30 mg/kg) in experiment 1,,CHEMBL628150,1,BAO_0000218,12140,17248,,9615.0,1969.0,,,Canis lupus familiaris
A,1,,,N,Intermediate,Plasma,,,50588,Compound was tested for plasma concentration in dogs 7 hours after oral administration (30 mg/kg) in experiment 2,,CHEMBL628318,1,BAO_0000218,12141,17248,,9615.0,1969.0,,,Canis lupus familiaris
A,1,,,N,Intermediate,Plasma,,,50588,Compound was tested for plasma concentration in dogs 7 hours after oral administration (30 mg/kg); Not applicable,,CHEMBL628319,1,BAO_0000218,12142,17248,,9615.0,1969.0,,,Canis lupus familiaris
A,1,,,N,Intermediate,,,,50588,"Concentration after 8 hour (bioavailability in dog, compound was delivered orally in 0.05 M citric acid at 10 mg/Kg. n=2 )",,CHEMBL875609,1,BAO_0000218,12143,15592,,9615.0,,,,Canis lupus familiaris
A,1,,,U,Autocuration,,,,22224,Concentration distributed until decomposition of N-acetyl-N-hydroxy-p-aminophenol at pH 10,,CHEMBL628320,0,BAO_0000019,12144,7040,,,,,,
A,1,,,U,Autocuration,,,,22224,Concentration distributed until decomposition of N-acetyl-N-hydroxy-p-aminophenol at pH 10.5,,CHEMBL628321,0,BAO_0000019,12145,7040,,,,,,
A,1,,,U,Autocuration,,,,22224,Concentration distributed until decomposition of N-acetyl-N-hydroxy-p-aminophenol at pH 6.8,,CHEMBL628322,0,BAO_0000019,12146,7040,,,,,,
A,1,,,U,Autocuration,,,,22224,Concentration distributed until decomposition of N-acetyl-N-hydroxy-p-aminophenol at pH 7.2,,CHEMBL628323,0,BAO_0000019,12147,7040,,,,,,
A,1,,,U,Autocuration,,,,22224,Concentration distributed until decomposition of N-acetyl-N-hydroxy-p-aminophenol at pH 7.6,,CHEMBL628324,0,BAO_0000019,12148,7040,,,,,,
A,1,,,U,Autocuration,,,,22224,Concentration distributed until decomposition of N-acetyl-N-hydroxy-p-aminophenol at pH 8.2,,CHEMBL628325,0,BAO_0000019,12149,7040,,,,,,
A,1,,,U,Autocuration,,,,22224,Concentration distributed until decomposition of N-acetyl-N-hydroxy-p-aminophenol at pH 9.6,,CHEMBL628326,0,BAO_0000019,12150,7040,,,,,,
A,1,,,N,Intermediate,Adrenal medulla,,,50588,"Concentration of compound in adrenal medulla of dog 2, after administering intravenously",,CHEMBL628327,1,BAO_0000218,12151,9614,,9615.0,1236.0,,,Canis lupus familiaris
A,1,,,N,Intermediate,Adrenal medulla,,,50588,"Concentration of compound in adrenal medulla of dog1, after administering intravenously",,CHEMBL628328,1,BAO_0000218,12152,9614,,9615.0,1236.0,,,Canis lupus familiaris
A,1,,,N,Intermediate,Blood,,,50588,"Concentration of compound in blood of dog 1, after administering intravenously",,CHEMBL628329,1,BAO_0000218,12153,9614,,9615.0,178.0,,,Canis lupus familiaris
A,1,,,N,Intermediate,Liver,,,50597,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 30 minutes intravenous administration.; dose/g, range 0.23-0.29",,CHEMBL628330,1,BAO_0000218,12154,8608,,10116.0,2107.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Liver,,,50597,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 30 minutes intravenous administration; dose/g, range 0.22-0.30",,CHEMBL628331,1,BAO_0000218,12155,8608,,10116.0,2107.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Liver,,,50597,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 30 minutes intravenous administration; dose/g, range 0.55-0.71",,CHEMBL628332,1,BAO_0000218,12156,8608,,10116.0,2107.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Liver,,,50597,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 30 minutes intravenous administration; dose/g, range 0.57-0.72",,CHEMBL628333,1,BAO_0000218,12157,8608,,10116.0,2107.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Liver,,,50597,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 30 minutes intravenous administration; dose/g, range 1.51-2.23",,CHEMBL628334,1,BAO_0000218,12158,8608,,10116.0,2107.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Liver,,,50597,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 30 minutes intravenous administration; dose/g, range 2.30-3.12",,CHEMBL628335,1,BAO_0000218,12159,8608,,10116.0,2107.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Liver,,,50597,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 5 minutes intravenous administration; dose/g, range 0.93-1.20",,CHEMBL628336,1,BAO_0000218,12160,8608,,10116.0,2107.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Liver,,,50597,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 5 minutes intravenous administration; dose/g, range 1.04-2.56",,CHEMBL628337,1,BAO_0000218,12161,8608,,10116.0,2107.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Liver,,,50597,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 5 minutes intravenous administration; dose/g, range 1.06-1.70",,CHEMBL628338,1,BAO_0000218,12162,8608,,10116.0,2107.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Liver,,,50597,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 5 minutes intravenous administration; dose/g, range 1.26-2.45",,CHEMBL875610,1,BAO_0000218,12163,8608,,10116.0,2107.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Liver,,,50597,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 5 minutes intravenous administration; dose/g, range 3.12-4.56",,CHEMBL628339,1,BAO_0000218,12164,8608,,10116.0,2107.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Liver,,,50597,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 5 minutes intravenous administration; dose/g, range 4.12-6.30",,CHEMBL628340,1,BAO_0000218,12165,8608,,10116.0,2107.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Liver,,,50597,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 60 minutes intravenous administration; dose/g, range 0.14-0.19",,CHEMBL628341,1,BAO_0000218,12166,8608,,10116.0,2107.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Liver,,,50597,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 60 minutes intravenous administration; dose/g, range 0.15-0.19",,CHEMBL622214,1,BAO_0000218,12167,8608,,10116.0,2107.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Liver,,,50597,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 60 minutes intravenous administration; dose/g, range 0.24-0.30",,CHEMBL623167,1,BAO_0000218,12168,8608,,10116.0,2107.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Liver,,,50597,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 60 minutes intravenous administration; dose/g, range 0.44-0.54",,CHEMBL623168,1,BAO_0000218,12169,8608,,10116.0,2107.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Liver,,,50597,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 60 minutes intravenous administration; dose/g, range 0.73-1.19",,CHEMBL623169,1,BAO_0000218,12170,8608,,10116.0,2107.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Liver,,,50597,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats liver after 60 minutes intravenous administration; dose/g, range 1.08-2.31",,CHEMBL623170,1,BAO_0000218,12171,8608,,10116.0,2107.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Lung,,,50597,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 30 minutes intravenous administration.; dose/g, range 0.34-0.47",,CHEMBL627224,1,BAO_0000218,12172,8608,,10116.0,2048.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Lung,,,50597,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 30 minutes intravenous administration; dose/g, range 0.83-1.21",,CHEMBL875634,1,BAO_0000218,12173,8608,,10116.0,2048.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Lung,,,50597,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 30 minutes intravenous administration; dose/g, range 0.91-1.74",,CHEMBL627225,1,BAO_0000218,12174,8608,,10116.0,2048.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Lung,,,50597,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 30 minutes intravenous administration; dose/g, range 0.99-1.23",,CHEMBL627226,1,BAO_0000218,12175,8608,,10116.0,2048.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Lung,,,50597,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats lungs after 30 minutes intravenous administration; dose/g, range 1.07-1.30",,CHEMBL626083,1,BAO_0000218,12176,8608,,10116.0,2048.0,,,Rattus norvegicus
