assays_ASI,assays_SRASSI,assays_Descri,assays_ASSCA,assays_BAFO,assays_CHEI,assays_DOI,assays_ASSTI,assays_CURB,assays_SRI,assays_CI,assays_ASSUBCEFR,assays_Ti,assays_RELATY,assays_CONFSCO,assays_TISI,assays_VARII
10835,,Effect of ip administration of compound on plasma concentration of progesterone (PRO) in rats after 30 min.,,BAO_0000218,CHEMBL626964,15137,10116.0,Intermediate,1,,,50597,N,1,1969.0,
10836,,In vivo antitumor efficacy expressed as maximum plasma concentration 0.4 hr after a peroral dose of 25 mg/kg in cynomolgus monkeys,,BAO_0000218,CHEMBL626965,14839,9541.0,Intermediate,1,,,100710,N,1,1969.0,
10837,,Maximal plasma concentration in nude mice after 25 mg/kg oral dose,,BAO_0000218,CHEMBL626966,14839,10090.0,Intermediate,1,,,50594,N,1,1969.0,
10838,,Maximal plasma concentration in nude mice after 25 mg/kg oral dose,,BAO_0000218,CHEMBL626967,14839,10090.0,Intermediate,1,,,50594,N,1,1969.0,
10839,,In vivo antitumor efficacy expressed as maximum plasma concentration after a peroral dose of 10 mg/kg in cynomolgus monkeys,,BAO_0000218,CHEMBL626968,14839,9541.0,Intermediate,1,,,100710,N,1,1969.0,
10840,,Distribution of radioactivity in heart tissues of Sprague-Dawley rats after 15 min injection by intravenously; value ranges from 0.89-1.24,,BAO_0000218,CHEMBL626969,8418,10116.0,Intermediate,1,,,50597,N,1,948.0,
10841,,Distribution of radioactivity in heart tissues of Sprague-Dawley rats after 15 min injection by intravenously; value ranges from 2.24-2.58,,BAO_0000218,CHEMBL627126,8418,10116.0,Intermediate,1,,,50597,N,1,948.0,
10842,,Distribution of radioactivity in heart tissues of Sprague-Dawley rats after 15 min injecton by intravenously; 0.24-0.28,,BAO_0000218,CHEMBL631276,8418,10116.0,Intermediate,1,,,50597,N,1,948.0,
10843,,Distribution of radioactivity in heart tissues of Sprague-Dawley rats after 15 min injecton by intravenously; 0.52-0.62,,BAO_0000218,CHEMBL631277,8418,10116.0,Intermediate,1,,,50597,N,1,948.0,
10844,,Distribution of radioactivity in heart tissues of Sprague-Dawley rats after 15 min injecton by intravenously; 0.68-0.84,,BAO_0000218,CHEMBL631278,8418,10116.0,Intermediate,1,,,50597,N,1,948.0,
10845,,Distribution of radioactivity in heart tissues of Sprague-Dawley rats after 30 min injection by intravenously; value ranges from 0.75-1.03,,BAO_0000218,CHEMBL874457,8418,10116.0,Intermediate,1,,,50597,N,1,948.0,
10846,,Distribution of radioactivity in heart tissues of Sprague-Dawley rats after 30 min injection by intravenously; value ranges from 1.96-2.46,,BAO_0000218,CHEMBL631279,8418,10116.0,Intermediate,1,,,50597,N,1,948.0,
10847,,Distribution of radioactivity in heart tissues of Sprague-Dawley rats after 30 min injecton by intravenously; 0.36-0.42,,BAO_0000218,CHEMBL631280,8418,10116.0,Intermediate,1,,,50597,N,1,948.0,
10848,,Distribution of radioactivity in heart tissues of Sprague-Dawley rats after 30 min injecton by intravenously; 0.58-0.82,,BAO_0000218,CHEMBL631281,8418,10116.0,Intermediate,1,,,50597,N,1,948.0,
10849,,Distribution of radioactivity in heart tissues of Sprague-Dawley rats after 5 min injection by intravenously; value ranges from 1.24-1.46,,BAO_0000218,CHEMBL631968,8418,10116.0,Intermediate,1,,,50597,N,1,948.0,
10850,,Distribution of radioactivity in heart tissues of Sprague-Dawley rats after 5 min injection by intravenously; value ranges from 2.36-3.96,,BAO_0000218,CHEMBL631969,8418,10116.0,Intermediate,1,,,50597,N,1,948.0,
10851,,Distribution of radioactivity in heart tissues of Sprague-Dawley rats after 5 min injecton by intravenously; 0.24-0.29,,BAO_0000218,CHEMBL631970,8418,10116.0,Intermediate,1,,,50597,N,1,948.0,
10852,,Distribution of radioactivity in heart tissues of Sprague-Dawley rats after 5 min injecton by intravenously; 0.39-0.74,,BAO_0000218,CHEMBL631971,8418,10116.0,Intermediate,1,,,50597,N,1,948.0,
10853,,Distribution of radioactivity in heart tissues of Sprague-Dawley rats after 5 min injecton by intravenously; 0.79-0.85,,BAO_0000218,CHEMBL631972,8418,10116.0,Intermediate,1,,,50597,N,1,948.0,
10854,,Distribution of radioactivity in heart tissues of Sprague-Dawley rats after 60 min injection by intravenously; value ranges from 0.64-0.86,,BAO_0000218,CHEMBL630435,8418,10116.0,Intermediate,1,,,50597,N,1,948.0,
10855,,Distribution of radioactivity in heart tissues of Sprague-Dawley rats after 60 min injection by intravenously; value ranges from 1.68-2.23,,BAO_0000218,CHEMBL630436,8418,10116.0,Intermediate,1,,,50597,N,1,948.0,
10856,,Distribution of radioactivity in heart tissues of Sprague-Dawley rats after 60 min injecton by intravenously; 0.19-0.23,,BAO_0000218,CHEMBL630437,8418,10116.0,Intermediate,1,,,50597,N,1,948.0,
10857,,Distribution of radioactivity in heart tissues of Sprague-Dawley rats after 60 min injecton by intravenously; 0.22-0.29,,BAO_0000218,CHEMBL630438,8418,10116.0,Intermediate,1,,,50597,N,1,948.0,
10858,,Distribution of radioactivity in heart tissues of Sprague-Dawley rats after 60 min injecton by intravenously; 0.58-0.75,,BAO_0000218,CHEMBL630439,8418,10116.0,Intermediate,1,,,50597,N,1,948.0,
10859,,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 15 min injection by intravenously; value ranges from 1.42-1.82,,BAO_0000218,CHEMBL630440,8418,10116.0,Intermediate,1,,,50597,N,1,2113.0,
10860,,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 15 min injection by intravenously; value ranges from 2.24-3.12,,BAO_0000218,CHEMBL630441,8418,10116.0,Intermediate,1,,,50597,N,1,2113.0,
10861,,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 15 min injecton by intravenously; 0.62-0.92,,BAO_0000218,CHEMBL630442,8418,10116.0,Intermediate,1,,,50597,N,1,2113.0,
10862,,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 15 min injecton by intravenously; 1.12-2.04,,BAO_0000218,CHEMBL625234,8418,10116.0,Intermediate,1,,,50597,N,1,2113.0,
10863,,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 15 min injecton by intravenously; 1.59-2.03,,BAO_0000218,CHEMBL625235,8418,10116.0,Intermediate,1,,,50597,N,1,2113.0,
10864,,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 30 min injection by intravenously; value ranges from 1.14-1.4,,BAO_0000218,CHEMBL625236,8418,10116.0,Intermediate,1,,,50597,N,1,2113.0,
10865,,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 30 min injection by intravenously; value ranges from 1.56-1.83,,BAO_0000218,CHEMBL625237,8418,10116.0,Intermediate,1,,,50597,N,1,2113.0,
10866,,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 30 min injecton by intravenously; 0.58-0.73,,BAO_0000218,CHEMBL626125,8418,10116.0,Intermediate,1,,,50597,N,1,2113.0,
10867,,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 30 min injecton by intravenously; 1.67-2.11,,BAO_0000218,CHEMBL626126,8418,10116.0,Intermediate,1,,,50597,N,1,2113.0,
10868,,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 5 min injection by intravenously; value ranges from 1.64-3.43,,BAO_0000218,CHEMBL626127,8418,10116.0,Intermediate,1,,,50597,N,1,2113.0,
10869,,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 5 min injection by intravenously; value ranges from 3.18-4.74,,BAO_0000218,CHEMBL626128,8418,10116.0,Intermediate,1,,,50597,N,1,2113.0,
10870,,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 5 min injecton by intravenously; 0.62-1.13,,BAO_0000218,CHEMBL626129,8418,10116.0,Intermediate,1,,,50597,N,1,2113.0,
10871,,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 5 min injecton by intravenously; 1.73-2.64,,BAO_0000218,CHEMBL626130,8418,10116.0,Intermediate,1,,,50597,N,1,2113.0,
10872,,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 5 min injecton by intravenously; 13.02-19.07,,BAO_0000218,CHEMBL626131,8418,10116.0,Intermediate,1,,,50597,N,1,2113.0,
10873,,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 60 min injection by intravenously; value ranges from 0.89-1.19,,BAO_0000218,CHEMBL626132,8418,10116.0,Intermediate,1,,,50597,N,1,2113.0,
10874,,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 60 min injection by intravenously; value ranges from 1.17-1.48,,BAO_0000218,CHEMBL626752,8418,10116.0,Intermediate,1,,,50597,N,1,2113.0,
10875,,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 60 min injecton by intravenously; 0.48-0.72,,BAO_0000218,CHEMBL626753,8418,10116.0,Intermediate,1,,,50597,N,1,2113.0,
10876,,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 60 min injecton by intravenously; 0.49-0.57,,BAO_0000218,CHEMBL626754,8418,10116.0,Intermediate,1,,,50597,N,1,2113.0,
10877,,Distribution of radioactivity in kidney tissues of Sprague-Dawley rats after 60 min injecton by intravenously; 0.99-1.24,,BAO_0000218,CHEMBL626755,8418,10116.0,Intermediate,1,,,50597,N,1,2113.0,
10878,,Distribution of radioactivity in liver tissues of Sprague-Dawley rats after 15 min injection by intravenously; value ranges from 1.23-1.78,,BAO_0000218,CHEMBL626756,8418,10116.0,Intermediate,1,,,50597,N,1,2107.0,
10879,,Distribution of radioactivity in liver tissues of Sprague-Dawley rats after 15 min injection by intravenously; value ranges from 2.43-2.92,,BAO_0000218,CHEMBL626757,8418,10116.0,Intermediate,1,,,50597,N,1,2107.0,
10880,,Distribution of radioactivity in liver tissues of Sprague-Dawley rats after 15 min injecton by intravenously; 0.81-1.18,,BAO_0000218,CHEMBL626758,8418,10116.0,Intermediate,1,,,50597,N,1,2107.0,
10881,,Distribution of radioactivity in liver tissues of Sprague-Dawley rats after 15 min injecton by intravenously; 1.37-1.74,,BAO_0000218,CHEMBL626759,8418,10116.0,Intermediate,1,,,50597,N,1,2107.0,
10882,,Distribution of radioactivity in liver tissues of Sprague-Dawley rats after 15 min injecton by intravenously; 4.01-4.81,,BAO_0000218,CHEMBL626760,8418,10116.0,Intermediate,1,,,50597,N,1,2107.0,
10883,,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 5.4 mg/kg after ip administration ( 0-6 hr),,BAO_0000218,CHEMBL626394,6996,9615.0,Intermediate,1,,,50588,N,1,,
10884,,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 5 mg/kg after ip administration,,BAO_0000218,CHEMBL626395,6996,9615.0,Intermediate,1,,,50588,N,1,,
10885,,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 5 mg/kg after ip administration (0-6 hr),,BAO_0000218,CHEMBL626396,6996,9615.0,Intermediate,1,,,50588,N,1,,
10886,,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 5 mg/kg after ip administration ( 0 - 6 hr),,BAO_0000218,CHEMBL626397,6996,9615.0,Intermediate,1,,,50588,N,1,,
10887,,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 5 mg/kg after ip administration ( 0-6 hr ),,BAO_0000218,CHEMBL626398,6996,9615.0,Intermediate,1,,,50588,N,1,,
10888,,Oral diuretic activity was evaluated by measuring Cl- excretion in dog at 5 mg/kg after ip administration ( 0-6 hr),,BAO_0000218,CHEMBL626399,6996,9615.0,Intermediate,1,,,50588,N,1,,
10889,,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 27 mg/kg after ip administration,,BAO_0000218,CHEMBL874653,6996,10116.0,Intermediate,1,,,50597,N,1,,
10890,,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 27 mg/kg after ip administration ( 0-5 hr),,BAO_0000218,CHEMBL626400,6996,10116.0,Intermediate,1,,,50597,N,1,,
10891,,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 27 mg/kg after ip administration (0-5 hr),,BAO_0000218,CHEMBL626401,6996,10116.0,Intermediate,1,,,50597,N,1,,
10892,,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 27 mg/kg after ip administration ( 0 - 5 hr),,BAO_0000218,CHEMBL626402,6996,10116.0,Intermediate,1,,,50597,N,1,,
10893,,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 27 mg/kg after ip administration ( 0-5 hr ),,BAO_0000218,CHEMBL626403,6996,10116.0,Intermediate,1,,,50597,N,1,,
10894,,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 27 mg/kg after ip administration ( 0-5 hr),,BAO_0000218,CHEMBL626404,6996,10116.0,Intermediate,1,,,50597,N,1,,
10895,,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 3 mg/kg after ip administration,,BAO_0000218,CHEMBL626405,6996,10116.0,Intermediate,1,,,50597,N,1,,
10896,,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 3 mg/kg after ip administration ( 0-5 hr),,BAO_0000218,CHEMBL625529,6996,10116.0,Intermediate,1,,,50597,N,1,,
10897,,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 3 mg/kg after ip administration (0-5 hr),,BAO_0000218,CHEMBL625530,6996,10116.0,Intermediate,1,,,50597,N,1,,
10898,,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 3 mg/kg after ip administration ( 0 - 5 hr),,BAO_0000218,CHEMBL625531,6996,10116.0,Intermediate,1,,,50597,N,1,,
10899,,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 3 mg/kg after ip administration ( 0-5 hr ),,BAO_0000218,CHEMBL625532,6996,10116.0,Intermediate,1,,,50597,N,1,,
10900,,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 3 mg/kg after ip administration ( 0-5 hr),,BAO_0000218,CHEMBL625533,6996,10116.0,Intermediate,1,,,50597,N,1,,
10901,,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 81 mg/kg after ip administration,,BAO_0000218,CHEMBL875474,6996,10116.0,Intermediate,1,,,50597,N,1,,
10902,,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 81 mg/kg after ip administration ( 0-5 hr),,BAO_0000218,CHEMBL625534,6996,10116.0,Intermediate,1,,,50597,N,1,,
10903,,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 81 mg/kg after ip administration (0-5 hr),,BAO_0000218,CHEMBL625535,6996,10116.0,Intermediate,1,,,50597,N,1,,
10904,,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 81 mg/kg after ip administration ( 0 - 5 hr),,BAO_0000218,CHEMBL625536,6996,10116.0,Intermediate,1,,,50597,N,1,,
10905,,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 81 mg/kg after ip administration ( 0-5 hr ),,BAO_0000218,CHEMBL625537,6996,10116.0,Intermediate,1,,,50597,N,1,,
10906,,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 81 mg/kg after ip administration ( 0-5 hr),,BAO_0000218,CHEMBL625538,6996,10116.0,Intermediate,1,,,50597,N,1,,
10907,,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 9 mg/kg after ip administration,,BAO_0000218,CHEMBL625539,6996,10116.0,Intermediate,1,,,50597,N,1,,
10908,,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 9 mg/kg after ip administration ( 0-5 hr),,BAO_0000218,CHEMBL625540,6996,10116.0,Intermediate,1,,,50597,N,1,,
10909,,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 9 mg/kg after ip administration (0-5 hr),,BAO_0000218,CHEMBL625541,6996,10116.0,Intermediate,1,,,50597,N,1,,
10910,,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 9 mg/kg after ip administration ( 0 - 5 hr),,BAO_0000218,CHEMBL625542,6996,10116.0,Intermediate,1,,,50597,N,1,,
10911,,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 9 mg/kg after ip administration ( 0-5 hr ),,BAO_0000218,CHEMBL625543,6996,10116.0,Intermediate,1,,,50597,N,1,,
10912,,Oral diuretic activity was evaluated by measuring K+ excretion in Rat at 9 mg/kg after ip administration ( 0-5 hr),,BAO_0000218,CHEMBL625544,6996,10116.0,Intermediate,1,,,50597,N,1,,
10913,,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 0.312 mg/kg after ip administration,,BAO_0000218,CHEMBL625545,6996,9615.0,Intermediate,1,,,50588,N,1,,
10914,,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 0.3 mg/kg after ip administration (0-6 hr),,BAO_0000218,CHEMBL625546,6996,9615.0,Intermediate,1,,,50588,N,1,,
10915,,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 0.625 mg/kg after ip administration,,BAO_0000218,CHEMBL625547,6996,9615.0,Intermediate,1,,,50588,N,1,,
10916,,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 0.6 mg/kg after ip administration ( 0-6 hr),,BAO_0000218,CHEMBL625548,6996,9615.0,Intermediate,1,,,50588,N,1,,
10917,,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 1.8 mg/kg after ip administration ( 0-6 hr),,BAO_0000218,CHEMBL625549,6996,9615.0,Intermediate,1,,,50588,N,1,,
10918,,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 10 mg/kg after ip administration (0-6 hr),,BAO_0000218,CHEMBL625550,6996,9615.0,Intermediate,1,,,50588,N,1,,
10919,,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 10 mg/kg after ip administration ( 0-6 hr),,BAO_0000218,CHEMBL625551,6996,9615.0,Intermediate,1,,,50588,N,1,,
10920,,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 16.2 mg/kg after ip administration ( 0-6 hr),,BAO_0000218,CHEMBL875475,6996,9615.0,Intermediate,1,,,50588,N,1,,
10921,,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 1 mg/kg after ip administration ( 0-6 hr),,BAO_0000218,CHEMBL625552,6996,9615.0,Intermediate,1,,,50588,N,1,,
10922,,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 1 mg/kg after ip administration (0-6 hr),,BAO_0000218,CHEMBL625553,6996,9615.0,Intermediate,1,,,50588,N,1,,
10923,,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 1 mg/kg after ip administration ( 0 - 6 hr),,BAO_0000218,CHEMBL625554,6996,9615.0,Intermediate,1,,,50588,N,1,,
10924,,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 1 mg/kg after ip administration ( 0-6 hr ),,BAO_0000218,CHEMBL625555,6996,9615.0,Intermediate,1,,,50588,N,1,,
10925,,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 20 mg/kg after ip administration ( 0-6 hr),,BAO_0000218,CHEMBL625556,6996,9615.0,Intermediate,1,,,50588,N,1,,
10926,,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 2 mg/kg after ip administration,,BAO_0000218,CHEMBL624986,6996,9615.0,Intermediate,1,,,50588,N,1,,
10927,,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 2 mg/kg after ip administration (0-6 hr),,BAO_0000218,CHEMBL624987,6996,9615.0,Intermediate,1,,,50588,N,1,,
10928,,Oral diuretic activity was evaluated by measuring K+ excretion in dog at 2 mg/kg after ip administration ( 0 - 6 hr),,BAO_0000218,CHEMBL624988,6996,9615.0,Intermediate,1,,,50588,N,1,,
10929,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 1/3 range; -2/-14,,BAO_0000218,CHEMBL624989,9025,9615.0,Intermediate,1,,,50588,N,1,1637.0,
10930,,Compound was evaluated for intraduodenal bioavailability in anesthetized dogs measured as mean blood pressure at a dose of 1/3 range; -4/-4,,BAO_0000218,CHEMBL624990,9025,9615.0,Intermediate,1,,,50588,N,1,1637.0,
