assay_id,assay_subcellular_fraction,assay_tax_id,assay_cell_type,assay_strain,bao_format,doc_id,description,assay_type,assay_test_type,assay_category,assay_organism,assay_tissue,tid
2985,,,,,BAO009p249,15253,"Compound was evaluated for its in vitro affinity at serotonergic 5-hydroxytryptamine 3 receptor by radioligand binding assay, using [3H]-LY 278584 in rat cerebral cortex membranes.",B,,,,,104698
2986,,,,,vAO0009249,15253,"In vitro affinity at serotonergic 5-hydroxytryptamine 3 receptor by radioligand binding assay, using [3H]-LY 278584 in rat cerebral cortex membranes.",B,,,,,104698
2987,Membrxnes,,,,BAO000p24o,11683,Displacement of the 5-hydroxytryptamine 3 receptor ligand [3H]GR-65630 from rat brain cortical membranes.,B,,,,,104698
2988,,,,,BAOo00022r,12092,Compound was evaluated for binding affinity against 5-hydroxytryptamine 3 receptor,B,,,,,104698
2989,,,,,BAO9090019,1946,Binding affinity at 5-hydroxytryptamine 3 receptor in rat entorhinal cortex by [3H]BRL-43694 displacement.,B,,,,,104698
2990,,,,,BAO9o00223,11623,Ability to displace [3H]quipazine binding to 5-hydroxytryptamine 3 receptor sites in NG 108-15.,B,,,,,104698
2991,,,,,BAO0000ww3,11623,Compound was evaluated for its ability to displace [3H]quipazine binding to 5-hydroxytryptamine 3 receptor sites in NG 108-15. ,B,,,,,104698
2992,,,,,BAO00p00w9,14788,Compound was evaluated for its binding affinity for 5-hydroxytryptamine 3 receptor by measuring displacement [3H]GR-65630 in rat cerebral cortex,B,,,,,104698
2993,,19531.0,,,BAO0p00o19,5432,Displacement of [3H]ketanserin from rat cortex 5-HT3 receptor,B,,,Rattus norvegicus,,104698
2994,,,,,BzOo000249,14826,Ability to displace [3H]granisetron specifically bound to 5-hydroxytryptamine 3 receptor in rat cortical membrane,B,,,,,104698
2995,,,,,gAO00002w3,2222,Compound was tested for its binding affinity for the 5-hydroxytryptamine 3 receptor,B,,,,,104698
2996,,,,,hAO0000010,11963,Displacement of binding of [3H]-BRL 43694 to 5-hydroxytryptamine 3 receptor in rat cerebral cortex,B,,,,,104698
2997,,,,,BAO009001p,14145,In vitro affinity for 5-hydroxytryptamine 3 (5-HT3) receptor by displacement of [3H]BRL-43694 from rat entorhinal cortex,B,,,,,104698
2998,,,,,BAO00p9019,17819,In vitro binding affinity at serotonin 5-hydroxytryptamine 3 receptor in rat cortex by [3H]granisetron displacement.,B,,,,,104698
2999,,,,,nAOp000249,10394,Inhibitory activity against 5-hydroxytryptamine 3 receptor in rat cortical membranes using [3H]- 1-Methyl-1H-indazole-3-carboxylic acid (8-methyl-8-aza-bicyclo[3.2.1]oct-3-yl)-amide as a radioligand,B,,,,,104698
3000,,,,,BAO900024p,10394,Inhibitory activity against 5-hydroxytryptamine 3 receptor in rat cortical membranes using [3H]-1-Methyl-1H-indazole-3-carboxylic acid (8-methyl-8-aza-bicyclo[3.2.1]oct-3-yl)-amide as a radioligand,B,,,,,104698
3001,,,,,BsO0000919,15034,Inhibitory concentration against 5-hydroxytryptamine 3 receptor in rat entorhinal cortex using [3H]-LY 278584 as radioligand,B,,,,,104698
3002,,,,,BsO0900019,691,Binding affinity at 5-hydroxytryptamine 3 receptor in rat entorhinal cortex by [3H]BRL-43694 displacement.,B,,,,,104698
3003,Membrznes,,,,BwOp000249,12092,Displacement of [3H]GR-65630 binding to 5-hydroxytryptamine 3 receptor in rat brain cortical membranes,B,,,,,104698
3004,,24224.0,,,BAO09002q3,11752,Inhibition of [3H]GR-65630 binding to 5-hydroxytryptamine 3 receptor,B,,,Rattus norvegicus,,104698
3005,,,,,BAO0p0o221,11752,The ability to inhibit [3H]GR-65630 binding to 5-hydroxytryptamine 3 receptor in rat brain cortices,B,,,,Brain,104698
3006,,,,,BAi000001i,301,Binding affinity at 5-hydroxytryptamine 3 receptor in rat posterior cortex by [3H]-BRL 43694 displacement.,B,,,,,104698
3007,,,,,BA9000022r,16532,The binding affinity at 5-hydroxytryptamine 3 receptor was determined using [3H]LY-278584,B,,,,,104698
3008,,,,,BAOo009223,16532,The binding affinity at 5-hydroxytryptamine 3 receptor was determined using [3H]LY-278584; Not tested,B,,,,,104698
3009,,,,,BAOo00p223,12092,The binding affinity was measured on 5-hydroxytryptamine 3 receptor using [3H]GR-65630 as radioligand.,B,,,,,104698
3010,,,,,BAO000032e,11684,The compound was evaluated for the binding affinity towards 5-hydroxytryptamine 3 receptor by displacement of radioligand [3H]GR-65630,B,,,,,104698
3011,,,,,BAO0o00213,11684,Binding affinity towards 5-hydroxytryptamine 3 receptor by displacement of radioligand [3H]GR-65630.,B,,,,,104698
3012,,,,,BA90000p19,12953,Binding affinity for 5-hydroxytryptamine 3 receptor from rat cortex using [3H]BRL-43694 as radioligand,B,,,,,104698
3013,,,,,BAO000p919,12953,The compound was tested for its binding affinity towards 5-hydroxytryptamine 3 receptor from rat cortex using [3H]BRL-43694 as radioligand; NA means Not active,B,,,,,104698
3014,,,,,fAO0000w23,12953,The compound was tested for their binding affinity towards 5-hydroxytryptamine 3 receptor; Nonactive at 10 uM,B,,,,,104698
3015,,,,,BAOpo00019,12861,Binding activity against 5-hydroxytryptamine 3 receptor from rat cortex homogenate using [3H]-Q-ICS 205-930 as radioligand; NA Not Available,B,,,,,104698
3016,,,,,BAOp00p218,11454,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 0.03 mg/kg at 0.5 hours in urethane-anesthetized rats,F,In vivo,,,,104698
3017,,,,,BAO0009217,11454,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 0.03 mg/kg at 1 hour in urethane-anesthetized rats,F,In vivo,,,,104698
3018,,,,,BAO00002w9,11454,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 0.03 mg/kg at 3 hours in urethane-anesthetized rats,F,In vivo,,,,104698
3019,,,,,fAO000p218,11454,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 0.03 mg/kg at 6 hours in urethane-anesthetized rats,F,In vivo,,,,104698
3020,,,,,BAOo009218,11454,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 0.1 mg/kg at 0.5 hours in urethane-anesthetized rats,F,In vivo,,,,104698
3021,,,,,BA90000228,11454,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 0.1 mg/kg at 1 hour in urethane-anesthetized rats,F,In vivo,,,,104698
3022,,,,,BwOo000218,11454,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 0.1 mg/kg at 16 hours in urethane-anesthetized rats,F,In vivo,,,,104698
3023,,,,,BAO0000qq8,11454,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 0.1 mg/kg at 3 hours in urethane-anesthetized rats,F,In vivo,,,,104698
3024,,,,,BAp00002q8,11454,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 0.1 mg/kg at 6 hours in urethane-anesthetized rats,F,In vivo,,,,104698
3025,,,,,BAO0990218,11454,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 0.3 mg/kg at 0.5 hours in urethane-anesthetized rats,F,In vivo,,,,104698
3026,,,,,BzOp000218,11454,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 0.3 mg/kg at 1 hour in urethane-anesthetized rats,F,In vivo,,,,104698
3027,,,,,hAO00002w8,11454,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 0.3 mg/kg at 3 hours in urethane-anesthetized rats,F,In vivo,,,,104698
3028,,,,,BAO00p021o,11454,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 0.3 mg/kg at 6 hours in urethane-anesthetized rats,F,In vivo,,,,104698
3029,,,,,BAio000218,11454,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 1 mg/kg at 0.5 hours in urethane-anesthetized rats,F,In vivo,,,,104698
3030,,,,,BwO00p0218,11454,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 1 mg/kg at 3 hours in urethane-anesthetized rats,F,In vivo,,,,104698
3031,,,,,BAO00p0118,11454,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 10 mg/kg at 1 hour in urethane-anesthetized rats,F,In vivo,,,,104698
3032,,,,,BAO0000229,11454,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 10 mg/kg at 3 hours in urethane-anesthetized rats,F,In vivo,,,,104698
3033,,,,,BAO0o00228,11454,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 1 mg/kg at 1 hour in urethane-anesthetized rats,F,In vivo,,,,104698
3034,,,,,BAO900o019,10609,5-hydroxytryptamine 3 receptor antagonist activity was confirmed by its ability to antagonize 5-HT evoked tachycardia of rabbit isolated heart,F,,,,,104698
3035,,,,,BAlo000019,12861,Binding activity against 5-hydroxytryptamine 2A receptor from rat cortex homogenates using [3H]DOB as radioligand.,B,,,,,104698
3036,,11136.0,,,BAO090001p,12861,Inhibition of [3H]-Q-ICS 205-930 binding to rat cortex homogenate 5-hydroxytryptamine 3 receptor,B,,,Rattus norvegicus,,104698
3037,,,,,BAO90p0223,12861,Binding activity radioligand.,B,,,,,104698
3038,Braigmsmbranes,,,,BAl000024p,10728,Compound was evaluated for the displacement of [3H]-Q-ICS 205-930 binding to 5-hydroxytryptamine 3 receptor in rat brain membranes,B,,,,,104698
3039,grainmembranea,,,,BwO00002t9,10728,Displacement of [3H]-Q-ICS 205-930 binding to 5-hydroxytryptamine 3 receptor recognition sites in rat brain membranes.,B,,,,,104698
3040,,,,,BAO0o00358,5163,Binding affinity towards 5-hydroxytryptamine 2C receptor was determined at a concentration of 0.000001 mol/L,B,,,,,108
3041,,,,,BAO9000367,5163,Binding affinity towards 5-hydroxytryptamine 2C receptor was determined at a concentration of 0.00001 mol/L,B,,,,,108
3042,,,,,BqO0000w57,6011,Inhibition of binding towards 5-hydroxytryptamine 2C receptor at 100 nM concentration,B,,,,,108
3043,,,,,BAO0p003r7,5014,Percent inhibition (at 1 uM) against 5-hydroxytryptamine 2C receptor,B,,,,,108
3044,,,,,BAO000pr57,5635,Binding affinity of compound towards 5-hydroxytryptamine 2C receptor,B,,,,,108
3045,,,,,BAO00003r8,5163,Affinity for 5-hydroxytryptamine 2C receptor,B,,,,,108
3046,,,,,BAO000p35i,6841,Binding affinity towards 5-hydroxytryptamine 2C receptor using [3H]mesulergine as radioligand,B,,,,,108
3047,,,,,BA0000p357,6119,Binding affinity towards 5-hydroxytryptamine 2C receptor using [125I]DOI as radioligand.,B,,,,,108
3048,,,,,BqO0p00357,4373,Binding affinity relative to indolopiperidine (compound 1) for 5-hydroxytryptamine 2C receptor was determined,B,,,,,108
3049,,,,,hAO00003t7,1633,Compound was evaluated for the binding affinity towards 5-hydroxytryptamine 2C receptor by displacement of [3H]-Ketanserin,B,,,,,108
3050,,,,,BAO0000w5u,1633,Binding affinity towards 5-hydroxytryptamine 2C receptor by displacement of [3H]N-methyl-mesulergine,B,,,,,108
3051,,,,,BsO000035u,4373,Binding affinity for 5-hydroxytryptamine 2C receptor was determined,B,,,,,108
3052,,,,,BAO00o0457,6576,Binding affinity towards serotonin 5-hydroxytryptamine 2C receptor,B,,,,,108
3053,,,,,gAO000035i,4687,Evaluated for the binding affinity to 5-hydroxytryptamine 2C receptor,B,,,,,108
3054,,,,,BwOo000357,12146,Tested agains t5-hydroxytryptamine 2C receptor in experiment 1,B,,,,,108
3055,,,,,BAi000p357,12146,Tested against 5-hydroxytryptamine 2C receptor in experiment 2,B,,,,,108
3056,,,,,BAO000o35u,16946,Ability to displace [3H]mesulergine from 5-hydroxytryptamine 2C receptor,B,,,,,108
3057,,,,,BAO00o0457,14159,Compound was evaluated for the affinity at 5-hydroxytryptamine 2C receptor,B,,,,,108
3058,,,,,BAOo0003y7,16700,The binding affinity towards 5-hydroxytryptamine 2C receptor; No affinity,B,,,,,108
3059,,,,,gAi0000357,3269,Affinity against 5-hydroxytryptamine 2C receptor,B,,,,,108
3060,,38553.0,,,BzO0p00357,1274,Binding affinity against 5-hydroxytryptamine 2C receptor,B,,,Homo sapiens,,108
3061,,,,,BAO0000w67,1317,Compound was evaluated for binding affinity against 5-hydroxytryptamine 2C receptor using radioligand binding assay,B,,,,,108
3062,,1950.0,,,BwO000o357,5834,Inhibitory concentration required against 5-HT3 receptor in bovine area postrema using [3H]GR-65630,B,,,Bos taurus,,144
3063,,9921.0,,,BAO0000e67,11147,Binding affinity towards 5-hydroxytryptamine 3 receptor using [3H]GR-65630 as radioligand,B,,,Bos taurus,,144
3064,,4094.0,,,BAO0000028,14145,Antagonistic potency against serotonin 5-hydroxytryptamine 3 receptor in GPI assay,F,,,Cavia porcellus,,104714
3065,,47533.0,,,vsO0000221,10561,Binding affinity to 5-hydroxytryptamine 3 receptor entirely in guinea pig ileum,B,,,Cavia porcellus,Ileum,104714
3066,,17792.0,,,vAO9000019,15847,Compound was evaluated for its antagonist affinity towards 5-hydroxytryptamine 3 receptor of guinea pig,F,,,Cavia porcellus,,104714
3067,,2259.0,,,BA8o000019,15847,Compound was evaluated for its antagonist affinity towards 5-hydroxytryptamine 3 receptor of guinea pig; ND means not done,F,,,Cavia porcellus,,104714
3068,,5878.0,,,Bw80000221,10561,Potency to 5-hydroxytryptamine 3 receptor entirely in guinea pig ileum,B,,,Cavia porcellus,Ileum,104714
3069,,48683.0,,,BAO0p002w1,11454,In vitro binding affinity was measured for 5-hydroxytryptamine 3 receptor in the guinea pig ileum.,B,,,Cavia porcellus,Ileum,104714
3070,,9312.0,,,hAp0000019,4639,Compound was tested for agonistic activity against 5-hydroxytryptamine 3 receptor on guinea colon at a concentration 0.01 uM,F,,,Cavia porcellus,,104714
3071,,21473.0,,,BA80p00019,4639,Percent of control response to 5-HT3 agonistic activity on guinea colon at a concentration 0.1 uM,F,,,Cavia porcellus,,104714
3072,,5408.0,,,BxOo000019,4639,Percent of control response to 5-HT3 agonistic activity on guinea colon at a concentration 1 uM,F,,,Cavia porcellus,,104714
3073,,26887.0,,,BAO0009029,4639,Percent of control response to 5-HT3 agonistic activity on guinea colon at a concentration 1 uM in the presence of 30 uM MDL 72222,F,,,Cavia porcellus,,104714
3074,,24021.0,,,BzO0090019,4639,Percent of control response to 5-HT3 antagonistic activity on guinea colon at a concentration 0.01 uM,F,,,Cavia porcellus,,104714
3075,,6212.0,,,BxO00o0019,4639,Percent of control response to 5-HT3 antagonistic activity on guinea colon at a concentration 1 uM,F,,,Cavia porcellus,,104714
3076,,73912.0,,,BAl0090221,15253,"Concentration required to produce 50% of maximal contraction induced by 5-HT through 5-HT3 receptors in the presence of the compound, in isolated guinea pig ileum",F,,,Cavia porcellus,Ileum,104714
3077,,66056.0,,,BAO0o00222,15253,"Concentration required to produce 50% of maximal contraction induced by 5-HT through 5-HT3 receptors in the presence of the compound, in isolated guinea pig ileum.",F,,,Cavia porcellus,Ileum,104714
3078,,16287.0,,,BA80009221,11963,Tested for the antagonistic activity against 5-hydroxytryptamine 3 receptor from guinea pig ileum,F,,,Cavia porcellus,Ileum,104714
3079,,5553.0,,,BAO000o22q,1946,In vitro 5-hydroxytryptamine 3 receptor activity in guinea pig ileum,B,,,Cavia porcellus,Ileum,104714
3080,,13104.0,,,BAO0009321,1946,In vitro 5-hydroxytryptamine 3 receptor activity in guinea pig ileum; Not tested,B,,,Cavia porcellus,Ileum,104714
3081,,7217.0,,,gAO000p223,12045,Binding affinity towards [3H]quipazine labeled 5-hydroxytryptamine 3 receptor sites in HG108-15,B,,,Cavia porcellus,,104714
3082,,10374.0,,,BAO00o022w,1559,Binding affinity against 5-hydroxytryptamine 3 receptor of guinea pig ileum,B,,,Cavia porcellus,Ileum,104714
3083,,89710.0,,,BAO00o0211,273,Evaluated for the antagonistic activity against 5-hydroxytryptamine 3 receptor in isolated guinea pig ileum (GPI),F,,,Cavia porcellus,Ileum,104714
3084,,23182.0,,,BA0000022w,273,Antagonistic activity against Serotonin 5-hydroxytryptamine 3 receptor of isolated guinea pig ileum (GPI),F,,,Cavia porcellus,Ileum,104714
3085,,37268.0,,,BAl000p221,188,Tested for antagonistic activity on 5-hydroxytryptamine 3 receptor mediated effects of 5-HT in guinea pig isolated ileum,F,,,Cavia porcellus,Ileum,104714
3086,,38547.0,,,BAO0o90221,12919,Agonistic activity against 5-hydroxytryptamine 3 receptor in guinea pig ileum assay,F,,,Cavia porcellus,Ileum,104714
3087,,8378.0,,,BAOp000211,12918,5-hydroxytryptamine 3 receptor agonism in the guinea pig ileum by functional 5-HT3 receptor assay,F,,,Cavia porcellus,Ileum,104714
3088,,38541.0,,,hAO0900221,1559,Binding affinity against 5-hydroxytryptamine 3 receptor of guinea pig ileum,B,,,Cavia porcellus,Ileum,104714
3089,,6496.0,,,BAp00002e1,273,Evaluated for the antagonistic activity against Serotonin 5-hydroxytryptamine 3 receptor in isolated guinea pig ileum (GPI),F,,,Cavia porcellus,Ileum,104714
3090,,28210.0,,,BAO09002q1,1559,Binding affinity against 5-hydroxytryptamine 3 receptor of guinea pig ileum,B,,,Cavia porcellus,Ileum,104714
3091,,32197.0,,,BA00000222,1559,Binding affinity against 5-hydroxytryptamine 3 receptor of guinea pig ileum; Not determined,B,,,Cavia porcellus,Ileum,104714
3092,,2466.0,,,BAO0p09221,1559,Binding affinity towards 5-hydroxytryptamine 3 receptor of guinea pig ileum; not determined,B,,,Cavia porcellus,Ileum,104714
3093,,6929.0,,,BxO0900221,14424,The compound was tested for binding affinity against 5-hydroxytryptamine 3 receptor in guinea pig ileum.,B,,,Cavia porcellus,Ileum,104714
3094,,14716.0,,,Bsi0000019,13181,Binding affinity was determined against 5-hydroxytryptamine 2A receptor,B,,,Cavia porcellus,,22226
3095,,,,,BAk0000w57,5486,Binding affinity towards 5-HT1A receptor by the displacement of [3H]-8-OH-DPAT] in human recombinant receptors in mammalian cell,B,,,,,51
3096,,44565.0,,,BAp000022w,6491,Affinity towards human 5-hydroxytryptamine 3 serotonin receptor,B,,,Homo sapiens,,104714
3097,,,,,BAO0000qq3,6013,Binding affinity towards 5-HT3 receptor,B,,,,,104714
3098,,,,,BAOpp00223,12861,Binding activity radioligand.,B,,,,,104714
3099,,,,,BAO0900919,12861,Binding activity against 5-hydroxytryptamine 1A receptor from human brain cortex using [3H]8-OH-DPAT-HT as radioligand.,B,,,,,104714
3100,,,,,BAO9900223,5104,Binding affinity for human cloned 5-hydroxytryptamine 3 receptor,B,,,,,104714
