ss_d,ss_sbclllr_frctn,cnfdnc_scr,dscrptn,ss_rgnsm,ss_strn,vrnt_d,ss_tss,tss_d,cll_d,src_d,ss_tx_d,ss_tp,chmbl_d,td,ss_ctgr,rltnshp_tp,crtd_b,src_ss_d,b_frmt
12674,,1,Degradation of compound in incubations at 25 uM with normal rat liver microsomes after 24 hour relative to initial concentration of 1 uM,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL625695,50597,,N,Intermediate,,BAO_0000218
12675,,1,Degradation of compound in incubations at 25 uM with normal rat liver microsomes after 4 hour relative to initial concentration of 1 uM,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL625696,50597,,N,Intermediate,,BAO_0000218
12676,,1,Distribution of compound in mice brain was measured after 1 hr,Mus musculus,,,Brain,955.0,,1,10090.0,A,CHEMBL875606,50594,,N,Intermediate,,BAO_0000218
12677,,1,Distribution of compound in mice brain was measured after 24 hr r,Mus musculus,,,Brain,955.0,,1,10090.0,A,CHEMBL625697,50594,,N,Intermediate,,BAO_0000218
12678,,1,Distribution of compound in mice brain was measured after 2 hr,Mus musculus,,,Brain,955.0,,1,10090.0,A,CHEMBL625698,50594,,N,Intermediate,,BAO_0000218
12679,,1,Distribution of compound in mice brain was measured after 3 hr,Mus musculus,,,Brain,955.0,,1,10090.0,A,CHEMBL625699,50594,,N,Intermediate,,BAO_0000218
12680,,1,Distribution of compound in mice brain was measured after 6 hr,Mus musculus,,,Brain,955.0,,1,10090.0,A,CHEMBL625700,50594,,N,Intermediate,,BAO_0000218
12681,,1,Distribution of compound in mice liver was measured after 1 hr,Mus musculus,,,,,,1,10090.0,A,CHEMBL625701,50594,,N,Intermediate,,BAO_0000218
12682,,1,Distribution of compound in mice liver was measured after 24 hr; b=Undetected,Mus musculus,,,,,,1,10090.0,A,CHEMBL625702,50594,,N,Intermediate,,BAO_0000218
12683,,1,Distribution of compound in mice liver was measured after 2 hr,Mus musculus,,,,,,1,10090.0,A,CHEMBL625703,50594,,N,Intermediate,,BAO_0000218
12684,,1,Distribution of compound in mice liver was measured after 3 hr,Mus musculus,,,,,,1,10090.0,A,CHEMBL625704,50594,,N,Intermediate,,BAO_0000218
12685,,1,Distribution of compound in mice liver was measured after 6 hr,Mus musculus,,,,,,1,10090.0,A,CHEMBL625705,50594,,N,Intermediate,,BAO_0000218
12686,,1,Distribution in dog adrenal medulla 30 min after administration.,Canis lupus familiaris,,,Adrenal medulla,1236.0,,1,9615.0,A,CHEMBL625706,50588,,N,Intermediate,,BAO_0000218
12687,,1,Distribution in dog adrenal medulla 72 hours after administration.,Canis lupus familiaris,,,Adrenal medulla,1236.0,,1,9615.0,A,CHEMBL625707,50588,,N,Intermediate,,BAO_0000218
12688,,1,Distribution in female dog Ovary 24 hours after administration.,Canis lupus familiaris,,,,,,1,9615.0,A,CHEMBL625708,50588,,N,Intermediate,,BAO_0000218
12689,,1,Distribution in female dog Ovary 72 hours after administration.,Canis lupus familiaris,,,,,,1,9615.0,A,CHEMBL625709,50588,,N,Intermediate,,BAO_0000218
12690,,1,Distribution in female dog adipose 24 hours after administration.,Canis lupus familiaris,,,,,,1,9615.0,A,CHEMBL624180,50588,,N,Intermediate,,BAO_0000218
12691,,1,Distribution in female dog adipose 72 hours after administration.,Canis lupus familiaris,,,,,,1,9615.0,A,CHEMBL624181,50588,,N,Intermediate,,BAO_0000218
12692,,1,Distribution in female dog adrenal cortex 72 hours after administration.,Canis lupus familiaris,,,Adrenal cortex,1235.0,,1,9615.0,A,CHEMBL624182,50588,,N,Intermediate,,BAO_0000218
12693,,1,Distribution in female dog adrenal cortex 72 hours after administration.,Canis lupus familiaris,,,Adrenal cortex,1235.0,,1,9615.0,A,CHEMBL624183,50588,,N,Intermediate,,BAO_0000218
12694,,1,Concentration was measured in liver tissue of unfasted Fischer 344 rats administered intravenously after 4 hr (radiolabeled with [123I]-,Rattus norvegicus,,,Liver,2107.0,,1,10116.0,A,CHEMBL624184,50597,,N,Intermediate,,BAO_0000218
12695,,1,Concentration was measured in liver tissue of unfasted Fischer 344 rats administered intravenously after 4 hr (radiolabeled with [125I]-,Rattus norvegicus,,,Liver,2107.0,,1,10116.0,A,CHEMBL877489,50597,,N,Intermediate,,BAO_0000218
12696,,1,Concentration was measured in liver tissue of unfasted Fischer 344 rats administered intravenously after 60 minute (radiolabeled with [125I]-,Rattus norvegicus,,,Liver,2107.0,,1,10116.0,A,CHEMBL624185,50597,,N,Intermediate,,BAO_0000218
12697,,1,Concentration was measured in liver tissue of unfasted Fischer 344 rats administered intravenously after 2 minute (radiolabeled with [125I]-,Rattus norvegicus,,,Liver,2107.0,,1,10116.0,A,CHEMBL624186,50597,,N,Intermediate,,BAO_0000218
12698,,1,Concentration was measured in liver tissue of unfasted Fischer 344 rats administered intravenously after 5 minute (radiolabeled with [123I]-,Rattus norvegicus,,,Liver,2107.0,,1,10116.0,A,CHEMBL624187,50597,,N,Intermediate,,BAO_0000218
12699,,1,Concentration was measured in liver tissue of unfasted Fischer 344 rats administered intravenously after 5 minute (radiolabeled with [125I]-,Rattus norvegicus,,,Liver,2107.0,,1,10116.0,A,CHEMBL624188,50597,,N,Intermediate,,BAO_0000218
12700,,1,Concentration was measured in lungs tissue of unfasted Fischer 344 rats administered intravenously after 10 minute (radiolabeled with [125I]-,Rattus norvegicus,,,Lung,2048.0,,1,10116.0,A,CHEMBL624189,50597,,N,Intermediate,,BAO_0000218
12701,,1,Concentration was measured in lungs tissue of unfasted Fischer 344 rats administered intravenously after 2 minute (radiolabeled with [125I]-,Rattus norvegicus,,,Lung,2048.0,,1,10116.0,A,CHEMBL624190,50597,,N,Intermediate,,BAO_0000218
12702,,1,Concentration was measured in lungs tissue of unfasted Fischer 344 rats administered intravenously after 30 minute (radiolabeled with [123I]-,Rattus norvegicus,,,Lung,2048.0,,1,10116.0,A,CHEMBL624191,50597,,N,Intermediate,,BAO_0000218
12703,,1,Concentration was measured in lungs tissue of unfasted Fischer 344 rats administered intravenously after 30 minute (radiolabeled with [125I]-,Rattus norvegicus,,,Lung,2048.0,,1,10116.0,A,CHEMBL624192,50597,,N,Intermediate,,BAO_0000218
12704,,1,Concentration was measured in lungs tissue of unfasted Fischer 344 rats administered intravenously after 4 hr (radiolabeled with [123I]-,Rattus norvegicus,,,Lung,2048.0,,1,10116.0,A,CHEMBL624193,50597,,N,Intermediate,,BAO_0000218
12705,,1,Concentration was measured in lungs tissue of unfasted Fischer 344 rats administered intravenously after 4 hr (radiolabeled with [125I]-,Rattus norvegicus,,,Lung,2048.0,,1,10116.0,A,CHEMBL624194,50597,,N,Intermediate,,BAO_0000218
12706,,1,Concentration was measured in lungs tissue of unfasted Fischer 344 rats administered intravenously after 5 minute (radiolabeled with [123I]-,Rattus norvegicus,,,Lung,2048.0,,1,10116.0,A,CHEMBL624891,50597,,N,Intermediate,,BAO_0000218
12707,,1,Concentration was measured in lungs tissue of unfasted Fischer 344 rats administered intravenously after 5 minute (radiolabeled with [125I]-,Rattus norvegicus,,,Lung,2048.0,,1,10116.0,A,CHEMBL624892,50597,,N,Intermediate,,BAO_0000218
12708,,1,Concentration was measured in lungs tissue of unfasted Fischer 344 rats administered intravenously after 60 minute (radiolabeled with [123I]-,Rattus norvegicus,,,Lung,2048.0,,1,10116.0,A,CHEMBL624893,50597,,N,Intermediate,,BAO_0000218
12709,,1,Concentration was measured in lungs tissue of unfasted Fischer 344 rats administered intravenously after 60 minute (radiolabeled with [125I]-,Rattus norvegicus,,,Lung,2048.0,,1,10116.0,A,CHEMBL627632,50597,,N,Intermediate,,BAO_0000218
12710,,1,Concentration was measured in mean heart/blood tissue of unfasted Fischer 344 rats administered intravenously after 10 minute (radiolabeled with [125I]-,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL627633,50597,,N,Intermediate,,BAO_0000218
12711,,1,Concentration was measured in mean heart/blood tissue of unfasted Fischer 344 rats administered intravenously after 2 minute (radiolabeled with [125I]-,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL627634,50597,,N,Intermediate,,BAO_0000218
12712,,1,Concentration was measured in mean heart/blood tissue of unfasted Fischer 344 rats administered intravenously after 30 minute (radiolabeled with [123I]-,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL627635,50597,,N,Intermediate,,BAO_0000218
12713,,1,Concentration was measured in mean heart/blood tissue of unfasted Fischer 344 rats administered intravenously after 30 minute (radiolabeled with [125I]-,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL627636,50597,,N,Intermediate,,BAO_0000218
12714,,1,Concentration was measured in mean heart/blood tissue of unfasted Fischer 344 rats administered intravenously after 4 hr (radiolabeled with [123I]-,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL626816,50597,,N,Intermediate,,BAO_0000218
12715,,1,Concentration was measured in mean heart/blood tissue of unfasted Fischer 344 rats administered intravenously after 4 hr (radiolabeled with [125I]-,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL626817,50597,,N,Intermediate,,BAO_0000218
12716,,1,Concentration was measured in mean heart/blood tissue of unfasted Fischer 344 rats administered intravenously after 5 minute (radiolabeled with [123I]-,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL626818,50597,,N,Intermediate,,BAO_0000218
12717,,1,Concentration was measured in mean heart/blood tissue of unfasted Fischer 344 rats administered intravenously after 5 minute (radiolabeled with [125I]-,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL626819,50597,,N,Intermediate,,BAO_0000218
12718,,1,Concentration was measured in mean heart/blood tissue of unfasted Fischer 344 rats administered intravenously after 60 minute (radiolabeled with [123I]-,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL626820,50597,,N,Intermediate,,BAO_0000218
12719,,1,Concentration was measured in mean heart/blood tissue of unfasted Fischer 344 rats administered intravenously after 60 minute (radiolabeled with [125I]-,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL626821,50597,,N,Intermediate,,BAO_0000218
12720,,1,Concentration was measured in thyroid tissue of unfasted Fischer 344 rats administered intravenously after 10 minute (radiolabeled with [125I]-,Rattus norvegicus,,,Thyroid gland,2046.0,,1,10116.0,A,CHEMBL626822,50597,,N,Intermediate,,BAO_0000218
12721,,1,Concentration was measured in thyroid tissue of unfasted Fischer 344 rats administered intravenously after 2 minute (radiolabeled with [125I]-,Rattus norvegicus,,,Thyroid gland,2046.0,,1,10116.0,A,CHEMBL626823,50597,,N,Intermediate,,BAO_0000218
12722,,1,Concentration was measured in thyroid tissue of unfasted Fischer 344 rats administered intravenously after 30 minute (radiolabeled with [123I]-,Rattus norvegicus,,,Thyroid gland,2046.0,,1,10116.0,A,CHEMBL626824,50597,,N,Intermediate,,BAO_0000218
12723,,1,Concentration was measured in thyroid tissue of unfasted Fischer 344 rats administered intravenously after 30 minute (radiolabeled with [125I]-,Rattus norvegicus,,,Thyroid gland,2046.0,,1,10116.0,A,CHEMBL626825,50597,,N,Intermediate,,BAO_0000218
12724,,1,Concentration was measured in thyroid tissue of unfasted Fischer 344 rats administered intravenously after 4 hr (radiolabeled with [123I]-,Rattus norvegicus,,,Thyroid gland,2046.0,,1,10116.0,A,CHEMBL626826,50597,,N,Intermediate,,BAO_0000218
12725,,1,Concentration was measured in thyroid tissue of unfasted Fischer 344 rats administered intravenously after 4 hr (radiolabeled with [125I]-,Rattus norvegicus,,,Thyroid gland,2046.0,,1,10116.0,A,CHEMBL626827,50597,,N,Intermediate,,BAO_0000218
12726,,1,Concentration was measured in thyroid tissue of unfasted Fischer 344 rats administered intravenously after 5 minute (radiolabeled with [123I]-,Rattus norvegicus,,,Thyroid gland,2046.0,,1,10116.0,A,CHEMBL626828,50597,,N,Intermediate,,BAO_0000218
12727,,1,Concentration was measured in thyroid tissue of unfasted Fischer 344 rats administered intravenously after 5 minute (radiolabeled with [125I]-,Rattus norvegicus,,,Thyroid gland,2046.0,,1,10116.0,A,CHEMBL626829,50597,,N,Intermediate,,BAO_0000218
12728,,1,Concentration was measured in thyroid tissue of unfasted Fischer 344 rats administered intravenously after 60 minute (radiolabeled with [125I]-,Rattus norvegicus,,,Thyroid gland,2046.0,,1,10116.0,A,CHEMBL626830,50597,,N,Intermediate,,BAO_0000218
12729,,1,Concentration was measured in tissue of unfasted Fischer 344 rats administered intravenously after 60 minute (radiolabeled with [123I]-,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL627150,50597,,N,Intermediate,,BAO_0000218
12730,,1,Concentration was measured in tissue of unfasted Fischer 344 rats administered intravenously after 60 minute (radiolabeled with [125I]-,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL627151,50597,,N,Intermediate,,BAO_0000218
12731,,1,Concentration was measured in tissue of unfasted Fischer 344 rats administered intravenously after 60 minute (radiolabeled with [123I]-,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL627152,50597,,N,Intermediate,,BAO_0000218
12732,,1,Concentration was measured in tissue of unfasted Fischer 344 rats administered intravenously after 60 minute (radiolabeled with [125I]-,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL627153,50597,,N,Intermediate,,BAO_0000218
12733,,0,Rate of acetate production by the compound was determined,,,,,,,1,,A,CHEMBL627154,22224,,U,Autocuration,,BAO_0000019
12734,,0,Rate of acetate production by the compound was determined; Not determined,,,,,,,1,,A,CHEMBL627155,22224,,U,Autocuration,,BAO_0000019
12735,,0,Rate of hydrolysis of nitrocefin by compound was evaluated in water,,,,,,,1,,A,CHEMBL627156,22224,,U,Autocuration,,BAO_0000019
12736,,0,Reductive elimination of leaving group was determined at pH 7.4; expressed as loss of parent,,,,,,,1,,A,CHEMBL627157,22224,,U,Autocuration,,BAO_0000019
12737,,1,Relative concentration of compound (70 mg/Kg) in brain compared to concentration in plasma (160 ug/mL) at the time of tissue collection from rabbit; relative concentration,Oryctolagus cuniculus,,,,,,1,9986.0,A,CHEMBL627158,50592,,N,Intermediate,,BAO_0000218
12738,,1,Relative concentration of compound (70 mg/Kg) in lung compared to concentration in plasma (160 ug/mL) at the time of tissue collection from rabbit; relative concentration,Oryctolagus cuniculus,,,Plasma,1969.0,,1,9986.0,A,CHEMBL627159,50592,,N,Intermediate,,BAO_0000218
12739,,1,Relative concentration of compound in brain compared to concentration in plasma (0.4 ug/mL) at the time of tissue collection from mice; relative concentration,Mus musculus,,,,,,1,10090.0,A,CHEMBL627160,50594,,N,Intermediate,,BAO_0000218
12740,,1,Relative concentration of compound in brain compared to concentration in plasma (3.5 ug/mL) at the time of tissue collection from mice; relative concentration,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL628540,50597,,N,Intermediate,,BAO_0000218
12741,,1,Relative concentration of compound in lung compared to concentration in plasma (0.4 ug/mL) at the time of tissue collection from mice; relative concentration,Rattus norvegicus,,,Plasma,1969.0,,1,10116.0,A,CHEMBL628541,50597,,N,Intermediate,,BAO_0000218
12742,,1,Relative concentration of compound in lung compared to concentration in plasma (3.5 ug/mL) at the time of tissue collection from mice; relative concentration,Rattus norvegicus,,,Plasma,1969.0,,1,10116.0,A,CHEMBL628542,50597,,N,Intermediate,,BAO_0000218
12743,,0,Solubility after at a pH 1.2,,,,,,,1,,P,CHEMBL628543,22229,,U,Autocuration,,BAO_0000100
12744,,0,Solubility after at pH 1.2,,,,,,,1,,P,CHEMBL628544,22229,,U,Autocuration,,BAO_0000100
12745,,0,Solubility after injection of water,,,,,,,1,,P,CHEMBL628545,22229,,U,Autocuration,,BAO_0000100
12746,,0,Statistical significance of IC 50 values; Expressed as R value,,,,,,,1,,A,CHEMBL628546,22224,,U,Autocuration,,BAO_0000019
12747,,0,Systemic availability with respect to methyldopa was determined,,,,,,,1,,A,CHEMBL874455,22224,,U,Autocuration,,BAO_0000019
12748,,1,Tissue distribution of the in rat brain relative to plasma concentration of 1 ug/kg; relative concentration,Rattus norvegicus,,,,,,1,10116.0,A,CHEMBL628547,50597,,N,Intermediate,,BAO_0000218
12749,,1,Tissue distribution of the in rat lung relative to plasma concentration of 1 ug/kg; relative concentration,Rattus norvegicus,,,Plasma,1969.0,,1,10116.0,A,CHEMBL628548,50597,,N,Intermediate,,BAO_0000218
12750,,1,"100 mg/kg of [14C]- radiolabeled compound was intravenously (gavage) injected in rabbit 1 lung, and radioactivity content in feces was estimated",Oryctolagus cuniculus,,,Feces,1988.0,,1,9986.0,A,CHEMBL628549,50592,,N,Intermediate,,BAO_0000218
12751,,1,"100 mg/kg of [14C]- radiolabeled compound was intravenously (gavage) injected in rabbit 1 liver, and radioactivity content in feces was estimated",Oryctolagus cuniculus,,,Feces,1988.0,,1,9986.0,A,CHEMBL628550,50592,,N,Intermediate,,BAO_0000218
12752,,1,"100 mg/kg of [14C]- radiolabeled compound was intravenously (gavage) injected in rabbit3, and radioactivity content in feces was estimated at total hours",Oryctolagus cuniculus,,,Feces,1988.0,,1,9986.0,A,CHEMBL628551,50592,,N,Intermediate,,BAO_0000218
12753,,1,"100 mg/kg of [14C]- radiolabeled compound was intravenously injected in rabbit1, and radioactivity content in urine was estimated at 0-2 hr",Oryctolagus cuniculus,,,Urine,1088.0,,1,9986.0,A,CHEMBL628552,50592,,N,Intermediate,,BAO_0000218
12754,,1,"100 mg/kg of [14C]- radiolabeled compound was intravenously injected in rabbit3, and radioactivity content in urine was estimated at 0-24 hr",Oryctolagus cuniculus,,,Urine,1088.0,,1,9986.0,A,CHEMBL628553,50592,,N,Intermediate,,BAO_0000218
12755,,1,"100 mg/kg of [14C]- radiolabeled compound was intravenously injected in rabbit3, and radioactivity content in urine was estimated at 0-48 hr",Oryctolagus cuniculus,,,Urine,1088.0,,1,9986.0,A,CHEMBL628554,50592,,N,Intermediate,,BAO_0000218
12756,,1,"100 mg/kg of [14C]- radiolabeled compound was intravenously injected in rabbit3, and radioactivity content in urine was estimated at 24-48 h",Oryctolagus cuniculus,,,Urine,1088.0,,1,9986.0,A,CHEMBL628555,50592,,N,Intermediate,,BAO_0000218
12757,,1,"100 mg/kg of [14C]- radiolabeled compound was intravenously injected in rabbit3, and radioactivity content in urine was estimated at 48-72 h",Oryctolagus cuniculus,,,Urine,1088.0,,1,9986.0,A,CHEMBL628556,50592,,N,Intermediate,,BAO_0000218
12758,,1,"100 mg/kg of [14C]- radiolabeled compound was orally (gavage) injected in rabbit kidney, and radioactivity content in feces was estimated",Oryctolagus cuniculus,,,Kidney,2113.0,,1,9986.0,A,CHEMBL628557,50592,,N,Intermediate,,BAO_0000218
12759,,1,"100 mg/kg of [14C]- radiolabeled compound was orally (gavage) injected in rabbit, and radioactivity content in feces was estimated",Oryctolagus cuniculus,,,Feces,1988.0,,1,9986.0,A,CHEMBL628558,50592,,N,Intermediate,,BAO_0000218
12760,,1,"100 mg/kg of [14C]- radiolabeled compound was orally (gavage) injected in rabbit 1 lung, and radioactivity content in feces was estimated at",Oryctolagus cuniculus,,,Feces,1988.0,,1,9986.0,A,CHEMBL628559,50592,,N,Intermediate,,BAO_0000218
