assays_ASSI,assays_CI,assays_CURAB,assays_TII,assays_ASSSUBCEFRAC,assays_ASSTY,assays_SASSI,assays_ASSTI,assays_ASORG,assays_VARI,assays_CONFSCO,assays_DOI,assays_SRI,assays_BFO,assays_CHI,assays_ASST,assays_ASTI,assays_ASCET,assays_T,assays_RELATITY
11570,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,13465,1,BAO_0000218,CHEMBL626767,,,,50597,N
11571,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,13465,1,BAO_0000218,CHEMBL626768,,,,50597,N
11572,,Intermediate,,,A,,9615.0,Canis lupus familiaris,,1,13465,1,BAO_0000218,CHEMBL626769,,,,50588,N
11573,,Intermediate,,,A,,9615.0,Canis lupus familiaris,,1,13465,1,BAO_0000218,CHEMBL874463,,,,50588,N
11574,,Autocuration,,,A,,314293.0,Simiiformes,,0,13465,1,BAO_0000218,CHEMBL626770,,,,22224,U
11575,,Autocuration,,,A,,314293.0,Simiiformes,,0,13465,1,BAO_0000218,CHEMBL626771,,,,22224,U
11576,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,13465,1,BAO_0000218,CHEMBL626772,,,,50597,N
11577,,Intermediate,,,A,,9541.0,Macaca fascicularis,,1,14731,1,BAO_0000218,CHEMBL626773,,,,100710,N
11578,,Intermediate,,,A,,10090.0,Mus musculus,,1,14731,1,BAO_0000218,CHEMBL626774,,,,50594,N
11579,,Intermediate,,,A,,9615.0,Canis lupus familiaris,,1,13376,1,BAO_0000218,CHEMBL626775,,,,50588,N
11580,,Intermediate,,,A,,9615.0,Canis lupus familiaris,,1,13376,1,BAO_0000218,CHEMBL626776,,,,50588,N
11581,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,14443,1,BAO_0000218,CHEMBL626777,,,,50597,N
11582,,Autocuration,1969.0,,A,,314293.0,Simiiformes,,0,13465,1,BAO_0000218,CHEMBL626778,,Plasma,,22224,U
11583,,Autocuration,,,A,,10116.0,Rattus norvegicus,,0,16359,1,BAO_0000218,CHEMBL626779,,,,22224,U
11584,,Autocuration,,,A,,10116.0,Rattus norvegicus,,0,16359,1,BAO_0000218,CHEMBL626780,,,,22224,U
11585,,Autocuration,1969.0,,A,,,,,0,15618,1,BAO_0000218,CHEMBL626781,,Plasma,,22224,U
11586,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,14554,1,BAO_0000218,CHEMBL632164,,,,50597,N
11587,,Intermediate,,,A,,9615.0,Canis lupus familiaris,,1,11537,1,BAO_0000218,CHEMBL632165,,,,50588,N
11588,,Intermediate,,,A,,10090.0,Mus musculus,,1,11537,1,BAO_0000218,CHEMBL632166,,,,50594,N
11589,,Intermediate,,,A,,9615.0,Canis lupus familiaris,,1,11537,1,BAO_0000218,CHEMBL632167,,,,50588,N
11590,,Intermediate,,,A,,10090.0,Mus musculus,,1,11537,1,BAO_0000218,CHEMBL632168,,,,50594,N
11591,,Autocuration,1969.0,,A,,10116.0,Rattus norvegicus,,0,2021,1,BAO_0000218,CHEMBL632169,,Plasma,,22224,U
11592,,Intermediate,1969.0,,A,,9615.0,Canis lupus familiaris,,1,5932,1,BAO_0000218,CHEMBL632170,,Plasma,,50588,N
11593,,Intermediate,1969.0,,A,,10116.0,Rattus norvegicus,,1,5932,1,BAO_0000218,CHEMBL632171,,Plasma,,50597,N
11594,,Intermediate,1969.0,,A,,10116.0,Rattus norvegicus,,1,17320,1,BAO_0000218,CHEMBL632172,,Plasma,,50597,N
11595,,Intermediate,1969.0,,A,,10090.0,Mus musculus,,1,15831,1,BAO_0000218,CHEMBL632173,,Plasma,,50594,N
11596,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,15078,1,BAO_0000218,CHEMBL632174,,,,50597,N
11597,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,14941,1,BAO_0000218,CHEMBL632175,,,,50597,N
11598,,Intermediate,1969.0,,A,,9615.0,Canis lupus familiaris,,1,15343,1,BAO_0000218,CHEMBL632176,,Plasma,,50588,N
11599,,Intermediate,1969.0,,A,,10116.0,Rattus norvegicus,,1,15343,1,BAO_0000218,CHEMBL632177,,Plasma,,50597,N
11600,,Intermediate,1969.0,,A,,10116.0,Rattus norvegicus,,1,14856,1,BAO_0000218,CHEMBL632178,,Plasma,,50597,N
11601,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,13129,1,BAO_0000218,CHEMBL632179,,,,50597,N
11602,,Intermediate,178.0,,A,,10116.0,Rattus norvegicus,,1,13098,1,BAO_0000218,CHEMBL632180,,Blood,,50597,N
11603,,Intermediate,178.0,,A,,10116.0,Rattus norvegicus,,1,13098,1,BAO_0000218,CHEMBL632181,,Blood,,50597,N
11604,,Intermediate,178.0,,A,,10116.0,Rattus norvegicus,,1,13098,1,BAO_0000218,CHEMBL632182,,Blood,,50597,N
11605,,Autocuration,178.0,,A,,10090.0,Mus musculus,,0,15478,1,BAO_0000218,CHEMBL632183,,Blood,,22224,U
11606,,Intermediate,,,A,,9615.0,Canis lupus familiaris,,1,15341,1,BAO_0000218,CHEMBL632184,,,,50588,N
11607,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,15341,1,BAO_0000218,CHEMBL874470,,,,50597,N
11608,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL631302,,,,50597,N
11609,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL631303,,,,50597,N
11610,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL631304,,,,50597,N
11611,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL631305,,,,50597,N
11612,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL631306,,,,50597,N
11613,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL631307,,,,50597,N
11614,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL631308,,,,50597,N
11615,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL625557,,,,50597,N
11616,,Intermediate,2106.0,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL625558,,Spleen,,50597,N
11617,,Intermediate,2106.0,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL625559,,Spleen,,50597,N
11618,,Intermediate,2106.0,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL625560,,Spleen,,50597,N
11619,,Intermediate,2106.0,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL625561,,Spleen,,50597,N
11620,,Intermediate,2106.0,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL625562,,Spleen,,50597,N
11621,,Intermediate,2106.0,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL875320,,Spleen,,50597,N
11622,,Intermediate,2106.0,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL625563,,Spleen,,50597,N
11623,,Intermediate,2106.0,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL625564,,Spleen,,50597,N
11624,,Intermediate,995.0,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL625565,,Uterus,,50597,N
11625,,Intermediate,995.0,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL625566,,Uterus,,50597,N
11626,,Intermediate,995.0,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL625567,,Uterus,,50597,N
11627,,Intermediate,995.0,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL625568,,Uterus,,50597,N
11628,,Intermediate,995.0,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL628217,,Uterus,,50597,N
11629,,Intermediate,995.0,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL628218,,Uterus,,50597,N
11630,,Intermediate,995.0,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL628219,,Uterus,,50597,N
11631,,Intermediate,995.0,,A,,10116.0,Rattus norvegicus,,1,8684,1,BAO_0000218,CHEMBL628220,,Uterus,,50597,N
11632,,Autocuration,,,A,,,,,0,8926,1,BAO_0000019,CHEMBL628221,,,,22224,U
11633,,Autocuration,,,A,,,,,0,8926,1,BAO_0000019,CHEMBL628222,,,,22224,U
11634,,Autocuration,,,A,,,,,0,8926,1,BAO_0000019,CHEMBL628223,,,,22224,U
11635,,Autocuration,,,A,,,,,0,8926,1,BAO_0000019,CHEMBL628224,,,,22224,U
11636,,Autocuration,,,A,,,,,0,8926,1,BAO_0000019,CHEMBL628225,,,,22224,U
11637,,Autocuration,,,A,,,,,0,8926,1,BAO_0000019,CHEMBL628226,,,,22224,U
11638,,Autocuration,,,A,,,,,0,8926,1,BAO_0000019,CHEMBL628227,,,,22224,U
11639,,Autocuration,,,A,,,,,0,8926,1,BAO_0000019,CHEMBL875481,,,,22224,U
11640,,Autocuration,,,A,,,,,0,8926,1,BAO_0000019,CHEMBL628228,,,,22224,U
11641,,Autocuration,,,A,,,,,0,8926,1,BAO_0000019,CHEMBL628229,,,,22224,U
11642,,Autocuration,,,A,,,,,0,8926,1,BAO_0000019,CHEMBL628230,,,,22224,U
11643,,Autocuration,,,A,,,,,0,8926,1,BAO_0000019,CHEMBL628231,,,,22224,U
11644,,Autocuration,,,A,,,,,0,8926,1,BAO_0000019,CHEMBL628232,,,,22224,U
11645,,Autocuration,,,A,,,,,0,8926,1,BAO_0000019,CHEMBL628233,,,,22224,U
11646,,Autocuration,,,A,,,,,0,8926,1,BAO_0000019,CHEMBL628234,,,,22224,U
11647,,Autocuration,,,A,,,,,0,8926,1,BAO_0000019,CHEMBL628235,,,,22224,U
11648,,Autocuration,,,A,,,,,0,8926,1,BAO_0000019,CHEMBL628236,,,,22224,U
11649,,Autocuration,,,A,,,,,0,8926,1,BAO_0000019,CHEMBL628237,,,,22224,U
11650,,Autocuration,,,A,,,,,0,8926,1,BAO_0000019,CHEMBL628238,,,,22224,U
11651,,Autocuration,,,A,,,,,0,8926,1,BAO_0000019,CHEMBL628239,,,,22224,U
11652,,Autocuration,,,A,,,,,0,8926,1,BAO_0000019,CHEMBL628240,,,,22224,U
11653,,Autocuration,,,A,,,,,0,8926,1,BAO_0000019,CHEMBL628241,,,,22224,U
11654,,Autocuration,,,A,,,,,0,8926,1,BAO_0000019,CHEMBL628242,,,,22224,U
11655,,Autocuration,,,A,,,,,0,8926,1,BAO_0000019,CHEMBL875482,,,,22224,U
11656,,Autocuration,,,A,,,,,0,8926,1,BAO_0000019,CHEMBL628243,,,,22224,U
11657,,Autocuration,,,A,,,,,0,8926,1,BAO_0000019,CHEMBL628244,,,,22224,U
11658,,Autocuration,,,A,,,,,0,8926,1,BAO_0000019,CHEMBL628245,,,,22224,U
11659,,Autocuration,,,A,,,,,0,8926,1,BAO_0000019,CHEMBL628246,,,,22224,U
11660,,Autocuration,,,A,,,,,0,8926,1,BAO_0000019,CHEMBL628247,,,,22224,U
11661,,Autocuration,,,A,,,,,0,8926,1,BAO_0000019,CHEMBL628248,,,,22224,U
11662,,Autocuration,,,A,,,,,0,8926,1,BAO_0000019,CHEMBL628249,,,,22224,U
11663,,Intermediate,,,A,,10090.0,Mus musculus,,1,14839,1,BAO_0000218,CHEMBL625452,,,,50594,N
11664,,Intermediate,,,A,,10090.0,Mus musculus,,1,14839,1,BAO_0000218,CHEMBL625453,,,,50594,N
11665,,Intermediate,,,A,,10090.0,Mus musculus,,1,14839,1,BAO_0000218,CHEMBL625454,,,,50594,N
11666,,Intermediate,,,A,,10090.0,Mus musculus,,1,14839,1,BAO_0000218,CHEMBL623844,,,,50594,N
11667,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,12178,1,BAO_0000218,CHEMBL623845,,,,50597,N
11668,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,12178,1,BAO_0000218,CHEMBL623846,,,,50597,N
11669,,Autocuration,,,A,,,,,0,12178,1,BAO_0000218,CHEMBL623847,,,,22224,U
11670,,Intermediate,,,A,,9541.0,Macaca fascicularis,,1,12186,1,BAO_0000218,CHEMBL623848,,,,100710,N
11671,,Intermediate,,,A,,9541.0,Macaca fascicularis,,1,12186,1,BAO_0000218,CHEMBL623849,,,,100710,N
11672,,Intermediate,,,A,,9541.0,Macaca fascicularis,,1,12186,1,BAO_0000218,CHEMBL623850,,,,100710,N
11673,,Intermediate,,,A,,9541.0,Macaca fascicularis,,1,12186,1,BAO_0000218,CHEMBL623851,,,,100710,N
11674,,Autocuration,,,A,,314293.0,Simiiformes,,0,12187,1,BAO_0000218,CHEMBL623852,,,,22224,U
11675,,Intermediate,,,A,,9669.0,Mustela putorius furo,,1,12187,1,BAO_0000218,CHEMBL624551,,,,50506,N
11676,,Intermediate,,,A,,9669.0,Mustela putorius furo,,1,12187,1,BAO_0000218,CHEMBL624552,,,,50506,N
11677,,Autocuration,,,A,,314293.0,Simiiformes,,0,12187,1,BAO_0000218,CHEMBL624553,,,,22224,U
11678,,Autocuration,,,A,,314293.0,Simiiformes,,0,12187,1,BAO_0000218,CHEMBL624554,,,,22224,U
11679,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,12187,1,BAO_0000218,CHEMBL624555,,,,50597,N
11680,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,12187,1,BAO_0000218,CHEMBL624741,,,,50597,N
11681,,Intermediate,,,A,,9615.0,Canis lupus familiaris,,1,14122,1,BAO_0000218,CHEMBL624742,,,,50588,N
11682,,Intermediate,,,A,,10026.0,Cricetinae,,1,14122,1,BAO_0000218,CHEMBL624743,,,,100712,N
11683,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,14122,1,BAO_0000218,CHEMBL877606,,,,50597,N
11684,,Autocuration,,,A,,,,,0,13391,1,BAO_0000218,CHEMBL624744,,,,22224,U
11685,,Autocuration,178.0,,A,,,,,0,13391,1,BAO_0000218,CHEMBL624745,,Blood,,22224,U
11686,,Autocuration,178.0,,A,,,,,0,13391,1,BAO_0000218,CHEMBL624746,,Blood,,22224,U
11687,,Autocuration,178.0,,A,,,,,0,13391,1,BAO_0000218,CHEMBL624747,,Blood,,22224,U
11688,,Autocuration,,,A,,,,,0,16360,1,BAO_0000019,CHEMBL624748,,,,22224,U
11689,,Intermediate,,,A,,9615.0,Canis lupus familiaris,,1,3673,1,BAO_0000218,CHEMBL622504,,,,50588,N
11690,,Intermediate,,,A,,9615.0,Canis lupus familiaris,,1,14122,1,BAO_0000218,CHEMBL622505,,,,50588,N
11691,,Intermediate,,,A,,10026.0,Cricetinae,,1,14122,1,BAO_0000218,CHEMBL622506,,,,100712,N
11692,,Intermediate,,,A,,10026.0,Cricetinae,,1,14122,1,BAO_0000218,CHEMBL622507,,,,100712,N
11693,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,14122,1,BAO_0000218,CHEMBL622508,,,,50597,N
11694,,Autocuration,,,A,,,,,0,13889,1,BAO_0000019,CHEMBL622509,,,,22224,U
11695,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,14393,1,BAO_0000218,CHEMBL622510,,,,50597,N
11696,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,17279,1,BAO_0000218,CHEMBL622511,,,,50597,N
11697,,Intermediate,,,A,,9541.0,Macaca fascicularis,,1,14548,1,BAO_0000218,CHEMBL622512,,,,100710,N
11698,,Intermediate,,,A,,9541.0,Macaca fascicularis,,1,14548,1,BAO_0000218,CHEMBL622513,,,,100710,N
11699,,Intermediate,,,A,,9541.0,Macaca fascicularis,,1,14548,1,BAO_0000218,CHEMBL622514,,,,100710,N
11700,,Intermediate,,,A,,9615.0,Canis lupus familiaris,,1,14548,1,BAO_0000218,CHEMBL622515,,,,50588,N
11701,,Intermediate,,,A,,9615.0,Canis lupus familiaris,,1,14548,1,BAO_0000218,CHEMBL622516,,,,50588,N
11702,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,14548,1,BAO_0000218,CHEMBL622517,,,,50597,N
11703,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,14548,1,BAO_0000218,CHEMBL622518,,,,50597,N
11704,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,14548,1,BAO_0000218,CHEMBL622519,,,,50597,N
11705,,Intermediate,2385.0,,A,,10116.0,Rattus norvegicus,,1,14608,1,BAO_0000218,CHEMBL622520,,Muscle tissue,,50597,N
11706,,Intermediate,2385.0,,A,,10116.0,Rattus norvegicus,,1,14608,1,BAO_0000218,CHEMBL622521,,Muscle tissue,,50597,N
11707,,Intermediate,14.0,,A,,10090.0,Mus musculus,,1,14608,1,BAO_0000218,CHEMBL625113,,Zone of skin,,50594,N
11708,,Intermediate,14.0,,A,,10116.0,Rattus norvegicus,,1,14608,1,BAO_0000218,CHEMBL625114,,Zone of skin,,50597,N
11709,,Intermediate,14.0,,A,,10116.0,Rattus norvegicus,,1,14608,1,BAO_0000218,CHEMBL874397,,Zone of skin,,50597,N
11710,,Intermediate,2106.0,,A,,10116.0,Rattus norvegicus,,1,14608,1,BAO_0000218,CHEMBL625115,,Spleen,,50597,N
11711,,Intermediate,2106.0,,A,,10116.0,Rattus norvegicus,,1,14608,1,BAO_0000218,CHEMBL625116,,Spleen,,50597,N
11712,,Intermediate,2106.0,,A,,10116.0,Rattus norvegicus,,1,14608,1,BAO_0000218,CHEMBL623932,,Spleen,,50597,N
11713,,Intermediate,2435.0,,A,,10116.0,Rattus norvegicus,,1,14608,1,BAO_0000218,CHEMBL623933,,Striatum,,50597,N
11714,,Intermediate,2435.0,,A,,10116.0,Rattus norvegicus,,1,14608,1,BAO_0000218,CHEMBL623934,,Striatum,,50597,N
11715,,Intermediate,2435.0,,A,,10116.0,Rattus norvegicus,,1,14608,1,BAO_0000218,CHEMBL623935,,Striatum,,50597,N
11716,,Intermediate,2046.0,,A,,10116.0,Rattus norvegicus,,1,14608,1,BAO_0000218,CHEMBL623936,,Thyroid gland,,50597,N
11717,,Intermediate,2046.0,,A,,10116.0,Rattus norvegicus,,1,14608,1,BAO_0000218,CHEMBL623937,,Thyroid gland,,50597,N
11718,,Intermediate,2046.0,,A,,10116.0,Rattus norvegicus,,1,14608,1,BAO_0000218,CHEMBL623938,,Thyroid gland,,50597,N
11719,,Intermediate,,,A,,10090.0,Mus musculus,,1,15383,1,BAO_0000218,CHEMBL623939,,,,50594,N
11720,,Intermediate,,,A,,10090.0,Mus musculus,,1,15383,1,BAO_0000218,CHEMBL623940,,,,50594,N
11721,,Intermediate,,,A,,10090.0,Mus musculus,,1,15383,1,BAO_0000218,CHEMBL623941,,,,50594,N
11722,,Intermediate,,,A,,10090.0,Mus musculus,,1,15383,1,BAO_0000218,CHEMBL627216,,,,50594,N
11723,,Intermediate,,,A,,10090.0,Mus musculus,,1,15383,1,BAO_0000218,CHEMBL623942,,,,50594,N
11724,,Intermediate,955.0,,A,,10090.0,Mus musculus,,1,15383,1,BAO_0000218,CHEMBL618793,,Brain,,50594,N
11725,,Intermediate,955.0,,A,,10090.0,Mus musculus,,1,15383,1,BAO_0000218,CHEMBL618794,,Brain,,50594,N
11726,,Intermediate,955.0,,A,,10090.0,Mus musculus,,1,15383,1,BAO_0000218,CHEMBL618795,,Brain,,50594,N
11727,,Intermediate,,,A,,10090.0,Mus musculus,,1,15383,1,BAO_0000218,CHEMBL618796,,,,50594,N
11728,,Intermediate,,,A,,10090.0,Mus musculus,,1,15383,1,BAO_0000218,CHEMBL618797,,,,50594,N
11729,,Intermediate,2113.0,,A,,10090.0,Mus musculus,,1,15383,1,BAO_0000218,CHEMBL618798,,Kidney,,50594,N
11730,,Intermediate,2113.0,,A,,10090.0,Mus musculus,,1,15383,1,BAO_0000218,CHEMBL618799,,Kidney,,50594,N
11731,,Intermediate,2113.0,,A,,10090.0,Mus musculus,,1,15383,1,BAO_0000218,CHEMBL618800,,Kidney,,50594,N
11732,,Intermediate,2113.0,,A,,10090.0,Mus musculus,,1,15383,1,BAO_0000218,CHEMBL618801,,Kidney,,50594,N
11733,,Intermediate,2113.0,,A,,10090.0,Mus musculus,,1,15383,1,BAO_0000218,CHEMBL618802,,Kidney,,50594,N
11734,,Intermediate,2113.0,,A,,10090.0,Mus musculus,,1,15383,1,BAO_0000218,CHEMBL618803,,Kidney,,50594,N
11735,,Intermediate,2107.0,,A,,10090.0,Mus musculus,,1,15383,1,BAO_0000218,CHEMBL618804,,Liver,,50594,N
11736,,Intermediate,2107.0,,A,,10090.0,Mus musculus,,1,15383,1,BAO_0000218,CHEMBL618805,,Liver,,50594,N
11737,,Intermediate,2107.0,,A,,10090.0,Mus musculus,,1,15383,1,BAO_0000218,CHEMBL618806,,Liver,,50594,N
11738,,Intermediate,2107.0,,A,,10090.0,Mus musculus,,1,15383,1,BAO_0000218,CHEMBL618807,,Liver,,50594,N
11739,,Intermediate,2107.0,,A,,10090.0,Mus musculus,,1,15383,1,BAO_0000218,CHEMBL618808,,Liver,,50594,N
11740,,Intermediate,2107.0,,A,,10090.0,Mus musculus,,1,15383,1,BAO_0000218,CHEMBL618809,,Liver,,50594,N
11741,,Intermediate,2385.0,,A,,10090.0,Mus musculus,,1,15383,1,BAO_0000218,CHEMBL618810,,Muscle tissue,,50594,N
11742,,Intermediate,2385.0,,A,,10090.0,Mus musculus,,1,15383,1,BAO_0000218,CHEMBL618811,,Muscle tissue,,50594,N
11743,,Intermediate,2385.0,,A,,10090.0,Mus musculus,,1,15383,1,BAO_0000218,CHEMBL875844,,Muscle tissue,,50594,N
11744,,Intermediate,2385.0,,A,,10090.0,Mus musculus,,1,15383,1,BAO_0000218,CHEMBL618812,,Muscle tissue,,50594,N
11745,,Intermediate,2385.0,,A,,10090.0,Mus musculus,,1,15383,1,BAO_0000218,CHEMBL618813,,Muscle tissue,,50594,N
11746,,Intermediate,,,A,,10090.0,Mus musculus,,1,15383,1,BAO_0000218,CHEMBL618814,,,,50594,N
11747,,Intermediate,,,A,,10090.0,Mus musculus,,1,15383,1,BAO_0000218,CHEMBL618815,,,,50594,N
11748,,Intermediate,,,A,,10090.0,Mus musculus,,1,15383,1,BAO_0000218,CHEMBL618816,,,,50594,N
11749,,Intermediate,,,A,,10090.0,Mus musculus,,1,15383,1,BAO_0000218,CHEMBL618817,,,,50594,N
11750,,Intermediate,,,A,,10090.0,Mus musculus,,1,15383,1,BAO_0000218,CHEMBL620544,,,,50594,N
11751,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,15341,1,BAO_0000218,CHEMBL626230,,,,50597,N
11752,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,15341,1,BAO_0000218,CHEMBL626231,,,,50597,N
11753,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,15341,1,BAO_0000218,CHEMBL626232,,,,50597,N
11754,,Intermediate,1969.0,,A,,9615.0,Canis lupus familiaris,,1,14906,1,BAO_0000218,CHEMBL626233,,Plasma,,50588,N
11755,,Intermediate,1969.0,,A,,10116.0,Rattus norvegicus,,1,14906,1,BAO_0000218,CHEMBL626234,,Plasma,,50597,N
11756,,Intermediate,1969.0,,A,,10116.0,Rattus norvegicus,,1,14906,1,BAO_0000218,CHEMBL875341,,Plasma,,50597,N
11757,,Intermediate,1969.0,,A,,9606.0,Homo sapiens,,1,14215,1,BAO_0000218,CHEMBL626235,,Plasma,,50587,N
11758,,Autocuration,1969.0,,A,,9481.0,Callithrix,,0,14215,1,BAO_0000218,CHEMBL626236,,Plasma,,22224,U
11759,,Autocuration,1969.0,,A,,314293.0,Simiiformes,,0,14215,1,BAO_0000218,CHEMBL626237,,Plasma,,22224,U
11760,,Intermediate,1969.0,,A,,9615.0,Canis lupus familiaris,,1,14215,1,BAO_0000218,CHEMBL626238,,Plasma,,50588,N
11761,,Intermediate,1969.0,,A,,9606.0,Homo sapiens,,1,14215,1,BAO_0000218,CHEMBL622412,,Plasma,,50587,N
11762,,Intermediate,1969.0,,A,,10116.0,Rattus norvegicus,,1,14215,1,BAO_0000218,CHEMBL623114,,Plasma,,50597,N
11763,,Autocuration,1969.0,,A,,9481.0,Callithrix,,0,14215,1,BAO_0000218,CHEMBL623115,,Plasma,,22224,U
11764,,Autocuration,1969.0,,A,,314293.0,Simiiformes,,0,14215,1,BAO_0000218,CHEMBL623116,,Plasma,,22224,U
11765,,Autocuration,1969.0,,A,,9615.0,Canis lupus familiaris,,0,14215,1,BAO_0000218,CHEMBL623117,,Plasma,,22224,U
11766,,Intermediate,1969.0,,A,,9606.0,Homo sapiens,,1,14215,1,BAO_0000218,CHEMBL623118,,Plasma,,50587,N
11767,,Intermediate,1969.0,,A,,10116.0,Rattus norvegicus,,1,14215,1,BAO_0000218,CHEMBL623119,,Plasma,,50597,N
11768,,Intermediate,1969.0,,A,,10116.0,Rattus norvegicus,,1,14215,1,BAO_0000218,CHEMBL623120,,Plasma,,50597,N
11769,,Intermediate,1969.0,,A,,9606.0,Homo sapiens,,1,14215,1,BAO_0000218,CHEMBL623286,,Plasma,,50587,N
11770,,Intermediate,1969.0,,A,,10116.0,Rattus norvegicus,,1,14067,1,BAO_0000218,CHEMBL623287,,Plasma,,50597,N
11771,,Intermediate,1969.0,,A,,10116.0,Rattus norvegicus,,1,12350,1,BAO_0000218,CHEMBL623288,,Plasma,,50597,N
11772,,Intermediate,1969.0,,A,,10116.0,Rattus norvegicus,,1,14813,1,BAO_0000218,CHEMBL623289,,Plasma,,50597,N
11773,,Autocuration,,,A,,,,,0,12536,1,BAO_0000218,CHEMBL623290,,,,22224,U
11774,,Intermediate,1969.0,,A,,9615.0,Canis lupus familiaris,,1,14169,1,BAO_0000218,CHEMBL623291,,Plasma,,50588,N
11775,,Intermediate,1969.0,,A,,10116.0,Rattus norvegicus,,1,14169,1,BAO_0000218,CHEMBL623292,,Plasma,,50597,N
11776,,Intermediate,1969.0,,A,,9615.0,Canis lupus familiaris,,1,15604,1,BAO_0000218,CHEMBL623293,,Plasma,,50588,N
11777,,Autocuration,1969.0,,A,,314293.0,Simiiformes,,0,15604,1,BAO_0000218,CHEMBL623294,,Plasma,,22224,U
11778,,Intermediate,1969.0,,A,,10116.0,Rattus norvegicus,,1,15604,1,BAO_0000218,CHEMBL623295,,Plasma,,50597,N
11779,,Intermediate,,,A,,10090.0,Mus musculus,,1,14387,1,BAO_0000218,CHEMBL623296,,,,50594,N
11780,,Intermediate,,,A,,10090.0,Mus musculus,,1,15115,1,BAO_0000218,CHEMBL875349,,,,50594,N
11781,,Autocuration,,,A,,314293.0,Simiiformes,,0,15115,1,BAO_0000019,CHEMBL623297,,,,22224,U
11782,,Autocuration,,,A,,314293.0,Simiiformes,,0,15115,1,BAO_0000019,CHEMBL623298,,,,22224,U
11783,,Autocuration,,,A,,314293.0,Simiiformes,,0,15115,1,BAO_0000019,CHEMBL623299,,,,22224,U
11784,,Intermediate,,,A,,10116.0,Rattus norvegicus,,1,16359,1,BAO_0000218,CHEMBL623300,,,,50597,N
11785,,Intermediate,,,A,,10090.0,Mus musculus,,1,12829,1,BAO_0000218,CHEMBL623301,,,,50594,N
11786,,Intermediate,,,A,,10090.0,Mus musculus,,1,12829,1,BAO_0000218,CHEMBL623302,,,,50594,N
11787,,Intermediate,,,A,,10090.0,Mus musculus,,1,12829,1,BAO_0000218,CHEMBL623303,,,,50594,N
11788,,Intermediate,,,A,,10090.0,Mus musculus,,1,12829,1,BAO_0000218,CHEMBL623304,,,,50594,N
