variant_id,doc_id,confidence_score,bao_format,description,tid,assay_test_type,assay_tissue,chembl_id,curated_by,assay_tax_id,assay_subcellular_fraction,relationship_type,assay_category,assay_type,assay_id,assay_strain,cell_id,assay_organism,src_id,src_assay_id,tissue_id,assay_cell_type
,6599,1,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice blood bearing S180 tumor cell line for 4 hours,50594,,,CHEMBL622648,Intermediate,10090.0,,N,,A,6278,,42.0,Mus musculus,1,,,CCRF S-180
,6599,1,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice blood bearing S180 tumor cell line for 8 hours,50594,,,CHEMBL622649,Intermediate,10090.0,,N,,A,6279,,42.0,Mus musculus,1,,,CCRF S-180
,6599,1,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice brain bearing S180 tumor cell line for 1 hour,50594,,Brain,CHEMBL622650,Intermediate,10090.0,,N,,A,6280,,42.0,Mus musculus,1,,955.0,CCRF S-180
,6599,1,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice brain bearing S180 tumor cell line for 2 hours,50594,,Brain,CHEMBL622651,Intermediate,10090.0,,N,,A,6281,,42.0,Mus musculus,1,,955.0,CCRF S-180
,6599,1,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice brain bearing S180 tumor cell line for 30 minutes,50594,,Brain,CHEMBL622652,Intermediate,10090.0,,N,,A,6282,,42.0,Mus musculus,1,,955.0,CCRF S-180
,6599,1,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice brain bearing S180 tumor cell line for 4 hours,50594,,Brain,CHEMBL622653,Intermediate,10090.0,,N,,A,6283,,42.0,Mus musculus,1,,955.0,CCRF S-180
,6599,1,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice brain bearing S180 tumor cell line for 8 hours,50594,,Brain,CHEMBL622654,Intermediate,10090.0,,N,,A,6284,,42.0,Mus musculus,1,,955.0,CCRF S-180
,6599,1,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice heart bearing S180 tumor cell line for 1 hour,50594,,Heart,CHEMBL622655,Intermediate,10090.0,,N,,A,6285,,42.0,Mus musculus,1,,948.0,CCRF S-180
,6599,1,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice heart bearing S180 tumor cell line for 2 hours,50594,,Heart,CHEMBL622656,Intermediate,10090.0,,N,,A,6286,,42.0,Mus musculus,1,,948.0,CCRF S-180
,6599,1,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice heart bearing S180 tumor cell line for 30 minutes,50594,,Heart,CHEMBL622657,Intermediate,10090.0,,N,,A,6287,,42.0,Mus musculus,1,,948.0,CCRF S-180
,6599,1,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice heart bearing S180 tumor cell line for 4 hours,50594,,Heart,CHEMBL622658,Intermediate,10090.0,,N,,A,6288,,42.0,Mus musculus,1,,948.0,CCRF S-180
,6599,1,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice heart bearing S180 tumor cell line for 8 hours,50594,,Heart,CHEMBL622659,Intermediate,10090.0,,N,,A,6289,,42.0,Mus musculus,1,,948.0,CCRF S-180
,6599,1,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice kidney bearing S180 tumor cell line for 1 hour,50594,,Kidney,CHEMBL624630,Intermediate,10090.0,,N,,A,6290,,42.0,Mus musculus,1,,2113.0,CCRF S-180
,6599,1,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice kidney bearing S180 tumor cell line for 2 hours,50594,,Kidney,CHEMBL624631,Intermediate,10090.0,,N,,A,6291,,42.0,Mus musculus,1,,2113.0,CCRF S-180
,6599,1,BAO_0000218,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice kidney bearing S180 tumor cell line for 30 minutes,50594,,Kidney,CHEMBL624632,Intermediate,10090.0,,N,,A,6292,,42.0,Mus musculus,1,,2113.0,CCRF S-180
,17130,1,BAO_0000219,Cytotoxic activity of compound against A-549 cell lines at concentration of 10(ug/ml) on,80682,,,CHEMBL624633,Intermediate,9606.0,,N,,F,6293,,646.0,Homo sapiens,1,,,A549
,17130,1,BAO_0000219,Cytotoxic activity of compound against A-549 cell lines at concentration of 10(ug/ml)on,80682,,,CHEMBL624634,Intermediate,9606.0,,N,,F,6294,,646.0,Homo sapiens,1,,,A549
,17130,1,BAO_0000219,Cytotoxic activity of compound against A-549 cell lines at concentration of 3.3 (ug/ml),80682,,,CHEMBL624635,Intermediate,9606.0,,N,,F,6295,,646.0,Homo sapiens,1,,,A549
,17130,1,BAO_0000219,Cytotoxic activity of compound against A-549 cell lines at concentration of 3.3 (ug/ml)),80682,,,CHEMBL624636,Intermediate,9606.0,,N,,F,6296,,646.0,Homo sapiens,1,,,A549
,3263,1,BAO_0000219,Antineoplastic activity against A-549 (human lung carcinoma) cell line.,80682,,,CHEMBL857055,Expert,9606.0,,N,,F,6297,,646.0,Homo sapiens,1,,,A549
,6663,1,BAO_0000219,In vitro rate of inhibition of A-549 tumor cell growth at 10E-4 mol/L,80682,,,CHEMBL624637,Expert,9606.0,,N,,F,6298,,646.0,Homo sapiens,1,,,A549
,6663,1,BAO_0000219,In vitro rate of inhibition of A-549 tumor cell growth at 10E-5 mol/L,80682,,,CHEMBL624638,Expert,9606.0,,N,,F,6299,,646.0,Homo sapiens,1,,,A549
,6663,1,BAO_0000219,In vitro rate of inhibition of A-549 tumor cell growth at 10E-6 mol/L,80682,,,CHEMBL874366,Expert,9606.0,,N,,F,6300,,646.0,Homo sapiens,1,,,A549
,6663,1,BAO_0000219,In vitro rate of inhibition of A-549 tumor cell growth at 10E-7 mol/L,80682,,,CHEMBL624639,Expert,9606.0,,N,,F,6301,,646.0,Homo sapiens,1,,,A549
,6663,1,BAO_0000219,In vitro rate of inhibition of A-549 tumor cell growth at 10E-8 mol/L,80682,,,CHEMBL624640,Expert,9606.0,,N,,F,6302,,646.0,Homo sapiens,1,,,A549
,6663,1,BAO_0000219,Rate of inhibition of A-549 tumor cell growth at a concentration of 0.0625 uM,80682,,,CHEMBL624641,Intermediate,9606.0,,N,,F,6303,,646.0,Homo sapiens,1,,,A549
,6663,1,BAO_0000219,Rate of inhibition of A-549 tumor cell growth at a concentration of 0.125 uM,80682,,,CHEMBL624642,Intermediate,9606.0,,N,,F,6304,,646.0,Homo sapiens,1,,,A549
,6663,1,BAO_0000219,Rate of inhibition of A-549 tumor cell growth at a concentration of 0.25 uM,80682,,,CHEMBL624643,Intermediate,9606.0,,N,,F,6305,,646.0,Homo sapiens,1,,,A549
,6663,1,BAO_0000219,Rate of inhibition of A-549 tumor cell growth at a concentration of 0.5 uM,80682,,,CHEMBL624644,Intermediate,9606.0,,N,,F,6306,,646.0,Homo sapiens,1,,,A549
,6663,1,BAO_0000219,Rate of inhibition of A-549 tumor cell growth at a concentration of 1 uM,80682,,,CHEMBL624645,Intermediate,9606.0,,N,,F,6307,,646.0,Homo sapiens,1,,,A549
,3983,1,BAO_0000219,The compound was evaluated for its cytotoxic potency against A-549 cell line,80682,,,CHEMBL619445,Intermediate,9606.0,,N,,F,6308,,646.0,Homo sapiens,1,,,A549
,11141,1,BAO_0000219,Cytotoxic concentration required to inhibit 50% cell growth in A-549 lung carcinoma cell lines,80682,,,CHEMBL839886,Expert,9606.0,,N,,F,6309,,646.0,Homo sapiens,1,,,A549
,5076,1,BAO_0000219,Cytotoxic activity of compound against A-549 tumor cell line.,80682,,,CHEMBL619446,Intermediate,9606.0,,N,,F,6310,,646.0,Homo sapiens,1,,,A549
,3311,1,BAO_0000219,In vitro cytotoxicity against Lung A-549 human tumors following a 6 day exposure.,80682,,,CHEMBL619447,Intermediate,9606.0,,N,,F,6311,,646.0,Homo sapiens,1,,,A549
,3311,1,BAO_0000219,In vitro cytotoxicity against Lung A-549 human tumors following a 2 day exposure.,80682,,,CHEMBL619448,Intermediate,9606.0,,N,,F,6312,,646.0,Homo sapiens,1,,,A549
,3311,1,BAO_0000219,In vitro cytotoxicity against Lung A-549 human tumors following a 2 day exposure; ND is no data,80682,,,CHEMBL619449,Intermediate,9606.0,,N,,F,6313,,646.0,Homo sapiens,1,,,A549
,5076,1,BAO_0000219,Cytotoxic activity of compound against A-549 tumor cell line at conc. of 20 ug/mL,80682,,,CHEMBL619450,Intermediate,9606.0,,N,,F,6314,,646.0,Homo sapiens,1,,,A549
,4150,1,BAO_0000219,Compound was tested for cytotoxic activity against A-549 human lung carcinoma (ATCC:CCL-185),80682,,,CHEMBL619451,Intermediate,9606.0,,N,,F,6315,,646.0,Homo sapiens,1,,,A549
,2150,1,BAO_0000219,In vitro inhibitory concentration against cell culture of A-549 human lung carcinoma,80682,,,CHEMBL619452,Expert,9606.0,,N,,F,6316,,646.0,Homo sapiens,1,,,A549
,4644,1,BAO_0000219,Concentration for in vitro cytotoxicity against A-549 human lung tumor cells,80682,,,CHEMBL619453,Intermediate,9606.0,,N,,F,6317,,646.0,Homo sapiens,1,,,A549
,263,1,BAO_0000219,Dose required for in vitro cytotoxic activity against A-549 lung carcinoma cells at concentration of 10 ug/ml; NA is no cytotoxicity,80682,,,CHEMBL874367,Intermediate,9606.0,,N,,F,6318,,646.0,Homo sapiens,1,,,A549
,11333,1,BAO_0000219,Cytotoxic concentration against A-549 tumor cells.,80682,,,CHEMBL619454,Intermediate,9606.0,,N,,F,6319,,646.0,Homo sapiens,1,,,A549
,11333,1,BAO_0000219,Cytotoxic concentration against A-549 tumor cells; Inactive at 10 ug/mL.,80682,,,CHEMBL619455,Intermediate,9606.0,,N,,F,6320,,646.0,Homo sapiens,1,,,A549
,15895,1,BAO_0000219,"Cytotoxicity against NCI tumor panel, A-549/ATCC non small-cell lung cancer cell line",80682,,,CHEMBL619456,Intermediate,9606.0,,N,,F,6321,,646.0,Homo sapiens,1,,,A549
,16677,1,BAO_0000218,Minimum inhibitory concentration (lowest peptide concentration) required to prevent visible bacterial growth after 18 hr of incubation at 37 C in Mueller-Hinton broth against Acinetobacter baumannii 118A,50191,,,CHEMBL619457,Expert,470.0,,N,,F,6322,,,Acinetobacter baumannii,1,,,
,10624,1,BAO_0000218,Activity against Acinetobacter calcoaceticus (AC54),50192,,,CHEMBL619458,Intermediate,471.0,,N,,F,6323,,,Acinetobacter calcoaceticus,1,,,
,16717,1,BAO_0000218,In vitro antifungal activity against Aspergillus flavus CM74,50274,,,CHEMBL619459,Expert,5059.0,,N,,F,6324,,,Aspergillus flavus,1,,,
,16717,1,BAO_0000218,In vitro antifungal activity against Aspergillus flavus CM74,50274,,,CHEMBL619460,Expert,5059.0,,N,,F,6325,,,Aspergillus flavus,1,,,
,5513,1,BAO_0000218,Inhibitory activity tested against Aspergillus fumigatus at 256 ug/mL concentration,50416,,,CHEMBL619461,Intermediate,746128.0,,N,,F,6326,,,Aspergillus fumigatus,1,,,
,15962,1,BAO_0000218,In vitro minimum fungicidal concentration required to inhibit Aspergillus fumigatus(MFC),50416,,,CHEMBL619462,Intermediate,746128.0,,N,,F,6327,,,Aspergillus fumigatus,1,,,
,15962,1,BAO_0000218,Antimicrobial activity against Aspergillus fumigatus (MIC),50416,,,CHEMBL620388,Intermediate,746128.0,,N,,F,6328,,,Aspergillus fumigatus,1,,,
,15962,1,BAO_0000218,Antimicrobial activity against Aspergillus fumigatus (MIC),50416,,,CHEMBL620389,Intermediate,746128.0,,N,,F,6329,,,Aspergillus fumigatus,1,,,
,15962,1,BAO_0000218,In vitro antimicrobial activity against Aspergillus fumigatus (MIC),50416,,,CHEMBL620390,Intermediate,746128.0,,N,,F,6330,,,Aspergillus fumigatus,1,,,
,16717,1,BAO_0000218,In vitro antifungal activity against Aspergillus fumigatus 48238E,50416,,,CHEMBL620391,Expert,746128.0,,N,,F,6331,,,Aspergillus fumigatus,1,,,
,16717,1,BAO_0000218,In vitro antifungal activity against Aspergillus fumigatus 48238E,50416,,,CHEMBL621073,Expert,746128.0,,N,,F,6332,,,Aspergillus fumigatus,1,,,
,8117,1,BAO_0000218,Compound is evaluated for plaque-bactericidal index (PBI) against Actinomyces naeslundii 631,50296,,,CHEMBL621074,Intermediate,1655.0,,N,,F,6333,,,Actinomyces naeslundii,1,,,
,8117,1,BAO_0000218,Compound is evaluated for plaque-bactericidal index (PBI) against Actinomyces viscosus M-100,50366,,,CHEMBL621075,Intermediate,1656.0,,N,,F,6334,,,Actinomyces viscosus,1,,,
,15472,1,BAO_0000218,Tested in vivo for Acanthocheilonema viteae at 200 mg/kg X 5 days(perorally),50535,,,CHEMBL619554,Intermediate,6277.0,,N,,F,6335,,,Acanthocheilonema viteae,1,,,
,15472,1,BAO_0000218,Tested in vivo for Acanthocheilonema viteae at 200 mg/kg X 5 days(perorally),50535,,,CHEMBL619555,Intermediate,6277.0,,N,,F,6336,,,Acanthocheilonema viteae,1,,,
,16443,1,BAO_0000218,Antibacterial activity determined as minimal inhibitory concentration (MIC) against Actinobacillus actinomycetecommitans ATCC 29527,50169,,,CHEMBL619556,Intermediate,714.0,,N,,F,6337,,,Aggregatibacter actinomycetemcomitans,1,,,
,16443,1,BAO_0000218,Antibacterial activity determined as minimal inhibitory concentration (MIC) against Actinobacillus actinomycetecommitans ATCC 29527; value ranges from 1-2,50169,,,CHEMBL619557,Intermediate,714.0,,N,,F,6338,,,Aggregatibacter actinomycetemcomitans,1,,,
,16443,1,BAO_0000218,Antibacterial activity determined as minimal inhibitory concentration (MIC) against Actinobacillus actinomycetecommitans ATCC 29527; value ranges from 1-2; ND is Not Determined,50169,,,CHEMBL619558,Intermediate,714.0,,N,,F,6339,,,Aggregatibacter actinomycetemcomitans,1,,,
,17206,1,BAO_0000219,Effect on NAD+ depletion (% remaining versus vehicle control) in presence of MNNG (25 uM) at 11 uM compound concentration in A549 cells,80682,,,CHEMBL619559,Intermediate,9606.0,,N,,F,6340,,646.0,Homo sapiens,1,,,A549
,17206,1,BAO_0000219,Percent ADP-ribose polymer formation at 25 uM compound concentration in A549 cells,80682,,,CHEMBL619560,Intermediate,9606.0,,N,,F,6341,,646.0,Homo sapiens,1,,,A549
,16381,1,BAO_0000219,% inhibition against A549 cells (lung cancer) at 0.04 ug/mL,80682,,,CHEMBL619561,Intermediate,9606.0,,N,,F,6342,,646.0,Homo sapiens,1,,,A549
,16381,1,BAO_0000219,% inhibition against A549 cells (lung cancer) at 0.4 ug/mL,80682,,,CHEMBL619562,Intermediate,9606.0,,N,,F,6343,,646.0,Homo sapiens,1,,,A549
,16381,1,BAO_0000219,% inhibition against A549 cells (lung cancer) at 4 ug/mL,80682,,,CHEMBL619563,Intermediate,9606.0,,N,,F,6344,,646.0,Homo sapiens,1,,,A549
,16381,1,BAO_0000219,GI values against A549 cells (lung cancer),80682,,,CHEMBL857457,Intermediate,9606.0,,N,,F,6345,,646.0,Homo sapiens,1,,,A549
,17206,1,BAO_0000219,Effect on NAD+ depletion (% remaining versus vehicle control) 25 uM compound concentration in A549 cells,80682,,,CHEMBL619564,Intermediate,9606.0,,N,,F,6346,,646.0,Homo sapiens,1,,,A549
,16325,1,BAO_0000219,Inhibitory activity against A549 human adenocarcinoma,80682,,,CHEMBL619565,Intermediate,9606.0,,N,,F,6347,,646.0,Homo sapiens,1,,,A549
,10708,1,BAO_0000218,Evaluated for the antineoplastic activity against A549 lung (nonsmall cell) tumor xenograft in nude mice after administering 3 injections (intra peritoneally) at a dose of 200 mg/kg,80682,,,CHEMBL619566,Intermediate,9606.0,,N,,F,6348,,646.0,Homo sapiens,1,,,A549
,10708,1,BAO_0000218,Evaluated for the antineoplastic activity against A549 lung (nonsmall cell) tumor xenograft in nude mice after administering 3 injections (intra peritoneally) at a dose of 100 mg/kg,80682,,,CHEMBL619567,Intermediate,9606.0,,N,,F,6349,,646.0,Homo sapiens,1,,,A549
,17376,1,BAO_0000219,Inhibitory activity against A549 lung adenocarcinoma cell line,80682,,,CHEMBL619568,Intermediate,9606.0,,N,,F,6350,,646.0,Homo sapiens,1,,,A549
,17376,1,BAO_0000219,Inhibitory activity against A549 lung adenocarcinoma cell line; not determined,80682,,,CHEMBL619569,Intermediate,9606.0,,N,,F,6351,,646.0,Homo sapiens,1,,,A549
,17488,1,BAO_0000219,Cytotoxicity against human A549 lung cells,80682,,,CHEMBL619570,Intermediate,9606.0,,N,,F,6352,,646.0,Homo sapiens,1,,,A549
,17404,1,BAO_0000218,In vivo percent inhibitory activity of intraperitoneally administered compound (50 mg/kg/day) against mice infected with A549 tumor,80682,,,CHEMBL619571,Intermediate,9606.0,,N,,F,6353,,646.0,Homo sapiens,1,,,A549
,10958,1,BAO_0000219,Growth inhibition of A549 (human lung carcinoma) cell line.,80682,,,CHEMBL619572,Expert,9606.0,,N,,F,6354,,646.0,Homo sapiens,1,,,A549
,17099,1,BAO_0000219,Effective dose required for inhibitory activity against A549 human tumor cell line.,80682,,,CHEMBL619573,Expert,9606.0,,N,,F,6355,,646.0,Homo sapiens,1,,,A549
,17099,1,BAO_0000219,Effective dose required for inhibitory activity against A549 human tumor cell line; Not active,80682,,,CHEMBL619574,Intermediate,9606.0,,N,,F,6356,,646.0,Homo sapiens,1,,,A549
,4096,1,BAO_0000219,Cytotoxicity was evaluated against A549 tumor cell lines; Inactive,80682,,,CHEMBL619575,Intermediate,9606.0,,N,,F,6357,,646.0,Homo sapiens,1,,,A549
,4096,1,BAO_0000219,Cytotoxicity evaluated against A549 tumor cell lines; significant activity,80682,,,CHEMBL619576,Expert,9606.0,,N,,F,6358,,646.0,Homo sapiens,1,,,A549
,4096,1,BAO_0000219,Cytotoxicity was evaluated against A549 tumor cell lines; Slightly active,80682,,,CHEMBL619577,Intermediate,9606.0,,N,,F,6359,,646.0,Homo sapiens,1,,,A549
,2525,1,BAO_0000219,In vitro inhibitory activity against A549 tumor cell culture,80682,,,CHEMBL619578,Intermediate,9606.0,,N,,F,6360,,646.0,Homo sapiens,1,,,A549
,2525,1,BAO_0000219,In vitro inhibitory activity against A549 tumor cell culture; IA= Inactive,80682,,,CHEMBL884009,Intermediate,9606.0,,N,,F,6361,,646.0,Homo sapiens,1,,,A549
,5302,1,BAO_0000219,Activity against human lung cancer with mutated beta-tubulin (A549-T2415),80682,,,CHEMBL619579,Intermediate,9606.0,,N,,F,6362,,646.0,Homo sapiens,1,,,A549
,16325,1,BAO_0000219,Growth inhibitory activity was determined against A549/ATCC cancer cell line of non-small cell lung cancer,80682,,,CHEMBL619580,Intermediate,9606.0,,N,,F,6363,,646.0,Homo sapiens,1,,,A549
,16939,1,BAO_0000219,Inhibition of growth of A549/ATCC nonsmall cell lung cancer cell line,80682,,,CHEMBL619581,Intermediate,9606.0,,N,,F,6364,,646.0,Homo sapiens,1,,,A549
,17229,1,BAO_0000219,In vitro antitumor activity against NSCL A549/ATCC tumor cell lines,80682,,,CHEMBL619582,Intermediate,9606.0,,N,,F,6365,,646.0,Homo sapiens,1,,,A549
,17380,1,BAO_0000219,Cytotoxicity evaluation against A549/ATCC non-small-cell lung cancer cells,80682,,,CHEMBL619583,Intermediate,9606.0,,N,,F,6366,,646.0,Homo sapiens,1,,,A549
,17380,1,BAO_0000219,Cytotoxicity evaluation against A549/ATCC non-small-cell lung cancer cells; No data,80682,,,CHEMBL876502,Intermediate,9606.0,,N,,F,6367,,646.0,Homo sapiens,1,,,A549
,1903,1,BAO_0000219,In vitro cytotoxicity against human Non-small cell lung cancer A549/ATCC cell line.,80682,,,CHEMBL619584,Intermediate,9606.0,,N,,F,6368,,646.0,Homo sapiens,1,,,A549
,3838,1,BAO_0000219,In vitro growth inhibition of compound was determined against A549/ATCC cell lines of non-small cell lung cancer,80682,,,CHEMBL619585,Intermediate,9606.0,,N,,F,6369,,646.0,Homo sapiens,1,,,A549
,14696,1,BAO_0000219,Inhibition of the growth of non-small-cell lung cancer (A549/ATCC) cell line,80682,,,CHEMBL619586,Intermediate,9606.0,,N,,F,6370,,646.0,Homo sapiens,1,,,A549
,3838,1,BAO_0000219,In vitro growth inhibition of compound was determined against A549/ATCC cell lines of non-small cell lung cancer,80682,,,CHEMBL619587,Intermediate,9606.0,,N,,F,6371,,646.0,Homo sapiens,1,,,A549
,1522,1,BAO_0000219,Tested for in vitro cytotoxicity against non-small cell lung cancer cell line A549/ATCC,80682,,,CHEMBL619588,Intermediate,9606.0,,N,,F,6372,,646.0,Homo sapiens,1,,,A549
,12400,1,BAO_0000219,Tested in vitro for cytotoxicity in A549/ATCC cell lines,80682,,,CHEMBL619589,Intermediate,9606.0,,N,,F,6373,,646.0,Homo sapiens,1,,,A549
,14696,1,BAO_0000219,inhibition of the growth of non-small-cell lung cancer (A549/ATCC) cell line,80682,,,CHEMBL619590,Intermediate,9606.0,,N,,F,6374,,646.0,Homo sapiens,1,,,A549
,14769,1,BAO_0000219,Compound was evaluated for in vitro activity against A549/ATCC lung cancer cell lines (Human tumor cells ),80682,,,CHEMBL619591,Intermediate,9606.0,,N,,F,6375,,646.0,Homo sapiens,1,,,A549
,14696,1,BAO_0000219,Inhibition of the growth of non-small-cell lung cancer (A549/ATCC) cell line at 0.01 uM,80682,,,CHEMBL619592,Intermediate,9606.0,,N,,F,6376,,646.0,Homo sapiens,1,,,A549
,1888,1,BAO_0000219,Compound was evaluated for cytotoxic activity against non-small lung cancer A549/ATCC cell lines.,80682,,,CHEMBL619593,Intermediate,9606.0,,N,,F,6377,,646.0,Homo sapiens,1,,,A549
