data_noleggio,cliente_id,data_pagamento,data_restituzione,ppersonale_id,ammontare,npersonale_id,pagamento_id,inventario_id,noleggio_id
2005-07-27 03:03:25,352,2005-07-27 03:03:25,2005-07-28 01:57:25,1,2.99,2,9518,2803,7033
2005-06-16 12:11:20,49,2005-06-16 12:11:20,2005-06-18 08:39:20,2,0.99,2,1335,383,1688
2005-08-02 19:32:51,141,2005-08-02 19:32:51,2005-08-11 22:16:51,1,5.99,1,3818,2271,11412
2005-07-06 07:12:26,271,2005-07-06 07:12:26,2005-07-10 04:54:26,1,1.99,2,7331,3432,3640
2005-08-21 01:33:32,550,2005-08-21 01:33:32,2005-08-22 02:47:32,2,4.99,2,14773,4532,14127
2005-07-12 18:11:58,579,2005-07-12 18:11:58,2005-07-18 20:37:58,2,1.99,2,15513,1863,6814
2005-08-22 17:37:02,5,2005-08-22 17:37:02,2005-08-25 18:45:02,2,0.99,1,144,61,15232
2005-08-02 11:29:41,349,2005-08-02 11:29:41,2005-08-07 06:01:41,2,4.99,2,9452,1998,11192
2005-07-10 22:11:04,258,2005-07-10 22:11:04,2005-07-19 18:12:04,1,9.99,2,6964,3371,5935
2005-08-20 00:50:54,21,2005-08-20 00:50:54,2005-08-28 23:00:54,1,8.99,1,571,510,13463
2005-08-18 12:26:43,446,2005-08-18 12:26:43,2005-08-26 13:23:43,2,8.99,1,12053,3339,12480
2005-06-20 20:21:48,339,2005-06-20 20:21:48,2005-06-29 22:57:48,1,6.99,2,9158,2249,3146
2005-07-10 03:36:56,424,2005-07-10 03:36:56,2005-07-11 08:35:56,1,0.99,2,11458,1130,5568
2005-08-17 02:47:02,198,2005-08-17 02:47:02,2005-08-22 05:14:02,1,6.99,2,5379,319,11594
2005-06-21 19:20:17,211,2005-06-21 19:20:17,2005-07-01 01:09:17,2,6.99,2,5721,1798,3437
2005-08-20 19:21:28,466,2005-08-20 19:21:28,2005-08-21 22:20:28,1,4.99,2,12578,3567,13988
2005-05-27 19:30:33,127,2005-05-27 19:30:33,2005-05-30 20:53:33,1,0.99,2,3414,2993,452
2005-08-21 20:31:25,69,2005-08-21 20:31:25,2005-08-22 21:02:25,2,0.99,1,1888,1320,14685
2005-05-31 00:06:02,150,2005-05-31 00:06:02,2005-06-06 02:30:02,1,3.99,2,4086,17,995
2005-08-01 20:17:03,596,2005-08-01 20:17:03,2005-08-08 18:31:03,1,2.99,2,15971,4247,10756
2005-05-28 04:28:38,169,2005-05-28 04:28:38,2005-06-02 08:19:38,2,3.99,1,4582,266,527
2005-06-21 18:46:48,516,2005-06-21 18:46:48,2005-06-26 23:08:48,1,2.99,1,13895,133,3431
2005-07-31 06:02:14,360,2005-07-31 06:02:14,2005-08-07 00:54:14,2,3.99,2,9731,4262,9659
2005-08-21 02:11:38,314,2005-08-21 02:11:38,2005-08-22 22:19:38,2,4.99,2,8531,150,14145
2005-05-27 14:11:22,506,2005-05-27 14:11:22,2005-06-02 20:06:22,2,3.99,2,13628,4010,410
2005-08-23 09:23:08,353,2005-08-23 09:23:08,2005-08-30 06:19:08,2,2.99,2,9550,3874,15676
2005-06-16 11:54:25,476,2005-06-16 11:54:25,2005-06-22 11:09:25,1,3.99,2,12865,2165,1682
2005-08-22 18:13:07,209,2005-08-22 18:13:07,2005-08-24 21:55:07,1,2.99,1,5686,3762,15254
2005-08-02 00:25:15,562,2005-08-02 00:25:15,2005-08-10 02:31:15,2,6.99,2,15064,2443,10868
2005-08-21 07:44:17,468,2005-08-21 07:44:17,2005-08-30 07:23:17,1,9.99,2,12643,4447,14309
2005-08-23 04:12:52,197,2005-08-23 04:12:52,2005-08-31 04:25:52,1,8.99,1,5355,1696,15540
2005-08-19 01:40:25,409,2005-08-19 01:40:25,2005-08-20 23:49:25,2,0.99,2,11080,4080,12830
2005-08-21 06:39:08,387,2005-08-21 06:39:08,2005-08-29 11:01:08,2,5.99,2,10497,3325,14279
2005-06-18 16:10:46,410,2005-06-18 16:10:46,2005-06-25 20:34:46,2,5.99,1,11088,3194,2400
2005-07-10 19:07:15,578,2005-07-10 19:07:15,2005-07-14 17:29:15,2,4.99,2,15492,4445,5876
2005-07-09 19:14:32,14,2005-07-09 19:14:32,2005-07-11 19:57:32,1,4.99,1,368,573,5383
2005-08-21 01:32:17,215,2005-08-21 01:32:17,2005-08-23 01:02:17,2,0.99,1,5851,2738,14126
2005-08-18 08:36:03,295,2005-08-18 08:36:03,2005-08-23 03:30:03,1,0.99,2,8012,1641,12383
2005-07-10 19:31:38,498,2005-07-10 19:31:38,2005-07-11 20:30:38,2,0.99,1,13419,916,5884
2005-08-18 16:16:41,546,2005-08-18 16:16:41,2005-08-24 10:29:41,2,2.99,2,14680,723,12591
2005-05-27 11:26:11,274,2005-05-27 11:26:11,2005-06-03 16:44:11,1,5.99,2,7405,1890,394
2005-07-09 18:14:03,562,2005-07-09 18:14:03,2005-07-10 15:17:03,2,0.99,2,15057,679,5360
2006-02-14 15:16:03,58,2006-02-14 15:16:03,,2,0.99,1,1619,3320,15326
2005-07-31 00:24:17,494,2005-07-31 00:24:17,2005-08-08 18:47:17,2,7.99,2,13316,2301,9510
2006-02-14 15:16:03,99,2006-02-14 15:16:03,,1,0.99,1,2687,817,11593
2005-07-30 03:34:10,158,2005-07-30 03:34:10,2005-08-06 07:05:10,1,1.99,1,4307,811,8957
2005-06-15 20:37:51,569,2005-06-15 20:37:51,2005-06-21 16:46:51,1,6.99,2,15235,2984,1463
2005-07-30 18:44:23,323,2005-07-30 18:44:23,2005-08-04 15:03:23,1,2.99,1,8741,873,9363
2005-07-31 05:35:48,538,2005-07-31 05:35:48,2005-08-08 04:28:48,1,4.99,2,14495,3576,9643
2005-07-31 21:55:07,234,2005-07-31 21:55:07,2005-08-08 23:04:07,2,5.99,1,6304,614,10133
2005-07-29 23:42:00,365,2005-07-29 23:42:00,2005-08-07 03:00:00,1,3.99,1,9871,2942,8856
2005-05-31 13:51:48,425,2005-05-31 13:51:48,2005-06-09 18:42:48,2,5.99,2,11480,1050,1098
2005-07-31 23:07:40,295,2005-07-31 23:07:40,2005-08-05 23:34:40,2,4.99,1,8006,863,10160
2005-07-27 14:37:36,445,2005-07-27 14:37:36,2005-07-30 09:58:36,2,2.99,2,12005,2147,7351
2005-07-29 06:26:39,163,2005-07-29 06:26:39,2005-08-02 05:37:39,2,4.99,1,4438,1360,8403
2005-06-16 01:28:22,43,2005-06-16 01:28:22,2005-06-17 06:57:22,2,4.99,2,1181,269,1544
2005-07-07 22:39:02,26,2005-07-07 22:39:02,2005-07-16 19:24:02,1,6.99,1,698,936,4431
2005-05-28 13:59:54,294,2005-05-28 13:59:54,2005-06-05 15:16:54,1,1.99,1,7953,595,595
2005-08-18 18:48:58,9,2005-08-18 18:48:58,2005-08-21 14:15:58,2,4.99,1,251,2118,12652
2005-08-18 03:16:54,535,2005-08-18 03:16:54,2005-08-22 04:48:54,1,0.99,2,14418,174,12233
2005-07-30 14:18:16,539,2005-07-30 14:18:16,2005-08-04 12:31:16,2,0.99,1,14521,4544,9250
2005-07-05 23:13:51,536,2005-07-05 23:13:51,2005-07-13 18:31:51,1,4.99,1,14433,79,3483
2005-08-18 01:51:43,456,2005-08-18 01:51:43,2005-08-18 22:23:43,1,4.99,1,12322,2989,12188
2005-07-29 04:18:25,143,2005-07-29 04:18:25,2005-07-31 08:12:25,1,0.99,2,3870,1719,8335
2005-05-28 01:01:21,287,2005-05-28 01:01:21,2005-05-30 21:20:21,2,0.99,2,7761,458,498
2005-07-27 10:13:41,116,2005-07-27 10:13:41,2005-07-29 11:07:41,1,0.99,1,3134,1197,7238
2005-07-31 09:56:56,376,2005-07-31 09:56:56,2005-08-04 09:38:56,1,4.99,1,10190,4555,9773
2005-07-28 22:21:07,119,2005-07-28 22:21:07,2005-08-04 19:20:07,1,5.99,2,3200,1545,8183
2005-08-22 08:47:44,144,2005-08-22 08:47:44,2005-08-29 08:16:44,1,1.99,1,3919,3975,15017
2005-08-17 12:43:46,536,2005-08-17 12:43:46,2005-08-19 16:59:46,1,2.99,2,14446,1837,11826
2005-07-11 15:25:52,84,2005-07-11 15:25:52,2005-07-13 11:54:52,2,2.99,2,2283,3007,6259
2005-08-23 13:43:26,245,2005-08-23 13:43:26,2005-08-30 14:03:26,1,6.99,1,6652,3282,15782
2005-08-22 19:17:08,393,2005-08-22 19:17:08,2005-08-29 13:28:08,2,3.99,2,10669,2265,15284
2005-05-28 13:06:50,462,2005-05-28 13:06:50,2005-06-02 09:18:50,2,3.99,1,12469,473,590
2005-06-16 00:52:04,202,2005-06-16 00:52:04,2005-06-20 22:47:04,1,4.99,2,5471,1096,1535
2005-07-09 14:23:05,230,2005-07-09 14:23:05,2005-07-17 14:03:05,2,2.99,1,6198,3886,5269
2005-07-11 13:59:50,399,2005-07-11 13:59:50,2005-07-20 09:26:50,2,6.99,1,10794,3137,6229
2005-07-10 02:29:42,195,2005-07-10 02:29:42,2005-07-13 04:06:42,1,0.99,2,5265,1919,5536
2005-07-29 17:39:09,48,2005-07-29 17:39:09,2005-08-03 20:26:09,1,6.99,2,1322,2123,8716
2005-07-27 10:49:54,502,2005-07-27 10:49:54,2005-07-31 10:40:54,1,4.99,2,13527,2101,7255
2005-07-27 13:55:34,226,2005-07-27 13:55:34,2005-08-04 15:15:34,1,3.99,1,6097,906,7329
2005-08-20 10:48:43,21,2005-08-20 10:48:43,2005-08-29 15:30:43,1,4.99,1,573,4366,13740
2005-08-20 07:47:05,387,2005-08-20 07:47:05,2005-08-23 02:58:05,2,0.99,1,10495,157,13645
2005-07-28 12:01:19,48,2005-07-28 12:01:19,2005-08-05 07:08:19,1,2.99,1,1321,66,7920
2005-06-18 17:37:45,579,2005-06-18 17:37:45,2005-06-27 18:40:45,2,5.99,2,15507,2630,2425
2005-07-08 00:07:18,583,2005-07-08 00:07:18,2005-07-08 22:14:18,1,4.99,2,15622,4484,4464
2005-05-26 17:40:58,214,2005-05-26 17:40:58,2005-06-02 16:43:58,1,3.99,2,5802,182,278
2005-08-21 02:45:58,144,2005-08-21 02:45:58,2005-08-27 04:53:58,2,2.99,1,3918,3231,14159
2005-07-29 21:47:40,563,2005-07-29 21:47:40,2005-08-04 01:18:40,2,7.99,2,15092,1172,8812
2005-08-21 08:38:21,230,2005-08-21 08:38:21,2005-08-25 09:25:21,1,2.99,1,6218,2181,14340
2005-05-25 00:02:21,399,2005-05-25 00:02:21,2005-05-31 22:44:21,2,5.99,2,10785,1824,10
2005-07-28 02:00:14,360,2005-07-28 02:00:14,2005-07-31 20:50:14,1,4.99,2,9724,1009,7654
2005-06-20 15:35:24,514,2005-06-20 15:35:24,2005-06-23 19:11:24,2,2.99,1,13843,3578,3084
2005-07-29 06:40:40,90,2005-07-29 06:40:40,2005-07-30 10:02:40,1,0.99,2,2453,1841,8408
2005-07-31 09:56:07,147,2005-07-31 09:56:07,2005-08-01 13:50:07,2,0.99,2,3996,3639,9772
2005-07-30 23:56:54,595,2005-07-30 23:56:54,2005-08-04 19:52:54,2,0.99,1,15944,933,9497
2005-05-28 15:27:22,595,2005-05-28 15:27:22,2005-06-02 20:01:22,1,6.99,1,15926,270,613
2005-07-28 05:36:13,210,2005-07-28 05:36:13,2005-08-03 11:28:13,1,5.99,2,5704,2883,7743
2005-06-16 20:09:01,56,2005-06-16 20:09:01,2005-06-24 17:50:01,2,6.99,2,1539,536,1795
2006-02-14 15:16:03,495,2006-02-14 15:16:03,,2,0.99,1,13355,3746,13753
2005-06-16 06:34:59,174,2005-06-16 06:34:59,2005-06-17 09:41:59,1,0.99,2,4721,2279,1609
2005-08-19 00:40:41,55,2005-08-19 00:40:41,2005-08-21 06:39:41,1,4.99,2,1530,3920,12808
2005-07-09 07:25:47,129,2005-07-09 07:25:47,2005-07-13 11:44:47,1,0.99,2,3483,3649,5127
2005-08-02 18:10:50,327,2005-08-02 18:10:50,2005-08-07 17:58:50,1,4.99,1,8839,796,11372
2005-07-31 20:30:32,162,2005-07-31 20:30:32,2005-08-04 00:04:32,2,5.99,2,4416,3943,10093
2005-07-07 15:17:50,321,2005-07-07 15:17:50,2005-07-08 11:42:50,2,4.99,2,8680,1182,4281
2005-08-01 05:52:21,369,2005-08-01 05:52:21,2005-08-06 05:52:21,2,3.99,2,9993,259,10359
2005-06-20 15:42:33,166,2005-06-20 15:42:33,2005-06-21 16:51:33,1,0.99,2,4492,4282,3085
2005-07-27 16:45:40,254,2005-07-27 16:45:40,2005-07-31 12:02:40,1,4.99,1,6855,2909,7413
2005-08-20 02:01:48,293,2005-08-20 02:01:48,2005-08-25 21:52:48,2,5.99,2,7946,4322,13504
2005-06-19 16:21:40,562,2005-06-19 16:21:40,2005-06-28 11:56:40,1,3.99,2,15053,933,2746
2005-07-07 18:32:04,210,2005-07-07 18:32:04,2005-07-08 16:19:04,1,0.99,1,5695,3021,4334
2005-08-22 10:58:43,541,2005-08-22 10:58:43,2005-08-31 14:53:43,1,4.99,1,14572,417,15071
2005-07-31 21:36:07,39,2005-07-31 21:36:07,2005-08-03 23:59:07,1,0.99,1,1088,3,10126
2005-07-29 21:49:43,487,2005-07-29 21:49:43,2005-08-01 19:56:43,1,4.99,1,13150,1492,8814
2005-07-07 18:25:26,137,2005-07-07 18:25:26,2005-07-16 15:05:26,1,6.99,1,3689,1714,4332
2005-08-18 08:46:24,530,2005-08-18 08:46:24,2005-08-21 02:56:24,1,2.99,2,14276,3604,12387
2005-08-20 22:56:34,581,2005-08-20 22:56:34,2005-08-29 22:02:34,2,8.99,1,15584,846,14070
2005-08-21 21:41:57,599,2005-08-21 21:41:57,2005-08-25 20:37:57,1,1.99,1,16046,4091,14719
2005-06-19 15:10:09,30,2005-06-19 15:10:09,2005-06-28 13:05:09,2,2.99,1,821,1264,2730
2005-06-19 09:39:27,318,2005-06-19 09:39:27,2005-06-26 10:27:27,1,2.99,2,8613,1928,2643
2005-05-26 09:41:45,489,2005-05-26 09:41:45,2005-05-28 04:40:45,1,4.99,1,13188,3074,219
2005-05-26 00:37:28,14,2005-05-26 00:37:28,2005-05-30 06:28:28,1,0.99,1,358,2942,151
2005-08-02 14:35:01,137,2005-08-02 14:35:01,2005-08-07 17:28:01,1,3.99,1,3708,2210,11281
2005-07-12 09:16:46,565,2005-07-12 09:16:46,2005-07-17 10:58:46,1,2.99,1,15137,626,6627
2005-07-12 04:11:58,142,2005-07-12 04:11:58,2005-07-15 08:32:58,1,0.99,1,3839,3916,6522
2005-07-27 14:42:11,598,2005-07-27 14:42:11,2005-08-03 18:19:11,2,0.99,2,16020,2395,7354
2005-07-30 06:18:38,18,2005-07-30 06:18:38,2005-07-31 01:22:38,1,4.99,1,482,790,9036
2005-07-30 11:36:24,189,2005-07-30 11:36:24,2005-08-07 06:04:24,2,5.99,2,5140,1832,9171
2005-06-16 22:35:20,220,2005-06-16 22:35:20,2005-06-19 03:09:20,1,0.99,1,5950,500,1832
2005-08-22 14:27:37,106,2005-08-22 14:27:37,2005-08-29 20:04:37,1,6.99,2,2872,3395,15154
2005-07-29 18:03:47,39,2005-07-29 18:03:47,2005-08-06 18:53:47,2,7.99,1,1083,224,8723
2005-08-17 12:13:26,192,2005-08-17 12:13:26,2005-08-22 17:15:26,1,4.99,2,5211,272,11815
2005-07-11 12:49:48,49,2005-07-11 12:49:48,2005-07-18 07:41:48,1,4.99,2,1341,1258,6214
2005-07-06 02:54:33,231,2005-07-06 02:54:33,2005-07-14 07:44:33,2,9.99,2,6223,213,3561
2005-08-21 15:50:50,466,2005-08-21 15:50:50,2005-08-23 11:37:50,2,2.99,2,12579,1515,14546
2005-08-20 15:13:11,83,2005-08-20 15:13:11,2005-08-21 13:11:11,1,4.99,1,2265,348,13875
2005-07-07 03:02:40,103,2005-07-07 03:02:40,2005-07-16 06:05:40,2,6.99,2,2777,3046,4040
2005-05-30 19:00:14,502,2005-05-30 19:00:14,2005-05-31 17:10:14,2,0.99,2,13514,3363,965
2005-05-30 01:19:53,436,2005-05-30 01:19:53,2005-06-05 23:40:53,1,5.99,1,11745,1363,848
2005-07-31 10:08:33,402,2005-07-31 10:08:33,2005-08-03 14:56:33,2,0.99,1,10871,1280,9779
2005-08-23 02:48:26,563,2005-08-23 02:48:26,2005-08-27 01:32:26,2,0.99,1,15099,3130,15507
2005-07-06 15:09:41,154,2005-07-06 15:09:41,2005-07-14 09:14:41,2,7.99,2,4187,3555,3806
2005-07-29 15:39:29,265,2005-07-29 15:39:29,2005-08-01 10:33:29,2,0.99,2,7170,1113,8665
2005-07-27 03:33:17,55,2005-07-27 03:33:17,2005-08-02 03:12:17,2,4.99,1,1523,1135,7050
2005-08-17 17:13:16,190,2005-08-17 17:13:16,2005-08-26 21:25:16,2,9.99,1,5168,4412,11950
2005-07-07 14:13:13,157,2005-07-07 14:13:13,2005-07-16 18:55:13,1,5.99,2,4265,3355,4253
2005-07-31 18:00:28,437,2005-07-31 18:00:28,2005-08-08 22:24:28,2,8.99,2,11788,4441,10009
2005-08-18 17:34:19,177,2005-08-18 17:34:19,2005-08-20 21:30:19,1,4.99,1,4818,3670,12623
2005-08-22 20:56:31,91,2005-08-22 20:56:31,2005-08-30 17:25:31,1,4.99,1,2500,3359,15341
2005-08-17 13:16:04,368,2005-08-17 13:16:04,2005-08-18 10:16:04,1,0.99,1,9964,3791,11844
2005-07-12 18:18:50,290,2005-07-12 18:18:50,2005-07-18 21:09:50,2,4.99,2,7856,2963,6816
2005-05-28 09:26:31,288,2005-05-28 09:26:31,2005-06-01 07:28:31,2,5.99,1,7793,1494,565
2005-07-08 12:46:30,18,2005-07-08 12:46:30,2005-07-14 12:39:30,2,3.99,1,476,3375,4724
2005-08-21 10:06:34,514,2005-08-21 10:06:34,2005-08-25 14:19:34,1,1.99,1,13857,3402,14386
2005-07-07 07:53:18,58,2005-07-07 07:53:18,2005-07-08 04:48:18,2,4.99,1,1600,2621,4131
2005-05-31 00:06:20,331,2005-05-31 00:06:20,2005-05-31 21:29:20,1,2.99,2,8933,2075,996
2005-07-08 10:54:19,169,2005-07-08 10:54:19,2005-07-10 08:00:19,1,4.99,2,4587,1156,4687
2005-05-28 18:49:12,157,2005-05-28 18:49:12,2005-06-01 20:50:12,1,4.99,2,4262,140,642
2005-07-06 15:51:58,451,2005-07-06 15:51:58,2005-07-13 12:35:58,2,4.99,1,12170,73,3826
2005-07-10 18:40:25,438,2005-07-10 18:40:25,2005-07-12 15:39:25,1,2.99,2,11809,1524,5870
2005-08-21 00:25:45,489,2005-08-21 00:25:45,2005-08-28 23:00:45,2,5.99,1,13204,1550,14095
2005-06-15 10:30:19,316,2005-06-15 10:30:19,2005-06-24 08:18:19,1,4.99,1,8557,3696,1317
2005-08-21 22:41:56,2,2005-08-21 22:41:56,2005-08-29 00:18:56,2,5.99,1,57,4570,14743
2005-05-30 03:54:43,99,2005-05-30 03:54:43,2005-06-01 22:59:43,2,0.99,1,2664,3389,867
2005-07-12 20:02:40,175,2005-07-12 20:02:40,2005-07-20 00:39:40,2,7.99,2,4744,1428,6865
2005-07-06 16:18:28,416,2005-07-06 16:18:28,2005-07-14 20:09:28,1,3.99,2,11247,3232,3833
2005-05-28 21:23:02,176,2005-05-28 21:23:02,2005-06-02 17:39:02,1,1.99,2,4766,3997,663
2005-05-28 14:27:51,537,2005-05-28 14:27:51,2005-05-29 13:13:51,2,4.99,1,14453,3248,603
2005-07-10 09:24:17,381,2005-07-10 09:24:17,2005-07-15 05:36:17,2,0.99,1,10318,1731,5689
2005-08-20 03:12:43,156,2005-08-20 03:12:43,2005-08-23 09:01:43,2,0.99,2,4254,597,13530
2005-05-27 08:16:25,464,2005-05-27 08:16:25,2005-06-01 11:41:25,2,1.99,1,12527,1649,373
2005-06-21 10:04:33,66,2005-06-21 10:04:33,2005-06-29 06:09:33,1,3.99,2,1795,2491,3334
2005-07-27 08:15:38,97,2005-07-27 08:15:38,2005-08-03 12:48:38,2,5.99,2,2632,3209,7182
2005-06-18 09:42:42,565,2005-06-18 09:42:42,2005-06-25 14:28:42,1,5.99,1,15129,1160,2321
2005-08-23 01:39:10,188,2005-08-23 01:39:10,2005-08-23 21:46:10,2,4.99,2,5125,3015,15474
2005-07-11 09:45:48,297,2005-07-11 09:45:48,2005-07-15 04:51:48,1,4.99,1,8060,302,6156
2005-07-30 20:14:50,569,2005-07-30 20:14:50,2005-08-03 17:30:50,1,4.99,1,15242,3668,9399
2005-08-22 14:12:05,161,2005-08-22 14:12:05,2005-08-27 12:47:05,2,2.99,1,4400,1797,15150
2005-08-21 00:37:00,409,2005-08-21 00:37:00,2005-08-25 22:09:00,1,1.99,2,11083,1438,14103
2005-08-18 05:43:22,245,2005-08-18 05:43:22,2005-08-27 08:54:22,1,7.99,2,6650,1604,12303
2005-06-16 10:19:52,569,2005-06-16 10:19:52,2005-06-23 12:22:52,2,5.99,2,15236,2483,1668
2005-07-12 14:24:16,359,2005-07-12 14:24:16,2005-07-15 08:31:16,2,0.99,1,9694,237,6741
2005-08-18 06:44:30,397,2005-08-18 06:44:30,2005-08-25 04:05:30,2,1.99,1,10762,3127,12329
2005-07-31 15:57:07,463,2005-07-31 15:57:07,2005-08-05 12:04:07,1,2.99,2,12515,1830,9954
2005-07-12 09:18:08,211,2005-07-12 09:18:08,2005-07-21 04:27:08,1,4.99,2,5731,2894,6628
2005-06-20 13:19:58,23,2005-06-20 13:19:58,2005-06-27 14:54:58,1,4.99,1,607,1510,3055
2005-08-02 02:15:01,239,2005-08-02 02:15:01,2005-08-03 04:18:01,2,2.99,1,6464,2602,10923
2005-07-11 16:15:50,284,2005-07-11 16:15:50,2005-07-19 20:50:50,1,5.99,2,7691,1826,6276
2005-08-01 10:11:25,275,2005-08-01 10:11:25,2005-08-06 04:52:25,1,6.99,1,7451,4580,10479
2005-07-12 13:32:28,386,2005-07-12 13:32:28,2005-07-15 17:01:28,2,4.99,2,10458,643,6715
2005-05-29 20:26:39,474,2005-05-29 20:26:39,2005-06-06 22:31:39,1,7.99,2,12813,630,816
2005-07-30 17:30:03,588,2005-07-30 17:30:03,2005-08-01 13:41:03,2,2.99,2,15754,3772,9326
2005-07-06 22:36:20,243,2005-07-06 22:36:20,2005-07-09 17:45:20,1,4.99,1,6571,2863,3965
2005-08-02 05:02:56,583,2005-08-02 05:02:56,2005-08-05 07:04:56,2,4.99,2,15634,3073,11002
2005-07-12 12:37:00,573,2005-07-12 12:37:00,2005-07-20 09:36:00,1,7.99,1,15351,2014,6693
2005-06-15 06:54:53,236,2005-06-15 06:54:53,2005-06-22 08:09:53,1,0.99,2,6347,4495,1262
2005-07-27 01:02:46,146,2005-07-27 01:02:46,2005-07-31 00:22:46,1,0.99,1,3963,4065,6990
2005-07-09 19:08:03,475,2005-07-09 19:08:03,2005-07-10 17:58:03,2,0.99,1,12844,2110,5379
2005-07-08 01:26:32,161,2005-07-08 01:26:32,2005-07-09 01:13:32,1,2.99,1,4383,2690,4490
2005-06-18 17:28:57,527,2005-06-18 17:28:57,2005-06-23 15:22:57,1,0.99,1,14182,3170,2422
2005-08-18 06:02:34,385,2005-08-18 06:02:34,2005-08-24 01:08:34,2,2.99,2,10439,3814,12310
2005-07-10 08:41:28,105,2005-07-10 08:41:28,2005-07-12 09:05:28,2,4.99,2,2834,2647,5677
2005-06-21 06:31:29,577,2005-06-21 06:31:29,2005-06-25 00:46:29,2,2.99,2,15460,742,3286
2005-08-21 15:53:52,299,2005-08-21 15:53:52,2005-08-25 15:39:52,1,3.99,2,8133,226,14548
2005-08-18 22:57:45,147,2005-08-18 22:57:45,2005-08-21 22:43:45,1,4.99,1,4000,1095,12757
2005-06-18 12:15:43,449,2005-06-18 12:15:43,2005-06-24 14:03:43,1,0.99,2,12118,3622,2348
2005-08-19 05:54:21,499,2005-08-19 05:54:21,2005-08-22 09:17:21,2,4.99,1,13458,935,12947
2005-08-20 12:17:27,11,2005-08-20 12:17:27,2005-08-25 12:20:27,1,4.99,1,299,1385,13790
2005-07-31 02:13:30,521,2005-07-31 02:13:30,2005-08-08 06:46:30,1,7.99,1,14029,3269,9556
2006-02-14 15:16:03,284,2006-02-14 15:16:03,,2,0.0,2,7707,1540,12959
2005-07-27 22:56:07,332,2005-07-27 22:56:07,2005-08-05 21:23:07,2,8.99,2,8970,2723,7577
2006-02-14 15:16:03,525,2006-02-14 15:16:03,,1,2.99,1,14135,3608,14954
2005-07-08 11:07:36,221,2005-07-08 11:07:36,2005-07-14 08:40:36,1,6.99,1,5983,1694,4693
2005-07-09 16:03:09,258,2005-07-09 16:03:09,2005-07-13 16:41:09,2,5.99,2,6962,2123,5312
2005-08-20 04:34:46,36,2005-08-20 04:34:46,2005-08-28 23:18:46,2,1.99,2,1007,678,13564
2005-05-26 16:00:49,251,2005-05-26 16:00:49,2005-05-27 10:12:49,1,2.99,2,6757,2069,264
2005-07-30 15:26:08,273,2005-07-30 15:26:08,2005-08-06 15:59:08,2,5.99,2,7385,3686,9285
2005-08-21 19:37:10,253,2005-08-21 19:37:10,2005-08-22 15:43:10,2,4.99,1,6837,785,14655
2005-07-06 09:02:09,88,2005-07-06 09:02:09,2005-07-15 06:45:09,2,5.99,2,2394,1837,3673
2005-08-17 13:50:31,503,2005-08-17 13:50:31,2005-08-19 08:45:31,1,4.99,2,13564,3483,11858
2005-06-19 16:05:47,187,2005-06-19 16:05:47,2005-06-26 21:34:47,1,5.99,1,5080,4154,2742
2005-08-01 18:26:31,203,2005-08-01 18:26:31,2005-08-07 19:51:31,2,3.99,2,5508,4259,10700
2005-07-31 07:13:46,156,2005-07-31 07:13:46,2005-08-03 10:49:46,1,0.99,2,4250,2703,9696
2005-07-09 14:15:01,139,2005-07-09 14:15:01,2005-07-18 14:43:01,2,7.99,2,3761,4482,5265
2005-08-19 10:55:45,451,2005-08-19 10:55:45,2005-08-25 12:28:45,2,2.99,1,12186,916,13100
2005-07-10 01:09:42,522,2005-07-10 01:09:42,2005-07-17 05:47:42,2,6.99,1,14053,1824,5514
2005-06-18 19:02:11,98,2005-06-18 19:02:11,2005-06-23 22:25:11,1,0.99,1,2643,2887,2445
2006-02-14 15:16:03,496,2006-02-14 15:16:03,,1,2.99,2,13376,364,13182
2005-07-30 19:26:21,189,2005-07-30 19:26:21,2005-08-05 21:00:21,2,0.99,2,5141,1123,9386
2005-08-23 21:56:04,137,2005-08-23 21:56:04,2005-08-31 01:24:04,1,9.99,2,3719,4161,16030
2005-07-08 23:58:18,432,2005-07-08 23:58:18,2005-07-14 21:42:18,1,4.99,1,11650,391,4973
2005-08-20 09:32:23,451,2005-08-20 09:32:23,2005-08-21 13:51:23,1,2.99,1,12190,3663,13705
2005-08-18 13:39:26,63,2005-08-18 13:39:26,2005-08-22 09:05:26,2,0.99,1,1727,2703,12515
2005-08-20 14:29:37,180,2005-08-20 14:29:37,2005-08-29 18:19:37,2,4.99,1,4908,4337,13842
2005-07-28 12:33:17,462,2005-07-28 12:33:17,2005-08-04 14:40:17,2,2.99,2,12483,3664,7935
2005-06-15 00:42:17,546,2005-06-15 00:42:17,2005-06-19 03:36:17,1,1.99,2,14662,2973,1181
2005-08-17 07:34:55,151,2005-08-17 07:34:55,2005-08-18 04:07:55,2,2.99,1,4128,17,11714
2005-07-10 14:43:52,384,2005-07-10 14:43:52,2005-07-13 16:12:52,2,4.99,2,10407,1880,5797
2005-08-18 05:41:39,514,2005-08-18 05:41:39,2005-08-22 06:02:39,1,4.99,1,13852,765,12302
2005-06-18 11:30:56,157,2005-06-18 11:30:56,2005-06-23 06:00:56,2,0.99,1,4263,1913,2340
2005-08-18 17:52:51,339,2005-08-18 17:52:51,2005-08-25 14:40:51,1,0.99,2,9178,2782,12631
2005-07-30 06:16:07,243,2005-07-30 06:16:07,2005-08-06 09:22:07,2,2.99,1,6579,3785,9035
