ss_tp,ss_tx_d,ss_sbclllr_frctn,chmbl_d,ss_rgnsm,dscrptn,vrnt_d,dc_d,rltnshp_tp,cll_d,crtd_b,ss_ctgr,ss_strn,ss_tss,tss_d,ss_cll_tp,src_d,cnfdnc_scr,src_ss_d,b_frmt,ss_d,ss_tst_tp,td
A,10116.0,,CHEMBL630145,Rattus norvegicus,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat prostate at 0.5 hours time,,14950,N,,Intermediate,,,Prostate gland,2367.0,,1,1,,BAO_0000218,12264,,50597
A,10116.0,,CHEMBL630146,Rattus norvegicus,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat prostate at 4 hours time,,14950,N,,Intermediate,,,Prostate gland,2367.0,,1,1,,BAO_0000218,12265,,50597
A,10116.0,,CHEMBL630147,Rattus norvegicus,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat prostate/blood,,14950,N,,Intermediate,,,,,,1,1,,BAO_0000218,12266,,50597
A,10116.0,,CHEMBL630148,Rattus norvegicus,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat prostate/blood at 1 hours time,,14950,N,,Intermediate,,,,,,1,1,,BAO_0000218,12267,,50597
A,10116.0,,CHEMBL630149,Rattus norvegicus,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat prostate/blood at 2 hours time,,14950,N,,Intermediate,,,,,,1,1,,BAO_0000218,12268,,50597
A,10116.0,,CHEMBL630150,Rattus norvegicus,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat spleen at 1 hour time,,14950,N,,Intermediate,,,Spleen,2106.0,,1,1,,BAO_0000218,12269,,50597
A,10116.0,,CHEMBL630151,Rattus norvegicus,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat spleen at 2 hours time,,14950,N,,Intermediate,,,Spleen,2106.0,,1,1,,BAO_0000218,12270,,50597
A,10116.0,,CHEMBL632031,Rattus norvegicus,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat thyroid at 0.5 hours time,,14950,N,,Intermediate,,,Thyroid gland,2046.0,,1,1,,BAO_0000218,12271,,50597
A,10116.0,,CHEMBL632032,Rattus norvegicus,Distribution of tissue Radioactivity following Intravenous injection into castarted male rat thyroid at 4 hours time,,14950,N,,Intermediate,,,Thyroid gland,2046.0,,1,1,,BAO_0000218,12272,,50597
A,10116.0,,CHEMBL632033,Rattus norvegicus,Distribution of tissue Radioactivity following subcutaneous injection of 500 mg of 5-alpha-DHT 15 min before the administration of the [125I]- tracer castarted male rat fat at 1 hour time,,14950,N,,Intermediate,,,,,,1,1,,BAO_0000218,12273,,50597
A,10116.0,,CHEMBL632034,Rattus norvegicus,Distribution of tissue Radioactivity following subcutaneous injection of 500 mg of 5-alpha-DHT 15 min before the administration of the [125I]- tracer castarted male rat kidney at 1 hour time,,14950,N,,Intermediate,,,,,,1,1,,BAO_0000218,12274,,50597
A,10116.0,,CHEMBL632035,Rattus norvegicus,Distribution of tissue Radioactivity following subcutaneous injection of 500 mg of 5-alpha-DHT 15 min before the administration of the [125I]- tracer castarted male rat muscle at 1 hour time,,14950,N,,Intermediate,,,Muscle tissue,2385.0,,1,1,,BAO_0000218,12275,,50597
A,10116.0,,CHEMBL632036,Rattus norvegicus,Distribution of tissue Radioactivity following subcutaneous injection of 500 mg of 5-alpha-DHT 15 min before the administration of the [125I]- tracer castarted male rat prostrateat 1 hour time,,14950,N,,Intermediate,,,,,,1,1,,BAO_0000218,12276,,50597
A,10116.0,,CHEMBL632037,Rattus norvegicus,Distribution of tissue Radioactivity following subcutaneous injection of 500 mg of 5-alpha-DHT 15 min before the administration of the [125I]- tracer castarted male rat thyroid at 1 hour time,,14950,N,,Intermediate,,,Thyroid gland,2046.0,,1,1,,BAO_0000218,12277,,50597
A,10116.0,,CHEMBL632038,Rattus norvegicus,Amount of compound present in blood of rat 1 when administered intravenously at a dose of 2 mg containing approximately 3 microCi and activity calculated after 10 minutes,,8631,N,,Intermediate,,,Blood,178.0,,1,1,,BAO_0000218,12278,,50597
A,10116.0,,CHEMBL632039,Rattus norvegicus,Amount of compound present in blood of rat 1 when administered intravenously at a dose of 2 mg containing approximately 3 microCi and activity calculated after 15 minutes,,8631,N,,Intermediate,,,Blood,178.0,,1,1,,BAO_0000218,12279,,50597
A,10116.0,,CHEMBL632040,Rattus norvegicus,Amount of compound present in blood of rat 1 when administered intravenously at a dose of 2 mg containing approximately 3 microCi and activity calculated after 20 minutes,,8631,N,,Intermediate,,,Blood,178.0,,1,1,,BAO_0000218,12280,,50597
A,10116.0,,CHEMBL632041,Rattus norvegicus,Amount of compound present in blood of rat 1 when administered intravenously at a dose of 2 mg containing approximately 3 microCi and activity calculated after 30 minutes,,8631,N,,Intermediate,,,Blood,178.0,,1,1,,BAO_0000218,12281,,50597
A,9615.0,,CHEMBL632042,Canis lupus familiaris,"Concentration of compound in blood of dog 2, after administering intravenously",,9614,N,,Intermediate,,,Blood,178.0,,1,1,,BAO_0000218,12282,,50588
A,9615.0,,CHEMBL632043,Canis lupus familiaris,"Concentration of compound in left ventricle of dog 1, after administering intravenously",,9614,N,,Intermediate,,,,,,1,1,,BAO_0000218,12283,,50588
A,9615.0,,CHEMBL632044,Canis lupus familiaris,"Concentration of compound in left ventricle of dog 2, after administering intravenously",,9614,N,,Intermediate,,,,,,1,1,,BAO_0000218,12284,,50588
A,9615.0,,CHEMBL632045,Canis lupus familiaris,"Concentration of compound in liver of dog 1, after administering intravenously",,9614,N,,Intermediate,,,Liver,2107.0,,1,1,,BAO_0000218,12285,,50588
A,9615.0,,CHEMBL632046,Canis lupus familiaris,"Concentration of compound in liver of dog 2, after administering intravenously",,9614,N,,Intermediate,,,Liver,2107.0,,1,1,,BAO_0000218,12286,,50588
A,9615.0,,CHEMBL632047,Canis lupus familiaris,"Concentration of compound in lung of dog 1, after administering intravenously",,9614,N,,Intermediate,,,Lung,2048.0,,1,1,,BAO_0000218,12287,,50588
A,9615.0,,CHEMBL632048,Canis lupus familiaris,"Concentration of compound in lung of dog 2, after administering intravenously",,9614,N,,Intermediate,,,Lung,2048.0,,1,1,,BAO_0000218,12288,,50588
A,9615.0,,CHEMBL632049,Canis lupus familiaris,"Concentration of compound in muscle of dog 1, after administering intravenously",,9614,N,,Intermediate,,,Muscle tissue,2385.0,,1,1,,BAO_0000218,12289,,50588
A,9615.0,,CHEMBL876418,Canis lupus familiaris,"Concentration of compound in muscle of dog 2, after administering intravenously",,9614,N,,Intermediate,,,Muscle tissue,2385.0,,1,1,,BAO_0000218,12290,,50588
A,9615.0,,CHEMBL632050,Canis lupus familiaris,"Concentration of compound in spleen of dog 1,after administering intravenously",,9614,N,,Intermediate,,,Spleen,2106.0,,1,1,,BAO_0000218,12291,,50588
A,9615.0,,CHEMBL632051,Canis lupus familiaris,"Concentration of compound in spleen of dog 2, after administering intravenously",,9614,N,,Intermediate,,,Spleen,2106.0,,1,1,,BAO_0000218,12292,,50588
F,,,CHEMBL632052,,Concentration of liberated compound in serum after 120 min at the dose of 50 mg/kg (po).,,10353,U,,Autocuration,,,,,,1,0,,BAO_0000218,12293,,22224
F,,,CHEMBL632053,,Concentration of liberated compound in serum after 240 min at the dose of 50 mg/kg (po).,,10353,U,,Autocuration,,,,,,1,0,,BAO_0000218,12294,,22224
A,,,CHEMBL632054,,Concentration of liberated compound in serum after 30 min at the dose of 50 mg/kg (po).,,10353,U,,Autocuration,,,,,,1,0,,BAO_0000218,12295,,22224
F,,,CHEMBL632055,,Concentration of liberated compound in serum after 30 min at the dose of 50 mg/kg (po).,,10353,U,,Autocuration,,,,,,1,0,,BAO_0000218,12296,,22224
F,,,CHEMBL631181,,Concentration of liberated compound in serum after 60 min at the dose of 50 mg/kg (po).,,10353,U,,Autocuration,,,,,,1,0,,BAO_0000218,12297,,22224
A,,,CHEMBL631182,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous after 1.5 hr,,9196,U,,Autocuration,,,,,,1,0,,BAO_0000218,12298,,22224
A,,,CHEMBL631183,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 2.5 hr,,9196,U,,Autocuration,,,,,,1,0,,BAO_0000218,12299,,22224
A,,,CHEMBL631184,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 4.0 hr,,9196,U,,Autocuration,,,,,,1,0,,BAO_0000218,12300,,22224
A,,,CHEMBL629774,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 0.5 hr,,9196,U,,Autocuration,,,,,,1,0,,BAO_0000218,12301,,22224
A,,,CHEMBL629775,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 1.0 hr,,9196,U,,Autocuration,,,,,,1,0,,BAO_0000218,12302,,22224
A,,,CHEMBL876549,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 2.0 hr,,9196,U,,Autocuration,,,,,,1,0,,BAO_0000218,12303,,22224
A,,,CHEMBL628172,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 3.0 hr,,9196,U,,Autocuration,,,,,,1,0,,BAO_0000218,12304,,22224
A,,,CHEMBL628173,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 3.5 hr,,9196,U,,Autocuration,,,,,,1,0,,BAO_0000218,12305,,22224
A,,,CHEMBL628174,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 4 mg/kg intravenous after 1.5 hr,,9196,U,,Autocuration,,,,,,1,0,,BAO_0000218,12306,,22224
A,,,CHEMBL628175,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage a after 4.0 hr,,9196,U,,Autocuration,,,,,,1,0,,BAO_0000218,12307,,22224
A,,,CHEMBL628176,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 0.5 hr,,9196,U,,Autocuration,,,,,,1,0,,BAO_0000218,12308,,22224
A,,,CHEMBL628177,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 2.0 hr,,9196,U,,Autocuration,,,,,,1,0,,BAO_0000218,12309,,22224
A,,,CHEMBL628178,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 3.0 hr,,9196,U,,Autocuration,,,,,,1,0,,BAO_0000218,12310,,22224
A,,,CHEMBL628179,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 3.5 hr,,9196,U,,Autocuration,,,,,,1,0,,BAO_0000218,12311,,22224
A,,,CHEMBL628180,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 4 mg/kg i intravenous dosage after 1.0 hr; insufficient gastric juice produced,,9196,U,,Autocuration,,,,,,1,0,,BAO_0000218,12312,,22224
A,,,CHEMBL628181,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage a after 2.5 hr,,9196,U,,Autocuration,,,,,,1,0,,BAO_0000218,12313,,22224
A,,,CHEMBL628182,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 0.5 hr,,9196,U,,Autocuration,,,,,,1,0,,BAO_0000218,12314,,22224
A,,,CHEMBL628183,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 1.0 hr,,9196,U,,Autocuration,,,,,,1,0,,BAO_0000218,12315,,22224
A,,,CHEMBL628184,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 1.0 hr; ND means not determined,,9196,U,,Autocuration,,,,,,1,0,,BAO_0000218,12316,,22224
A,,,CHEMBL628185,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 2.0 hr,,9196,U,,Autocuration,,,,,,1,0,,BAO_0000218,12317,,22224
A,,,CHEMBL875617,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 3.0 hr,,9196,U,,Autocuration,,,,,,1,0,,BAO_0000218,12318,,22224
A,,,CHEMBL628186,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 3.5 hr; ND means not determined,,9196,U,,Autocuration,,,,,,1,0,,BAO_0000218,12319,,22224
A,,,CHEMBL628187,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 4.0 hr,,9196,U,,Autocuration,,,,,,1,0,,BAO_0000218,12320,,22224
A,,,CHEMBL628188,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 0.5 hr,,9196,U,,Autocuration,,,,,,1,0,,BAO_0000218,12321,,22224
A,,,CHEMBL628189,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 1.0 hr,,9196,U,,Autocuration,,,,,,1,0,,BAO_0000218,12322,,22224
A,,,CHEMBL628190,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 1.5 hr; ND means not determined,,9196,U,,Autocuration,,,,,,1,0,,BAO_0000218,12323,,22224
A,,,CHEMBL628191,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 2.0 hr,,9196,U,,Autocuration,,,,,,1,0,,BAO_0000218,12324,,22224
A,,,CHEMBL626513,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 2.5 hr; ND means not determined,,9196,U,,Autocuration,,,,,,1,0,,BAO_0000218,12325,,22224
A,10116.0,,CHEMBL626514,Rattus norvegicus,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 30 minutes intravenous administration; dose/g, range 19-24",,8608,N,,Intermediate,,,Thyroid gland,2046.0,,1,1,,BAO_0000218,12326,,50597
A,10116.0,,CHEMBL626515,Rattus norvegicus,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 30 minutes intravenous administration; dose/g, range 26-40",,8608,N,,Intermediate,,,Thyroid gland,2046.0,,1,1,,BAO_0000218,12327,,50597
A,10116.0,,CHEMBL626516,Rattus norvegicus,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 30 minutes intravenous administration; dose/g, range 29-44",,8608,N,,Intermediate,,,Thyroid gland,2046.0,,1,1,,BAO_0000218,12328,,50597
A,10116.0,,CHEMBL626517,Rattus norvegicus,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 30 minutes intravenous administration; dose/g, range 32-42",,8608,N,,Intermediate,,,Thyroid gland,2046.0,,1,1,,BAO_0000218,12329,,50597
A,10116.0,,CHEMBL626518,Rattus norvegicus,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 30 minutes intravenous administration; dose/g, range 33-60",,8608,N,,Intermediate,,,Thyroid gland,2046.0,,1,1,,BAO_0000218,12330,,50597
A,10116.0,,CHEMBL626519,Rattus norvegicus,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 30 minutes intravenous administration; dose/g, range 4-7",,8608,N,,Intermediate,,,Thyroid gland,2046.0,,1,1,,BAO_0000218,12331,,50597
A,10116.0,,CHEMBL626520,Rattus norvegicus,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 5 minutes intravenous administration; dose/g, range 13-18",,8608,N,,Intermediate,,,Thyroid gland,2046.0,,1,1,,BAO_0000218,12332,,50597
A,10116.0,,CHEMBL626521,Rattus norvegicus,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 5 minutes intravenous administration; dose/g, range 16-32",,8608,N,,Intermediate,,,Thyroid gland,2046.0,,1,1,,BAO_0000218,12333,,50597
A,10116.0,,CHEMBL626522,Rattus norvegicus,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 5 minutes intravenous administration; dose/g, range 22-25",,8608,N,,Intermediate,,,Thyroid gland,2046.0,,1,1,,BAO_0000218,12334,,50597
A,10116.0,,CHEMBL626523,Rattus norvegicus,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 5 minutes intravenous administration; dose/g, range 26-49",,8608,N,,Intermediate,,,Thyroid gland,2046.0,,1,1,,BAO_0000218,12335,,50597
A,10116.0,,CHEMBL626524,Rattus norvegicus,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 5 minutes intravenous administration; dose/g, range 29-36",,8608,N,,Intermediate,,,Thyroid gland,2046.0,,1,1,,BAO_0000218,12336,,50597
A,10116.0,,CHEMBL626688,Rattus norvegicus,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 5 minutes intravenous administration; dose/g, range 5-8",,8608,N,,Intermediate,,,Thyroid gland,2046.0,,1,1,,BAO_0000218,12337,,50597
A,10116.0,,CHEMBL626689,Rattus norvegicus,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 60 minutes intravenous administration; dose/g, range 26-42",,8608,N,,Intermediate,,,Thyroid gland,2046.0,,1,1,,BAO_0000218,12338,,50597
A,10116.0,,CHEMBL626690,Rattus norvegicus,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 60 minutes intravenous administration; dose/g, range 30-53",,8608,N,,Intermediate,,,Thyroid gland,2046.0,,1,1,,BAO_0000218,12339,,50597
A,10116.0,,CHEMBL626691,Rattus norvegicus,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 60 minutes intravenous administration; dose/g, range 32-43",,8608,N,,Intermediate,,,Thyroid gland,2046.0,,1,1,,BAO_0000218,12340,,50597
A,10116.0,,CHEMBL627319,Rattus norvegicus,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 60 minutes intravenous administration; dose/g, range 35-53",,8608,N,,Intermediate,,,Thyroid gland,2046.0,,1,1,,BAO_0000218,12341,,50597
