assays_assay_id,assays_assay_organism,assays_tid,assays_tissue_id,assays_assay_category,assays_src_id,assays_assay_test_type,assays_src_assay_id,assays_curated_by,assays_doc_id,assays_description,assays_assay_subcellular_fraction,assays_relationship_type,assays_assay_cell_type,assays_assay_type,assays_assay_strain,assays_chembl_id,assays_cell_id,assays_bao_format,assays_variant_id
14214,Human herpesvirus 1,50602,,,1,,,Intermediate,8613,Efficacy was evaluated against Oraficial HSV-1 infection in mice with lesions administered orally at a dose 50 mg/kg per day; Tested mice 10,,N,,A,,CHEMBL632158,,BAO_0000218,
14215,Human herpesvirus 1,50602,,,1,,,Intermediate,8613,Efficacy was evaluated against Oraficial HSV-1 infection in mice with lesions administered orally at a dose 50 mg/kg per day; Total mice tested 10,,N,,A,,CHEMBL632159,,BAO_0000218,
14216,Human herpesvirus 1,50602,,,1,,,Intermediate,8613,Efficacy was evaluated against Oraficial HSV-1 infection in mice with lesions administered orally at dose 0.8 mg/kg per day; Tested mice 10,,N,,A,,CHEMBL626305,,BAO_0000218,
14217,Human herpesvirus 1,50602,,,1,,,Intermediate,8613,Efficacy was evaluated against Oraficial HSV-1 infection in mice with lesions administered orally at dose 3.1 mg/kg per day; Total mice tested 10,,N,,A,,CHEMBL626306,,BAO_0000218,
14218,Human herpesvirus 1,50602,,,1,,,Intermediate,8613,Efficacy was evaluated against Oraficial HSV-1 infection in mice with lesions administered topically at a dose 0.02 mg/kg per day; Tested mice 10,,N,,A,,CHEMBL626307,,BAO_0000218,
14219,Human herpesvirus 1,50602,,,1,,,Intermediate,8613,Efficacy was evaluated against Oraficial HSV-1 infection in mice with lesions administered topically at a dose 0.06 mg/kg per day; Tested mice 10,,N,,A,,CHEMBL626308,,BAO_0000218,
14220,Human herpesvirus 1,50602,,,1,,,Intermediate,8613,Efficacy was evaluated against Oraficial HSV-1 infection in mice with lesions administered topically at a dose 0.25 mg/kg per day; Tested mice 10,,N,,A,,CHEMBL626479,,BAO_0000218,
14221,Human herpesvirus 1,50602,,,1,,,Intermediate,8613,Efficacy was evaluated against Oraficial HSV-1 infection in mice with lesions administered topically at a dose 1 mg/kg per day; Tested mice 10,,N,,A,,CHEMBL626480,,BAO_0000218,
14222,,22229,,,1,,,Autocuration,6021,Calculated partition coefficient (clogP) (MlogP),,U,,P,,CHEMBL626481,,BAO_0000100,
14223,,22224,,,1,,,Autocuration,9348,Equipotent potent ratio relative to carbachol (nicotinic activity),,U,,A,,CHEMBL626482,,BAO_0000019,
14224,Canis lupus familiaris,50588,,,1,,,Intermediate,15592,"Concentration after 8 hour (bioavailability in dog, compound was delivered orally in 0.05 M citric acid at 10 mg/Kg. n=2 ); NA denotes not available",,N,,A,,CHEMBL626483,,BAO_0000218,
14225,Canis lupus familiaris,50588,,,1,,,Intermediate,15592,"Concentration after 8 hour (bioavailability in dog, compound was delivered orally in 0.05 M citric acid at 10 mg/Kg. n=2 );NA denotes not available",,N,,A,,CHEMBL626484,,BAO_0000218,
14226,,22229,,,1,,,Autocuration,15592,Solubility at pH 7.4 in micro g/mL;NA denotes available,,U,,P,,CHEMBL626485,,BAO_0000100,
14227,,22229,,,1,,,Autocuration,15592,Solubility at pH 7.4 in micro g/mL;NA denotes not available,,U,,P,,CHEMBL626486,,BAO_0000100,
14228,,22229,,,1,,,Autocuration,15592,Solubility at pH 7.4 in ug/mL;NA denotes not available,,U,,P,,CHEMBL626487,,BAO_0000100,
14229,Canis lupus familiaris,50588,1969.0,,1,In vivo,,Intermediate,15592,Maximal plasma concentration in dogs at 10mg/kg oral dose 0.05M citric acid,,N,,A,,CHEMBL626488,,BAO_0000218,
14230,Rattus norvegicus,50597,1977.0,,1,,,Intermediate,7095,Affinity for protein binding expressed as association constant in fresh rat serum; ND is Not Determined.,,N,,A,,CHEMBL626489,,BAO_0000218,
14231,,22224,,,1,,,Autocuration,16618,Area under the MAP curve measured over 5 min; ND means Not determined,,U,,A,,CHEMBL626490,,BAO_0000019,
14232,,22224,,,1,,,Autocuration,16835,Lipophilicity expressed as the negative logarithm of the equilibrium constant; ND denotes no data.,,U,,P,,CHEMBL626491,,BAO_0000100,
14233,,22229,,,1,,,Autocuration,15284,The apparent partition coefficient(D) in cyclohexane-0.05 M phosphate buffer (pH 7.4) at 21 degree celsius; not determined,,U,,P,,CHEMBL626492,,BAO_0000100,
14234,,22224,,,1,,,Autocuration,15750,Half-life was measured in the presence of NADPH at 20 uM; No inhibition,,U,,A,,CHEMBL626493,,BAO_0000019,
14235,Rattus norvegicus,50597,,,1,In vivo,,Intermediate,16618,Half life after oral administration to Sprague-Dawley rats; NT is Not tested,,N,,A,,CHEMBL626494,,BAO_0000218,
14236,,22224,,,1,In vivo,,Autocuration,16618,Half life after oral tested,,U,,A,,CHEMBL626495,,BAO_0000218,
14237,Rattus norvegicus,50597,1969.0,,1,,,Intermediate,15812,Half life was determined in plasma of rat; NT indicates not tested,,N,,A,,CHEMBL626496,,BAO_0000218,
14238,Rattus norvegicus,50597,,,1,In vivo,,Intermediate,16618,Oral bioavailability after oral administration to Sprague-Dawley rats; NT is Not tested,,N,,A,,CHEMBL626497,,BAO_0000218,
14239,,22224,,,1,In vivo,,Autocuration,16618,Oral bioavailability after oral tested,,U,,A,,CHEMBL626498,,BAO_0000218,
14240,Rattus norvegicus,50597,,,1,,,Intermediate,13098,The bioavailability in rats at 15.9 uM/Kg after intravenous administration; NT=Not tested (F),,N,,A,,CHEMBL626499,,BAO_0000218,
14241,Rattus norvegicus,50597,,,1,,,Intermediate,13098,The compound was tested for volume of distribution in rat at 15.9 uM/Kg after peroral administration; NT=Not tested (Vd L/Kg),,N,,A,,CHEMBL626500,,BAO_0000218,
14242,Rattus norvegicus,50597,1969.0,,1,,,Intermediate,15812,half life was determined in plasma of rat; NT indicates not tested,,N,,A,,CHEMBL626501,,BAO_0000218,
14243,Rattus norvegicus,50597,1969.0,,1,,,Intermediate,15812,half life was determined in plasma of rat; NT means not tested,,N,,A,,CHEMBL626502,,BAO_0000218,
14244,Rattus norvegicus,50597,,,1,,,Intermediate,11510,Mean sodium excretion in rats (Control/Drug treatment value); Value 0.41/2.32,,N,,A,,CHEMBL626503,,BAO_0000218,
14245,Rattus norvegicus,50597,,,1,,,Intermediate,11510,Mean sodium excretion in rats (Control/Drug treatment value); inactive,,N,,A,,CHEMBL626504,,BAO_0000218,
14246,Rattus norvegicus,50597,,,1,,,Intermediate,11510,Mean sodium excretion in rats (Control/Drug treatment value); value 0.17/0.43,,N,,A,,CHEMBL626505,,BAO_0000218,
14247,Rattus norvegicus,50597,,,1,,,Intermediate,11510,Mean sodium excretion in rats (Control/Drug treatment value); value 0.2/0.38,,N,,A,,CHEMBL626506,,BAO_0000218,
14248,Rattus norvegicus,50597,,,1,,,Intermediate,11510,Mean sodium excretion in rats (Control/Drug treatment value); value 0.26/0.23,,N,,A,,CHEMBL626507,,BAO_0000218,
14249,Rattus norvegicus,50597,,,1,,,Intermediate,11510,Mean sodium excretion in rats (Control/Drug treatment value); value 0.28/0.26,,N,,A,,CHEMBL626508,,BAO_0000218,
14250,Rattus norvegicus,50597,,,1,,,Intermediate,11510,Mean sodium excretion in rats (Control/Drug treatment value); value 0.31/0.35,,N,,A,,CHEMBL626509,,BAO_0000218,
14251,Rattus norvegicus,50597,,,1,,,Intermediate,11510,Mean sodium excretion in rats (Control/Drug treatment value); value 0.35/2.88,,N,,A,,CHEMBL875480,,BAO_0000218,
14252,Rattus norvegicus,50597,,,1,,,Intermediate,11510,Mean sodium excretion in rats (Control/Drug treatment value); value 0.36/0.29,,N,,A,,CHEMBL626510,,BAO_0000218,
14253,Rattus norvegicus,50597,,,1,,,Intermediate,11510,Mean sodium excretion in rats (Control/Drug treatment value); value 0.36/0.47,,N,,A,,CHEMBL626511,,BAO_0000218,
14254,Rattus norvegicus,50597,,,1,,,Intermediate,11510,Mean sodium excretion in rats (Control/Drug treatment value); value 0.36/0.49,,N,,A,,CHEMBL626512,,BAO_0000218,
14255,Rattus norvegicus,50597,,,1,,,Intermediate,11510,Mean sodium excretion in rats (Control/Drug treatment value); value 0.38/0.23,,N,,A,,CHEMBL628208,,BAO_0000218,
14256,Rattus norvegicus,50597,,,1,,,Intermediate,11510,Mean sodium excretion in rats (Control/Drug treatment value); value 0.39/0.22,,N,,A,,CHEMBL628209,,BAO_0000218,
14257,Rattus norvegicus,50597,,,1,,,Intermediate,11510,Mean sodium excretion in rats (Control/Drug treatment value); value 0.41/0.48,,N,,A,,CHEMBL628210,,BAO_0000218,
14258,Rattus norvegicus,50597,,,1,,,Intermediate,11510,Mean sodium excretion in rats (Control/Drug treatment value); value 0.41/1.49,,N,,A,,CHEMBL628211,,BAO_0000218,
14259,Rattus norvegicus,50597,,,1,,,Intermediate,11510,Mean sodium excretion in rats (Control/Drug treatment value); value 0.41/2.06,,N,,A,,CHEMBL628212,,BAO_0000218,
14260,Rattus norvegicus,50597,,,1,,,Intermediate,11510,Mean sodium excretion in rats (Control/Drug treatment value); value 0.42/0.65,,N,,A,,CHEMBL628213,,BAO_0000218,
14261,Rattus norvegicus,50597,1088.0,,1,,,Intermediate,12582,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 65.2 uM/Kg of drug,,N,,A,,CHEMBL628214,,BAO_0000218,
14262,Rattus norvegicus,50597,1088.0,,1,,,Intermediate,12582,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 71.6 uM/Kg of drug,,N,,A,,CHEMBL628215,,BAO_0000218,
14263,Rattus norvegicus,50597,1088.0,,1,,,Intermediate,12582,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 71.8 uM/Kg of drug,,N,,A,,CHEMBL628216,,BAO_0000218,
14264,Rattus norvegicus,50597,1088.0,,1,,,Intermediate,12582,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 74.8 uM/Kg of drug,,N,,A,,CHEMBL626595,,BAO_0000218,
14265,Rattus norvegicus,50597,1088.0,,1,,,Intermediate,12582,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 77.5 uM/Kg of drug,,N,,A,,CHEMBL626596,,BAO_0000218,
14266,Rattus norvegicus,50597,1088.0,,1,,,Intermediate,12582,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 79.4 uM/Kg of drug,,N,,A,,CHEMBL626597,,BAO_0000218,
14267,Rattus norvegicus,50597,1088.0,,1,,,Intermediate,12582,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 80.9 uM/Kg of drug,,N,,A,,CHEMBL626598,,BAO_0000218,
14268,Rattus norvegicus,50597,1088.0,,1,,,Intermediate,12582,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 83.8 uM/Kg of drug,,N,,A,,CHEMBL622242,,BAO_0000218,
14269,Rattus norvegicus,50597,1088.0,,1,,,Intermediate,12582,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 84.5 uM/Kg of drug,,N,,A,,CHEMBL622243,,BAO_0000218,
14270,Rattus norvegicus,50597,1088.0,,1,,,Intermediate,12582,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 84.7 uM/Kg of drug,,N,,A,,CHEMBL622244,,BAO_0000218,
14271,Rattus norvegicus,50597,1088.0,,1,,,Intermediate,12582,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 86.7 uM/Kg of drug,,N,,A,,CHEMBL622245,,BAO_0000218,
14272,Rattus norvegicus,50597,1088.0,,1,,,Intermediate,12582,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 86.9 uM/Kg of drug,,N,,A,,CHEMBL622246,,BAO_0000218,
14273,Rattus norvegicus,50597,1088.0,,1,,,Intermediate,12582,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 9.06 uM/Kg of drug,,N,,A,,CHEMBL622247,,BAO_0000218,
14274,Rattus norvegicus,50597,1088.0,,1,,,Intermediate,12582,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 90.6 uM/Kg of drug,,N,,A,,CHEMBL622248,,BAO_0000218,
14275,Rattus norvegicus,50597,1088.0,,1,,,Intermediate,12582,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 94.9 uM/Kg of drug,,N,,A,,CHEMBL877483,,BAO_0000218,
14276,Rattus norvegicus,50597,1088.0,,1,,,Intermediate,12582,Total electrolytic excretion of chlorine in urine of rats after peroral administration of 97.1 uM/Kg of drug,,N,,A,,CHEMBL622249,,BAO_0000218,
14277,Canis lupus familiaris,50588,1088.0,,1,,,Intermediate,12582,Total electrolytic excretion of potassium in urine of dogs after intravenous administration of 11.9 uM/Kg of drug,,N,,A,,CHEMBL622250,,BAO_0000218,
14278,Canis lupus familiaris,50588,1088.0,,1,,,Intermediate,12582,Total electrolytic excretion of potassium in urine of dogs after intravenous administration of 2.49 uM/Kg of drug,,N,,A,,CHEMBL622251,,BAO_0000218,
14279,Canis lupus familiaris,50588,1088.0,,1,,,Intermediate,12582,Total electrolytic excretion of potassium in urine of dogs after intravenous administration of 26.2 uM/Kg of drug,,N,,A,,CHEMBL622252,,BAO_0000218,
14280,Canis lupus familiaris,50588,1088.0,,1,,,Intermediate,12582,Total electrolytic excretion of potassium in urine of dogs after intravenous administration of 3.03 uM/Kg of drug,,N,,A,,CHEMBL622253,,BAO_0000218,
14281,Canis lupus familiaris,50588,1088.0,,1,,,Intermediate,12582,Total electrolytic excretion of potassium in urine of dogs after intravenous administration of 30.3 uM/Kg of drug,,N,,A,,CHEMBL622254,,BAO_0000218,
14282,Canis lupus familiaris,50588,1088.0,,1,,,Intermediate,12582,Total electrolytic excretion of potassium in urine of dogs after intravenous administration of 34.1 uM/Kg of drug,,N,,A,,CHEMBL622255,,BAO_0000218,
14283,Canis lupus familiaris,50588,1088.0,,1,,,Intermediate,12582,Total electrolytic excretion of potassium in urine of dogs after intravenous administration of 52.4 uM/Kg of drug,,N,,A,,CHEMBL622256,,BAO_0000218,
14284,Canis lupus familiaris,50588,1088.0,,1,,,Intermediate,12582,Total electrolytic excretion of potassium in urine of dogs after intravenous administration of 7.85 uM/Kg of drug,,N,,A,,CHEMBL622257,,BAO_0000218,
14285,Canis lupus familiaris,50588,1088.0,,1,,,Intermediate,12582,Total electrolytic excretion of potassium in urine of dogs after intravenous administration of 8.47 uM/Kg of drug,,N,,A,,CHEMBL622258,,BAO_0000218,
14286,Canis lupus familiaris,50588,1088.0,,1,,,Intermediate,12582,Total electrolytic excretion of potassium in urine of dogs after intravenous administration of 9.09 uM/Kg of drug,,N,,A,,CHEMBL622259,,BAO_0000218,
14287,Canis lupus familiaris,50588,1088.0,,1,,,Intermediate,12582,Total electrolytic excretion of potassium in urine of dogs after peroral administration of 10.1 uM/Kg of drug,,N,,A,,CHEMBL622927,,BAO_0000218,
14288,Canis lupus familiaris,50588,1088.0,,1,,,Intermediate,12582,Total electrolytic excretion of potassium in urine of dogs after peroral administration of 3.40 uM/Kg of drug,,N,,A,,CHEMBL622928,,BAO_0000218,
14289,Canis lupus familiaris,50588,1088.0,,1,,,Intermediate,12582,Total electrolytic excretion of potassium in urine of dogs after peroral administration of 3.76 uM/Kg of drug,,N,,A,,CHEMBL622929,,BAO_0000218,
14290,Canis lupus familiaris,50588,1088.0,,1,,,Intermediate,12582,Total electrolytic excretion of potassium in urine of dogs after peroral administration of 9.06 uM/Kg of drug,,N,,A,,CHEMBL623182,,BAO_0000218,
14291,Canis lupus familiaris,50588,1088.0,,1,,,Intermediate,12582,Total electrolytic excretion of potassium in urine of dogs after peroral administration of 9.6 uM/Kg of drug,,N,,A,,CHEMBL623183,,BAO_0000218,
14292,Rattus norvegicus,50597,1088.0,,1,,,Intermediate,12582,Total electrolytic excretion of potassium in urine of rats after peroral administration of 0 uM/Kg of drug,,N,,A,,CHEMBL623184,,BAO_0000218,
14293,Rattus norvegicus,50597,1088.0,,1,,,Intermediate,12582,Total electrolytic excretion of potassium in urine of rats after peroral administration of 1.01 uM/Kg of drug,,N,,A,,CHEMBL623185,,BAO_0000218,
14294,Rattus norvegicus,50597,1088.0,,1,,,Intermediate,12582,Total electrolytic excretion of potassium in urine of rats after peroral administration of 1.13 uM/Kg of drug,,N,,A,,CHEMBL877484,,BAO_0000218,
14295,Rattus norvegicus,50597,1088.0,,1,,,Intermediate,12582,Total electrolytic excretion of potassium in urine of rats after peroral administration of 10.1 uM/Kg of drug,,N,,A,,CHEMBL627274,,BAO_0000218,
14296,Rattus norvegicus,50597,1088.0,,1,,,Intermediate,12582,Total electrolytic excretion of potassium in urine of rats after peroral administration of 102 uM/Kg of drug,,N,,A,,CHEMBL623186,,BAO_0000218,
14297,Rattus norvegicus,50597,1088.0,,1,,,Intermediate,12582,Total electrolytic excretion of potassium in urine of rats after peroral administration of 105 uM/Kg of drug,,N,,A,,CHEMBL623187,,BAO_0000218,
14298,Rattus norvegicus,50597,1088.0,,1,,,Intermediate,12582,Total electrolytic excretion of potassium in urine of rats after peroral administration of 11.3 uM/Kg of drug,,N,,A,,CHEMBL623188,,BAO_0000218,
14299,Rattus norvegicus,50597,1088.0,,1,,,Intermediate,12582,Total electrolytic excretion of potassium in urine of rats after peroral administration of 113 uM/Kg of drug,,N,,A,,CHEMBL628055,,BAO_0000218,
14300,Rattus norvegicus,50597,1088.0,,1,,,Intermediate,12582,Total electrolytic excretion of potassium in urine of rats after peroral administration of 19.5 uM/Kg of drug,,N,,A,,CHEMBL628056,,BAO_0000218,
14301,Rattus norvegicus,50597,1088.0,,1,,,Intermediate,12582,Total electrolytic excretion of potassium in urine of rats after peroral administration of 195 uM/Kg of drug,,N,,A,,CHEMBL628200,,BAO_0000218,
14302,Rattus norvegicus,50597,1088.0,,1,,,Intermediate,12582,Total electrolytic excretion of potassium in urine of rats after peroral administration of 21.7 uM/Kg of drug,,N,,A,,CHEMBL628201,,BAO_0000218,
14303,Rattus norvegicus,50597,1088.0,,1,,,Intermediate,12582,Total electrolytic excretion of potassium in urine of rats after peroral administration of 217 uM/Kg of drug,,N,,A,,CHEMBL628202,,BAO_0000218,
14304,Rattus norvegicus,50597,1088.0,,1,,,Intermediate,12582,Total electrolytic excretion of potassium in urine of rats after peroral administration of 23.9 uM/Kg of drug,,N,,A,,CHEMBL628203,,BAO_0000218,
14305,Rattus norvegicus,50597,1088.0,,1,,,Intermediate,12582,Total electrolytic excretion of potassium in urine of rats after peroral administration of 239 uM/Kg of drug,,N,,A,,CHEMBL628204,,BAO_0000218,
14306,Rattus norvegicus,50597,1088.0,,1,,,Intermediate,12582,Total electrolytic excretion of potassium in urine of rats after peroral administration of 24.9 uM/Kg of drug,,N,,A,,CHEMBL628205,,BAO_0000218,
