Fiscal year,Maximum CIDA contribution (project-level),Disability issues (marker),CountryRegion ID,Youth issues (marker),Gender equality (marker),Trade development (marker),Bilateral aid (international marker),FSTC percent,Status,Enviromental sustainability (marker),Organisation type,Sector ID,Knowledge for development (marker),Biodiversity (marker),Project number,Branch ID,Branch name,Division ID,Division name,Section ID,Section name,Regional program (marker),Fund centre ID,Fund centre name,Untied amount(Project-level budget),IRTC percent,CFLI (marker),CIDA business delivery model (old),Programming process (new),PBA type,Climate change adaptation (marker),Climate change mitigation (marker)
2009/2010,500000.0,0,BD,0,2,0,1,1.0,Operational,0,Canadian Profit Making,11120,0,0,A033919001,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4122,Bangladesh Section,0,4122,Bangladesh,500000.0,0.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,500000.0,0,BD,0,2,0,1,1.0,Operational,0,Canadian Profit Making,11120,0,0,A033919001,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4122,Bangladesh Section,0,4122,Bangladesh,500000.0,0.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,500000.0,0,BD,0,2,0,1,1.0,Operational,0,Canadian Non-Profit Making,11220,0,0,A033919001,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4122,Bangladesh Section,0,4122,Bangladesh,500000.0,0.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,500000.0,0,BD,0,2,0,1,1.0,Operational,0,Canadian Profit Making,11220,0,0,A033919001,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4122,Bangladesh Section,0,4122,Bangladesh,500000.0,0.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,500000.0,0,BD,0,2,0,1,1.0,Operational,0,Canadian Profit Making,11220,0,0,A033919001,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4122,Bangladesh Section,0,4122,Bangladesh,500000.0,0.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,500000.0,0,BD,0,2,0,1,1.0,Operational,0,Canadian Non-Profit Making,12220,0,0,A033919001,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4122,Bangladesh Section,0,4122,Bangladesh,500000.0,0.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,500000.0,0,BD,0,2,0,1,1.0,Operational,0,Canadian Profit Making,12220,0,0,A033919001,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4122,Bangladesh Section,0,4122,Bangladesh,500000.0,0.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,500000.0,0,BD,0,2,0,1,1.0,Operational,0,Canadian Profit Making,12220,0,0,A033919001,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4122,Bangladesh Section,0,4122,Bangladesh,500000.0,0.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,500000.0,0,BD,0,2,0,1,1.0,Operational,0,Canadian Non-Profit Making,12240,0,0,A033919001,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4122,Bangladesh Section,0,4122,Bangladesh,500000.0,0.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,500000.0,0,BD,0,2,0,1,1.0,Operational,0,Canadian Profit Making,12240,0,0,A033919001,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4122,Bangladesh Section,0,4122,Bangladesh,500000.0,0.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,500000.0,0,BD,0,2,0,1,1.0,Operational,0,Canadian Profit Making,12240,0,0,A033919001,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4122,Bangladesh Section,0,4122,Bangladesh,500000.0,0.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,500000.0,0,BD,0,2,0,1,1.0,Operational,0,Canadian Non-Profit Making,13020,0,0,A033919001,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4122,Bangladesh Section,0,4122,Bangladesh,500000.0,0.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,500000.0,0,BD,0,2,0,1,1.0,Operational,0,Canadian Profit Making,13020,0,0,A033919001,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4122,Bangladesh Section,0,4122,Bangladesh,500000.0,0.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,500000.0,0,BD,0,2,0,1,1.0,Operational,0,Canadian Profit Making,13020,0,0,A033919001,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4122,Bangladesh Section,0,4122,Bangladesh,500000.0,0.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,500000.0,0,BD,0,2,0,1,1.0,Operational,0,Canadian Non-Profit Making,15110,0,0,A033919001,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4122,Bangladesh Section,0,4122,Bangladesh,500000.0,0.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,500000.0,0,BD,0,2,0,1,1.0,Operational,0,Canadian Profit Making,15110,0,0,A033919001,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4122,Bangladesh Section,0,4122,Bangladesh,500000.0,0.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,500000.0,0,BD,0,2,0,1,1.0,Operational,0,Canadian Profit Making,15110,0,0,A033919001,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4122,Bangladesh Section,0,4122,Bangladesh,500000.0,0.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,500000.0,0,BD,0,2,0,1,1.0,Operational,0,Canadian Non-Profit Making,15150,0,0,A033919001,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4122,Bangladesh Section,0,4122,Bangladesh,500000.0,0.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,500000.0,0,BD,0,2,0,1,1.0,Operational,0,Canadian Profit Making,15150,0,0,A033919001,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4122,Bangladesh Section,0,4122,Bangladesh,500000.0,0.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,500000.0,0,BD,0,2,0,1,1.0,Operational,0,Canadian Profit Making,15150,0,0,A033919001,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4122,Bangladesh Section,0,4122,Bangladesh,500000.0,0.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,500000.0,0,BD,0,2,0,1,1.0,Operational,0,Canadian Non-Profit Making,24010,0,0,A033919001,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4122,Bangladesh Section,0,4122,Bangladesh,500000.0,0.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,500000.0,0,BD,0,2,0,1,1.0,Operational,0,Canadian Profit Making,24010,0,0,A033919001,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4122,Bangladesh Section,0,4122,Bangladesh,500000.0,0.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,500000.0,0,BD,0,2,0,1,1.0,Operational,0,Canadian Profit Making,24010,0,0,A033919001,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4122,Bangladesh Section,0,4122,Bangladesh,500000.0,0.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,500000.0,0,BD,0,2,0,1,1.0,Operational,0,Canadian Non-Profit Making,25010,0,0,A033919001,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4122,Bangladesh Section,0,4122,Bangladesh,500000.0,0.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,500000.0,0,BD,0,2,0,1,1.0,Operational,0,Canadian Profit Making,25010,0,0,A033919001,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4122,Bangladesh Section,0,4122,Bangladesh,500000.0,0.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,500000.0,0,BD,0,2,0,1,1.0,Operational,0,Canadian Profit Making,25010,0,0,A033919001,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4122,Bangladesh Section,0,4122,Bangladesh,500000.0,0.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,500000.0,0,BD,0,2,0,1,1.0,Operational,0,Canadian Non-Profit Making,32130,0,0,A033919001,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4122,Bangladesh Section,0,4122,Bangladesh,500000.0,0.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,500000.0,0,BD,0,2,0,1,1.0,Operational,0,Canadian Profit Making,32130,0,0,A033919001,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4122,Bangladesh Section,0,4122,Bangladesh,500000.0,0.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,500000.0,0,BD,0,2,0,1,1.0,Operational,0,Canadian Profit Making,32130,0,0,A033919001,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4122,Bangladesh Section,0,4122,Bangladesh,500000.0,0.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,500000.0,0,BD,0,2,0,1,1.0,Operational,0,Canadian Non-Profit Making,33110,0,0,A033919001,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4122,Bangladesh Section,0,4122,Bangladesh,500000.0,0.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,500000.0,0,BD,0,2,0,1,1.0,Operational,0,Canadian Profit Making,33110,0,0,A033919001,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4122,Bangladesh Section,0,4122,Bangladesh,500000.0,0.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,500000.0,0,BD,0,2,0,1,1.0,Operational,0,Canadian Profit Making,33110,0,0,A033919001,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4122,Bangladesh Section,0,4122,Bangladesh,500000.0,0.0,0,Directive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,500000.0,0,AF,0,2,0,1,1.0,Closed,0,Foreign Non-Profit Making,15150,0,0,A033922001,B6100,KFM Partnership for Develop. Innovation,D6214,KGD Sustainable Economic Growth Partner.,S6219,Public Institutions & Elections,0,6219,Public Institutions & Elections,500000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,500000.0,0,AF,0,2,0,1,1.0,Closed,0,Foreign Non-Profit Making,15153,0,0,A033922001,B6100,KFM Partnership for Develop. Innovation,D6214,KGD Sustainable Economic Growth Partner.,S6219,Public Institutions & Elections,0,6219,Public Institutions & Elections,500000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,500000.0,0,AF,0,2,0,1,1.0,Closed,0,Foreign Non-Profit Making,15220,0,0,A033922001,B6100,KFM Partnership for Develop. Innovation,D6214,KGD Sustainable Economic Growth Partner.,S6219,Public Institutions & Elections,0,6219,Public Institutions & Elections,500000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,500000.0,0,BA,0,2,0,1,1.0,Closed,0,Foreign Non-Profit Making,15150,0,0,A033922001,B6100,KFM Partnership for Develop. Innovation,D6214,KGD Sustainable Economic Growth Partner.,S6219,Public Institutions & Elections,0,6219,Public Institutions & Elections,500000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,500000.0,0,BA,0,2,0,1,1.0,Closed,0,Foreign Non-Profit Making,15153,0,0,A033922001,B6100,KFM Partnership for Develop. Innovation,D6214,KGD Sustainable Economic Growth Partner.,S6219,Public Institutions & Elections,0,6219,Public Institutions & Elections,500000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,500000.0,0,BA,0,2,0,1,1.0,Closed,0,Foreign Non-Profit Making,15220,0,0,A033922001,B6100,KFM Partnership for Develop. Innovation,D6214,KGD Sustainable Economic Growth Partner.,S6219,Public Institutions & Elections,0,6219,Public Institutions & Elections,500000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,500000.0,0,LB,0,2,0,1,1.0,Closed,0,Foreign Non-Profit Making,15150,0,0,A033922001,B6100,KFM Partnership for Develop. Innovation,D6214,KGD Sustainable Economic Growth Partner.,S6219,Public Institutions & Elections,0,6219,Public Institutions & Elections,500000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,500000.0,0,LB,0,2,0,1,1.0,Closed,0,Foreign Non-Profit Making,15153,0,0,A033922001,B6100,KFM Partnership for Develop. Innovation,D6214,KGD Sustainable Economic Growth Partner.,S6219,Public Institutions & Elections,0,6219,Public Institutions & Elections,500000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,500000.0,0,LB,0,2,0,1,1.0,Closed,0,Foreign Non-Profit Making,15220,0,0,A033922001,B6100,KFM Partnership for Develop. Innovation,D6214,KGD Sustainable Economic Growth Partner.,S6219,Public Institutions & Elections,0,6219,Public Institutions & Elections,500000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,500000.0,0,MZ,0,2,0,1,1.0,Closed,0,Foreign Non-Profit Making,15150,0,0,A033922001,B6100,KFM Partnership for Develop. Innovation,D6214,KGD Sustainable Economic Growth Partner.,S6219,Public Institutions & Elections,0,6219,Public Institutions & Elections,500000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,500000.0,0,MZ,0,2,0,1,1.0,Closed,0,Foreign Non-Profit Making,15153,0,0,A033922001,B6100,KFM Partnership for Develop. Innovation,D6214,KGD Sustainable Economic Growth Partner.,S6219,Public Institutions & Elections,0,6219,Public Institutions & Elections,500000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,500000.0,0,MZ,0,2,0,1,1.0,Closed,0,Foreign Non-Profit Making,15220,0,0,A033922001,B6100,KFM Partnership for Develop. Innovation,D6214,KGD Sustainable Economic Growth Partner.,S6219,Public Institutions & Elections,0,6219,Public Institutions & Elections,500000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,500000.0,0,PS,0,2,0,1,1.0,Closed,0,Foreign Non-Profit Making,15150,0,0,A033922001,B6100,KFM Partnership for Develop. Innovation,D6214,KGD Sustainable Economic Growth Partner.,S6219,Public Institutions & Elections,0,6219,Public Institutions & Elections,500000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,500000.0,0,PS,0,2,0,1,1.0,Closed,0,Foreign Non-Profit Making,15153,0,0,A033922001,B6100,KFM Partnership for Develop. Innovation,D6214,KGD Sustainable Economic Growth Partner.,S6219,Public Institutions & Elections,0,6219,Public Institutions & Elections,500000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,500000.0,0,PS,0,2,0,1,1.0,Closed,0,Foreign Non-Profit Making,15220,0,0,A033922001,B6100,KFM Partnership for Develop. Innovation,D6214,KGD Sustainable Economic Growth Partner.,S6219,Public Institutions & Elections,0,6219,Public Institutions & Elections,500000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,500000.0,0,RS,0,2,0,1,1.0,Closed,0,Foreign Non-Profit Making,15150,0,0,A033922001,B6100,KFM Partnership for Develop. Innovation,D6214,KGD Sustainable Economic Growth Partner.,S6219,Public Institutions & Elections,0,6219,Public Institutions & Elections,500000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,500000.0,0,RS,0,2,0,1,1.0,Closed,0,Foreign Non-Profit Making,15153,0,0,A033922001,B6100,KFM Partnership for Develop. Innovation,D6214,KGD Sustainable Economic Growth Partner.,S6219,Public Institutions & Elections,0,6219,Public Institutions & Elections,500000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,500000.0,0,RS,0,2,0,1,1.0,Closed,0,Foreign Non-Profit Making,15220,0,0,A033922001,B6100,KFM Partnership for Develop. Innovation,D6214,KGD Sustainable Economic Growth Partner.,S6219,Public Institutions & Elections,0,6219,Public Institutions & Elections,500000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,500000.0,0,SL,0,2,0,1,1.0,Closed,0,Foreign Non-Profit Making,15150,0,0,A033922001,B6100,KFM Partnership for Develop. Innovation,D6214,KGD Sustainable Economic Growth Partner.,S6219,Public Institutions & Elections,0,6219,Public Institutions & Elections,500000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,500000.0,0,SL,0,2,0,1,1.0,Closed,0,Foreign Non-Profit Making,15153,0,0,A033922001,B6100,KFM Partnership for Develop. Innovation,D6214,KGD Sustainable Economic Growth Partner.,S6219,Public Institutions & Elections,0,6219,Public Institutions & Elections,500000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,500000.0,0,SL,0,2,0,1,1.0,Closed,0,Foreign Non-Profit Making,15220,0,0,A033922001,B6100,KFM Partnership for Develop. Innovation,D6214,KGD Sustainable Economic Growth Partner.,S6219,Public Institutions & Elections,0,6219,Public Institutions & Elections,500000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,500000.0,0,TL,0,2,0,1,1.0,Closed,0,Foreign Non-Profit Making,15150,0,0,A033922001,B6100,KFM Partnership for Develop. Innovation,D6214,KGD Sustainable Economic Growth Partner.,S6219,Public Institutions & Elections,0,6219,Public Institutions & Elections,500000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,500000.0,0,TL,0,2,0,1,1.0,Closed,0,Foreign Non-Profit Making,15153,0,0,A033922001,B6100,KFM Partnership for Develop. Innovation,D6214,KGD Sustainable Economic Growth Partner.,S6219,Public Institutions & Elections,0,6219,Public Institutions & Elections,500000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,500000.0,0,TL,0,2,0,1,1.0,Closed,0,Foreign Non-Profit Making,15220,0,0,A033922001,B6100,KFM Partnership for Develop. Innovation,D6214,KGD Sustainable Economic Growth Partner.,S6219,Public Institutions & Elections,0,6219,Public Institutions & Elections,500000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2304993.56,0,X1,0,0,0,1,1.0,Closed,0,Canadian Profit Making,15152,0,0,A033923001,B6100,KFM Partnership for Develop. Innovation,D6214,KGD Sustainable Economic Growth Partner.,S6219,Public Institutions & Elections,0,6219,Public Institutions & Elections,2304993.56,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2304993.56,0,X1,0,0,0,1,1.0,Closed,0,Canadian Non-Profit Making,15152,0,0,A033923001,B6100,KFM Partnership for Develop. Innovation,D6214,KGD Sustainable Economic Growth Partner.,S6219,Public Institutions & Elections,0,6219,Public Institutions & Elections,2304993.56,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2304993.56,0,X2,0,0,0,1,1.0,Closed,0,Canadian Profit Making,15152,0,0,A033923001,B6100,KFM Partnership for Develop. Innovation,D6214,KGD Sustainable Economic Growth Partner.,S6219,Public Institutions & Elections,0,6219,Public Institutions & Elections,2304993.56,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2304993.56,0,X2,0,0,0,1,1.0,Closed,0,Canadian Non-Profit Making,15152,0,0,A033923001,B6100,KFM Partnership for Develop. Innovation,D6214,KGD Sustainable Economic Growth Partner.,S6219,Public Institutions & Elections,0,6219,Public Institutions & Elections,2304993.56,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2304993.56,0,X3,0,0,0,1,1.0,Closed,0,Canadian Profit Making,15152,0,0,A033923001,B6100,KFM Partnership for Develop. Innovation,D6214,KGD Sustainable Economic Growth Partner.,S6219,Public Institutions & Elections,0,6219,Public Institutions & Elections,2304993.56,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2304993.56,0,X3,0,0,0,1,1.0,Closed,0,Canadian Non-Profit Making,15152,0,0,A033923001,B6100,KFM Partnership for Develop. Innovation,D6214,KGD Sustainable Economic Growth Partner.,S6219,Public Institutions & Elections,0,6219,Public Institutions & Elections,2304993.56,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2304993.56,0,X4,0,0,0,1,1.0,Closed,0,Canadian Profit Making,15152,0,0,A033923001,B6100,KFM Partnership for Develop. Innovation,D6214,KGD Sustainable Economic Growth Partner.,S6219,Public Institutions & Elections,0,6219,Public Institutions & Elections,2304993.56,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2304993.56,0,X4,0,0,0,1,1.0,Closed,0,Canadian Non-Profit Making,15152,0,0,A033923001,B6100,KFM Partnership for Develop. Innovation,D6214,KGD Sustainable Economic Growth Partner.,S6219,Public Institutions & Elections,0,6219,Public Institutions & Elections,2304993.56,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1800000.0,0,X1,0,0,0,1,0.0,Closed,0,Foreign Non-Profit Making,15111,0,0,A033924001,B6100,KFM Partnership for Develop. Innovation,D6214,KGD Sustainable Economic Growth Partner.,S6219,Public Institutions & Elections,0,6219,Public Institutions & Elections,1800000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1800000.0,0,X2,0,0,0,1,0.0,Closed,0,Foreign Non-Profit Making,15111,0,0,A033924001,B6100,KFM Partnership for Develop. Innovation,D6214,KGD Sustainable Economic Growth Partner.,S6219,Public Institutions & Elections,0,6219,Public Institutions & Elections,1800000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1800000.0,0,X3,0,0,0,1,0.0,Closed,0,Foreign Non-Profit Making,15111,0,0,A033924001,B6100,KFM Partnership for Develop. Innovation,D6214,KGD Sustainable Economic Growth Partner.,S6219,Public Institutions & Elections,0,6219,Public Institutions & Elections,1800000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2979580.85,0,ET,0,0,0,1,1.0,Closed,0,Canadian Non-Profit Making,15130,0,0,A033925PRG,B6100,KFM Partnership for Develop. Innovation,D6214,KGD Sustainable Economic Growth Partner.,S6219,Public Institutions & Elections,0,6219,Public Institutions & Elections,2979580.85,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2979580.85,0,KE,0,0,0,1,1.0,Closed,0,Canadian Non-Profit Making,15130,0,0,A033925PRG,B6100,KFM Partnership for Develop. Innovation,D6214,KGD Sustainable Economic Growth Partner.,S6219,Public Institutions & Elections,0,6219,Public Institutions & Elections,2979580.85,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2979580.85,0,KH,0,0,0,1,1.0,Closed,0,Canadian Non-Profit Making,15130,0,0,A033925PRG,B6100,KFM Partnership for Develop. Innovation,D6214,KGD Sustainable Economic Growth Partner.,S6219,Public Institutions & Elections,0,6219,Public Institutions & Elections,2979580.85,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2979580.85,0,LA,0,0,0,1,1.0,Closed,0,Canadian Non-Profit Making,15130,0,0,A033925PRG,B6100,KFM Partnership for Develop. Innovation,D6214,KGD Sustainable Economic Growth Partner.,S6219,Public Institutions & Elections,0,6219,Public Institutions & Elections,2979580.85,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2979580.85,0,TZ,0,0,0,1,1.0,Closed,0,Canadian Non-Profit Making,15130,0,0,A033925PRG,B6100,KFM Partnership for Develop. Innovation,D6214,KGD Sustainable Economic Growth Partner.,S6219,Public Institutions & Elections,0,6219,Public Institutions & Elections,2979580.85,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2979580.85,0,UG,0,0,0,1,1.0,Closed,0,Canadian Non-Profit Making,15130,0,0,A033925PRG,B6100,KFM Partnership for Develop. Innovation,D6214,KGD Sustainable Economic Growth Partner.,S6219,Public Institutions & Elections,0,6219,Public Institutions & Elections,2979580.85,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,2979580.85,0,VN,0,0,0,1,1.0,Closed,0,Canadian Non-Profit Making,15130,0,0,A033925PRG,B6100,KFM Partnership for Develop. Innovation,D6214,KGD Sustainable Economic Growth Partner.,S6219,Public Institutions & Elections,0,6219,Public Institutions & Elections,2979580.85,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1200000.0,0,X1,0,2,0,1,1.0,Closed,0,Foreign Non-Profit Making,15152,0,0,A033932001,B6100,KFM Partnership for Develop. Innovation,D6214,KGD Sustainable Economic Growth Partner.,S6219,Public Institutions & Elections,0,6219,Public Institutions & Elections,1200000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1200000.0,0,X1,0,2,0,1,1.0,Closed,0,Foreign Non-Profit Making,15160,0,0,A033932001,B6100,KFM Partnership for Develop. Innovation,D6214,KGD Sustainable Economic Growth Partner.,S6219,Public Institutions & Elections,0,6219,Public Institutions & Elections,1200000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1200000.0,0,X2,0,2,0,1,1.0,Closed,0,Foreign Non-Profit Making,15152,0,0,A033932001,B6100,KFM Partnership for Develop. Innovation,D6214,KGD Sustainable Economic Growth Partner.,S6219,Public Institutions & Elections,0,6219,Public Institutions & Elections,1200000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
2009/2010,1200000.0,0,X2,0,2,0,1,1.0,Closed,0,Foreign Non-Profit Making,15160,0,0,A033932001,B6100,KFM Partnership for Develop. Innovation,D6214,KGD Sustainable Economic Growth Partner.,S6219,Public Institutions & Elections,0,6219,Public Institutions & Elections,1200000.0,0.0,0,Responsive,Uncoded: Pre-APP,Not PBA,0,0
