assay_id,assay_organism,assay_category,tissue_id,assay_tax_id,assay_test_type,assay_strain,src_id,src_assay_id,doc_id,relationship_type,tid,assay_cell_type,confidence_score,assay_tissue,assay_type,description,assay_subcellular_fraction,curated_by
3673,,,,,,,1,,16946,H,10627,,8,,B,Ability to displace [125I]LSD 113808 from 5-hydroxytryptamine 6 receptor at concentration of 10e-8 M,,Autocuration
3674,,,,,,,1,,16633,H,10627,,8,,B,Binding affinities against 5-hydroxytryptamine 6 receptor,,Autocuration
3675,,,,,,,1,,16633,H,10627,,8,,B,Binding affinities towards 5-hydroxytryptamine 6 receptor,,Autocuration
3676,Homo sapiens,,,9606.0,,,1,,17066,D,10627,,9,,B,Binding affinity towards 5-hydroxytryptamine 6 receptor,,Expert
3677,,,,,,,1,,16700,H,10627,,8,,B,The binding affinity towards 5-hydroxytryptamine 6 receptor; No affinity,,Autocuration
3678,,,,,,,1,,3269,H,10627,,8,,B,Affinity against 5-hydroxytryptamine 6 receptor,,Autocuration
3679,,,,,,,1,,5486,H,10627,,8,,B,Binding affinity towards human recombinant 5-hydroxytryptamine 7 receptor by the displacement of [3H]-5-CT],,Autocuration
3680,Homo sapiens,,,9606.0,,,1,,16146,D,10209,,9,,B,Inhibition of human 5-hydroxytryptamine 7 receptor,,Expert
3681,,,,,,,1,,5014,H,10209,HEK293,8,,B,Compound was tested for its binding affinity towards human 5-hydroxytryptamine 7 receptor from HEK293 cells using radioligand [3H]LSD,,Autocuration
3682,,,,,,,1,,15463,H,10209,,8,,B,Compound at 1 uM was tested for the inhibition of radioligand [3H]LSD binding to recombinant human 5-hydroxytryptamine 7 receptor,,Autocuration
3683,,,,,,,1,,3805,H,10209,,8,,B,In vitro binding affinity against human 5-hydroxytryptamine 7 receptor at a concentration of 100 (nM),,Autocuration
3684,,,,,,,1,,5014,H,10209,HEK293,8,,B,Inhibition (at 1 uM) of radioligand [3H]LSD binding to human 5-hydroxytryptamine 7 receptor on HEK293 cells,,Expert
3685,Homo sapiens,,,9606.0,,,1,,6491,D,10209,,9,,B,Affinity towards human 5-hydroxytryptamine 7 serotonin receptor,,Expert
3686,,,,,,,1,,16190,H,10209,CHO,8,,B,Binding affinity for 5-hydroxytryptamine 7 receptor human cloned receptors in CHO cells using [3H]5-HT,,Autocuration
3687,Homo sapiens,,,9606.0,,,1,,17066,D,10209,,9,,B,Binding affinity towards human 5-hydroxytryptamine 7 receptor,,Expert
3688,Homo sapiens,,,9606.0,,,1,,17066,D,10209,,9,,B,Displacement of [3H]5-HT from human 5-hydroxytryptamine 7 receptor,,Expert
3689,Homo sapiens,,,9606.0,,,1,,3555,D,10209,,9,,B,Binding affinity against 5-hydroxytryptamine 7 receptor,,Expert
3690,,,,,,,1,,6588,H,10209,CHO,8,,B,Binding affinity towards human 5-hydroxytryptamine 7 receptor by the displacement of [3H]-5-HT radioligand from the cloned receptor expressed in CHO cells,,Expert
3691,,,,,,,1,,15463,H,10209,,8,,B,Binding affinity towards recombinant human 5-hydroxytryptamine 7 receptor was determined using [3H]LSD as radioligand,,Autocuration
3692,,,,,,,1,,6013,H,10209,,8,,B,Binding affinity towards 5-hydroxytryptamine 7 receptor,,Autocuration
3693,,,,,,,1,,16209,H,10209,,8,,B,Binding affinity towards human 5-hydroxytryptamine 7 receptor using [3H]5-HT as radioligand,,Autocuration
3694,,,,,,,1,,3935,H,10209,,8,,B,Compound was evaluated for its binding affinity for human 5-hydroxytryptamine 7 receptor,,Autocuration
3695,,,,,,,1,,15818,H,10209,,8,,B,Compound was evaluated for its binding affinity towards human 5-hydroxytryptamine 7 receptor,,Autocuration
3696,,,,,,,1,,5014,H,10209,HEK293,8,,B,Binding affinity towards human 5-hydroxytryptamine 7 receptor on HEK293 cells using radioligand [3H]LSD,,Expert
3697,,,,,,,1,,16441,H,10209,,8,,B,Tested on cell membranes from transfected cells selectively expressing human 5-hydroxytryptamine 7 receptor incubated with 1 nM [3H]LSD,,Expert
3698,,,,,,,1,,16441,H,10209,,8,,B,Tested on cell membranes from transfected cells selectively expressing human 5-hydroxytryptamine 7 receptor incubated with 1 nM [3H]LSD; ND is No Data.,,Expert
3699,Homo sapiens,,,9606.0,,,1,,4234,D,10209,,9,,B,In vitro binding affinity to human 5-hydroxytryptamine 7 receptor,,Expert
3700,,,,,,,1,,17085,H,10209,,8,,B,In vitro binding affinity by radioligand binding assay using cell line expressing human 5-hydroxytryptamine 7 receptor,,Autocuration
3701,,,,,,,1,,17200,H,10209,,8,,B,Inhibitory constant against human 5-hydroxytryptamine 7 receptor using [3H]LSD radioligand,,Autocuration
3702,,,,,,,1,,17451,H,10209,CHO,8,,B,Binding constant towards serotonin receptor subtype 5-hydroxytryptamine 7 receptor expressed in CHO cells using [3H]-LSD as radioligand; Not determined,,Autocuration
3703,,,,,,,1,,17085,H,10209,,8,,B,In vitro binding affinity by radioligand binding assay using cell line expressing human 5-hydroxytryptamine 7 receptor; ND means not determined,,Autocuration
3704,,,,,,,1,,5104,H,10209,,8,,B,Binding affinity for human cloned 5-hydroxytryptamine 7 receptor,,Autocuration
3705,,,,,,,1,,5104,H,10209,,8,,B,Binding affinity for human cloned 5-hydroxytryptamine 7 receptor; Not tested,,Autocuration
3706,Homo sapiens,,,9606.0,,,1,,5033,D,10209,COS-7,9,,B,Ability to displace the radioligand [3H]5-carboxyamidotryptamine ([3H]5-CT) from human 5-hydroxytryptamine 7 receptor expressed in COS-7 cells,,Expert
3707,,,,,,,1,,5486,H,10209,COS-7,8,,B,Ability to displace the radioligand [3H]5-carboximidotryptamine ([3H]-5-CT) from cloned human 5-hydroxytryptamine 7 receptor expressed in COS-7 cells,,Autocuration
3708,Homo sapiens,,,9606.0,,,1,,4540,D,10209,HEK293,9,,B,Binding affinity to human cloned 5-hydroxytryptamine 7 receptor in HEK 293 cells using [3H]-5-CT as radioligand,,Expert
3709,,,,,,,1,,6166,H,10209,,8,,B,Binding affinity at human cloned 5-hydroxytryptamine 7 receptor.,,Expert
3710,,,,,,,1,,17342,H,10209,HEK293,8,,B,Binding affinity towards cloned human 5-hydroxytryptamine 7 receptor was determined in HEK293 cells using [3H]5-CT as radioligand,,Expert
3711,,,,,,,1,,17342,H,10209,,8,,B,Binding affinity towards human recombinant 5-hydroxytryptamine 7 receptor was determined using [3H]5-CT as radioligand,,Expert
3712,,,,,,,1,,17296,H,10209,,8,,B,Binding affinity against 5-hydroxytryptamine 7 human receptors,,Autocuration
3713,,,,,,,1,,16429,H,10209,,8,,B,Binding affinity to human recombinant 5-hydroxytryptamine 7 receptor in mammalian cells using [3H]5-CT as radioligand,,Expert
3714,,,,,,,1,,15779,H,10209,HEK293,8,,B,Binding affinity toward 5-hydroxytryptamine 7 receptor (human cloned receptor) in HEK 293 cells using [3H]-5-CT as radioligand.,,Autocuration
3715,,,,,,,1,,15779,H,10209,HEK293,8,,B,Binding affinity towards 5-hydroxytryptamine 7 receptor (a) (human cloned receptor) in HEK 293 cells using [3H]5-CT as radioligand.,,Autocuration
3716,,,,,,,1,,15779,H,10209,HEK293,8,,B,Binding affinity towards 5-hydroxytryptamine 7 receptor (human cloned receptor) in HEK 293 cells using [3H]5-CT as radioligand.,,Autocuration
3717,,,,,,,1,,15779,H,10209,HEK293,8,,B,Binding affinity towards 5-hydroxytryptamine 7 receptor (human cloned receptor) in HEK 293 cells using [3H]5-CT as radioligand.,,Autocuration
3718,,,,,,,1,,15779,H,10209,HEK293,8,,B,Binding affinity towards 5-hydroxytryptamine 7 receptor 7(a) (human cloned receptor in HEK 293 cells using [3H]5-CT as radioligand.,,Autocuration
3719,,,,,,,1,,17451,H,10209,CHO,8,,B,Binding constant towards serotonin receptor subtype 5-hydroxytryptamine 7 receptor expressed in CHO cells using [3H]LSD as radioligand,,Autocuration
3720,,,,,,,1,,4199,H,10209,HEK293,8,,B,Compound was evaluated for binding affinity against human cloned 5-hydroxytryptamine 7 receptor in HEK 293 cells using [3H]5-CT as the radioligand (n=3),,Autocuration
3721,,,,,,,1,,4199,D,10209,HEK293,9,,B,Displacement of [3H]-5-CT from human 5-hydroxytryptamine 7 receptor expressed in HEK-293 cells,,Expert
3722,,,,,,,1,,4199,H,10209,HEK293,8,,B,Compound was evaluated for binding affinity against human cloned 5-hydroxytryptamine 7 receptor in HEK 293 cells using [3H]5-CT as the radioligand(n=6),,Autocuration
3723,,,,,,,1,,3680,D,10209,HEK293,9,,B,Binding affinity towards cloned human 5-hydroxytryptamine 7 receptor in HEK 293 cells,,Intermediate
3724,,,,,,,1,,3680,D,10209,,9,,B,Binding affinity towards human recombinant 5-hydroxytryptamine 7 receptor using [3H]5-CT as radioligand,,Intermediate
3725,,,,,,,1,,15316,H,10209,COS-7,8,,B,Compound was evaluated for its ability to displace [3H]5-CT binding from cloned human 5-hydroxytryptamine 7 receptor expressed in COS-7 cells.,,Autocuration
3726,,,,,,,1,,15146,H,10209,HEK293,8,,B,Compound was tested for its binding affinity against human cloned 5-hydroxytryptamine 7 receptor in HEK 293 cells using [3H]5-CT,,Autocuration
3727,,,,,,,1,,5213,H,10209,HEK293,8,,B,Binding affinity for human cloned 5-hydroxytryptamine 7 receptor in HEK 293 using [3H]5-CT as a radioligand,,Expert
3728,,,,,,,1,,5213,H,10209,HEK293,8,,B,Compound was tested for its binding affinity in 5-hydroxytryptamine 7 receptor (using human cloned receptors in HEK 293 and [3H]5-CT as a radioligand ),,Autocuration
3729,Homo sapiens,,,9606.0,,,1,,14818,D,10209,HEK293,9,,B,Binding affinity towards cloned human 5-hydroxytryptamine 7 receptor expressed in HEK 293 cells using [3H]5-CT,,Expert
3730,,,,,,,1,,14818,H,10209,HEK293,8,,B,The compound was tested for its binding affinity towards cloned human 5-hydroxytryptamine 7 receptor expressed in HEK 293 cells using [3H]5-CT. ,,Autocuration
3731,,,,,,,1,,14818,H,10209,HEK293,8,,B,The compound was tested for its binding affinity towards cloned human 5-hydroxytryptamine 7 receptor in HEK 293 cells using [3H]5-CT.,,Autocuration
3732,,,,,,,1,,4829,H,10209,HEK293,8,,B,"The compound was tested for the binding affinity towards human cloned 5-hydroxytryptamine 7 receptor in HEK293 cells, using [3H]5-CT as radioligand",,Autocuration
3733,Homo sapiens,,,9606.0,,,1,,17200,D,10209,,9,,B,Inhibitory constant against human 5-hydroxytryptamine 7 receptor using [3H]-LSD radioligand; Not determined,,Autocuration
3734,Mus musculus,,,10090.0,,,1,,17066,D,10022,,9,,B,Binding affinity towards mouse 5-hydroxytryptamine 7 receptor was evaluated using [3H]5-HT as radioligand,,Expert
3735,Oryctolagus cuniculus,,,9986.0,,,1,,14025,H,10209,,8,,B,The dissociation equilibrium constant (pKB=-log KB) of compound was determined against the vascular 5-hydroxytryptamine 7 receptor in the endothelium denuded rabbit jugular vein.,,Autocuration
3736,,,,,,,1,,15250,H,11923,CHO,8,,B,Compound was tested for the displacement of [3H]5-HT binding to cloned rat 5-hydroxytryptamine 7 receptor stably expressed in CHO cells,,Autocuration
3737,,,,,,,1,,16372,H,11923,CHO,8,,B,Percent inhibition of 5-HT7-induced stimulation of cAMP production in CHO cells expressing rat 5-HT 7 receptors at a concentration of 10000 nM,,Autocuration
3738,,,,,,,1,,16372,H,11923,CHO,8,,B,Percent inhibition of 5-HT7-induced stimulation of cAMP production in CHO cells expressing rat 5-HT 7 receptors at a concentration of 100 nM,,Autocuration
3739,,,,,,,1,,16372,H,11923,CHO,8,,B,Percent inhibition of 5-HT7-induced stimulation of cAMP production in CHO cells expressing rat 5-HT 7 receptors at a concentration of 1 nM,,Autocuration
3740,,,,,,,1,,16372,H,11923,CHO,8,,B,Percent inhibition of 5-HT7-induced stimulation of cAMP production in CHO cells expressing rat 5-HT 7 receptors by 10000 nM 5-HT.,,Autocuration
3741,,,,,,,1,,16372,H,11923,CHO,8,,B,Percent inhibition of 5-HT7-induced stimulation of cAMP production in CHO cells expressing rat 5-HT 7 receptors by 100 nM 5-HT.,,Autocuration
3742,,,,,,,1,,16372,H,11923,CHO,8,,B,Percent inhibition of 5-HT7-induced stimulation of cAMP production in CHO cells expressing rat 5-HT 7 receptors by 1 nM 5-HT,,Autocuration
3743,,,,,,,1,,16372,H,11923,CHO,8,,B,Percent inhibition of 5-HT7-induced stimulation of cAMP production in CHO cells expressing rat 5-HT receptors at a concentration of 10000 nM,,Autocuration
3744,,,,,,,1,,16372,H,11923,CHO,8,,B,Percent inhibition of 5-HT7-induced stimulation of cAMP production in CHO cells expressing rat 5-HT receptors at a concentration of 100 nM,,Autocuration
3745,,,,,,,1,,16372,H,11923,CHO,8,,B,Percent inhibition of 5-HT7-induced stimulation of cAMP production in CHO cells expressing rat 5-HT receptors at a concentration of 1 nM,,Autocuration
3746,,,,,,,1,,16372,H,11923,CHO,8,,B,Percent inhibition of 5-HT7-induced stimulation of cAMP production in CHO cells expressing rat 5-HT receptors by 10000 nM 5-HT.,,Autocuration
3747,,,,,,,1,,16372,H,11923,CHO,8,,B,Percent inhibition of 5-HT7-induced stimulation of cAMP production in CHO cells expressing rat 5-HT receptors by 100 nM 5-HT.,,Autocuration
3748,,,,,,,1,,16372,H,11923,CHO,8,,B,Percent inhibition of 5-HT7-induced stimulation of cAMP production in CHO cells expressing rat 5-HT receptors by 1 nM 5-HT.,,Autocuration
3749,,,,,,,1,,17066,H,11923,,8,,B,Binding affinity towards rat 5-hydroxytryptamine 7 receptor,,Expert
3750,Rattus norvegicus,,,10116.0,,,1,,17066,D,11923,,9,,B,Binding affinity towards rat 5-hydroxytryptamine 7 receptor was evaluated using [3H]5-HT as radioligand,,Expert
3751,,,,,,,1,,17386,H,11923,,8,,B,Binding affinity to the rat 5-hydroxytryptamine 7 receptor,,Expert
3752,,,,,,,1,,14423,H,11923,,8,,B,Binding affinity against 5-hydroxytryptamine 7 receptor using from CHO cell membranes [3H]5-HT as the radioligand.,,Autocuration
3753,Rattus norvegicus,,,10116.0,,,1,,15874,D,11923,,9,,B,Binding affinity against Rat 5-hydroxytryptamine 7 receptor using [3H]5-HT,,Expert
3754,Rattus norvegicus,,,10116.0,,,1,,15874,D,11923,,9,,B,Displacement of [3H]5-HT from over-expressed rat 5-hydroxytryptamine 7 receptor,,Expert
3755,Rattus norvegicus,,,10116.0,,,1,,16372,D,11923,CHO,9,,B,Displacement of [3H]5-HT from rat 5-hydroxytryptamine 7 receptor expressed in CHO cells,,Expert
3756,,,,,,,1,,4622,H,11923,,8,,B,In vitro binding affinity towards cloned rat 5-hydroxytryptamine 7 receptor using [3H]5-HT as radioligand,,Autocuration
3757,,,,,,,1,,15086,H,11923,,8,,B,The compound was tested for binding affinity against 5-hydroxytryptamine 7 receptor,,Autocuration
3758,,,,,,,1,,16372,H,11923,CHO,8,,B,"Effect of compound on stimulation of cAMP production in CHO cells expressing rat 5-HT7 receptors at 1, 10, 100 1000 and 10000 nM conc; Not tested",,Autocuration
3759,,,,,,,1,,16372,H,11923,CHO,8,,B,"Effect of compound on stimulation of cAMP production in CHO cells expressing rat 5-HT7 receptors at 1, 10, 100 1000 and 10000 nM conc; not tested",,Autocuration
3760,,,,,,,1,,16372,H,11923,CHO,8,,B,Percent inhibition of 5-HT7-induced stimulation of cAMP production in CHO cells expressing rat 5-HT receptors at a concentration of 1 nM; not tested,,Autocuration
3761,,,,,,,1,,16372,H,11923,CHO,8,,B,Percent inhibition of 5-HT7-induced stimulation of cAMP production in CHO cells expressing rat 5-HT receptors by 1 nM 5-HT; Not tested,,Autocuration
3762,,,2116.0,,,,1,,17386,H,11923,,8,Ileum,F,Maximal relaxation effect induced by 3 uM compound on substance P stimulated guinea pig ileum with 5-hydroxytryptamine 7 receptor desensitization,,Autocuration
3763,,,2116.0,,,,1,,17386,H,11923,,8,Ileum,F,Maximal relaxation effect induced by 3 uM compound on substance P stimulated guinea pig ileum with 5-hydroxytryptamine 7 receptor nondesensitization,,Autocuration
3764,,,2116.0,,,,1,,17386,H,11923,,8,Ileum,F,Maximal relaxation effect induced by 3 uM compound on substance P stimulated guinea pig ileum with 5-hydroxytryptamine receptor desensitization,,Autocuration
3765,Rattus norvegicus,,,10116.0,,,1,,5831,D,11923,,9,,B,Inhibition of [3H]-5-CT binding to 5-hydroxytryptamine 7 receptor of rat cortical membranes,Membranes,Expert
3766,,,,,,,1,,4342,H,11923,,8,,B,Binding affinity of compound towards serotonin 5-hydroxytryptamine 7 receptor was determined,,Autocuration
3767,,,,,,,1,,17319,H,11923,,8,,B,Binding affinity at rat 5-hydroxytryptamine 7 receptor.,,Expert
3768,,,1898.0,,,,1,,17342,H,11923,,8,Hypothalamus,B,Binding affinity towards 5-hydroxytryptamine receptor 7 on rat hypothalamus membranes using [3H]5-CT as radioligand.,,Expert
3769,,,,,,,1,,17342,H,11923,,8,,B,Binding affinity towards cloned rat 5-hydroxytryptamine 7 receptor was determined using [3H]5-HT as radioligand,,Autocuration
3770,,,1898.0,,,,1,,3680,H,11923,,8,Hypothalamus,B,Binding affinity against 5-hydroxytryptamine 7 receptor using [3H]-5-CT in rat hypothalamus membranes,,Expert
3771,,,,,,,1,,3680,H,11923,,8,,B,Binding affinity towards 5-hydroxytryptamine 7 receptor,,Expert
3772,Rattus norvegicus,,,10116.0,,,1,,17319,D,11923,HEK293,9,,F,Agonistic activity against rat 5-HT7 adenyl cyclase expressed by HEK293 cells,,Expert
3773,Rattus norvegicus,,,10116.0,,,1,,17319,D,11923,HEK293,9,,F,Agonistic activity against rat 5-HT7 adenyl cyclase expressed in HEK293 cells; Active,,Expert
3774,Rattus norvegicus,,,10116.0,,,1,,17319,D,11923,HEK293,9,,F,Agonistic activity against rat 5-HT7-adenyl cyclase expressed by HEK293 cells; Active,,Autocuration
3775,,,,,,,1,,4820,H,10209,,8,,B,Binding affinity towards 5-hydroxytryptamine 7 receptor,,Expert
3776,,,,,,,1,,4639,H,10209,,8,,B,Percentage of displacement at 5-hydroxytryptamine 7 receptor at 10e-8 M,,Autocuration
3777,,,,,,,1,,6011,H,10209,,8,,B,Inhibition of binding towards 5-hydroxytryptamine 7 receptor at 100 nM concentration,,Autocuration
3778,Homo sapiens,,,9606.0,,,1,,17066,D,10209,,9,,B,Binding affinity towards human 5-hydroxytryptamine 7 receptor,,Expert
3779,,,,,,,1,,17066,H,10209,,8,,B,Binding affinity of compound towards rodent 5-hydroxytryptamine 7 receptor,,Expert
3780,,,,,,,1,,17515,H,10209,,8,,B,Binding affinity of compound towards serotonin 5-hydroxytryptamine 7 receptor; inactive at 10 uM,,Autocuration
3781,,,,,,,1,,4373,H,10209,,8,,B,Binding affinity relative to indolopiperidine (compound 1) for 5-hydroxytryptamine 7 receptor was determined,,Autocuration
3782,,,,,,,1,,17066,H,10209,,8,,F,Antagonistic activity towards 5-hydroxytryptamine 7 receptor was evaluated by cAMP assay,,Expert
3783,,,,,,,1,,4373,H,10209,,8,,B,Binding affinity for 5-hydroxytryptamine 7 receptor was determined,,Autocuration
3784,,,,,,,1,,4373,H,10209,,8,,B,Binding affinity relative to indolopiperidine (compound 1) for 5-hydroxytryptamine 7 receptor was determined,,Autocuration
3785,,,,,,,1,,4687,H,10209,,8,,B,Evaluated for the binding affinity to 5-hydroxytryptamine 7 receptor,,Autocuration
3786,,,,,,,1,,17342,H,10209,,8,,B,Non-selective inhibitory activity was determined against 5-hydroxytryptamine 7 receptor,,Expert
3787,,,,,,,1,,16946,H,10209,,8,,B,Ability to displace [125I]LSD 113808 from 5-hydroxytryptamine 7 receptor at concentration of 10e-6 M,,Autocuration
3788,,,,,,,1,,16946,H,10209,,8,,B,Ability to displace [125I]LSD 113808 from 5-hydroxytryptamine 7 receptor at concentration of 10e-8 M,,Autocuration
3789,,,,,,,1,,16633,H,10209,,8,,B,Binding affinities against 5-hydroxytryptamine 7 receptor,,Autocuration
3790,,,,,,,1,,16633,H,10209,,8,,B,Binding affinities towards 5-hydroxytryptamine 7 receptor,,Autocuration
3791,,,,,,,1,,17066,H,10209,,8,,B,Binding affinity towards rodent 5-hydroxytryptamine 7 receptor,,Expert
