miller2_FiY,miller2_ProjNu,miller2_OrganiT,miller2_MaxiCIDACont,miller2_ParticiDeveloAnGGov,miller2_ICTAAToFoDeve,miller2_ReProg,miller2_OrganiS,miller2_GenEq,miller2_CounReID,miller2_SecPe,miller2_OrgCla,miller2_IndiIs,miller2_ContID,miller2_DisabIs,miller2_IRTCPe,miller2_BraID,miller2_FSTCPe,miller2_OrgaID,miller2_ClimChMiti,miller2_Desert,miller2_YoIss,miller2_AmSp,miller2_CounRegN,miller2_OrgNa,miller2_ClChaAda,miller2_FuCeN,miller2_KnowFDevel,miller2_CFLI,miller2_DiN,miller2_DiID,miller2_TraDevelo,miller2_UntAmProBud,miller2_ProjBrowCoID,miller2_ChiIs,miller2_PBATy,miller2_EnviSust,miller2_Biod,miller2_UrbIs,miller2_ContiN,miller2_CoRePerc,miller2_SeID,miller2_SecN
2009/2010,S063938002,Canadian Non-Profit Making,48180.0,1,0,0,NGO,2,GH,0.15,Civil Society,0,2,0,0.0,B6100,1.0,1001986,0,0,0,7227.0,Ghana,Ghana Rural Integrated Development,0,Sustainable Economic Growth,0,0,KGD Sustainable Economic Growth Partner.,D6214,0,48180.0,GH,0,Not PBA,1,0,0,Africa,1.0,14032,Basic sanitation
2009/2010,S063938002,Canadian Non-Profit Making,48180.0,1,0,0,NGO,2,GH,0.05,Civil Society,0,2,0,0.0,B6100,1.0,1001986,0,0,0,2409.0,Ghana,Ghana Rural Integrated Development,0,Sustainable Economic Growth,0,0,KGD Sustainable Economic Growth Partner.,D6214,0,48180.0,GH,0,Not PBA,1,0,0,Africa,1.0,15150,Democratic participation and civil society
2009/2010,S063938002,Canadian Non-Profit Making,48180.0,1,0,0,NGO,2,GH,0.05,Civil Society,0,2,0,0.0,B6100,1.0,1001986,0,0,0,2409.0,Ghana,Ghana Rural Integrated Development,0,Sustainable Economic Growth,0,0,KGD Sustainable Economic Growth Partner.,D6214,0,48180.0,GH,0,Not PBA,1,0,0,Africa,1.0,15220,"Civilian peace-building, conflict prevention and resolution"
2009/2010,S063938002,Canadian Non-Profit Making,48180.0,1,0,0,NGO,2,GH,0.05,Civil Society,0,2,0,0.0,B6100,1.0,1001986,0,0,0,2409.0,Ghana,Ghana Rural Integrated Development,0,Sustainable Economic Growth,0,0,KGD Sustainable Economic Growth Partner.,D6214,0,48180.0,GH,0,Not PBA,1,0,0,Africa,1.0,41010,Environmental policy and administrative management
2009/2010,S063939002,Canadian Non-Profit Making,6816.0,1,0,0,NGO,0,CA,0.9,Civil Society,0,1,0,0.0,B6100,0.9,1002303,0,0,0,613.44,Canada,Centre International de Solidarit� Ouvri�re,0,Governance & Human Rights,0,0,KGD Sustainable Economic Growth Partner.,D6214,0,6816.0,CA,0,Not PBA,0,0,0,America,0.1,15160,Human rights
2009/2010,S063939002,Canadian Non-Profit Making,6816.0,1,0,0,NGO,0,CA,0.1,Civil Society,0,1,0,0.0,B6100,0.9,1002303,0,0,0,68.16,Canada,Centre International de Solidarit� Ouvri�re,0,Governance & Human Rights,0,0,KGD Sustainable Economic Growth Partner.,D6214,0,6816.0,CA,0,Not PBA,0,0,0,America,0.1,99820,Promotion of development awareness
2009/2010,S063939002,Canadian Non-Profit Making,6816.0,1,0,0,NGO,0,MX,0.9,Civil Society,0,1,0,0.0,B6100,0.9,1002303,0,0,0,5520.96,Mexico,Centre International de Solidarit� Ouvri�re,0,Governance & Human Rights,0,0,KGD Sustainable Economic Growth Partner.,D6214,0,6816.0,MX,0,Not PBA,0,0,0,America,0.9,15160,Human rights
2009/2010,S063939002,Canadian Non-Profit Making,6816.0,1,0,0,NGO,0,MX,0.1,Civil Society,0,1,0,0.0,B6100,0.9,1002303,0,0,0,613.44,Mexico,Centre International de Solidarit� Ouvri�re,0,Governance & Human Rights,0,0,KGD Sustainable Economic Growth Partner.,D6214,0,6816.0,MX,0,Not PBA,0,0,0,America,0.9,99820,Promotion of development awareness
2009/2010,S063940002,Canadian Non-Profit Making,91793.07,0,0,0,NGO,0,CA,0.1,Civil Society,0,1,0,0.0,B6100,0.990000008,1002248,0,0,0,27.6,Canada,World Neighbours Canada Society,0,Environmental Sustainability,0,0,KPD Food Security Partnerships,D6217,0,91793.07,CA,0,Not PBA,0,0,0,America,0.01,12240,Basic nutrition
2009/2010,S063940002,Canadian Non-Profit Making,91793.07,0,0,0,NGO,0,CA,0.2,Civil Society,0,1,0,0.0,B6100,0.990000008,1002248,0,0,0,55.2,Canada,World Neighbours Canada Society,0,Environmental Sustainability,0,0,KPD Food Security Partnerships,D6217,0,91793.07,CA,0,Not PBA,0,0,0,America,0.01,12250,Infectious disease control
2009/2010,S063940002,Canadian Non-Profit Making,91793.07,0,0,0,NGO,0,CA,0.2,Civil Society,0,1,0,0.0,B6100,0.990000008,1002248,0,0,0,55.2,Canada,World Neighbours Canada Society,0,Environmental Sustainability,0,0,KPD Food Security Partnerships,D6217,0,91793.07,CA,0,Not PBA,0,0,0,America,0.01,13030,Family planning
2009/2010,S063940002,Canadian Non-Profit Making,91793.07,0,0,0,NGO,0,CA,0.19,Civil Society,0,1,0,0.0,B6100,0.990000008,1002248,0,0,0,52.44,Canada,World Neighbours Canada Society,0,Environmental Sustainability,0,0,KPD Food Security Partnerships,D6217,0,91793.07,CA,0,Not PBA,0,0,0,America,0.01,24040,Informal/semi-formal financial intermediaries
2009/2010,S063940002,Canadian Non-Profit Making,91793.07,0,0,0,NGO,0,CA,0.1,Civil Society,0,1,0,0.0,B6100,0.990000008,1002248,0,0,0,27.6,Canada,World Neighbours Canada Society,0,Environmental Sustainability,0,0,KPD Food Security Partnerships,D6217,0,91793.07,CA,0,Not PBA,0,0,0,America,0.01,31130,Agricultural land resources
2009/2010,S063940002,Canadian Non-Profit Making,91793.07,0,0,0,NGO,0,CA,0.2,Civil Society,0,1,0,0.0,B6100,0.990000008,1002248,0,0,0,55.2,Canada,World Neighbours Canada Society,0,Environmental Sustainability,0,0,KPD Food Security Partnerships,D6217,0,91793.07,CA,0,Not PBA,0,0,0,America,0.01,31161,Food crop production
2009/2010,S063940002,Canadian Non-Profit Making,91793.07,0,0,0,NGO,0,CA,0.01,Civil Society,0,1,0,0.0,B6100,0.990000008,1002248,0,0,0,2.76,Canada,World Neighbours Canada Society,0,Environmental Sustainability,0,0,KPD Food Security Partnerships,D6217,0,91793.07,CA,0,Not PBA,0,0,0,America,0.01,99820,Promotion of development awareness
2009/2010,S063940002,Canadian Non-Profit Making,91793.07,0,0,0,NGO,0,HN,0.1,Civil Society,0,1,0,0.0,B6100,0.990000008,1002248,0,0,0,2732.4,Honduras,World Neighbours Canada Society,0,Environmental Sustainability,0,0,KPD Food Security Partnerships,D6217,0,91793.07,HN,0,Not PBA,0,0,0,America,0.99,12240,Basic nutrition
2009/2010,S063940002,Canadian Non-Profit Making,91793.07,0,0,0,NGO,0,HN,0.2,Civil Society,0,1,0,0.0,B6100,0.990000008,1002248,0,0,0,5464.8,Honduras,World Neighbours Canada Society,0,Environmental Sustainability,0,0,KPD Food Security Partnerships,D6217,0,91793.07,HN,0,Not PBA,0,0,0,America,0.99,12250,Infectious disease control
2009/2010,S063940002,Canadian Non-Profit Making,91793.07,0,0,0,NGO,0,HN,0.2,Civil Society,0,1,0,0.0,B6100,0.990000008,1002248,0,0,0,5464.8,Honduras,World Neighbours Canada Society,0,Environmental Sustainability,0,0,KPD Food Security Partnerships,D6217,0,91793.07,HN,0,Not PBA,0,0,0,America,0.99,13030,Family planning
2009/2010,S063940002,Canadian Non-Profit Making,91793.07,0,0,0,NGO,0,HN,0.19,Civil Society,0,1,0,0.0,B6100,0.990000008,1002248,0,0,0,5191.56,Honduras,World Neighbours Canada Society,0,Environmental Sustainability,0,0,KPD Food Security Partnerships,D6217,0,91793.07,HN,0,Not PBA,0,0,0,America,0.99,24040,Informal/semi-formal financial intermediaries
2009/2010,S063940002,Canadian Non-Profit Making,91793.07,0,0,0,NGO,0,HN,0.1,Civil Society,0,1,0,0.0,B6100,0.990000008,1002248,0,0,0,2732.4,Honduras,World Neighbours Canada Society,0,Environmental Sustainability,0,0,KPD Food Security Partnerships,D6217,0,91793.07,HN,0,Not PBA,0,0,0,America,0.99,31130,Agricultural land resources
2009/2010,S063940002,Canadian Non-Profit Making,91793.07,0,0,0,NGO,0,HN,0.2,Civil Society,0,1,0,0.0,B6100,0.990000008,1002248,0,0,0,5464.8,Honduras,World Neighbours Canada Society,0,Environmental Sustainability,0,0,KPD Food Security Partnerships,D6217,0,91793.07,HN,0,Not PBA,0,0,0,America,0.99,31161,Food crop production
2009/2010,S063940002,Canadian Non-Profit Making,91793.07,0,0,0,NGO,0,HN,0.01,Civil Society,0,1,0,0.0,B6100,0.990000008,1002248,0,0,0,273.24,Honduras,World Neighbours Canada Society,0,Environmental Sustainability,0,0,KPD Food Security Partnerships,D6217,0,91793.07,HN,0,Not PBA,0,0,0,America,0.99,99820,Promotion of development awareness
2009/2010,S063941001,Canadian Non-Profit Making,22000000.0,0,0,0,FEDERAL,0,CA,1.0,Governmental,0,1,0,0.0,B6100,0.0,10050,0,0,0,3910000.0,Canada,Department of Foreign Affairs and International Trade,0,Engagement & Training,0,0,KED Engaging Canadians,D6220,0,22000000.0,CA,0,Not PBA,0,0,0,America,1.0,99820,Promotion of development awareness
2009/2010,S063948001,Canadian Non-Profit Making,155383.0,0,0,0,NGO,0,CA,1.0,Civil Society,0,1,0,0.0,B6100,0.0,1002303,0,0,0,7769.0,Canada,Centre International de Solidarit� Ouvri�re,0,Engagement & Training,0,0,KED Engaging Canadians,D6220,0,0.0,CA,0,Not PBA,0,0,0,America,1.0,99820,Promotion of development awareness
2009/2010,S063950001,Canadian Non-Profit Making,112000.0,0,0,0,COLLEGE,0,CA,1.0,Civil Society,0,1,0,0.0,B6100,0.0,1005746,0,0,0,5600.0,Canada,Vanier College Financial Services,0,Engagement & Training,0,0,KED Engaging Canadians,D6220,0,0.0,CA,0,Not PBA,0,0,0,America,1.0,99820,Promotion of development awareness
2009/2010,S063958001,Canadian Non-Profit Making,168000.0,0,0,0,NGO,0,CA,1.0,Civil Society,0,1,0,0.0,B6100,0.0,1003993,0,0,0,24205.0,Canada,�quiterre Action Solidarit� �quit� Environnement D�veloppement,0,Engagement & Training,0,0,KED Engaging Canadians,D6220,0,0.0,CA,0,Not PBA,0,0,0,America,1.0,99820,Promotion of development awareness
2009/2010,S063961001,Canadian Non-Profit Making,90426.0,0,0,0,NGO,0,CA,1.0,Civil Society,0,1,0,0.0,B6100,0.0,1008789,0,0,0,5138.0,Canada,World Hope International (Canada) Inc.,0,Engagement & Training,0,0,KED Engaging Canadians,D6220,0,0.0,CA,0,Not PBA,0,0,0,America,1.0,99820,Promotion of development awareness
2009/2010,S063962002,Canadian Non-Profit Making,184027.0,0,0,0,NGO,0,BO,0.75,Civil Society,0,1,0,0.0,B6100,1.0,1002189,0,0,1,99831.15,Bolivia,Street Kids International,0,Sustainable Economic Growth,0,0,KGD Sustainable Economic Growth Partner.,D6214,0,184027.0,BO,0,Not PBA,0,0,0,America,0.9,11230,Basic life skills for youth and adults
2009/2010,S063962002,Canadian Non-Profit Making,184027.0,0,0,0,NGO,0,BO,0.25,Civil Society,0,1,0,0.0,B6100,1.0,1002189,0,0,1,33277.05,Bolivia,Street Kids International,0,Sustainable Economic Growth,0,0,KGD Sustainable Economic Growth Partner.,D6214,0,184027.0,BO,0,Not PBA,0,0,0,America,0.9,24081,Education/training in banking and financial services
2009/2010,S063962002,Canadian Non-Profit Making,184027.0,0,0,0,NGO,0,EC,0.75,Civil Society,0,1,0,0.0,B6100,1.0,1002189,0,0,1,11092.35,Ecuador,Street Kids International,0,Sustainable Economic Growth,0,0,KGD Sustainable Economic Growth Partner.,D6214,0,184027.0,EC,0,Not PBA,0,0,0,America,0.1,11230,Basic life skills for youth and adults
2009/2010,S063962002,Canadian Non-Profit Making,184027.0,0,0,0,NGO,0,EC,0.25,Civil Society,0,1,0,0.0,B6100,1.0,1002189,0,0,1,3697.45,Ecuador,Street Kids International,0,Sustainable Economic Growth,0,0,KGD Sustainable Economic Growth Partner.,D6214,0,184027.0,EC,0,Not PBA,0,0,0,America,0.1,24081,Education/training in banking and financial services
2009/2010,S063963002,Canadian Non-Profit Making,118385.0,0,0,0,NGO,0,NG,1.0,Civil Society,0,2,0,0.0,B6100,1.0,1001588,0,0,0,103158.0,Nigeria,Leprosy Mission of Canada,0,Health,0,0,KSD Social Development Partnerships,D6211,0,118385.0,NG,0,Not PBA,0,0,0,Africa,1.0,12250,Infectious disease control
2009/2010,S063964002,Canadian Non-Profit Making,25000.0,1,0,0,NGO,2,ET,0.325,Civil Society,0,2,0,0.0,B6100,1.0,1000115,0,0,0,8125.0,Ethiopia,HOPE International Development Agency,0,Environmental Sustainability,0,0,KPD Food Security Partnerships,D6217,0,25000.0,ET,0,Not PBA,0,0,0,Africa,1.0,14031,Basic drinking water supply
2009/2010,S063964002,Canadian Non-Profit Making,25000.0,1,0,0,NGO,2,ET,0.325,Civil Society,0,2,0,0.0,B6100,1.0,1000115,0,0,0,8125.0,Ethiopia,HOPE International Development Agency,0,Environmental Sustainability,0,0,KPD Food Security Partnerships,D6217,0,25000.0,ET,0,Not PBA,0,0,0,Africa,1.0,14032,Basic sanitation
2009/2010,S063964002,Canadian Non-Profit Making,25000.0,1,0,0,NGO,2,ET,0.35,Civil Society,0,2,0,0.0,B6100,1.0,1000115,0,0,0,8750.0,Ethiopia,HOPE International Development Agency,0,Environmental Sustainability,0,0,KPD Food Security Partnerships,D6217,0,25000.0,ET,0,Not PBA,0,0,0,Africa,1.0,14081,Education and training in water supply and sanitation
2009/2010,S063967001,Canadian Non-Profit Making,112000.0,0,0,0,UNIVERSITY,0,CA,1.0,Civil Society,0,1,0,0.0,B6100,0.0,1000167,0,0,0,5600.0,Canada,University of Alberta Financial Services,0,Engagement & Training,0,0,KED Engaging Canadians,D6220,0,0.0,CA,0,Not PBA,0,0,0,America,1.0,99820,Promotion of development awareness
2009/2010,S063971001,Canadian Non-Profit Making,144480.0,0,0,0,NGO,0,CA,1.0,Civil Society,0,1,0,0.0,B6100,0.0,1001907,0,0,0,7294.0,Canada,Change for Children Association,0,Engagement & Training,0,0,KED Engaging Canadians,D6220,0,0.0,CA,0,Not PBA,0,0,0,America,1.0,99820,Promotion of development awareness
2009/2010,S063976001,Canadian Non-Profit Making,41158.0,0,0,0,UNIVERSITY,0,CA,1.0,Civil Society,0,1,0,0.0,B6100,0.0,1002921,0,0,0,2059.0,Canada,Saint Mary's University International Activities Office,0,Engagement & Training,0,0,KED Engaging Canadians,D6220,0,0.0,CA,0,Not PBA,0,0,0,America,1.0,99820,Promotion of development awareness
2009/2010,S063979001,Canadian Non-Profit Making,132160.0,0,0,0,UNIVERSITY,0,CA,1.0,Civil Society,0,1,0,0.0,B6100,0.0,1000968,0,0,0,20836.0,Canada,Carleton University,0,Engagement & Training,0,0,KED Engaging Canadians,D6220,0,0.0,CA,0,Not PBA,0,0,0,America,1.0,99820,Promotion of development awareness
2009/2010,S063981001,Canadian Non-Profit Making,167774.13,0,0,0,COLLEGE,0,CA,1.0,Civil Society,0,1,0,0.0,B6100,0.0,1001383,0,0,0,7274.13,Canada,The George Brown College of Applied Arts & Technology,0,Engagement & Training,0,0,KED Engaging Canadians,D6220,0,0.0,CA,0,Not PBA,0,0,0,America,1.0,99820,Promotion of development awareness
2009/2010,S063983001,Canadian Non-Profit Making,71920.0,0,0,0,NGO,0,CA,1.0,Civil Society,0,1,0,0.0,B6100,0.0,1002302,0,0,0,3596.0,Canada,Centre de Solidarit� Internationale du Saguenay-Lac-Saint-Jean,0,Engagement & Training,0,0,KED Engaging Canadians,D6220,0,0.0,CA,0,Not PBA,0,0,0,America,1.0,99820,Promotion of development awareness
2009/2010,S063984001,Canadian Non-Profit Making,106176.0,0,0,0,NGO,0,CA,1.0,Civil Society,0,1,0,0.0,B6100,0.0,1001309,0,0,0,5308.0,Canada,Falls Brook Centre (FBC),0,Engagement & Training,0,0,KED Engaging Canadians,D6220,0,0.0,CA,0,Not PBA,0,1,0,America,1.0,99820,Promotion of development awareness
2009/2010,S063985001,Canadian Non-Profit Making,168000.0,0,0,0,UMBRELLA ORGANIZATION,0,CA,1.0,Civil Society,0,1,0,0.0,B6100,0.0,1004597,0,0,0,8400.0,Canada,Manitoba Council for International Cooperation,0,Engagement & Training,0,0,KED Engaging Canadians,D6220,0,0.0,CA,0,Not PBA,0,0,0,America,1.0,99820,Promotion of development awareness
2009/2010,S063986001,Canadian Non-Profit Making,56000.0,0,0,0,NGO,0,CA,1.0,Civil Society,0,1,0,0.0,B6100,0.0,1009547,0,0,0,2800.0,Canada,A Rocha Canada,0,Engagement & Training,0,0,KED Engaging Canadians,D6220,0,0.0,CA,0,Not PBA,0,0,0,America,1.0,99820,Promotion of development awareness
2009/2010,S063989001,Canadian Non-Profit Making,166938.0,0,0,0,NGO,0,CA,1.0,Civil Society,0,1,0,0.0,B6100,0.0,1001558,0,0,0,8322.59,Canada,Justice Education Society of British Columbia,0,Engagement & Training,0,0,KED Engaging Canadians,D6220,0,0.0,CA,0,Not PBA,0,0,0,America,1.0,99820,Promotion of development awareness
2009/2010,S063997001,Canadian Non-Profit Making,87731.37,0,0,0,COLLEGE,0,CA,1.0,Civil Society,0,1,0,0.0,B6100,0.0,1005734,0,0,0,7329.03,Canada,College of the Rockies,0,Engagement & Training,0,0,KED Engaging Canadians,D6220,0,0.0,CA,0,Not PBA,0,0,0,America,1.0,99820,Promotion of development awareness
2009/2010,S063998001,Canadian Non-Profit Making,148873.0,0,0,0,NGO,0,CA,1.0,Civil Society,0,1,0,0.0,B6100,0.0,1002115,0,0,0,7443.0,Canada,Nova Scotia Gambia Association,0,Engagement & Training,0,0,KED Engaging Canadians,D6220,0,0.0,CA,0,Not PBA,0,0,0,America,1.0,99820,Promotion of development awareness
2009/2010,S063999001,Canadian Non-Profit Making,85973.0,0,0,0,COLLEGE,0,CA,1.0,Civil Society,0,1,0,0.0,B6100,0.0,1002448,0,0,0,4300.0,Canada,Algonquin College of Applied Arts and Technology,0,Engagement & Training,0,0,KED Engaging Canadians,D6220,0,0.0,CA,0,Not PBA,0,0,0,America,1.0,99820,Promotion of development awareness
2009/2010,S064001001,Canadian Non-Profit Making,149938.0,0,0,0,NGO,0,CA,1.0,Civil Society,0,1,0,0.0,B6100,0.0,1001384,0,0,0,7497.0,Canada,Victoria International Development Education Association,0,Engagement & Training,0,0,KED Engaging Canadians,D6220,0,0.0,CA,0,Not PBA,0,0,0,America,1.0,99820,Promotion of development awareness
2009/2010,S064002001,Canadian Non-Profit Making,168000.0,0,0,0,NGO,0,CA,1.0,Civil Society,0,1,0,0.0,B6100,0.0,1006047,0,0,0,4600.0,Canada,Atlantic Council for International Cooperation,0,Engagement & Training,0,0,KED Engaging Canadians,D6220,0,0.0,CA,0,Not PBA,0,0,0,America,1.0,99820,Promotion of development awareness
2009/2010,S064003001,Canadian Non-Profit Making,77280.0,0,0,0,UNION,0,CA,1.0,Civil Society,0,1,0,0.0,B6100,0.0,1002100,0,0,0,3864.0,Canada,National Farmers Union,0,Engagement & Training,0,0,KED Engaging Canadians,D6220,0,0.0,CA,0,Not PBA,0,0,0,America,1.0,99820,Promotion of development awareness
2009/2010,S064010001,Canadian Non-Profit Making,168000.0,0,0,0,NGO,0,CA,1.0,Civil Society,0,1,0,0.0,B6100,0.0,1007538,0,0,0,12042.0,Canada,One Sky - The Canadian Institute of Sustainable Living,0,Engagement & Training,0,0,KED Engaging Canadians,D6220,0,0.0,CA,0,Not PBA,0,0,0,America,1.0,99820,Promotion of development awareness
2009/2010,S064013001,Canadian Non-Profit Making,46810.0,0,0,0,NGO,0,CA,1.0,Civil Society,0,1,0,0.0,B6100,0.0,1002023,0,0,0,2352.0,Canada,Farmers Helping Farmers,0,Engagement & Training,0,0,KED Engaging Canadians,D6220,0,0.0,CA,0,Not PBA,0,0,0,America,1.0,99820,Promotion of development awareness
2009/2010,S064026001,Canadian Non-Profit Making,136080.0,0,0,0,UNIVERSITY,0,CA,1.0,Civil Society,0,1,0,0.0,B6100,0.0,1013359,0,0,0,6800.0,Canada,The University of Winnipeg,0,Engagement & Training,0,0,KED Engaging Canadians,D6220,0,0.0,CA,0,Not PBA,0,0,0,America,1.0,99820,Promotion of development awareness
2009/2010,S064037002,Canadian Non-Profit Making,24734.0,1,0,0,NGO,0,NP,0.5,Civil Society,0,3,0,0.0,B6100,1.0,1002248,0,0,0,9867.0,Nepal,World Neighbours Canada Society,0,Environmental Sustainability,0,0,KPD Food Security Partnerships,D6217,0,24734.0,NP,0,Not PBA,0,0,0,Asia,1.0,14031,Basic drinking water supply
2009/2010,S064037002,Canadian Non-Profit Making,24734.0,1,0,0,NGO,0,NP,0.5,Civil Society,0,3,0,0.0,B6100,1.0,1002248,0,0,0,9867.0,Nepal,World Neighbours Canada Society,0,Environmental Sustainability,0,0,KPD Food Security Partnerships,D6217,0,24734.0,NP,0,Not PBA,0,0,0,Asia,1.0,14032,Basic sanitation
2009/2010,S064049002,Canadian Non-Profit Making,93456.0,0,0,0,NGO,2,LS,0.25,Civil Society,0,2,0,0.0,B6100,1.0,1013326,0,0,0,14956.5,Lesotho,Habitat for Humanity Canada,0,Sustainable Economic Growth,0,0,KGD Sustainable Economic Growth Partner.,D6214,0,93456.0,LS,0,Not PBA,0,0,0,Africa,1.0,11110,Education policy and administrative management
2009/2010,S064049002,Canadian Non-Profit Making,93456.0,0,0,0,NGO,2,LS,0.125,Civil Society,0,2,0,0.0,B6100,1.0,1013326,0,0,0,7478.25,Lesotho,Habitat for Humanity Canada,0,Sustainable Economic Growth,0,0,KGD Sustainable Economic Growth Partner.,D6214,0,93456.0,LS,0,Not PBA,0,0,0,Africa,1.0,14031,Basic drinking water supply
2009/2010,S064049002,Canadian Non-Profit Making,93456.0,0,0,0,NGO,2,LS,0.125,Civil Society,0,2,0,0.0,B6100,1.0,1013326,0,0,0,7478.25,Lesotho,Habitat for Humanity Canada,0,Sustainable Economic Growth,0,0,KGD Sustainable Economic Growth Partner.,D6214,0,93456.0,LS,0,Not PBA,0,0,0,Africa,1.0,14032,Basic sanitation
2009/2010,S064049002,Canadian Non-Profit Making,93456.0,0,0,0,NGO,2,LS,0.5,Civil Society,0,2,0,0.0,B6100,1.0,1013326,0,0,0,29913.0,Lesotho,Habitat for Humanity Canada,0,Sustainable Economic Growth,0,0,KGD Sustainable Economic Growth Partner.,D6214,0,93456.0,LS,0,Not PBA,0,0,0,Africa,1.0,15130,Legal and judicial development
2009/2010,S064052001,Canadian Non-Profit Making,3500000.0,0,0,0,SPECIALIZED INSTITUTE,0,CA,0.5,Civil Society,0,1,0,0.0,B6100,0.0,1000797,0,0,0,175000.0,Canada,Shastri Indo-Canada Institute c/o University of Calgary,0,Education,0,0,KSD Social Development Partnerships,D6211,1,3500000.0,CA,0,Not PBA,0,0,0,America,0.5,11420,Higher education
2009/2010,S064052001,Canadian Non-Profit Making,3500000.0,0,0,0,SPECIALIZED INSTITUTE,0,CA,0.5,Civil Society,0,1,0,0.0,B6100,0.0,1000797,0,0,0,175000.0,Canada,Shastri Indo-Canada Institute c/o University of Calgary,0,Education,0,0,KSD Social Development Partnerships,D6211,1,3500000.0,CA,0,Not PBA,0,0,0,America,0.5,99820,Promotion of development awareness
2009/2010,S064052001,Canadian Non-Profit Making,3500000.0,0,0,0,SPECIALIZED INSTITUTE,0,IN,0.5,Civil Society,0,3,0,0.0,B6100,0.0,1000797,0,0,0,175000.0,India,Shastri Indo-Canada Institute c/o University of Calgary,0,Education,0,0,KSD Social Development Partnerships,D6211,1,3500000.0,IN,0,Not PBA,0,0,0,Asia,0.5,11420,Higher education
2009/2010,S064052001,Canadian Non-Profit Making,3500000.0,0,0,0,SPECIALIZED INSTITUTE,0,IN,0.5,Civil Society,0,3,0,0.0,B6100,0.0,1000797,0,0,0,175000.0,India,Shastri Indo-Canada Institute c/o University of Calgary,0,Education,0,0,KSD Social Development Partnerships,D6211,1,3500000.0,IN,0,Not PBA,0,0,0,Asia,0.5,99820,Promotion of development awareness
2009/2010,S064056002,Canadian Non-Profit Making,78609.0,0,0,0,NGO,2,GT,0.1,Civil Society,0,1,0,0.0,B6100,1.0,1004903,0,0,0,6860.9,Guatemala,Solidarit� Laurentides Am�rique centrale,0,Health,0,0,KSD Social Development Partnerships,D6211,0,78609.0,GT,0,Not PBA,0,0,0,America,1.0,12220,Basic health care
2009/2010,S064056002,Canadian Non-Profit Making,78609.0,0,0,0,NGO,2,GT,0.1,Civil Society,0,1,0,0.0,B6100,1.0,1004903,0,0,0,6860.9,Guatemala,Solidarit� Laurentides Am�rique centrale,0,Health,0,0,KSD Social Development Partnerships,D6211,0,78609.0,GT,0,Not PBA,0,0,0,America,1.0,12281,Health personnel development
