assays_ss_d,assays_ss_tst_tp,assays_vrnt_d,assays_b_frmt,assays_ss_cll_tp,assays_src_d,assays_crtd_b,assays_src_ss_d,assays_td,assays_cll_d,assays_ss_strn,assays_ss_tss,assays_ss_sbclllr_frctn,assays_rltnshp_tp,assays_cnfdnc_scr,assays_chmbl_d,assays_tss_d
13738,In vivo,,BAO_0000218,,1,Intermediate,,50594,,,,,N,1,CHEMBL630579,
13739,,,BAO_0000218,,1,Intermediate,,50594,,,Kidney,,N,1,CHEMBL630580,2113.0
13740,,,BAO_0000218,,1,Intermediate,,50594,,,Kidney,,N,1,CHEMBL630581,2113.0
13741,,,BAO_0000218,,1,Intermediate,,50594,,,Kidney,,N,1,CHEMBL630582,2113.0
13742,,,BAO_0000218,,1,Intermediate,,50594,,,,,N,1,CHEMBL630583,
13743,,,BAO_0000218,,1,Intermediate,,50594,,,,,N,1,CHEMBL630584,
13744,,,BAO_0000218,,1,Intermediate,,50594,,,,,N,1,CHEMBL630585,
13745,,,BAO_0000218,,1,Intermediate,,50594,,,,,N,1,CHEMBL630586,
13746,,,BAO_0000218,,1,Intermediate,,50594,,,,,N,1,CHEMBL630587,
13747,,,BAO_0000218,,1,Intermediate,,50594,,,,,N,1,CHEMBL630588,
13748,,,BAO_0000218,,1,Intermediate,,50594,,,,,N,1,CHEMBL630589,
13749,,,BAO_0000218,,1,Intermediate,,50594,,,,,N,1,CHEMBL630590,
13750,,,BAO_0000019,,1,Autocuration,,22224,,,Feces,,U,0,CHEMBL630591,1988.0
13751,,,BAO_0000019,,1,Autocuration,,22224,,,Feces,,U,0,CHEMBL630592,1988.0
13752,,,BAO_0000019,,1,Autocuration,,22224,,,,,U,0,CHEMBL630593,
13753,,,BAO_0000019,,1,Autocuration,,22224,,,,,U,0,CHEMBL630594,
13754,,,BAO_0000019,,1,Autocuration,,22224,,,Urine,,U,0,CHEMBL630595,1088.0
13755,,,BAO_0000019,,1,Autocuration,,22224,,,Urine,,U,0,CHEMBL630596,1088.0
13756,,,BAO_0000019,,1,Autocuration,,22224,,,Urine,,U,0,CHEMBL630597,1088.0
13757,,,BAO_0000019,,1,Autocuration,,22224,,,Urine,,U,0,CHEMBL630598,1088.0
13758,,,BAO_0000019,,1,Autocuration,,22224,,,Urine,,U,0,CHEMBL630599,1088.0
13759,,,BAO_0000019,,1,Autocuration,,22224,,,Urine,,U,0,CHEMBL630600,1088.0
13760,,,BAO_0000019,,1,Autocuration,,22224,,,Urine,,U,0,CHEMBL630601,1088.0
13761,,,BAO_0000019,,1,Autocuration,,22224,,,Urine,,U,0,CHEMBL630602,1088.0
13762,,,BAO_0000019,,1,Autocuration,,22224,,,Urine,,U,0,CHEMBL630603,1088.0
13763,,,BAO_0000019,,1,Autocuration,,22224,,,Urine,,U,0,CHEMBL630604,1088.0
13764,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Blood,,N,1,CHEMBL624869,178.0
13765,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Blood,,N,1,CHEMBL624870,178.0
13766,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Blood,,N,1,CHEMBL623189,178.0
13767,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Blood,,N,1,CHEMBL623190,178.0
13768,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Blood,,N,1,CHEMBL623191,178.0
13769,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL623192,
13770,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL623193,
13771,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL623194,
13772,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL623195,
13773,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL623196,
13774,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL623197,
13775,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL623198,
13776,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL623199,
13777,,,BAO_0000218,,1,Intermediate,,50597,,,Muscle tissue,,N,1,CHEMBL623200,2385.0
13778,,,BAO_0000218,,1,Intermediate,,50597,,,Muscle tissue,,N,1,CHEMBL623201,2385.0
13779,,,BAO_0000218,,1,Intermediate,,50597,,,Muscle tissue,,N,1,CHEMBL623202,2385.0
13780,,,BAO_0000218,,1,Intermediate,,50597,,,Muscle tissue,,N,1,CHEMBL623203,2385.0
13781,,,BAO_0000218,,1,Intermediate,,50597,,,Muscle tissue,,N,1,CHEMBL623204,2385.0
13782,,,BAO_0000218,,1,Intermediate,,50597,,,Muscle tissue,,N,1,CHEMBL623205,2385.0
13783,,,BAO_0000218,,1,Intermediate,,50597,,,Muscle tissue,,N,1,CHEMBL623206,2385.0
13784,,,BAO_0000218,,1,Intermediate,,50597,,,Muscle tissue,,N,1,CHEMBL623207,2385.0
13785,,,BAO_0000218,,1,Intermediate,,50597,,,Muscle tissue,,N,1,CHEMBL623208,2385.0
13786,,,BAO_0000218,,1,Intermediate,,50597,,,Muscle tissue,,N,1,CHEMBL623209,2385.0
13787,,,BAO_0000218,,1,Intermediate,,50597,,,Muscle tissue,,N,1,CHEMBL623210,2385.0
13788,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL623211,
13789,,,BAO_0000218,,1,Intermediate,,50597,,,Uterus,,N,1,CHEMBL623212,995.0
13790,,,BAO_0000019,,1,Autocuration,,22224,,,,,U,0,CHEMBL623213,
13791,,,BAO_0000019,,1,Autocuration,,22224,,,,,U,0,CHEMBL623214,
13792,,,BAO_0000019,,1,Autocuration,,22224,,,,,U,0,CHEMBL623215,
13793,,,BAO_0000019,,1,Autocuration,,22224,,,,,U,0,CHEMBL623216,
13794,,,BAO_0000218,,1,Intermediate,,50591,,,,,N,1,CHEMBL623217,
13795,,,BAO_0000019,,1,Autocuration,,22224,,,,,U,0,CHEMBL623218,
13796,,,BAO_0000019,,1,Autocuration,,22224,,,,,U,0,CHEMBL623913,
13797,,,BAO_0000019,,1,Autocuration,,22224,,,,,U,0,CHEMBL623914,
13798,,,BAO_0000100,,1,Autocuration,,22229,,,,,U,0,CHEMBL623915,
13799,,,BAO_0000100,,1,Autocuration,,22229,,,,,U,0,CHEMBL624080,
13800,,,BAO_0000019,,1,Autocuration,,22224,,,,,U,0,CHEMBL624081,
13801,,,BAO_0000218,,1,Intermediate,,50587,,,,,N,1,CHEMBL624082,
13802,,,BAO_0000218,,1,Intermediate,,50587,,,,,N,1,CHEMBL625054,
13803,,,BAO_0000019,,1,Autocuration,,22224,,,,,U,0,CHEMBL877485,
13804,,,BAO_0000218,,1,Intermediate,,50594,,,,,N,1,CHEMBL625055,
13805,,,BAO_0000218,,1,Intermediate,,50594,,,,,N,1,CHEMBL625056,
13806,,,BAO_0000218,,1,Intermediate,,50587,,,,,N,1,CHEMBL625057,
13807,,,BAO_0000019,,1,Autocuration,,22224,,,,,U,0,CHEMBL625058,
13808,,,BAO_0000218,,1,Intermediate,,50594,,,,,N,1,CHEMBL625059,
13809,,,BAO_0000218,,1,Intermediate,,50594,,,,,N,1,CHEMBL629536,
13810,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL629537,
13811,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL629538,
13812,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL629539,
13813,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL874445,
13814,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL629540,
13815,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL629541,
13816,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL629542,
13817,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL630243,
13818,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL630244,
13819,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL630245,
13820,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL630246,
13821,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL630247,
13822,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL630248,
13823,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Blood,,N,1,CHEMBL630249,178.0
13824,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Blood,,N,1,CHEMBL630250,178.0
13825,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Blood,,N,1,CHEMBL630251,178.0
13826,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Blood,,N,1,CHEMBL630252,178.0
13827,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Blood,,N,1,CHEMBL630408,178.0
13828,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Cerebellum,,N,1,CHEMBL630409,2037.0
13829,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Cerebellum,,N,1,CHEMBL874446,2037.0
13830,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Cerebellum,,N,1,CHEMBL630410,2037.0
13831,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Cerebellum,,N,1,CHEMBL630411,2037.0
13832,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Cerebellum,,N,1,CHEMBL630412,2037.0
13833,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Cerebellum,,N,1,CHEMBL630413,2037.0
13834,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Cerebellum,,N,1,CHEMBL630414,2037.0
13835,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Cerebellum,,N,1,CHEMBL630415,2037.0
13836,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL630416,
13837,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL630417,
13838,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL630418,
13839,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL630419,
13840,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL630420,
13841,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL630421,
13842,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL630422,
13843,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL630423,
13844,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Heart,,N,1,CHEMBL630424,948.0
13845,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Heart,,N,1,CHEMBL630425,948.0
13846,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Heart,,N,1,CHEMBL629462,948.0
13847,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Heart,,N,1,CHEMBL630426,948.0
13848,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Heart,,N,1,CHEMBL630427,948.0
13849,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Heart,,N,1,CHEMBL625877,948.0
13850,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Heart,,N,1,CHEMBL625878,948.0
13851,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Hippocampus,,N,1,CHEMBL625879,10000000.0
13852,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Hippocampus,,N,1,CHEMBL625880,10000000.0
13853,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Hippocampus,,N,1,CHEMBL625881,10000000.0
13854,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Hippocampus,,N,1,CHEMBL625882,10000000.0
13855,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Hippocampus,,N,1,CHEMBL625883,10000000.0
13856,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Kidney,,N,1,CHEMBL625884,2113.0
13857,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Kidney,,N,1,CHEMBL625885,2113.0
13858,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Kidney,,N,1,CHEMBL628649,2113.0
13859,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Kidney,,N,1,CHEMBL628650,2113.0
13860,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Kidney,,N,1,CHEMBL628651,2113.0
13861,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Kidney,,N,1,CHEMBL628652,2113.0
13862,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Kidney,,N,1,CHEMBL628653,2113.0
13863,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Liver,,N,1,CHEMBL628654,2107.0
13864,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Liver,,N,1,CHEMBL628655,2107.0
13865,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Liver,,N,1,CHEMBL625238,2107.0
13866,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Liver,,N,1,CHEMBL625239,2107.0
13867,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Liver,,N,1,CHEMBL625240,2107.0
13868,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Liver,,N,1,CHEMBL625241,2107.0
13869,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Liver,,N,1,CHEMBL625242,2107.0
13870,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Lung,,N,1,CHEMBL874587,2048.0
13871,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Lung,,N,1,CHEMBL625405,2048.0
13872,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Lung,,N,1,CHEMBL625406,2048.0
13873,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Lung,,N,1,CHEMBL625407,2048.0
13874,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Lung,,N,1,CHEMBL625408,2048.0
13875,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Lung,,N,1,CHEMBL625409,2048.0
13876,,,BAO_0000218,,1,Intermediate,,50597,,,Thoracic aorta,,N,1,CHEMBL625410,1515.0
13877,,,BAO_0000218,,1,Intermediate,,50597,,,Thoracic aorta,,N,1,CHEMBL625411,1515.0
13878,,,BAO_0000218,,1,Intermediate,,50597,,,Thoracic aorta,,N,1,CHEMBL625412,1515.0
13879,,,BAO_0000218,,1,Intermediate,,50597,,,Thoracic aorta,,N,1,CHEMBL625413,1515.0
13880,,,BAO_0000218,,1,Intermediate,,50597,,,Thoracic aorta,,N,1,CHEMBL625414,1515.0
13881,,,BAO_0000218,,1,Intermediate,,50597,,,Thoracic aorta,,N,1,CHEMBL625415,1515.0
13882,,,BAO_0000218,,1,Intermediate,,50597,,,Thoracic aorta,,N,1,CHEMBL625416,1515.0
13883,,,BAO_0000218,,1,Intermediate,,50597,,,Urine,,N,1,CHEMBL625417,1088.0
13884,,,BAO_0000218,,1,Intermediate,,50597,,,Feces,,N,1,CHEMBL625418,1988.0
13885,,,BAO_0000218,,1,Intermediate,,50597,,,Urine,,N,1,CHEMBL625419,1088.0
13886,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL625420,
13887,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL626996,
13888,,,BAO_0000218,,1,Intermediate,,50597,,,Feces,,N,1,CHEMBL626997,1988.0
13889,,,BAO_0000218,,1,Intermediate,,50597,,,Urine,,N,1,CHEMBL626998,1088.0
13890,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL626999,
13891,,,BAO_0000218,,1,Intermediate,,50594,,,,,N,1,CHEMBL627000,
13892,,,BAO_0000218,,1,Intermediate,,50594,,,,,N,1,CHEMBL627001,
13893,,,BAO_0000218,,1,Intermediate,,50594,,,,,N,1,CHEMBL627002,
13894,,,BAO_0000218,,1,Intermediate,,50594,,,,,N,1,CHEMBL627003,
13895,,,BAO_0000218,,1,Intermediate,,50594,,,Urine,,N,1,CHEMBL627004,1088.0
13896,,,BAO_0000218,,1,Intermediate,,50594,,,Urine,,N,1,CHEMBL627005,1088.0
13897,,,BAO_0000218,,1,Intermediate,,50594,,,Urine,,N,1,CHEMBL874594,1088.0
13898,,,BAO_0000218,,1,Intermediate,,50594,,,Urine,,N,1,CHEMBL627006,1088.0
13899,,,BAO_0000218,,1,Intermediate,,50594,,,Urine,,N,1,CHEMBL627007,1088.0
13900,,,BAO_0000218,,1,Intermediate,,50594,,,Urine,,N,1,CHEMBL627884,1088.0
13901,,,BAO_0000218,,1,Intermediate,,50594,,,Urine,,N,1,CHEMBL627885,1088.0
13902,,,BAO_0000218,,1,Intermediate,,50594,,,Urine,,N,1,CHEMBL627886,1088.0
13903,,,BAO_0000218,,1,Intermediate,,50594,,,Urine,,N,1,CHEMBL627887,1088.0
13904,,,BAO_0000218,,1,Intermediate,,50594,,,Urine,,N,1,CHEMBL627888,1088.0
13905,,,BAO_0000218,,1,Intermediate,,50594,,,Urine,,N,1,CHEMBL628057,1088.0
13906,,,BAO_0000218,,1,Intermediate,,50594,,,Urine,,N,1,CHEMBL627405,1088.0
13907,,,BAO_0000218,,1,Intermediate,,50588,,,Urine,,N,1,CHEMBL627406,1088.0
13908,,,BAO_0000218,,1,Intermediate,,50588,,,Urine,,N,1,CHEMBL627407,1088.0
13909,,,BAO_0000218,,1,Intermediate,,50588,,,Urine,,N,1,CHEMBL627408,1088.0
13910,,,BAO_0000218,,1,Intermediate,,50588,,,Urine,,N,1,CHEMBL627409,1088.0
13911,,,BAO_0000218,,1,Intermediate,,50588,,,Urine,,N,1,CHEMBL875486,1088.0
13912,,,BAO_0000218,,1,Intermediate,,50588,,,Urine,,N,1,CHEMBL627410,1088.0
13913,,,BAO_0000218,,1,Intermediate,,50588,,,Urine,,N,1,CHEMBL627411,1088.0
13914,,,BAO_0000218,,1,Intermediate,,50588,,,Urine,,N,1,CHEMBL627412,1088.0
13915,,,BAO_0000218,,1,Intermediate,,50588,,,Urine,,N,1,CHEMBL627413,1088.0
13916,,,BAO_0000218,,1,Intermediate,,50588,,,Urine,,N,1,CHEMBL627414,1088.0
13917,,,BAO_0000218,,1,Intermediate,,50588,,,Urine,,N,1,CHEMBL627415,1088.0
13918,,,BAO_0000218,,1,Intermediate,,50588,,,Urine,,N,1,CHEMBL627416,1088.0
13919,,,BAO_0000218,,1,Intermediate,,50588,,,Urine,,N,1,CHEMBL627417,1088.0
13920,,,BAO_0000218,,1,Intermediate,,50588,,,Urine,,N,1,CHEMBL627418,1088.0
13921,,,BAO_0000218,,1,Intermediate,,50588,,,Urine,,N,1,CHEMBL627419,1088.0
13922,,,BAO_0000218,,1,Intermediate,,50588,,,Urine,,N,1,CHEMBL627320,1088.0
13923,,,BAO_0000218,,1,Intermediate,,50588,,,Urine,,N,1,CHEMBL627321,1088.0
13924,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Kidney,,N,1,CHEMBL627322,2113.0
13925,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Kidney,,N,1,CHEMBL627323,2113.0
13926,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Kidney,,N,1,CHEMBL627491,2113.0
13927,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Kidney,,N,1,CHEMBL627492,2113.0
13928,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Kidney,,N,1,CHEMBL627493,2113.0
13929,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Liver,,N,1,CHEMBL627494,2107.0
13930,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Liver,,N,1,CHEMBL627495,2107.0
13931,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Liver,,N,1,CHEMBL627496,2107.0
13932,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Liver,,N,1,CHEMBL627497,2107.0
13933,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Liver,,N,1,CHEMBL627498,2107.0
13934,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Lung,,N,1,CHEMBL627499,2048.0
13935,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Lung,,N,1,CHEMBL627500,2048.0
13936,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Lung,,N,1,CHEMBL627501,2048.0
13937,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Lung,,N,1,CHEMBL625616,2048.0
13938,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Lung,,N,1,CHEMBL625617,2048.0
13939,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Muscle tissue,,N,1,CHEMBL625618,2385.0
13940,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Muscle tissue,,N,1,CHEMBL625619,2385.0
13941,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Muscle tissue,,N,1,CHEMBL625620,2385.0
13942,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Muscle tissue,,N,1,CHEMBL625621,2385.0
13943,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Muscle tissue,,N,1,CHEMBL625622,2385.0
13944,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Spleen,,N,1,CHEMBL625788,2106.0
13945,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Spleen,,N,1,CHEMBL625789,2106.0
13946,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Spleen,,N,1,CHEMBL625790,2106.0
13947,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Spleen,,N,1,CHEMBL625791,2106.0
13948,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Spleen,,N,1,CHEMBL622334,2106.0
13949,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Thyroid gland,,N,1,CHEMBL622335,2046.0
13950,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Thyroid gland,,N,1,CHEMBL622336,2046.0
13951,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Thyroid gland,,N,1,CHEMBL622337,2046.0
13952,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Thyroid gland,,N,1,CHEMBL622338,2046.0
13953,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Thyroid gland,,N,1,CHEMBL622339,2046.0
13954,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL624153,
13955,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL628430,
13956,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL628431,
13957,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL628432,
13958,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL628433,
13959,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Spleen,,N,1,CHEMBL628434,2106.0
13960,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Spleen,,N,1,CHEMBL626789,2106.0
13961,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Spleen,,N,1,CHEMBL626790,2106.0
13962,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Spleen,,N,1,CHEMBL626791,2106.0
13963,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Spleen,,N,1,CHEMBL626792,2106.0
13964,In vivo,,BAO_0000218,,1,Intermediate,,50597,,,Spleen,,N,1,CHEMBL626793,2106.0
13965,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL627436,
13966,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL627437,
13967,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL627438,
13968,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL627439,
13969,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL627440,
13970,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL627602,
13971,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL627603,
13972,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL627604,
13973,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL627605,
13974,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL627606,
13975,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL627607,
13976,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL627608,
13977,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL627609,
13978,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL627610,
13979,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL627611,
13980,,,BAO_0000218,,1,Intermediate,,50597,,,,,N,1,CHEMBL627612,
13981,,,BAO_0000100,,1,Autocuration,,22229,,,,,U,0,CHEMBL627613,
13982,,,BAO_0000100,,1,Autocuration,,22224,,,,,U,0,CHEMBL627614,
13983,,,BAO_0000100,,1,Autocuration,,22224,,,,,U,0,CHEMBL627615,
13984,,,BAO_0000100,,1,Autocuration,,22224,,,,,U,0,CHEMBL627616,
13985,,,BAO_0000100,,1,Autocuration,,22224,,,,,U,0,CHEMBL627617,
13986,,,BAO_0000019,,1,Autocuration,,22224,,,,,U,0,CHEMBL627618,
13987,,,BAO_0000019,,1,Autocuration,,22224,,,,,U,0,CHEMBL627619,
13988,,,BAO_0000019,,1,Autocuration,,22224,,,,,U,0,CHEMBL627620,
13989,,,BAO_0000019,,1,Autocuration,,22224,,,,,U,0,CHEMBL627621,
13990,,,BAO_0000019,,1,Autocuration,,22224,,,,,U,0,CHEMBL627622,
13991,,,BAO_0000019,,1,Autocuration,,22224,,,,,U,0,CHEMBL627623,
13992,,,BAO_0000019,,1,Autocuration,,22224,,,,,U,0,CHEMBL627624,
13993,,,BAO_0000019,,1,Autocuration,,22224,,,,,U,0,CHEMBL627625,
13994,,,BAO_0000019,,1,Autocuration,,22224,,,,,U,0,CHEMBL628523,
13995,,,BAO_0000019,,1,Autocuration,,22224,,,,,U,0,CHEMBL628524,
13996,,,BAO_0000019,,1,Autocuration,,22224,,,,,U,0,CHEMBL628525,
13997,,,BAO_0000019,,1,Autocuration,,22224,,,,,U,0,CHEMBL625732,
13998,,,BAO_0000019,,1,Autocuration,,22224,,,,,U,0,CHEMBL625733,
13999,,,BAO_0000019,,1,Autocuration,,22224,,,,,U,0,CHEMBL625734,
14000,,,BAO_0000019,,1,Autocuration,,22224,,,,,U,0,CHEMBL625913,
14001,,,BAO_0000019,,1,Autocuration,,22224,,,,,U,0,CHEMBL625914,
14002,,,BAO_0000019,,1,Autocuration,,22224,,,,,U,0,CHEMBL625915,
14003,,,BAO_0000019,,1,Autocuration,,22224,,,,,U,0,CHEMBL625916,
14004,,,BAO_0000019,,1,Autocuration,,22224,,,,,U,0,CHEMBL625917,
14005,,,BAO_0000019,,1,Autocuration,,22224,,,,,U,0,CHEMBL625918,
14006,,,BAO_0000019,,1,Autocuration,,22224,,,,,U,0,CHEMBL625919,
14007,,,BAO_0000019,,1,Autocuration,,22224,,,,,U,0,CHEMBL625920,
14008,,,BAO_0000019,,1,Autocuration,,22224,,,,,U,0,CHEMBL874453,
14009,,,BAO_0000019,,1,Autocuration,,22224,,,,,U,0,CHEMBL625921,
14010,,,BAO_0000019,,1,Autocuration,,22224,,,,,U,0,CHEMBL625922,
14011,,,BAO_0000019,,1,Autocuration,,22224,,,,,U,0,CHEMBL625923,
14012,,,BAO_0000019,,1,Autocuration,,22224,,,,,U,0,CHEMBL625924,
14013,,,BAO_0000019,,1,Autocuration,,22224,,,,,U,0,CHEMBL625925,
