assays_ASSI,assays_ASSUBCFRA,assays_ASTTY,assays_BAFO,assays_TISI,assays_CEI,assays_ASCTY,assays_T,assays_RELT,assays_CONFISC,assays_CUB,assays_SI,assays_SASSI,assays_CHI,assays_VARI
14268,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL622242,
14269,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL622243,
14270,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL622244,
14271,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL622245,
14272,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL622246,
14273,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL622247,
14274,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL622248,
14275,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL877483,
14276,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL622249,
14277,,,BAO_0000218,1088.0,,,50588,N,1,Intermediate,1,,CHEMBL622250,
14278,,,BAO_0000218,1088.0,,,50588,N,1,Intermediate,1,,CHEMBL622251,
14279,,,BAO_0000218,1088.0,,,50588,N,1,Intermediate,1,,CHEMBL622252,
14280,,,BAO_0000218,1088.0,,,50588,N,1,Intermediate,1,,CHEMBL622253,
14281,,,BAO_0000218,1088.0,,,50588,N,1,Intermediate,1,,CHEMBL622254,
14282,,,BAO_0000218,1088.0,,,50588,N,1,Intermediate,1,,CHEMBL622255,
14283,,,BAO_0000218,1088.0,,,50588,N,1,Intermediate,1,,CHEMBL622256,
14284,,,BAO_0000218,1088.0,,,50588,N,1,Intermediate,1,,CHEMBL622257,
14285,,,BAO_0000218,1088.0,,,50588,N,1,Intermediate,1,,CHEMBL622258,
14286,,,BAO_0000218,1088.0,,,50588,N,1,Intermediate,1,,CHEMBL622259,
14287,,,BAO_0000218,1088.0,,,50588,N,1,Intermediate,1,,CHEMBL622927,
14288,,,BAO_0000218,1088.0,,,50588,N,1,Intermediate,1,,CHEMBL622928,
14289,,,BAO_0000218,1088.0,,,50588,N,1,Intermediate,1,,CHEMBL622929,
14290,,,BAO_0000218,1088.0,,,50588,N,1,Intermediate,1,,CHEMBL623182,
14291,,,BAO_0000218,1088.0,,,50588,N,1,Intermediate,1,,CHEMBL623183,
14292,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL623184,
14293,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL623185,
14294,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL877484,
14295,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL627274,
14296,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL623186,
14297,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL623187,
14298,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL623188,
14299,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL628055,
14300,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL628056,
14301,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL628200,
14302,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL628201,
14303,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL628202,
14304,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL628203,
14305,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL628204,
14306,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL628205,
14307,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL628206,
14308,,In vivo,BAO_0000218,2367.0,,,22224,U,0,Autocuration,1,,CHEMBL628207,
14309,,In vivo,BAO_0000218,2367.0,,,22224,U,0,Autocuration,1,,CHEMBL627220,
14310,,In vivo,BAO_0000218,2385.0,,,22224,U,0,Autocuration,1,,CHEMBL627221,
14311,,In vivo,BAO_0000218,2367.0,,,22224,U,0,Autocuration,1,,CHEMBL627222,
14312,,In vivo,BAO_0000218,,,,22224,U,0,Autocuration,1,,CHEMBL627223,
14313,,In vivo,BAO_0000218,2385.0,,,22224,U,0,Autocuration,1,,CHEMBL632062,
14314,,In vivo,BAO_0000218,2106.0,,,22224,U,0,Autocuration,1,,CHEMBL632063,
14315,,In vivo,BAO_0000218,1255.0,,,22224,U,0,Autocuration,1,,CHEMBL632064,
14316,,In vivo,BAO_0000218,178.0,,,22224,U,0,Autocuration,1,,CHEMBL632065,
14317,,In vivo,BAO_0000218,1474.0,,,22224,U,0,Autocuration,1,,CHEMBL632066,
14318,,In vivo,BAO_0000218,,,,22224,U,0,Autocuration,1,,CHEMBL632067,
14319,,In vivo,BAO_0000218,2113.0,,,22224,U,0,Autocuration,1,,CHEMBL629188,
14320,,In vivo,BAO_0000218,2107.0,,,22224,U,0,Autocuration,1,,CHEMBL629189,
14321,,In vivo,BAO_0000218,2048.0,,,22224,U,0,Autocuration,1,,CHEMBL629190,
14322,,In vivo,BAO_0000218,2385.0,,,22224,U,0,Autocuration,1,,CHEMBL629191,
14323,,In vivo,BAO_0000218,2367.0,,,22224,U,0,Autocuration,1,,CHEMBL629192,
14324,,In vivo,BAO_0000218,2385.0,,,22224,U,0,Autocuration,1,,CHEMBL629193,
14325,,In vivo,BAO_0000218,2367.0,,,22224,U,0,Autocuration,1,,CHEMBL629194,
14326,,In vivo,BAO_0000218,,,,22224,U,0,Autocuration,1,,CHEMBL629195,
14327,,In vivo,BAO_0000218,2385.0,,,22224,U,0,Autocuration,1,,CHEMBL629373,
14328,,In vivo,BAO_0000218,2106.0,,,22224,U,0,Autocuration,1,,CHEMBL629374,
14329,,In vivo,BAO_0000218,2367.0,,,22224,U,0,Autocuration,1,,CHEMBL629375,
14330,,In vivo,BAO_0000218,1255.0,,,22224,U,0,Autocuration,1,,CHEMBL629376,
14331,,In vivo,BAO_0000218,178.0,,,22224,U,0,Autocuration,1,,CHEMBL629377,
14332,,In vivo,BAO_0000218,1474.0,,,22224,U,0,Autocuration,1,,CHEMBL629378,
14333,,In vivo,BAO_0000218,,,,22224,U,0,Autocuration,1,,CHEMBL629379,
14334,,In vivo,BAO_0000218,2113.0,,,22224,U,0,Autocuration,1,,CHEMBL629151,
14335,,In vivo,BAO_0000218,2107.0,,,22224,U,0,Autocuration,1,,CHEMBL629152,
14336,,In vivo,BAO_0000218,2048.0,,,22224,U,0,Autocuration,1,,CHEMBL629153,
14337,,In vivo,BAO_0000218,2385.0,,,22224,U,0,Autocuration,1,,CHEMBL629154,
14338,,In vivo,BAO_0000218,2367.0,,,22224,U,0,Autocuration,1,,CHEMBL629155,
14339,,In vivo,BAO_0000218,2367.0,,,22224,U,0,Autocuration,1,,CHEMBL629156,
14340,,In vivo,BAO_0000218,2385.0,,,22224,U,0,Autocuration,1,,CHEMBL629157,
14341,,In vivo,BAO_0000218,2367.0,,,22224,U,0,Autocuration,1,,CHEMBL629158,
14342,,In vivo,BAO_0000218,,,,22224,U,0,Autocuration,1,,CHEMBL629159,
14343,,In vivo,BAO_0000218,2385.0,,,22224,U,0,Autocuration,1,,CHEMBL629160,
14344,,In vivo,BAO_0000218,2106.0,,,22224,U,0,Autocuration,1,,CHEMBL629161,
14345,,In vivo,BAO_0000218,1255.0,,,22224,U,0,Autocuration,1,,CHEMBL629162,
14346,,In vivo,BAO_0000218,178.0,,,22224,U,0,Autocuration,1,,CHEMBL629163,
14347,,In vivo,BAO_0000218,1474.0,,,22224,U,0,Autocuration,1,,CHEMBL629164,
14348,,In vivo,BAO_0000218,,,,22224,U,0,Autocuration,1,,CHEMBL629165,
14349,,In vivo,BAO_0000218,2107.0,,,22224,U,0,Autocuration,1,,CHEMBL629166,
14350,,In vivo,BAO_0000218,2048.0,,,22224,U,0,Autocuration,1,,CHEMBL629167,
14351,,In vivo,BAO_0000218,2385.0,,,22224,U,0,Autocuration,1,,CHEMBL629168,
14352,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL629169,
14353,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL629170,
14354,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL631153,
14355,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL875121,
14356,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL631154,
14357,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL631155,
14358,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL631156,
14359,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL631157,
14360,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL631158,
14361,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL631159,
14362,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL631160,
14363,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL631161,
14364,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL631162,
14365,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL630313,
14366,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL630314,
14367,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL630315,
14368,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL630316,
14369,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL630986,
14370,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL630987,
14371,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL630988,
14372,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL630989,
14373,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL630990,
14374,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL630991,
14375,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL630992,
14376,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL630993,
14377,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL630994,
14378,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL630995,
14379,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL629252,
14380,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL629253,
14381,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL629944,
14382,,,BAO_0000218,3126.0,,,50512,N,1,Intermediate,1,,CHEMBL629945,
14383,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL629946,
14384,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL629947,
14385,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL629948,
14386,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL856024,
14387,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL629949,
14388,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL629950,
14389,,,BAO_0000100,,,,22224,U,0,Autocuration,1,,CHEMBL630127,
14390,,,BAO_0000100,,,,22224,U,0,Autocuration,1,,CHEMBL630128,
14391,,,BAO_0000100,,,,22224,U,0,Autocuration,1,,CHEMBL630129,
14392,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL630130,
14393,,,BAO_0000100,,,,22224,U,0,Autocuration,1,,CHEMBL875234,
14394,,,BAO_0000100,,,,22224,U,0,Autocuration,1,,CHEMBL630131,
14395,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL630132,
14396,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL630133,
14397,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL630134,
14398,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL630135,
14399,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL630136,
14400,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL630137,
14401,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL630138,
14402,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL630139,
14403,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL630140,
14404,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL875235,
14405,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL876439,
14406,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL630605,
14407,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL630606,
14408,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL630607,
14409,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL630608,
14410,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL630609,
14411,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL630610,
14412,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL630611,
14413,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL629552,
14414,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL629733,
14415,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL629734,
14416,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL629735,
14417,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL629736,
14418,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL629737,
14419,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL629738,
14420,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL629739,
14421,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL629740,
14422,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL629741,
14423,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL629742,
14424,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL629743,
14425,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL629744,
14426,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL629745,
14427,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL629746,
14428,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL629747,
14429,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL629748,
14430,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL629749,
14431,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL629750,
14432,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL629751,
14433,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL629752,
14434,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL629753,
14435,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL629754,
14436,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL629755,
14437,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL629756,
14438,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL629757,
14439,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL629758,
14440,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL629759,
14441,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL629760,
14442,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL876443,
14443,,,BAO_0000218,,,,50588,N,1,Intermediate,1,,CHEMBL629761,
14444,,,BAO_0000218,,,,50588,N,1,Intermediate,1,,CHEMBL629762,
14445,,,BAO_0000218,,,,50594,N,1,Intermediate,1,,CHEMBL629763,
14446,,,BAO_0000218,,,,50594,N,1,Intermediate,1,,CHEMBL629764,
14447,,,BAO_0000218,,,,50594,N,1,Intermediate,1,,CHEMBL629765,
14448,,,BAO_0000218,,,,50594,N,1,Intermediate,1,,CHEMBL629766,
14449,,,BAO_0000218,,,,50594,N,1,Intermediate,1,,CHEMBL629767,
14450,,,BAO_0000218,,,,50588,N,1,Intermediate,1,,CHEMBL629768,
14451,,,BAO_0000218,,,,50594,N,1,Intermediate,1,,CHEMBL629769,
14452,,,BAO_0000218,,,,50588,N,1,Intermediate,1,,CHEMBL629770,
14453,,,BAO_0000218,,,,50588,N,1,Intermediate,1,,CHEMBL629771,
14454,,,BAO_0000218,,,,50594,N,1,Intermediate,1,,CHEMBL629772,
14455,,,BAO_0000218,,,,50594,N,1,Intermediate,1,,CHEMBL629773,
14456,,,BAO_0000218,,,,50594,N,1,Intermediate,1,,CHEMBL625455,
14457,,,BAO_0000218,,,,50594,N,1,Intermediate,1,,CHEMBL625456,
14458,,,BAO_0000218,,,,50594,N,1,Intermediate,1,,CHEMBL625457,
14459,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL625458,
14460,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL625459,
14461,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL875483,
14462,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL634779,
14463,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL625460,
14464,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL626117,
14465,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL626118,
14466,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL628342,
14467,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL628343,
14468,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL628344,
14469,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL628345,
14470,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL628346,
14471,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL628347,
14472,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL628348,
14473,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL628349,
14474,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL875611,
14475,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL628350,
14476,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL628351,
14477,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL628352,
14478,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL628353,
14479,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL628354,
14480,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL626667,
14481,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL626668,
14482,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL626669,
14483,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL626670,
14484,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL626671,
14485,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL626672,
14486,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL626673,
14487,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL626674,
14488,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL626675,
14489,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL626676,
14490,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL626677,
14491,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL626678,
14492,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL626679,
14493,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL875612,
14494,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL626680,
14495,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL626681,
14496,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL626682,
14497,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL626683,
14498,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL626684,
14499,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL626685,
14500,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL626686,
14501,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL626687,
14502,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL624978,
14503,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL624979,
14504,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL624980,
14505,,,BAO_0000218,1088.0,,,50597,N,1,Intermediate,1,,CHEMBL624981,
14506,,,BAO_0000218,1088.0,,,50588,N,1,Intermediate,1,,CHEMBL624982,
14507,,In vivo,BAO_0000218,2367.0,,,22224,U,0,Autocuration,1,,CHEMBL627564,
14508,,In vivo,BAO_0000218,2367.0,,,22224,U,0,Autocuration,1,,CHEMBL627565,
14509,,In vivo,BAO_0000218,,,,22224,U,0,Autocuration,1,,CHEMBL627566,
14510,,In vivo,BAO_0000218,2385.0,,,22224,U,0,Autocuration,1,,CHEMBL627567,
14511,,In vivo,BAO_0000218,2106.0,,,22224,U,0,Autocuration,1,,CHEMBL627568,
14512,,In vivo,BAO_0000218,2113.0,,,22224,U,0,Autocuration,1,,CHEMBL627569,
14513,,In vivo,BAO_0000218,1255.0,,,22224,U,0,Autocuration,1,,CHEMBL627570,
14514,,In vivo,BAO_0000218,178.0,,,22224,U,0,Autocuration,1,,CHEMBL627571,
14515,,In vivo,BAO_0000218,1474.0,,,22224,U,0,Autocuration,1,,CHEMBL627572,
14516,,In vivo,BAO_0000218,,,,22224,U,0,Autocuration,1,,CHEMBL627573,
14517,,In vivo,BAO_0000218,2113.0,,,22224,U,0,Autocuration,1,,CHEMBL627574,
14518,,In vivo,BAO_0000218,2107.0,,,22224,U,0,Autocuration,1,,CHEMBL627575,
14519,,In vivo,BAO_0000218,2048.0,,,22224,U,0,Autocuration,1,,CHEMBL627576,
14520,,In vivo,BAO_0000218,2385.0,,,22224,U,0,Autocuration,1,,CHEMBL627577,
14521,,In vivo,BAO_0000218,2367.0,,,22224,U,0,Autocuration,1,,CHEMBL627578,
14522,,In vivo,BAO_0000218,2367.0,,,22224,U,0,Autocuration,1,,CHEMBL627579,
14523,,In vivo,BAO_0000218,2385.0,,,22224,U,0,Autocuration,1,,CHEMBL627580,
14524,,In vivo,BAO_0000218,2367.0,,,22224,U,0,Autocuration,1,,CHEMBL627581,
14525,,In vivo,BAO_0000218,,,,22224,U,0,Autocuration,1,,CHEMBL627582,
14526,,In vivo,BAO_0000218,2385.0,,,22224,U,0,Autocuration,1,,CHEMBL627583,
14527,,In vivo,BAO_0000218,2106.0,,,22224,U,0,Autocuration,1,,CHEMBL627584,
14528,,In vivo,BAO_0000218,2367.0,,,22224,U,0,Autocuration,1,,CHEMBL627585,
14529,,In vivo,BAO_0000218,2385.0,,,22224,U,0,Autocuration,1,,CHEMBL627586,
14530,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL627587,
14531,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL627588,
14532,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL628250,
14533,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL628251,
14534,,In vivo,BAO_0000218,10000000.0,,,50597,N,1,Intermediate,1,,CHEMBL628252,
14535,,In vivo,BAO_0000218,10000000.0,,,50597,N,1,Intermediate,1,,CHEMBL628253,
14536,,In vivo,BAO_0000218,1898.0,,,50597,N,1,Intermediate,1,,CHEMBL628254,
14537,,In vivo,BAO_0000218,1898.0,,,50597,N,1,Intermediate,1,,CHEMBL877493,
14538,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL628255,
14539,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL628256,
14540,,In vivo,BAO_0000218,10000000.0,,,50597,N,1,Intermediate,1,,CHEMBL628257,
14541,,In vivo,BAO_0000218,1898.0,,,50597,N,1,Intermediate,1,,CHEMBL628258,
14542,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL628259,
14543,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL628429,
14544,,In vivo,BAO_0000218,10000000.0,,,50597,N,1,Intermediate,1,,CHEMBL626862,
14545,,In vivo,BAO_0000218,1898.0,,,50597,N,1,Intermediate,1,,CHEMBL626863,
14546,,In vivo,BAO_0000218,2037.0,,,50597,N,1,Intermediate,1,,CHEMBL625886,
14547,,In vivo,BAO_0000218,2037.0,,,50597,N,1,Intermediate,1,,CHEMBL625887,
14548,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL625888,
14549,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL625889,
14550,,In vivo,BAO_0000218,10000000.0,,,50597,N,1,Intermediate,1,,CHEMBL625890,
14551,,In vivo,BAO_0000218,10000000.0,,,50597,N,1,Intermediate,1,,CHEMBL625891,
14552,,In vivo,BAO_0000218,1898.0,,,50597,N,1,Intermediate,1,,CHEMBL625892,
14553,,In vivo,BAO_0000218,1898.0,,,50597,N,1,Intermediate,1,,CHEMBL625893,
14554,,In vivo,BAO_0000218,2037.0,,,50597,N,1,Intermediate,1,,CHEMBL625894,
14555,,In vivo,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL625895,
14556,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL625896,
14557,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL625897,
14558,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL625898,
14559,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL625899,
14560,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL626124,
14561,,,BAO_0000218,,,,50212,N,1,Intermediate,1,,CHEMBL628500,
14562,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL857856,
14563,,,BAO_0000218,,,,50597,N,1,Intermediate,1,,CHEMBL628501,
14564,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL628502,
14565,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL628503,
14566,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL628504,
14567,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL628505,
14568,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL874452,
14569,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL628506,
14570,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL628507,
14571,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL628508,
14572,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL628509,
14573,,,BAO_0000019,,,,22224,U,0,Autocuration,1,,CHEMBL628510,
