ammontare,personale_id,noleggio_id,pagamento_id,cliente_id,data_pagamento
0.99,1,15774,6870,254,2005-08-23 13:25:08
4.99,2,7153,1131,41,2005-07-27 07:15:38
2.99,2,2403,14432,536,2005-06-18 16:33:22
5.99,1,3318,11195,414,2005-06-21 08:23:05
2.99,2,13373,203,7,2005-08-19 21:23:31
3.99,1,6202,10095,373,2005-07-11 12:24:25
4.99,2,5763,10747,397,2005-07-10 12:58:12
2.99,1,4518,15854,592,2005-07-08 02:48:36
2.99,1,13386,8774,324,2005-08-19 21:43:58
4.99,2,13816,748,27,2005-08-20 13:13:56
0.99,2,5528,14789,551,2005-07-10 02:09:21
2.99,2,10566,7292,269,2005-08-01 13:12:11
4.99,2,14496,6037,223,2005-08-21 14:07:35
2.99,2,12441,15043,561,2005-08-18 10:47:57
6.99,1,9721,5304,196,2005-07-31 08:28:46
5.99,1,6308,12764,472,2005-07-11 18:08:41
4.99,2,5821,8195,302,2005-07-10 16:07:16
4.99,2,12930,11207,414,2005-08-19 05:11:32
2.99,2,11490,4252,156,2005-08-02 22:36:00
4.99,2,2544,14937,558,2005-06-19 02:16:17
0.99,1,11440,8315,306,2005-08-02 20:24:02
3.99,2,4330,11038,408,2005-07-07 18:09:41
0.99,2,14713,4051,148,2005-08-21 21:27:24
4.99,2,8206,11408,422,2005-07-28 23:20:31
0.99,1,13450,1682,61,2005-08-20 00:18:15
2.99,2,15081,8501,313,2005-08-22 11:14:31
6.99,1,6485,8640,319,2005-07-12 02:07:59
2.99,1,617,10054,372,2005-05-28 15:49:14
2.99,1,15448,13232,490,2005-08-23 00:55:24
0.99,1,13084,5544,204,2005-08-19 10:27:25
0.99,1,2554,8700,322,2005-06-19 03:05:38
3.99,2,5762,5887,217,2005-07-10 12:48:01
4.99,2,1475,9298,344,2005-06-15 21:08:01
2.99,1,10394,3458,128,2005-08-01 06:58:17
6.99,1,1085,109,5,2005-05-31 11:15:43
2.99,1,10916,678,25,2005-08-02 02:05:59
7.99,1,6908,14241,529,2005-07-12 22:08:46
2.99,2,14629,4050,148,2005-08-21 18:39:52
0.99,2,9602,10461,386,2005-07-31 03:42:51
2.99,1,2277,6042,224,2005-06-18 06:35:03
0.99,2,9136,1582,57,2005-07-30 10:07:20
2.99,2,4994,6666,246,2005-07-09 00:54:13
2.99,1,746,3505,130,2005-05-29 09:25:10
2.99,2,12305,14390,534,2005-08-18 05:46:29
2.99,2,11377,3207,119,2005-08-02 18:16:47
0.99,2,2978,14714,548,2005-06-20 08:25:16
3.99,1,11481,6310,234,2005-08-02 22:18:41
4.99,2,13637,9262,342,2005-08-20 07:21:15
5.99,2,14873,8535,314,2005-08-22 03:31:06
4.99,2,11099,2763,102,2005-08-02 08:07:12
6.99,2,6306,5641,208,2005-07-11 18:04:26
1.99,1,4942,3234,120,2005-07-08 22:42:47
3.99,2,9191,8524,314,2005-07-30 12:25:51
0.99,1,3864,1852,68,2005-07-06 17:41:42
10.99,2,13347,15068,562,2005-08-19 20:28:48
4.99,2,9552,7058,261,2005-07-31 02:05:32
4.99,1,3948,4380,161,2005-07-06 21:45:53
2.99,2,14532,1030,37,2005-08-21 15:15:03
2.99,2,4081,7687,284,2005-07-07 05:10:08
4.99,1,9354,15943,595,2005-07-30 18:32:51
7.99,1,9034,3901,144,2005-07-30 06:10:58
0.99,1,898,10395,384,2005-05-30 09:26:19
0.99,2,2533,5079,187,2005-06-19 01:34:26
5.99,2,11271,2543,93,2005-08-02 14:18:22
2.99,2,1449,12724,471,2005-06-15 19:19:16
2.99,2,6826,11042,408,2005-07-12 18:32:02
0.99,1,792,7047,261,2005-05-29 16:32:10
3.99,1,12622,14250,529,2005-08-18 17:34:11
4.99,2,15357,655,24,2005-08-22 21:28:59
3.99,1,3501,7310,270,2005-07-06 00:11:28
4.99,1,15724,12925,478,2005-08-23 11:22:09
6.99,2,7753,14294,531,2005-07-28 06:09:19
6.99,2,2153,9643,357,2005-06-17 22:58:04
6.99,2,2758,11427,423,2005-06-19 17:04:35
0.99,1,14978,2573,94,2005-08-22 07:13:15
0.99,1,11796,11735,435,2005-08-17 11:16:47
3.99,2,1918,8415,310,2005-06-17 05:40:14
5.99,1,2357,15027,561,2005-06-18 12:59:41
2.99,2,11743,9087,336,2005-08-17 08:49:05
1.99,2,12328,2109,77,2005-08-18 06:43:56
7.99,2,15686,5594,206,2005-08-23 09:42:21
2.99,2,4995,6684,247,2005-07-09 00:57:46
4.99,1,15975,4738,174,2005-08-23 20:06:23
1.99,1,5885,8944,331,2005-07-10 19:33:50
5.99,1,9567,1021,37,2005-07-31 02:36:11
2.99,1,3145,3885,144,2005-06-20 20:21:17
2.99,1,1119,12654,469,2005-05-31 16:34:27
1.99,2,14603,715,26,2005-08-21 17:51:06
7.99,1,13046,1024,37,2005-08-19 09:21:10
2.99,2,9358,8203,302,2005-07-30 18:37:24
2.99,2,14148,14228,528,2005-08-21 02:17:49
3.99,2,6867,5158,190,2005-07-12 20:06:47
2.99,2,9629,221,8,2005-07-31 04:54:43
2.99,2,12543,8772,324,2005-08-18 14:23:55
2.99,1,15181,7207,266,2005-08-22 15:46:20
3.99,2,10828,12738,471,2005-08-01 23:16:10
4.99,2,3494,9403,348,2005-07-05 23:47:30
0.99,1,11088,3744,138,2005-08-02 07:48:31
2.99,2,12370,13565,503,2005-08-18 07:57:47
1.99,2,15924,14576,541,2005-08-23 18:08:59
4.99,2,5107,552,21,2005-07-09 06:42:32
4.99,1,1371,13236,491,2005-06-15 14:38:15
10.99,2,9236,44,2,2005-07-30 13:47:43
4.99,2,12673,14419,535,2005-08-18 19:21:56
2.99,2,8221,13366,496,2005-07-28 23:47:19
2.99,1,5992,1494,54,2005-07-11 01:06:21
3.99,2,8156,6935,257,2005-07-28 20:59:04
4.99,1,6756,14289,531,2005-07-12 15:08:28
0.99,1,13296,8159,300,2005-08-19 18:43:53
4.99,1,3916,1267,46,2005-07-06 20:18:50
1.99,1,14608,2464,90,2005-08-21 17:57:22
1.99,1,12158,7833,289,2005-08-18 00:34:20
2.99,2,15562,4083,149,2005-08-23 05:04:33
4.99,1,4540,8390,309,2005-07-08 04:03:28
1.99,1,7847,8737,323,2005-07-28 09:23:14
6.99,2,5271,14052,522,2005-07-09 14:25:01
0.99,1,14108,6586,243,2005-08-21 00:52:45
0.99,2,8485,11363,420,2005-07-29 08:53:09
4.99,1,15692,13574,503,2005-08-23 10:00:02
4.99,2,322,13356,496,2005-05-27 00:47:35
4.99,2,8879,15649,584,2005-07-30 00:16:02
0.99,1,324,7895,292,2005-05-27 01:00:04
6.99,1,5161,7690,284,2005-07-09 08:57:56
3.99,1,15666,15707,586,2005-08-23 09:01:10
4.99,1,1271,14992,560,2005-06-15 07:32:24
4.99,1,12471,2730,101,2005-08-18 11:57:00
2.99,1,6766,4642,171,2005-07-12 15:32:01
4.99,2,8235,8665,320,2005-07-29 00:22:56
2.99,1,9363,8741,323,2005-07-30 18:44:23
5.99,1,4850,4191,154,2005-07-08 18:39:31
6.99,2,8695,7595,280,2005-07-29 16:44:55
4.99,2,8488,12916,478,2005-07-29 08:57:38
0.99,2,3812,10315,381,2005-07-06 15:22:19
6.99,2,6665,15719,587,2005-07-12 11:29:14
4.99,1,596,15765,589,2005-05-28 14:00:03
7.99,2,2939,5499,203,2005-06-20 05:18:16
3.99,1,8149,15831,591,2005-07-28 20:48:12
0.99,2,867,2664,99,2005-05-30 03:54:43
2.99,2,5398,5400,199,2005-07-09 19:44:58
5.99,1,2945,4160,153,2005-06-20 05:49:27
5.99,2,11395,6086,225,2005-08-02 18:47:44
7.99,1,15999,10228,377,2005-08-23 20:44:10
2.99,1,5336,11096,410,2005-07-09 17:01:08
4.99,1,12828,10245,378,2005-08-19 01:37:47
1.99,1,4796,238,9,2005-07-08 16:35:44
4.99,1,11868,12015,445,2005-08-17 14:05:34
0.99,1,5065,16036,599,2005-07-09 04:42:00
2.99,1,3157,6630,245,2005-06-20 21:07:54
0.99,2,12812,12151,450,2005-08-19 00:54:02
2.99,1,442,10876,403,2005-05-27 18:12:13
4.99,2,8373,12344,457,2005-07-29 05:19:53
4.99,2,7582,3450,128,2005-07-27 23:15:14
3.99,2,13120,8528,314,2005-08-19 11:47:38
8.99,1,15402,7950,293,2005-08-22 23:17:41
5.99,2,1180,11646,432,2005-06-15 00:39:01
4.99,1,4181,16013,598,2005-07-07 10:27:54
1.99,1,7303,4434,163,2005-07-27 12:54:39
4.99,1,14501,15452,576,2005-08-21 14:14:38
4.99,1,869,8019,296,2005-05-30 04:22:06
2.99,1,10507,1244,45,2005-08-01 11:22:20
8.99,2,2413,4608,170,2005-06-18 16:59:34
6.99,1,5926,7638,282,2005-07-10 21:53:42
2.99,2,5035,2673,99,2005-07-09 02:51:34
4.99,1,11794,12238,453,2005-08-17 11:08:48
4.99,2,6745,14107,524,2005-07-12 14:30:51
2.99,2,13113,15365,573,2005-08-19 11:27:20
4.99,2,35,13055,484,2005-05-25 04:24:36
3.99,1,13199,9179,339,2005-08-19 14:53:22
1.99,1,15049,2767,102,2005-08-22 10:06:28
4.99,2,13043,3432,127,2005-08-19 09:07:13
0.99,2,1884,8271,305,2005-06-17 03:19:20
4.99,2,799,11580,429,2005-05-29 17:24:48
4.99,2,14974,4291,157,2005-08-22 07:04:25
2.99,2,15799,5855,215,2005-08-23 14:23:23
7.99,1,11491,8351,307,2005-08-02 22:44:50
3.99,2,12912,9853,364,2005-08-19 04:24:35
0.99,2,12794,9089,336,2005-08-19 00:20:37
2.99,2,946,13115,486,2005-05-30 15:35:08
2.99,1,2634,8612,318,2005-06-19 08:55:17
2.99,1,977,10673,394,2005-05-30 21:22:26
8.99,1,15775,4716,173,2005-08-23 13:25:44
0.99,2,11533,7145,264,2005-08-17 00:34:53
4.99,2,15937,5261,194,2005-08-23 18:43:22
0.99,2,14099,6057,224,2005-08-21 00:31:03
4.99,2,12778,7868,290,2005-08-18 23:40:23
0.99,2,6001,1239,45,2005-07-11 01:24:44
7.99,1,3804,3392,126,2005-07-06 15:08:08
2.99,1,3455,9191,340,2005-06-21 21:17:51
2.99,1,15984,13354,495,2005-08-23 20:16:27
5.99,1,7283,13694,508,2005-07-27 12:02:41
7.99,1,4487,9716,360,2005-07-08 01:20:22
6.99,1,1470,280,11,2005-06-15 20:53:07
2.99,1,10813,12321,456,2005-08-01 22:43:00
1.99,1,7927,735,27,2005-07-28 12:13:42
5.99,2,13880,7269,268,2005-08-20 15:18:20
4.99,2,12275,13682,507,2005-08-18 04:42:02
1.99,1,12587,13457,499,2005-08-18 16:03:13
3.99,2,14552,12904,477,2005-08-21 15:59:27
2.99,2,12744,15895,593,2005-08-18 22:22:36
0.99,2,4254,14235,529,2005-07-07 14:13:52
4.99,2,13368,9261,342,2005-08-19 21:19:35
4.99,1,6124,9954,368,2005-07-11 08:02:32
4.99,1,12965,11614,430,2005-08-19 06:33:00
0.99,2,10540,2290,84,2005-08-01 12:24:42
0.99,2,2100,10480,387,2005-06-17 18:53:21
2.99,1,4454,236,9,2005-07-07 23:37:00
2.99,1,9834,9200,340,2005-07-31 12:05:42
0.99,2,11839,2185,80,2005-08-17 13:08:45
2.99,2,9478,7671,283,2005-07-30 23:12:53
0.99,1,8146,12875,476,2005-07-28 20:37:36
6.99,2,12108,5624,207,2005-08-17 22:56:39
1.99,1,2671,12166,451,2005-06-19 11:33:11
1.99,1,3633,2581,95,2005-07-06 06:43:26
0.99,1,14318,13710,508,2006-02-14 15:16:03
6.99,2,8288,1524,55,2005-07-29 02:04:22
0.99,2,12268,1093,39,2005-08-18 04:26:54
2.99,1,2426,14598,543,2005-06-18 17:40:44
5.99,2,13947,5919,218,2005-08-20 17:46:06
4.99,2,933,1789,66,2005-05-30 13:08:45
4.99,1,5678,2605,96,2005-07-10 08:42:42
5.99,1,14586,4971,182,2005-08-21 17:19:09
0.99,2,5293,14581,542,2005-07-09 15:17:23
4.99,2,263,12114,449,2005-05-26 15:47:40
0.99,1,395,15395,575,2005-05-27 11:45:49
5.99,2,12626,9765,361,2005-08-18 17:36:45
4.99,2,8780,8861,328,2005-07-29 20:19:45
6.99,2,14140,1787,65,2005-08-21 02:04:57
0.99,2,7802,8092,298,2005-07-28 07:51:57
2.99,1,5419,6094,226,2005-07-09 20:47:36
4.99,1,9665,12917,478,2005-07-31 06:17:33
5.99,2,14095,13204,489,2005-08-21 00:25:45
2.99,2,13112,7002,259,2005-08-19 11:27:10
6.99,2,12980,3916,144,2005-08-19 07:03:14
5.99,1,8273,14322,532,2005-07-29 01:33:16
2.99,1,6103,14536,540,2005-07-11 06:59:55
4.99,2,13408,15418,575,2005-08-19 22:34:51
4.99,1,11144,10195,376,2005-08-02 09:39:17
2.99,2,7394,831,30,2005-07-27 16:03:08
6.99,2,82,11533,427,2005-05-25 12:17:46
1.99,2,1572,14993,560,2005-06-16 03:23:22
6.99,2,177,14709,548,2005-05-26 04:14:29
0.99,2,2517,1996,74,2005-06-19 00:11:26
1.99,1,3370,14966,559,2005-06-21 13:27:01
4.99,1,7228,12991,481,2005-07-27 09:55:33
2.99,2,4277,2855,106,2005-07-07 14:52:12
4.99,2,2271,3922,145,2005-06-18 06:29:52
2.99,1,1755,3150,117,2005-06-16 17:18:44
2.99,1,1001,1736,64,2005-05-31 00:46:31
4.99,2,9942,14650,545,2005-07-31 15:35:43
4.99,2,7819,2701,100,2005-07-28 08:27:14
4.99,2,1049,8457,312,2005-05-31 06:57:04
5.99,1,11316,2923,108,2005-08-02 16:07:49
3.99,2,7908,9725,360,2005-07-28 11:32:57
2.99,2,5063,3596,133,2005-07-09 04:37:31
2.99,2,10036,13251,491,2005-07-31 18:47:20
3.99,2,16031,2768,102,2005-08-23 21:59:26
2.99,2,12877,1117,40,2005-08-19 03:16:58
2.99,1,10062,9004,333,2005-07-31 19:24:55
4.99,2,8321,9572,354,2005-07-29 03:50:54
4.99,2,3116,2909,108,2005-06-20 18:04:55
4.99,2,4335,10159,375,2005-07-07 18:33:57
4.99,2,1050,8219,303,2005-05-31 07:01:27
0.99,1,8045,9958,368,2005-07-28 16:49:38
6.99,2,11167,12180,451,2005-08-02 10:15:51
1.99,1,15109,15761,588,2005-08-22 12:12:58
0.99,1,874,1425,52,2005-05-30 05:36:21
5.99,2,6433,2718,101,2005-07-12 00:12:02
8.99,1,4356,8618,318,2005-07-07 19:21:22
5.99,2,5333,11330,419,2005-07-09 16:59:38
0.99,1,8199,12733,471,2005-07-28 23:10:25
2.99,2,1093,5804,214,2005-05-31 12:32:26
7.99,1,4370,14969,559,2005-07-07 20:05:36
8.99,2,4913,9953,368,2005-07-08 21:27:48
4.99,2,15771,7096,262,2005-08-23 13:18:46
4.99,2,15706,5974,220,2005-08-23 10:32:52
5.99,1,13568,4130,151,2005-08-20 05:02:46
2.99,2,15542,2998,111,2006-02-14 15:16:03
4.99,1,2334,6026,223,2005-06-18 10:56:24
0.99,1,5481,12937,479,2005-07-09 23:51:57
7.99,2,4594,13638,506,2005-07-08 06:40:06
2.99,2,15683,4580,168,2005-08-23 09:38:17
2.99,1,3211,11218,415,2005-06-21 01:01:29
2.99,2,10146,14978,559,2005-07-31 22:17:56
4.99,1,5335,15746,588,2005-07-09 17:00:49
5.99,2,14438,10640,392,2005-08-21 11:51:10
3.99,1,2066,6701,248,2005-06-17 16:07:08
5.99,2,5447,12790,473,2005-07-09 22:09:28
2.99,2,10713,9994,369,2005-08-01 18:50:05
0.99,1,4036,10744,397,2005-07-07 02:48:00
0.99,2,1422,4,1,2005-06-15 18:02:53
3.99,2,8170,1108,40,2005-07-28 21:32:29
5.99,1,1185,3,1,2005-06-15 00:54:12
5.99,1,1026,2874,107,2005-05-31 03:45:26
1.99,1,14993,11795,437,2005-08-22 07:52:18
0.99,1,11208,8669,320,2005-08-02 12:02:37
4.99,2,1385,10715,396,2005-06-15 15:28:23
10.99,1,3212,551,21,2005-06-21 01:04:35
3.99,2,8924,1052,38,2005-07-30 02:08:58
0.99,2,1727,12332,457,2005-06-16 15:21:47
4.99,2,10244,1409,51,2005-08-01 02:20:01
0.99,1,7888,10238,378,2005-07-28 10:40:24
2.99,2,4854,13142,487,2005-07-08 18:44:44
7.99,1,4092,6664,246,2005-07-07 05:54:18
6.99,2,742,13037,483,2005-05-29 08:36:30
4.99,1,6519,16015,598,2005-07-12 04:00:36
4.99,1,4364,3926,145,2005-07-07 19:46:51
4.99,1,3979,14755,550,2005-07-06 23:04:35
4.99,2,11848,4156,152,2006-02-14 15:16:03
4.99,1,15446,10269,379,2005-08-23 00:49:24
2.99,1,8397,13954,518,2005-07-29 06:09:35
1.99,1,12079,6213,230,2005-08-17 22:04:17
0.99,1,15728,8753,323,2005-08-23 11:30:32
4.99,2,10714,1759,64,2005-08-01 18:51:29
4.99,1,9717,3079,114,2005-07-31 08:24:41
0.99,1,14874,7272,268,2005-08-22 03:32:05
5.99,1,9904,11572,428,2005-07-31 14:34:17
0.99,1,13986,4153,152,2005-08-20 19:13:23
2.99,2,11747,14883,555,2005-08-17 09:03:31
4.99,2,12736,6621,244,2006-02-14 15:16:03
8.99,1,9229,7481,276,2005-07-30 13:38:17
7.99,2,12614,1664,60,2005-08-18 17:16:03
7.99,1,4529,2809,104,2005-07-08 03:26:20
2.99,1,8296,2400,88,2005-07-29 02:43:25
1.99,1,12761,9852,364,2005-08-18 23:05:22
4.99,2,1480,721,27,2005-06-15 21:17:17
0.99,2,9216,1053,38,2005-07-30 13:11:19
0.99,1,2565,3441,128,2005-06-19 03:44:03
2.99,1,12969,6055,224,2005-08-19 06:38:59
9.99,2,2739,5756,212,2005-06-19 15:58:38
4.99,1,10977,8155,300,2005-08-02 04:12:17
1.99,1,11957,5383,198,2005-08-17 17:22:29
0.99,2,2794,2306,85,2005-06-19 18:53:05
8.99,2,7866,2720,101,2005-07-28 10:08:01
0.99,1,4319,665,25,2005-07-07 17:50:27
4.99,1,5099,10652,393,2005-07-09 06:14:30
7.99,2,13730,14724,548,2005-08-20 10:17:09
4.99,1,13872,11394,421,2005-08-20 15:10:30
4.99,2,6281,6363,236,2005-07-11 16:38:16
7.99,1,3186,10979,406,2005-06-20 23:04:20
8.99,1,13758,6887,255,2005-08-20 11:21:26
0.99,1,2178,7018,260,2005-06-18 00:38:35
1.99,2,3496,7989,295,2005-07-05 23:59:15
4.99,1,5993,14238,529,2005-07-11 01:06:41
5.99,2,6046,15239,569,2005-07-11 03:21:49
1.99,1,4690,1741,64,2005-07-08 11:04:02
2.99,1,11802,5995,221,2005-08-17 11:32:51
9.99,1,7806,11874,440,2005-07-28 07:58:17
2.99,1,1102,3093,115,2005-05-31 14:20:29
3.99,2,2897,2878,107,2005-06-20 02:34:23
4.99,1,8797,15174,566,2005-07-29 21:10:37
3.99,2,15098,2407,88,2005-08-22 11:48:19
4.99,2,15923,7494,276,2005-08-23 18:08:19
8.99,1,11227,1781,65,2005-08-02 12:48:05
6.99,2,1754,660,25,2005-06-16 17:13:23
2.99,2,4439,14023,521,2005-07-07 22:57:30
6.99,1,8035,370,14,2005-07-28 16:23:01
5.99,2,10457,3266,121,2005-08-01 09:17:34
0.99,2,8997,873,31,2005-07-30 04:53:56
4.99,2,11120,8716,322,2005-08-02 08:47:04
4.99,2,11162,7516,277,2005-08-02 10:07:54
1.99,2,8786,14359,533,2005-07-29 20:39:49
5.99,1,1877,7049,261,2005-06-17 02:54:16
0.99,2,5571,2071,76,2005-07-10 03:48:20
4.99,1,9661,6404,237,2005-07-31 06:06:37
2.99,1,1933,331,13,2005-06-17 06:54:42
0.99,1,3150,930,34,2005-06-20 20:35:28
3.99,1,2157,5449,201,2005-06-17 23:30:52
2.99,1,10363,4731,174,2005-08-01 06:01:52
0.99,1,5468,2202,81,2005-07-09 23:06:09
0.99,2,3684,10700,395,2005-07-06 09:29:22
7.99,1,5084,2365,87,2005-07-09 05:33:27
4.99,2,6816,7856,290,2005-07-12 18:18:50
1.99,1,12017,15361,573,2005-08-17 19:33:49
0.99,2,7165,6577,243,2005-07-27 07:36:46
0.99,2,5733,11221,415,2005-07-10 11:37:24
2.99,2,3372,9339,346,2005-06-21 13:34:19
2.99,1,13166,13597,504,2005-08-19 13:36:28
10.99,1,15226,1511,54,2005-08-22 17:20:17
4.99,1,15063,849,30,2005-08-22 10:39:51
7.99,1,6235,10256,379,2005-07-11 14:17:51
0.99,1,7614,11873,440,2005-07-28 00:14:38
4.99,2,2350,12726,471,2005-06-18 12:25:29
8.99,2,1576,11920,442,2005-06-16 03:54:39
7.99,1,6241,2003,74,2005-07-11 14:40:48
3.99,1,7525,7620,281,2005-07-27 21:13:28
2.99,2,14350,6023,222,2005-08-21 08:58:38
4.99,2,9066,4645,171,2005-07-30 07:28:54
5.99,2,6325,14584,542,2005-07-11 19:06:01
4.99,2,9593,768,28,2005-07-31 03:22:30
0.99,1,12434,8527,314,2005-08-18 10:38:08
7.99,2,6098,14121,525,2005-07-11 06:23:28
4.99,2,13722,11418,422,2005-08-20 10:03:45
2.99,1,13337,10143,374,2005-08-19 20:06:57
2.99,1,14810,2141,78,2005-08-22 01:08:34
2.99,2,5979,6770,251,2005-07-11 00:17:09
5.99,1,1994,9338,346,2005-06-17 11:07:06
0.99,1,11646,302,11,2006-02-14 15:16:03
4.99,2,5246,7475,276,2005-07-09 13:25:18
5.99,2,4632,10650,393,2005-07-08 08:38:57
4.99,2,8364,9791,362,2005-07-29 05:10:31
7.99,2,6893,10212,377,2005-07-12 21:20:11
4.99,2,4374,13923,517,2005-07-07 20:13:58
5.99,1,8386,11727,435,2005-07-29 05:45:30
4.99,2,13402,10080,372,2005-08-19 22:16:53
3.99,1,5122,7054,261,2005-07-09 07:19:35
2.99,1,10590,2131,78,2005-08-01 14:11:53
2.99,2,12353,3822,141,2005-08-18 07:33:08
6.99,2,11689,11345,419,2005-08-17 06:42:08
1.99,1,4357,2779,103,2005-07-07 19:24:39
7.99,1,7060,12943,479,2005-07-27 03:51:04
2.99,1,15698,10710,395,2005-08-23 10:11:40
0.99,2,3565,2625,97,2005-07-06 03:02:58
2.99,1,11811,3522,130,2005-08-17 11:59:18
4.99,2,8426,15109,564,2005-07-29 07:07:48
4.99,1,14117,13293,493,2005-08-21 01:11:59
6.99,2,9961,1111,40,2005-07-31 16:07:50
3.99,1,3340,14533,540,2005-06-21 10:37:23
4.99,1,5178,4525,167,2005-07-09 09:59:52
1.99,1,4106,15077,563,2005-07-07 06:33:35
2.99,2,273,5219,193,2005-05-26 16:29:36
2.99,1,8279,4786,176,2005-07-29 01:43:37
5.99,1,12458,7519,277,2005-08-18 11:22:53
2.99,2,8669,10843,401,2005-07-29 15:44:55
4.99,1,13848,12080,447,2005-08-20 14:37:49
6.99,1,10826,12880,476,2005-08-01 23:07:56
4.99,1,7379,11224,415,2005-07-27 15:36:43
3.99,2,14349,3213,119,2005-08-21 08:54:53
5.99,2,434,6656,246,2005-05-27 16:54:27
0.99,2,11017,12971,480,2005-08-02 05:19:51
0.99,2,13452,11616,430,2005-08-20 00:20:07
0.99,1,13435,845,30,2005-08-19 23:35:44
2.99,1,10896,13618,505,2005-08-02 01:19:33
0.99,2,5007,5608,207,2005-07-09 01:26:22
2.99,1,15424,3752,138,2005-08-23 00:03:01
2.99,1,13704,103,4,2005-08-20 09:32:04
4.99,1,2515,5104,188,2005-06-18 23:57:31
5.99,2,10988,13725,509,2005-08-02 04:38:17
9.99,1,9345,11756,436,2005-07-30 18:13:51
0.99,2,1553,11244,416,2005-06-16 02:02:44
4.99,1,2787,8332,307,2005-06-19 18:47:00
8.99,1,15648,2193,80,2005-08-23 08:27:57
0.99,1,9923,5679,209,2005-07-31 15:00:15
4.99,2,15177,13294,493,2005-08-22 15:34:49
0.99,1,5588,14406,535,2005-07-10 04:21:10
4.99,2,1790,4295,158,2005-06-16 19:58:40
8.99,2,5195,1630,59,2005-07-09 10:39:31
2.99,2,11501,623,23,2005-08-16 23:04:53
6.99,2,11264,9733,360,2005-08-02 14:05:18
4.99,2,1647,12249,454,2005-06-16 09:14:58
0.99,2,1922,9275,343,2005-06-17 06:04:25
2.99,1,5179,6903,256,2005-07-09 10:00:44
4.99,2,13806,9234,341,2005-08-20 12:53:46
4.99,2,686,11123,411,2005-05-29 00:27:10
3.99,2,11809,8288,305,2005-08-17 11:51:39
5.99,2,3639,184,7,2005-07-06 07:09:17
0.99,1,15634,15454,576,2005-08-23 07:34:18
4.99,1,3578,7102,263,2005-07-06 03:47:05
4.99,2,6367,9648,357,2005-07-11 21:18:29
0.99,1,3028,7129,264,2005-06-20 11:50:52
4.99,1,11210,5488,202,2005-08-02 12:15:54
4.99,2,4701,14051,522,2005-07-08 11:38:48
4.99,1,13678,9120,337,2005-08-20 08:38:24
2.99,1,5783,10426,385,2005-07-10 13:55:33
5.99,2,1752,305,12,2005-06-16 17:02:55
2.99,2,12991,3407,126,2005-08-19 07:21:24
9.99,2,12166,5011,184,2005-08-18 00:57:06
4.99,1,11372,8839,327,2005-08-02 18:10:50
2.99,1,3128,14600,543,2005-06-20 18:41:47
0.99,2,13604,9546,353,2005-08-20 06:03:33
5.99,1,4688,2172,80,2005-07-08 11:03:29
0.99,2,13294,14393,534,2005-08-19 18:36:35
4.99,2,770,10942,405,2005-05-29 12:56:50
0.99,2,1443,11720,435,2005-06-15 18:57:51
0.99,2,8133,12449,461,2005-07-28 20:01:06
2.99,2,15631,2552,93,2005-08-23 07:30:23
2.99,2,10044,10516,388,2005-07-31 19:02:33
4.99,1,997,5858,216,2005-05-31 00:08:25
9.99,2,1237,1334,49,2005-06-15 04:44:10
5.99,1,235,3189,119,2005-05-26 11:51:09
1.99,1,14392,15705,586,2005-08-21 10:19:25
2.99,2,13487,12373,458,2005-08-20 01:27:05
6.99,2,8328,8522,314,2005-07-29 04:06:24
5.99,2,793,14209,528,2005-05-29 16:44:08
2.99,2,1312,8485,313,2005-06-15 10:16:27
4.99,2,8478,4411,162,2005-07-29 08:40:36
4.99,2,11695,10467,386,2005-08-17 07:01:08
2.99,2,11137,8427,310,2005-08-02 09:25:31
0.99,1,10640,10165,375,2005-08-01 15:44:51
8.99,2,12294,101,4,2005-08-18 05:14:44
6.99,1,636,6443,239,2005-05-28 17:47:58
0.99,1,11873,14864,554,2005-08-17 14:14:39
4.99,2,10358,13932,517,2005-08-01 05:50:07
1.99,2,1874,818,30,2005-06-17 02:39:20
2.99,1,3530,4551,168,2005-07-06 01:22:45
4.99,1,12003,1903,70,2005-08-17 18:56:05
0.99,2,1881,3619,134,2005-06-17 03:09:56
5.99,2,1226,11063,409,2005-06-15 03:46:10
0.99,1,11037,5965,220,2005-08-02 05:58:12
2.99,2,13299,10117,373,2005-08-19 18:46:33
6.99,2,13856,11028,407,2005-08-20 14:49:32
3.99,1,1575,149,6,2005-06-16 03:41:38
0.99,2,7293,125,5,2005-07-27 12:37:28
2.99,1,1906,12285,455,2005-06-17 04:53:35
1.99,1,14919,6619,244,2005-08-22 05:07:17
6.99,1,7391,14292,531,2005-07-27 16:00:00
2.99,2,13313,15555,580,2005-08-19 19:11:41
4.99,2,4006,12787,473,2005-07-07 00:25:29
4.99,2,16022,13604,504,2005-08-23 21:44:27
3.99,1,12858,3915,144,2005-08-19 02:22:16
4.99,1,12741,11737,435,2005-08-18 22:17:05
8.99,2,13809,5626,207,2005-08-20 12:56:03
0.99,2,13976,7548,278,2005-08-20 19:02:16
4.99,2,4902,14857,554,2005-07-08 20:49:30
2.99,2,9758,4355,160,2005-07-31 09:25:38
2.99,2,5017,6509,241,2005-07-09 02:00:16
4.99,2,4220,13814,513,2005-07-07 12:12:36
2.99,1,6309,6250,232,2005-07-11 18:13:24
2.99,1,15619,85,3,2005-08-23 07:10:14
4.99,2,6381,9194,340,2005-07-11 21:58:48
