assays_ss_d,assays_src_d,assays_ss_cll_tp,assays_cnfdnc_scr,assays_ss_rgnsm,assays_ss_tst_tp,assays_ss_ctgr,assays_ss_tx_d,assays_tss_d,assays_cll_d,assays_dscrptn,assays_ss_tss,assays_vrnt_d,assays_src_ss_d,assays_ss_sbclllr_frctn,assays_b_frmt,assays_td,assays_rltnshp_tp,assays_crtd_b,assays_chmbl_d
11247,1,,1,Rattus norvegicus,,,10116.0,178.0,,"Distribution in blood of rat, 15 min after intravenous administration, injected dose/gm",Blood,,,,BAO_0000218,50597,N,Intermediate,CHEMBL626330
11248,1,,1,Rattus norvegicus,,,10116.0,178.0,,"Distribution in blood of rat, 1 hr after intravenous administration, injected dose/gm",Blood,,,,BAO_0000218,50597,N,Intermediate,CHEMBL626331
11249,1,,1,Rattus norvegicus,,,10116.0,178.0,,"Distribution in blood of rat, 2 hr after intravenous administration, injected dose/gm",Blood,,,,BAO_0000218,50597,N,Intermediate,CHEMBL626332
11250,1,,1,Rattus norvegicus,,,10116.0,178.0,,"Distribution in blood of rat, 30 min after intravenous administration, injected dose/gm",Blood,,,,BAO_0000218,50597,N,Intermediate,CHEMBL626333
11251,1,,1,Rattus norvegicus,,,10116.0,178.0,,"Distribution in blood of rat, 4 hr after intravenous administration, injected dose/gm",Blood,,,,BAO_0000218,50597,N,Intermediate,CHEMBL626334
11252,1,,1,Rattus norvegicus,,,10116.0,178.0,,"Distribution in blood of rat, 6 hr after intravenous administration, injected dose/gm",Blood,,,,BAO_0000218,50597,N,Intermediate,CHEMBL626335
11253,1,,1,Rattus norvegicus,,,10116.0,178.0,,"Distribution in blood of rat, 8 hr after intravenous administration, injected dose/gm",Blood,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624798
11254,1,,1,Rattus norvegicus,,,10116.0,955.0,,"Distribution in brain of rat, 15 min after intravenous administered, injected dose/gm",Brain,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624799
11255,1,,1,Rattus norvegicus,,,10116.0,955.0,,"Distribution in brain of rat, 1 hr after intravenous administered, injected dose/gm",Brain,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624800
11256,1,,1,Rattus norvegicus,,,10116.0,955.0,,"Distribution in brain of rat, 2 hr after intravenous administered, injected dose/gm",Brain,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624801
11257,1,,1,Rattus norvegicus,,,10116.0,955.0,,"Distribution in brain of rat, 30 min after intravenous administered, injected dose/gm",Brain,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624802
11258,1,,1,Rattus norvegicus,,,10116.0,955.0,,"Distribution in brain of rat, 4 hr after intravenous administered, injected dose/gm",Brain,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624803
11259,1,,1,Rattus norvegicus,,,10116.0,955.0,,"Distribution in brain of rat, 5 min after intravenous administered, injected dose/gm",Brain,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624804
11260,1,,1,Rattus norvegicus,,,10116.0,955.0,,"Distribution in brain of rat, 6 hr after intravenous administered, injected dose/gm",Brain,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624805
11261,1,,1,Rattus norvegicus,,,10116.0,955.0,,"Distribution in brain of rat, 8 hr after intravenous administered, injected dose/gm",Brain,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624806
11262,1,,1,Rattus norvegicus,,,10116.0,,,"Distribution in rat fat 15 min after intravenous administration, injected dose/gm",,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624807
11263,1,,1,Rattus norvegicus,,,10116.0,,,"Distribution in rat fat 1 hr after intravenous administration, injected dose/gm",,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624808
11264,1,,1,Rattus norvegicus,,,10116.0,,,"Distribution in rat fat 2 hr after intravenous administration, injected dose/gm",,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624809
11265,1,,1,Rattus norvegicus,,,10116.0,,,"Distribution in rat fat 30 min after intravenous administration, injected dose/gm",,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624810
11266,1,,1,Rattus norvegicus,,,10116.0,,,"Distribution in rat fat 4 hr after intravenous administration, injected dose/gm",,,,,BAO_0000218,50597,N,Intermediate,CHEMBL877618
11267,1,,1,Rattus norvegicus,,,10116.0,,,"Distribution in rat fat 5 min after intravenous administration, injected dose/gm",,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624811
11268,1,,1,Rattus norvegicus,,,10116.0,,,"Distribution in rat fat 6 hr after intravenous administration, injected dose/gm",,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624812
11269,1,,1,Rattus norvegicus,,,10116.0,,,"Distribution in rat fat 8 hr after intravenous administration, injected dose/gm",,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624813
11270,1,,1,Rattus norvegicus,,,10116.0,,,"Distribution in rat heart 15 min after intravenous administration, injected dose/gm",,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624814
11271,1,,1,Rattus norvegicus,,,10116.0,,,"Distribution in rat heart 1 hr after intravenous administration, injected dose/gm",,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624815
11272,1,,1,Rattus norvegicus,,,10116.0,,,"Distribution in rat heart 2 hr after intravenous administration, injected dose/gm",,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624816
11273,1,,1,Rattus norvegicus,,,10116.0,,,"Distribution in rat heart 30 min after intravenous administration, injected dose/gm",,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624817
11274,1,,1,Canis lupus familiaris,,,9615.0,,,Oral diuretic activity was evaluated by measuring Na+ excretion in dog at 5.4 mg/kg after ip administration ( 0-6 hr),,,,,BAO_0000218,50588,N,Intermediate,CHEMBL624818
11275,1,,1,Canis lupus familiaris,,,9615.0,,,Oral diuretic activity was evaluated by measuring Na+ excretion in dog at 5 mg/kg after ip administration,,,,,BAO_0000218,50588,N,Intermediate,CHEMBL624819
11276,1,,1,Canis lupus familiaris,,,9615.0,,,Oral diuretic activity was evaluated by measuring Na+ excretion in dog at 5 mg/kg after ip administration (0-6 hr),,,,,BAO_0000218,50588,N,Intermediate,CHEMBL624820
11277,1,,1,Canis lupus familiaris,,,9615.0,,,Oral diuretic activity was evaluated by measuring Na+ excretion in dog at 5 mg/kg after ip administration ( 0 - 6 hr),,,,,BAO_0000218,50588,N,Intermediate,CHEMBL624821
11278,1,,1,Canis lupus familiaris,,,9615.0,,,Oral diuretic activity was evaluated by measuring Na+ excretion in dog at 5 mg/kg after ip administration ( 0-6 hr ),,,,,BAO_0000218,50588,N,Intermediate,CHEMBL624822
11279,1,,1,Canis lupus familiaris,,,9615.0,,,Oral diuretic activity was evaluated by measuring Na+ excretion in dog at 5 mg/kg after ip administration ( 0-6 hr),,,,,BAO_0000218,50588,N,Intermediate,CHEMBL624823
11280,1,,1,Escherichia coli,,,562.0,,,Observed diffusion coefficient in organic solvent for Escherichia coli,,,,,BAO_0000218,50212,N,Intermediate,CHEMBL624824
11281,1,,1,Rattus norvegicus,,,10116.0,178.0,,"Concentration of compound in blood of rats, pretreated with 6-Hydroxydopamine assessed using [18F]- as radiotracer",Blood,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624825
11282,1,,1,Rattus norvegicus,,,10116.0,178.0,,"Concentration of compound in blood of rats, pretreated with desmethylimipramine, assessed using [18F]- as radiotracer;Dose/g",Blood,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624826
11283,1,,1,Rattus norvegicus,,,10116.0,2081.0,,"Concentration of compound in left atrium of rats, pretreated with 6-Hydroxydopamine assessed using [18F]- as radiotracer",Cardiac atrium,,,,BAO_0000218,50597,N,Intermediate,CHEMBL876817
11284,1,,1,Rattus norvegicus,,,10116.0,2081.0,,"Concentration of compound in left atrium of rats, pretreated with desmethylimipramine, assessed using [18F]- as radiotracer;Dose/g",Cardiac atrium,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624827
11285,1,,1,Rattus norvegicus,,,10116.0,,,"Concentration of compound in left ventricle of of rats, pretreated with 6-Hydroxydopamine assessed using [18F]- as radiotracer",,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624828
11286,1,,1,Rattus norvegicus,,,10116.0,,,"Concentration of compound in left ventricle of of rats, pretreated with desmethylimipramine, assessed using [18F]- as radiotracer;Dose/g",,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624829
11287,1,,1,Rattus norvegicus,,,10116.0,2107.0,,"Concentration of compound in liver of rats, pretreated with 6-Hydroxydopamine assessed using [18F]- as radiotracer",Liver,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624830
11288,1,,1,Rattus norvegicus,,,10116.0,2107.0,,"Concentration of compound in liver of rats, pretreated with desmethylimipramine, assessed using [18F]- as radiotracer;Dose/g",Liver,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624831
11289,1,,1,Rattus norvegicus,,,10116.0,2081.0,,"Concentration of compound in right atrium of rats, pretreated with 6-Hydroxydopamine assessed using [18F]- as radiotracer",Cardiac atrium,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624832
11290,1,,1,Rattus norvegicus,,,10116.0,2081.0,,"Concentration of compound in right atrium of rats, pretreated with desmethylimipramine, assessed using [18F]- as radiotracer;Dose/g",Cardiac atrium,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624833
11291,1,,1,Rattus norvegicus,,,10116.0,,,"Concentration of compound in right ventricle of rats, pretreated with desmethylimipramine, assessed using [18F]- as radiotracer;Dose/g",,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624834
11292,1,,1,Rattus norvegicus,,,10116.0,,,"Concentration of compound in right ventricle of rats, pretreated with 6-Hydroxydopamine assessed using [18F]- as radiotracer",,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624835
11293,1,,1,Rattus norvegicus,,,10116.0,2106.0,,"Concentration of compound in spleen of rats, pretreated with 6-Hydroxydopamine assessed using [18F]- as radiotracer",Spleen,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624836
11294,1,,1,Rattus norvegicus,,,10116.0,2106.0,,"Concentration of compound in spleen of rats, pretreated with desmethylimipramine, assessed using [18F]- as radiotracer;Dose/g",Spleen,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624837
11295,1,,1,Rattus norvegicus,,,10116.0,178.0,,Distribution of radioactivity of radiolabeled compound in blood of female rats 30 minutes after intravenous administration,Blood,,,,BAO_0000218,50597,N,Intermediate,CHEMBL624838
11296,1,,1,Rattus norvegicus,,,10116.0,178.0,,Distribution of radioactivity of radiolabeled compound in blood of female rats 5 minutes after intravenous administration,Blood,,,,BAO_0000218,50597,N,Intermediate,CHEMBL622188
11297,1,,1,Rattus norvegicus,,,10116.0,948.0,,Distribution of radioactivity of radiolabeled compound in heart of female rats 30 minutes after intravenous administration,Heart,,,,BAO_0000218,50597,N,Intermediate,CHEMBL622189
11298,1,,1,Rattus norvegicus,,,10116.0,948.0,,Distribution of radioactivity of radiolabeled compound in heart of female rats 30 minutes after intravenous administration at,Heart,,,,BAO_0000218,50597,N,Intermediate,CHEMBL622190
11299,1,,1,Rattus norvegicus,,,10116.0,948.0,,Distribution of radioactivity of radiolabeled compound in heart of female rats 5 minutes after intravenous administration,Heart,,,,BAO_0000218,50597,N,Intermediate,CHEMBL625170
11300,1,,1,Rattus norvegicus,,,10116.0,2113.0,,Distribution of radioactivity of radiolabeled compound in kidney of female rats 30 minutes after intravenous administration,Kidney,,,,BAO_0000218,50597,N,Intermediate,CHEMBL625171
11301,1,,1,Rattus norvegicus,,,10116.0,2113.0,,Distribution of radioactivity of radiolabeled compound in kidney of female rats 30 minutes after intravenous administration,Kidney,,,,BAO_0000218,50597,N,Intermediate,CHEMBL625172
11302,1,,1,Rattus norvegicus,,,10116.0,2113.0,,Distribution of radioactivity of radiolabeled compound in kidney of female rats 5 minutes after intravenous administration,Kidney,,,,BAO_0000218,50597,N,Intermediate,CHEMBL625173
11303,1,,1,Rattus norvegicus,,,10116.0,2107.0,,Distribution of radioactivity of radiolabeled compound in liver of female rats 30 minutes after intravenous administration,Liver,,,,BAO_0000218,50597,N,Intermediate,CHEMBL625174
11304,1,,1,Rattus norvegicus,,,10116.0,2107.0,,Distribution of radioactivity of radiolabeled compound in liver of female rats 5 minutes after intravenous administration,Liver,,,,BAO_0000218,50597,N,Intermediate,CHEMBL625175
11305,1,,1,Rattus norvegicus,,,10116.0,2107.0,,Distribution of radioactivity of radiolabeled compound in liver of female rats 5 minutes after intravenous administration at,Liver,,,,BAO_0000218,50597,N,Intermediate,CHEMBL625176
11306,1,,1,Rattus norvegicus,,,10116.0,2048.0,,Distribution of radioactivity of radiolabeled compound in lung of female rats 30 minutes after intravenous administration,Lung,,,,BAO_0000218,50597,N,Intermediate,CHEMBL625177
11307,1,,1,Rattus norvegicus,,,10116.0,2048.0,,Distribution of radioactivity of radiolabeled compound in lung of female rats 5 minutes after intravenous administration,Lung,,,,BAO_0000218,50597,N,Intermediate,CHEMBL625178
11308,1,,1,Rattus norvegicus,,,10116.0,2048.0,,Distribution of radioactivity of radiolabeled compound in lung of female rats 5 minutes after intravenous administration at,Lung,,,,BAO_0000218,50597,N,Intermediate,CHEMBL625179
11309,1,,1,Rattus norvegicus,,,10116.0,2048.0,,Distribution of radioactivity of radiolabeled compound in lung of female rats 30 minutes after intravenous administration,Lung,,,,BAO_0000218,50597,N,Intermediate,CHEMBL625180
11310,1,,0,,,,,,,"Original dose appeared in the bile as unchanged compound, which was eliminated at a fairly constant rate over the first 4 hr following the iv administration",,,,,BAO_0000218,22224,U,Autocuration,CHEMBL625181
11311,1,,1,Mus musculus,,,10090.0,1088.0,,Percentage of dose recovered after 0-6 hr in the urine of mice was measured.,Urine,,,,BAO_0000218,50594,N,Intermediate,CHEMBL625182
11312,1,,1,Rattus norvegicus,,,10116.0,,,The distribution of the 131 I-labeled compound at 30 min was evaluated in rat blood as Percent of injected dose per gram in the organ,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL625183
11313,1,,1,Rattus norvegicus,,,10116.0,,,The distribution of the 131 I-labeled compound at 30 min was evaluated in rat brain as Percent of injected dose in the total organ,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL875848
11314,1,,1,Rattus norvegicus,,,10116.0,,,The distribution of the 131 I-labeled compound at 30 min was evaluated in rat brain as Percent of injected dose per gram in the organ,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL622260
11315,1,,1,Rattus norvegicus,,,10116.0,,,The distribution of the 131 I-labeled compound at 30 min was evaluated in rat heart as Percent of injected dose in the total organ,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL622261
11316,1,,1,Rattus norvegicus,,,10116.0,,,The distribution of the 131 I-labeled compound at 30 min was evaluated in rat heart as Percent of injected dose per gram in the organ,,,,,BAO_0000218,50597,N,Intermediate,CHEMBL622262
11317,1,,1,Rattus norvegicus,,,10116.0,2113.0,,The distribution of the 131 I-labeled compound at 30 min was evaluated in rat kidney as Percent of injected dose in the total organ,Kidney,,,,BAO_0000218,50597,N,Intermediate,CHEMBL622263
11318,1,,1,Rattus norvegicus,,,10116.0,2113.0,,The distribution of the 131 I-labeled compound at 30 min was evaluated in rat kidney as Percent of injected dose per gram in the organ,Kidney,,,,BAO_0000218,50597,N,Intermediate,CHEMBL622418
11319,1,,1,Rattus norvegicus,,,10116.0,2107.0,,The distribution of the 131 I-labeled compound at 30 min was evaluated in rat liver as Percent of injected dose in the total organ,Liver,,,,BAO_0000218,50597,N,Intermediate,CHEMBL622419
11320,1,,1,Mus musculus,In vivo,,10090.0,,,Biodistribution in CD-1 mice was determined after 1 minute in femur(expressed as percent injected dose per gram normalized to a 25 g mouse),,,,,BAO_0000218,50594,N,Intermediate,CHEMBL623388
11321,1,,1,Mus musculus,In vivo,,10090.0,2107.0,,Biodistribution in CD-1 mice was determined after 1 minute in liver(expressed as percent injected dose per gram normalized to a 25 g mouse),Liver,,,,BAO_0000218,50594,N,Intermediate,CHEMBL623389
11322,1,,1,Mus musculus,In vivo,,10090.0,,,Biodistribution in CD-1 mice was determined after 1 minute in lung(expressed as percent injected dose per gram normalized to a 25 g mouse),,,,,BAO_0000218,50594,N,Intermediate,CHEMBL623390
11323,1,,1,Mus musculus,In vivo,,10090.0,,,Biodistribution in CD-1 mice was determined after 120 minutes in Striatum(expressed as percent injected dose per gram normalized to a 25 g mouse),,,,,BAO_0000218,50594,N,Intermediate,CHEMBL623391
11324,1,,1,Mus musculus,In vivo,,10090.0,178.0,,Biodistribution in CD-1 mice was determined after 120 minutes in blood(expressed as percent injected dose per gram normalized to a 25 g mouse),Blood,,,,BAO_0000218,50594,N,Intermediate,CHEMBL623392
11325,1,,1,Mus musculus,In vivo,,10090.0,2037.0,,Biodistribution in CD-1 mice was determined after 120 minutes in cerebellum(expressed as percent injected dose per gram normalized to a 25 g mouse),Cerebellum,,,,BAO_0000218,50594,N,Intermediate,CHEMBL623393
11326,1,,1,Mus musculus,In vivo,,10090.0,,,Biodistribution in CD-1 mice was determined after 120 minutes in cortex(expressed as percent injected dose per gram normalized to a 25 g mouse),,,,,BAO_0000218,50594,N,Intermediate,CHEMBL623394
11327,1,,1,Mus musculus,In vivo,,10090.0,,,Biodistribution in CD-1 mice was determined after 120 minutes in femur(expressed as percent injected dose per gram normalized to a 25 g mouse),,,,,BAO_0000218,50594,N,Intermediate,CHEMBL618885
11328,1,,1,Mus musculus,In vivo,,10090.0,2107.0,,Biodistribution in CD-1 mice was determined after 120 minutes in liver(expressed as percent injected dose per gram normalized to a 25 g mouse),Liver,,,,BAO_0000218,50594,N,Intermediate,CHEMBL618886
11329,1,,1,Mus musculus,In vivo,,10090.0,,,Biodistribution in CD-1 mice was determined after 120 minutes in lung(expressed as percent injected dose per gram normalized to a 25 g mouse),,,,,BAO_0000218,50594,N,Intermediate,CHEMBL618887
11330,1,,1,Mus musculus,In vivo,,10090.0,,,Biodistribution in CD-1 mice was determined after 30 minutes in Striatum (expressed as percent injected dose per gram normalized to a 25 g mouse),,,,,BAO_0000218,50594,N,Intermediate,CHEMBL619535
11331,1,,1,Mus musculus,In vivo,,10090.0,178.0,,Biodistribution in CD-1 mice was determined after 30 minutes in blood (expressed as percent injected dose per gram normalized to a 25 g mouse),Blood,,,,BAO_0000218,50594,N,Intermediate,CHEMBL619536
11332,1,,1,Mus musculus,In vivo,,10090.0,2037.0,,Biodistribution in CD-1 mice was determined after 30 minutes in cerebellum (expressed as percent injected dose per gram normalized to a 25 g mouse),Cerebellum,,,,BAO_0000218,50594,N,Intermediate,CHEMBL619537
11333,1,,1,Mus musculus,In vivo,,10090.0,,,Biodistribution in CD-1 mice was determined after 30 minutes in cortex (expressed as percent injected dose per gram normalized to a 25 g mouse),,,,,BAO_0000218,50594,N,Intermediate,CHEMBL619705
11334,1,,1,Mus musculus,In vivo,,10090.0,,,Biodistribution in CD-1 mice was determined after 30 minutes in femur (expressed as percent injected dose per gram normalized to a 25 g mouse),,,,,BAO_0000218,50594,N,Intermediate,CHEMBL619706
11335,1,,1,Mus musculus,In vivo,,10090.0,2107.0,,Biodistribution in CD-1 mice was determined after 30 minutes in liver (expressed as percent injected dose per gram normalized to a 25 g mouse),Liver,,,,BAO_0000218,50594,N,Intermediate,CHEMBL619707
11336,1,,1,Mus musculus,In vivo,,10090.0,,,Biodistribution in CD-1 mice was determined after 30 minutes in lung (expressed as percent injected dose per gram normalized to a 25 g mouse),,,,,BAO_0000218,50594,N,Intermediate,CHEMBL619708
11337,1,,1,Mus musculus,In vivo,,10090.0,,,Biodistribution in CD-1 mice was determined after 5 minute in Striatum(expressed as percent injected dose per gram normalized to a 25 g mouse),,,,,BAO_0000218,50594,N,Intermediate,CHEMBL625219
11338,1,,1,Mus musculus,In vivo,,10090.0,178.0,,Biodistribution in CD-1 mice was determined after 5 minute in blood(expressed as percent injected dose per gram normalized to a 25 g mouse),Blood,,,,BAO_0000218,50594,N,Intermediate,CHEMBL625220
