doc_id,cell_id,assay_cell_type,tid,assay_tax_id,assay_category,src_assay_id,bao_format,assay_type,tissue_id,chembl_id,variant_id,assay_subcellular_fraction,curated_by,assay_tissue,src_id,confidence_score,assay_strain,assay_organism,relationship_type,assay_test_type,assay_id,description
11320,,,55,,,,BAO_0000357,B,,CHEMBL619882,,,Expert,,1,8,,,H,,3807,In vitro inhibition of leukotriene B4 synthesis in human whole blood by inhibiting 5-lipoxygenase
6838,,,55,,,,BAO_0000357,B,,CHEMBL619883,,,Autocuration,,1,8,,,H,,3808,In vitro inhibitory activity against 5-lipoxygenase in a human whole blood assay
17667,,,55,9606.0,,,BAO_0000357,B,178.0,CHEMBL619884,,,Expert,Blood,1,9,,Homo sapiens,D,,3809,Inhibition of 5-Lipoxygenase (5-LO) of human whole blood (HWB)
12703,,,55,,,,BAO_0000357,B,,CHEMBL619885,,,Autocuration,,1,8,,,H,,3810,In vitro potency against human 5-Lipoxygenase
14312,,,55,9606.0,,,BAO_0000019,F,,CHEMBL619886,,,Expert,,1,9,,Homo sapiens,D,,3811,Inhibitory activity against 5-lipoxygenase in Human whole blood (HWBL) stimulated with calcium ionophore (A23187) and LTB4 measured by enzyme immunoassay
14312,,,55,,,,BAO_0000019,F,178.0,CHEMBL619887,,,Autocuration,Blood,1,8,,,H,,3812,Inhibition activity against 5-lipoxygenase in Human whole blood (HWBL) stimulated with calcium ionophore (A23187) and LTB4 measured by enzyme immunoassay; No data
5364,,,55,,,,BAO_0000019,F,,CHEMBL875097,,,Autocuration,,1,8,,,H,,3813,Inhibition of 5-lipoxygenase activity of compound evaluated as determined by the inhibition of calcium ionophore-induced leukotriene B4 production in human blood.
951,,,55,,,,BAO_0000219,B,,CHEMBL618001,,,Autocuration,,1,8,,,H,,3814,Inhibition of 5-lipoxygenase was evaluated in human polymorphonuclear leukocytes stimulated by calcium ionophore A-23187 for formation of 5-HETE
951,,,55,,,,BAO_0000219,B,,CHEMBL618002,,,Autocuration,,1,8,,,H,,3815,Inhibition of 5-lipoxygenase was evaluated in human polymorphonuclear leukocytes stimulated by calcium ionophore A-23187 for formation of 5-HETE; NA means Not active
951,,,55,,,,BAO_0000219,B,,CHEMBL618003,,,Autocuration,,1,8,,,H,,3816,Inhibition of 5-lipoxygenase was evaluated in human polymorphonuclear leukocytes stimulated by calcium ionophore A-23187 for formation of LTB4
951,,,55,,,,BAO_0000219,B,,CHEMBL618004,,,Autocuration,,1,8,,,H,,3817,Inhibition of 5-lipoxygenase was evaluated in human polymorphonuclear leukocytes stimulated by calcium ionophore A-23187 for formation of LTB4; NA means Not active
12365,,,55,,,,BAO_0000219,B,,CHEMBL618005,,,Autocuration,,1,8,,,H,,3818,Inhibition of human 5-lipoxygenase in human cells
10603,,,55,,,,BAO_0000357,B,,CHEMBL618006,,,Expert,,1,8,,,H,,3819,Inhibition of human neutrophil 5-lipoxygenase
10501,,,55,,,,BAO_0000019,B,,CHEMBL875086,,,Autocuration,,1,8,,,H,,3820,Inhibitory activity against 5-lipoxygenase expressed from human polymorphonuclear cells
12281,,,55,,,,BAO_0000357,B,178.0,CHEMBL618007,,,Expert,Blood,1,8,,,H,,3821,Inhibition of 5-lipoxygenase from human whole blood
2567,,,55,,,,BAO_0000357,B,,CHEMBL618008,,,Autocuration,,1,8,,,H,,3822,Inhibitory concentration required against 5-lipoxygenase activity in cytosolic fractions of human neutrophils
2567,,,55,,,,BAO_0000219,B,,CHEMBL618009,,,Autocuration,,1,8,,,H,,3823,Inhibitory concentration required against 5-lipoxygenase activity in intact cells of human neutrophils
10193,,,55,,,,BAO_0000357,B,,CHEMBL618010,,,Expert,,1,8,,,H,,3824,In vitro inhibition of polymorphonuclear leukocyte derived human 5-lipoxygenase
10193,,,55,,,,BAO_0000357,B,,CHEMBL618011,,,Autocuration,,1,8,,,H,,3825,In vitro inhibitory activity against polymorphonuclear leukocyte 5-lipoxygenase in human cell at 10 uM
13623,,,55,,,,BAO_0000357,B,,CHEMBL618012,,,Expert,,1,8,,,H,,3826,Potency to inhibit oxidation of arachidonic acid by recombinant human 5-lipoxygenase
12780,,,55,,,,BAO_0000357,B,,CHEMBL882927,,,Autocuration,,1,8,,,H,,3827,Tested against 5-lipoxygenase
12780,,,55,,,,BAO_0000357,B,,CHEMBL618013,,,Autocuration,,1,8,,,H,,3828,Tested for activity against 5-Lipoxygenase (5-LO)
12780,,,55,,,,BAO_0000357,B,,CHEMBL618014,,,Autocuration,,1,8,,,H,,3829,Tested for activity against 5-lipoxygenase
11966,,,55,,,,BAO_0000357,B,,CHEMBL618015,,,Autocuration,,1,8,,,H,,3830,Tested for inhibition of 5-HPETE production by human 5-LO
5364,,,55,,,,BAO_0000019,F,,CHEMBL618016,,,Autocuration,,1,8,,,H,,3831,The 5-lipoxygenase activity by the inhibition of calcium ionophore-induced leukotriene B4 production in human blood.
13165,,,55,,,,BAO_0000357,B,,CHEMBL618017,,,Expert,,1,8,,,H,,3832,Inhibition of Human 5-lipoxygenase
5364,,,55,,,,BAO_0000019,B,,CHEMBL618018,,,Autocuration,,1,8,,,H,,3833,The compound was evaluated for its inhibitory activity against 5-lipoxygenase using granulocytes-type cells
11311,,,55,,,,BAO_0000219,B,,CHEMBL875087,,,Autocuration,,1,8,,,H,,3834,The compound was tested for inhibitory activity against 5-lipoxygenase in human polymorphonuclear leukocytes[PMNS]
11311,,,55,,,,BAO_0000219,B,,CHEMBL618019,,,Autocuration,,1,8,,,H,,3835,The compound was tested for inhibitory activity against LT synthesis in human polymorphonuclear leukocytes[PMNS]
14863,,,55,,,,BAO_0000019,B,,CHEMBL618020,,,Autocuration,,1,8,,,H,,3836,The compound was tested for the concentration (in uM) to inhibit 50% of 5-Lipoxygenase (5-LOX) and is expressed in IC50.
14863,,,55,,,,BAO_0000019,B,,CHEMBL618021,,,Autocuration,,1,8,,,H,,3837,The compound was tested for the concentration (in uM) to inhibit 50% of 5-Lipoxygenase (5-LOX) and is expressed in IC50; Not tested
11087,,,55,,,,BAO_0000357,B,178.0,CHEMBL618022,,,Autocuration,Blood,1,8,,,H,,3838,The compound was tested for the inhibition of 5-lipoxygenase (5-lo) in human whole blood (HWBL)
455,,,55,,,,BAO_0000357,B,,CHEMBL618023,,,Autocuration,,1,8,,,H,,3839,The compound was tested in vitro for inhibition against 5-lipoxygenase in intact human neutrophils
13183,,,55,,,,BAO_0000357,B,,CHEMBL618024,,,Autocuration,,1,8,,,H,,3840,5-lipoxygenase Inhibitory activity was measured by enzyme immunoassay using human whole blood stimulated with calcium ionophore (A23187) and LTB4 (leukotriene B4)
10319,,,55,,,,BAO_0000019,B,,CHEMBL873950,,,Expert,,1,8,,,H,,3841,In vitro inhibitory activity against 5-lipoxygenase in human polymorphonuclear (PMN) cells
10193,,,55,,,,BAO_0000357,B,,CHEMBL618025,,,Autocuration,,1,8,,,H,,3842,In vitro inhibitory activity against polymorphonuclear leukocyte 5-lipoxygenase in human cell at 10 uM
951,,,55,,,,BAO_0000219,B,,CHEMBL618026,,,Autocuration,,1,8,,,H,,3843,Inhibition of 5-lipoxygenase was evaluated in human polymorphonuclear leukocytes stimulated by calcium ionophore A-23187 for formation of 5-HETE at 10 uM
951,,,55,,,,BAO_0000219,B,,CHEMBL618027,,,Autocuration,,1,8,,,H,,3844,Inhibition of 5-lipoxygenase was evaluated in human polymorphonuclear leukocytes stimulated by calcium ionophore A-23187 for formation of 5-HETE at 10 uM; NA means Inactive
951,,,55,,,,BAO_0000219,B,,CHEMBL618028,,,Autocuration,,1,8,,,H,,3845,Inhibition of 5-lipoxygenase was evaluated in human polymorphonuclear leukocytes stimulated by calcium ionophore A-23187 for formation of LTB4 at 10 uM
951,,,55,,,,BAO_0000219,B,,CHEMBL618029,,,Autocuration,,1,8,,,H,,3846,Inhibition of 5-lipoxygenase was evaluated in human polymorphonuclear leukocytes stimulated by calcium ionophore A-23187 for formation of LTB4 at 10 uM; NA means Inactive
9859,,,55,,,,BAO_0000357,B,,CHEMBL618030,,,Expert,,1,8,,,H,,3847,Inhibitory activity against 5-lipoxygenase at 10 uM concentration
9859,,,55,,,,BAO_0000357,B,,CHEMBL618031,,,Expert,,1,8,,,H,,3848,Inhibitory activity against 5-lipoxygenase at 1 uM concentration
9859,,,55,,,,BAO_0000357,B,,CHEMBL618032,,,Autocuration,,1,8,,,H,,3849,Inhibitory activity against lipoxygenase (LO) at 10 uM concentration
2567,,,55,,,,BAO_0000357,B,,CHEMBL618033,,,Autocuration,,1,8,,,H,,3850,Inhibitory concentration required against 5-lipoxygenase activity in cytosolic fractions of human neutrophils
10193,,,55,,,,BAO_0000357,B,,CHEMBL618034,,,Autocuration,,1,8,,,H,,3851,In vitro inhibitory activity against polymorphonuclear leukocyte 5-lipoxygenase in human cell at 1 uM
10193,,,55,,,,BAO_0000357,B,,CHEMBL875088,,,Autocuration,,1,8,,,H,,3852,In vitro inhibitory activity against polymorphonuclear leukocyte 5-lipoxygenase in human cell at 10 uM
949,,,55,,,,BAO_0000019,B,,CHEMBL618035,,,Autocuration,,1,8,,,H,,3853,Tested for the inhibition of 5-lipoxygenase from human polymorphonuclear leukocytes(PMN) at 10 uM concentration of the compound; IA= Inactive
949,,,55,,,,BAO_0000019,B,,CHEMBL618036,,,Autocuration,,1,8,,,H,,3854,Tested for the inhibition of 5-lipoxygenase from human polymorphonuclear leukocytes(PMN) at 10 uM concentration of the compound; value ranges from 70-90
10603,,,55,,,,BAO_0000357,B,,CHEMBL618037,,,Expert,,1,8,,,H,,3855,Inhibition of human neutrophil 5-lipoxygenase at the concentration of 0.1 uM
10603,,,55,,,,BAO_0000357,B,,CHEMBL618038,,,Expert,,1,8,,,H,,3856,Inhibition of human neutrophil 5-lipoxygenase at the concentration of 1 uM
10603,,,55,,,,BAO_0000019,F,,CHEMBL618761,,,Autocuration,,1,8,,,H,,3857,Inhibition of human neutrophil 5-lipoxygenase at the concentration of 1 uM
10603,,,55,,,,BAO_0000357,B,,CHEMBL618762,,,Expert,,1,8,,,H,,3858,Inhibition of lipoxygenase at the concentration of 0.1 uM
10603,,,55,,,,BAO_0000357,B,,CHEMBL618763,,,Expert,,1,8,,,H,,3859,Inhibition of lipoxygenase at the concentration of 1 uM
10193,,,55,,,,BAO_0000357,B,,CHEMBL618764,,,Autocuration,,1,8,,,H,,3860,In vitro inhibitory activity against polymorphonuclear leukocyte 5-lipoxygenase in human cell
14580,,,55,9606.0,,,BAO_0000357,B,,CHEMBL618765,,,Expert,,1,9,,Homo sapiens,D,,3861,Inhibition of 5-Lipoxygenase (5-LOX)
11090,,,17087,,,,BAO_0000357,B,,CHEMBL618766,,,Expert,,1,8,,,H,,3862,Inhibition of 5-lipoxygenase in mouse macrophages.
11090,,,17087,,,,BAO_0000357,B,,CHEMBL618767,,,Expert,,1,8,,,H,,3863,Inhibition of 5-lipoxygenase in mouse macrophages.
6339,,,17087,,,,BAO_0000357,B,,CHEMBL619380,,,Autocuration,,1,8,,,H,,3864,Inhibitory activity against lipoxygenase-2 in mice
6339,,,17087,,,,BAO_0000357,B,,CHEMBL619381,,,Expert,,1,8,,,H,,3865,Inhibitory activity against murine lipoxygenase-2.
12281,,,17087,10090.0,,,BAO_0000357,B,,CHEMBL619382,,,Expert,,1,9,,Mus musculus,D,,3866,Inhibition of 5-lipoxygenase from mouse macrophage
11311,,,17087,,,,BAO_0000357,B,,CHEMBL619383,,,Autocuration,,1,8,,,H,,3867,The compound was tested for inhibitory activity against 5-lipoxygenase in mouse macrophages
11089,,,55,9823.0,,,BAO_0000019,B,,CHEMBL619384,,,Autocuration,,1,8,,Sus scrofa,H,,3868,The compound was tested for the inhibition of Arachidonate 5-lipoxygenase purified from porcine leukocytes.
10091,,,55,9823.0,,,BAO_0000019,B,,CHEMBL619385,,,Autocuration,,1,8,,Sus scrofa,H,,3869,Inhibition of 5-lipoxygenase reaction catalyzed by purified enzyme from porcine leukocytes
14352,,,55,9986.0,,,BAO_0000019,B,,CHEMBL882928,,,Autocuration,,1,8,,Oryctolagus cuniculus,H,,3870,Inhibitory concentration against 5-lipoxygenase from isolated rabbit granulocytes
13329,,,12166,10116.0,,,BAO_0000019,B,,CHEMBL619386,,,Expert,,1,9,,Rattus norvegicus,D,,3871,5-lipoxygenase Inhibitory activity against rat polymorphonuclear leucocytes using 5-HETE
13329,,,12166,,,,BAO_0000019,B,,CHEMBL619387,,,Autocuration,,1,8,,,H,,3872,"5-lipoxygenase inhibitory activity against rat polymorphonuclear leucocytes from female wistar rat, by using 5-HETE. "
13329,,,12166,,,,BAO_0000019,B,,CHEMBL619388,,,Autocuration,,1,8,,,H,,3873,"5-lipoxygenase inhibitory activity against rat polymorphonuclear leucocytes from female wistar rat, by using 5-HETE."
13329,,,12166,,,,BAO_0000019,B,,CHEMBL619389,,,Autocuration,,1,8,,,H,,3874,"5-lipoxygenase inhibitory activity against rat polymorphonuclear leucocytes from female wistar rat, by using LTB4."
13329,,,12166,,,,BAO_0000019,B,,CHEMBL619390,,,Expert,,1,8,,,H,,3875,Inhibition of 5-lipoxygenase pathway in rat polymorphonuclear assay (inhibition of 5-HETE formation)
13329,,,12166,,,,BAO_0000019,B,,CHEMBL619391,,,Expert,,1,8,,,H,,3876,"Inhibition of 5-lipoxygenase pathway in rat polymorphonuclear assay, by ability to inhibit formation of LTB4 AT 10 uM"
13329,,,12166,,,,BAO_0000019,B,,CHEMBL619392,,,Autocuration,,1,8,,,H,,3877,Inhibition of 5-lipoxygenase pathway was evaluated in rat polymorphonuclear assay by compound (50 uM) ability to inhibit formation of 5-HETE
11311,,,12166,,,,BAO_0000019,B,,CHEMBL619393,,,Autocuration,,1,8,,,H,,3878,The effective dose for inhibition of 5-lipoxygenase in rat blood leukocyte (ex vivo)
11311,,,12166,,,,BAO_0000019,B,,CHEMBL619394,,,Autocuration,,1,8,,,H,,3879,The effective dose for inhibition of 5-lipoxygenase in rat passive Arthus model after oral administration
105,702.0,RBL-1,12166,,,,BAO_0000219,B,,CHEMBL619395,,,Autocuration,,1,8,,,H,,3880,"In vitro inhibition of 5-lipoxygenase HETE (5-hydroperoxyeicosatetraenoic acid) in RBL-1 macrophage, a cell-free enzyme assay"
105,702.0,RBL-1,12166,,,,BAO_0000219,B,,CHEMBL619396,,,Autocuration,,1,8,,,H,,3881,"In vitro inhibition of 5-lipoxygenase HETE (5-hydroperoxyeicosatetraenoic acid) in RBL-1 macrophage, a cell-free enzyme assay"
9138,,,12166,,,,BAO_0000357,B,,CHEMBL619397,,,Autocuration,,1,8,,,H,,3882,Inhibition of rat neutrophil 5- Lipoxygenase (5-LO)
9138,,,12166,,,,BAO_0000357,B,,CHEMBL619398,,,Autocuration,,1,8,,,H,,3883,"Inhibition of rat neutrophil 5- Lipoxygenase (5-LO),"
9138,,,12166,,,,BAO_0000357,B,,CHEMBL619399,,,Autocuration,,1,8,,,H,,3884,"Inhibition of rat neutrophil 5- Lipoxygenase (5-LO), (at a concentration of 0.2 nM ),"
14427,,,12166,,,,BAO_0000357,B,,CHEMBL619400,,,Autocuration,,1,8,,,H,,3885,5-LO inhibitory activity determined by measuring the conversion of [14C]arachidonic acid to leukotrienes in RBL-2H3 cell using thin-layer chromatography; Not determined
13329,,,12166,,,,BAO_0000019,B,,CHEMBL619401,,,Autocuration,,1,8,,,H,,3886,"5-lipoxygenase inhibitory activity against rat polymorphonuclear leucocytes from female wistar rat, by using 5-HETE."
13329,,,12166,,,,BAO_0000019,B,,CHEMBL619402,,,Autocuration,,1,8,,,H,,3887,"5-lipoxygenase inhibitory activity against rat polymorphonuclear leucocytes from female wistar rat, by using LTB4. "
14427,663.0,RBL-2H3,12166,10116.0,,,BAO_0000219,B,,CHEMBL619403,,,Expert,,1,9,,Rattus norvegicus,D,,3888,Inhibition of 5-lipoxygenase mediated conversion of [14C]arachidonic acid to leukotrienes in RBL-2H3 cells
14427,,,12166,,,,BAO_0000357,B,,CHEMBL619404,,,Autocuration,,1,8,,,H,,3889,5-lipoxygenase inhibitory activity determined by measuring the conversion of [14C]arachidonic acid to leukotrienes in RBL-2H3 cell using thin-layer chromatography; Not determined
14427,,,12166,,,,BAO_0000357,B,,CHEMBL619405,,,Autocuration,,1,8,,,H,,3890,5-lipoxygenase inhibitory activity determined by measuring the conversion of [14C]arachidonic acid to leukotrienes in RBL-2H3 cell using thin-layer chromatography.
10293,702.0,RBL-1,12166,,,,BAO_0000219,B,,CHEMBL619406,,,Expert,,1,8,,,H,,3891,Ability to inhibit 5-lipoxygenase by using a crude preparation of the cytosolic enzyme from the rat basophilic leukemia (RBL-1) cell line
338,702.0,RBL-1,12166,10116.0,,,BAO_0000219,B,,CHEMBL619407,,,Expert,,1,9,,Rattus norvegicus,D,,3892,Inhibition of 5-Lipoxygenase of rat basophilic leukemia cells
303,,,12166,,,,BAO_0000357,B,,CHEMBL619408,,,Autocuration,,1,8,,,H,,3893,Compound was evaluated for its inhibitory activity against 5-LO (5-lipoxygenase)
303,702.0,RBL-1,12166,,,,BAO_0000219,B,,CHEMBL619409,,,Autocuration,,1,8,,,H,,3894,Compound was evaluated for its inhibitory activity against 5-LO (5-lipoxygenase) in intact RBL-1 cell line assay
9247,702.0,RBL-1,12166,,,,BAO_0000219,B,,CHEMBL619410,,,Expert,,1,8,,,H,,3895,Inhibition of rat basophilic leukemia-1 (RBL-1) 5-lipoxygenase
9247,702.0,RBL-1,12166,,,,BAO_0000219,B,,CHEMBL619753,,,Autocuration,,1,8,,,H,,3896,Compound was evaluated for the inhibition of rat basophilic leukemia-1 (RBL-1) 5-Lipoxygenase at 100 uM; NS = no significant activity
137,702.0,RBL-1,12166,,,,BAO_0000219,B,,CHEMBL619754,,,Autocuration,,1,8,,,H,,3897,Compound was evaluated in an intact RBL-1 cell line for inhibition of 5-lipoxygenase
11481,,,12166,,,,BAO_0000357,B,,CHEMBL619903,,,Expert,,1,8,,,H,,3898,Evaluated in vitro for its inhibitory activity against 5-lipoxygenase
11481,,,12166,,,,BAO_0000357,B,,CHEMBL619904,,,Expert,,1,8,,,H,,3899,"Evaluated in vitro for its inhibitory activity against 5-lipoxygenase; N=Inactive, <50% inhibition at 10 uM concentration"
9029,,,12166,,,,BAO_0000357,B,,CHEMBL619905,,,Expert,,1,8,,,H,,3900,Inhibition of rat polymorphonuclear leukocyte (PMN) 5-Lipoxygenase in vitro
1701,,,12166,,,,BAO_0000019,B,,CHEMBL619906,,,Autocuration,,1,8,,,H,,3901,Compound was tested for inhibition of 5-lipoxygenase activity in a broken cell supernatant rat basophilic leukemia cells
1701,,,12166,,,,BAO_0000019,B,,CHEMBL619907,,,Autocuration,,1,8,,,H,,3902,Compound was tested for inhibition of 5-lipoxygenase activity in a broken cell supernatant rat basophilic leukemia cells at concentration of 32 uM; Not active
1701,,,12166,,,,BAO_0000019,B,,CHEMBL619908,,,Autocuration,,1,8,,,H,,3903,Compound was tested for inhibition of 5-lipoxygenase activity in a broken cell supernatant rat basophilic leukemia cells at concentration of 50 uM; Not active
1701,,,12166,,,,BAO_0000019,B,,CHEMBL619909,,,Autocuration,,1,8,,,H,,3904,Compound was tested for inhibition of 5-lipoxygenase activity in a broken cell supernatant rat basophilic leukemia cells; No data
13358,702.0,RBL-1,12166,,,,BAO_0000219,F,,CHEMBL619910,,,Expert,,1,8,,,H,,3905,Inhibition of 5-lipoxygenase by measuring 5-HETE levels in RBL-1 cell-free supernatant
1175,702.0,RBL-1,12166,,,,BAO_0000219,B,,CHEMBL882929,,,Expert,,1,8,,,H,,3906,Inhibitory activity against 5-lipoxygenase enzyme from RBL-1 cells
8797,702.0,RBL-1,12166,,,,BAO_0000219,B,,CHEMBL619911,,,Expert,,1,8,,,H,,3907,Ability to inhibit 5-lipoxygenase in rat basophilic leukemia cells.
8797,,,12166,,,,BAO_0000019,B,,CHEMBL619912,,,Autocuration,,1,8,,,H,,3908,Compound was tested for its ability to inhibit 5-lipoxygenase in rat basophilic leukemia cells; No data
577,,,12166,10116.0,,,BAO_0000357,B,,CHEMBL619913,,,Expert,,1,9,,Rattus norvegicus,D,,3909,Inhibition of rat basophilic leukemia cell 5-lipoxygenase
9295,702.0,RBL-1,12166,,,,BAO_0000219,B,,CHEMBL619914,,,Expert,,1,8,,,H,,3910,In vitro inhibitory activity against RBL-1 5-LO
9295,702.0,RBL-1,12166,,,,BAO_0000219,B,,CHEMBL619915,,,Autocuration,,1,8,,,H,,3911,Compound was tested for its in vitro inhibitory activity against RBL-1 5-LO (insoluble above 45 uM)
9295,702.0,RBL-1,12166,,,,BAO_0000219,B,,CHEMBL619916,,,Autocuration,,1,8,,,H,,3912,Compound was tested for its in vitro inhibitory activity against RBL-1 5-LO (time dependent)
9295,,,12166,,,,BAO_0000218,B,,CHEMBL619917,,,Autocuration,,1,8,,,H,,3913,Compound was tested for its inhibition activity against 5-LO of the whole cell in vitro in rat.
9295,,,12166,,,,BAO_0000357,B,,CHEMBL619918,,,Autocuration,,1,8,,,H,,3914,Compound was tested for its inhibition activity against the 5-LO in isolated enzyme
216,,,12166,,,,BAO_0000218,B,,CHEMBL619919,,,Autocuration,,1,8,,,H,,3915,Compound was tested for its inhibitory activity against 5-lipoxygenase in rat.
11090,702.0,RBL-1,12166,,,,BAO_0000219,B,,CHEMBL883710,,,Autocuration,,1,8,,,H,,3916,Compound was tested for the inhibition of 5-lipoxygenase (5-LPO) in rat basophilic leukemia (RBL) cells.
11090,,,12166,,,,BAO_0000019,B,178.0,CHEMBL619920,,,Autocuration,Blood,1,8,,,H,,3917,Compound was tested for the inhibition of 5-lipoxygenase (5-Lpo) in rat whole blood.
10091,,,12166,,,,BAO_0000357,B,,CHEMBL619921,,,Expert,,1,8,,,H,,3918,Concentration required for 50 % inhibition of arachidonic acid oxidation by rat 5-lipoxygenase
10274,,,12166,,,,BAO_0000019,F,,CHEMBL619922,,,Autocuration,,1,8,,,H,,3919,Concentration that produces 50% inhibition of A-23187-stimulated radiolabeled 5-HETE and TXB2 synthesis by PMN 5-lipoxygenase.
13622,,,12166,,,,BAO_0000219,F,,CHEMBL619923,,,Autocuration,,1,8,,,H,,3920,In vitro 5-lipoxygenase inhibitory activity against calcium ionophore (A23187) induced LTB4 formation in rat polymorphonuclear leukocytes
12118,702.0,RBL-1,12166,,,,BAO_0000219,B,,CHEMBL619924,,,Expert,,1,8,,,H,,3921,In vitro inhibition against 5-lipoxygenase in RBL-1 cells was determined
12576,,,12166,,,,BAO_0000357,B,,CHEMBL619925,,,Expert,,1,8,,,H,,3922,In vitro inhibition of 5-lipoxygenase (5-HETE) derived from the 9000xg supernatant of RBL broken cell assay
