Fiscal year,Organisation class,Organisation type,Trade development (marker),Biodiversity (marker),Continent ID,Fund centre ID,Organisation sub-class,Knowledge for development (marker),Bilateral aid (international marker),Indigenous issues (marker),Amount spent,ICT as a tool for development (marker),Section name,Continent name,Organisation ID,Climate change mitigation (marker),Children issues (marker),CountryRegion percent,Sector percent,Maximum CIDA contribution (project-level),IRTC percent,Climate change adaptation (marker),CountryRegion name,Urban issues (marker),Project number,Status,Branch ID,Branch name,Division ID,Division name,Section ID,Regional program (marker),Fund centre name,Untied amount(Project-level budget),FSTC percent,CFLI (marker),CIDA business delivery model (old)
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,4246,IFI,0,1,0,136500.0,0,"Ethiopia, PanAfrica, SubRegional",Africa,1001306,0,0,0.03,0.7,9700000.0,0.0,0,Northern Africa,0,A032808001,Terminating,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4227,1,PanAfrica,9700000.0,0.0,0,Core Funding
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,4246,IFI,0,1,0,39000.0,0,"Ethiopia, PanAfrica, SubRegional",Africa,1001306,0,0,0.02,0.3,9700000.0,0.0,0,Eastern Africa,0,A032808001,Terminating,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4227,1,PanAfrica,9700000.0,0.0,0,Core Funding
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,4246,IFI,0,1,0,91000.0,0,"Ethiopia, PanAfrica, SubRegional",Africa,1001306,0,0,0.02,0.7,9700000.0,0.0,0,Eastern Africa,0,A032808001,Terminating,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4227,1,PanAfrica,9700000.0,0.0,0,Core Funding
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,4246,IFI,0,1,0,58500.0,0,"Ethiopia, PanAfrica, SubRegional",Africa,1001306,0,0,0.03,0.3,9700000.0,0.0,0,Eastern Africa,0,A032808001,Terminating,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4227,1,PanAfrica,9700000.0,0.0,0,Core Funding
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,4246,IFI,0,1,0,136500.0,0,"Ethiopia, PanAfrica, SubRegional",Africa,1001306,0,0,0.03,0.7,9700000.0,0.0,0,Eastern Africa,0,A032808001,Terminating,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4227,1,PanAfrica,9700000.0,0.0,0,Core Funding
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,4246,IFI,0,1,0,146250.0,0,"Ethiopia, PanAfrica, SubRegional",Africa,1001306,0,0,0.075,0.3,9700000.0,0.0,0,Eastern Africa,0,A032808001,Terminating,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4227,1,PanAfrica,9700000.0,0.0,0,Core Funding
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,4246,IFI,0,1,0,341250.0,0,"Ethiopia, PanAfrica, SubRegional",Africa,1001306,0,0,0.075,0.7,9700000.0,0.0,0,Eastern Africa,0,A032808001,Terminating,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4227,1,PanAfrica,9700000.0,0.0,0,Core Funding
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,4246,IFI,0,1,0,146250.0,0,"Ethiopia, PanAfrica, SubRegional",Africa,1001306,0,0,0.075,0.3,9700000.0,0.0,0,Eastern Africa,0,A032808001,Terminating,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4227,1,PanAfrica,9700000.0,0.0,0,Core Funding
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,4246,IFI,0,1,0,341250.0,0,"Ethiopia, PanAfrica, SubRegional",Africa,1001306,0,0,0.075,0.7,9700000.0,0.0,0,Eastern Africa,0,A032808001,Terminating,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4227,1,PanAfrica,9700000.0,0.0,0,Core Funding
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,4246,IFI,0,1,0,146250.0,0,"Ethiopia, PanAfrica, SubRegional",Africa,1001306,0,0,0.075,0.3,9700000.0,0.0,0,Eastern Africa,0,A032808001,Terminating,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4227,1,PanAfrica,9700000.0,0.0,0,Core Funding
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,4246,IFI,0,1,0,341250.0,0,"Ethiopia, PanAfrica, SubRegional",Africa,1001306,0,0,0.075,0.7,9700000.0,0.0,0,Eastern Africa,0,A032808001,Terminating,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4227,1,PanAfrica,9700000.0,0.0,0,Core Funding
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,4246,IFI,0,1,0,146250.0,0,"Ethiopia, PanAfrica, SubRegional",Africa,1001306,0,0,0.075,0.3,9700000.0,0.0,0,Eastern Africa,0,A032808001,Terminating,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4227,1,PanAfrica,9700000.0,0.0,0,Core Funding
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,4246,IFI,0,1,0,341250.0,0,"Ethiopia, PanAfrica, SubRegional",Africa,1001306,0,0,0.075,0.7,9700000.0,0.0,0,Eastern Africa,0,A032808001,Terminating,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4227,1,PanAfrica,9700000.0,0.0,0,Core Funding
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,4246,IFI,0,1,0,146250.0,0,"Ethiopia, PanAfrica, SubRegional",Africa,1001306,0,0,0.075,0.3,9700000.0,0.0,0,Eastern Africa,0,A032808001,Terminating,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4227,1,PanAfrica,9700000.0,0.0,0,Core Funding
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,4246,IFI,0,1,0,341250.0,0,"Ethiopia, PanAfrica, SubRegional",Africa,1001306,0,0,0.075,0.7,9700000.0,0.0,0,Eastern Africa,0,A032808001,Terminating,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4227,1,PanAfrica,9700000.0,0.0,0,Core Funding
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,4246,IFI,0,1,0,146250.0,0,"Ethiopia, PanAfrica, SubRegional",Africa,1001306,0,0,0.075,0.3,9700000.0,0.0,0,Great Lakes Region,0,A032808001,Terminating,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4227,1,PanAfrica,9700000.0,0.0,0,Core Funding
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,4246,IFI,0,1,0,341250.0,0,"Ethiopia, PanAfrica, SubRegional",Africa,1001306,0,0,0.075,0.7,9700000.0,0.0,0,Great Lakes Region,0,A032808001,Terminating,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4227,1,PanAfrica,9700000.0,0.0,0,Core Funding
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,4246,IFI,0,1,0,146250.0,0,"Ethiopia, PanAfrica, SubRegional",Africa,1001306,0,0,0.075,0.3,9700000.0,0.0,0,Great Lakes Region,0,A032808001,Terminating,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4227,1,PanAfrica,9700000.0,0.0,0,Core Funding
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,4246,IFI,0,1,0,341250.0,0,"Ethiopia, PanAfrica, SubRegional",Africa,1001306,0,0,0.075,0.7,9700000.0,0.0,0,Great Lakes Region,0,A032808001,Terminating,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4227,1,PanAfrica,9700000.0,0.0,0,Core Funding
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,4246,IFI,0,1,0,146250.0,0,"Ethiopia, PanAfrica, SubRegional",Africa,1001306,0,0,0.075,0.3,9700000.0,0.0,0,Great Lakes Region,0,A032808001,Terminating,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4227,1,PanAfrica,9700000.0,0.0,0,Core Funding
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,4246,IFI,0,1,0,341250.0,0,"Ethiopia, PanAfrica, SubRegional",Africa,1001306,0,0,0.075,0.7,9700000.0,0.0,0,Great Lakes Region,0,A032808001,Terminating,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4227,1,PanAfrica,9700000.0,0.0,0,Core Funding
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,4246,IFI,0,1,0,146250.0,0,"Ethiopia, PanAfrica, SubRegional",Africa,1001306,0,0,0.075,0.3,9700000.0,0.0,0,Great Lakes Region,0,A032808001,Terminating,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4227,1,PanAfrica,9700000.0,0.0,0,Core Funding
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,4246,IFI,0,1,0,341250.0,0,"Ethiopia, PanAfrica, SubRegional",Africa,1001306,0,0,0.075,0.7,9700000.0,0.0,0,Great Lakes Region,0,A032808001,Terminating,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4227,1,PanAfrica,9700000.0,0.0,0,Core Funding
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,4246,IFI,0,1,0,146250.0,0,"Ethiopia, PanAfrica, SubRegional",Africa,1001306,0,0,0.075,0.3,9700000.0,0.0,0,Great Lakes Region,0,A032808001,Terminating,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4227,1,PanAfrica,9700000.0,0.0,0,Core Funding
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,4246,IFI,0,1,0,341250.0,0,"Ethiopia, PanAfrica, SubRegional",Africa,1001306,0,0,0.075,0.7,9700000.0,0.0,0,Great Lakes Region,0,A032808001,Terminating,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4227,1,PanAfrica,9700000.0,0.0,0,Core Funding
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,4246,IFI,0,1,0,273000.0,0,"Ethiopia, PanAfrica, SubRegional",Africa,1001306,0,0,0.14,0.3,9700000.0,0.0,0,Great Lakes Region,0,A032808001,Terminating,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4227,1,PanAfrica,9700000.0,0.0,0,Core Funding
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,4246,IFI,0,1,0,637000.0,0,"Ethiopia, PanAfrica, SubRegional",Africa,1001306,0,0,0.14,0.7,9700000.0,0.0,0,Great Lakes Region,0,A032808001,Terminating,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4227,1,PanAfrica,9700000.0,0.0,0,Core Funding
2009/2010,Individual,Canadian Profit Making,1,0,2,4246,CONSULTANT,0,1,0,1309.5243679999999,0,"Ethiopia, PanAfrica, SubRegional",Africa,Information not available,0,0,0.1111,0.3,233365.9,0.0,0,Northern Africa,0,A032808002,Terminating,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4227,1,PanAfrica,233365.9,1.0,0,Responsive
2009/2010,Individual,Canadian Profit Making,1,0,2,4246,CONSULTANT,0,1,0,3055.556858,0,"Ethiopia, PanAfrica, SubRegional",Africa,Information not available,0,0,0.1111,0.7,233365.9,0.0,0,Northern Africa,0,A032808002,Terminating,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4227,1,PanAfrica,233365.9,1.0,0,Responsive
2009/2010,Individual,Canadian Profit Making,1,0,2,4246,CONSULTANT,0,1,0,1309.5243679999999,0,"Ethiopia, PanAfrica, SubRegional",Africa,Information not available,0,0,0.1111,0.3,233365.9,0.0,0,Northern Africa,0,A032808002,Terminating,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4227,1,PanAfrica,233365.9,1.0,0,Responsive
2009/2010,Individual,Canadian Profit Making,1,0,2,4246,CONSULTANT,0,1,0,3055.556858,0,"Ethiopia, PanAfrica, SubRegional",Africa,Information not available,0,0,0.1111,0.7,233365.9,0.0,0,Northern Africa,0,A032808002,Terminating,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4227,1,PanAfrica,233365.9,1.0,0,Responsive
2009/2010,Individual,Canadian Profit Making,1,0,2,4246,CONSULTANT,0,1,0,1309.5243679999999,0,"Ethiopia, PanAfrica, SubRegional",Africa,Information not available,0,0,0.1111,0.3,233365.9,0.0,0,Middle Africa,0,A032808002,Terminating,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4227,1,PanAfrica,233365.9,1.0,0,Responsive
2009/2010,Individual,Canadian Profit Making,1,0,2,4246,CONSULTANT,0,1,0,3055.556858,0,"Ethiopia, PanAfrica, SubRegional",Africa,Information not available,0,0,0.1111,0.7,233365.9,0.0,0,Middle Africa,0,A032808002,Terminating,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4227,1,PanAfrica,233365.9,1.0,0,Responsive
2009/2010,Individual,Canadian Profit Making,1,0,2,4246,CONSULTANT,0,1,0,1309.5243679999999,0,"Ethiopia, PanAfrica, SubRegional",Africa,Information not available,0,0,0.1111,0.3,233365.9,0.0,0,Eastern Africa,0,A032808002,Terminating,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4227,1,PanAfrica,233365.9,1.0,0,Responsive
2009/2010,Individual,Canadian Profit Making,1,0,2,4246,CONSULTANT,0,1,0,3055.556858,0,"Ethiopia, PanAfrica, SubRegional",Africa,Information not available,0,0,0.1111,0.7,233365.9,0.0,0,Eastern Africa,0,A032808002,Terminating,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4227,1,PanAfrica,233365.9,1.0,0,Responsive
2009/2010,Individual,Canadian Profit Making,1,0,2,4246,CONSULTANT,0,1,0,1309.5243679999999,0,"Ethiopia, PanAfrica, SubRegional",Africa,Information not available,0,0,0.1111,0.3,233365.9,0.0,0,Eastern Africa,0,A032808002,Terminating,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4227,1,PanAfrica,233365.9,1.0,0,Responsive
2009/2010,Individual,Canadian Profit Making,1,0,2,4246,CONSULTANT,0,1,0,3055.556858,0,"Ethiopia, PanAfrica, SubRegional",Africa,Information not available,0,0,0.1111,0.7,233365.9,0.0,0,Eastern Africa,0,A032808002,Terminating,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4227,1,PanAfrica,233365.9,1.0,0,Responsive
2009/2010,Individual,Canadian Profit Making,1,0,2,4246,CONSULTANT,0,1,0,1309.5243679999999,0,"Ethiopia, PanAfrica, SubRegional",Africa,Information not available,0,0,0.1111,0.3,233365.9,0.0,0,Eastern Africa,0,A032808002,Terminating,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4227,1,PanAfrica,233365.9,1.0,0,Responsive
2009/2010,Individual,Canadian Profit Making,1,0,2,4246,CONSULTANT,0,1,0,3055.556858,0,"Ethiopia, PanAfrica, SubRegional",Africa,Information not available,0,0,0.1111,0.7,233365.9,0.0,0,Eastern Africa,0,A032808002,Terminating,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4227,1,PanAfrica,233365.9,1.0,0,Responsive
2009/2010,Individual,Canadian Profit Making,1,0,2,4246,CONSULTANT,0,1,0,1309.5243679999999,0,"Ethiopia, PanAfrica, SubRegional",Africa,Information not available,0,0,0.1111,0.3,233365.9,0.0,0,Eastern Africa,0,A032808002,Terminating,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4227,1,PanAfrica,233365.9,1.0,0,Responsive
2009/2010,Individual,Canadian Profit Making,1,0,2,4246,CONSULTANT,0,1,0,3055.556858,0,"Ethiopia, PanAfrica, SubRegional",Africa,Information not available,0,0,0.1111,0.7,233365.9,0.0,0,Eastern Africa,0,A032808002,Terminating,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4227,1,PanAfrica,233365.9,1.0,0,Responsive
2009/2010,Individual,Canadian Profit Making,1,0,2,4246,CONSULTANT,0,1,0,1309.5243679999999,0,"Ethiopia, PanAfrica, SubRegional",Africa,Information not available,0,0,0.1111,0.3,233365.9,0.0,0,Eastern Africa,0,A032808002,Terminating,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4227,1,PanAfrica,233365.9,1.0,0,Responsive
2009/2010,Individual,Canadian Profit Making,1,0,2,4246,CONSULTANT,0,1,0,3055.556858,0,"Ethiopia, PanAfrica, SubRegional",Africa,Information not available,0,0,0.1111,0.7,233365.9,0.0,0,Eastern Africa,0,A032808002,Terminating,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4227,1,PanAfrica,233365.9,1.0,0,Responsive
2009/2010,Individual,Canadian Profit Making,1,0,2,4246,CONSULTANT,0,1,0,1310.703058,0,"Ethiopia, PanAfrica, SubRegional",Africa,Information not available,0,0,0.1112,0.3,233365.9,0.0,0,Eastern Africa,0,A032808002,Terminating,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4227,1,PanAfrica,233365.9,1.0,0,Responsive
2009/2010,Individual,Canadian Profit Making,1,0,2,4246,CONSULTANT,0,1,0,3058.307134,0,"Ethiopia, PanAfrica, SubRegional",Africa,Information not available,0,0,0.1112,0.7,233365.9,0.0,0,Eastern Africa,0,A032808002,Terminating,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4227,1,PanAfrica,233365.9,1.0,0,Responsive
2009/2010,Multilateral,Foreign Non-Profit Making,0,0,2,4277,UNITED NATIONS,0,1,0,655000.0,0,Southern & Eastern Africa Geographic Pro,Africa,1001304,0,0,1.0,1.0,4017711.04,0.0,0,Zimbabwe,0,A032820001,Closed,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4275,0,Zimbabwe,4017711.04,0.0,0,Core Funding
2009/2010,Multilateral,Foreign Non-Profit Making,0,0,2,4277,UNITED NATIONS,0,1,0,85000.0,0,Southern & Eastern Africa Geographic Pro,Africa,1001304,0,0,1.0,1.0,126500.0,0.0,0,Zimbabwe,0,A032820002,Closed,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4275,0,Zimbabwe,126500.0,0.0,0,Core Funding
2009/2010,Governmental,Canadian Non-Profit Making,0,0,2,4277,FEDERAL,0,1,0,1214154.76,0,Southern & Eastern Africa Geographic Pro,Africa,10050,0,0,1.0,1.0,7500000.0,0.0,0,Zimbabwe,0,A032822001,Closed,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4275,0,Zimbabwe,7500000.0,0.0,0,Core Funding
2009/2010,Civil Society,Canadian Profit Making,0,0,2,4277,CONSULTING SERVICES,0,1,0,5760.0,0,Southern & Eastern Africa Geographic Pro,Africa,1013910,0,0,1.0,1.0,7500000.0,0.0,0,Zimbabwe,0,A032822001,Closed,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4275,0,Zimbabwe,7500000.0,0.0,0,Core Funding
2009/2010,Governmental,Canadian Non-Profit Making,0,0,2,4278,FEDERAL,0,1,0,12725.315,0,Tanzania Program,Africa,10050,0,1,1.0,0.25,19813755.84,0.0,0,Zambia,0,A032823001,Closed,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4219,0,Zambia,19813755.84,1.0,0,Directive
2009/2010,Civil Society,Canadian Profit Making,0,0,2,4278,SUPPLIER OF GOODS/SERVICES,0,1,0,770.61,0,Tanzania Program,Africa,1014468,0,1,1.0,0.25,19813755.84,0.0,0,Zambia,0,A032823001,Closed,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4219,0,Zambia,19813755.84,1.0,0,Directive
2009/2010,Civil Society,Canadian Profit Making,0,0,2,4278,CONSULTING SERVICES,0,1,0,2412.45,0,Tanzania Program,Africa,1014479,0,1,1.0,0.25,19813755.84,0.0,0,Zambia,0,A032823001,Closed,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4219,0,Zambia,19813755.84,1.0,0,Directive
2009/2010,Individual,Canadian Profit Making,0,0,2,4278,COOPERANT,0,1,0,21421.4175,0,Tanzania Program,Africa,Information not available,0,1,1.0,0.25,19813755.84,0.0,0,Zambia,0,A032823001,Closed,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4219,0,Zambia,19813755.84,1.0,0,Directive
2009/2010,Governmental,Canadian Non-Profit Making,0,0,2,4278,FEDERAL,0,1,0,12725.315,0,Tanzania Program,Africa,10050,0,1,1.0,0.25,19813755.84,0.0,0,Zambia,0,A032823001,Closed,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4219,0,Zambia,19813755.84,1.0,0,Directive
2009/2010,Civil Society,Canadian Profit Making,0,0,2,4278,SUPPLIER OF GOODS/SERVICES,0,1,0,770.61,0,Tanzania Program,Africa,1014468,0,1,1.0,0.25,19813755.84,0.0,0,Zambia,0,A032823001,Closed,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4219,0,Zambia,19813755.84,1.0,0,Directive
2009/2010,Civil Society,Canadian Profit Making,0,0,2,4278,CONSULTING SERVICES,0,1,0,2412.45,0,Tanzania Program,Africa,1014479,0,1,1.0,0.25,19813755.84,0.0,0,Zambia,0,A032823001,Closed,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4219,0,Zambia,19813755.84,1.0,0,Directive
2009/2010,Individual,Canadian Profit Making,0,0,2,4278,COOPERANT,0,1,0,21421.4175,0,Tanzania Program,Africa,Information not available,0,1,1.0,0.25,19813755.84,0.0,0,Zambia,0,A032823001,Closed,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4219,0,Zambia,19813755.84,1.0,0,Directive
2009/2010,Governmental,Canadian Non-Profit Making,0,0,2,4278,FEDERAL,0,1,0,12725.315,0,Tanzania Program,Africa,10050,0,1,1.0,0.25,19813755.84,0.0,0,Zambia,0,A032823001,Closed,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4219,0,Zambia,19813755.84,1.0,0,Directive
2009/2010,Civil Society,Canadian Profit Making,0,0,2,4278,SUPPLIER OF GOODS/SERVICES,0,1,0,770.61,0,Tanzania Program,Africa,1014468,0,1,1.0,0.25,19813755.84,0.0,0,Zambia,0,A032823001,Closed,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4219,0,Zambia,19813755.84,1.0,0,Directive
2009/2010,Civil Society,Canadian Profit Making,0,0,2,4278,CONSULTING SERVICES,0,1,0,2412.45,0,Tanzania Program,Africa,1014479,0,1,1.0,0.25,19813755.84,0.0,0,Zambia,0,A032823001,Closed,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4219,0,Zambia,19813755.84,1.0,0,Directive
2009/2010,Individual,Canadian Profit Making,0,0,2,4278,COOPERANT,0,1,0,21421.4175,0,Tanzania Program,Africa,Information not available,0,1,1.0,0.25,19813755.84,0.0,0,Zambia,0,A032823001,Closed,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4219,0,Zambia,19813755.84,1.0,0,Directive
2009/2010,Governmental,Canadian Non-Profit Making,0,0,2,4278,FEDERAL,0,1,0,12725.315,0,Tanzania Program,Africa,10050,0,1,1.0,0.25,19813755.84,0.0,0,Zambia,0,A032823001,Closed,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4219,0,Zambia,19813755.84,1.0,0,Directive
2009/2010,Civil Society,Canadian Profit Making,0,0,2,4278,SUPPLIER OF GOODS/SERVICES,0,1,0,770.61,0,Tanzania Program,Africa,1014468,0,1,1.0,0.25,19813755.84,0.0,0,Zambia,0,A032823001,Closed,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4219,0,Zambia,19813755.84,1.0,0,Directive
2009/2010,Civil Society,Canadian Profit Making,0,0,2,4278,CONSULTING SERVICES,0,1,0,2412.45,0,Tanzania Program,Africa,1014479,0,1,1.0,0.25,19813755.84,0.0,0,Zambia,0,A032823001,Closed,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4219,0,Zambia,19813755.84,1.0,0,Directive
2009/2010,Individual,Canadian Profit Making,0,0,2,4278,COOPERANT,0,1,0,21421.4175,0,Tanzania Program,Africa,Information not available,0,1,1.0,0.25,19813755.84,0.0,0,Zambia,0,A032823001,Closed,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4219,0,Zambia,19813755.84,1.0,0,Directive
2009/2010,Civil Society,Canadian Non-Profit Making,0,0,2,4277,NGO,0,1,0,300000.0,0,Southern & Eastern Africa Geographic Pro,Africa,1000499,0,0,1.0,1.0,1644890.67,0.0,0,Zimbabwe,0,A032824001,Closed,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4275,0,Zimbabwe,1644890.67,1.0,0,Responsive
2009/2010,Governmental,Canadian Non-Profit Making,0,0,2,4277,FEDERAL,0,1,0,13000.0,0,Southern & Eastern Africa Geographic Pro,Africa,1008469,0,0,1.0,1.0,1644890.67,0.0,0,Zimbabwe,0,A032824001,Closed,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4275,0,Zimbabwe,1644890.67,1.0,0,Responsive
2009/2010,Civil Society,Canadian Profit Making,0,0,2,4277,CONSULTING SERVICES,0,1,0,28221.21,0,Southern & Eastern Africa Geographic Pro,Africa,1013910,0,0,1.0,1.0,1644890.67,0.0,0,Zimbabwe,0,A032824001,Closed,B4200,WGM Sub-Saharan Africa,D4270,WED Southern & Eastern Africa,S4275,0,Zimbabwe,1644890.67,1.0,0,Responsive
2009/2010,Governmental,Canadian Non-Profit Making,0,0,3,4128,FEDERAL,0,1,0,275427.18,0,Philippines and Mongolia,Asia,10050,0,0,1.0,1.0,814735.89,0.0,0,Philippines,0,A032828002,Closed,B4100,OGM Asia Pacific,D4100,OAD Asia Programming,S4130,0,Philippines,814735.89,1.0,0,Directive
2009/2010,Governmental,Canadian Non-Profit Making,0,0,1,4420,FEDERAL,0,1,1,89047.73,0,South America,America,10050,0,1,1.0,0.1,3836672.21,0.0,0,Colombia,0,A032833001,Closed,B4400,NGM Americas,D4400,NDD Americas Programming,S4413,0,Colombia,3836672.21,1.0,0,Responsive
2009/2010,Governmental,Canadian Non-Profit Making,0,0,1,4420,FEDERAL,0,1,1,68.15,0,South America,America,1012093,0,1,1.0,0.1,3836672.21,0.0,0,Colombia,0,A032833001,Closed,B4400,NGM Americas,D4400,NDD Americas Programming,S4413,0,Colombia,3836672.21,1.0,0,Responsive
2009/2010,Governmental,Canadian Non-Profit Making,0,0,1,4420,FEDERAL,0,1,1,178095.46,0,South America,America,10050,0,1,1.0,0.2,3836672.21,0.0,0,Colombia,0,A032833001,Closed,B4400,NGM Americas,D4400,NDD Americas Programming,S4413,0,Colombia,3836672.21,1.0,0,Responsive
