assay_id,tissue_id,assay_cell_type,assay_tissue,assay_organism,src_assay_id,assay_type,assay_subcellular_fraction,cell_id,relationship_type,doc_id,bao_format,chembl_id,tid,assay_category,curated_by,description,assay_test_type,assay_tax_id
4573,,A2780,,Homo sapiens,,F,,478.0,N,2859,BAO_0000219,CHEMBL619125,81034,,Intermediate,Compound was evaluated for cytotoxicity against A2780 cell line,,9606.0
4574,,A2780,,Homo sapiens,,F,,478.0,N,5618,BAO_0000219,CHEMBL875411,81034,,Intermediate,In vitro inhibitory activity against human tumor cell line A2780,,9606.0
4575,,A2780,,Homo sapiens,,F,,478.0,N,15684,BAO_0000219,CHEMBL619126,81034,,Intermediate,Potentiation of growth inhibition of A2780 cells by compound alone in experiment 1,,9606.0
4576,,A2780,,Homo sapiens,,F,,478.0,N,15684,BAO_0000219,CHEMBL619127,81034,,Intermediate,Potentiation of growth inhibition of A2780 cells by compound alone in experiment 2,,9606.0
4577,,A2780,,Homo sapiens,,F,,478.0,N,15684,BAO_0000219,CHEMBL619128,81034,,Intermediate,Potentiation of growth inhibition of A2780 cells along with 10 uM NU1085 in experiment 1,,9606.0
4578,,A2780,,Homo sapiens,,F,,478.0,N,15684,BAO_0000219,CHEMBL619129,81034,,Intermediate,Potentiation of growth inhibition of A2780 cells along with 10 uM NU1085 in experiment 2,,9606.0
4579,,A2780,,Homo sapiens,,F,,478.0,N,2113,BAO_0000219,CHEMBL619130,81034,,Intermediate,The compound was tested for cytotoxic potency against A2780 human tumor cell lines,,9606.0
4580,,A2780,,Homo sapiens,,F,,478.0,N,2113,BAO_0000219,CHEMBL619131,81034,,Intermediate,The compound was tested for cytotoxic potency against A2780 human tumor cell lines.,,9606.0
4581,,A2780,,Homo sapiens,,F,,478.0,N,16745,BAO_0000219,CHEMBL619132,81034,,Intermediate,cytotoxicity against A2780 cells incubated for 24 hr in MTT assay.,,9606.0
4582,,A2780,,Homo sapiens,,F,,478.0,N,16597,BAO_0000218,CHEMBL619133,81034,,Expert,In vitro antitumor activity against A2780 human ovarian carcinoma at 7.5 mg/kg i.p. /qd x7,,9606.0
4583,,A2780,,Homo sapiens,,F,,478.0,N,15684,BAO_0000219,CHEMBL619134,81034,,Intermediate,Potentiation factor at 50% growth inhibition (IC50 of compound to that of compound along with PARP inhibitor) in experiment 1,,9606.0
4584,,A2780,,Homo sapiens,,F,,478.0,N,15684,BAO_0000219,CHEMBL619135,81034,,Intermediate,Potentiation factor at 50% growth inhibition (IC50 of compound to that of compound along with PARP inhibitor) in experiment 2,,9606.0
4585,,A2780,,Homo sapiens,,F,,478.0,N,2040,BAO_0000219,CHEMBL619136,81034,,Intermediate,Compound was evaluated for cytotoxicity against A2780 cis cell lines.,,9606.0
4586,,A2780,,Homo sapiens,,F,,478.0,N,2040,BAO_0000219,CHEMBL619137,81034,,Intermediate,Relative resistance factor in A2780 cisplatin-resistant line,,9606.0
4587,,A2780,,Homo sapiens,,F,,478.0,N,16165,BAO_0000219,CHEMBL883713,81034,,Intermediate,Concentration required to inhibit 50% growth of A2780 human ovarian cancer cells,,9606.0
4588,,A2780,,Homo sapiens,,F,,478.0,N,16165,BAO_0000219,CHEMBL875412,81034,,Intermediate,Concentration required to inhibit 50% growth of A2780 human ovarian cancer cells.,,9606.0
4589,,A2780,,Homo sapiens,,F,,478.0,N,16597,BAO_0000218,CHEMBL619138,81034,,Expert,In vitro antitumor activity against A2780 human ovarian carcinoma at 7.5 mg/kg i.p. /qd x7,,9606.0
4590,,A2780,,Homo sapiens,,F,,478.0,N,16597,BAO_0000218,CHEMBL619262,81034,,Expert,In vitro antitumor activity against A2780 human ovarian carcinoma at 7.5 mg/kg i.p. /qd x7,,9606.0
4591,,A2780,,Homo sapiens,,F,,478.0,N,3992,BAO_0000219,CHEMBL619139,81034,,Intermediate,Cytotoxicity against A2780 ovarian carcinoma cells was evaluated using standard sulforhodamine 96h assay test,,9606.0
4592,,A2780,,Homo sapiens,,F,,478.0,N,10553,BAO_0000219,CHEMBL619140,81034,,Intermediate,In vitro cytotoxicity was determined against A2780 human ovarian cell line using NCI screen,,9606.0
4593,,A2780,,Homo sapiens,,F,,478.0,N,15608,BAO_0000219,CHEMBL619141,81034,,Intermediate,cytotoxic activity toward A2780 ovarian human cell line sensitive (S) to cisplatin,,9606.0
4594,,A2780,,Homo sapiens,,F,,478.0,N,15608,BAO_0000219,CHEMBL619142,81034,,Intermediate,cytotoxic activity toward A2780 ovarian human cell line sensitive (S) to cisplatin in experiment 1,,9606.0
4595,,A2780,,Homo sapiens,,F,,478.0,N,15608,BAO_0000219,CHEMBL619143,81034,,Intermediate,cytotoxic activity toward A2780 ovarian human cell line sensitive (S) to cisplatin in experiment 2,,9606.0
4596,,A2780,,Homo sapiens,,F,,478.0,N,15608,BAO_0000219,CHEMBL619144,81034,,Intermediate,cytotoxic activity toward A2780 ovarian human cell line sensitive (S) to cisplatin in experiment 3,,9606.0
4597,,A2780,,Homo sapiens,,F,,478.0,N,15608,BAO_0000219,CHEMBL619145,81034,,Intermediate,cytotoxic activity toward A2780 ovarian human cell line sensitive (S) to cisplatin in experiment 5,,9606.0
4598,,A2780,,Homo sapiens,,F,,478.0,N,15608,BAO_0000219,CHEMBL619146,81034,,Intermediate,cytotoxic activity toward A2780 ovarian human cell line sensitive (S) to cisplatin in experiment 8,,9606.0
4599,,A2780,,Homo sapiens,,F,,478.0,N,15569,BAO_0000219,CHEMBL619147,81034,,Intermediate,Cytotoxic activity in a panel of Human ovarian tumor A2780/CDDP cell line after 96h of drug exposure,,9606.0
4600,,A2780,,Homo sapiens,,F,,478.0,N,17420,BAO_0000219,CHEMBL619148,81034,,Intermediate,Antiproliferative effect of compound on A2780/DX cell line,,9606.0
4601,,A2780,,Homo sapiens,,F,,478.0,N,17420,BAO_0000219,CHEMBL619149,81034,,Intermediate,Antiproliferative effect of compound on A2780/DX cell line; n.d. indicates not determined,,9606.0
4602,,A2780,,Homo sapiens,,F,,478.0,N,15099,BAO_0000219,CHEMBL619150,81034,,Intermediate,In vitro Cytotoxic activity of compound in comparison with reference compounds in human cell line A2780/DX(RI),,9606.0
4603,,A2780,,Homo sapiens,,F,,478.0,N,15099,BAO_0000219,CHEMBL619151,81034,,Intermediate,In vitro Cytotoxic activity of compound in comparison with reference compounds in human cell line A2780/Dx(RI),,9606.0
4604,,A2780,,Homo sapiens,,F,,478.0,N,17672,BAO_0000219,CHEMBL883794,81034,,Intermediate,Cytotoxicity against ovarian carcinoma A2780/cis tumor cell lines,,9606.0
4605,,A2780,,Homo sapiens,,F,,478.0,N,17672,BAO_0000219,CHEMBL619152,81034,,Intermediate,Cytotoxicity against ovarian carcinoma A2780/cis90 tumor cell lines,,9606.0
4606,,A2780,,Homo sapiens,,F,,478.0,N,17270,BAO_0000219,CHEMBL619153,81034,,Intermediate,In vitro cytotoxicity against A2780ADR cell line,,9606.0
4607,,A2780,,Homo sapiens,,F,,478.0,N,17270,BAO_0000219,CHEMBL619154,81034,,Intermediate,In vitro cytotoxicity against A2780CIS cell line,,9606.0
4608,,A2780,,Homo sapiens,,F,,478.0,N,5574,BAO_0000219,CHEMBL619155,81034,,Intermediate,In vitro cytotoxic activity against human tumor cell line A2780CisR after incubation for 96 hours,,9606.0
4609,,A2780,,Homo sapiens,,F,,478.0,N,2113,BAO_0000219,CHEMBL619156,81034,,Intermediate,The compound was tested for cytotoxic potency against A2780R human tumor cell lines.,,9606.0
4610,,A2780,,Homo sapiens,,F,,478.0,N,16913,BAO_0000219,CHEMBL619157,81034,,Intermediate,"Inhibitory effect of Gold(III) complex, 2,2' bipy on growth of cisplatin-resistant A2780/R human tumor cell lines",,9606.0
4611,,A2780,,Homo sapiens,,F,,478.0,N,16913,BAO_0000219,CHEMBL619797,81034,,Intermediate,"Inhibitory effect of Gold(III) complex, CDDP on growth of cisplatin-resistant A2780/R human tumor cell lines",,9606.0
4612,,,,Macaca mulatta,,A,,,U,17839,BAO_0000218,CHEMBL619798,22224,,Autocuration,Oral bioavailability of compound in rhesus macaques,In vivo,9544.0
4613,,,,monkey,,A,,,U,6821,BAO_0000218,CHEMBL619799,22224,,Autocuration,Oral bioavailability in monkey,In vivo,9443.0
4614,,,,monkey,,A,,,U,6078,BAO_0000218,CHEMBL619800,22224,,Autocuration,Oral bioavailability evaluated in monkey,In vivo,9443.0
4615,,,,monkey,,A,,,U,6535,BAO_0000218,CHEMBL619801,22224,,Autocuration,Oral bioavailability in monkey (dose 1 mg/kg p.o.),In vivo,9443.0
4616,,,,Macaca mulatta,,A,,,U,4449,BAO_0000218,CHEMBL619802,22224,,Autocuration,Oral bioavailability in Rhesus monkey,In vivo,9544.0
4617,,,,Macaca mulatta,,A,,,U,6057,BAO_0000218,CHEMBL619803,22224,,Autocuration,Oral bioavailability was calculated in rhesus monkey,In vivo,9544.0
4618,,,,Macaca fascicularis,,A,,,U,5922,BAO_0000218,CHEMBL619965,22224,,Autocuration,Oral bioavailability in cynomolgus monkey,In vivo,9541.0
4619,,,,monkey,,A,,,U,5940,BAO_0000218,CHEMBL619966,22224,,Autocuration,Oral bioavailability in monkey,In vivo,9443.0
4620,,,,monkey,,A,,,U,6265,BAO_0000218,CHEMBL619967,22224,,Autocuration,Oral bioavailability in monkey,In vivo,9443.0
4621,,,,monkey,,A,,,U,6265,BAO_0000218,CHEMBL620073,22224,,Autocuration,Oral bioavailability in monkey (dose 1 mg/kg),In vivo,9443.0
4622,,,,monkey,,A,,,U,6265,BAO_0000218,CHEMBL620074,22224,,Autocuration,Oral bioavailability in monkey (dose 5 mg/kg),In vivo,9443.0
4623,,,,monkey,,A,,,U,5940,BAO_0000218,CHEMBL620075,22224,,Autocuration,Oral bioavailability in monkey,In vivo,9443.0
4624,,,,monkey,,A,,,U,5940,BAO_0000218,CHEMBL620076,22224,,Autocuration,Oral bioavailability in monkey,In vivo,9443.0
4625,,,,Macaca mulatta,,A,,,U,4514,BAO_0000218,CHEMBL620077,22224,,Autocuration,Oral bioavailability in rhesus monkey,In vivo,9544.0
4626,,,,Macaca mulatta,,A,,,U,5546,BAO_0000218,CHEMBL620078,22224,,Autocuration,Oral bioavailability in rhesus monkey at a dose of 2 mg/kg by po administration,In vivo,9544.0
4627,,,,Saimiri sciureus,,A,,,U,5553,BAO_0000218,CHEMBL620079,22224,,Autocuration,Oral bioavailability in squirrel monkey at a dose of 10 mg/kg,In vivo,9521.0
4628,,,,monkey,,A,,,U,6641,BAO_0000218,CHEMBL620080,22224,,Autocuration,Oral bioavailability in monkey (dosed at 0.5 mpk iv and 2.0 mpk orally),In vivo,9443.0
4629,,,,Macaca mulatta,,A,,,U,5472,BAO_0000218,CHEMBL620081,22224,,Autocuration,Oral bioavailability in Rhesus monkey,In vivo,9544.0
4630,,,,Macaca mulatta,,A,,,U,5668,BAO_0000218,CHEMBL620082,22224,,Autocuration,Oral bioavailability in Rhesus monkey (dose 10 mg/kg p.o.),In vivo,9544.0
4631,,,,monkey,,A,,,U,5711,BAO_0000218,CHEMBL620083,22224,,Autocuration,Oral bioavailability in monkey at 10 mg/kg of the compound,In vivo,9443.0
4632,,,,Macaca mulatta,,A,,,U,5145,BAO_0000218,CHEMBL620084,22224,,Autocuration,Bioavailability in Rhesus monkey,In vivo,9544.0
4633,,,,Cercopithecidae,,A,,,U,3443,BAO_0000218,CHEMBL620085,22224,,Autocuration,Glomerular Filtration Rate(GFR) evaluated in Rhesus monkeys at the dose of 10 mg/kg by iv bolus injection,,9527.0
4634,,,,Cercopithecidae,,A,,,U,3443,BAO_0000218,CHEMBL874595,22224,,Autocuration,Glomerular Filtration Rate(GFR)of the compound compared to Cilastatin evaluated in Rhesus monkeys at the dose of 10 mg/kg by iv bolus injection,,9527.0
4635,,,,Cercopithecidae,,A,,,U,3249,BAO_0000218,CHEMBL873352,22224,,Autocuration,Half life by ''Cr'' assay in rhesus monkey at a dose of 5 mg/kg,In vivo,9527.0
4636,,,,Cercopithecidae,,A,,,U,3249,BAO_0000218,CHEMBL620086,22224,,Autocuration,Half life the of compound was determined by ''Cr'' assay in squirrel monkey at a dose of 5 mg/kg,In vivo,9527.0
4637,,,,Cercopithecidae,,A,,,U,5355,BAO_0000218,CHEMBL620087,22224,,Autocuration,Mean residence time was determined after intravenous administration in cynomolgus monkeys,In vivo,9527.0
4638,,,,Cercopithecidae,,A,,,U,5355,BAO_0000218,CHEMBL620088,22224,,Autocuration,Mean residence time was determined after oral administration in cynomolgus monkeys; NA means Not applicable,In vivo,9527.0
4639,,,,Cercopithecidae,,A,,,U,5355,BAO_0000218,CHEMBL620089,22224,,Autocuration,Mean residence time was determined after oral administration in cynomolgus monkeys; NA means not applicable,In vivo,9527.0
4640,,,,Cercopithecidae,,A,,,U,4809,BAO_0000218,CHEMBL620090,22224,,Autocuration,Pharmacokinetic parameter MRT was determined in monkey after (iv) administration of a dose of 13 (uM/kg),In vivo,9527.0
4641,,,,Cercopithecidae,,A,,,U,4809,BAO_0000218,CHEMBL620091,22224,,Autocuration,Pharmacokinetic parameter MRT was determined in monkey after (po) administration of a dose of 50 (uM/kg),In vivo,9527.0
4642,,,,Cercopithecidae,,A,Microsomes,,U,14294,BAO_0000251,CHEMBL620092,22224,,Autocuration,Metabolism of compound in monkey S9 microsomes ('+''indicates <20% largest observed peak),,9527.0
4643,,,,Cercopithecidae,,A,Microsomes,,U,14294,BAO_0000251,CHEMBL620093,22224,,Autocuration,Metabolism of compound in monkey S9 microsomes ('++''indicates 20-50% largest observed peak),,9527.0
4644,,,,Cercopithecidae,,A,Microsomes,,U,14294,BAO_0000251,CHEMBL620094,22224,,Autocuration,Metabolism of compound in monkey S9 microsomes ('+++'indicates 50-80% largest observed peak),,9527.0
4645,,,,Cercopithecidae,,A,Microsomes,,U,14294,BAO_0000251,CHEMBL620095,22224,,Autocuration,Metabolism of compound in monkey S9 microsomes ('++++' indicates largest observed peak),,9527.0
4646,,,,Cercopithecidae,,A,,,U,3443,BAO_0000218,CHEMBL620096,22224,,Autocuration,Plasma clearance evaluated in Rhesus monkeys at the dose of 10 mg/kg by iv bolus injection,In vivo,9527.0
4647,,,,Cercopithecidae,,A,,,U,3443,BAO_0000218,CHEMBL620097,22224,,Autocuration,Plasma clearance compared to Cilastatin evaluated in Rhesus monkeys at the dose of 10 mg/kg by iv bolus injection,In vivo,9527.0
4648,,,,Cercopithecidae,,A,,,U,11271,BAO_0000019,CHEMBL620098,22224,,Autocuration,Clearance from plasma(with matabolite-corrected plasma radioactivity-time integral) at 30 min after administration.,,9527.0
4649,,,,Cercopithecidae,,A,,,U,3443,BAO_0000218,CHEMBL620099,22224,,Autocuration,Renal clearance evaluated in Rhesus monkeys at the dose of 10 mg/kg by iv bolus injection,,9527.0
4650,,,,Cercopithecidae,,A,,,U,3443,BAO_0000218,CHEMBL620100,22224,,Autocuration,Renal clearance compared to Cilastatin evaluated in Rhesus monkeys at the dose of 10 mg/kg by iv bolus injection,,9527.0
4651,,,,Cercopithecidae,,A,,,U,6821,BAO_0000019,CHEMBL620101,22224,,Autocuration,Elimination Half-life of compound was determined in monkey,,9527.0
4652,,,,Cercopithecidae,,A,,,U,17267,BAO_0000019,CHEMBL620102,22224,,Autocuration,Half life of compound was determined in rhesus monkey,,9527.0
4653,1969.0,,Plasma,Cercopithecidae,,A,,,U,5819,BAO_0000366,CHEMBL620103,22224,,Autocuration,Half life in monkey plasma,,9527.0
4654,1969.0,,Plasma,Cercopithecidae,,A,,,U,5819,BAO_0000366,CHEMBL620104,22224,,Autocuration,Half life in monkey plasma; Not detected,,9527.0
4655,,,,Cercopithecidae,,A,,,U,1916,BAO_0000218,CHEMBL874596,22224,,Autocuration,Half life period was evaluated against Cynomolgus monkey at a dose of 15 mg/kg after po administration,In vivo,9527.0
4656,,,,Cercopithecidae,,A,,,U,17509,BAO_0000218,CHEMBL873490,22224,,Autocuration,Half-life 24 hr after 2 mg/kg iv administration in monkeys,In vivo,9527.0
4657,,,,Cercopithecidae,,A,,,U,1399,BAO_0000019,CHEMBL620105,22224,,Autocuration,Terminal half life of the compound.,,9527.0
4658,,,,Cercopithecidae,,A,,,U,1916,BAO_0000218,CHEMBL620780,22224,,Autocuration,Maximum time was evaluated against Cynomolgus monkey at a dose of 15 mg/kg after po administration,In vivo,9527.0
4659,,,,Cercopithecidae,,A,,,U,4809,BAO_0000218,CHEMBL620781,22224,,Autocuration,Pharmacokinetic parameter Tmax was determined in monkey after (po) administration of a dose of 50 (uM/kg),In vivo,9527.0
4660,,,,Cercopithecidae,,A,,,U,5546,BAO_0000218,CHEMBL620956,22224,,Autocuration,Unbound plasma was determined in rhesus monkey at a dose of 1 mg/kg by iv administration,,9527.0
4661,1088.0,,Urine,Cercopithecidae,,A,,,U,3443,BAO_0000218,CHEMBL620957,22224,,Autocuration,Urinary recovery evaluated in Rhesus monkeys at the dose of 10 mg/kg by iv bolus injection,,9527.0
4662,1088.0,,Urine,Cercopithecidae,,A,,,U,3443,BAO_0000218,CHEMBL620958,22224,,Autocuration,Urinary recovery compared to Cilastatin evaluated in Rhesus monkeys at the dose of 10 mg/kg by iv bolus injection,,9527.0
4663,,,,Cercopithecidae,,A,,,U,4257,BAO_0000218,CHEMBL620959,22224,,Autocuration,Volume of distribution was determined in monkey after a 3 mg/kg of iv dose,In vivo,9527.0
4664,,,,Cercopithecidae,,A,,,U,6221,BAO_0000218,CHEMBL620960,22224,,Autocuration,Volume distribution after oral administration (2.5 mg/kg) in monkey was determined,In vivo,9527.0
4665,,,,Cercopithecidae,,A,,,U,5472,BAO_0000218,CHEMBL620961,22224,,Autocuration,Volume of distribution was evaluated in rhesus,In vivo,9527.0
4666,,,,Cricetulus griseus,,A,,,U,4727,BAO_0000218,CHEMBL620962,22224,,Autocuration,Plasma clearance was measured in hamster at the dose of 10 mg/kg by peroral administration,In vivo,10029.0
4667,,,,Cricetulus griseus,,A,,,U,4727,BAO_0000218,CHEMBL620963,22224,,Autocuration,Plasma clearance was measured in hamster at the dose of 3 mg/kg by intravenous administration,In vivo,10029.0
4668,,,,Cricetulus griseus,,A,,,U,4727,BAO_0000218,CHEMBL620964,22224,,Autocuration,Bioavailability in hamster was determined,In vivo,10029.0
4669,,,,Cricetulus griseus,,A,,,U,4727,BAO_0000218,CHEMBL620965,22224,,Autocuration,Bioavailability in hamster at a dose of 3 mg/kg by intravenous administration,In vivo,10029.0
4670,,,,Cricetulus griseus,,A,,,U,4727,BAO_0000218,CHEMBL620966,22224,,Autocuration,Bioavailability in hamster at a dose of 3 mg/kg by oral administration,In vivo,10029.0
4671,178.0,,Blood,Cricetulus griseus,,A,,,U,4727,BAO_0000221,CHEMBL620967,22224,,Autocuration,Half life of compound was determined in hamster blood,,10029.0
4672,,,,Sus scrofa,,A,,,U,1452,BAO_0000019,CHEMBL620968,22224,,Autocuration,Michaelis-Menten constant of the compound.,,9823.0
4673,,,,Sus scrofa,,A,,,U,1452,BAO_0000019,CHEMBL874597,22224,,Autocuration,Vmax value was measured at 0 uM concentration of silyl ether.,,9823.0
4674,,,,Sus scrofa,,A,,,U,1452,BAO_0000019,CHEMBL620969,22224,,Autocuration,Vmax value was measured at 10 uM concentration of silyl ether.,,9823.0
4675,,,,Sus scrofa,,A,,,U,1452,BAO_0000019,CHEMBL620970,22224,,Autocuration,Vmax value was measured at 5 uM concentration of silyl ether.,,9823.0
4676,,,,Homo sapiens,,B,,,D,11706,BAO_0000357,CHEMBL620971,235,,Expert,Inactivation of human leukocyte (neutrophil) elastase(HLE)(HNE) as rate constant,,9606.0
4677,,,,Homo sapiens,,A,,,U,1916,BAO_0000218,CHEMBL620972,22224,,Autocuration,Area under curve was evaluated against man at a dose of 10 mg/kg after po administration,,9606.0
4678,,,,Homo sapiens,,A,,,U,17791,BAO_0000019,CHEMBL620973,22224,,Autocuration,Compound was evaluated for area under the curve expressed as (h*ug/ml),,9606.0
4679,,,,Homo sapiens,,A,,,U,7766,BAO_0000019,CHEMBL618243,22224,,Autocuration,Active metabolite of ifosfamide determined in humans; A-Active,,9606.0
4680,,,,Homo sapiens,,A,,,U,6567,BAO_0000019,CHEMBL618244,22224,,Autocuration,Amount of tecadenoson present after 30 min in the liver S-9 assay as determined by mass specanalysis,,9606.0
4681,,,,Homo sapiens,,A,,,U,6567,BAO_0000019,CHEMBL618245,22224,,Autocuration,Amount of tecadenoson present after 30 min in the liver S-9 assay as determined by mass specanalysis; -0.5 to 1,,9606.0
4682,,,,Homo sapiens,,A,,,U,6567,BAO_0000019,CHEMBL618246,22224,,Autocuration,Amount of tecadenoson present after 30 min in the liver S-9 assay as determined by mass specanalysis; 1-2,,9606.0
