cell_id,bao_format,assay_subcellular_fraction,assay_test_type,doc_id,variant_id,tissue_id,assay_strain,assay_cell_type,confidence_score,assay_id,assay_category,description,curated_by,assay_organism,src_id,assay_tax_id,src_assay_id,assay_tissue,tid,assay_type,relationship_type,chembl_id
,BAO_0000218,,,8631,,178.0,,,1,12423,,Amount of compound present in blood of rat 2 when administered intravenously at a dose of 2 mg containing approximately 3 microCi and activity calculated after 5 minutes,Intermediate,Rattus norvegicus,1,10116.0,,Blood,50597,A,N,CHEMBL631121
,BAO_0000218,,,8631,,178.0,,,1,12424,,Amount of compound present in blood of rat 2 when administered intravenously at a dose of 2 mg containing approximately 3 uCi and activity calculated after 10 min,Intermediate,Rattus norvegicus,1,10116.0,,Blood,50597,A,N,CHEMBL874458
,BAO_0000218,,,8631,,178.0,,,1,12425,,Amount of compound present in blood of rat 2 when administered intravenously at a dose of 2 mg containing approximately 3 uCi and activity calculated after 15 minutes,Intermediate,Rattus norvegicus,1,10116.0,,Blood,50597,A,N,CHEMBL631122
,BAO_0000218,,,8631,,178.0,,,1,12426,,Amount of compound present in blood of rat 2 when administered intravenously at a dose of 2 mg containing approximately 3 uCi and activity calculated after 20 minutes,Intermediate,Rattus norvegicus,1,10116.0,,Blood,50597,A,N,CHEMBL631123
,BAO_0000218,,,8631,,178.0,,,1,12427,,Amount of compound present in blood of rat 2 when administered intravenously at a dose of 2 mg containing approximately 3 uCi and activity calculated after 5 minutes,Intermediate,Rattus norvegicus,1,10116.0,,Blood,50597,A,N,CHEMBL631124
,BAO_0000218,,,8631,,178.0,,,1,12428,,Amount of compound present in blood of rat 3 when administered intravenously at a dose of 2 mg containing approximately 3 uCi and activity calculated after 10 minutes,Intermediate,Rattus norvegicus,1,10116.0,,Blood,50597,A,N,CHEMBL631125
,BAO_0000218,,,8631,,178.0,,,1,12429,,Amount of compound present in blood of rat 3 when administered intravenously at a dose of 2 mg containing approximately 3 uCi and activity calculated after 15 minutes,Intermediate,Rattus norvegicus,1,10116.0,,Blood,50597,A,N,CHEMBL631290
,BAO_0000218,,,8631,,178.0,,,1,12430,,Amount of compound present in blood of rat 3 when administered intravenously at a dose of 2 mg containing approximately 3 uCi and activity calculated after 20 minutes,Intermediate,Rattus norvegicus,1,10116.0,,Blood,50597,A,N,CHEMBL631291
,BAO_0000218,,,8631,,178.0,,,1,12431,,Amount of compound present in blood of rat 3 when administered intravenously at a dose of 2 mg containing approximately 3 uCi and activity calculated after 5 minutes,Intermediate,Rattus norvegicus,1,10116.0,,Blood,50597,A,N,CHEMBL631292
,BAO_0000218,,,8631,,178.0,,,1,12432,,Amount of compound present in blood of rat 4 when administered intravenously at a dose of 2 mg containing approximately 3 uCi and activity calculated after 10 minutes,Intermediate,Rattus norvegicus,1,10116.0,,Blood,50597,A,N,CHEMBL631293
,BAO_0000218,,,8631,,178.0,,,1,12433,,Amount of compound present in blood of rat 4 when administered intravenously at a dose of 2 mg containing approximately 3 uCi and activity calculated after 15 minutes,Intermediate,Rattus norvegicus,1,10116.0,,Blood,50597,A,N,CHEMBL631294
,BAO_0000218,,,8631,,178.0,,,1,12434,,Amount of compound present in blood of rat 4 when administered intravenously at a dose of 2 mg containing approximately 3 uCi and activity calculated after 20 minutes,Intermediate,Rattus norvegicus,1,10116.0,,Blood,50597,A,N,CHEMBL631295
,BAO_0000218,,,8631,,178.0,,,1,12435,,Amount of compound present in blood of rat 4 when administered intravenously at a dose of 2 mg containing approximately 3 uCi and activity calculated after 30 minutes,Intermediate,Rattus norvegicus,1,10116.0,,Blood,50597,A,N,CHEMBL631296
,BAO_0000218,,,8631,,178.0,,,1,12436,,Amount of compound present in blood of rat 4 when administered intravenously at a dose of 2 mg containing approximately 3 uCi and activity calculated after 5 minutes,Intermediate,Rattus norvegicus,1,10116.0,,Blood,50597,A,N,CHEMBL631297
,BAO_0000218,,,10263,,,,,0,12437,,Maximum biodistribution (Bmax) was determined.,Autocuration,,1,,,,22224,A,U,CHEMBL631298
,BAO_0000218,,,12364,,,,,1,12438,,Mean difference between rectal temperature measured at time zero and rectal temperature measured at 10 min at 1.5625 (mg/kg) intravenous dose in 6 mice,Intermediate,Mus musculus,1,10090.0,,,50594,A,N,CHEMBL631299
,BAO_0000218,,,12364,,,,,1,12439,,Mean difference between rectal temperature measured at time zero and rectal temperature measured at 10 min at 10 (mg/kg) intravenous dose in 6 mice,Intermediate,Mus musculus,1,10090.0,,,50594,A,N,CHEMBL631300
,BAO_0000218,,,12364,,,,,1,12440,,Mean difference between rectal temperature measured at time zero and rectal temperature measured at 10 min at 3.125 (mg/kg) intravenous dose in 6 mice,Intermediate,Mus musculus,1,10090.0,,,50594,A,N,CHEMBL631301
,BAO_0000218,,,12364,,,,,1,12441,,Mean difference between rectal temperature measured at time zero and rectal temperature measured at 10 min at 6.25 (mg/kg) intravenous dose in 6 mice,Intermediate,Mus musculus,1,10090.0,,,50594,A,N,CHEMBL630291
,BAO_0000218,,,14793,,,,,0,12442,,Brain concentration after 0.25 hr at a dose of 10 mg/kg when administered intraperitoneally,Autocuration,,1,,,,22224,A,U,CHEMBL630292
,BAO_0000218,,,14793,,,,,0,12443,,Brain concentration after 0.25 h at a dose of 10 mg/kg when administered intravenously,Autocuration,,1,,,,22224,A,U,CHEMBL630293
,BAO_0000218,,,14793,,,,,0,12444,,Brain concentration after 0.5 h at a dose of 100 mg/kg when administered perorally,Autocuration,,1,,,,22224,A,U,CHEMBL630294
,BAO_0000218,,,14793,,,,,0,12445,,Brain concentration after 0.5 h at a dose of 10 mg/kg when administered intraperitoneally,Autocuration,,1,,,,22224,A,U,CHEMBL630295
,BAO_0000218,,,14793,,,,,0,12446,,Brain concentration after 0.5 hr at a dose of 10 mg/kg when administered intravenously,Autocuration,,1,,,,22224,A,U,CHEMBL630296
,BAO_0000218,,,14793,,,,,0,12447,,Brain concentration after 0.5 hr at a dose of 10 mg/kg when administered perorally,Autocuration,,1,,,,22224,A,U,CHEMBL626782
,BAO_0000218,,,14793,,,,,0,12448,,Brain concentration after 1 hr at a dose of 100 mg/kg when administered perorally,Autocuration,,1,,,,22224,A,U,CHEMBL626783
,BAO_0000218,,,14793,,,,,0,12449,,Brain concentration after 1 hr at a dose of 10 mg/kg when administered intraperitoneally,Autocuration,,1,,,,22224,A,U,CHEMBL626784
,BAO_0000218,,,14793,,,,,0,12450,,Brain concentration after 1 hr at a dose of 10 mg/kg when administered intravenously,Autocuration,,1,,,,22224,A,U,CHEMBL626785
,BAO_0000218,,,14793,,,,,0,12451,,Brain concentration after 1 hr at a dose of 10 mg/kg when administered perorally,Autocuration,,1,,,,22224,A,U,CHEMBL626786
,BAO_0000218,,,9196,,,,,0,12452,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 3.0 hr,Autocuration,,1,,,,22224,A,U,CHEMBL626787
,BAO_0000218,,,9196,,,,,0,12453,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 3.5 hr; ND means not determined,Autocuration,,1,,,,22224,A,U,CHEMBL626788
,BAO_0000218,,,9196,,,,,0,12454,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 4.0 hr,Autocuration,,1,,,,22224,A,U,CHEMBL625927
,BAO_0000218,,,8374,,178.0,,,1,12455,,Concentration 1 detected in blood of rat 1 hr after an oral dose of 200 mg/kg of the compound,Intermediate,Rattus norvegicus,1,10116.0,,Blood,50597,A,N,CHEMBL625928
,BAO_0000218,,,8374,,178.0,,,1,12456,,Concentration 1 detected in blood of rat 1 hr after an oral dose of 200 mg/kg; ND is Not Detected,Intermediate,Rattus norvegicus,1,10116.0,,Blood,50597,A,N,CHEMBL625929
,BAO_0000218,,,8374,,178.0,,,1,12457,,Concentration 1 detected in blood of rat 1 hr after an oral dose of 200 mg/kg; ND is Not Detected.,Intermediate,Rattus norvegicus,1,10116.0,,Blood,50597,A,N,CHEMBL625930
,BAO_0000218,,,8374,,178.0,,,1,12458,,"Concentration 1 detected in blood of rat 1 hr after an oral dose of 200 mg/kg of the compound, Compound was found to be in trace amount.",Intermediate,Rattus norvegicus,1,10116.0,,Blood,50597,A,N,CHEMBL625931
,BAO_0000218,,,8374,,178.0,,,1,12459,,Concentration 1 detected in blood of rat 1 hr after an oral dose of 200 mg/kg of the compound; ND is Not Detected.,Intermediate,Rattus norvegicus,1,10116.0,,Blood,50597,A,N,CHEMBL627230
,BAO_0000218,,,8374,,178.0,,,1,12460,,Concentration 1 detected in blood of rat 3 hr after an oral dose of 200 mg/kg of the compound,Intermediate,Rattus norvegicus,1,10116.0,,Blood,50597,A,N,CHEMBL627231
,BAO_0000218,,,8374,,178.0,,,1,12461,,Concentration 1 detected in blood of rat 3 hr after an oral dose of 200 mg/kg; ND is Not Detected,Intermediate,Rattus norvegicus,1,10116.0,,Blood,50597,A,N,CHEMBL627232
,BAO_0000218,,,8374,,178.0,,,1,12462,,Concentration 1 detected in blood of rat 3 hr after an oral dose of 200 mg/kg; ND is Not Detected.,Intermediate,Rattus norvegicus,1,10116.0,,Blood,50597,A,N,CHEMBL627233
,BAO_0000218,,,8374,,178.0,,,1,12463,,Concentration 5a detected in blood of rat 1 hr after an oral dose of 200 mg/kg of the compound,Intermediate,Rattus norvegicus,1,10116.0,,Blood,50597,A,N,CHEMBL875470
,BAO_0000218,,,8374,,178.0,,,1,12464,,Concentration 5a detected in blood of rat 3 hr after an oral dose of 200 mg/kg of the compound,Intermediate,Rattus norvegicus,1,10116.0,,Blood,50597,A,N,CHEMBL627234
,BAO_0000218,,,8374,,178.0,,,1,12465,,Concentration 5b detected in blood of rat 1 hr after an oral dose of 200 mg/kg of the compound,Intermediate,Rattus norvegicus,1,10116.0,,Blood,50597,A,N,CHEMBL627235
,BAO_0000218,,,8374,,178.0,,,1,12466,,Concentration 5b detected in blood of rat 3 hr after an oral dose of 200 mg/kg of the compound,Intermediate,Rattus norvegicus,1,10116.0,,Blood,50597,A,N,CHEMBL627236
,BAO_0000218,,,8374,,178.0,,,1,12467,,Concentration 5c detected in blood of rat 1 hr after an oral dose of 200 mg/kg of the compound,Intermediate,Rattus norvegicus,1,10116.0,,Blood,50597,A,N,CHEMBL627237
,BAO_0000218,,,8374,,178.0,,,1,12468,,Concentration 5c detected in blood of rat 3 hr after an oral dose of 200 mg/kg of the compound,Intermediate,Rattus norvegicus,1,10116.0,,Blood,50597,A,N,CHEMBL627238
,BAO_0000218,,,8374,,178.0,,,1,12469,,Concentration 5d detected in blood of rat 1 hr after an oral dose of 200 mg/kg of the compound,Intermediate,Rattus norvegicus,1,10116.0,,Blood,50597,A,N,CHEMBL627239
,BAO_0000218,,,8374,,178.0,,,1,12470,,Concentration 5d detected in blood of rat 3 hr after an oral dose of 200 mg/kg of the compound,Intermediate,Rattus norvegicus,1,10116.0,,Blood,50597,A,N,CHEMBL627240
,BAO_0000218,,,8374,,178.0,,,1,12471,,Concentration 5e detected in blood of rat 1 hr after an oral dose of 200 mg/kg of the compound,Intermediate,Rattus norvegicus,1,10116.0,,Blood,50597,A,N,CHEMBL627241
,BAO_0000218,,,8374,,178.0,,,1,12472,,Concentration 5e detected in blood of rat 3 hr after an oral dose of 200 mg/kg of the compound,Intermediate,Rattus norvegicus,1,10116.0,,Blood,50597,A,N,CHEMBL627242
,BAO_0000218,,,8374,,178.0,,,1,12473,,Concentration 5f detected in blood of rat 1 hr after an oral dose of 200 mg/kg of the compound; ND is Not Detected,Intermediate,Rattus norvegicus,1,10116.0,,Blood,50597,A,N,CHEMBL627243
,BAO_0000218,,,8374,,178.0,,,1,12474,,Concentration 5f detected in blood of rat 3 hr after an oral dose of 200 mg/kg; ND is Not Detected,Intermediate,Rattus norvegicus,1,10116.0,,Blood,50597,A,N,CHEMBL627244
,BAO_0000218,,,8374,,178.0,,,1,12475,,Concentration 6a detected in blood of rat 1 hr after an oral dose of 200 mg/kg of the compound,Intermediate,Rattus norvegicus,1,10116.0,,Blood,50597,A,N,CHEMBL627245
,BAO_0000218,,,8374,,178.0,,,1,12476,,Concentration 6a detected in blood of rat 3 hr after an oral dose of 200 mg/kg of the compound,Intermediate,Rattus norvegicus,1,10116.0,,Blood,50597,A,N,CHEMBL627246
,BAO_0000218,,,8374,,178.0,,,1,12477,,Concentration 6c detected in blood of rat 1 hr after an oral dose of 200 mg/kg of the compound,Intermediate,Rattus norvegicus,1,10116.0,,Blood,50597,A,N,CHEMBL627247
,BAO_0000218,,,8374,,178.0,,,1,12478,,Concentration 6c detected in blood of rat 3 hr after an oral dose of 200 mg/kg of the compound,Intermediate,Rattus norvegicus,1,10116.0,,Blood,50597,A,N,CHEMBL627248
,BAO_0000218,,,8374,,178.0,,,1,12479,,Concentration 6d detected in blood of rat 1 hr after an oral dose of 200 mg/kg of the compound,Intermediate,Rattus norvegicus,1,10116.0,,Blood,50597,A,N,CHEMBL627249
,BAO_0000218,,,8374,,178.0,,,1,12480,,Concentration 6d detected in blood of rat 3 hr after an oral dose of 200 mg/kg of the compound,Intermediate,Rattus norvegicus,1,10116.0,,Blood,50597,A,N,CHEMBL625569
,BAO_0000218,,,8374,,178.0,,,1,12481,,Concentration 6e detected in blood of rat 1 hr after an oral dose of 200 mg/kg of the compound,Intermediate,Rattus norvegicus,1,10116.0,,Blood,50597,A,N,CHEMBL625570
,BAO_0000218,,,8374,,178.0,,,1,12482,,Concentration 6e detected in blood of rat 3 hr after an oral dose of 200 mg/kg of the compound,Intermediate,Rattus norvegicus,1,10116.0,,Blood,50597,A,N,CHEMBL625571
,BAO_0000218,,,8374,,178.0,,,1,12483,,Concentration 6f detected in blood of rat 1 hr after an oral dose of 200 mg/kg; ND is Not Detected,Intermediate,Rattus norvegicus,1,10116.0,,Blood,50597,A,N,CHEMBL625572
,BAO_0000218,,,8374,,178.0,,,1,12484,,Concentration 6f detected in blood of rat 3 hr after an oral dose of 200 mg/kg; ND is Not Detected,Intermediate,Rattus norvegicus,1,10116.0,,Blood,50597,A,N,CHEMBL625573
,BAO_0000218,,,8374,,178.0,,,1,12485,,Concentration detected in blood of rat 1 hr after an oral dose of 200 mg/kg,Intermediate,Rattus norvegicus,1,10116.0,,Blood,50597,A,N,CHEMBL625574
,BAO_0000218,,,8374,,178.0,,,1,12486,,Concentration detected in blood of rat 3 hr after an oral dose of 200 mg/kg; ND is Not Detected,Intermediate,Rattus norvegicus,1,10116.0,,Blood,50597,A,N,CHEMBL626245
,BAO_0000218,,,8374,,178.0,,,1,12487,,Concentration detected in blood of rat 3 hr after an oral dose of 200 mg/kg of the compound,Intermediate,Rattus norvegicus,1,10116.0,,Blood,50597,A,N,CHEMBL626246
,BAO_0000218,,,9196,,,,,0,12488,,Concentration of thiocyanates in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 0.5 hr,Autocuration,,1,,,,22224,A,U,CHEMBL626247
,BAO_0000218,,,9196,,,,,0,12489,,Concentration of thiocyanates in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 1.0 hr,Autocuration,,1,,,,22224,A,U,CHEMBL626248
,BAO_0000218,,,9196,,,,,0,12490,,Concentration of thiocyanates in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 1.5 hr,Autocuration,,1,,,,22224,A,U,CHEMBL626249
,BAO_0000218,,,9196,,,,,0,12491,,Concentration of thiocyanates in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 2.0 hr,Autocuration,,1,,,,22224,A,U,CHEMBL626420
,BAO_0000218,,,9196,,,,,0,12492,,Concentration of thiocyanates in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 2.5 hr,Autocuration,,1,,,,22224,A,U,CHEMBL626421
,BAO_0000218,,,9196,,,,,0,12493,,Concentration of thiocyanates in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 3.5 hr,Autocuration,,1,,,,22224,A,U,CHEMBL626422
,BAO_0000218,,,9196,,,,,0,12494,,Concentration of thiocyanates in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 4.0 hr,Autocuration,,1,,,,22224,A,U,CHEMBL626423
,BAO_0000218,,,9196,,,,,0,12495,,Concentration of thiocyanates in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 3.0 hr,Autocuration,,1,,,,22224,A,U,CHEMBL626424
,BAO_0000218,,,12023,,,,,1,12496,,Volume of distribution in Beagles dog at a dose of 1 mg/kg given intravenously,Intermediate,Canis lupus familiaris,1,9615.0,,,50588,A,N,CHEMBL626425
,BAO_0000218,,,12023,,,,,1,12497,,Volume of distribution in CD rat at a dose of 5 mg/kg given intravenously,Intermediate,Rattus norvegicus,1,10116.0,,,50597,A,N,CHEMBL875476
,BAO_0000218,,,12023,,,,,1,12498,,Volume of distribution in Cynomolgus monkey at a dose of 5 mg/kg given intravenously,Intermediate,Macaca fascicularis,1,9541.0,,,100710,A,N,CHEMBL626426
,BAO_0000100,,,10580,,,,,0,12499,,Distribution coefficient and iron(III) complex was measured at an aqueous phase buffered at pH 7.4 and octanol,Autocuration,,1,,,,22224,P,U,CHEMBL626427
,BAO_0000100,,,10580,,,,,0,12500,,Distribution coefficient was measured at an aqueous phase buffered at pH 7.4 and octanol,Autocuration,,1,,,,22224,P,U,CHEMBL626428
,BAO_0000019,,,16032,,,,,0,12501,,Iron clearance was stimulated by the compound was expressed as % distribution of excreted Fe in bile by subcutaneous dose of 150 umol/kg,Autocuration,,1,,,,22224,A,U,CHEMBL626429
,BAO_0000019,,,16032,,1088.0,,,0,12502,,Iron clearance was stimulated by the compound was expressed as % distribution of excreted Fe in urine by subcutaneous dose of 150 umol/kg,Autocuration,,1,,,Urine,22224,A,U,CHEMBL625025
,BAO_0000218,,,8594,,178.0,,,1,12503,,Concentration was measured in blood tissue of unfasted Fischer 344 rats administered intravenously after 10 minute (radiolabeled with [125I]-,Intermediate,Rattus norvegicus,1,10116.0,,Blood,50597,A,N,CHEMBL625026
,BAO_0000218,,,8594,,178.0,,,1,12504,,Concentration was measured in blood tissue of unfasted Fischer 344 rats administered intravenously after 30 minute (radiolabeled with [123I]-,Intermediate,Rattus norvegicus,1,10116.0,,Blood,50597,A,N,CHEMBL625027
