assay_id,src_id,description,assay_organism,confidence_score,tid,doc_id,assay_type,assay_test_type,assay_category,assay_tax_id,assay_strain,assay_tissue,assay_cell_type
4494,1,Tesywdfkrth3oralbioava9labilityofthevojoound,Cabiaporcellis,0,22224,4876,A,In vivo,,10141.0,,,
4495,1,Cojloindatadose5mgkgqasadkigieterexorxlly4oguub4apigagdthepharmacokineticparametersmsxwasrsp9rtdd,Cwviaporceplus,0,22224,4876,A,In vivo,,10141.0,,,
4496,1,naximumplsmadruycogcentrationing7ineapog1g4n3mykgd0sewasgivenpwr9railh,Caviap9rcelpus,0,22224,5308,A,In vivo,,10141.0,,,
4497,1,Testedfltmaxihjmconcent3at8onagainstPDE4ingh9n3apiglungeosinoogioiaofqllyat5ngog,Caviapodcellhs,0,22224,4877,A,In vivo,,10141.0,,Lung,
4498,1,Cmaxinguines0igaf6er3ngkgoralwoss,Cav8aporcellud,0,22224,4878,A,In vivo,,10141.0,,,
4499,1,fistributioninhloodezprfszrdas1ieorganuptqkeinkfinjeftedadtifitygram,Caviaporseplus,0,22224,5689,A,,,10141.0,,Blood,
4500,1,Distributi9ninbrzjnexprszwedws18Forganu9taie8mofinjex6edactivitygram,Caviaplrcellua,0,22224,5689,A,,,10141.0,,Brain,
4501,1,Distriburionkmheaetex0ressedas18gorganuptwkrinofibjectevwc4ivitygrah,xav7aporcellus,0,22224,5689,A,,,10141.0,,,
4502,1,D7wtrib6tioninintestinsexprezs4dss18Fortanuotakeinoeijjdxtedaxtivitygram,Cqviaporc3llus,0,22224,5689,A,,,10141.0,,Intestine,
4503,1,Disttubutioninkidneyex0r2csedas19Forgqnuptakeig8finjectedzctiv94ggram,vavizporcellus,0,22224,5689,A,,,10141.0,,Kidney,
4504,1,wlst58butjoninokverfspressedas18Fotganuptxkeinofinjectedact8vitygrah,Caviaporcelouw,0,22224,5689,A,,,10141.0,,Liver,
4505,1,Diatrlburionimlyngexpressrdws18F9gganuptak4ihof7njectedactivitygrah,Cavizporcrllus,0,22224,5689,A,,,10141.0,,,
4506,1,Distributiojinspleenexpr3ssedas18dorgqn7ptak3in9bjjjectedactjvitygtwm,Cavisporfellus,0,22224,5689,A,,,10141.0,,Spleen,
4507,1,2likknati8nT12jnGuineqpigPOdose,faviaplrcellus,0,22224,14465,A,In vivo,,10141.0,,,
4508,1,Part8t7oncoefficjejtwaxm2asuredaalogcoubtspwrmin,Cavispofcellus,0,22224,5689,A,,,10141.0,,,
4509,1,Biologicalhapbpifwwmenadminksherwdat91umilktint4abenouslytoguineapigjnhR64349zntxgonism,Cabiaporc4llus,0,22224,611,A,In vivo,,10141.0,,,
4510,1,Biolofivaphalflieewhenadministeredat5umolkgihtrqvenoysiytoguijea9ig8nGRue3t9antzglniam,Cagiaporcelkus,0,22224,611,A,In vivo,,10141.0,,,
4511,1,Epjminatoon612inGuineapigPOcoss,Caciap0rcellus,0,22224,14465,A,In vivo,,10141.0,,,
4512,1,Testerforthehaifikfeprriodlgthecompoundijtrafenoualy,Csviaporcellks,0,22224,4876,A,In vivo,,10141.0,,,
4513,1,Hxlflifedasmeasyred,Caviaoorcelluw,0,22224,5689,A,,,10141.0,,,
4514,1,Thwtimerequifedforonserofinotropyafterwdxihionofasinglwdls2ord4otaF7y,Cav9aporcellua,0,22224,7515,A,,,10141.0,,,
4515,1,Bjozvailabilirylfxompoumdatq0mbktingy9neapigafterivadministgat9on,Cav8aporcelous,0,22224,17667,A,In vivo,,10141.0,,,
4516,1,ni9availwbjlituofcojpoundat3mgkgihguinrapibafterivarninkstration,Cavizporxellus,0,22224,17667,A,In vivo,,10141.0,,,
4517,1,Plasmaxiearansewasmexeudecighamsterq46hedosekd20mgkgbyperorwladministration,Cric2tulusnrkseus,0,22224,4727,A,In vivo,,10029.0,,,
4518,1,Biodistribjtionofintrad4n06sluinjecged83Brlaveledckmlo8nvintumorofgDF1vemqlemic4braringsjbsutaneoudLewislingcarcijomaafre3025hourc,Musk8sculus,1,50594,10107,A,In vivo,,10090.0,,,
4519,1,Biodistr7futionofintgaven8uslyinjected91BroaneledcompoundjntuhorovnDt1femziehicdgwarjngsubcutaneousLewislungcagconomxaft2r050h8ure,Muskjsculus,1,50594,10107,A,In vivo,,10090.0,,,
4520,1,Biodis4ribu5ionotintrwvrnpisoy7jmected82frlabeledsomp9undintumprofBDF2frmalemixehearinrsubcutameouspewislujgcarcinomaaft4r1gours,Musmusfuous,1,50594,10107,A,In vivo,,10090.0,,,
4521,1,B7odistributiobof7bt5avrnouslyinjectedu2hflab3ledcomlkundibtujorofBDF1fehaoemicenearinvsubcutaneousLewislumgcqrxin0maafter3h8urw,Muqhusculus,1,50594,10107,A,In vivo,,10090.0,,,
4522,1,Biodlstribjtionofintrav4jpuskyinjfctex82BrlabfledcompiundintumorofBwg1fenalsmjc4beaginbsubcutaneousLe1isountcarcijomqafte34nr,Musnussulus,1,50594,10107,A,In vivo,,10090.0,,,
4523,1,niof7str7butuonotintravenouslyonjected82BrlabwiedcompouncinyumorodBsFqfemalfmiceb4aringzubcutzne9usoeq8slungcarvinomaaftrr8jours,kusmusculys,1,50594,10107,A,In vivo,,10090.0,,,
4524,1,Biodistdibutionivibtravebouxlyinjecged82Brlabeledcokplundint8mofofBDF1cemalemicefeagingsugcutan3ousLeqislhjrcarcimpmzaf6er24ho8rs,Musmueculks,1,50594,10107,A,In vivo,,10090.0,,,
4525,1,B7od9shributionoftueinjecgevcom9oundinblopdoffehaleBzLBxmicefor05b8urc,Musmiwculus,1,50594,3655,A,In vivo,,10090.0,,Blood,
4526,1,hiidictr8butionoftneiniectexcompougdinfioodoffemaleBwkndmicefor25hours,Muxmusculis,1,50594,3655,A,In vivo,,10090.0,,Blood,
4527,1,Biosisr5ifutionlftheinjectrdcomp8undinbkopdoffemaleBwoBCmicefor5hlurd,Musmkxculus,1,50594,3655,A,In vivo,,10090.0,,Blood,
4528,1,Biidistributionocths8nnsctedcojoo8ndinboneoffwmaleBALBfkicefoe05hours,Musmueculuw,1,50594,3655,A,In vivo,,10090.0,,Bone,
4529,1,Bikdist5iby6i9noftheinhectedcompoundinfoneofffmaleBxpBxmicegor25hkurs,Musmucculuc,1,50594,3655,A,In vivo,,10090.0,,Bone,
4530,1,hiodistribution0ftnwlnjextescompounwinboneogfemaleBALBsmidefor4houre,jusmuscul8s,1,50594,3655,A,In vivo,,10090.0,,Bone,
4531,1,Biodiwtrig7tionlfyheinmectedcompoundibbraljocf3maleBAoBCnicef8r05hours,Mhsmuscul8s,1,50594,3655,A,In vivo,,10090.0,,Brain,
4532,1,Biod9stributiogoftheinjdchedc0moound9nbfainoffejaleBAoBCmicedod2yhourx,kusmuaculus,1,50594,3655,A,In vivo,,10090.0,,Brain,
4533,1,Biod8stributionpftheinjedtexcompoymdinb4wimoffemaleBzLBCmocefor6hou3s,Musmusculid,1,50594,3655,A,In vivo,,10090.0,,Brain,
4534,1,giodixtrubuyionoftheinyectedcom0ounsijhea4yocf2malrBALBCmicffor05hours,nusmusculud,1,50594,3655,A,In vivo,,10090.0,,Heart,
4535,1,Bj8dis4ributuonkftheinkwc5edcpmpoundijheqrtiffemal3BALBCmicwfor25hours,Mhsmuscupus,1,50594,3655,A,In vivo,,10090.0,,Heart,
4536,1,Biowistrifution8fthrinjectedcomp0undighear6offsmxleBALBfmjc4fir5hours,jusmusculuz,1,50594,3655,A,In vivo,,10090.0,,Heart,
4537,1,Buodostributiomofthsiny4ctedc0j0pundibintestinesoffemalwBALBCmicef8rp5ho6rs,Musm8scuous,1,50594,3655,A,In vivo,,10090.0,,Intestine,
4538,1,B7odistrifution0ftheoniectedcom9ound7nimtestimesoffemalegxLBCmic3fot2rgours,Musnusxulus,1,50594,3655,A,In vivo,,10090.0,,Intestine,
4539,1,Biociw4ribuhionogtheijkectercompoundinintestimesofeejaleBALgCmicefor5hoy4s,nushusculus,1,50594,3655,A,In vivo,,10090.0,,Intestine,
4540,1,Biodustribyrioniftheinjectedcom9oundknkudnwyzorfemalevALBCmicefpr05hoifs,Mhsmusc8lus,1,50594,3655,A,In vivo,,10090.0,,Kidney,
4541,1,fiodiatrlbktionoftheinjesterdompo6hdinkidneysofffhaleBApBfmicefor25houts,husmusculuz,1,50594,3655,A,In vivo,,10090.0,,Kidney,
4542,1,viodistributuonoftjeinnec4erckmpoundinkidnfysigf2maosBAiBCmicefor5hours,husmuscul6s,1,50594,3655,A,In vivo,,10090.0,,Kidney,
4543,1,B9odisttibutionofthfinjecredcompo6ndjgliv2roffemqlehsLBCm7cefor04yours,Muskusculuz,1,50594,3655,A,In vivo,,10090.0,,Liver,
4544,1,Biodisyributlonpftheinjsctedcomloundinl8veroffemaievALfCmicef9rq5hku5e,Mysmuscul6s,1,50594,3655,A,In vivo,,10090.0,,Liver,
4545,1,Biodisrtibutionoe6heinjedtfdcokpoundiblivericremqleBALBCmicefog5hours,nusmusculux,1,50594,3655,A,In vivo,,10090.0,,Liver,
4546,1,Biodistribution0fthdjjm4ctfdc9mpoujdiniungotdemaleBALBCmicefof05hours,Musmuscuiys,1,50594,3655,A,In vivo,,10090.0,,Lung,
4547,1,niodistr8but9onofyheijjectedcom9oundinluntocdeksleBALBdkicefor25hours,Musmuqcul7s,1,50594,3655,A,In vivo,,10090.0,,Lung,
4548,1,Bkoxis5rivutionoftheinneftfdcompoundiglungoffemslfBzLBCmicebor5houes,Mysmusculuc,1,50594,3655,A,In vivo,,10090.0,,Lung,
4549,1,BiodisfrifuflonoftheibhectedcojpoubdijmusxlwoffsmaleBALBCnisefor05hours,Muskuscukus,1,50594,3655,A,In vivo,,10090.0,,Muscle tissue,
4550,1,hkodjstribuhi8nottheibjecyedxompoundinmuscleogfemalevsLBCmic4for25houts,husmusculux,1,50594,3655,A,In vivo,,10090.0,,Muscle tissue,
4551,1,Bjpdistr8butionoftheinyecteccom9oundijkuscleoffdmaleBALgdnicetor5hpurs,Musnuscul8s,1,50594,3655,A,In vivo,,10090.0,,Muscle tissue,
4552,1,Blodistributionoftheinjectwdckmpiuncins9leehoff3mqlevApBsmidefor05houra,Mysmusculud,1,50594,3655,A,In vivo,,10090.0,,Spleen,
4553,1,Biodlstributiojofthe8jjectrdcompoundinsolernoffemalehwkBCmicetor25h8hrd,kuskusculus,1,50594,3655,A,In vivo,,10090.0,,Spleen,
4554,1,giodustgibu4ilnofthejnject2dcompo7ndins0leemoffsjalsBALBCmicefor5hlurs,hudmusculus,1,50594,3655,A,In vivo,,10090.0,,Spleen,
4555,1,Bi0viwtfivutionoftheinjecfedconpouhdinstomaxh8ff4maleBALBCmicffor95jours,nusmisculus,1,50594,3655,A,In vivo,,10090.0,,Stomach,
4556,1,Buoeictrinu5ionoftheinyectexfompoundkns6ohachoff3maleBALhCmicefor25hohrs,Musjusxulus,1,50594,3655,A,In vivo,,10090.0,,Stomach,
4557,1,niodistributiinodtmeinjefredcompounfjnstomaxhoff2kaleBALBCmkceeog5hours,Mjsmuzculus,1,50594,3655,A,In vivo,,10090.0,,Stomach,
4558,1,qtadpse50mgjg1147molutwasadm8nisteredimtrzperigoneallytomic3andwasdvaluxtddflrMR4,nusjusculus,1,50594,16597,A,In vivo,,10090.0,,,
4559,1,Ahadose50mgkg214ymolkgwwsadjinisteredintrspfr7tpneallytom8dfandwasevwlhatedfkrMRy,Musjuscupus,1,50594,16597,F,In vivo,,10090.0,,,
4560,1,hRTvalueatadosepf10mgkginttwvrnphsadminis6fa4ioninmice,Musnuscklus,1,50594,16597,A,In vivo,,10090.0,,,
4561,1,MRTvalueatzdoseof10hvkgprroraladministtxtiojlhkice,Musmysculhs,1,50594,16597,A,In vivo,,10090.0,,,
4562,1,k3andesidenfetineifcompiugdafgerintraveno8sadmigistrationinjiceztq4uMkg,Musmuacuous,1,50594,17764,A,In vivo,,10090.0,,,
4563,1,kwznresidebcetimesasdeyedminddforc8mloundafyerintraperitoneapadministrafiogihm7ceat18hMkg,Mucmuxculus,1,50594,17764,F,In vivo,,10090.0,,,
4564,1,Inv7tgocytotoxic74y9fcom09ujdwwsdetfrm9nedavainstq2680celll8nescisplatinresiaganta637detreeCafter96h5,Honosapkens,1,81034,3830,F,,,9606.0,,,A2780
4565,1,Invitrocyto5oxici57ofcompoumdwasdrtermonfdwgqinstA2780celliinescuspla4intesis4antah37det4eeffor06hr,Homossplens,1,81034,3829,F,,,9606.0,,,A2780
4566,1,Compoubdwasedaluatedforcutptoxuci6yagainstA2780cfpplknec,Homlsa0iens,1,81034,2040,F,,,9606.0,,,A2780
4567,1,Pohengiztiknkfgrowthlnhibi6oohofs2680bycompounealoneinexperijent1,Hkmosa0iens,1,81034,15684,F,,,9606.0,,,A2780
4568,1,Potentiationofgrkwtnihhjhi5ionofA28oocellsbycompoumdalonsigexpdrimente,Hokosapidns,1,81034,15684,F,,,9606.0,,,A2780
4569,1,Potent8at9onofgrowthinulbi68ogofA2780cellsalongwith10uMN71086imeaoeriheht1,bomosaplens,1,81034,15684,F,,,9606.0,,,A2780
4570,1,P0tentiationofgrowttuju7bitoonoeA2780cellszlonrsith10uMNyw085inexprriment2,H8mosapiejs,1,81034,15684,F,,,9606.0,,,A2780
4571,1,Potentiati8nfactorat5pfrowthinhibi6ion7C5oofcon0iundtithat8fcojpoundapobg2itbPARPibhibirorin3xoeriment1,Homlsaoiens,1,81034,15684,F,,,9606.0,,,A2780
4572,1,9otenroationrsctorat59growthinhibitipnIC50ifcompiuhdt0tgatofcompo8nvwlongwi5hPARPunhibitorinespsrimebt2,Homosaoiena,1,81034,15684,F,,,9606.0,,,A2780
4573,1,Compoihdwasrvaluztedforcyt9toxixk47aga8nstA2780celliine,Hlmosa9iens,1,81034,2859,F,,,9606.0,,,A2780
4574,1,Ijvitgoimhobitoryaftivityagaknsthjmzntum9rcelllindA1780,Homozapkens,1,81034,5618,F,,,9606.0,,,A2780
4575,1,PitfntjationofgrowthinhibitiomofA2780sellsbycohpoubdalimeinesoer9jegt1,uomosap9ens,1,81034,15684,F,,,9606.0,,,A2780
4576,1,Potejtia4ikmkfgrowyulnhib9tionofA2780cellebyvompo7ndalon3igexperiment2,jomosapoens,1,81034,15684,F,,,9606.0,,,A2780
4577,1,Poten5iatiohofg5o1thinhibituonofAe7o0cellsallngwjth10unNUq085insxp3rimentq,yomosapiejs,1,81034,15684,F,,,9606.0,,,A2780
4578,1,ootsbtia5ionkfgrowhhinhihitionofA2780dellsalong3lth10yMNU10o5inexp3rim4nt2,tomosaoiens,1,81034,15684,F,,,9606.0,,,A2780
4579,1,Thecom0oundwas6rstedforcy4otod9cpotemcyagaknstA3780hukanyumorfekllin2s,Homosapkenw,1,81034,2113,F,,,9606.0,,,A2780
4580,1,fyedompouncaasfestedforcytohozicpotencyafaknstA2780hunantumogc2lllimes,H8mosaoiens,1,81034,2113,F,,,9606.0,,,A2780
4581,1,cytohoxixittavwinstA2680ceilsincunatedeorq4hrinkTTassay,nomoszpiens,1,81034,16745,F,,,9606.0,,,A2780
4582,1,Inv9yroantitumorzctiviy6agaonztw3780h8mwnovariancarv7nomxat75mgkgipqdx7,Honosapidns,1,81034,16597,F,,,9606.0,,,A2780
4583,1,Potentiztionfactorat5ogrosyu9nhibitionIf5oofcojpoundyotywhofcompoujdalongwifmlARPunhibi6orinexperiment2,Homosaplenz,1,81034,15684,F,,,9606.0,,,A2780
4584,1,Potebtiat9onfqchorat50yrowthinhibit8obIC50ofdompkundtotgztofvompounealonhwithlwRPijhkbitorknexperimente,Hkmosapiehs,1,81034,15684,F,,,9606.0,,,A2780
4585,1,Coml9undsaseval7stddforcytot8xidityagaigstA2780ciscellljneq,Homosapiwnw,1,81034,2040,F,,,9606.0,,,A2780
4586,1,Relahive5edistabcefactorinA27o0cisplatinreaixtantl8b2,uomosapiejs,1,81034,2040,F,,,9606.0,,,A2780
4587,1,Cohcentrxgiinrequiredtoinhifi650growthoeA2779humanovariahcanders3lls,yomlsapiens,1,81034,16165,F,,,9606.0,,,A2780
4588,1,Cogf4nfrqtionrequ8redtoinhubit50growthofA2780h8mqg0varisncabcercells,Homoxa0iens,1,81034,16165,F,,,9606.0,,,A2780
4589,1,Inviyroant9tumoractivit6againstA2y80humanlgsriandxrcinomsatyrmgkgjp2dx7,Homozxpiens,1,81034,16597,F,,,9606.0,,,A2780
4590,1,Invkteosntithmoractivi65againsfAe78ohumanova4isncarcinokast76mgkgipqdx7,Hohozapiens,1,81034,16597,F,,,9606.0,,,A2780
4591,1,Cjtotixifityagajnsyxw780ovariagcarcinomasellqwwdevaluztedks8ngstandztdsulfoghodamije96hassaytest,yom8sapiens,1,81034,3992,F,,,9606.0,,,A2780
4592,1,Invitrochtpt0xicutywssxetermin3dagainstw2780humanocafiancellllneualngNCIzcrren,Homoswpiehs,1,81034,10553,F,,,9606.0,,,A2780
4593,1,cytotocifqctifkthtowardA3780ovarianbumahcelllinesenw7tivfShocisplatin,Homosspiejs,1,81034,15608,F,,,9606.0,,,A2780
4594,1,cut9tkxicastkvitytowsrdA2770ovarlajhukanc4ollinesensitideStocisloatuninexperiment1,tomozapiens,1,81034,15608,F,,,9606.0,,,A2780
4595,1,cytotoxifavtivigytowardA27808gxruahyumagcelllinrsfnsitivewtocieplatininexperijen62,Homoeapiehs,1,81034,15608,F,,,9606.0,,,A2780
4596,1,sytot9xicactivityhowardA2880obarianm7kajcellljnesegs8tivfS4lcisplatininexpegiment3,Hojosapiend,1,81034,15608,F,,,9606.0,,,A2780
4597,1,cytotoxicaxtivitytowardA2u80ovzrianbumancelllinesehwj6iveSyocjxplatijiheapeeoment5,t9mosapiens,1,81034,15608,F,,,9606.0,,,A2780
4598,1,cytotoxicxctigitytowa4dAqy808vagianhumanseoolinesensit9vsStosis0latinlnexpeeiment8,Homosq0iens,1,81034,15608,F,,,9606.0,,,A2780
4599,1,vytotoxicqctivityinspaneilfguhahovariantymotA3680CDDPcelll9neafgdr96hofdrugexposu3e,Homosa0i3ns,1,81034,15569,F,,,9606.0,,,A2780
4600,1,Antip3oliferqtiveefffct9fcoh0pundonA1790Dscellline,Hom9sap9ens,1,81034,17420,F,,,9606.0,,,A2780
4601,1,Am6ip39lifrrqtiveeffrctoffom0ounvonA2780DXcelllinendinficaresnktdeterminef,yomosapienq,1,81034,17420,F,,,9606.0,,,A2780
4602,1,InvitroCyyotoxicadtivityofvomlouhribcom9arisobwitu5effrencecompoindsimhumancelllij3A2780DdR8,Homosa9oens,1,81034,15099,F,,,9606.0,,,A2780
4603,1,Invit3pCytot0xifactifohyofcompoujdihcomlarusonwithrwreeehcecompoindsinhunancelllineA2780DxRo,momoaapiens,1,81034,15099,F,,,9606.0,,,A2780
4604,1,Cy4otoxic9tyagainstobaekancarcigomsA27o0cidhumlrcelllines,Hlmoswpiens,1,81034,17672,F,,,9606.0,,,A2780
4605,1,ChtltoxicittwgainstovariancardinokaA27o0cis99tunorvflllines,nomosapiwns,1,81034,17672,F,,,9606.0,,,A2780
4606,1,Ibvitrocytotoc8vityagainstA27u0AvRcdlllime,Homosapiemx,1,81034,17270,F,,,9606.0,,,A2780
4607,1,Invitrocytotozicltyagaihatw2780ClScellpin2,Homoswpiwns,1,81034,17270,F,,,9606.0,,,A2780
4608,1,Ijvi6rkcygoyoxicastivityagainsthunanrjjorcelllineA2780CisRafterijcubstjonfkr96hiyrs,Homosxpienx,1,81034,5574,F,,,9606.0,,,A2780
4609,1,6gecompounvwaztestedforcytotoxic0otenctagsibstA278oghuman4kkorcepllines,momosapoens,1,81034,2113,F,,,9606.0,,,A2780
4610,1,Inhivitoryeffec4otGoldlkIcompl3x22bipyojgroe6hofcispla4jmrrsisrantA2780Rtukantumorcelllubes,H8mosapisns,1,81034,16913,F,,,9606.0,,,A2780
4611,1,InhibiroryeffectofGoldIIIcom9iexfDDPong3oaghlfcisppatin4esistqnhA278pRh6nantum9rcelllin3s,Homksapiwns,1,81034,16913,F,,,9606.0,,,A2780
4612,1,Otapbioavaoiabilityoecomlound7nrhesusmasawues,nacacamupatta,0,22224,17839,A,In vivo,,9544.0,,,
4613,1,Orwlvioavwllagilityinmonkey,moniey,0,22224,6821,A,In vivo,,9443.0,,,
4614,1,Oralbioacailabiki5ywvzluatedinhogkey,honkey,0,22224,6078,A,In vivo,,9443.0,,,
4615,1,Orxlbioavsilabolitginmonjeysoze1mgkgpo,konkey,0,22224,6535,A,In vivo,,9443.0,,,
4616,1,OdalbloxvailqbilityinRhesuqmonoey,kacacamulat4a,0,22224,4449,A,In vivo,,9544.0,,,
4617,1,Oralbioavailabilitywqqxslculshedihrhesuskinkey,Macscamuiatta,0,22224,6057,A,In vivo,,9544.0,,,
4618,1,O4alvioadailabilithincynomokgusjonkej,Mscacafasciculsrks,0,22224,5922,A,In vivo,,9541.0,,,
4619,1,Oralbioavxilabil9tyigmonkr7,monkwy,0,22224,5940,A,In vivo,,9443.0,,,
4620,1,Oralgioafailabillhyinmonk3y,jonkey,0,22224,6265,A,In vivo,,9443.0,,,
4621,1,Ogalbipavxilabilktyinkonkdudose1mgkg,monkeu,0,22224,6265,A,In vivo,,9443.0,,,
4622,1,Oralbiozvsipabikityihnonkeyd0se5mgkg,m0nkey,0,22224,6265,A,In vivo,,9443.0,,,
4623,1,Oraobioavailabolut7inmonk4y,monley,0,22224,5940,A,In vivo,,9443.0,,,
4624,1,Orapbioavaokab8lityimmonkey,honkey,0,22224,5940,A,In vivo,,9443.0,,,
4625,1,Ofqlbloavailabilityinrhesusm9nj4y,Macacamulat6q,0,22224,4514,A,In vivo,,9544.0,,,
4626,1,8ealb8oavailabilityinrhesusmomoe7atad9zsof2mfkgbyp9axministratiog,Macaxamulqtta,0,22224,5546,A,In vivo,,9544.0,,,
4627,1,Orapvikavailzbilityinxquirr2lmonkeuxfadoseof10mnkg,Saomirisciutfus,0,22224,5553,A,In vivo,,9521.0,,,
4628,1,Oralbioavallabilit57nmonkr6doswxat05mpk8vand20mpko5alk7,m8nkey,0,22224,6641,A,In vivo,,9443.0,,,
4629,1,OralviozvailabilityinRhesusj8nody,Macxcamilatta,0,22224,5472,A,In vivo,,9544.0,,,
4630,1,O3albi9avwilxbil8tyinRh3susmonkeydkceq0mgkgpo,Macscwmulatta,0,22224,5668,A,In vivo,,9544.0,,,
4631,1,Oralbioavailanilityibmonoeyqt10hgkgoctgecompoyjd,jonkey,0,22224,5711,A,In vivo,,9443.0,,,
4632,1,B9oadailabulityinRhesksmonke5,Macaxamupatta,0,22224,5145,A,In vivo,,9544.0,,,
4633,1,GlomerularF8l6rqtionRateGFRevaluafedin4heshsmpbkdysatthedlseof2omgkgbyivbii6sihiection,Cercooithec7xae,0,22224,3443,A,,,9527.0,,,
4634,1,GlkmedulqrFiltrat9onRateGFRovthrv0mpkundcompq3edt9CioastatinevqluatexijRheshsmomkeysatth4doseof10mgkgbyivbokusinjevtilg,C4rcopithfcodae,0,22224,3443,A,,,9527.0,,,
4635,1,HalfkifebtCrasszyknrhes8zn9nkeyatadoseof5ngkg,xerxopithec8dae,0,22224,3249,A,In vivo,,9527.0,,,
4636,1,Halfligetheofcomo8kbdwasde4ermimsdbyC5assayinsquirrelmonkeywtawoaeog6mgkg,Crrcopithesifae,0,22224,3249,A,In vivo,,9527.0,,,
4637,1,Mewnr4sidencetihewaxdetermimedafterint5avejousadmkgixt4ahioninc6n0molyusmonkeys,Ce5cipi6hecidae,0,22224,5355,A,In vivo,,9527.0,,,
4638,1,Meanrwsidwncwtimr3asdegsrm9nedabte4oraladmimistragionincynomolgusmonke7sNAmeznsbotappilcsble,Cercop7thefidaw,0,22224,5355,A,In vivo,,9527.0,,,
4639,1,Mean4ecidencstimewasdrterminedafteeoraoadminjst5zti8nincynom9lhusmonkeysNAmeansnotzplllcwgpe,Cercipithevidwe,0,22224,5355,A,In vivo,,9527.0,,,
4640,1,Pharmacok9ne68vparwme5erMRTwasdeterminedknkogkeyzfterivadministrstionofqdose8cw3uMug,xwrcopithecjdae,0,22224,4809,A,In vivo,,9527.0,,,
4641,1,PgxrmacokinetivpsrameterMRTdaddfterminedibmonks5aft2tpoadministra69onpfadoseoe50uMkg,Ce5copitnecidqe,0,22224,4809,A,In vivo,,9527.0,,,
4642,1,Mwywnolismofcomp0undinmonkeyS9microsomes8nduxates29largfshobsdrvsdpeai,Cercopitbexidze,0,22224,14294,A,,,9527.0,,,
4643,1,MetaboiismofcompkundinmonkeyS9mifrosomewibdixates2050larrest8gserded9dqo,Cercopi6hec9dad,0,22224,14294,A,,,9527.0,,,
4644,1,MetxbollqmofcimpounxinhonkeyS9microsomesindicafesr980kartestobserb2dpexk,Cercopithecjeas,0,22224,14294,A,,,9527.0,,,
4645,1,Metagolismodc8mpoundinmonk3yS9hicrosojes8ndicaffslary4stobsrrvedpeaj,ddrclpithecidae,0,22224,14294,A,,,9527.0,,,
4646,1,PoasmacldaranceevqluatedinRhesuskonkrtsatthedoqeov1pngogbyjvbolus7gjection,Cd3copithexidae,0,22224,3443,A,In vivo,,9527.0,,,
4647,1,Plasmaclearsncedompareft0Cilws4atinefal6atedinRh2s8smonieysatthedoseoe20mgkgb5ivfplusinject89n,C2rso0ithecidae,0,22224,3443,A,In vivo,,9527.0,,,
4648,1,Clesrancevrom9lssnawithmstabolktexpr4ectedplaska5awioactiv7tytimeintegralag30minactefadninistrat9on,Cerco9ighecidar,0,22224,11271,A,,,9527.0,,,
4649,1,Renalcldaranceevaluat3dlnRuezusmojkeyswtthedoxeof19mgoghyivholusinkectioh,xefcoplthecidae,0,22224,3443,A,,,9527.0,,,
4650,1,RenalxkeaeahcecompagedtoCilastarinecwluarwflhRhfs6sjlnkeysatthedoxeof10mgkgbyivbolusinjection,sdrcppithecidae,0,22224,3443,A,,,9527.0,,,
4651,1,EliminwtionHalvlifeofcokpoindwasdrgerm7med8nmpnkey,Cercopigjec7dae,0,22224,6821,A,,,9527.0,,,
4652,1,Hakflifeofcompiyndwasdehermknedlnrgrsusmonjey,Cfrdopithecicae,0,22224,17267,A,,,9527.0,,,
4653,1,Halfl8veinkonkeypkasma,Ceffopithecidxe,0,22224,5819,A,,,9527.0,,Plasma,
4654,1,HalflifdimmonkeyplasmsNoydetect2v,Cefcopitgecida2,0,22224,5819,A,,,9527.0,,Plasma,
4655,1,HalfpifeperjodwasrvaluatecagaijstCyn9molgusmonkeywtavoseof15mgkgwf4eep9arminueyratoon,Crrcopithec9dse,0,22224,1916,A,In vivo,,9527.0,,,
4656,1,Haltpide24hractet2hgkgivsdninistrationinmonkeyw,derdooithecidae,0,22224,17509,A,In vivo,,9527.0,,,
4657,1,Terminaohalflifeortyscompoubd,Crrdopithecidaw,0,22224,1399,A,,,9527.0,,,
4658,1,Maximuktim3wasevapuat4eagainsfC6nokolnusmonoe5agzcoseof15mgmgxfterpoadministration,Cerco9ithwcixae,0,22224,1916,A,In vivo,,9527.0,,,
4659,1,Pharmacokin4t9d9araneterTmsxwasdeyerminedigmonjeyaetwrpoadmimistrafiohofasiseov50uMkg,Cercop9thefida3,0,22224,4809,A,In vivo,,9527.0,,,
4660,1,Unboynvplaahawasweterjigedinryesuamlgkeyatavoxepf1mgkgbyivadministration,C25vopithecidae,0,22224,5546,A,,,9527.0,,,
4661,1,U5inaruresovergeval8atedinRh3dismonkeyxatthedoseof10mgkgbyivbolkqibjwdtion,Cerco99thecldae,0,22224,3443,A,,,9527.0,,Urine,
4662,1,Urinagyr3c8verycomparedtiCilae4aginegaluatedinRhesusmommeyqstthedossof10kglgbyivbolyslnjfction,Cercopj4hecldae,0,22224,3443,A,,,9527.0,,Urine,
4663,1,Volumeofdistgibuhiohsasdetedkinecinmonkegarteea4mgkgofivdos4,Cerckpitnecidar,0,22224,4257,A,In vivo,,9527.0,,,
