assay_id,assay_tissue,curated_by,description,src_id,variant_id,doc_id,assay_type,assay_test_type,assay_category,assay_organism,assay_tax_id,assay_strain,assay_cell_type
3483,,Expert,Effect on rat 5-hydroxytryptamine 3a receptor expressed in xenopus oocytes at concentration up to 100 uM,1,,6769,F,,,Rattus norvegicus,10116.0,,Oocytes
3484,Ileum,Intermediate,5-hydroxytryptamine 4 receptor agonist activity as percent maximum 5-HT effect in response to electrical stimulation in male guinea pig ileum,1,,809,F,,,Cavia porcellus,10141.0,,
3485,Ileum,Intermediate,5-hydroxytryptamine 4 receptor agonist activity expressed as the concentration which gave a 50% increase in the response to the electrical stimulation in male guinea pig ileum,1,,809,F,,,Cavia porcellus,10141.0,,
3486,,Intermediate,5-hydroxytryptamine 4 receptor agonist activity is expressed as percent of the maximum 5-HT response,1,,14290,F,,,Cavia porcellus,10141.0,,
3487,Ileum,Intermediate,Tested for affinity towards 5-hydroxytryptamine 4 receptor in electrically stimulated longitudinal muscle preparation of guinea pig ileum,1,,17358,B,,,Cavia porcellus,10141.0,,
3488,,Intermediate,Tested for affinity towards 5-hydroxytryptamine 4 receptor in guinea pig distal colon preparation,1,,17358,B,,,Cavia porcellus,10141.0,,
3489,Ileum,Intermediate,Tested for affinity towards 5-hydroxytryptamine 4 receptor in isolated guinea pig ileum longitudinal muscle preparation,1,,17358,B,,,Cavia porcellus,10141.0,,
3490,Ileum,Autocuration,Maximal relaxation effect induced by 3 uM compound on substance P stimulated guinea pig ileum with 5-hydroxytryptamine 7 receptor nondesensitization,1,,17386,B,,,,,,
3491,,Autocuration,Affinity against 5-hydroxytryptamine 7 receptor,1,,3269,B,,,,,,
3492,,Autocuration,Ability to displace [3H]5-HT binding from 5-hydroxytryptamine receptor site using 1 uM LSD as masking ligand,1,,7721,B,,,Cavia porcellus,10141.0,,
3493,,Autocuration,Ability to displace [3H]5-HT binding to 5-hydroxytryptamine receptor site using 1 uM LSD as masking ligand,1,,7721,B,,,Cavia porcellus,10141.0,,
3494,Ileum,Autocuration,Evaluated for inhibition of 5-hydroxytryptamine receptor on guinea pig ileum at 10 uM; No effect,1,,9117,B,,,Cavia porcellus,10141.0,,
3495,,Autocuration,"Ability to displace [3H]5-HT binding to 5-hydroxytryptamine receptor site using 1 uM LSD as masking ligand, activity is expressed as Kd.",1,,7721,B,,,Cavia porcellus,10141.0,,
3496,,Autocuration,"Ability to displace [3H]5-HT binding to 5-hydroxytryptamine receptor using 1 uM LSD as masking ligand, activity is expressed as Kd.",1,,7721,B,,,Cavia porcellus,10141.0,,
3497,,Autocuration,5-HT level in K+ induced 5-hydroxytryptamine release in guinea pig cortex.,1,,15796,F,,,Cavia porcellus,10141.0,,
3498,,Autocuration,5-hydroxytryptamine level in K+ induced 5-hydroxytryptamine release in guinea pig cortex.,1,,15796,F,,,Cavia porcellus,10141.0,,
3499,Cardiac atrium,Expert,Concentration required to produce half-maximal response against 5-hydroxytryptamine receptor in the presence of 10 nM compound in isolated human atrial myocytes,1,,15650,B,,,Homo sapiens,9606.0,,
3500,Cardiac atrium,Expert,Concentration required to produce half-maximal response against 5-hydroxytryptamine receptor on the L-type calcium current (I Ca) in isolated human atrial myocytes,1,,15650,B,,,Homo sapiens,9606.0,,
3501,,Autocuration,"Maximum stimulation of [35S]GTP-gamma-S, binding expressed relative to the maximal effect of 5-hydroxytryptamine",1,,6866,F,,,Homo sapiens,9606.0,,
3502,Cardiac atrium,Expert,",Antagonism of stimulation of 5-hydroxytryptamine receptor on the L-type calcium current (I Ca) in isolated human atrial myocytes",1,,15650,F,,,Homo sapiens,9606.0,,
3503,,Autocuration,Ability (10 ug/kg) to inhibit binding of [125I]iododexetimide to 5-hydroxytryptamine receptor in mice,1,,10063,B,,,Mus musculus,10090.0,,
3504,,Autocuration,Percent inhibition of radioligand [3H]-LSD binding to 5-HT receptor at 10 uM concentration,1,,12665,B,,,Mus musculus,10090.0,,
3505,,Autocuration,5-hydroxytryptamine receptor binding affinity was determined in rats,1,,7504,B,,,,,,
3506,,Autocuration,Binding affinity at rat 5-hydroxytryptamine receptor.,1,,7504,B,,,,,,
3507,,Autocuration,Affinity against 5-hydroxytryptamine receptors in rat fundus model,1,,7038,B,,,,,,
3508,,Autocuration,Affinity for 5-hydroxytryptamine receptor was determined using male Dawley rat fundus preparation,1,,7626,B,,,,,,
3509,,Autocuration,Affinity for 5-hydroxytryptamine receptor was determined using male Dawley rat fundus preparation; Not determined,1,,7626,B,,,,,,
3510,Stomach,Autocuration,Antagonistic activity against serotonin 5-HT receptor obtained from rat stomach fundus preparation,1,,7185,F,,,,,,
3511,Stomach,Autocuration,Antagonistic activity against serotonin 5-HT receptor obtained from rat stomach fundus preparation (resulted in discoloration in the oxygenated muscle bath to give varying results).,1,,7185,F,,,,,,
3512,,Autocuration,Antagonistic activity of corresponding methoxy compound against serotonin 5-HT receptor,1,,7185,F,,,,,,
3513,,Autocuration,Compound was evaluated for binding affinity towards 5-hydroxytryptamine receptor in isolated rat fundus preparation measured as pA2,1,,6960,B,,,,,,
3514,,Autocuration,"Compound was evaluated for binding affinity towards 5-hydroxytryptamine receptor in isolated rat fundus preparation measured as pA2; Valid pA2, can not be determined because of slope of Schild plot.",1,,6960,B,,,,,,
3515,Hippocampus,Autocuration,In vitro affinity towards 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT as radioligand in hippocampus,1,,12416,B,,,,,,
3516,,Expert,Binding affinity for rat 5-hydroxytryptamine transporter.,1,,15753,B,,,,,,
3517,,Autocuration,Evaluated for inhibition of specific [3H]5-HT receptor binding in rat cortex.,1,,8062,B,,,,,,
3518,,Autocuration,Binding affinity at serotonin 5-HT1-type site receptor in rat cortex by displacing [3H]5-HT,1,,9036,B,,,Rattus norvegicus,10116.0,,
3519,,Autocuration,Compound was tested for its inhibitory activity against 5-hydroxytryptamine receptor,1,,15067,B,,,Rattus norvegicus,10116.0,,
3520,Brain,Expert,Inhibitory activity against [3H]- 5-hydroxytryptamine reuptake in whole rat brain minus cerebellum,1,,15753,F,,,Rattus norvegicus,10116.0,,
3521,Cerebellum,Expert,Inhibition of [3H]5-HT reuptake in whole rat brain (minus cerebellum) homogenate.,1,,15753,F,,,Rattus norvegicus,10116.0,,
3522,,Autocuration,Displacement of [3H]-citalopram from rat forebrain membrane 5-hydroxytryptamine receptor at 10e-7 M,1,,15295,B,,,Rattus norvegicus,10116.0,,
3523,,Autocuration,Percent binding affinity against 5-hydroxytryptamine receptor,1,,6347,B,,,Rattus norvegicus,10116.0,,
3524,,Autocuration,Ability to displace 0.4 nM [3H]paroxetine binding to 5-hydroxytryptamine receptor in rat frontal cortex,1,,6763,B,,,,,,
3525,,Autocuration,The binding affinity was measured on 5-hydroxytryptamine receptor uptake receptor using [3H]- paroxetine as radioligand.,1,,12092,B,,,Rattus norvegicus,10116.0,,
3526,,Autocuration,Affinity against 5-hydroxytryptamine receptor was determined,1,,1579,B,,,Rattus norvegicus,10116.0,,
3527,Stomach,Autocuration,Affinity against 5-hydroxytryptamine receptor was determined in rat stomach fundus strip,1,,1579,B,,,Rattus norvegicus,10116.0,,
3528,,Expert,Inhibition of [3H]5-HT uptake in HEK cells expressing human SERT,1,,5963,B,In vitro,,Homo sapiens,9606.0,,
3529,,Expert,Inhibition of [3H]5-HT uptake in HEK cells expressing human SERT,1,,5963,B,In vitro,,Homo sapiens,9606.0,,
3530,,Autocuration,Ability to compete with radioactive ligands specific to the Serotonergic 5-HT receptor at 10 uM; NA means compound failed to compete,1,,5030,B,,,,,,
3531,,Expert,Inhibition of 5-hydroxytryptamine reuptake,1,,15796,B,,,,,,
3532,,Autocuration,"Receptor-linked G protein activation at 5-hydroxytryptamine receptor was determined by measuring the stimulation of [35S]GTP-gamma-S, binding",1,,15413,F,,,,,,
3533,,Autocuration,"Receptor-linked G protein activation at 5-hydroxytryptamine receptor was determined by measuring the stimulation of [35S]GTP-gamma-S, binding (Experiment 1)",1,,15413,F,,,,,,
3534,,Autocuration,"Receptor-linked G protein activation at 5-hydroxytryptamine receptor was determined by measuring the stimulation of [35S]GTP-gamma-S, binding (Experiment 2)",1,,15413,F,,,,,,
3535,,Autocuration,Tested for 5-hydroxytryptamine receptor uptake,1,,12409,F,,,,,,
3536,,Expert,Affinity constant on CHO cells expressing Human recombinant 5-hydroxytryptamine receptor 1A,1,,16909,B,,,Homo sapiens,9606.0,,CHO
3537,,Expert,Antagonistic affinity tested against isolated human cloned alpha-1d adrenoceptor subtype,1,,16909,F,,,Homo sapiens,9606.0,,
3538,,Autocuration,In vitro binding affinity towards 5-hydroxytryptamine receptor 1A receptor by using [3H]8-OH-DPAT in rat hippocampal membranes.,1,,15629,B,,,Homo sapiens,9606.0,,
3539,,Autocuration,Tested in vitro for % inhibition against 5-hydroxytryptamine receptor 1A,1,,15629,B,,,,,,
3540,,Expert,In vitro binding affinity at 5-hydroxytryptamine receptor 1A receptor in rat hippocampal membranes by [3H]8-OH-DPAT displacement.,1,,15629,B,,,,,,
3541,Striatum,Autocuration,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP in rats corpus striatum at a dosage of 0.10 umol/kg,1,,10034,F,,,,,,
3542,Striatum,Autocuration,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP in rats corpus striatum at a dosage of 10 umol/kg,1,,10034,F,,,,,,
3543,Striatum,Autocuration,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP in rats in corpus striatum at a dosage of 0.32 umol/kg,1,,10034,F,,,,,,
3544,Striatum,Autocuration,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP in rats in corpus striatum at a dosage of 3.2 umol/kg,1,,10034,F,,,,,,
3545,Striatum,Autocuration,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP in rats in corpus striatum at a dosage of 32 umol/kg,1,,10034,F,,,,,,
3546,Striatum,Autocuration,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in corpus striatum at a dosage of 0.032 umol/kg,1,,10034,F,,,,,,
3547,Striatum,Autocuration,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in corpus striatum at a dosage of 1.0 umol/kg,1,,10034,F,,,,,,
3548,Striatum,Autocuration,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in corpus striatum at a dosage of 10 umol/kg,1,,10034,F,,,,,,
3549,Striatum,Autocuration,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in corpus striatum at a dosage of 100 umol/kg,1,,10034,F,,,,,,
3550,Striatum,Autocuration,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in corpus striatum at a dosage of 3.2 umol/kg,1,,10034,F,,,,,,
3551,Striatum,Autocuration,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in corpus striatum at a dosage of 32 umol/kg,1,,10034,F,,,,,,
3552,Limbic system,Autocuration,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in limbic system at a dosage of 0.032 umol/kg,1,,10034,F,,,,,,
3553,Limbic system,Autocuration,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in limbic system at a dosage of 0.10 umol/kg,1,,10034,F,,,,,,
3554,Limbic system,Autocuration,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in limbic system at a dosage of 0.32 umol/kg,1,,10034,F,,,,,,
3555,Limbic system,Autocuration,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in limbic system at a dosage of 1.0 umol/kg,1,,10034,F,,,,,,
3556,Limbic system,Autocuration,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in limbic system at a dosage of 10 umol/kg,1,,10034,F,,,,,,
3557,Limbic system,Autocuration,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in limbic system at a dosage of 100 umol/kg,1,,10034,F,,,,,,
3558,Limbic system,Autocuration,Compound was tested for its effect on NSD 1015 induced accumulation of 5-HTP(ng/g) in rats in limbic system at a dosage of 3.2 umol/kg,1,,10034,F,,,,,,
3559,,Expert,Binding affinity against 5-hydroxytryptamine 4 receptor,1,,1274,B,,,,,,
3560,,Autocuration,Tested for 5-hydroxytryptamine 4 receptor antagonist activity,1,,17358,F,,,,,,
3561,,Autocuration,Inhibitory activity against 5-hydroxytryptamine 4 receptor using [3H]GR-113808 as radioligand at 10e-5 M concentration,1,,14532,B,,,,,,
3562,,Expert,Binding affinity towards Serotonin 5-hydroxytryptamine 4 receptor,1,,16989,B,,,,,,
3563,,Autocuration,Inhibitory constant against 5-hydroxytryptamine 4 receptor using [3H]GR-113808 radioligand,1,,17200,B,,,,,,
3564,,Autocuration,Binding affinity towards 5-hydroxytryptamine 4 receptor,1,,15779,B,,,,,,
3565,,Autocuration,Binding affinity towards 5-hydroxytryptamine 4 receptor; ND means no data.,1,,15779,B,,,,,,
3566,,Autocuration,Binding affinity towards 5-hydroxytryptamine 4 receptor; ND means no data.,1,,15779,B,,,,,,
3567,,Autocuration,Binding affinity was determined against cloned 5-hydroxytryptamine 4A receptor isoform expressed in COS-7 cells,1,,15650,B,,,,,,COS-7
3568,,Autocuration,Binding affinity was determined against cloned 5-hydroxytryptamine 4B receptor isoform expressed in COS-7 cells,1,,15650,B,,,,,,COS-7
3569,,Autocuration,Binding affinity was determined against cloned 5-hydroxytryptamine 4C receptor isoform expressed in COS-7 cells,1,,15650,B,,,,,,COS-7
3570,,Autocuration,Binding affinity was determined against cloned 5-hydroxytryptamine 4D receptor isoform expressed in COS-7 cells,1,,15650,B,,,,,,COS-7
3571,,Autocuration,Binding affinity of compound towards cloned human 5-hydroxytryptamine 4E receptor expressed in C6 glial cells using [3H]GR-113808 as radioligand,1,,17046,B,,,,,,C6
3572,,Expert,Binding affinity towards cloned human 5-hydroxytryptamine 4E receptor expressed in C6 glial cells using [3H]GR-113808 as radioligand,1,,17046,B,,,,,,C6
3573,,Expert,Binding affinity was determined against cloned 5-hydroxytryptamine 4E receptor isoform expressed in C6 glial cells incubated with 0.2 nM [3H]GR-113808,1,,15650,B,,,,,,C6
3574,,Expert,Binding affinity towards cloned human 5-hydroxytryptamine 4E receptor expressed in C6 glial cells using [3H]GR-113808 as radioligand; Not determined,1,,17046,B,,,,,,C6
3575,,Expert,Binding affinity towards 5-hydroxytryptamine 5 receptor,1,,17066,B,,,,,,
3576,,Autocuration,Inhibitory constant against human 5-hydroxytryptamine 5A receptor using [3H]LSD radioligand,1,,17200,B,,,,,,
3577,,Expert,Binding affinity against 5-hydroxytryptamine 5A receptor,1,,16146,B,,,Homo sapiens,9606.0,,
3578,,Autocuration,Compound was tested for the displacement of [3H]5-HT binding to cloned human 5-hydroxytryptamine 5A receptor stably expressed in CHO cells,1,,15250,B,,,,,,CHO
3579,,Expert,Affinity towards human 5-hydroxytryptamine 5A serotonin receptor,1,,6491,B,,,Homo sapiens,9606.0,,
3580,,Expert,Binding affinity towards human 5-hydroxytryptamine 5A receptor,1,,17066,B,,,Homo sapiens,9606.0,,
3581,,Expert,Binding affinity towards human 5-hydroxytryptamine 5A receptor was evaluated using [3H]-5-CT as radioligand,1,,17066,B,,,Homo sapiens,9606.0,,
3582,,Expert,Binding affinity to cloned human 5-hydroxytryptamine 5A receptor,1,,4234,B,,,Homo sapiens,9606.0,,
3583,,Autocuration,Binding affinity towards 5-HT5A receptor,1,,6013,B,,,,,,
3584,,Expert,Binding affinity towards human 5-hydroxytryptamine 5A receptor using LSD as radioligand,1,,17175,B,,,,,,
3585,,Autocuration,Compound was evaluated for its binding affinity towards human 5-hydroxytryptamine 5A receptor,1,,15818,B,,,,,,
3586,,Autocuration,Binding affinity towards cloned human 5-HT5A receptor was determined,1,,6166,B,,,,,,
3587,,Autocuration,Binding affinity towards 5-hydroxytryptamine 5A receptor (human cloned receptor) in HEK 293 cells using [3H]mesulergine as radioligand.,1,,15779,B,,,,,,HEK293
3588,,Autocuration,Binding affinity towards 5-hydroxytryptamine 5A receptor (human cloned receptor) in HEK 293 cells using [3H]mesulergine as radioligand;ND means no data.,1,,15779,B,,,,,,HEK293
3589,,Autocuration,Compound was tested for its binding affinity in 5-hydroxytryptamine 5A receptor (using human cloned receptors in HEK 293 and [3H]5-CTas a radioligand ),1,,5213,B,,,,,,HEK293
3590,,Expert,Binding affinity towards mouse 5-hydroxytryptamine 5A receptor,1,,17066,B,,,Mus musculus,10090.0,,
3591,,Expert,Binding affinity towards mouse 5-hydroxytryptamine 5A receptor was evaluated using [125I]-2-iodo LSD as radioligand,1,,17066,B,,,Mus musculus,10090.0,,
3592,,Expert,Binding affinity towards mouse 5-hydroxytryptamine 5A receptor was evaluated using [3H]- LSD as radioligand,1,,17066,B,,,Mus musculus,10090.0,,
3593,,Expert,Binding affinity towards mouse 5-hydroxytryptamine 5A receptor was evaluated using [3H]LSD as radioligand,1,,17066,B,,,Mus musculus,10090.0,,
3594,,Expert,Binding affinity towards murine 5-hydroxytryptamine 5A receptor,1,,17066,B,,,Mus musculus,10090.0,,
3595,,Expert,Binding affinity towards mouse 5-hydroxytryptamine 5A receptor using LSD as radioligand,1,,17175,B,,,,,,
3596,,Autocuration,Binding affinity against 5-hydroxytryptamine 5A receptor in HEK 293 cells was determined using [3H]LSD as radioligand,1,,16190,B,,,,,,HEK293
