assay_test_type,bao_format,assay_tissue,assay_category,assay_id,src_id,src_assay_id,assay_subcellular_fraction,description,tid,assay_type,cell_id,chembl_id,assay_cell_type,doc_id,assay_tax_id,curated_by,assay_strain,variant_id,confidence_score,relationship_type,assay_organism,tissue_id
In vivo,BAO_0000218,,,6439,1,,,Oral bioavailability in dog,50588,A,,CHEMBL621357,,933,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6440,1,,,Oral bioavailability in dog,50588,A,,CHEMBL621358,,5210,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6441,1,,,Oral bioavailability in dog (dosed as a mixture of five compounds at 0.5 mg/kg each via i.v. only),50588,A,,CHEMBL621359,,6642,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6442,1,,,Oral bioavailability in dog (dose 0.5 mg/kg i.v. and 2.0 mg/kg p.o.),50588,A,,CHEMBL621360,,6641,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6443,1,,,Oral bioavailability in dog (dose 0.5 mg/kg i.v. and 2.0 mg/kg p.o.),50588,A,,CHEMBL621361,,6642,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6444,1,,,Oral bioavailability in dog,50588,A,,CHEMBL621362,,5472,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6445,1,,,Oral bioavailability in dog,50588,A,,CHEMBL621363,,5985,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6446,1,,,Oral bioavailability in dog,50588,A,,CHEMBL621364,,15660,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6447,1,,,Oral bioavailability in dog (dose 0.2 mg/kg i.v.),50588,A,,CHEMBL621166,,5530,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6448,1,,,Oral bioavailability in dog (dose 1 mg/kg i.v.),50588,A,,CHEMBL621167,,5530,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6449,1,,,Oral bioavailability (F) in dogs,50588,A,,CHEMBL621168,,6305,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6450,1,,,Oral bioavailability in dog,50588,A,,CHEMBL621169,,5210,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6451,1,,,Bioavailability in dog,50588,A,,CHEMBL875950,,5238,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6452,1,,,Oral bioavailability in dog (dose 10 mg/kg),50588,A,,CHEMBL621170,,5668,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6453,1,,,Oral bioavailability after peroral administration at 5 mpk in Dog,50588,A,,CHEMBL621171,,5668,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6454,1,,,Oral bioavailability in dog (dose 5 mg/kg),50588,A,,CHEMBL621172,,5668,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
In vivo,BAO_0000218,,,6455,1,,,Oral bioavailability in dog (dose 10 mg/kg),50588,A,,CHEMBL621173,,6084,9615.0,Intermediate,,,1,N,Canis lupus familiaris,
,BAO_0000218,Kidney,,6456,1,,,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice kidney bearing S180 tumor cell line for 4 hours,50594,A,42.0,CHEMBL621174,CCRF S-180,6599,10090.0,Intermediate,,,1,N,Mus musculus,2113.0
,BAO_0000218,Kidney,,6457,1,,,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice kidney bearing S180 tumor cell line for 8 hours,50594,A,42.0,CHEMBL621175,CCRF S-180,6599,10090.0,Intermediate,,,1,N,Mus musculus,2113.0
,BAO_0000218,Liver,,6458,1,,,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice liver bearing S180 tumor cell line for 1 hour,50594,A,42.0,CHEMBL621176,CCRF S-180,6599,10090.0,Intermediate,,,1,N,Mus musculus,2107.0
,BAO_0000218,Liver,,6459,1,,,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice liver bearing S180 tumor cell line for 2 hours,50594,A,42.0,CHEMBL621177,CCRF S-180,6599,10090.0,Intermediate,,,1,N,Mus musculus,2107.0
,BAO_0000218,Liver,,6460,1,,,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice liver bearing S180 tumor cell line for 30 minutes,50594,A,42.0,CHEMBL621178,CCRF S-180,6599,10090.0,Intermediate,,,1,N,Mus musculus,2107.0
,BAO_0000218,Liver,,6461,1,,,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice liver bearing S180 tumor cell line for 4 hours,50594,A,42.0,CHEMBL621179,CCRF S-180,6599,10090.0,Intermediate,,,1,N,Mus musculus,2107.0
,BAO_0000218,Liver,,6462,1,,,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice liver bearing S180 tumor cell line for 8 hours,50594,A,42.0,CHEMBL621180,CCRF S-180,6599,10090.0,Intermediate,,,1,N,Mus musculus,2107.0
,BAO_0000218,Lung,,6463,1,,,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice lung bearing S180 tumor cell line for 1 hour,50594,A,42.0,CHEMBL875951,CCRF S-180,6599,10090.0,Intermediate,,,1,N,Mus musculus,2048.0
,BAO_0000218,Lung,,6464,1,,,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice lung bearing S180 tumor cell line for 2 hours,50594,A,42.0,CHEMBL621181,CCRF S-180,6599,10090.0,Intermediate,,,1,N,Mus musculus,2048.0
,BAO_0000218,Lung,,6465,1,,,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice lung bearing S180 tumor cell line for 30 minutes,50594,A,42.0,CHEMBL621182,CCRF S-180,6599,10090.0,Intermediate,,,1,N,Mus musculus,2048.0
,BAO_0000218,Lung,,6466,1,,,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice lung bearing S180 tumor cell line for 4 hours,50594,A,42.0,CHEMBL621183,CCRF S-180,6599,10090.0,Intermediate,,,1,N,Mus musculus,2048.0
,BAO_0000218,Lung,,6467,1,,,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice lung bearing S180 tumor cell line for 8 hours,50594,A,42.0,CHEMBL621184,CCRF S-180,6599,10090.0,Intermediate,,,1,N,Mus musculus,2048.0
,BAO_0000218,,,6468,1,,,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice muscle bearing S180 tumor cell line for 1 hour,50594,A,42.0,CHEMBL621185,CCRF S-180,6599,10090.0,Intermediate,,,1,N,Mus musculus,
,BAO_0000218,,,6469,1,,,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice muscle bearing S180 tumor cell line for 2 hours,50594,A,42.0,CHEMBL621186,CCRF S-180,6599,10090.0,Intermediate,,,1,N,Mus musculus,
,BAO_0000218,,,6470,1,,,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice muscle bearing S180 tumor cell line for 30 minutes,50594,A,42.0,CHEMBL621187,CCRF S-180,6599,10090.0,Intermediate,,,1,N,Mus musculus,
,BAO_0000218,,,6471,1,,,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice muscle bearing S180 tumor cell line for 4 hours,50594,A,42.0,CHEMBL621188,CCRF S-180,6599,10090.0,Intermediate,,,1,N,Mus musculus,
,BAO_0000218,,,6472,1,,,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice muscle bearing S180 tumor cell line for 8 hours,50594,A,42.0,CHEMBL621189,CCRF S-180,6599,10090.0,Intermediate,,,1,N,Mus musculus,
,BAO_0000218,Spleen,,6473,1,,,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice spleen bearing S180 tumor cell line for 1 hour,50594,A,42.0,CHEMBL621190,CCRF S-180,6599,10090.0,Intermediate,,,1,N,Mus musculus,2106.0
,BAO_0000218,Spleen,,6474,1,,,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice spleen bearing S180 tumor cell line for 2 hours,50594,A,42.0,CHEMBL618520,CCRF S-180,6599,10090.0,Intermediate,,,1,N,Mus musculus,2106.0
,BAO_0000218,Spleen,,6475,1,,,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice spleen bearing S180 tumor cell line for 30 minutes,50594,A,42.0,CHEMBL621739,CCRF S-180,6599,10090.0,Intermediate,,,1,N,Mus musculus,2106.0
,BAO_0000218,Spleen,,6476,1,,,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice spleen bearing S180 tumor cell line for 4 hours,50594,A,42.0,CHEMBL621740,CCRF S-180,6599,10090.0,Intermediate,,,1,N,Mus musculus,2106.0
,BAO_0000218,Spleen,,6477,1,,,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice spleen bearing S180 tumor cell line for 8 hours,50594,A,42.0,CHEMBL621741,CCRF S-180,6599,10090.0,Intermediate,,,1,N,Mus musculus,2106.0
,BAO_0000218,,,6478,1,,,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice tumor bearing S180 tumor cell line for 1 hour,50594,A,42.0,CHEMBL621742,CCRF S-180,6599,10090.0,Intermediate,,,1,N,Mus musculus,
,BAO_0000218,,,6479,1,,,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice tumor bearing S180 tumor cell line for 2 hours,50594,A,42.0,CHEMBL621743,CCRF S-180,6599,10090.0,Intermediate,,,1,N,Mus musculus,
,BAO_0000218,,,6480,1,,,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice tumor bearing S180 tumor cell line for 30 minutes,50594,A,42.0,CHEMBL621744,CCRF S-180,6599,10090.0,Intermediate,,,1,N,Mus musculus,
,BAO_0000218,,,6481,1,,,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice tumor bearing S180 tumor cell line for 4 hours,50594,A,42.0,CHEMBL621745,CCRF S-180,6599,10090.0,Intermediate,,,1,N,Mus musculus,
,BAO_0000218,,,6482,1,,,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice tumor bearing S180 tumor cell line for 8 hours,50594,A,42.0,CHEMBL621746,CCRF S-180,6599,10090.0,Intermediate,,,1,N,Mus musculus,
,BAO_0000218,,,6483,1,,,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice tumor/blood bearing S180 tumor cell line for 1 hour,50594,A,42.0,CHEMBL621747,CCRF S-180,6599,10090.0,Intermediate,,,1,N,Mus musculus,
,BAO_0000218,,,6484,1,,,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice tumor/blood bearing S180 tumor cell line for 2 hours,50594,A,42.0,CHEMBL621748,CCRF S-180,6599,10090.0,Intermediate,,,1,N,Mus musculus,
,BAO_0000218,,,6485,1,,,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice tumor/blood bearing S180 tumor cell line for 30 minutes,50594,A,42.0,CHEMBL621749,CCRF S-180,6599,10090.0,Intermediate,,,1,N,Mus musculus,
,BAO_0000218,,,6486,1,,,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice tumor/blood bearing S180 tumor cell line for 4 hours,50594,A,42.0,CHEMBL621750,CCRF S-180,6599,10090.0,Intermediate,,,1,N,Mus musculus,
,BAO_0000218,,,6487,1,,,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice tumor/blood bearing S180 tumor cell line for 8 hours,50594,A,42.0,CHEMBL621751,CCRF S-180,6599,10090.0,Intermediate,,,1,N,Mus musculus,
,BAO_0000218,Heart,,6488,1,,,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice tumor/heart bearing S180 tumor cell line for 1 hour,50594,A,42.0,CHEMBL621752,CCRF S-180,6599,10090.0,Intermediate,,,1,N,Mus musculus,948.0
,BAO_0000218,Heart,,6489,1,,,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice tumor/heart bearing S180 tumor cell line for 2 hours,50594,A,42.0,CHEMBL621753,CCRF S-180,6599,10090.0,Intermediate,,,1,N,Mus musculus,948.0
,BAO_0000218,Heart,,6490,1,,,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice tumor/heart bearing S180 tumor cell line for 30 minutes,50594,A,42.0,CHEMBL875955,CCRF S-180,6599,10090.0,Intermediate,,,1,N,Mus musculus,948.0
,BAO_0000218,Heart,,6491,1,,,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice tumor/heart bearing S180 tumor cell line for 4 hours,50594,A,42.0,CHEMBL621754,CCRF S-180,6599,10090.0,Intermediate,,,1,N,Mus musculus,948.0
,BAO_0000218,Heart,,6492,1,,,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice tumor/heart bearing S180 tumor cell line for 8 hours,50594,A,42.0,CHEMBL621755,CCRF S-180,6599,10090.0,Intermediate,,,1,N,Mus musculus,948.0
,BAO_0000218,Liver,,6493,1,,,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice tumor/liver bearing S180 tumor cell line for 1 hour,50594,A,42.0,CHEMBL621756,CCRF S-180,6599,10090.0,Intermediate,,,1,N,Mus musculus,2107.0
,BAO_0000218,Liver,,6494,1,,,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice tumor/liver bearing S180 tumor cell line for 2 hours,50594,A,42.0,CHEMBL624199,CCRF S-180,6599,10090.0,Intermediate,,,1,N,Mus musculus,2107.0
,BAO_0000218,Liver,,6495,1,,,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice tumor/liver bearing S180 tumor cell line for 30 minutes,50594,A,42.0,CHEMBL624200,CCRF S-180,6599,10090.0,Intermediate,,,1,N,Mus musculus,2107.0
,BAO_0000218,Liver,,6496,1,,,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice tumor/liver bearing S180 tumor cell line for 4 hours,50594,A,42.0,CHEMBL624375,CCRF S-180,6599,10090.0,Intermediate,,,1,N,Mus musculus,2107.0
,BAO_0000218,Liver,,6497,1,,,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice tumor/liver bearing S180 tumor cell line for 8 hours,50594,A,42.0,CHEMBL624376,CCRF S-180,6599,10090.0,Intermediate,,,1,N,Mus musculus,2107.0
,BAO_0000218,Lung,,6498,1,,,In vivo biodistribution of radiolabeled [99mTc]-N4IPA in mice tumor/lung bearing S180 tumor cell line for 1 hour,50594,A,42.0,CHEMBL624377,CCRF S-180,6599,10090.0,Intermediate,,,1,N,Mus musculus,2048.0
,BAO_0000218,Lung,,6499,1,,,In vivo biodistribution of radiolabeled [99mTc]N4IPA in mice tumor/lung bearing S180 tumor cell line for 2 hours,50594,A,42.0,CHEMBL624378,CCRF S-180,6599,10090.0,Intermediate,,,1,N,Mus musculus,2048.0
,BAO_0000218,,,6500,1,,,Compound tested for the antimicrobial activity against Acinetobacter anitratus,50067,F,,CHEMBL857901,,12269,107673.0,Intermediate,,,1,N,aeinetobacter anitrotap,
,BAO_0000218,,,6501,1,,,Compound tested for the antimicrobial activity against Acinetobacter anitratus,50067,F,,CHEMBL875274,,12269,107673.0,Intermediate,,,1,N,Acinetobacter calcoaceticus subsp. anitratus,
,BAO_0000218,,,6502,1,,,Compound tested for the antimicrobial activity against Acinetobacter anitratus,50067,F,,CHEMBL624379,,12269,107673.0,Intermediate,,,1,N,Acinetobacter calcoaceticus subsp. anitratus,
,BAO_0000218,,,6503,1,,,Compound tested for the antimicrobial activity against Acinetobacter anitratus,50067,F,,CHEMBL624380,,12269,107673.0,Intermediate,,,1,N,aeinetobacter anitrotap,
,BAO_0000218,,,6504,1,,,Activity against Acinetobacter calcoaceticus (AC54),50192,F,,CHEMBL624381,,10624,471.0,Intermediate,,,1,N,Acinetobacter calcoaceticus,
,BAO_0000218,,,6505,1,,,Biological activity using the lizard skin (Anolis carolinensis) assay. The value indicates no prolonged biological activity,50714,F,,CHEMBL624382,,17216,28377.0,Intermediate,,,1,N,Anolis carolinensis,
,BAO_0000218,,,6506,1,,,Biological activity using the lizard skin (Anolis carolinensis) assay. The value indicates prolonged biological activity,50714,F,,CHEMBL624383,,17216,28377.0,Intermediate,,,1,N,Anolis carolinensis,
,BAO_0000218,,,6507,1,,,Chlorohexidine coefficient for Actinomyces naeslundii 631,50296,F,,CHEMBL624384,,9560,1655.0,Intermediate,,,1,N,Actinomyces naeslundii,
,BAO_0000218,,,6508,1,,,Chlorohexidine coefficient for Actinomyces naeslundii B74,50296,F,,CHEMBL624385,,9560,1655.0,Intermediate,,,1,N,Actinomyces naeslundii,
,BAO_0000218,,,6509,1,,,Chlorohexidine coefficient for Actinomyces naeslundii N/3,50296,F,,CHEMBL624386,,9560,1655.0,Intermediate,,,1,N,Actinomyces naeslundii,
,BAO_0000218,,,6510,1,,,Chlorohexidine coefficient for Actinomyces naeslundii N/9,50296,F,,CHEMBL624387,,9560,1655.0,Intermediate,,,1,N,Actinomyces naeslundii,
,BAO_0000218,,,6511,1,,,Plaque bactericidal index against Actinomyces naeslundii 631,50296,F,,CHEMBL624388,,9560,1655.0,Intermediate,,,1,N,Actinomyces naeslundii,
,BAO_0000218,,,6512,1,,,Plaque bactericidal index against Actinomyces naeslundii N/9,50296,F,,CHEMBL624389,,9560,1655.0,Intermediate,,,1,N,Actinomyces naeslundii,
,BAO_0000218,,,6513,1,,,Plaque bactericidal index against Actinomyces naeslundii B74,50296,F,,CHEMBL624390,,9560,1655.0,Intermediate,,,1,N,Actinomyces naeslundii,
,BAO_0000218,,,6514,1,,,Plaque bactericidal index against Actinomyces naeslundii N/3,50296,F,,CHEMBL875275,,9560,1655.0,Intermediate,,,1,N,Actinomyces naeslundii,
,BAO_0000218,,,6515,1,,,Compound was tested for its inhibitory activity using brine shrimp (Artemia salina) immobilization assay,50056,F,,CHEMBL624391,,114,85549.0,Intermediate,,,1,N,Artemia salina,
,BAO_0000218,,,6516,1,,,"Compound was tested for its inhibitory activity using brine shrimp (Artemia salina) immobilization assay; highest level tested, showed <100% activity",50056,F,,CHEMBL623636,,114,85549.0,Intermediate,,,1,N,Artemia salina,
,BAO_0000218,,,6517,1,,,Effect on incorporation of [32Pi] by isolated Ascaris suum mitochondria at a concentration of 0 uM,50532,F,,CHEMBL623637,,10841,6253.0,Intermediate,,,1,N,Ascaris suum,
,BAO_0000218,,,6518,1,,,Effect on incorporation of [32Pi] by isolated Ascaris suum mitochondria at a concentration of 10 uM,50532,F,,CHEMBL623638,,10841,6253.0,Intermediate,,,1,N,Ascaris suum,
,BAO_0000218,,,6519,1,,,Effect on incorporation of [32Pi] by isolated Ascaris suum mitochondria at a concentration of 200 uM,50532,F,,CHEMBL623639,,10841,6253.0,Intermediate,,,1,N,Ascaris suum,
,BAO_0000218,,,6520,1,,,Effect on incorporation of [32Pi] by isolated Ascaris suum mitochondria at a concentration of 25 uM,50532,F,,CHEMBL623640,,10841,6253.0,Intermediate,,,1,N,Ascaris suum,
,BAO_0000218,,,6521,1,,,Effect on incorporation of [32Pi] by isolated Ascaris suum mitochondria at a concentration of 3 uM,50532,F,,CHEMBL623641,,10841,6253.0,Intermediate,,,1,N,Ascaris suum,
,BAO_0000218,,,6522,1,,,Effect on incorporation of [32Pi] by isolated Ascaris suum mitochondria at a concentration of 50 uM.,50532,F,,CHEMBL623642,,10841,6253.0,Intermediate,,,1,N,Ascaris suum,
,BAO_0000218,,,6523,1,,,Effect on succinate formation by isolated Ascaris suum mitochondria at a concentration of 0 uM,50532,F,,CHEMBL623643,,10841,6253.0,Intermediate,,,1,N,Ascaris suum,
,BAO_0000218,,,6524,1,,,Effect on succinate formation by isolated Ascaris suum mitochondria at a concentration of 10 uM,50532,F,,CHEMBL623644,,10841,6253.0,Intermediate,,,1,N,Ascaris suum,
,BAO_0000218,,,6525,1,,,Effect on succinate formation by isolated Ascaris suum mitochondria at a concentration of 200 uM,50532,F,,CHEMBL623645,,10841,6253.0,Intermediate,,,1,N,Ascaris suum,
,BAO_0000218,,,6526,1,,,Effect on succinate formation by isolated Ascaris suum mitochondria at a concentration of 25 uM,50532,F,,CHEMBL623646,,10841,6253.0,Intermediate,,,1,N,Ascaris suum,
,BAO_0000218,,,6527,1,,,Effect on succinate formation by isolated Ascaris suum mitochondria at a concentration of 3 uM,50532,F,,CHEMBL623647,,10841,6253.0,Intermediate,,,1,N,Ascaris suum,
,BAO_0000218,,,6528,1,,,Effect on succinate formation by isolated Ascaris suum mitochondria at a concentration of 50 uM,50532,F,,CHEMBL623648,,10841,6253.0,Intermediate,,,1,N,Ascaris suum,
,BAO_0000218,,,6529,1,,,Compound is evaluated for minimal bactericidal concentration against plaque formation for Actinomyces viscosus,50366,F,,CHEMBL623649,,8117,1656.0,Intermediate,,,1,N,Actinomyces viscosus,
,BAO_0000218,,,6530,1,,,Compound is evaluated for minimal bactericidal concentration against plaque formation for Actinomyces viscosus,50366,F,,CHEMBL623650,,8117,1656.0,Intermediate,,,1,N,Actinomyces viscosus,
,BAO_0000218,,,6531,1,,,Chlorohexidine coefficient for Actinomyces viscosus 8A06,50366,F,,CHEMBL623651,,9560,1656.0,Intermediate,,,1,N,Actinomyces viscosus,
,BAO_0000218,,,6532,1,,,Chlorohexidine coefficient for Actinomyces viscosus M-100,50366,F,,CHEMBL623652,,9560,1656.0,Expert,,,1,N,Actinomyces viscosus,
,BAO_0000218,,,6533,1,,,Chlorohexidine coefficient for Actinomyces viscosus M-626,50366,F,,CHEMBL623653,,9560,1656.0,Intermediate,,,1,N,Actinomyces viscosus,
,BAO_0000218,,,6534,1,,,Chlorohexidine coefficient for Actinomyces viscosus T14V,50366,F,,CHEMBL623654,,9560,1656.0,Intermediate,,,1,N,Actinomyces viscosus,
,BAO_0000218,,,6535,1,,,Plaque bactericidal index against Actinomyces viscosus 8A06,50366,F,,CHEMBL623655,,9560,1656.0,Intermediate,,,1,N,Actinomyces viscosus,
,BAO_0000218,,,6536,1,,,Plaque bactericidal index against Actinomyces viscosus M-100,50366,F,,CHEMBL623656,,9560,1656.0,Intermediate,,,1,N,Actinomyces viscosus,
,BAO_0000218,,,6537,1,,,Plaque bactericidal index against Actinomyces viscosus M-100 measured as chlorohexidine coefficient,50366,F,,CHEMBL623657,,9560,1656.0,Expert,,,1,N,Actinomyces viscosus,
,BAO_0000218,,,6538,1,,,"Plaque bactericidal index against Actinomyces viscosus M-100 measured as chlorohexidine coefficient; d=Not bactericidal at highest concentration tested (0.2% w/v, 2min, 5 days)",50366,F,,CHEMBL623658,,9560,1656.0,Intermediate,,,1,N,Actinomyces viscosus,
,BAO_0000218,,,6539,1,,,"Plaque bactericidal index against Actinomyces viscosus M-100 measured as chlorohexidine coefficient; not bactericidal at highest concentration tested (0.2% w/v, 2min, 5 days)",50366,F,,CHEMBL623659,,9560,1656.0,Intermediate,,,1,N,Actinomyces viscosus,
,BAO_0000218,,,6540,1,,,Plaque bactericidal index against Actinomyces viscosus 626,50366,F,,CHEMBL623660,,9560,1656.0,Intermediate,,,1,N,Actinomyces viscosus,
,BAO_0000218,,,6541,1,,,Plaque bactericidal index against Actinomyces viscosus T14V,50366,F,,CHEMBL623661,,9560,1656.0,Intermediate,,,1,N,Actinomyces viscosus,
