assays_assay_id,assays_assay_organism,assays_chembl_id,assays_curated_by,assays_assay_tissue,assays_description,assays_assay_category,assays_relationship_type,assays_assay_tax_id,assays_doc_id,assays_tid,assays_src_id,assays_src_assay_id,assays_cell_id,assays_bao_format,assays_tissue_id,assays_variant_id
11667,Rattus norvegicus,CHEMBL623845,Intermediate,,Integrated area under the blood concentration vs time curve for the period 0-24 hr postdose of 1 mg/kg (normalized to a 1 mg/kg dose) in rat,,N,10116.0,12178,50597,1,,,BAO_0000218,,
11668,Rattus norvegicus,CHEMBL623846,Intermediate,,Integrated area under the blood concentration vs time curve for the period 0-24 hr postdose of 2.5 mg/kg (normalized to a 1 mg/kg dose) in rat,,N,10116.0,12178,50597,1,,,BAO_0000218,,
11669,,CHEMBL623847,Autocuration,,Integrated area under the blood concentration vs time curve for the period 0-24 hr postdose of 5.0 mg/kg (normalized to a 1 mg/kg dose) GP,,U,,12178,22224,1,,,BAO_0000218,,
11670,Macaca fascicularis,CHEMBL623848,Intermediate,,Integrated area under the plasma drug level-time curve after intraduodenal administration at a dose 10 mg/kg from portal circulation in salt-depleted cynomolgus monkeys using HPLC assay,,N,9541.0,12186,100710,1,,,BAO_0000218,,
11671,Macaca fascicularis,CHEMBL623849,Intermediate,,Integrated area under the plasma drug level-time curve after intraduodenal administration at a dose 10 mg/kg from portal circulation in salt-depleted cynomolgus monkeys using renin inhibition assay,,N,9541.0,12186,100710,1,,,BAO_0000218,,
11672,Macaca fascicularis,CHEMBL623850,Intermediate,,Integrated area under the plasma drug level-time curve after intraduodenal administration at a dose 10 mg/kg from systemic circulation in salt-depleted cynomolgus monkeys using HPLC assay,,N,9541.0,12186,100710,1,,,BAO_0000218,,
11673,Macaca fascicularis,CHEMBL623851,Intermediate,,Integrated area under the plasma drug level-time curve after intraduodenal administration at a dose 10 mg/kg from systemic circulation in salt-depleted cynomolgus monkeys using renin inhibition assay,,N,9541.0,12186,100710,1,,,BAO_0000218,,
11674,Simiiformes,CHEMBL623852,Autocuration,,Integrated area under the plasma drug level-time curve was determined in portal circulation after intraduodenal dose of 10 mg/kg in monkey,,U,314293.0,12187,22224,1,,,BAO_0000218,,
11675,Mustela putorius furo,CHEMBL624551,Intermediate,,Integrated area under the plasma drug level-time curve was determined in systemic circulation after intraduodenal dose of 10 mg/kg in ferret,,N,9669.0,12187,50506,1,,,BAO_0000218,,
11676,Mustela putorius furo,CHEMBL624552,Intermediate,,"Integrated area under the plasma drug level-time curve was determined in systemic circulation after intraduodenal dose of 10 mg/kg in ferret, determined by renin inhibition assay",,N,9669.0,12187,50506,1,,,BAO_0000218,,
11677,Simiiformes,CHEMBL624553,Autocuration,,Integrated area under the plasma drug level-time curve was determined in systemic circulation after intraduodenal dose of 10 mg/kg in monkey,,U,314293.0,12187,22224,1,,,BAO_0000218,,
11678,Simiiformes,CHEMBL624554,Autocuration,,Integrated area under the plasma drug level-time curve was determined in systemic circulation after intraduodenal dose of 10 mg/kg in monkey determined by renin inhibition assay,,U,314293.0,12187,22224,1,,,BAO_0000218,,
11679,Rattus norvegicus,CHEMBL624555,Intermediate,,Integrated area under the plasma drug level-time curve was determined in systemic circulation after intraduodenal dose of 10 mg/kg in rat,,N,10116.0,12187,50597,1,,,BAO_0000218,,
11680,Rattus norvegicus,CHEMBL624741,Intermediate,,"Integrated area under the plasma drug level-time curve was determined in systemic circulation after intraduodenal dose of 10 mg/kg in rat, determined by renin inhibition assay",,N,10116.0,12187,50597,1,,,BAO_0000218,,
11681,Canis lupus familiaris,CHEMBL624742,Intermediate,,"Intravenous integrated area under the concentration vs time curve, for compound in dog plasma",,N,9615.0,14122,50588,1,,,BAO_0000218,,
11682,Cricetinae,CHEMBL624743,Intermediate,,"Intravenous integrated area under the concentration vs time curve, for compound in hamster plasma",,N,10026.0,14122,100712,1,,,BAO_0000218,,
11683,Rattus norvegicus,CHEMBL877606,Intermediate,,"Intravenous integrated area under the concentration vs time curve, for compound in rat plasma",,N,10116.0,14122,50597,1,,,BAO_0000218,,
11684,,CHEMBL624744,Autocuration,,Oral Bioavailability was measured as area-under-curve(AUC) value at dose 125 mg/kg,,U,,13391,22224,1,,,BAO_0000218,,
11685,,CHEMBL624745,Autocuration,Blood,Oral Bioavailability was measured as area-under-curve(AUC) value at dose 125 mg/kg; b = No compound detectable in blood above the detection limit of 0.1 uM,,U,,13391,22224,1,,,BAO_0000218,178.0,
11686,,CHEMBL624746,Autocuration,Blood,Oral Bioavailability was measured as area-under-curve(AUC) value at dose 125 mg/kg; b denotes No compound detectable in blood above the detection limit of 0.1 uM,,U,,13391,22224,1,,,BAO_0000218,178.0,
11687,,CHEMBL624747,Autocuration,Blood,Oral Bioavailability was measured as area-under-curve(AUC) value at dose 125 mg/kg;b = No compound detectable in blood above the detection limit of 0.1 uM,,U,,13391,22224,1,,,BAO_0000218,178.0,
11688,,CHEMBL624748,Autocuration,,Oral absorption expressed as Area under curve was determined,,U,,16360,22224,1,,,BAO_0000019,,
11689,Canis lupus familiaris,CHEMBL622504,Intermediate,,Oral absorption kinetics (AUC) was determined after administration of compound orally at 1 mg/kg in dogs,,N,9615.0,3673,50588,1,,,BAO_0000218,,
11690,Canis lupus familiaris,CHEMBL622505,Intermediate,,"Oral integrated area under the concentration vs time curve, for compound in dog plasma",,N,9615.0,14122,50588,1,,,BAO_0000218,,
11691,Cricetinae,CHEMBL622506,Intermediate,,"Oral integrated area under the concentration vs time curve, for compound in hamster plasma",,N,10026.0,14122,100712,1,,,BAO_0000218,,
11692,Cricetinae,CHEMBL622507,Intermediate,,"Oral integrated area under the concentration vs time curve, for compound in hamster plasma",,N,10026.0,14122,100712,1,,,BAO_0000218,,
11693,Rattus norvegicus,CHEMBL622508,Intermediate,,"Oral integrated area under the concentration vs time curve, for compound in rat plasma",,N,10116.0,14122,50597,1,,,BAO_0000218,,
11694,,CHEMBL622509,Autocuration,,Pharmacokinetic parameter AUC in mice following a single dose intravenous administration of the compound,,U,,13889,22224,1,,,BAO_0000019,,
11695,Rattus norvegicus,CHEMBL622510,Intermediate,,Pharmacokinetic Parameter [Area under curve (AUC)] was evaluated at 10 mg/kg (p.o.) in Wistar rats,,N,10116.0,14393,50597,1,,,BAO_0000218,,
11696,Rattus norvegicus,CHEMBL622511,Intermediate,,Pharmacokinetic parameter (AUC) was determined after administering 1 mg/kg of compound intravenously in rat no.3 belonging to phenotype EM (extensive metabolizer),,N,10116.0,17279,50597,1,,,BAO_0000218,,
11697,Macaca fascicularis,CHEMBL622512,Intermediate,,Pharmacokinetic parameter AUC calculated in cynomolgus monkey when the compound was administered intravenously at 0.5 mg/kg concentration,,N,9541.0,14548,100710,1,,,BAO_0000218,,
11698,Macaca fascicularis,CHEMBL622513,Intermediate,,Pharmacokinetic parameter AUC calculated in cynomolgus monkey when the compound was administered intravenously at 1 mg/kg concentration,,N,9541.0,14548,100710,1,,,BAO_0000218,,
11699,Macaca fascicularis,CHEMBL622514,Intermediate,,Pharmacokinetic parameter AUC calculated in cynomolgus monkey when the compound was administered po at 5 mg/kg concentration,,N,9541.0,14548,100710,1,,,BAO_0000218,,
11700,Canis lupus familiaris,CHEMBL622515,Intermediate,,Pharmacokinetic parameter AUC calculated in dog when the compound was administered intravenously at 2 mg/kg concentration,,N,9615.0,14548,50588,1,,,BAO_0000218,,
11701,Canis lupus familiaris,CHEMBL622516,Intermediate,,Pharmacokinetic parameter AUC calculated in dog when the compound was administered po at 5 mg/kg concentration,,N,9615.0,14548,50588,1,,,BAO_0000218,,
11702,Rattus norvegicus,CHEMBL622517,Intermediate,,Pharmacokinetic parameter AUC calculated in rat when the compound was administered intravenously at 5 mg/kg concentration,,N,10116.0,14548,50597,1,,,BAO_0000218,,
11703,Rattus norvegicus,CHEMBL622518,Intermediate,,Pharmacokinetic parameter AUC calculated in rat when the compound was administered po at 12 mg/kg concentration,,N,10116.0,14548,50597,1,,,BAO_0000218,,
11704,Rattus norvegicus,CHEMBL622519,Intermediate,,Pharmacokinetic parameter AUC calculated in rat when the compound was administered po at 20 mg/kg concentration,,N,10116.0,14548,50597,1,,,BAO_0000218,,
11705,Rattus norvegicus,CHEMBL622520,Intermediate,Muscle tissue,Biodistribution was measured in rat muscle by injecting the radiolabeled compound intravenously and the value measured after 30 min,,N,10116.0,14608,50597,1,,,BAO_0000218,2385.0,
11706,Rattus norvegicus,CHEMBL622521,Intermediate,Muscle tissue,Biodistribution was measured in rat muscle by injecting the radiolabeled compound intravenously and the value measured after 60 min,,N,10116.0,14608,50597,1,,,BAO_0000218,2385.0,
11707,Mus musculus,CHEMBL625113,Intermediate,Zone of skin,Biodistribution was measured in rat skin by injecting the radiolabeled compound intravenously and the value measured after 2 min,,N,10090.0,14608,50594,1,,,BAO_0000218,14.0,
11708,Rattus norvegicus,CHEMBL625114,Intermediate,Zone of skin,Biodistribution was measured in rat skin by injecting the radiolabeled compound intravenously and the value measured after 30 min,,N,10116.0,14608,50597,1,,,BAO_0000218,14.0,
11709,Rattus norvegicus,CHEMBL874397,Intermediate,Zone of skin,Biodistribution was measured in rat skin by injecting the radiolabeled compound intravenously and the value measured after 60 min,,N,10116.0,14608,50597,1,,,BAO_0000218,14.0,
11710,Rattus norvegicus,CHEMBL625115,Intermediate,Spleen,Biodistribution was measured in rat spleen by injecting the radiolabeled compound intravenously and the value measured after 2 min,,N,10116.0,14608,50597,1,,,BAO_0000218,2106.0,
11711,Rattus norvegicus,CHEMBL625116,Intermediate,Spleen,Biodistribution was measured in rat spleen by injecting the radiolabeled compound intravenously and the value measured after 30 min,,N,10116.0,14608,50597,1,,,BAO_0000218,2106.0,
11712,Rattus norvegicus,CHEMBL623932,Intermediate,Spleen,Biodistribution was measured in rat spleen by injecting the radiolabeled compound intravenously and the value measured after 60 min,,N,10116.0,14608,50597,1,,,BAO_0000218,2106.0,
11713,Rattus norvegicus,CHEMBL623933,Intermediate,Striatum,Biodistribution was measured in rat striatum by injecting the radiolabeled compound intravenously and the value measured after 2 min,,N,10116.0,14608,50597,1,,,BAO_0000218,2435.0,
11714,Rattus norvegicus,CHEMBL623934,Intermediate,Striatum,Biodistribution was measured in rat striatum by injecting the radiolabeled compound intravenously and the value measured after 30 min,,N,10116.0,14608,50597,1,,,BAO_0000218,2435.0,
11715,Rattus norvegicus,CHEMBL623935,Intermediate,Striatum,Biodistribution was measured in rat striatum by injecting the radiolabeled compound intravenously and the value measured after 60 min,,N,10116.0,14608,50597,1,,,BAO_0000218,2435.0,
11716,Rattus norvegicus,CHEMBL623936,Intermediate,Thyroid gland,Biodistribution was measured in rat thyroid by injecting the radiolabeled compound intravenously and the value measured after 2 min,,N,10116.0,14608,50597,1,,,BAO_0000218,2046.0,
11717,Rattus norvegicus,CHEMBL623937,Intermediate,Thyroid gland,Biodistribution was measured in rat thyroid by injecting the radiolabeled compound intravenously and the value measured after 30 min,,N,10116.0,14608,50597,1,,,BAO_0000218,2046.0,
11718,Rattus norvegicus,CHEMBL623938,Intermediate,Thyroid gland,Biodistribution was measured in rat thyroid by injecting the radiolabeled compound intravenously and the value measured after 60 min,,N,10116.0,14608,50597,1,,,BAO_0000218,2046.0,
11719,Mus musculus,CHEMBL623939,Intermediate,,In vivo biodistribution in mice blood bearing intracerebral GL261 gliomas at the dose of 30 ug/day,,N,10090.0,15383,50594,1,,,BAO_0000218,,
11720,Mus musculus,CHEMBL623940,Intermediate,,In vivo biodistribution in mice blood bearing subcutaneous B16 melanomas at the dose of 10 ug/g,,N,10090.0,15383,50594,1,,,BAO_0000218,,
11721,Mus musculus,CHEMBL623941,Intermediate,,In vivo biodistribution in mice blood bearing subcutaneous B16 melanomas at the dose of 20 ug/g,,N,10090.0,15383,50594,1,,,BAO_0000218,,
11722,Mus musculus,CHEMBL627216,Intermediate,,In vivo biodistribution in mice blood bearing subcutaneous B16 melanomas at the dose of 30 ug/g,,N,10090.0,15383,50594,1,,,BAO_0000218,,
11723,Mus musculus,CHEMBL623942,Intermediate,,In vivo biodistribution in mice blood bearing subcutaneous B16 melanomas at the dose of 40 ug/g,,N,10090.0,15383,50594,1,,,BAO_0000218,,
11724,Mus musculus,CHEMBL618793,Intermediate,Brain,In vivo biodistribution in mice brain bearing intracerebral GL261 gliomas at the dose of 30 ug/day,,N,10090.0,15383,50594,1,,,BAO_0000218,955.0,
11725,Mus musculus,CHEMBL618794,Intermediate,Brain,In vivo biodistribution in mice brain bearing subcutaneous B16 melanomas at the dose of 30 ug/g,,N,10090.0,15383,50594,1,,,BAO_0000218,955.0,
11726,Mus musculus,CHEMBL618795,Intermediate,Brain,In vivo biodistribution in mice brain bearing subcutaneous B16 melanomas at the dose of 40 ug/g,,N,10090.0,15383,50594,1,,,BAO_0000218,955.0,
11727,Mus musculus,CHEMBL618796,Intermediate,,In vivo biodistribution in mice eyes bearing subcutaneous B16 melanomas at the dose of 30 ug/g,,N,10090.0,15383,50594,1,,,BAO_0000218,,
11728,Mus musculus,CHEMBL618797,Intermediate,,In vivo biodistribution in mice eyes bearing subcutaneous B16 melanomas at the dose of 40 ug/g,,N,10090.0,15383,50594,1,,,BAO_0000218,,
11729,Mus musculus,CHEMBL618798,Intermediate,Kidney,In vivo biodistribution in mice kidney bearing intracerebral GL261 gliomas at the dose of 10 microg of boron/g/day,,N,10090.0,15383,50594,1,,,BAO_0000218,2113.0,
11730,Mus musculus,CHEMBL618799,Intermediate,Kidney,In vivo biodistribution in mice kidney bearing intracerebral GL261 gliomas at the dose of 30 ug/day,,N,10090.0,15383,50594,1,,,BAO_0000218,2113.0,
11731,Mus musculus,CHEMBL618800,Intermediate,Kidney,In vivo biodistribution in mice kidney bearing subcutaneous B16 melanomas at the dose of 10 ug/g,,N,10090.0,15383,50594,1,,,BAO_0000218,2113.0,
11732,Mus musculus,CHEMBL618801,Intermediate,Kidney,In vivo biodistribution in mice kidney bearing subcutaneous B16 melanomas at the dose of 20 ug/g,,N,10090.0,15383,50594,1,,,BAO_0000218,2113.0,
11733,Mus musculus,CHEMBL618802,Intermediate,Kidney,In vivo biodistribution in mice kidney bearing subcutaneous B16 melanomas at the dose of 30 ug/g,,N,10090.0,15383,50594,1,,,BAO_0000218,2113.0,
11734,Mus musculus,CHEMBL618803,Intermediate,Kidney,In vivo biodistribution in mice kidney bearing subcutaneous B16 melanomas at the dose of 40 ug/g,,N,10090.0,15383,50594,1,,,BAO_0000218,2113.0,
11735,Mus musculus,CHEMBL618804,Intermediate,Liver,In vivo biodistribution in mice liver bearing intracerebral GL261 gliomas at the dose of 10 microg of boron/g/day,,N,10090.0,15383,50594,1,,,BAO_0000218,2107.0,
11736,Mus musculus,CHEMBL618805,Intermediate,Liver,In vivo biodistribution in mice liver bearing intracerebral GL261 gliomas at the dose of 30 ug/day,,N,10090.0,15383,50594,1,,,BAO_0000218,2107.0,
11737,Mus musculus,CHEMBL618806,Intermediate,Liver,In vivo biodistribution in mice liver bearing subcutaneous B16 melanomas at the dose of 10 ug/g,,N,10090.0,15383,50594,1,,,BAO_0000218,2107.0,
11738,Mus musculus,CHEMBL618807,Intermediate,Liver,In vivo biodistribution in mice liver bearing subcutaneous B16 melanomas at the dose of 20 ug/g,,N,10090.0,15383,50594,1,,,BAO_0000218,2107.0,
11739,Mus musculus,CHEMBL618808,Intermediate,Liver,In vivo biodistribution in mice liver bearing subcutaneous B16 melanomas at the dose of 30 ug/g,,N,10090.0,15383,50594,1,,,BAO_0000218,2107.0,
11740,Mus musculus,CHEMBL618809,Intermediate,Liver,In vivo biodistribution in mice liver bearing subcutaneous B16 melanomas at the dose of 40 ug/g,,N,10090.0,15383,50594,1,,,BAO_0000218,2107.0,
11741,Mus musculus,CHEMBL618810,Intermediate,Muscle tissue,In vivo biodistribution in mice muscle bearing intracerebral GL261 gliomas at the dose of 30 ug/day,,N,10090.0,15383,50594,1,,,BAO_0000218,2385.0,
11742,Mus musculus,CHEMBL618811,Intermediate,Muscle tissue,In vivo biodistribution in mice muscle bearing subcutaneous B16 melanomas at the dose of 10 ug/g,,N,10090.0,15383,50594,1,,,BAO_0000218,2385.0,
11743,Mus musculus,CHEMBL875844,Intermediate,Muscle tissue,In vivo biodistribution in mice muscle bearing subcutaneous B16 melanomas at the dose of 20 ug/g,,N,10090.0,15383,50594,1,,,BAO_0000218,2385.0,
11744,Mus musculus,CHEMBL618812,Intermediate,Muscle tissue,In vivo biodistribution in mice muscle bearing subcutaneous B16 melanomas at the dose of 30 ug/g,,N,10090.0,15383,50594,1,,,BAO_0000218,2385.0,
11745,Mus musculus,CHEMBL618813,Intermediate,Muscle tissue,In vivo biodistribution in mice muscle bearing subcutaneous B16 melanomas at the dose of 40 ug/g,,N,10090.0,15383,50594,1,,,BAO_0000218,2385.0,
