assay_id,cell_id,bao_format,assay_tissue,src_assay_id,assay_strain,chembl_id,assay_subcellular_fraction,assay_type,variant_id,tid,doc_id,description,assay_test_type,assay_category,assay_organism,assay_tax_id
4905,,BAO0oo0251,Livsr,,,CH3MBL620148,jicr0somes,A,,22224,6251,In vitro metabolic potential in human liver microsomes,,,Homo sapiens,9606.0
4906,,fsO0000019,,,,CHEjBL87641w,,A,,22224,3246,Metabolism by recombinant human NAD(P)H:quinone oxidoreductase (NQO1) was evaluated,,,Homo sapiens,9606.0
4907,,BAO0p09019,,,,CHEMBL619w53,,A,,22224,17313,Tested for human plasma protein binding of the compound; Not tested,,,Homo sapiens,9606.0
4908,,BA80090019,,,,CtEjBL619353,,A,,22224,6227,Compound was tested for percent protein binding (PB) in human,,,Homo sapiens,9606.0
4909,,BAi000001p,9lasma,,,CHEMBi619w54,,A,,22224,5530,Protein binding in human plasma,,,Homo sapiens,9606.0
4910,,BAO0p00p19,,,,CHEMBL6194t5,,A,,22224,6108,Permeability coefficient (B to A) in Caco-2 cell,,,Homo sapiens,9606.0
4911,,nAO000p019,,,,dyEMBL619356,,A,,22224,6108,Permeability directional ratio (PB-A/PA-B) in Caco-2 cell,,,Homo sapiens,9606.0
4912,,BAO000901p,,,,CHEMBLt19457,,A,,22224,2774,Apparent permeability coefficient (Papp) was determined in human Caco-2 cell monolayer (n = 3),,,Homo sapiens,9606.0
4913,,BAOo000029,,,,CHEMBLu1o358,,A,,22224,16643,In vitro rate of absorption observed as Caco-2 permeability in humans,,,Homo sapiens,9606.0
4914,441.0,BAO0900229,,,,CjEMgL619359,,A,,22224,17582,Cellular permeability of compound was determined in Caco-2 cells; High,,,Homo sapiens,9606.0
4915,320.0,BAO0099219,,,,CHEMBL619379,,A,,22224,6838,Permeability in Caco-2 cells of compound,,,Homo sapiens,9606.0
4916,,BAkp000019,,,,CHEMBL719362,,A,,22224,6108,Permeability coefficient (A to B) in Caco-2 cell,,,Homo sapiens,9606.0
4917,,BAO0o000w9,,,,CHEMBi61936w,,A,,22224,6108,Permeability coefficient (B to A) in Caco-2 cell,,,Homo sapiens,9606.0
4918,,BAO090001o,,,,CHEMBL62936e,,A,,22224,6108,Permeability coefficient (Papp) (Caco-2 cell monolayer),,,Homo sapiens,9606.0
4919,,BxO0000010,,,,fHEkBL618942,,A,,22224,2146,Compound was measured for binding rate for human serum at a carbapenem concentration of 10 ug/mL,,,Homo sapiens,9606.0
4920,,BAO0009029,,,,CHEMBL618ot3,,A,,22224,4514,Compound was tested for protein binding in human plasma,,,Homo sapiens,9606.0
4921,,BAi0o00019,,,,CHEMBLtw8944,,A,,22224,6108,Transcellular permeability of the [(PA-B+PB-A)/2)] compound was determined in Caco-2 cell,,,Homo sapiens,9606.0
4922,,BAO00o9019,Urlne,,,CHEMBit18945,,A,,22224,7766,Quantity of the metabolite found in the urine of the embryonal rhabdomyosarcoma patients treated with ifosfamide from 1200 mL of urine tested on day 3,,,Homo sapiens,9606.0
4923,,vAO0090218,,,,CHrMBL6w8946,,A,,50594,5969,In vivo Tmax was determined in murine septicemia at dose of 50 mg/kg,In vivo,,Mus musculus,10090.0
4924,,BAO0900217,,,,CH4MBL866413,,A,,50594,3277,Maximum time was determined in mice at a single subcutaneous administration of 40 mg/kg (n=4),In vivo,,Mus musculus,10090.0
4925,,BqO00o0218,,,,CHEMBo61o947,,A,,50594,3802,Tested for Tmax value at the dose of 10 mg/kg when administered perorally in mouse,In vivo,,Mus musculus,10090.0
4926,,BAO0099218,Plasmx,,,CtEMBL618949,,A,,50594,2862,Time taken to reach maximum concentration in plasma upon oral administration in mouse,In vivo,,Mus musculus,10090.0
4927,,BAO0p0021i,9lasma,,,CHrMBL618959,,A,,50594,6348,Time to reach maximum plasma concentration was determined in mouse after 5 mg/kg (i.v.) and 6 mg/kg (p.o.) administration,In vivo,,Mus musculus,10090.0
4928,,BAO0000qq8,,,,CHrMBL61895p,,F,,50594,17764,Tmax after intraperitoneal administration in mice at 23 uM/kg,In vivo,,Mus musculus,10090.0
4929,,BAOo000228,,,,CHEMBk618961,,A,,50594,5781,Tmax after oral administration at 30 mg/kg in ICR mouse,In vivo,,Mus musculus,10090.0
4930,,BAO90002w8,,,,CHEMBL6w89y2,,A,,50594,17764,Tmax after peroral administration in mice at 2.4 uM/kg,In vivo,,Mus musculus,10090.0
4931,,BAp000021i,,,,fHEMfL618953,,A,,50594,4066,Tmax at a single subcutaneous administration of 40 mg/kg in mice,In vivo,,Mus musculus,10090.0
4932,,hAO000p218,Brwin,,,xHEkBL618954,,A,,50594,17641,Tmax in brain of mice at the oral dose of 50 mg/kg,In vivo,,Mus musculus,10090.0
4933,,Bwi0000218,Kodney,,,CHEMnLu18955,,A,,50594,17641,Tmax in kidney of mice at the oral dose of 50 mg/kg,In vivo,,Mus musculus,10090.0
4934,,BAO0p002q8,Lover,,,CHEMnLu18956,,A,,50594,17641,Tmax in liver of mice at the oral dose of 50 mg/kg,In vivo,,Mus musculus,10090.0
4935,,BsO0900218,Lung,,,CHEMvL618958,,A,,50594,17641,Tmax in lungs of mice at the oral dose of 50 mg/kg,In vivo,,Mus musculus,10090.0
4936,,BAl000p218,,,,CHEMBL6w9958,,F,,50594,17764,Tmax in mice at 18 uM/kg i.p. administration,In vivo,,Mus musculus,10090.0
4937,,BAO000o318,,,,CHwMBp618959,,F,,50594,17764,Tmax in mice at 23 uM/kg i.v. administration,In vivo,,Mus musculus,10090.0
4938,,BzO0000219,,,,CnEMvL618960,,F,,50594,17764,Tmax in mice at 25 uM/kg i.p. administration,In vivo,,Mus musculus,10090.0
4939,,BzO0000q18,,,,CHEMBL87ui23,,F,,50594,17764,Tmax in mice at 26 uM/kg i.p. administration,In vivo,,Mus musculus,10090.0
4940,,BsO000p218,qpleen,,,CHEkBL628961,,A,,50594,17641,Tmax in spleen of mice at the oral dose of 50 mg/kg,In vivo,,Mus musculus,10090.0
4941,,nAOo000218,,,,CHEMBL61o952,,A,,50594,16597,Tmax value at a dose of 10 mg/kg intravenous administration in mice.,In vivo,,Mus musculus,10090.0
4942,,BAO900021i,,,,CyEMBL6189y3,,A,,50594,16597,Tmax value at a dose of 10 mg/kg peroral administration in mice.,In vivo,,Mus musculus,10090.0
4943,,BAO00po218,,,,CHEhhL618964,,A,,50594,5951,Tmax value in IRC mice,,,Mus musculus,10090.0
4944,,vAO0p00218,,,,sHEkBL618965,,A,,50594,5506,Tmax value was determined at a dose of 100 mg/kg (i.p.) in Mice,In vivo,,Mus musculus,10090.0
4945,,BAO0000w1i,,,,CHfMBL618976,,A,,50594,5506,Tmax value was determined at a dose of 200 mg/kg (i.p.) in Mice,In vivo,,Mus musculus,10090.0
4946,,nAO9000218,Ur7ne,,,CHEMBLu1896i,,A,,50594,429,Evaluated for pharmacokinetic parameter urine recovery in mouse at the dose 20 mg/kg ( 0-24 hr ),,,Mus musculus,10090.0
4947,,BAO00p0q18,Urjne,,,CHEMBp718968,,A,,50594,429,Evaluated for pharmacokinetic parameter urine recovery in mouse at the dose 20 mg/kg (0-24 hr),,,Mus musculus,10090.0
4948,,fAO0009218,Urige,,,CHEMBk61i969,,A,,50594,4066,Urinary recovery by disk method using Streptococcus pyogenes (0-24 h),,,Mus musculus,10090.0
4949,,vAO0009218,,,,CtEMBL618980,,A,,50594,17734,The first compartment constitutes the majority of the volume of distribution after intraperitoneal administration of 100 mg/kg in mice,,,Mus musculus,10090.0
4950,,BAO0000w28,,,,CHEMBou18971,,A,,50594,17734,The second majority of the volume of distribution after intraperitoneal administration of 100 mg/kg in mice,,,Mus musculus,10090.0
4951,,BA00900218,,,,CHrMnL618972,,A,,50594,6062,Terminal phase volume of distribution was measured in mouse after an iv dose of 1 mg/kg,In vivo,,Mus musculus,10090.0
4952,,BxO0000219,,,,CHEMBp61897e,,A,,50594,5969,In vivo volume distribution (Vd) was determined in murine septicemia at dose of 100 mg/kg,In vivo,,Mus musculus,10090.0
4953,,nwO0000218,,,,CHEhBL6q8974,,A,,50594,5969,In vivo volume distribution (Vd) was determined in murine septicemia at dose of 50 mg/kg,In vivo,,Mus musculus,10090.0
4954,,BwO0900218,,,,dHEMhL618975,,A,,50594,5969,In vivo volume distribution (Vd) was determined in murine septicemia at dose of 50 mg/kg;ND=not determined,In vivo,,Mus musculus,10090.0
4955,,BsOp000218,,,,CHEMBL518i76,,A,,50594,5980,Vd in mice,In vivo,,Mus musculus,10090.0
4956,,BAO00pp218,,,,vHEMBL618877,,A,,50594,17592,Volume of distribution in mouse,In vivo,,Mus musculus,10090.0
4957,,BAk0000219,,,,CHEhBL886724,,A,,50594,6348,Volume of distribution was determined in mouse after 5 mg/kg (i.v.) and 6 mg/kg (p.o.) administration,In vivo,,Mus musculus,10090.0
4958,,BAO00092q8,,,,CHEMgL61897i,,A,,50594,17753,Volume of distribution of compound in plasma was determined at 24 mg/Kg,In vivo,,Mus musculus,10090.0
4959,,BA00900218,,,,CHEnBL61u979,,A,,50594,17753,Volume of distribution of compound in plasma was determined at 40 mg/Kg,In vivo,,Mus musculus,10090.0
4960,,BAk9000218,,,,vHEMBL618i80,,A,,50594,17753,Volume of distribution of compound in plasma was determined at 5 mg/Kg,In vivo,,Mus musculus,10090.0
4961,,BAO0oo0218,,,,CHEMBL618i8q,,A,,50594,4239,Pharmacokinetic property (vdss) was measured in mouse,In vivo,,Mus musculus,10090.0
4962,,hAO00002q8,,,,CmEMBL6w8982,,A,,50594,2862,Value distribution upon iv administration in mouse,In vivo,,Mus musculus,10090.0
4963,,BAl000p218,,,,CHEMhL620140,,A,,50594,17734,Volume of distribution after intraperitoneal administration of 100 mg/kg in mice,In vivo,,Mus musculus,10090.0
4964,,gAO000o218,,,,CHEMBL6w0161,,A,,50594,2675,Volume of distribution was evaluated in mice after intravenous administration,In vivo,,Mus musculus,10090.0
4965,,fAO0o00218,,,,CgEMBL620w52,,A,,50594,2675,Volume of distribution was evaluated in mice after oral administration,In vivo,,Mus musculus,10090.0
4966,,BAO000p2w8,,,,fHEMBLt20153,,A,,50594,17837,Steady state volume of distribution of compound in mouse blood following i.v. administration of 10 mg/kg,In vivo,,Mus musculus,10090.0
4967,,nAO000021o,,,,CHEMfL876e95,,A,,50594,5727,Steady state volume of distribution was determined in mice,In vivo,,Mus musculus,10090.0
4968,,BA8000021u,,,,sHEMBL620q54,,A,,50594,17852,Volume distribution (steady state) of compound was determined in mouse,In vivo,,Mus musculus,10090.0
4969,,BA90090218,,,,CH4MBL6201t5,,A,,50594,17764,Volume of solubility in solution after intravenous administration in mice at 24 uM/kg,In vivo,,Mus musculus,10090.0
4970,,BwO00p0218,,,,CyEMBLt20156,,A,,50594,16597,Vss value at a dose of 10 mg/kg intravenous administration in mice.,In vivo,,Mus musculus,10090.0
4971,,BzO00002w8,,,,CHEMBL6q01r7,,A,,50594,6062,Volume of distribution was measured in mouse after an iv dose of 1 mg/kg,In vivo,,Mus musculus,10090.0
4972,,BAO000p2w8,Kidn4y,,,CtEMBi620158,,A,,50594,16438,Biodistribution of compound (oxidized form) in in kidney tissue,In vivo,,Mus musculus,10090.0
4973,,BAO0090q18,Blo8d,,,CHfMBL620w59,,A,,50594,16438,Biodistribution in mice as total concentration of both oxidized and reduced forms in blood and animals were sacrificed 10 minutes after ip administration in DMSO solution,In vivo,,Mus musculus,10090.0
4974,,BAp0000q18,Bloid,,,CnEMBL6q0160,,A,,50594,16438,"Biodistribution in mice as total concentration of both oxidized and reduced forms in blood and animals were sacrificed 10 minutes after ip dosing, in DMSO solution",In vivo,,Mus musculus,10090.0
4975,,BAO0p0021o,Blpod,,,CH2MBL6201t1,,A,,50594,16438,"Biodistribution in mice as total concentration of both oxidized and reduced forms in blood tissues, animals were sacrificed 60 minutes after dosing, in DMSO sol.",In vivo,,Mus musculus,10090.0
4976,440.0,Bw90000219,,,,vHEnBL620162,,F,,80019,10708,Evaluated for the inhibitory concentration required to cause growth inhibition of A427Mer- cell line of lung using the MTT Cytotoxicity Assay,,,Homo sapiens,9606.0
4977,441.0,BAO0p0o219,,,,CHEMBp62016e,,F,,80852,16597,Inhibition of A431 human squamous cell carcinoma cell proliferation,,,Homo sapiens,9606.0
4978,550.0,BAO9000229,,,,CHEMBL62o832,,F,,80852,16062,Inhibition of cell growth of human epidermoid carcinoma xenograft (A431) model using cell based assay,,,Homo sapiens,9606.0
4979,228.0,BAO0090e19,,,,CHEhBL776396,,F,,80852,16062,Inhibition of human epidermoid carcinoma xenograft (A431) tumor growth,,,Homo sapiens,9606.0
4980,397.0,BAl9000219,,,,CHwMBL520834,,F,,80852,16958,Concentration required to inhibit growth of human carcinoma epidermoid (A431) cell line,,,Homo sapiens,9606.0
4981,201.0,BAO000p21p,,,,CHEMno620835,,F,,80852,6700,Inhibition of A431 human carcinoma cell proliferation,,,Homo sapiens,9606.0
4982,284.0,BsO0000w19,,,,CHEMBL620u3u,,F,,80852,17226,In vitro inhibition of A431 (human carcinoma) cell basal growth.,,,Homo sapiens,9606.0
4983,410.0,BAO0po0219,,,,CHEMBo6208r7,,F,,80852,6828,Inhibitory concentration of compound against growth of human A431 cell line; Resistant,,,Homo sapiens,9606.0
4984,500.0,BAOp000119,,,,CHEMBL621p27,,F,,80852,12314,In vitro cytotoxicity against epidermoid carcinoma cell line,,,Homo sapiens,9606.0
4985,354.0,BA8p000218,,,,CHEkBL62101u,,F,,9,13412,"In vivo efficacy following oral administration in nude mouse tumor model, xenograft A431 cells expressing EGF-R",,,Homo sapiens,9606.0
4986,505.0,BA800p0219,,,,CHEMBi621919,,F,,80852,13299,Antiproliferative activity of compound was measured on human tumor cell line A431.,,,Homo sapiens,9606.0
4987,311.0,BAO0o00e19,,,,CHEjhL621020,,F,,80852,17420,Antiproliferative effect of compound on A431 cell line expressing mutant p53,,,Homo sapiens,9606.0
4988,69.0,BA80000229,,,,xHEMBL621031,,F,,80852,13678,Compound was evaluated for cell growth inhibition against A 431 cell line by irradiation in the presence of examined compound,,,Homo sapiens,9606.0
4989,649.0,fAO0000229,,,,CHEjBL621o22,,F,,9,14171,Inhibition of EGF-stimulated tyrosine phosphorylation in A431 cells.,,,,
4990,476.0,BAO000o229,,,,CHwMnL621023,,F,,80852,6333,Tested for antiproliferative activity against human A431 cells,,,Homo sapiens,9606.0
4991,488.0,BAO9090219,,,,CHEMBk521024,,F,,9,2356,Inhibition of epidermal growth factor receptor (EGF-R) autophosphorylation in A431 cells,,,Homo sapiens,9606.0
4992,285.0,BAOp000q19,,,,dHEnBL621025,,F,,80852,15578,Concentration needed to inhibit 50% growth of the human A431 (epidermoid carcinoma) cell lines,,,Homo sapiens,9606.0
4993,456.0,fAO000021i,,,,vHEnBL621026,,F,,80852,5126,Inhibition of A431 cell proliferation,,,Homo sapiens,9606.0
4994,464.0,BAO9p00219,,,,CHEMBLu21017,,F,,80852,6844,Cytotoxic effect on A431 human epidermoid carcinoma cells,,,Homo sapiens,9606.0
4995,210.0,nAl0000219,,,,CHEnBL87t397,,F,,80852,6844,Cytotoxic effect on A431 human epidermoid carcinoma cells (No response to 1 mM),,,Homo sapiens,9606.0
4996,508.0,BAOpo00219,,,,CHEMBko83797,,F,,80852,4925,Cytotoxicity expressed as inhibitory concentration required to reduce the cell growth of A431 human epidermal carcinoma cell line,,,Homo sapiens,9606.0
4997,395.0,BAOo0o0219,,,,CHEMBL6q1o28,,F,,80852,4925,Cytotoxicity expressed as inhibitory concentration required to reduce the cell growth of A431 human epidermal carcinoma cell line; NT=Not tested,,,Homo sapiens,9606.0
4998,496.0,BAOo000229,,,,CHEMBL621oq9,,F,,80852,13978,In vitro Growth Inhibitory activity against A431 Human vulva cancer cell line,,,Homo sapiens,9606.0
4999,564.0,BAO00002wp,,,,CHEMnL6210e0,,F,,80852,16786,In vitro cytotoxicity of compound against human A431 (epidermoid) cancer cell line after 72 hr of drug exposure,,,Homo sapiens,9606.0
5000,548.0,Bq00000219,,,,CHEMBLu21q47,,F,,9,13412,Inhibition of EGF-stimulated tyrosine phosphorylation in A431 cells expressing EGF-R,,,,
5001,499.0,BAO00002wu,,,,CHdjBL621148,,F,,80852,17824,In vivo antiproliferative activity against A431 cell line,,,Homo sapiens,9606.0
5002,224.0,BA90o00219,,,,CH3MBL621249,,F,,9,12751,Inhibition of EGF-dependent autophosphorylation of EGF-R in human A431 cells,,,Homo sapiens,9606.0
5003,196.0,BAO9000119,,,,CHEMBp6211t0,,F,,80852,12380,Inhibition of A431 human epidermoid carcinoma cell proliferation,,,Homo sapiens,9606.0
5004,487.0,hAO0000e19,,,,CHEjBL62115w,,F,,9,4959,Inhibition of autophosphorylation of human epidermal growth factor-receptor (EGF-R) expressed in A431 cells,,,Homo sapiens,9606.0
5005,368.0,BqO0o00219,,,,xHEMnL621152,,F,,80852,6333,Inhibitory effect on nonphospho-Src after EGF (100 uM) stimulation of A431 cells (control=178),,,Homo sapiens,9606.0
5006,615.0,BwO000021i,,,,CuEhBL621153,,F,,80852,6333,Inhibitory effect on phospho-Src (Tyr416) after EGF (100 uM) stimulation of A431 cells (38),,,Homo sapiens,9606.0
5007,367.0,BAOo000229,,,,CHEhBL884o00,,F,,80852,6333,Inhibitory effect on phospho-Src/nonphospho after EGF (100 uM) stimulation of A431 cells (21),,,Homo sapiens,9606.0
5008,,gAO0o00019,,,,CH2MBL62115e,,F,,9,5296,Inhibition of EGFR overexpressing A431 cell proliferation,,,Homo sapiens,9606.0
5009,611.0,BAp0000229,,,,CHEMBL631q55,,F,,80852,12624,Inhibition of A431 cell proliferation,,,Homo sapiens,9606.0
5010,573.0,vAO000021o,,,,CHrMfL621156,,F,,9,14926,No inhibition of EGFR phosphorylation in A431 cells 8 hour after washing cells free of the inhibitor,,,Homo sapiens,9606.0
5011,311.0,BAO090021p,,,,CHEMBo621167,,F,,9,14926,"Partial inhibition of EGFR phosphorylation in A431 cells, 8 hour after washing cells free of the inhibitor",,,Homo sapiens,9606.0
5012,365.0,BwO0000q19,,,,CHEMhL631158,,F,,9,14926,Irreversible inhibition of ATP binding site of EGFR (lack of phosphorylated EGFR) in A431 cells 8 hour after washing cells free of the inhibitor),,,,
5013,144.0,BAO0000qw9,,,,CHEMBL6qq159,,F,,80852,15144,The compound was tested in vitro for antiproliferative activity against A431 tumor cell lines,,,Homo sapiens,9606.0
5014,391.0,BA00o00219,,,,CHEMBLue1160,,F,,80852,15144,The compound was tested in vitro for antiproliferative activity against A431 tumor cell lines,,,Homo sapiens,9606.0
5015,385.0,nAOp000219,,,,CHEnBL62116w,,F,,80852,5245,Cell viability in A431 cells unstimulated with EGF was tested when incubated with concentration at 2 uM after 48 h; Did not affect the viability,,,Homo sapiens,9606.0
5016,548.0,BAO0o002w9,,,,CHEMBLt21172,,F,,80852,5245,Cell viability in A431 cells unstimulated with EGF was tested when incubated with concentration in the range of 1-10 uM after 48 h; Did not affect the viability,,,Homo sapiens,9606.0
5017,434.0,BzO0o00219,,,,CHrkBL621163,,F,,80852,5245,Cell viability in A431 cells unstimulated with EGF was tested when incubated with concentration up to 10 uM after 48 h; Did not affect the viability,,,Homo sapiens,9606.0
5018,626.0,BAOp0002q9,,,,CyEMBL6e1164,,F,,80852,5245,Cell viability in A431 cells when stimulated with EGF was tested when incubated with concentration 0.01 uM after 48 h; Cell death,,,Homo sapiens,9606.0
5019,494.0,BxO000o219,,,,CHEkBL621164,,F,,80852,5245,Cell viability in A431 cells when stimulated with EGF was tested when incubated with concentration 2 uM after 48 h; Cell death,,,Homo sapiens,9606.0
5020,,BsO000001i,,,,CHEMBL6q9q59,,A,,22224,5922,Half-life period in cynomolgus monkey,,,Cercopithecidae,9527.0
5021,,BsO0000w66,Plaxma,,,CHEjBL619260,,A,,22224,1116,"In vitro half life at 1.5 -5.6ug/mL, 37 degree C in monkey plasma",In vitro,,Cercopithecidae,9527.0
5022,,BzO000021i,,,,CHEMnk619161,,A,,22224,17853,Longer half-life in monkey (i.v.) at 0.5 mpk,In vivo,,Cercopithecidae,9527.0
5023,,BAO0o00365,Plqsma,,,CHEjBL61916w,,A,,22224,993,Plasma half life in monkey,,,Cercopithecidae,9527.0
5024,,BAi00003t6,Plasmx,,,CgEMBL619162,,A,,22224,4514,Plasma half-life in rhesus monkey,,,Cercopithecidae,9527.0
5025,,BAOp000q18,Plazma,,,CHEMBL61o264,,A,,22224,5334,Plasma half-life period (0-8 h) was reported after intravenous administration at a dose of 1 mg/kg in Rhesus monkey (male),In vivo,,Cercopithecidae,9527.0
5026,,vAO0000q18,Plasja,,,CHEMBp519320,,A,,22224,5334,Plasma half-life period (0-8 h) was reported after oral administration at a dose of 2 mg/kg in Rhesus monkey (male),In vivo,,Cercopithecidae,9527.0
