assay_id,src_id,assay_type,bao_format,assay_tax_id,doc_id,description,assay_test_type,assay_category,assay_organism,assay_strain,assay_tissue,assay_cell_type,assay_subcellular_fraction
4403,1,B,BAO_0000251,10116.0,7411,Michaelis-Menten constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to 3-methylcholanthrene at concentration of 10 uM,,,Rattus norvegicus,,Liver,,Microsomes
4404,1,B,BAO_0000251,10116.0,7411,Michaelis-Menten constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to 3-methylcholanthrene at concentration of 100 uM,,,Rattus norvegicus,,Liver,,Microsomes
4405,1,B,BAO_0000251,10116.0,7411,Michaelis-Menten constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to 3-methylcholanthrene at concentration of 200 uM,,,Rattus norvegicus,,Liver,,Microsomes
4406,1,B,BAO_0000251,10116.0,7411,Michaelis-Menten constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to 3-methylcholanthrene at concentration of 25 uM,,,Rattus norvegicus,,Liver,,Microsomes
4407,1,B,BAO_0000251,10116.0,7411,Michaelis-Menten constant for 7-ethoxycoumarin deethylation in rat liver microsomes exposed to 3-methylcholanthrene at concentration of 50 uM,,,Rattus norvegicus,,Liver,,Microsomes
4408,1,A,BAO_0000218,9527.0,347,The apparent total plasma clearance in monkey,In vivo,,Cercopithecidae,,Plasma,,
4409,1,A,BAO_0000218,9527.0,3341,Compound was evaluated for Hepatic clearance in monkey,In vivo,,Cercopithecidae,,,,
4410,1,A,BAO_0000218,9527.0,17853,Lower clearance in monkey (i.v.) at 0.5 mpk,In vivo,,Cercopithecidae,,,,
4411,1,A,BAO_0000218,9527.0,4514,Plasma clearance in rhesus monkey,In vivo,,Cercopithecidae,,,,
4412,1,A,BAO_0000218,9527.0,6062,Plasma clearance for the compound was measured in monkey after an iv dose of 1 mg/kg,In vivo,,Cercopithecidae,,,,
4413,1,A,BAO_0000218,9527.0,6821,Plasma clearance of compound was determined in monkey,In vivo,,Cercopithecidae,,,,
4414,1,A,BAO_0000218,9527.0,6057,Plasma clearance was calculated in rhesus monkey,In vivo,,Cercopithecidae,,,,
4415,1,A,BAO_0000218,9527.0,5145,Plasma clearance in rhesus monkey,In vivo,,Cercopithecidae,,,,
4416,1,A,BAO_0000218,9527.0,6641,Plasma clearance in monkey (dosed at 0.5 mpk iv and 2.0 mpk orally),In vivo,,Cercopithecidae,,,,
4417,1,A,BAO_0000218,9527.0,5472,Plasma clearance was evaluated in rhesus,In vivo,,Cercopithecidae,,,,
4418,1,A,BAO_0000218,9527.0,4257,Plasma clearance value was determined in monkey after a 3 mg/kg of iv dose,In vivo,,Cercopithecidae,,,,
4419,1,A,BAO_0000218,9527.0,5546,Plasma clearance was determined in rhesus monkey at a dose of 1 mg/kg by iv administration,In vivo,,Cercopithecidae,,,,
4420,1,A,BAO_0000218,9527.0,5334,Plasma clearance was reported after intravenous administration at a dose of 1 mg/kg in Rhesus monkey (male),In vivo,,Cercopithecidae,,,,
4421,1,A,BAO_0000218,9527.0,5334,Plasma clearance was reported after oral administration at a dose of 2 mg/kg in Rhesus monkey (male),In vivo,,Cercopithecidae,,,,
4422,1,A,BAO_0000218,9527.0,17509,Cmax 24 hr after 2 mg/kg oral administration in monkeys,In vivo,,Cercopithecidae,,,,
4423,1,A,BAO_0000218,9527.0,6535,Cmax in monkey after administration of 1 mg/kg iv,In vivo,,Cercopithecidae,,,,
4424,1,A,BAO_0000218,9527.0,5668,Cmax was determine after peroral administration at 10 mpk in Rhesus,In vivo,,Cercopithecidae,,,,
4425,1,A,BAO_0000218,9527.0,5922,Cmax in cynomolgus monkey by iv administration,In vivo,,Cercopithecidae,,,,
4426,1,A,BAO_0000218,9527.0,5922,Cmax in cynomolgus monkey by po administration,In vivo,,Cercopithecidae,,,,
4427,1,A,BAO_0000218,9527.0,6078,Cmax value evaluated in monkey,In vivo,,Cercopithecidae,,,,
4428,1,A,BAO_0000218,9527.0,2661,Compound was evaluated for maximum concentration after treatment with oral dose of 2 mgkg to female cynomolgus monkey,In vivo,,Cercopithecidae,,,,
4429,1,A,BAO_0000218,9527.0,3249,Maximal concentration (Cmax) in rhesus monkey plasma at a dose of 5 mg/kg,In vivo,,Cercopithecidae,,Plasma,,
4430,1,A,BAO_0000218,9527.0,3249,Maximal concentration (Cmax) in squirrel monkey plasma at a dose of 5 mg/kg,In vivo,,Cercopithecidae,,Plasma,,
4431,1,A,BAO_0000218,9527.0,5553,Maximal plasma concentration in squirrel monkeys,In vivo,,Cercopithecidae,,Plasma,,
4432,1,A,BAO_0000218,9527.0,1916,Maximum concentration was evaluated against Cynomolgus monkey at a dose of 15 mg/kg after po administration,In vivo,,Cercopithecidae,,,,
4433,1,A,BAO_0000218,9527.0,6227,Maximum plasma concentration (Cmax) in rhesus monkey(in vivo) at a dose of 5 mg/kg,In vivo,,Cercopithecidae,,Plasma,,
4434,1,A,BAO_0000218,9527.0,4809,Pharmacokinetic parameter Cmax was determined in monkey after (po) administration of a dose of 50 (uM/kg),In vivo,,Cercopithecidae,,,,
4435,1,A,BAO_0000218,9527.0,5355,The peak concentration (Cmax) value after intravenous administration in cynomolgus monkeys; NA means Not applicable,In vivo,,Cercopithecidae,,,,
4436,1,A,BAO_0000218,9527.0,5355,The peak concentration (Cmax) value after intravenous administration in cynomolgus monkeys; NA means not applicable,In vivo,,Cercopithecidae,,,,
4437,1,A,BAO_0000218,9527.0,5355,The peak concentration (Cmax) value after intravenous administration in cynomolgus monkeys;NA means not applicable,In vivo,,Cercopithecidae,,,,
4438,1,A,BAO_0000218,9527.0,5355,The peak concentration (Cmax) value after oral administration in cynomolgus monkeys,In vivo,,Cercopithecidae,,,,
4439,1,A,BAO_0000218,9527.0,6221,The peak plasma concentration after 5 hr administration (2.5 mg/kg) in monkey was determined,In vivo,,Cercopithecidae,,Plasma,,
4440,1,A,BAO_0000218,9527.0,167,Compound was evaluated for Plasma levels upon oral administration at 30 mg/kg in Monkey at maximum of 0.4 hours,,,Cercopithecidae,,,,
4441,1,A,BAO_0000218,9527.0,167,Compound was evaluated for Plasma levels upon oral administration at 30 mg/kg in Monkey at maximum of 1.0 hours,,,Cercopithecidae,,,,
4442,1,A,BAO_0000218,9443.0,4257,Absolute bioavailability was evaluated in monkey,In vivo,,monkey,,,,
4443,1,A,BAO_0000218,9443.0,6221,Bioavailability after oral administration (2.5 mg/kg) in monkey was determined,In vivo,,monkey,,,,
4444,1,A,BAO_0000218,9443.0,17667,Bioavailability of compound at 3 mg/kg in monkey after i.v. administration,In vivo,,monkey,,,,
4445,1,A,BAO_0000218,9544.0,17267,Bioavailability of compound was determined in rhesus monkey,In vivo,,Macaca mulatta,,,,
4446,1,A,BAO_0000218,38020.0,4256,Bioavailability determined after oral administration in marmoset,In vivo,,marmosets,,,,
4447,1,A,BAO_0000218,9541.0,4256,Oral bioavailability in cynomolgus monkey,In vivo,,Macaca fascicularis,,,,
4448,1,A,BAO_0000218,9443.0,17853,Bioavailability in monkey (p.o.) at 2.0 mpk,In vivo,,monkey,,,,
4449,1,A,BAO_0000218,9443.0,16365,Bioavailability was evaluated after oral administration in monkey,In vivo,,monkey,,,,
4450,1,A,BAO_0000218,9541.0,1916,Bioavailability was evaluated against Cynomolgus monkey at a dose of 15 mg/kg after po administration,In vivo,,Macaca fascicularis,,,,
4451,1,A,BAO_0000218,9544.0,5334,Bioavailability was reported after intravenous administration at a dose of 1 mg/kg in Rhesus monkey (male),In vivo,,Macaca mulatta,,,,
4452,1,A,BAO_0000218,9544.0,5334,Bioavailability was reported after oral administration at a dose of 2 mg/kg in Rhesus monkey (male),In vivo,,Macaca mulatta,,,,
4453,1,A,BAO_0000218,9443.0,17592,Bioavailability of the compound was determined in monkey,In vivo,,monkey,,,,
4454,1,A,BAO_0000218,9521.0,1399,Bioavailability in squirrel monkey (dose 5 mg/kg),In vivo,,Saimiri sciureus,,,,
4455,1,A,BAO_0000218,9443.0,4809,Bioavailability was determined in monkey after (po) administration of a dose of 50 (uM/kg),In vivo,,monkey,,,,
4456,1,A,BAO_0000218,9443.0,3341,Oral bioavailability in monkey,In vivo,,monkey,,,,
4457,1,A,BAO_0000218,9521.0,64,Compound was tested for bioavailability in squirrel monkey,In vivo,,Saimiri sciureus,,,,
4458,1,A,BAO_0000218,9544.0,5005,Oral bioavailability in Rhesus monkey,In vivo,,Macaca mulatta,,,,
4459,1,A,BAO_0000218,9544.0,5005,Oral bioavailability in Rhesus monkey (dose of 0.75 mg/kg i.v. and 1.5 mg/kg p.o.),In vivo,,Macaca mulatta,,,,
4460,1,A,BAO_0000218,9541.0,5237,Oral bioavailability in cynomolgus monkeys for the compound was determined; Acceptable,In vivo,,Macaca fascicularis,,,,
4461,1,A,BAO_0000218,9541.0,5237,Oral bioavailability in cynomolgus monkeys was determined; Acceptable,In vivo,,Macaca fascicularis,,,,
4462,1,A,BAO_0000218,9443.0,5302,Oral bioavailability in monkey (dose 5 mg/kg),In vivo,,monkey,,,,
4463,1,A,BAO_0000218,9443.0,17667,Oral bioavailability of compound at 5 mg/kg in monkey,In vivo,,monkey,,,,
4464,1,A,BAO_0000218,9615.0,6161,Pharmacokinetic profile in terms of half life was determined at a dose of 0.5 mg/kg administered intravenously in dog,In vivo,,Canis lupus familiaris,,,,
4465,1,A,BAO_0000218,9615.0,6161,Pharmacokinetic profile in terms of half life was determined at a dose of 5 mg/kg administered intravenously in dog,In vivo,,Canis lupus familiaris,,,,
4466,1,A,BAO_0000218,9615.0,3854,Plasma half life determined,,,Canis lupus familiaris,,Plasma,,
4467,1,A,BAO_0000218,9615.0,993,Plasma half life in dog,,,Canis lupus familiaris,,Plasma,,
4468,1,A,BAO_0000218,9615.0,4514,Plasma half-life in Beagle dogs,,,Canis lupus familiaris,,Plasma,,
4469,1,A,BAO_0000218,9615.0,5334,Plasma half-life period (0-8 h) was reported after intravenous administration at a dose of 1 mg/kg in Beagle dog (male),In vivo,,Canis lupus familiaris,,Plasma,,
4470,1,A,BAO_0000218,9615.0,5334,Plasma half-life period (0-8 h) was reported after oral administration at a dose of 2 mg/kg respectively in Beagle dog (male),In vivo,,Canis lupus familiaris,,Plasma,,
4471,1,A,BAO_0000218,9615.0,1466,Tested for t1/2 upon intravenous administration of 5.0 mg/Kg dose in dog,In vivo,,Canis lupus familiaris,,,,
4472,1,A,BAO_0000218,9615.0,1466,Tested for t1/2 upon peroral administration of 10.0 mg/Kg dose in dog,In vivo,,Canis lupus familiaris,,,,
4473,1,A,BAO_0000218,9615.0,5313,Tested for the half life period in dog,,,Canis lupus familiaris,,,,
4474,1,A,BAO_0000218,9615.0,5313,Tested for the half life period in dog at dosage of 10 mpk,In vivo,,Canis lupus familiaris,,,,
4475,1,A,BAO_0000218,9615.0,3880,The compound was tested for half life in dog,,,Canis lupus familiaris,,,,
4476,1,A,BAO_0000218,9615.0,3639,"The compound was tested for time taken to decrease, half of its initial concentration in dog plasma.",,,Canis lupus familiaris,,Plasma,,
4477,1,A,BAO_0000218,9615.0,3880,The half life was determined,,,Canis lupus familiaris,,,,
4478,1,A,BAO_0000218,9615.0,3918,The plasma half-life in dogs,,,Canis lupus familiaris,,Plasma,,
4479,1,A,BAO_0000218,9615.0,16452,suboptimal plasma half-life caused a10% prolongation of QTc interval in dogs at a plasma level of 2.5 M,,,Canis lupus familiaris,,Plasma,,
4480,1,A,BAO_0000218,9615.0,17796,Half life in dog,,,Canis lupus familiaris,,,,
4481,1,A,BAO_0000218,9615.0,5983,Pharmacokinetic property (t1/2beta) was measured in dog at the dose of 0.032 mg/kg i.v.,In vivo,,Canis lupus familiaris,,,,
4482,1,A,BAO_0000218,9615.0,1466,tmax upon peroral administration of 10.0 mg/Kg dose in dog,In vivo,,Canis lupus familiaris,,,,
4483,1,A,BAO_0000218,9615.0,16456,Volume of distribution in Beagle dogs after intravenous administration at a dose of 10 mg/kg,In vivo,,Canis lupus familiaris,,,,
4484,1,A,BAO_0000218,9669.0,6113,Cmax in ferrets after 30 mg/kg oral dose,In vivo,,Mustela putorius furo,,,,
4485,1,F,BAO_0000218,9669.0,6113,Emesis in ferrets at 30 mg/kg oral dose,In vivo,,Mustela putorius furo,,,,
4486,1,A,BAO_0000218,9541.0,17796,Bioavailability in cynomolgus monkey,In vivo,,Macaca fascicularis,,,,
4487,1,A,BAO_0000218,9541.0,17796,Volume of distribution in cynomolgus,In vivo,,Macaca fascicularis,,,,
4488,1,A,BAO_0000218,10141.0,5308,AUC tested in guinea pig when 3 mg/kg dose was given perorally,,,Cavia porcellus,,Plasma,,
4489,1,A,BAO_0000218,10141.0,4877,Tested for concentration as Area Under Curve against PDE4 in guinea pig lung eosinophilia orally at 5 mg/kg,,,Cavia porcellus,,,,
4490,1,A,BAO_0000218,10141.0,4876,"Tested for the pharmacokinetic parameter in guinea pig, administered orally at 5 mg/kg",,,Cavia porcellus,,,,
4491,1,A,BAO_0000218,10141.0,4878,AUC in guinea pig after 3mg/kg oral dose,In vivo,,Cavia porcellus,,Plasma,,
4492,1,A,BAO_0000218,10141.0,5308,Bioavailability in guinea pig was tested,In vivo,,Cavia porcellus,,,,
4493,1,A,BAO_0000218,10141.0,4877,Tested for oral bioavailability in guinea pig at 5 mg/kg,In vivo,,Cavia porcellus,,,,
4494,1,A,BAO_0000218,10141.0,4876,Tested for the oral bioavailability of the compound,In vivo,,Cavia porcellus,,,,
4495,1,A,BAO_0000218,10141.0,4876,Compound at a dose 5 mg/kg was administered orally to guinea pig and the pharmacokinetic parameter (Cmax) was reported,In vivo,,Cavia porcellus,,,,
4496,1,A,BAO_0000218,10141.0,5308,Maximum plsma drug concentration in guinea pig when 3 mg/kg dose was given perorally,In vivo,,Cavia porcellus,,,,
4497,1,A,BAO_0000218,10141.0,4877,Tested for maximum concentration against PDE4 in guinea pig lung eosinophilia orally at 5 mg/kg,In vivo,,Cavia porcellus,,Lung,,
4498,1,A,BAO_0000218,10141.0,4878,Cmax in guinea pig after 3mg/kg oral dose,In vivo,,Cavia porcellus,,,,
4499,1,A,BAO_0000019,10141.0,5689,Distribution in blood expressed as [18F]- organ uptake in % of injected activity/gram,,,Cavia porcellus,,Blood,,
4500,1,A,BAO_0000019,10141.0,5689,Distribution in brain expressed as [18F]- organ uptake in % of injected activity/gram,,,Cavia porcellus,,Brain,,
4501,1,A,BAO_0000019,10141.0,5689,Distribution in heart expressed as [18F]- organ uptake in % of injected activity/gram,,,Cavia porcellus,,,,
4502,1,A,BAO_0000019,10141.0,5689,Distribution in intestine expressed as [18F]- organ uptake in % of injected activity/gram,,,Cavia porcellus,,Intestine,,
4503,1,A,BAO_0000019,10141.0,5689,Distribution in kidney expressed as [18F]- organ uptake in % of injected activity/gram,,,Cavia porcellus,,Kidney,,
4504,1,A,BAO_0000019,10141.0,5689,Distribution in liver expressed as [18F]- organ uptake in % of injected activity/gram,,,Cavia porcellus,,Liver,,
4505,1,A,BAO_0000019,10141.0,5689,Distribution in lung expressed as [18F]- organ uptake in % of injected activity/gram,,,Cavia porcellus,,,,
4506,1,A,BAO_0000019,10141.0,5689,Distribution in spleen expressed as [18F]- organ uptake in % of injected activity/gram,,,Cavia porcellus,,Spleen,,
4507,1,A,BAO_0000218,10141.0,14465,Elimination T1/2 in Guinea pig (PO dose),In vivo,,Cavia porcellus,,,,
4508,1,A,BAO_0000019,10141.0,5689,Partition coefficient was measured as -log (counts per min ),,,Cavia porcellus,,,,
4509,1,A,BAO_0000218,10141.0,611,Biological half life when administered at 0.1 umol/kg intravenously to guinea pig in GR-64349 antagonism,In vivo,,Cavia porcellus,,,,
4510,1,A,BAO_0000218,10141.0,611,Biological half life when administered at 5 umol/kg intravenously to guinea pig in GR-64349 antagonism,In vivo,,Cavia porcellus,,,,
4511,1,A,BAO_0000218,10141.0,14465,Elimination T1/2 in Guinea pig (PO dose),In vivo,,Cavia porcellus,,,,
4512,1,A,BAO_0000218,10141.0,4876,"Tested for the half life period of the compound, intravenously",In vivo,,Cavia porcellus,,,,
4513,1,A,BAO_0000019,10141.0,5689,Half-life was measured,,,Cavia porcellus,,,,
4514,1,A,BAO_0000019,10141.0,7515,The time required for onset of inotropy after addition of a single dose of delta F75,,,Cavia porcellus,,,,
4515,1,A,BAO_0000218,10141.0,17667,Bioavailability of compound at 10 mg/kg in guinea pig after i.v. administration,In vivo,,Cavia porcellus,,,,
4516,1,A,BAO_0000218,10141.0,17667,Bioavailability of compound at 3 mg/kg in guinea pig after i.v. administration,In vivo,,Cavia porcellus,,,,
4517,1,A,BAO_0000218,10029.0,4727,Plasma clearance was measured in hamster at the dose of 10 mg/kg by peroral administration,In vivo,,Cricetulus griseus,,,,
4518,1,A,BAO_0000218,10090.0,10107,Biodistribution of intravenously injected [82Br]-labeled compound in tumor of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 0.25 hours,In vivo,,Mus musculus,,,,
4519,1,A,BAO_0000218,10090.0,10107,Biodistribution of intravenously injected [82Br]-labeled compound in tumor of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 0.50 hours,In vivo,,Mus musculus,,,,
4520,1,A,BAO_0000218,10090.0,10107,Biodistribution of intravenously injected [82Br]-labeled compound in tumor of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 1 hours,In vivo,,Mus musculus,,,,
4521,1,A,BAO_0000218,10090.0,10107,Biodistribution of intravenously injected [82Br]-labeled compound in tumor of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 2 hours,In vivo,,Mus musculus,,,,
4522,1,A,BAO_0000218,10090.0,10107,Biodistribution of intravenously injected [82Br]-labeled compound in tumor of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 4 hr,In vivo,,Mus musculus,,,,
4523,1,A,BAO_0000218,10090.0,10107,Biodistribution of intravenously injected [82Br]-labeled compound in tumor of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 8 hours,In vivo,,Mus musculus,,,,
4524,1,A,BAO_0000218,10090.0,10107,Biodistribution of intravenously injected [82Br]-labeled compound in tumor of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 24 hours,In vivo,,Mus musculus,,,,
4525,1,A,BAO_0000218,10090.0,3655,Biodistribution of the injected compound in blood of female BALB/C mice for 0.5 hours,In vivo,,Mus musculus,,Blood,,
4526,1,A,BAO_0000218,10090.0,3655,Biodistribution of the injected compound in blood of female BALB/C mice for 2.5 hours,In vivo,,Mus musculus,,Blood,,
4527,1,A,BAO_0000218,10090.0,3655,Biodistribution of the injected compound in blood of female BALB/C mice for 5 hours,In vivo,,Mus musculus,,Blood,,
4528,1,A,BAO_0000218,10090.0,3655,Biodistribution of the injected compound in bone of female BALB/C mice for 0.5 hours,In vivo,,Mus musculus,,Bone,,
4529,1,A,BAO_0000218,10090.0,3655,Biodistribution of the injected compound in bone of female BALB/C mice for 2.5 hours,In vivo,,Mus musculus,,Bone,,
4530,1,A,BAO_0000218,10090.0,3655,Biodistribution of the injected compound in bone of female BALB/C mice for 5 hours,In vivo,,Mus musculus,,Bone,,
4531,1,A,BAO_0000218,10090.0,3655,Biodistribution of the injected compound in brain of female BALB/C mice for 0.5 hours,In vivo,,Mus musculus,,Brain,,
4532,1,A,BAO_0000218,10090.0,3655,Biodistribution of the injected compound in brain of female BALB/C mice for 2.5 hours,In vivo,,Mus musculus,,Brain,,
4533,1,A,BAO_0000218,10090.0,3655,Biodistribution of the injected compound in brain of female BALB/C mice for 5 hours,In vivo,,Mus musculus,,Brain,,
4534,1,A,BAO_0000218,10090.0,3655,Biodistribution of the injected compound in heart of female BALB/C mice for 0.5 hours,In vivo,,Mus musculus,,Heart,,
