assay_id,assay_tissue,variant_id,src_assay_id,assay_cell_type,chembl_id,assay_type,bao_format,assay_strain,assay_category,confidence_score,doc_id,description,assay_test_type,assay_organism,assay_tax_id,assay_subcellular_fraction
4680,,,,,CHEMBL618244,A,BAO_0000019,,,0,6567,Amount of tecadenoson present after 30 min in the liver S-9 assay as determined by mass specanalysis,,Homo sapiens,9606.0,
4681,,,,,CHEMBL618245,A,BAO_0000019,,,0,6567,Amount of tecadenoson present after 30 min in the liver S-9 assay as determined by mass specanalysis; -0.5 to 1,,Homo sapiens,9606.0,
4682,,,,,CHEMBL618246,A,BAO_0000019,,,0,6567,Amount of tecadenoson present after 30 min in the liver S-9 assay as determined by mass specanalysis; 1-2,,Homo sapiens,9606.0,
4683,,,,,CHEMBL618247,A,BAO_0000019,,,0,6567,Amount of tecadenoson present after 30 min in the liver S-9 assay as determined by mass specanalysis; trace,,Homo sapiens,9606.0,
4684,,,,,CHEMBL618248,A,BAO_0000218,,,0,17791,Compound was evaluated for oral bioavailability in human,,Homo sapiens,9606.0,
4685,Urine,,,,CHEMBL618249,A,BAO_0000019,,,0,7766,Metabolite of ifosfamide determined in urine; NF-Not found,,Homo sapiens,9606.0,
4686,,,,,CHEMBL618250,A,BAO_0000019,,,0,6852,Percent of compound in cirrhotic patients of spontaneous ascitic fluid infection (Group A and B),,Homo sapiens,9606.0,
4687,,,,,CHEMBL874598,A,BAO_0000019,,,0,6852,Percent of compound in cirrhotic patients of spontaneous ascitic fluid infection after dosing with normal antibiotics,,Homo sapiens,9606.0,
4688,,,,,CHEMBL618251,A,BAO_0000019,,,0,6852,Percent of compound in cirrhotic patients of spontaneous ascitic fluid infection after dosing with normal antibiotics and lactose,,Homo sapiens,9606.0,
4689,,,,,CHEMBL618252,A,BAO_0000019,,,0,6852,Percent of compound in cirrhotic patients of spontaneous ascitic fluid infection before dosing with normal antibiotics,,Homo sapiens,9606.0,
4690,,,,,CHEMBL618253,A,BAO_0000019,,,0,6852,Percent of compound in cirrhotic patients of spontaneous ascitic fluid infection before dosing with normal antibiotics and lactose,,Homo sapiens,9606.0,
4691,,,,,CHEMBL618254,A,BAO_0000019,,,0,6852,Percent of compound in cirrhotic patients of sterile ascitic fluid (Group C),,Homo sapiens,9606.0,
4692,,,,,CHEMBL618255,A,BAO_0000019,,,0,6852,Percent of compound in healthy individuals (Group D),,Homo sapiens,9606.0,
4693,Liver,,,,CHEMBL618983,A,BAO_0000251,,,0,4397,Percent of the parent compound remaining after 20 mins incubation with human liver microsomes,,Homo sapiens,9606.0,Microsomes
4694,,,,,CHEMBL618984,A,BAO_0000019,,,0,17409,Binding towards human plasma protein at 10 uM,,Homo sapiens,9606.0,
4695,,,,,CHEMBL618985,A,BAO_0000019,,,0,17409,Binding towards human plasma protein at 100 uM,,Homo sapiens,9606.0,
4696,,,,,CHEMBL618986,A,BAO_0000019,,,0,17176,Human plasma protein binding activity was determined,,Homo sapiens,9606.0,
4697,,,,,CHEMBL618987,A,BAO_0000019,,,0,15444,The ability binding to plasma (Binding classified based on injection of compound at 80 concentration.),,Homo sapiens,9606.0,
4698,,,,,CHEMBL618988,A,BAO_0000019,,,0,17267,Percent binding of compound towards human plasma protein was determined,,Homo sapiens,9606.0,
4699,Liver,,,,CHEMBL618989,A,BAO_0000251,,,0,5944,Plasma clearance in human liver microsomes,In vitro,Homo sapiens,9606.0,Microsomes
4700,Liver,,,,CHEMBL618990,A,BAO_0000251,,,0,5668,In vitro intrinsic clearance in human liver microsome,In vitro,Homo sapiens,9606.0,Microsomes
4701,Liver,,,,CHEMBL618991,A,BAO_0000251,,,0,5669,In vitro intrinsic clearance in human liver microsome,In vitro,Homo sapiens,9606.0,Microsomes
4702,,,,,CHEMBL876725,A,BAO_0000251,,,0,5041,In vitro microsome metabolism clearance in human was determined,In vitro,Homo sapiens,9606.0,Microsomes
4703,,,,,CHEMBL618992,A,BAO_0000251,,,0,5041,In vitro microsome metabolism clearance in human was determined; High,In vitro,Homo sapiens,9606.0,Microsomes
4704,,,,,CHEMBL618993,A,BAO_0000251,,,0,5041,In vitro microsome metabolism clearance in human was determined; ND denotes no data,In vitro,Homo sapiens,9606.0,Microsomes
4705,Liver,,,,CHEMBL618994,A,BAO_0000251,,,0,5676,Pharmacokinetic property (clearance) in human liver microsome,In vitro,Homo sapiens,9606.0,Microsomes
4706,Liver,,,,CHEMBL618995,A,BAO_0000251,,,0,5944,Plasma clearance in human liver microsomes,In vitro,Homo sapiens,9606.0,Microsomes
4707,Liver,,,,CHEMBL618996,A,BAO_0000251,,,0,17538,In vitro clearance in human liver microsomes,In vitro,Homo sapiens,9606.0,Microsomes
4708,Liver,,,,CHEMBL618997,A,BAO_0000251,,,0,6331,Intrinsic clearance in human liver microsomes was determined,In vitro,Homo sapiens,9606.0,Microsomes
4709,Liver,,,,CHEMBL618998,A,BAO_0000251,,,0,5948,Intrinsic clearance in human liver microsomes was determined,In vitro,Homo sapiens,9606.0,Microsomes
4710,,,,,CHEMBL618999,A,BAO_0000218,,,0,5965,Cmax (Tissue distribution) of compound was determined at a dose of 5 mg/kg in human,In vivo,Homo sapiens,9606.0,
4711,,,,,CHEMBL620223,A,BAO_0000218,,,0,1916,Maximum concentration was evaluated against man at a dose of 10 mg/kg after po administration,In vivo,Homo sapiens,9606.0,
4712,,,,,CHEMBL620224,A,BAO_0000218,,,0,5965,Cmin (Clearance) of compound was determined at a dose of 5 mg/kg in human,,Homo sapiens,9606.0,
4713,,,,,CHEMBL620225,A,BAO_0000019,,,0,1299,Stability in human plasma 2 hr after incubation expressed as percent concentration,,Homo sapiens,9606.0,
4714,,,,,CHEMBL620226,A,BAO_0000019,,,0,1299,Stability in human plasma 4 hr after incubation expressed as percent concentration,,Homo sapiens,9606.0,
4715,Urine,,,,CHEMBL620227,A,BAO_0000019,,,0,7766,Portion of holoxan excreted in the form of the metabolite from 1200 mL of urine on day 3 was determined in embryonal rhabdomyosarcoma patients treated with ifosfamide,,Homo sapiens,9606.0,
4716,Urine,,,,CHEMBL876726,A,BAO_0000019,,,0,7766,Portion of holoxan excreted in the form of the metabolite from 1200 mL of urine on day 7 was determined in embryonal rhabdomyosarcoma patients treated with ifosfamide,,Homo sapiens,9606.0,
4717,Urine,,,,CHEMBL620228,A,BAO_0000019,,,0,7766,Portion of holoxan excreted in the form of the metabolite from 1300 mL of urine on day 6 was determined in embryonal rhabdomyosarcoma patients treated with ifosfamide,,Homo sapiens,9606.0,
4718,Urine,,,,CHEMBL620229,A,BAO_0000019,,,0,7766,Portion of holoxan excreted in the form of the metabolite from 1300 mL of urine on day 8 was determined in embryonal rhabdomyosarcoma patients treated with ifosfamide,,Homo sapiens,9606.0,
4719,,,,,CHEMBL620230,F,BAO_0000218,,,1,17764,Mean-residence time was determined for compound after intraperitoneal administration in mice at 23 uM/kg,In vivo,Mus musculus,10090.0,
4720,,,,,CHEMBL620231,F,BAO_0000218,,,1,17764,Mean-residence time was determined for compound after intraperitoneal administration in mice at 25 uM/kg,In vivo,Mus musculus,10090.0,
4721,,,,,CHEMBL620232,F,BAO_0000218,,,1,17764,Mean-residence time was determined for compound after intraperitoneal administration in mice at 26 uM/kg,In vivo,Mus musculus,10090.0,
4722,,,,,CHEMBL620233,F,BAO_0000218,,,1,17764,Mean-residence time was determined for compound intravenous administration in mice at 23 uM/kg,In vivo,Mus musculus,10090.0,
4723,,,,,CHEMBL620234,A,BAO_0000218,,,1,14294,Metabolism of compound in Mouse S9 microsomes ('++++'indicates largest observed peak),,Mus musculus,10090.0,
4724,,,,,CHEMBL620235,A,BAO_0000218,,,1,14294,Metabolism of compound in mouse S9 microsomes ('+''indicates <20% largest observed peak),,Mus musculus,10090.0,
4725,,,,,CHEMBL620236,A,BAO_0000218,,,1,14294,Metabolism of compound in mouse S9 microsomes ('++++' indicates largest observed peak),,Mus musculus,10090.0,
4726,Liver,,,,CHEMBL620237,A,BAO_0000218,,,1,6251,In vitro metabolic potential in mouse liver microsomes,,Mus musculus,10090.0,
4727,,,,,CHEMBL620238,A,BAO_0000218,,,1,17582,Ability of compound to bind to plasma protein was evaluated in HSA cells,,Mus musculus,10090.0,
4728,Adrenal gland,,,,CHEMBL620239,A,BAO_0000218,,,1,17811,Compound was tested for radioactivity level in mice adrenal glands (Compound is radiolabeled),,Mus musculus,10090.0,
4729,Brain,,,,CHEMBL620240,A,BAO_0000218,,,1,17811,Compound was tested for radioactivity level in mice brain (Compound is radiolabeled); 2.2-4.9% ID/g,,Mus musculus,10090.0,
4730,Brain,,,,CHEMBL620241,A,BAO_0000218,,,1,17811,Compound was tested for radioactivity level in mice brain (Compound is radiolabeled); 2.6-4.4% ID/g,,Mus musculus,10090.0,
4731,,,,,CHEMBL876727,A,BAO_0000218,,,1,17811,Compound was tested for radioactivity level in mice heart (Compound is radiolabeled),,Mus musculus,10090.0,
4732,Kidney,,,,CHEMBL620242,A,BAO_0000218,,,1,17811,Compound was tested for radioactivity level in mice kidney (Compound is radiolabeled),,Mus musculus,10090.0,
4733,,,,,CHEMBL620243,A,BAO_0000218,,,1,17811,Compound was tested for radioactivity level in mice lungs (Compound is radiolabeled),,Mus musculus,10090.0,
4734,,,,,CHEMBL620244,A,BAO_0000218,,,1,5288,Tested for urinary recovery in mice after subcutaneous administration of 20 mg/Kg,,Mus musculus,10090.0,
4735,Serum,,,,CHEMBL620245,A,BAO_0000218,,,1,2717,Compound was evaluated for its potency in CDF1 mice and the serum cholesterol levels were determined,,Mus musculus,10090.0,
4736,Serum,,,,CHEMBL620246,A,BAO_0000218,,,1,2717,Compound was evaluated for its potency in CDF1 mice and the serum metabolite levels were determined,,Mus musculus,10090.0,
4737,Serum,,,,CHEMBL620247,A,BAO_0000218,,,1,2717,Compound was evaluated for its potency in CDF1 mice and the serum triglyceride levels were determined,,Mus musculus,10090.0,
4738,Plasma,,,,CHEMBL620248,A,BAO_0000218,,,1,17753,Half life of compound was determined in plasma of mice at 24 mg/Kg,In vivo,Mus musculus,10090.0,
4739,Plasma,,,,CHEMBL873497,A,BAO_0000218,,,1,17753,Half life of compound was determined in plasma of mice at 40 mg/Kg,In vivo,Mus musculus,10090.0,
4740,Plasma,,,,CHEMBL620249,A,BAO_0000218,,,1,17753,Half life of compound was determined in plasma of mice at 5 mg/Kg,In vivo,Mus musculus,10090.0,
4741,,,,,CHEMBL620250,F,BAO_0000218,,,1,17764,Half life after intraperitoneal administration in mice at 18 uM/kg,In vivo,Mus musculus,10090.0,
4742,,,,,CHEMBL620251,F,BAO_0000218,,,1,17764,Half life after intraperitoneal administration in mice at 23 uM/kg,In vivo,Mus musculus,10090.0,
4743,,,,,CHEMBL620252,F,BAO_0000218,,,1,17764,Half life after intraperitoneal administration in mice at 25 uM/kg,In vivo,Mus musculus,10090.0,
4744,,,,,CHEMBL620253,F,BAO_0000218,,,1,17764,Half life after intraperitoneal administration in mice at 26 uM/kg,In vivo,Mus musculus,10090.0,
4745,,,,,CHEMBL620254,F,BAO_0000218,,,1,17764,Half life after intravenous administration in mice at 23 uM/kg,In vivo,Mus musculus,10090.0,
4746,,,,,CHEMBL620255,A,BAO_0000218,,,1,17764,Half life after intravenous administration in mice at 24 uM/kg,In vivo,Mus musculus,10090.0,
4747,,,,,CHEMBL620256,A,BAO_0000218,,,1,16597,At a dose 50 mg/kg (114 umol/kg) was administered intraperitoneally to mice and was evaluated for T max,In vivo,Mus musculus,10090.0,
4748,,,,,CHEMBL876728,A,BAO_0000218,,,1,2675,Maximum time required to reach Cp max was evaluated in mice after intravenous administration; T max Not determined,In vivo,Mus musculus,10090.0,
4749,,,,,CHEMBL620257,A,BAO_0000218,,,1,2675,Maximum time required to reach Cp max was evaluated in mice after oral administration,In vivo,Mus musculus,10090.0,
4750,,,,,CHEMBL620258,A,BAO_0000218,,,1,16597,At a dose 50 mg/kg (114 umol/kg) was administered intraperitoneally to mice and was evaluated for half life (T1/2),In vivo,Mus musculus,10090.0,
4751,,,,,CHEMBL620259,A,BAO_0000218,,,1,4890,"Compound was evaluated for the pharmacokinetic parameter, Terminal half life period",In vivo,Mus musculus,10090.0,
4752,,,,,CHEMBL620260,A,BAO_0000218,,,1,429,Evaluated for pharmacokinetic parameter half-life in mouse at the dose 20 mg/kg,In vivo,Mus musculus,10090.0,
4753,Blood,,,,CHEMBL620261,A,BAO_0000218,,,1,17837,Half life of compound in mouse blood following i.v. administration of 10 mg/kg,In vivo,Mus musculus,10090.0,
4754,,,,,CHEMBL620262,A,BAO_0000218,,,1,16597,Half life at a dose of 10 mg/kg intravenous administration in mice.,In vivo,Mus musculus,10090.0,
4755,,,,,CHEMBL620263,A,BAO_0000218,,,1,16597,Half life at a dose of 10 mg/kg peroral administration in mice.,In vivo,Mus musculus,10090.0,
4756,,,,,CHEMBL620264,A,BAO_0000218,,,1,6619,Half life in ob/ob mice,,Mus musculus,10090.0,
4757,,,,,CHEMBL620265,A,BAO_0000218,,,1,4066,Half-life at a single subcutaneous administration of 40 mg/kg in mice,In vivo,Mus musculus,10090.0,
4758,,,,,CHEMBL620266,A,BAO_0000218,,,1,4239,Half-life was measured in mouse,,Mus musculus,10090.0,
4759,,,,,CHEMBL620267,A,BAO_0000218,,,1,5969,In vivo half life period was determined in murine septicemia at dose of 50 mg/kg,In vivo,Mus musculus,10090.0,
4760,,,,,CHEMBL619364,A,BAO_0000218,,,1,8999,Time for esterases in unfractionated mouse serum to reduce the concentration due to thio ester deacylation,,Mus musculus,10090.0,
4761,,,,,CHEMBL619365,A,BAO_0000218,,,1,8999,Time for esterases in unfractionated mouse serum to reduce the concentration due to thio ester deacylation; 10 % hydrolysis at 60 mins,,Mus musculus,10090.0,
4762,Brain,,,,CHEMBL619366,A,BAO_0000218,,,1,17641,T2 in brain of mice at the oral dose of 50 mg/kg,,Mus musculus,10090.0,
4763,Kidney,,,,CHEMBL619367,A,BAO_0000218,,,1,17641,T2 in kidney of mice at the oral dose of 50 mg/kg,,Mus musculus,10090.0,
4764,Liver,,,,CHEMBL619368,A,BAO_0000218,,,1,17641,T2 in liver of mice at the oral dose of 50 mg/kg,,Mus musculus,10090.0,
4765,Lung,,,,CHEMBL619369,A,BAO_0000218,,,1,17641,T2 in lungs of mice at the oral dose of 50 mg/kg,,Mus musculus,10090.0,
4766,Spleen,,,,CHEMBL876729,A,BAO_0000218,,,1,17641,T2 in spleen of mice at the oral dose of 50 mg/kg,,Mus musculus,10090.0,
4767,,,,,CHEMBL619370,A,BAO_0000218,,,1,16597,At a dose 50 mg/kg (114 umol/kg) was administered intraperitoneally to mice and was evaluated for T max,In vivo,Mus musculus,10090.0,
4768,,,,,CHEMBL619371,A,BAO_0000218,,,1,4890,"Compound was evaluated for the pharmacokinetic parameter, maximum time constant",In vivo,Mus musculus,10090.0,
4769,,,,,CHEMBL619372,A,BAO_0000218,,,1,429,Evaluated for pharmacokinetic parameter tmax in mouse at the dose 20 mg/kg,In vivo,Mus musculus,10090.0,
4770,,,,,CHEMBL620012,A,BAO_0000218,,,1,429,Evaluated for pharmacokinetic parameter tmax in mouse at the dose 20 mg/kg was determined,In vivo,Mus musculus,10090.0,
4771,,,,,CHEMBL620013,A,BAO_0000218,,,1,5969,In vivo Tmax was determined in murine septicemia at dose of 100 mg/kg,In vivo,Mus musculus,10090.0,
4772,,,,A2780,CHEMBL620014,F,BAO_0000219,,,1,16913,"Inhibitory effect of Gold(III) complex, [Au(bipy)-(OH)2]-[PF6] on growth of cisplatin-resistant A2780/R human tumor cell lines",,Homo sapiens,9606.0,
4773,,,,A2780,CHEMBL620015,F,BAO_0000219,,,1,16913,"Inhibitory effect of Gold(III) complex, [Au(bipy-H)(OH)]-[PF6] on growth of cisplatin-resistant A2780/R human tumor cell lines",,Homo sapiens,9606.0,
4774,,,,A2780,CHEMBL621010,F,BAO_0000219,,,1,16913,"Inhibitory effect of Gold(III) complex, 2,2' bipy on growth of cisplatin-sensitive A2780/S human tumor cell lines",,Homo sapiens,9606.0,
4775,,,,A2780,CHEMBL621011,F,BAO_0000219,,,1,16913,"Inhibitory effect of Gold(III) complex, CDDP on growth of cisplatin-sensitive A2780/S human tumor cell lines",,Homo sapiens,9606.0,
4776,,,,A2780,CHEMBL621012,F,BAO_0000219,,,1,16913,"Inhibitory effect of Gold(III) complex, [Au(bipy)-(OH)2]-[PF6] on growth of cisplatin-sensitive A2780/S human tumor cell lines",,Homo sapiens,9606.0,
4777,,,,A2780,CHEMBL621013,F,BAO_0000219,,,1,16913,"Inhibitory effect of Gold(III) complex, [Au(bipy-H)(OH)]-[PF6] on growth of cisplatin-sensitive A2780/S human tumor cell lines",,Homo sapiens,9606.0,
4778,,,,A2780,CHEMBL621014,F,BAO_0000219,,,1,17270,In vitro cytotoxicity against A2780TAX cell line,,Homo sapiens,9606.0,
4779,,,,A2780cisR,CHEMBL618154,F,BAO_0000219,,,1,5618,In vitro inhibitory activity against human tumor cell line A2780cis,,Homo sapiens,9606.0,
4780,,,,A2780,CHEMBL618155,F,BAO_0000219,,,1,17777,Growth inhibition against A2780 cisplatin resistant wild-type ovarian cell lines,,Homo sapiens,9606.0,
4781,,,,A2780cisR,CHEMBL618156,F,BAO_0000219,,,1,16112,Antitumor activity of compound for 96-h exposure in A2780cisR (acquired resistance to cisplatin) human ovarian cell line,,Homo sapiens,9606.0,
4782,,,,A2780cisR,CHEMBL618157,F,BAO_0000219,,,1,15748,The compound was tested for cytotoxic activity against A2780cisR cell line(human ovarian carcinoma ),,Homo sapiens,9606.0,
4783,,,,A2780,CHEMBL618328,F,BAO_0000219,,,1,6633,Concentration required to inhibit A2780cisR cell growth when compared with control after incubation for 96 h at 37 C,,Homo sapiens,9606.0,
4784,,,,A2780,CHEMBL618329,F,BAO_0000219,,,1,16930,Compound was evaluated against human Ovarian carcinoma cell line A2780cisR,,Homo sapiens,9606.0,
4785,,,,A2780,CHEMBL618330,F,BAO_0000219,,,1,17496,Cytotoxicity against human ovarian carcinoma A2780cisR cell line,,Homo sapiens,9606.0,
4786,,,,A2780,CHEMBL618331,F,BAO_0000219,,,1,12989,In vitro antitumor activity against A2780cisR cell line.,,Homo sapiens,9606.0,
4787,,,,A2780,CHEMBL618332,F,BAO_0000219,,,1,4840,Tested for the cytotoxicity in A2780cisR ovarian cell line (cisR denotes resistance to cisplatin),,Homo sapiens,9606.0,
4788,,,,A2780,CHEMBL618333,F,BAO_0000219,,,1,12989,Resistant factor determined between IC50 of resistant line to that of A2780cisR cell line,,Homo sapiens,9606.0,
4789,,,,A2780cisR,CHEMBL618334,F,BAO_0000219,,,1,16745,cytotoxicity against A2780cisR cells incubated for 24 hr in MTT assay,,Homo sapiens,9606.0,
4790,,,,A2780,CHEMBL618335,F,BAO_0000219,,,1,16597,Inhibition of A2780 / DDP-S human ovarian carcinoma cell proliferation,,Homo sapiens,9606.0,
4791,,,,,CHEMBL618336,B,BAO_0000019,,,9,16547,Inhibition against A2A-Adenosine Receptor of rat PC12 cell membranes,,Rattus norvegicus,10116.0,
4792,,,,,CHEMBL618337,F,BAO_0000019,,,8,16547,Inhibition against A2A-Adenosine Receptor of rat PC12 cell membranes (functional antagonist activity),,,,
4793,,,,,CHEMBL618338,F,BAO_0000019,,,9,16547,Inhibition against A2A-Adenosine Receptor of rat PC12 cell membranes (functional antagonist activity),,Rattus norvegicus,10116.0,
4794,,,,HEK293,CHEMBL618339,F,BAO_0000219,,,9,15856,Antagonist activity against human A2B adenosine receptor expressed in HEK293 cells uisng [3H]ZM-241385 or [125I]-IABOPX,,Homo sapiens,9606.0,
4795,,,,HEK293,CHEMBL618340,F,BAO_0000219,,,9,15856,Antagonist activity against human A2B adenosine receptor expressed in HEK293 cells using [3H]ZM-241385 (or) [125 I]IABOPX at 10e-5 M,,Homo sapiens,9606.0,
4796,,,,,CHEMBL618341,B,BAO_0000019,,,9,16547,Inhibition against A2B-Adenosine Receptor in mouse NIH 3T3 fibroblast cell membranes,,Mus musculus,10090.0,
4797,,,,,CHEMBL618342,F,BAO_0000019,,,8,16547,Inhibition against A2B-Adenosine Receptor in mouse NIH 3T3 fibroblast cell membranes (functional antagonist activity),,,,
4798,,,,,CHEMBL618343,F,BAO_0000019,,,9,16547,Inhibition against A2B-Adenosine Receptor in mouse NIH 3T3 fibroblast cell membranes (functional antagonist activity),,Mus musculus,10090.0,
4799,,,,,CHEMBL621038,B,BAO_0000357,,,8,17402,Ability to displace the binding of [3H]-MRE 3008-F20 to the ligand binding site of CHO:hA3 (human Adenosine receptor) at concentration of 10 uM,,,,
4800,,,,T-cells,CHEMBL621039,F,BAO_0000219,,,0,11746,Compound was tested in vitro for inhibition of cytopathogenicity of LAV(IIIB) in CD4+ T-cells (A3.01),,Homo sapiens,9606.0,
4801,,,,T-cells,CHEMBL621040,F,BAO_0000219,,,0,11746,Compound was tested in vitro for inhibition of cytopathogenicity of LAV(IIIB) in CD4+ T-cells (A3.01); Not active,,Homo sapiens,9606.0,
