td,ss_tss,ss_tp,vrnt_d,cll_d,b_frmt,crtd_b,cnfdnc_scr,rltnshp_tp,tss_d,src_d,ss_strn,ss_cll_tp,ss_tst_tp,chmbl_d,ss_ctgr,ss_d,ss_sbclllr_frctn,src_ss_d,dscrptn,dc_d,ss_rgnsm,ss_tx_d
22224,,A,,,BAO_0000218,Autocuration,0,U,,1,,,,CHEMBL628175,,12307,,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage a after 4.0 hr,9196,,
22224,,A,,,BAO_0000218,Autocuration,0,U,,1,,,,CHEMBL628176,,12308,,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 0.5 hr,9196,,
22224,,A,,,BAO_0000218,Autocuration,0,U,,1,,,,CHEMBL628177,,12309,,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 2.0 hr,9196,,
22224,,A,,,BAO_0000218,Autocuration,0,U,,1,,,,CHEMBL628178,,12310,,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 3.0 hr,9196,,
22224,,A,,,BAO_0000218,Autocuration,0,U,,1,,,,CHEMBL628179,,12311,,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 3.5 hr,9196,,
22224,,A,,,BAO_0000218,Autocuration,0,U,,1,,,,CHEMBL628180,,12312,,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 4 mg/kg i intravenous dosage after 1.0 hr; insufficient gastric juice produced,9196,,
22224,,A,,,BAO_0000218,Autocuration,0,U,,1,,,,CHEMBL628181,,12313,,,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage a after 2.5 hr,9196,,
22224,,A,,,BAO_0000218,Autocuration,0,U,,1,,,,CHEMBL628182,,12314,,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 0.5 hr,9196,,
22224,,A,,,BAO_0000218,Autocuration,0,U,,1,,,,CHEMBL628183,,12315,,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 1.0 hr,9196,,
22224,,A,,,BAO_0000218,Autocuration,0,U,,1,,,,CHEMBL628184,,12316,,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 1.0 hr; ND means not determined,9196,,
22224,,A,,,BAO_0000218,Autocuration,0,U,,1,,,,CHEMBL628185,,12317,,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 2.0 hr,9196,,
22224,,A,,,BAO_0000218,Autocuration,0,U,,1,,,,CHEMBL875617,,12318,,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 3.0 hr,9196,,
22224,,A,,,BAO_0000218,Autocuration,0,U,,1,,,,CHEMBL628186,,12319,,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 3.5 hr; ND means not determined,9196,,
22224,,A,,,BAO_0000218,Autocuration,0,U,,1,,,,CHEMBL628187,,12320,,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 4.0 hr,9196,,
22224,,A,,,BAO_0000218,Autocuration,0,U,,1,,,,CHEMBL628188,,12321,,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 0.5 hr,9196,,
22224,,A,,,BAO_0000218,Autocuration,0,U,,1,,,,CHEMBL628189,,12322,,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 1.0 hr,9196,,
22224,,A,,,BAO_0000218,Autocuration,0,U,,1,,,,CHEMBL628190,,12323,,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 1.5 hr; ND means not determined,9196,,
22224,,A,,,BAO_0000218,Autocuration,0,U,,1,,,,CHEMBL628191,,12324,,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 2.0 hr,9196,,
22224,,A,,,BAO_0000218,Autocuration,0,U,,1,,,,CHEMBL626513,,12325,,,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 2.5 hr; ND means not determined,9196,,
50597,Thyroid gland,A,,,BAO_0000218,Intermediate,1,N,2046.0,1,,,,CHEMBL626514,,12326,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 30 minutes intravenous administration; dose/g, range 19-24",8608,Rattus norvegicus,10116.0
50597,Thyroid gland,A,,,BAO_0000218,Intermediate,1,N,2046.0,1,,,,CHEMBL626515,,12327,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 30 minutes intravenous administration; dose/g, range 26-40",8608,Rattus norvegicus,10116.0
50597,Thyroid gland,A,,,BAO_0000218,Intermediate,1,N,2046.0,1,,,,CHEMBL626516,,12328,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 30 minutes intravenous administration; dose/g, range 29-44",8608,Rattus norvegicus,10116.0
50597,Thyroid gland,A,,,BAO_0000218,Intermediate,1,N,2046.0,1,,,,CHEMBL626517,,12329,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 30 minutes intravenous administration; dose/g, range 32-42",8608,Rattus norvegicus,10116.0
50597,Thyroid gland,A,,,BAO_0000218,Intermediate,1,N,2046.0,1,,,,CHEMBL626518,,12330,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 30 minutes intravenous administration; dose/g, range 33-60",8608,Rattus norvegicus,10116.0
50597,Thyroid gland,A,,,BAO_0000218,Intermediate,1,N,2046.0,1,,,,CHEMBL626519,,12331,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 30 minutes intravenous administration; dose/g, range 4-7",8608,Rattus norvegicus,10116.0
50597,Thyroid gland,A,,,BAO_0000218,Intermediate,1,N,2046.0,1,,,,CHEMBL626520,,12332,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 5 minutes intravenous administration; dose/g, range 13-18",8608,Rattus norvegicus,10116.0
50597,Thyroid gland,A,,,BAO_0000218,Intermediate,1,N,2046.0,1,,,,CHEMBL626521,,12333,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 5 minutes intravenous administration; dose/g, range 16-32",8608,Rattus norvegicus,10116.0
50597,Thyroid gland,A,,,BAO_0000218,Intermediate,1,N,2046.0,1,,,,CHEMBL626522,,12334,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 5 minutes intravenous administration; dose/g, range 22-25",8608,Rattus norvegicus,10116.0
50597,Thyroid gland,A,,,BAO_0000218,Intermediate,1,N,2046.0,1,,,,CHEMBL626523,,12335,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 5 minutes intravenous administration; dose/g, range 26-49",8608,Rattus norvegicus,10116.0
50597,Thyroid gland,A,,,BAO_0000218,Intermediate,1,N,2046.0,1,,,,CHEMBL626524,,12336,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 5 minutes intravenous administration; dose/g, range 29-36",8608,Rattus norvegicus,10116.0
50597,Thyroid gland,A,,,BAO_0000218,Intermediate,1,N,2046.0,1,,,,CHEMBL626688,,12337,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 5 minutes intravenous administration; dose/g, range 5-8",8608,Rattus norvegicus,10116.0
50597,Thyroid gland,A,,,BAO_0000218,Intermediate,1,N,2046.0,1,,,,CHEMBL626689,,12338,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 60 minutes intravenous administration; dose/g, range 26-42",8608,Rattus norvegicus,10116.0
50597,Thyroid gland,A,,,BAO_0000218,Intermediate,1,N,2046.0,1,,,,CHEMBL626690,,12339,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 60 minutes intravenous administration; dose/g, range 30-53",8608,Rattus norvegicus,10116.0
50597,Thyroid gland,A,,,BAO_0000218,Intermediate,1,N,2046.0,1,,,,CHEMBL626691,,12340,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 60 minutes intravenous administration; dose/g, range 32-43",8608,Rattus norvegicus,10116.0
50597,Thyroid gland,A,,,BAO_0000218,Intermediate,1,N,2046.0,1,,,,CHEMBL627319,,12341,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 60 minutes intravenous administration; dose/g, range 35-53",8608,Rattus norvegicus,10116.0
50597,Thyroid gland,A,,,BAO_0000218,Intermediate,1,N,2046.0,1,,,,CHEMBL624052,,12342,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 60 minutes intravenous administration; dose/g, range 5-12",8608,Rattus norvegicus,10116.0
50597,Thyroid gland,A,,,BAO_0000218,Intermediate,1,N,2046.0,1,,,,CHEMBL624053,,12343,,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 60 minutes intravenous administration; dose/g, range 55-102",8608,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL624054,,12344,,,In vivo distribution of the drug in plasma was determined at 1 hr following injection of five microcurics of the radiolabeled [125 I] compound in rats,8085,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL624055,,12345,,,In vivo distribution of the drug in plasma was determined at 2 hr following injection of five microcurics of the radiolabeled [125 I] compound in rats,8085,Rattus norvegicus,10116.0
50597,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL624056,,12346,,,In vivo distribution of the drug in plasma was determined at 3h following injection of five microcurics of the radiolabeled [125 I] compound in rats,8085,Rattus norvegicus,10116.0
50597,Uterus,A,,,BAO_0000218,Intermediate,1,N,995.0,1,,,,CHEMBL624057,,12347,,,In vivo distribution of the drug in uterus was determined at 1 hr following injection of five microcurics of the radiolabeled [125 I] compound in rats,8085,Rattus norvegicus,10116.0
50597,Uterus,A,,,BAO_0000218,Intermediate,1,N,995.0,1,,,,CHEMBL622281,,12348,,,In vivo distribution of the drug in uterus was determined at 2 hr following injection of five microcurics of the radiolabeled [125 I] compound in rats,8085,Rattus norvegicus,10116.0
50597,Uterus,A,,,BAO_0000218,Intermediate,1,N,995.0,1,,,,CHEMBL622282,,12349,,,In vivo distribution of the drug in uterus was determined at 3h following injection of five microcurics of the radiolabeled [125 I] compound in rats,8085,Rattus norvegicus,10116.0
50597,Uterus,A,,,BAO_0000218,Intermediate,1,N,995.0,1,,,,CHEMBL622283,,12350,,,In vivo distribution of the drug in uterus/plasma was determined at 1 hr following injection of five microcurics of the radiolabeled [125 I] compound in rats,8085,Rattus norvegicus,10116.0
50597,Uterus,A,,,BAO_0000218,Intermediate,1,N,995.0,1,,,,CHEMBL622284,,12351,,,In vivo distribution of the drug in uterus/plasma was determined at 2 hr following injection of five microcurics of the radiolabeled [125 I] compound in rats,8085,Rattus norvegicus,10116.0
50597,Uterus,A,,,BAO_0000218,Intermediate,1,N,995.0,1,,,,CHEMBL622285,,12352,,,In vivo distribution of the drug in uterus/plasma was determined at 3h following injection of five microcurics of the radiolabeled [125 I] compound in rats,8085,Rattus norvegicus,10116.0
50597,Uterus,A,,,BAO_0000218,Intermediate,1,N,995.0,1,,,,CHEMBL622286,,12353,,,In vivo distribution of the drug in uterus/plasma was determined at 3h following injection of five microcurics of the radiolabeled [125 I] compound in rats,8085,Rattus norvegicus,10116.0
22224,,P,,,BAO_0000100,Autocuration,0,U,,1,,,,CHEMBL622287,,12354,,,Distribution coefficient (D %) between octanol and buffer of pH 7.4,7657,,
50594,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL622288,,12355,,,Partition coefficient (logD7.4),8935,Mus musculus,10090.0
50594,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL622289,,12356,,,"Percentage of radioactivity in P1 subregion in mouse brain that contains nuclei and cell debris, after Jugular Vein Injection",13792,Mus musculus,10090.0
50594,Brain,A,,,BAO_0000218,Intermediate,1,N,955.0,1,,,,CHEMBL622290,,12357,,,"Percentage of radioactivity in P2 subregion in mouse brain that contains myelin fragments, synaptosomes (pinched-nerve endings), and mitochondria after Jugular Vein Injection",13792,Mus musculus,10090.0
50594,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL622291,,12358,,,Percentage of radioactivity in P3 subregion in mouse brain that contains microsomal fraction after Jugular Vein Injection,13792,Mus musculus,10090.0
50594,Brain,A,,,BAO_0000218,Intermediate,1,N,955.0,1,,,,CHEMBL622292,,12359,,,Percentage of radioactivity in S3 which is the soluble fraction in mouse brain after Jugular Vein Injection,13792,Mus musculus,10090.0
50594,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL622293,,12360,,,"Percentage of total protein recovered in P1 subregion in mouse brain that contains nuclei and cell debris, after Jugular Vein Injection",13792,Mus musculus,10090.0
50594,Brain,A,,,BAO_0000218,Intermediate,1,N,955.0,1,,,,CHEMBL622294,,12361,,,"Percentage of total protein recovered in P2 subregion in mouse brain that contains myelin fragments, synaptosomes (pinched-nerve endings), and mitochondria after Jugular Vein Injection",13792,Mus musculus,10090.0
50594,,A,,,BAO_0000218,Intermediate,1,N,,1,,,,CHEMBL622295,,12362,,,Percentage of total protein recovered in P3 subregion in mouse brain that contains microsomal fraction after Jugular Vein Injection,13792,Mus musculus,10090.0
50597,Brain,A,,,BAO_0000218,Intermediate,1,N,955.0,1,,,,CHEMBL622296,,12363,,,Percentage of total protein recovered in S3 which is the soluble fraction in mouse brain after Jugular Vein Injection,13792,Rattus norvegicus,10116.0
50597,Plasma,A,,,BAO_0000218,Intermediate,1,N,1969.0,1,,,,CHEMBL874409,,12364,,,1 mg/kg was administered intravenously in anesthetized rats and the concentration in plasma was determined after 2 minutes.,14103,Rattus norvegicus,10116.0
50597,Plasma,A,,,BAO_0000218,Intermediate,1,N,1969.0,1,,,,CHEMBL622297,,12365,,,1 mg/kg was administered intravenously in anesthetized rats and the concentration in plasma was determined after 240 minutes.,14103,Rattus norvegicus,10116.0
50597,Plasma,A,,,BAO_0000218,Intermediate,1,N,1969.0,1,,,,CHEMBL622298,,12366,,,1 mg/kg was administered intravenously in anesthetized rats and the concentration in plasma was determined after 30 minutes.,14103,Rattus norvegicus,10116.0
50597,Plasma,A,,,BAO_0000218,Intermediate,1,N,1969.0,1,,,,CHEMBL622299,,12367,,,1 mg/kg was administered intravenously in anesthetized rats and the concentration in plasma was determined after 45 minutes.,14103,Rattus norvegicus,10116.0
50597,Plasma,A,,,BAO_0000218,Intermediate,1,N,1969.0,1,,,,CHEMBL622300,,12368,,,1 mg/kg was administered intravenously in anesthetized rats and the concentration in plasma was determined after 5 minutes.,14103,Rattus norvegicus,10116.0
50597,Plasma,A,,,BAO_0000218,Intermediate,1,N,1969.0,1,,,,CHEMBL622301,,12369,,,1 mg/kg was administered intravenously in anesthetized rats and the concentration in plasma was determined after 60 minutes.,14103,Rattus norvegicus,10116.0
50597,Plasma,A,,,BAO_0000218,Intermediate,1,N,1969.0,1,,,,CHEMBL622302,,12370,,,1 mg/kg was administered intravenously in anesthetized rats and the concentration in plasma was determined after 90 minutes.,14103,Rattus norvegicus,10116.0
50597,Plasma,A,,,BAO_0000218,Intermediate,1,N,1969.0,1,,,,CHEMBL622303,,12371,,,50 mg/kg was administered orally in anesthetized rats and the concentration in plasma was determined after 120 minutes.,14103,Rattus norvegicus,10116.0
50597,Plasma,A,,,BAO_0000218,Intermediate,1,N,1969.0,1,,,,CHEMBL622304,,12372,,,50 mg/kg was administered orally in anesthetized rats and the concentration in plasma was determined after 15 minutes.,14103,Rattus norvegicus,10116.0
50597,Plasma,A,,,BAO_0000218,Intermediate,1,N,1969.0,1,,,,CHEMBL622305,,12373,,,50 mg/kg was administered orally in anesthetized rats and the concentration in plasma was determined after 15 minutes;nd=not determined,14103,Rattus norvegicus,10116.0
50597,Plasma,A,,,BAO_0000218,Intermediate,1,N,1969.0,1,,,,CHEMBL622306,,12374,,,50 mg/kg was administered orally in anesthetized rats and the concentration in plasma was determined after 180 minutes.,14103,Rattus norvegicus,10116.0
50597,Plasma,A,,,BAO_0000218,Intermediate,1,N,1969.0,1,,,,CHEMBL626864,,12375,,,50 mg/kg was administered orally in anesthetized rats and the concentration in plasma was determined after 2 minutes;nd=not determined,14103,Rattus norvegicus,10116.0
50597,Plasma,A,,,BAO_0000218,Intermediate,1,N,1969.0,1,,,,CHEMBL626865,,12376,,,50 mg/kg was administered orally in anesthetized rats and the concentration in plasma was determined after 240 minutes.,14103,Rattus norvegicus,10116.0
50597,Plasma,A,,,BAO_0000218,Intermediate,1,N,1969.0,1,,,,CHEMBL626866,,12377,,,50 mg/kg was administered orally in anesthetized rats and the concentration in plasma was determined after 240 minutes;nd=not determined,14103,Rattus norvegicus,10116.0
50597,Plasma,A,,,BAO_0000218,Intermediate,1,N,1969.0,1,,,,CHEMBL626867,,12378,,,50 mg/kg was administered orally in anesthetized rats and the concentration in plasma was determined after 30 minutes.,14103,Rattus norvegicus,10116.0
50597,Plasma,A,,,BAO_0000218,Intermediate,1,N,1969.0,1,,,,CHEMBL626868,,12379,,,50 mg/kg was administered orally in anesthetized rats and the concentration in plasma was determined after 45 minutes.,14103,Rattus norvegicus,10116.0
50597,Plasma,A,,,BAO_0000218,Intermediate,1,N,1969.0,1,,,,CHEMBL626869,,12380,,,50 mg/kg was administered orally in anesthetized rats and the concentration in plasma was determined after 45 minutes;nd=not determined,14103,Rattus norvegicus,10116.0
50597,Plasma,A,,,BAO_0000218,Intermediate,1,N,1969.0,1,,,,CHEMBL626870,,12381,,,50 mg/kg was administered orally in anesthetized rats and the concentration in plasma was determined after 5 minutes.,14103,Rattus norvegicus,10116.0
