assays_RELATITY,assays_ASSSUBCELFR,assays_T,assays_CEI,assays_ASSTR,assays_ASSTT,assays_DOI,assays_ASSTIS,assays_ASOR,assays_ASSCA,assays_BFOR,assays_SRASI,assays_Des,assays_CHEI,assays_ASTAI,assays_ASSI,assays_ASST,assays_SI,assays_CUB,assays_ASCTY,assays_VARI,assays_TISI,assays_CONSCO
U,,22224,,,,10677,,,,BAO_0000218,,"Original dose appeared in the bile as unchanged compound, which was eliminated at a fairly constant rate over the first 4 hr following the iv administration",CHEMBL625181,,11310,A,1,Autocuration,,,,0
N,,50594,,,,9750,Urine,Mus musculus,,BAO_0000218,,Percentage of dose recovered after 0-6 hr in the urine of mice was measured.,CHEMBL625182,10090.0,11311,A,1,Intermediate,,,1088.0,1
N,,50597,,,,8319,,Rattus norvegicus,,BAO_0000218,,The distribution of the 131 I-labeled compound at 30 min was evaluated in rat blood as Percent of injected dose per gram in the organ,CHEMBL625183,10116.0,11312,A,1,Intermediate,,,,1
N,,50597,,,,8319,,Rattus norvegicus,,BAO_0000218,,The distribution of the 131 I-labeled compound at 30 min was evaluated in rat brain as Percent of injected dose in the total organ,CHEMBL875848,10116.0,11313,A,1,Intermediate,,,,1
N,,50597,,,,8319,,Rattus norvegicus,,BAO_0000218,,The distribution of the 131 I-labeled compound at 30 min was evaluated in rat brain as Percent of injected dose per gram in the organ,CHEMBL622260,10116.0,11314,A,1,Intermediate,,,,1
N,,50597,,,,8319,,Rattus norvegicus,,BAO_0000218,,The distribution of the 131 I-labeled compound at 30 min was evaluated in rat heart as Percent of injected dose in the total organ,CHEMBL622261,10116.0,11315,A,1,Intermediate,,,,1
N,,50597,,,,8319,,Rattus norvegicus,,BAO_0000218,,The distribution of the 131 I-labeled compound at 30 min was evaluated in rat heart as Percent of injected dose per gram in the organ,CHEMBL622262,10116.0,11316,A,1,Intermediate,,,,1
N,,50597,,,,8319,Kidney,Rattus norvegicus,,BAO_0000218,,The distribution of the 131 I-labeled compound at 30 min was evaluated in rat kidney as Percent of injected dose in the total organ,CHEMBL622263,10116.0,11317,A,1,Intermediate,,,2113.0,1
N,,50597,,,,8319,Kidney,Rattus norvegicus,,BAO_0000218,,The distribution of the 131 I-labeled compound at 30 min was evaluated in rat kidney as Percent of injected dose per gram in the organ,CHEMBL622418,10116.0,11318,A,1,Intermediate,,,2113.0,1
N,,50597,,,,8319,Liver,Rattus norvegicus,,BAO_0000218,,The distribution of the 131 I-labeled compound at 30 min was evaluated in rat liver as Percent of injected dose in the total organ,CHEMBL622419,10116.0,11319,A,1,Intermediate,,,2107.0,1
N,,50594,,,In vivo,13256,,Mus musculus,,BAO_0000218,,Biodistribution in CD-1 mice was determined after 1 minute in femur(expressed as percent injected dose per gram normalized to a 25 g mouse),CHEMBL623388,10090.0,11320,A,1,Intermediate,,,,1
N,,50594,,,In vivo,13256,Liver,Mus musculus,,BAO_0000218,,Biodistribution in CD-1 mice was determined after 1 minute in liver(expressed as percent injected dose per gram normalized to a 25 g mouse),CHEMBL623389,10090.0,11321,A,1,Intermediate,,,2107.0,1
N,,50594,,,In vivo,13256,,Mus musculus,,BAO_0000218,,Biodistribution in CD-1 mice was determined after 1 minute in lung(expressed as percent injected dose per gram normalized to a 25 g mouse),CHEMBL623390,10090.0,11322,A,1,Intermediate,,,,1
N,,50594,,,In vivo,13256,,Mus musculus,,BAO_0000218,,Biodistribution in CD-1 mice was determined after 120 minutes in Striatum(expressed as percent injected dose per gram normalized to a 25 g mouse),CHEMBL623391,10090.0,11323,A,1,Intermediate,,,,1
N,,50594,,,In vivo,13256,Blood,Mus musculus,,BAO_0000218,,Biodistribution in CD-1 mice was determined after 120 minutes in blood(expressed as percent injected dose per gram normalized to a 25 g mouse),CHEMBL623392,10090.0,11324,A,1,Intermediate,,,178.0,1
N,,50594,,,In vivo,13256,Cerebellum,Mus musculus,,BAO_0000218,,Biodistribution in CD-1 mice was determined after 120 minutes in cerebellum(expressed as percent injected dose per gram normalized to a 25 g mouse),CHEMBL623393,10090.0,11325,A,1,Intermediate,,,2037.0,1
N,,50594,,,In vivo,13256,,Mus musculus,,BAO_0000218,,Biodistribution in CD-1 mice was determined after 120 minutes in cortex(expressed as percent injected dose per gram normalized to a 25 g mouse),CHEMBL623394,10090.0,11326,A,1,Intermediate,,,,1
N,,50594,,,In vivo,13256,,Mus musculus,,BAO_0000218,,Biodistribution in CD-1 mice was determined after 120 minutes in femur(expressed as percent injected dose per gram normalized to a 25 g mouse),CHEMBL618885,10090.0,11327,A,1,Intermediate,,,,1
N,,50594,,,In vivo,13256,Liver,Mus musculus,,BAO_0000218,,Biodistribution in CD-1 mice was determined after 120 minutes in liver(expressed as percent injected dose per gram normalized to a 25 g mouse),CHEMBL618886,10090.0,11328,A,1,Intermediate,,,2107.0,1
N,,50594,,,In vivo,13256,,Mus musculus,,BAO_0000218,,Biodistribution in CD-1 mice was determined after 120 minutes in lung(expressed as percent injected dose per gram normalized to a 25 g mouse),CHEMBL618887,10090.0,11329,A,1,Intermediate,,,,1
N,,50594,,,In vivo,13256,,Mus musculus,,BAO_0000218,,Biodistribution in CD-1 mice was determined after 30 minutes in Striatum (expressed as percent injected dose per gram normalized to a 25 g mouse),CHEMBL619535,10090.0,11330,A,1,Intermediate,,,,1
N,,50594,,,In vivo,13256,Blood,Mus musculus,,BAO_0000218,,Biodistribution in CD-1 mice was determined after 30 minutes in blood (expressed as percent injected dose per gram normalized to a 25 g mouse),CHEMBL619536,10090.0,11331,A,1,Intermediate,,,178.0,1
N,,50594,,,In vivo,13256,Cerebellum,Mus musculus,,BAO_0000218,,Biodistribution in CD-1 mice was determined after 30 minutes in cerebellum (expressed as percent injected dose per gram normalized to a 25 g mouse),CHEMBL619537,10090.0,11332,A,1,Intermediate,,,2037.0,1
N,,50594,,,In vivo,13256,,Mus musculus,,BAO_0000218,,Biodistribution in CD-1 mice was determined after 30 minutes in cortex (expressed as percent injected dose per gram normalized to a 25 g mouse),CHEMBL619705,10090.0,11333,A,1,Intermediate,,,,1
N,,50594,,,In vivo,13256,,Mus musculus,,BAO_0000218,,Biodistribution in CD-1 mice was determined after 30 minutes in femur (expressed as percent injected dose per gram normalized to a 25 g mouse),CHEMBL619706,10090.0,11334,A,1,Intermediate,,,,1
N,,50594,,,In vivo,13256,Liver,Mus musculus,,BAO_0000218,,Biodistribution in CD-1 mice was determined after 30 minutes in liver (expressed as percent injected dose per gram normalized to a 25 g mouse),CHEMBL619707,10090.0,11335,A,1,Intermediate,,,2107.0,1
N,,50594,,,In vivo,13256,,Mus musculus,,BAO_0000218,,Biodistribution in CD-1 mice was determined after 30 minutes in lung (expressed as percent injected dose per gram normalized to a 25 g mouse),CHEMBL619708,10090.0,11336,A,1,Intermediate,,,,1
N,,50594,,,In vivo,13256,,Mus musculus,,BAO_0000218,,Biodistribution in CD-1 mice was determined after 5 minute in Striatum(expressed as percent injected dose per gram normalized to a 25 g mouse),CHEMBL625219,10090.0,11337,A,1,Intermediate,,,,1
N,,50594,,,In vivo,13256,Blood,Mus musculus,,BAO_0000218,,Biodistribution in CD-1 mice was determined after 5 minute in blood(expressed as percent injected dose per gram normalized to a 25 g mouse),CHEMBL625220,10090.0,11338,A,1,Intermediate,,,178.0,1
N,,50594,,,In vivo,13256,Cerebellum,Mus musculus,,BAO_0000218,,Biodistribution in CD-1 mice was determined after 5 minute in cerebellum(expressed as percent injected dose per gram normalized to a 25 g mouse),CHEMBL625221,10090.0,11339,A,1,Intermediate,,,2037.0,1
N,,50594,,,In vivo,13256,,Mus musculus,,BAO_0000218,,Biodistribution in CD-1 mice was determined after 5 minute in cortex(expressed as percent injected dose per gram normalized to a 25 g mouse),CHEMBL625222,10090.0,11340,A,1,Intermediate,,,,1
N,,50594,,,In vivo,13256,,Mus musculus,,BAO_0000218,,Biodistribution in CD-1 mice was determined after 5 minute in femur(expressed as percent injected dose per gram normalized to a 25 g mouse),CHEMBL625223,10090.0,11341,A,1,Intermediate,,,,1
N,,50594,,,In vivo,13256,Liver,Mus musculus,,BAO_0000218,,Biodistribution in CD-1 mice was determined after 5 minute in liver(expressed as percent injected dose per gram normalized to a 25 g mouse),CHEMBL625224,10090.0,11342,A,1,Intermediate,,,2107.0,1
N,,50594,,,In vivo,13256,,Mus musculus,,BAO_0000218,,Biodistribution in CD-1 mice was determined after 5 minute in lung(expressed as percent injected dose per gram normalized to a 25 g mouse),CHEMBL625225,10090.0,11343,A,1,Intermediate,,,,1
N,,50597,,,In vivo,8829,Blood,Rattus norvegicus,,BAO_0000218,,Biodistribution in Rat blood after 24 hours of iv administration,CHEMBL625226,10116.0,11344,A,1,Intermediate,,,178.0,1
N,,50597,,,In vivo,8829,Blood,Rattus norvegicus,,BAO_0000218,,Biodistribution in Rat blood after 24 hours of iv administration; per g of tissue,CHEMBL625227,10116.0,11345,A,1,Intermediate,,,178.0,1
N,,50597,,,In vivo,8829,Blood,Rattus norvegicus,,BAO_0000218,,Biodistribution in Rat blood after 30 minutes of iv administration,CHEMBL625228,10116.0,11346,A,1,Intermediate,,,178.0,1
N,,50597,,,In vivo,8829,Blood,Rattus norvegicus,,BAO_0000218,,Biodistribution in Rat blood after 30 minutes of iv administration; per g of tissue,CHEMBL875354,10116.0,11347,A,1,Intermediate,,,178.0,1
N,,50597,,,In vivo,8829,Blood,Rattus norvegicus,,BAO_0000218,,Biodistribution in Rat blood after 5 minutes of iv administration,CHEMBL625229,10116.0,11348,A,1,Intermediate,,,178.0,1
N,,50597,,,In vivo,8829,Blood,Rattus norvegicus,,BAO_0000218,,Biodistribution in Rat blood after 5 minutes of iv administration; per g of tissue,CHEMBL625230,10116.0,11349,A,1,Intermediate,,,178.0,1
N,,50597,,,In vivo,8829,Heart,Rattus norvegicus,,BAO_0000218,,Biodistribution in Rat heart after 24 hours of iv administration,CHEMBL625231,10116.0,11350,A,1,Intermediate,,,948.0,1
N,,50597,,,In vivo,8829,Heart,Rattus norvegicus,,BAO_0000218,,Biodistribution in Rat heart after 24 hours of iv administration; per g of tissue,CHEMBL625900,10116.0,11351,A,1,Intermediate,,,948.0,1
N,,50597,,,In vivo,8829,Heart,Rattus norvegicus,,BAO_0000218,,Biodistribution in Rat heart after 30 minutes of iv administration,CHEMBL625901,10116.0,11352,A,1,Intermediate,,,948.0,1
N,,50597,,,In vivo,8829,Heart,Rattus norvegicus,,BAO_0000218,,Biodistribution in Rat heart after 30 minutes of iv administration; per g of tissue,CHEMBL625902,10116.0,11353,A,1,Intermediate,,,948.0,1
N,,50597,,,In vivo,8829,Heart,Rattus norvegicus,,BAO_0000218,,Biodistribution in Rat heart after 5 minutes of iv administration,CHEMBL625903,10116.0,11354,A,1,Intermediate,,,948.0,1
N,,50597,,,In vivo,8829,Heart,Rattus norvegicus,,BAO_0000218,,Biodistribution in Rat heart after 5 minutes of iv administration; per g of tissue,CHEMBL625904,10116.0,11355,A,1,Intermediate,,,948.0,1
N,,50597,,,In vivo,8829,Liver,Rattus norvegicus,,BAO_0000218,,Biodistribution in Rat liver after 24 hours of iv administration,CHEMBL625905,10116.0,11356,A,1,Intermediate,,,2107.0,1
N,,50597,,,In vivo,8829,Liver,Rattus norvegicus,,BAO_0000218,,Biodistribution in Rat liver after 24 hours of iv administration; per g of tissue,CHEMBL627861,10116.0,11357,A,1,Intermediate,,,2107.0,1
N,,50597,,,In vivo,8829,Liver,Rattus norvegicus,,BAO_0000218,,Biodistribution in Rat liver after 30 minutes of iv administration,CHEMBL627862,10116.0,11358,A,1,Intermediate,,,2107.0,1
N,,50597,,,In vivo,8829,Liver,Rattus norvegicus,,BAO_0000218,,Biodistribution in Rat liver after 30 minutes of iv administration; per g of tissue,CHEMBL627863,10116.0,11359,A,1,Intermediate,,,2107.0,1
N,,50597,,,In vivo,8829,Liver,Rattus norvegicus,,BAO_0000218,,Biodistribution in Rat liver after 30 minutes of iv administration,CHEMBL627769,10116.0,11360,A,1,Intermediate,,,2107.0,1
N,,50588,,,In vivo,13249,Plasma,Canis lupus familiaris,,BAO_0000218,,Maximum plasma concentration in Beagle dogs at oral dose of 20 mg/kg and an intravenous dose of 5 mg/kg was administered,CHEMBL627770,9615.0,11361,A,1,Intermediate,,,1969.0,1
N,,100710,,,In vivo,13622,,Macaca fascicularis,,BAO_0000218,,Cmax in cynomolgus monkey (PO dose),CHEMBL627771,9541.0,11362,A,1,Intermediate,,,,1
N,,50597,,,In vivo,13622,,Rattus norvegicus,,BAO_0000218,,Cmax in rat (PO dose),CHEMBL627772,10116.0,11363,A,1,Intermediate,,,,1
N,,50597,,,In vivo,13622,,Rattus norvegicus,,BAO_0000218,,Cmax in rat (PO dose),CHEMBL627773,10116.0,11364,A,1,Intermediate,,,,1
N,,50597,,,In vivo,13494,Plasma,Rattus norvegicus,,BAO_0000218,,Maximum plasma concentration in rats after an oral dose of 5 mg/kg,CHEMBL621922,10116.0,11365,A,1,Intermediate,,,1969.0,1
N,,50597,,,In vivo,12170,Plasma,Rattus norvegicus,,BAO_0000218,,Cmax in rat plasma after oral dose (10 mg/kg),CHEMBL621923,10116.0,11366,A,1,Intermediate,,,1969.0,1
U,,22224,,,In vivo,12170,Plasma,,,BAO_0000218,,Cmax in plasma after oral dose (10 mg/kg),CHEMBL621924,,11367,A,1,Autocuration,,,1969.0,0
N,,50588,,,In vivo,17025,Plasma,Canis lupus familiaris,,BAO_0000218,,Maximum plasma concentration of compound was determined in dog at 25 mg/kg orally,CHEMBL621925,9615.0,11368,A,1,Intermediate,,,1969.0,1
U,,22224,,,In vivo,17025,Plasma,Simiiformes,,BAO_0000218,,Maximum plasma concentration of compound was determined in monkey at 25 mg/kg orally,CHEMBL621926,314293.0,11369,A,1,Autocuration,,,1969.0,0
N,,50592,,,In vivo,17025,Plasma,Oryctolagus cuniculus,,BAO_0000218,,Maximum plasma concentration of compound was determined in rabbit at 25 mg/kg orally,CHEMBL621927,9986.0,11370,A,1,Intermediate,,,1969.0,1
N,,50597,,,In vivo,17025,Plasma,Rattus norvegicus,,BAO_0000218,,Maximum plasma concentration of compound was determined in rat at 25 mg/kg orally,CHEMBL621928,10116.0,11371,A,1,Intermediate,,,1969.0,1
N,,50597,,,In vivo,14187,Plasma,Rattus norvegicus,,BAO_0000218,,Maximum plasma concentration after p.o. (10 mpk) administration in rats.,CHEMBL621929,10116.0,11372,A,1,Intermediate,,,1969.0,1
N,,50594,,,In vivo,14816,Plasma,Mus musculus,,BAO_0000218,,Maximum plasma concentration (Cmax) after p.o. administration of 200 mg/kg in mice,CHEMBL621930,10090.0,11373,A,1,Intermediate,,,1969.0,1
N,,50597,,,In vivo,17820,Plasma,Rattus norvegicus,,BAO_0000218,,Maximum plasma concentration after oral dosing in rat,CHEMBL621931,10116.0,11374,A,1,Intermediate,,,1969.0,1
U,,22224,,,In vivo,14380,Plasma,,,BAO_0000218,,Maximum plasma concentration evaluated in 100% PEG solution at a dose of 20 mg/kg orally,CHEMBL621932,,11375,A,1,Autocuration,,,1969.0,0
U,,22224,,,In vivo,14380,Plasma,,,BAO_0000218,,Maximum plasma concentration evaluated in HP-beta-CD solution at a dose of 20 mg/kg orally,CHEMBL621933,,11376,A,1,Autocuration,,,1969.0,0
N,,50588,,,In vivo,14691,Plasma,Canis lupus familiaris,,BAO_0000218,,Maximum plasma concentration in dogs at 0.5 mg/kg dose upon oral administration,CHEMBL621934,9615.0,11377,A,1,Intermediate,,,1969.0,1
N,,50588,,,In vivo,14691,Plasma,Canis lupus familiaris,,BAO_0000218,,Maximum plasma concentration in dogs at 1 mg/kg dose upon oral administration,CHEMBL621935,9615.0,11378,A,1,Intermediate,,,1969.0,1
N,,50597,,,In vivo,13375,Plasma,Rattus norvegicus,,BAO_0000218,,Maximum plasma concentration in rat upon oral administration of 40 mg/kg,CHEMBL621936,10116.0,11379,A,1,Intermediate,,,1969.0,1
U,,22224,,,In vivo,6236,Plasma,,,BAO_0000218,,Maximum plasma concentration was determined,CHEMBL621937,,11380,A,1,Autocuration,,,1969.0,0
U,,22224,,,In vivo,14380,Plasma,,,BAO_0000218,,Maximum plasma concentration was evaluated in 0.5% methylcellulose suspension at a dose of 20 mg/kg orally,CHEMBL621938,,11381,A,1,Autocuration,,,1969.0,0
U,,22224,,,In vivo,14380,Plasma,,,BAO_0000218,,Maximum plasma concentration was evaluated in 0.5% methylcellulose suspension at a dose of 20 mg/kg orally,CHEMBL621939,,11382,A,1,Autocuration,,,1969.0,0
U,,22224,,,In vivo,14380,Plasma,,,BAO_0000218,,Maximum plasma concentration was evaluated in 10% of PEG suspension at a dose of 20 mg/kg orally,CHEMBL621940,,11383,A,1,Autocuration,,,1969.0,0
U,,22224,,,In vivo,14380,Plasma,,,BAO_0000218,,Maximum plasma concentration was evaluated in 100% of PEG solution at a dose of 20 mg/kg orally,CHEMBL621941,,11384,A,1,Autocuration,,,1969.0,0
U,,22224,,,In vivo,14380,Plasma,,,BAO_0000218,,Maximum plasma concentration was evaluated in DMA:H2O solution at a dose of 20 mg/kg orally,CHEMBL621942,,11385,A,1,Autocuration,,,1969.0,0
U,,22224,,,In vivo,14380,Plasma,,,BAO_0000218,,Maximum plasma concentration was evaluated in HP-beta-CD solution at a dose of 20 mg/kg orally,CHEMBL626178,,11386,A,1,Autocuration,,,1969.0,0
U,,22224,,,In vivo,14380,Plasma,,,BAO_0000218,,Maximum plasma concentration was evaluated in Hp-beta-CD solution at a dose of 20 mg/kg orally,CHEMBL626179,,11387,A,1,Autocuration,,,1969.0,0
U,,22224,,,In vivo,14380,Plasma,,,BAO_0000218,,Maximum plasma concentration was evaluated in saline solution at a dose of 20 mg/kg orally,CHEMBL626180,,11388,A,1,Autocuration,,,1969.0,0
N,,50597,,,In vivo,13622,Plasma,Rattus norvegicus,,BAO_0000218,,Plasma Cmax in rat (PO dose),CHEMBL626181,10116.0,11389,A,1,Intermediate,,,1969.0,1
N,,50597,,,In vivo,15372,,Rattus norvegicus,,BAO_0000218,,Maximum serum concentration after po dose of 5.22 mg/kg in rats,CHEMBL626182,10116.0,11390,A,1,Intermediate,,,,1
N,,50597,,,In vivo,15372,,Rattus norvegicus,,BAO_0000218,,Maximum serum concentration after po dose of 5.46 mg/kg in rats,CHEMBL626183,10116.0,11391,A,1,Intermediate,,,,1
N,,50597,,,In vivo,15372,,Rattus norvegicus,,BAO_0000218,,Maximum serum concentration was determined for the compound after po dose of 5.01 mg/kg in rats,CHEMBL626184,10116.0,11392,A,1,Intermediate,,,,1
N,,50597,,,In vivo,15372,,Rattus norvegicus,,BAO_0000218,,Maximum serum concentration was determined for the compound after po dose of 5.03 mg/kg in rats,CHEMBL626185,10116.0,11393,A,1,Intermediate,,,,1
N,,50588,,,In vivo,14925,Plasma,Canis lupus familiaris,,BAO_0000218,,Maximum plasma concentration (Cmax) was determined in dogs fed after oral administration of 25 mg/kg of the compound.,CHEMBL626186,9615.0,11394,A,1,Intermediate,,,1969.0,1
N,,50588,,,In vivo,14925,Plasma,Canis lupus familiaris,,BAO_0000218,,Maximum plasma concentration (Cmax) was determined in fasted dogs after oral administration of 25 mg/kg of the compound.,CHEMBL877589,9615.0,11395,A,1,Intermediate,,,1969.0,1
U,,22224,,,In vivo,11883,,,,BAO_0000218,,Maximum concentration of the drug at 1 uM/dg administered intravenously,CHEMBL626187,,11396,A,1,Autocuration,,,,0
U,,22224,,,In vivo,11883,,,,BAO_0000218,,Maximum concentration of the drug at 20 uM/dg administered perorally,CHEMBL626188,,11397,A,1,Autocuration,,,,0
U,,22224,,,In vivo,13391,,,,BAO_0000218,,Oral Bioavailability was measured as Maximal observed concentration (Cmax) value at dose 125 mg/kg,CHEMBL626189,,11398,A,1,Autocuration,,,,0
U,,22224,,,In vivo,13391,Blood,,,BAO_0000218,,Oral Bioavailability was measured as Maximal observed concentration (Cmax) value at dose 125 mg/kg; b = No compound detectable in blood above the detection limit of 0.1 uM,CHEMBL626855,,11399,A,1,Autocuration,,,178.0,0
