cell_id,assay_cell_type,doc_id,assay_organism,confidence_score,assay_type,assay_tax_id,assay_subcellular_fraction,relationship_type,tid,assay_strain,variant_id,assay_id,chembl_id,curated_by,assay_tissue,src_assay_id,bao_format,description,assay_category,tissue_id,assay_test_type,src_id
646.0,A549,6630,,1,F,,,N,80682,,,5996,CHEMBL621655,Intermediate,,,BAO_0000219,Drug interaction towards A549 cell line was determined in terms of combination index in presence of Tolmetin; Not available,,,,1
,,16907,Canis lupus familiaris,1,A,9615.0,,N,50588,,,5997,CHEMBL621656,Intermediate,,,BAO_0000218,Cmax value after 30 mg/kg po dose in Dogs,,,In vivo,1
,,5944,Canis lupus familiaris,1,A,9615.0,,N,50588,,,5998,CHEMBL621657,Intermediate,,,BAO_0000218,Cmax value determined in dog at a dose of 0 mg/kg by oral administration along with indavir (10 mg/kg),,,In vivo,1
,,5944,Canis lupus familiaris,1,A,9615.0,,N,50588,,,5999,CHEMBL621658,Intermediate,,,BAO_0000218,Cmax value determined in dog at a dose of 10 mg/kg by oral administration,,,In vivo,1
,,5944,Canis lupus familiaris,1,A,9615.0,,N,50588,,,6000,CHEMBL621659,Intermediate,,,BAO_0000218,Cmax value determined in dog at a dose of 10 mg/kg by oral administration along with indavir (10 mg/kg),,,In vivo,1
,,5944,Canis lupus familiaris,1,A,9615.0,,N,50588,,,6001,CHEMBL621660,Intermediate,,,BAO_0000218,Cmax value determined in dog at a dose of 5 mg/kg by oral administration,,,In vivo,1
,,2959,Canis lupus familiaris,1,A,9615.0,,N,50588,,,6002,CHEMBL621661,Intermediate,,,BAO_0000218,Cmax value after administration of 4 mg/Kg oral dose in dog,,,In vivo,1
,,6241,Canis lupus familiaris,1,A,9615.0,,N,50588,,,6003,CHEMBL621662,Intermediate,,,BAO_0000218,Cmax value in dog,,,In vivo,1
,,6241,Canis lupus familiaris,1,A,9615.0,,N,50588,,,6004,CHEMBL621663,Intermediate,,,BAO_0000218,Cmax value in dogs after oral administration at 1 mg/kg,,,In vivo,1
,,2652,Canis lupus familiaris,1,A,9615.0,,N,50588,,,6005,CHEMBL621664,Intermediate,,,BAO_0000218,Bioavailability as Cmax in dogs at 5 mg/kg oral dose,,,In vivo,1
,,1806,Canis lupus familiaris,1,A,9615.0,,N,50588,,,6006,CHEMBL621665,Intermediate,Plasma,,BAO_0000218,Compound was evaluated for maximum observed plasma concentration at dose 27.5 mg/kg DMP323 equiv in dogs,,1969.0,In vivo,1
,,1806,Canis lupus familiaris,1,A,9615.0,,N,50588,,,6007,CHEMBL621666,Intermediate,Plasma,,BAO_0000218,Compound was evaluated for maximum observed plasma concentration at dose 7.7 mg/kg DMP323 equiv in dogs,,1969.0,In vivo,1
,,1021,Canis lupus familiaris,1,A,9615.0,,N,50588,,,6008,CHEMBL621667,Intermediate,,,BAO_0000218,Concentration maxima after oral dosing in dogs,,,In vivo,1
,,1021,Canis lupus familiaris,1,A,9615.0,,N,50588,,,6009,CHEMBL876738,Intermediate,,,BAO_0000218,Concentration maxima after oral dosing in dogs; not available,,,In vivo,1
,,1021,Canis lupus familiaris,1,A,9615.0,,N,50588,,,6010,CHEMBL621668,Intermediate,,,BAO_0000218,Concentration maxima after oral dosing in dogs; not available,,,In vivo,1
,,5444,Canis lupus familiaris,1,A,9615.0,,N,50588,,,6011,CHEMBL621669,Intermediate,,,BAO_0000218,In vivo maximal concentration was calculated at 0.4 mg/kg in dog; Not absorbed,,,In vivo,1
,,5444,Canis lupus familiaris,1,A,9615.0,,N,50588,,,6012,CHEMBL621670,Intermediate,,,BAO_0000218,In vivo maximal concentration was calculated at 0.6 mg/kg in dog; Not absorbed,,,In vivo,1
,,5444,Canis lupus familiaris,1,A,9615.0,,N,50588,,,6013,CHEMBL621671,Intermediate,,,BAO_0000218,In vivo maximal concentration was calculated at 1 mg/kg in dog,,,In vivo,1
,,5444,Canis lupus familiaris,1,A,9615.0,,N,50588,,,6014,CHEMBL622360,Intermediate,,,BAO_0000218,In vivo maximal concentration was calculated at 1 mg/kg in dog; Not absorbed,,,In vivo,1
,,5444,Canis lupus familiaris,1,A,9615.0,,N,50588,,,6015,CHEMBL622361,Intermediate,,,BAO_0000218,In vivo maximal concentration was calculated at 1 mg/kg in dog; Poor absorption,,,In vivo,1
,,5130,Canis lupus familiaris,1,A,9615.0,,N,50588,,,6016,CHEMBL622362,Intermediate,Plasma,,BAO_0000218,Cmax in dog plasma after oral dose (1 mg/kg),,1969.0,In vivo,1
,,3249,Canis lupus familiaris,1,A,9615.0,,N,50588,,,6017,CHEMBL622363,Intermediate,Plasma,,BAO_0000218,Maximal concentration (Cmax) in dog plasma at a dose of 5 mg/kg,,1969.0,In vivo,1
,,5473,Canis lupus familiaris,1,A,9615.0,,N,50588,,,6018,CHEMBL622364,Intermediate,Plasma,,BAO_0000218,Maximal plasma concentration at a dose of 1 mg/kg,,1969.0,In vivo,1
,,5474,Canis lupus familiaris,1,A,9615.0,,N,50588,,,6019,CHEMBL622365,Intermediate,Plasma,,BAO_0000218,Maximal plasma concentration at a dose of 1 mg/kg (oral),,1969.0,In vivo,1
,,4657,Canis lupus familiaris,1,A,9615.0,,N,50588,,,6020,CHEMBL622533,Intermediate,Plasma,,BAO_0000218,Maximal plasma concentration required for pharmacokinetic data in dogs at dose of 1 mg/kg perorally,,1969.0,In vivo,1
,,3031,Canis lupus familiaris,1,A,9615.0,,N,50588,,,6021,CHEMBL622534,Intermediate,,,BAO_0000218,Maximum concentration of compound in dog was evaluated.,,,In vivo,1
,,4527,Canis lupus familiaris,1,A,9615.0,,N,50588,,,6022,CHEMBL622535,Intermediate,,,BAO_0000218,Maximum concentration by oral administration at a dose of 10 uM/kg in dog was determined,,,In vivo,1
,,4186,Canis lupus familiaris,1,A,9615.0,,N,50588,,,6023,CHEMBL876739,Intermediate,,,BAO_0000218,Maximum concentration in dog after administration of 20 mg/kg dose through peroral route,,,In vivo,1
,,5007,Canis lupus familiaris,1,A,9615.0,,N,50588,,,6024,CHEMBL622536,Intermediate,,,BAO_0000218,Maximum concentration in dogs administered perorally (5 mg/kg) and intravenously (2 mg/kg),,,In vivo,1
,,3132,Canis lupus familiaris,1,A,9615.0,,N,50588,,,6025,CHEMBL622537,Intermediate,Plasma,,BAO_0000218,Maximum concentration obtained in dog plasma was determined,,1969.0,In vivo,1
,,5006,Canis lupus familiaris,1,A,9615.0,,N,50588,,,6026,CHEMBL622538,Intermediate,,,BAO_0000218,Maximum concentration was determined,,,In vivo,1
,,4727,Canis lupus familiaris,1,A,9615.0,,N,50588,,,6027,CHEMBL627867,Intermediate,,,BAO_0000218,Maximum concentration at the dose of 2 mg/kg in dog,,,In vivo,1
,,1916,Canis lupus familiaris,1,A,9615.0,,N,50588,,,6028,CHEMBL627868,Intermediate,,,BAO_0000218,Maximum concentration was evaluated against Beagle dog at a dose of 15 mg/kg after po administration,,,In vivo,1
,,1918,Canis lupus familiaris,1,A,9615.0,,N,50588,,,6029,CHEMBL627869,Intermediate,Plasma,,BAO_0000218,Maximum concentration was evaluated in dog plasma,,1969.0,In vivo,1
,,3045,Canis lupus familiaris,1,A,9615.0,,N,50588,,,6030,CHEMBL627870,Intermediate,,,BAO_0000218,Maximum concentration was evaluated after 75 min after administration in dog,,,In vivo,1
,,9579,Canis lupus familiaris,1,A,9615.0,,N,50588,,,6031,CHEMBL627871,Intermediate,Plasma,,BAO_0000218,Maximum plasma concentration determined in dog after oral administration of 17b,,1969.0,In vivo,1
,,9579,Canis lupus familiaris,1,A,9615.0,,N,50588,,,6032,CHEMBL627872,Intermediate,Plasma,,BAO_0000218,Maximum plasma concentration determined in dog after oral administration of 2b,,1969.0,In vivo,1
,,933,Canis lupus familiaris,1,A,9615.0,,N,50588,,,6033,CHEMBL627873,Intermediate,Plasma,,BAO_0000218,Maximum plasma concentration in dog,,1969.0,In vivo,1
,,17839,Canis lupus familiaris,1,A,9615.0,,N,50588,,,6034,CHEMBL627874,Intermediate,Plasma,,BAO_0000218,Maximum plasma concentration of compound in dog following p.o. administration of 0.5 mg/kg,,1969.0,In vivo,1
,,17839,Canis lupus familiaris,1,A,9615.0,,N,50588,,,6035,CHEMBL627875,Intermediate,Plasma,,BAO_0000218,Maximum plasma concentration of compound in dog following p.o. administration of 0.9 mg/kg,,1969.0,In vivo,1
,,17839,Canis lupus familiaris,1,A,9615.0,,N,50588,,,6036,CHEMBL627876,Intermediate,Plasma,,BAO_0000218,Maximum plasma concentration of compound in dog following p.o. administration of 0.95 mg/kg,,1969.0,In vivo,1
,,17839,Canis lupus familiaris,1,A,9615.0,,N,50588,,,6037,CHEMBL627877,Intermediate,Plasma,,BAO_0000218,Maximum plasma concentration of compound in dog following p.o. administration of 1 mg/kg,,1969.0,In vivo,1
,,6348,Canis lupus familiaris,1,A,9615.0,,N,50588,,,6038,CHEMBL627878,Intermediate,Plasma,,BAO_0000218,Maximum plasma concentration of compound was determined in dog after 1 mg/kg (i.v.) and 5 mg/kg (p.o.) administration,,1969.0,In vivo,1
,,16367,Canis lupus familiaris,1,A,9615.0,,N,50588,,,6039,CHEMBL627879,Intermediate,Plasma,,BAO_0000218,Maximum plasma concentration after oral administration to dogs at a dose of 10 mg/kg,,1969.0,In vivo,1
,,1337,Canis lupus familiaris,1,A,9615.0,,N,50588,,,6040,CHEMBL875355,Intermediate,Plasma,,BAO_0000218,Maximum plasma concentration in dogs after oral administration (10 mg/kg) as a 0.05 M citric acid solution.,,1969.0,In vivo,1
,,1337,Canis lupus familiaris,1,A,9615.0,,N,50588,,,6041,CHEMBL627880,Intermediate,Plasma,,BAO_0000218,Maximum plasma concentration in dogs after oral administration (8 mg/kg) as a 0.05 M citric acid solution.,,1969.0,In vivo,1
,,5199,Canis lupus familiaris,1,A,9615.0,,N,50588,,,6042,CHEMBL627881,Intermediate,Plasma,,BAO_0000218,Maximum plasma concentration at a 1 mg/kg oral dose in male and female Beagle dogs.,,1969.0,In vivo,1
,,17650,Canis lupus familiaris,1,A,9615.0,,N,50588,,,6043,CHEMBL627882,Intermediate,Plasma,,BAO_0000218,Maximum plasma concentration was measured in dogs after an oral dose of 10 uM/kg,,1969.0,In vivo,1
,,6679,Canis lupus familiaris,1,A,9615.0,,N,50588,,,6044,CHEMBL627883,Intermediate,Plasma,,BAO_0000218,Maximum plasma concentration reached by compound was determined after 2 mg/kg (p.o.) administration,,1969.0,In vivo,1
,,5356,Canis lupus familiaris,1,A,9615.0,,N,50588,,,6045,CHEMBL628526,Intermediate,Plasma,,BAO_0000218,Maximum plasma concentration was determined as in dogs at 1 mg/kg oral dosing Cmax; 0.05-0.2 ug/mL,,1969.0,In vivo,1
,,5356,Canis lupus familiaris,1,A,9615.0,,N,50588,,,6046,CHEMBL628527,Intermediate,Plasma,,BAO_0000218,Maximum plasma concentration was determined in dogs at 1 mg/kg oral dosing; 0.05-0.2 ug/mL,,1969.0,In vivo,1
,,6227,Canis lupus familiaris,1,A,9615.0,,N,50588,,,6047,CHEMBL628528,Intermediate,Plasma,,BAO_0000218,Maximum plasma concentration (Cmax) in dog (in vivo) at a dose of 1 mg/kg,,1969.0,In vivo,1
,,6227,Canis lupus familiaris,1,A,9615.0,,N,50588,,,6048,CHEMBL628529,Intermediate,Plasma,,BAO_0000218,Maximum plasma concentration (Cmax) in dog at a dose of 0.5 mg/kg,,1969.0,In vivo,1
,,6227,Canis lupus familiaris,1,A,9615.0,,N,50588,,,6049,CHEMBL628530,Intermediate,Plasma,,BAO_0000218,Maximum plasma concentration (Cmax) in dog at a dose of 0.7 mg/kg,,1969.0,In vivo,1
,,6227,Canis lupus familiaris,1,A,9615.0,,N,50588,,,6050,CHEMBL625243,Intermediate,Plasma,,BAO_0000218,Maximum plasma concentration (Cmax) in dog at a dose of 1 mg/kg,,1969.0,In vivo,1
,,3598,Canis lupus familiaris,1,A,9615.0,,N,50588,,,6051,CHEMBL625244,Expert,Plasma,,BAO_0000218,Maximum plasma drug concentration of compound determined in dog after iv administration at a dose of 10 mg/kg,,1969.0,In vivo,1
,,4368,Canis lupus familiaris,1,A,9615.0,,N,50588,,,6052,CHEMBL625245,Intermediate,,,BAO_0000218,Maximum concentration by intravenous administration of 1.2 mg/kg in dog,,,In vivo,1
,,6265,Canis lupus familiaris,1,A,9615.0,,N,50588,,,6053,CHEMBL625246,Intermediate,,,BAO_0000218,Pharmacokinetic (PK) property (Cmax) was determined in dog at the single dose of 1 mg/kg,,,In vivo,1
,,7767,Mus musculus,1,A,10090.0,,N,50594,,,6054,CHEMBL625247,Intermediate,Stomach,,BAO_0000218,Biodistribution in stomach was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram,,945.0,In vivo,1
,,7767,Mus musculus,1,A,10090.0,,N,50594,,,6055,CHEMBL625248,Intermediate,Urine,,BAO_0000218,Biodistribution in urine was determined in mice after iv administration at 15 min; Value expressed as percent injected dose per gram,,1088.0,In vivo,1
,,7767,Mus musculus,1,A,10090.0,,N,50594,,,6056,CHEMBL625249,Intermediate,Urine,,BAO_0000218,Biodistribution in urine was determined in mice after iv administration at 1 hr; Value expressed as percent injected dose per gram; ND- No data,,1088.0,In vivo,1
,,7767,Mus musculus,1,A,10090.0,,N,50594,,,6057,CHEMBL625250,Intermediate,Urine,,BAO_0000218,Biodistribution in urine was determined in mice after iv administration at 2 hr; Value expressed as percent injected dose per gram; ND- No data,,1088.0,In vivo,1
,,17811,Mus musculus,1,A,10090.0,,N,50594,,,6058,CHEMBL625251,Intermediate,,,BAO_0000218,Compound (0.09% dose/g) was tested for accumulation in mice bone (Compound is radiolabeled) after 120 min; No increase,,,,1
,,17811,Mus musculus,1,A,10090.0,,N,50594,,,6059,CHEMBL875356,Intermediate,,,BAO_0000218,Compound (0.31% dose/g) was tested for accumulation in mice bone (Compound is radiolabeled) after 30 min; Low increase,,,,1
,,17827,Mus musculus,1,A,10090.0,,N,50594,,,6060,CHEMBL625252,Intermediate,,,BAO_0000218,Compound (i.v.) was tested for maximum activity in mice (Radiolabeled compound),,,,1
,,17827,Mus musculus,1,A,10090.0,,N,50594,,,6061,CHEMBL625253,Intermediate,Blood,,BAO_0000218,Compound was evaluated for elimination rate constants in vivo in whole blood of normal mice (Radiolabeled compound),,178.0,,1
,,17827,Mus musculus,1,A,10090.0,,N,50594,,,6062,CHEMBL625254,Intermediate,,,BAO_0000218,Compound was evaluated for rate of bone uptake after administration of radiolabeled in mice (Radiolabeled compound),,,,1
,,17827,Mus musculus,1,A,10090.0,,N,50594,,,6063,CHEMBL625255,Intermediate,,,BAO_0000218,Compound was evaluated for rate of bone uptake in mice (Radiolabeled compound),,,,1
,,17827,Mus musculus,1,A,10090.0,,N,50594,,,6064,CHEMBL625256,Intermediate,,,BAO_0000218,Compound was evaluated for rate of bone uptake in mice; NA - not active (Radiolabeled compound),,,,1
,,17827,Mus musculus,1,A,10090.0,,N,50594,,,6065,CHEMBL625257,Intermediate,Blood,,BAO_0000218,Compound was evaluated for uptake rate constants in vivo in whole blood of normal mice (Radiolabeled compound),,178.0,,1
,,17827,Mus musculus,1,A,10090.0,,N,50594,,,6066,CHEMBL625258,Intermediate,Blood,,BAO_0000218,Compound was evaluated for uptake rate constants in vivo in whole blood of normal mice; NA = not active (Radiolabeled compound),,178.0,,1
,,17827,Mus musculus,1,A,10090.0,,N,50594,,,6067,CHEMBL625259,Intermediate,,,BAO_0000218,Compound was evaluated for washout rate in mice (Radiolabeled compound),,,,1
,,17827,Mus musculus,1,A,10090.0,,N,50594,,,6068,CHEMBL625260,Intermediate,,,BAO_0000218,Compound was evaluated for washout rate in mice after radiolabeled ligand injected,,,,1
,,17827,Mus musculus,1,A,10090.0,,N,50594,,,6069,CHEMBL625261,Intermediate,,,BAO_0000218,"Maximum activity (i.v.) after in mice, expressed as [(ID%-kg)/g] (Radiolabeled compound)",,,,1
,,17827,Mus musculus,1,A,10090.0,,N,50594,,,6070,CHEMBL625262,Intermediate,,,BAO_0000218,"Maximum activity in mice, expressed as [(ID%-kg)/g] (Radiolabeled compound)",,,,1
,,17827,Mus musculus,1,A,10090.0,,N,50594,,,6071,CHEMBL622639,Intermediate,,,BAO_0000218,"Residual activity in mice at 120 minutes, expressed as [(ID%-kg)/g] (Radiolabeled compound)",,,,1
,,17257,Mus musculus,1,A,10090.0,,N,50594,,,6072,CHEMBL622640,Intermediate,,,BAO_0000218,Tested for plasma level after 90 min of 10 mg/kg dose administered in mice,,,,1
,,17257,Mus musculus,1,A,10090.0,,N,50594,,,6073,CHEMBL622812,Intermediate,,,BAO_0000218,Tested for plasma level after 90 min of 10 mg/kg dose administered in mice; Not detected.,,,,1
,,17257,Mus musculus,1,A,10090.0,,N,50594,,,6074,CHEMBL622813,Intermediate,,,BAO_0000218,Tested for plasma level after 90 min of 30 mg/kg dose administered in mice,,,,1
,,17257,Mus musculus,1,A,10090.0,,N,50594,,,6075,CHEMBL622814,Intermediate,,,BAO_0000218,Tested for plasma level after 90 min of 30 mg/kg dose administered in mice; Not determined,,,,1
,,17827,Mus musculus,1,A,10090.0,,N,50594,,,6076,CHEMBL622815,Intermediate,,,BAO_0000218,Time at maximum activity in mice (Radiolabeled compound),,,,1
,,3760,Mus musculus,1,A,10090.0,,N,50594,,,6077,CHEMBL625342,Intermediate,,,BAO_0000218,Percent oral bioavailability was determined after administration of compound at 5 mg/kg perorally in mice,,,,1
,,3760,Mus musculus,1,A,10090.0,,N,50594,,,6078,CHEMBL625343,Intermediate,,,BAO_0000218,Percent oral bioavailability was determined after administration of compound at 50 mg/kg perorally in mice,,,,1
,,17409,Mus musculus,1,A,10090.0,,N,50594,,,6079,CHEMBL877591,Intermediate,,,BAO_0000218,Binding towards mouse plasma protein at 10 uM,,,,1
,,17409,Mus musculus,1,A,10090.0,,N,50594,,,6080,CHEMBL625344,Intermediate,,,BAO_0000218,Binding towards mouse plasma protein at 100 uM,,,,1
,,2675,Mus musculus,1,A,10090.0,,N,50594,,,6081,CHEMBL625345,Intermediate,,,BAO_0000218,Bioavailability was evaluated in mice after intravenous administration,,,In vivo,1
,,2675,Mus musculus,1,A,10090.0,,N,50594,,,6082,CHEMBL625346,Intermediate,,,BAO_0000218,Bioavailability was evaluated in mice after oral administration,,,In vivo,1
,,3132,Mus musculus,1,A,10090.0,,N,50594,,,6083,CHEMBL625347,Intermediate,,,BAO_0000218,Bioavailability was obtained by the comparison of AUC of subcutaneous dosing and AUC of oral dosing in mouse,,,In vivo,1
,,3132,Mus musculus,1,A,10090.0,,N,50594,,,6084,CHEMBL625348,Intermediate,,,BAO_0000218,Bioavailability was obtained by the comparison of AUC of subcutaneous dosing and AUC of oral dosing in mouse at dose 25 mg/kg,,,In vivo,1
,,16597,Mus musculus,1,A,10090.0,,N,50594,,,6085,CHEMBL625349,Intermediate,,,BAO_0000218,Bioavailability at a dose of 10 mg/kg peroral administration in mice.,,,In vivo,1
,,2862,Mus musculus,1,A,10090.0,,N,50594,,,6086,CHEMBL625350,Intermediate,,,BAO_0000218,Oral bioavailability in mouse,,,In vivo,1
,,17764,Mus musculus,1,A,10090.0,,N,50594,,,6087,CHEMBL882952,Intermediate,,,BAO_0000218,Oral bioavailability after intravenous administration in mice at 24 uM/kg,,,In vivo,1
,,846,Mus musculus,1,A,10090.0,,N,50594,,,6088,CHEMBL625351,Intermediate,Brain,,BAO_0000218,Biodistribution of [123I]- labeled compound in mice brain was determined after 1 min of administration; expressed in percent of injected dose per gram of organ,,955.0,In vivo,1
,,846,Mus musculus,1,A,10090.0,,N,50594,,,6089,CHEMBL625352,Intermediate,Brain,,BAO_0000218,Biodistribution of [123I]- labeled compound in mice brain was determined after 10 min of administration; expressed in percent of injected dose per gram of organ,,955.0,In vivo,1
,,846,Mus musculus,1,A,10090.0,,N,50594,,,6090,CHEMBL877592,Intermediate,Brain,,BAO_0000218,Biodistribution of [123I]- labeled compound in mice brain was determined after 15 sec of administration; expressed in percent of injected dose per gram of organ,,955.0,In vivo,1
,,846,Mus musculus,1,A,10090.0,,N,50594,,,6091,CHEMBL625353,Intermediate,Brain,,BAO_0000218,Biodistribution of [123I]- labeled compound in mice brain was determined after 2 min of administration; expressed in percent of injected dose per gram of organ,,955.0,In vivo,1
