ss_sbclllr_frctn,ss_tst_tp,ss_tss,ss_cll_tp,ss_ctgr,cnfdnc_scr,vrnt_d,src_ss_d,rltnshp_tp,td,dc_d,src_d,ss_tx_d,ss_d,ss_strn,b_frmt,ss_rgnsm,tss_d,chmbl_d,ss_tp,cll_d,dscrptn,crtd_b
,,,,,1,,,N,50594,14439,1,10090.0,11906,,BAO_0000218,Mus musculus,,CHEMBL629527,A,,Ratio of biodistributions in Athymic mice bearing human Tumor (LS174T) xenografts in Heart (H) and Lung (L),Intermediate
,,,,,1,,,N,50594,14439,1,10090.0,11907,,BAO_0000218,Mus musculus,,CHEMBL629528,A,,Ratio of biodistributions in Athymic mice bearing human Tumor (LS174T) xenografts in Tumor (T) and Muscle (M),Intermediate
,,,,,1,,,N,50594,14439,1,10090.0,11908,,BAO_0000218,Mus musculus,,CHEMBL629529,A,,Ratio of biodistributions in Athymic mice bearing human Tumor (LS174T) xenografts in Tumor (T) and blood (B),Intermediate
,,,,,1,,,N,50594,14439,1,10090.0,11909,,BAO_0000218,Mus musculus,,CHEMBL629530,A,,Ratio of biodistributions in Athymic mice bearing human Tumor (TE671) xenografts in Heart (H) and Blood (B),Intermediate
,,,,,1,,,N,50594,14439,1,10090.0,11910,,BAO_0000218,Mus musculus,,CHEMBL629531,A,,Ratio of biodistributions in Athymic mice bearing human Tumor (TE671) xenografts in Heart (H) and Lung (L),Intermediate
,,,,,1,,,N,50594,14439,1,10090.0,11911,,BAO_0000218,Mus musculus,,CHEMBL628656,A,,Ratio of biodistributions in Athymic mice bearing human Tumor (TE671) xenografts in Tumor (T) and Muscle (M),Intermediate
,,,,,1,,,N,50594,14439,1,10090.0,11912,,BAO_0000218,Mus musculus,,CHEMBL628657,A,,Ratio of biodistributions in Athymic mice bearing human Tumor (TE671) xenografts in Tumor (T) and blood (B),Intermediate
,In vivo,,,,1,,,N,50597,13751,1,10116.0,11913,,BAO_0000218,Rattus norvegicus,,CHEMBL628658,A,,"Biodistribution in abdominal Dawley rat after 30min, expressed as percent injected dose/g",Intermediate
,In vivo,,,,1,,,N,50597,13751,1,10116.0,11914,,BAO_0000218,Rattus norvegicus,,CHEMBL628659,A,,"Biodistribution in abdominal of mature female Dawley rat after 10min, expressed as percent injected dose/g",Intermediate
,In vivo,,,,1,,,N,50597,13751,1,10116.0,11915,,BAO_0000218,Rattus norvegicus,,CHEMBL877500,A,,"Biodistribution in abdominal of mature female Dawley rat after 15min, expressed as percent injected dose/g",Intermediate
,In vivo,,,,1,,,N,50597,13751,1,10116.0,11916,,BAO_0000218,Rattus norvegicus,,CHEMBL628660,A,,"Biodistribution in abdominal of mature female Dawley rat after 1h, expressed as percent injected dose/g",Intermediate
,In vivo,,,,1,,,N,50597,13751,1,10116.0,11917,,BAO_0000218,Rattus norvegicus,,CHEMBL628661,A,,"Biodistribution in abdominal of mature female Dawley rat after 3 h, expressed as percent injected dose/g",Intermediate
,In vivo,,,,1,,,N,50597,13751,1,10116.0,11918,,BAO_0000218,Rattus norvegicus,,CHEMBL628662,A,,"Biodistribution in abdominal of mature female Dawley rat after 30min, expressed as percent injected dose/g",Intermediate
,In vivo,,,,1,,,N,50597,13751,1,10116.0,11919,,BAO_0000218,Rattus norvegicus,,CHEMBL628663,A,,"Biodistribution in abdominal of mature female Dawley rat after 45min, expressed as percent injected dose/g",Intermediate
,In vivo,,,,1,,,N,50597,13751,1,10116.0,11920,,BAO_0000218,Rattus norvegicus,,CHEMBL628664,A,,"Biodistribution in abdominal of mature female Dawley rat after 5min, expressed as percent injected dose/g",Intermediate
,In vivo,Blood,,,1,,,N,50597,13751,1,10116.0,11921,,BAO_0000218,Rattus norvegicus,178.0,CHEMBL628665,A,,"Biodistribution in blood of mature female Dawley rat after 10min, expressed as percent injected dose/g",Intermediate
,In vivo,Blood,,,1,,,N,50597,13751,1,10116.0,11922,,BAO_0000218,Rattus norvegicus,178.0,CHEMBL628666,A,,"Biodistribution in blood of mature female Dawley rat after 15min, expressed as percent injected dose/g",Intermediate
,In vivo,Blood,,,1,,,N,50597,13751,1,10116.0,11923,,BAO_0000218,Rattus norvegicus,178.0,CHEMBL628667,A,,"Biodistribution in blood of mature female Dawley rat after 1h, expressed as percent injected dose/g",Intermediate
,In vivo,Blood,,,1,,,N,50597,13751,1,10116.0,11924,,BAO_0000218,Rattus norvegicus,178.0,CHEMBL628668,A,,"Biodistribution in blood of mature female Dawley rat after 3 h, expressed as percent injected dose/g",Intermediate
,In vivo,Blood,,,1,,,N,50597,13751,1,10116.0,11925,,BAO_0000218,Rattus norvegicus,178.0,CHEMBL628669,A,,"Biodistribution in blood of mature female Dawley rat after 30min, expressed as percent injected dose/g",Intermediate
,In vivo,Blood,,,1,,,N,50597,13751,1,10116.0,11926,,BAO_0000218,Rattus norvegicus,178.0,CHEMBL628670,A,,"Biodistribution in blood of mature female Dawley rat after 45min, expressed as percent injected dose/g",Intermediate
,In vivo,Blood,,,1,,,N,50597,13751,1,10116.0,11927,,BAO_0000218,Rattus norvegicus,178.0,CHEMBL628671,A,,"Biodistribution in blood of mature female Dawley rat after 5min, expressed as percent injected dose/g",Intermediate
,In vivo,Bone,,,1,,,N,50597,13751,1,10116.0,11928,,BAO_0000218,Rattus norvegicus,10000001.0,CHEMBL628672,A,,"Biodistribution in bone of mature female Dawley rat after 10min, expressed as percent injected dose/g",Intermediate
,In vivo,Bone,,,1,,,N,50597,13751,1,10116.0,11929,,BAO_0000218,Rattus norvegicus,10000001.0,CHEMBL630300,A,,"Biodistribution in bone of mature female Dawley rat after 1h, expressed as percent injected dose/g",Intermediate
,In vivo,Bone,,,1,,,N,50597,13751,1,10116.0,11930,,BAO_0000218,Rattus norvegicus,10000001.0,CHEMBL629787,A,,"Biodistribution in bone of mature female Dawley rat after 3 h, expressed as percent injected dose/g",Intermediate
,In vivo,Bone,,,1,,,N,50597,13751,1,10116.0,11931,,BAO_0000218,Rattus norvegicus,10000001.0,CHEMBL629788,A,,"Biodistribution in bone of mature female Dawley rat after 30min, expressed as percent injected dose/g",Intermediate
,In vivo,Brain,,,1,,,N,50597,13751,1,10116.0,11932,,BAO_0000218,Rattus norvegicus,955.0,CHEMBL629789,A,,"Biodistribution in brain of mature female Dawley rat after 10min, expressed as percent injected dose/g",Intermediate
,In vivo,Brain,,,1,,,N,50597,13751,1,10116.0,11933,,BAO_0000218,Rattus norvegicus,955.0,CHEMBL629790,A,,"Biodistribution in brain of mature female Dawley rat after 15min, expressed as percent injected dose/g",Intermediate
,In vivo,Brain,,,1,,,N,50597,13751,1,10116.0,11934,,BAO_0000218,Rattus norvegicus,955.0,CHEMBL629791,A,,"Biodistribution in brain of mature female Dawley rat after 1h, expressed as percent injected dose/g",Intermediate
,In vivo,Brain,,,1,,,N,50597,13751,1,10116.0,11935,,BAO_0000218,Rattus norvegicus,955.0,CHEMBL629792,A,,"Biodistribution in brain of mature female Dawley rat after 3 h, expressed as percent injected dose/g",Intermediate
,In vivo,Brain,,,1,,,N,50597,13751,1,10116.0,11936,,BAO_0000218,Rattus norvegicus,955.0,CHEMBL629793,A,,"Biodistribution in brain of mature female Dawley rat after 30min, expressed as percent injected dose/g",Intermediate
,In vivo,Brain,,,1,,,N,50597,13751,1,10116.0,11937,,BAO_0000218,Rattus norvegicus,955.0,CHEMBL629794,A,,"Biodistribution in brain of mature female Dawley rat after 45min, expressed as percent injected dose/g",Intermediate
,,,,,1,,,N,50597,10677,1,10116.0,11938,,BAO_0000218,Rattus norvegicus,,CHEMBL874459,A,,Biliary excretion after dosing at 10 mg/kg intravenously to conscious rats with Indwelling bile duct cannulae for 2-3 hr time,Intermediate
,,,,,1,,,N,50597,10677,1,10116.0,11939,,BAO_0000218,Rattus norvegicus,,CHEMBL629795,A,,Biliary excretion after dosing at 10 mg/kg intravenously to conscious rats with Indwelling bile duct cannulae for 3-4 hr time,Intermediate
,,,,,1,,,N,50597,10677,1,10116.0,11940,,BAO_0000218,Rattus norvegicus,,CHEMBL629796,A,,Biliary excretion after dosing at 10 mg/kg intravenously to conscious rats with Indwelling bile duct cannulae for 4-5 hr time,Intermediate
,,,,,1,,,N,50597,10677,1,10116.0,11941,,BAO_0000218,Rattus norvegicus,,CHEMBL629797,A,,Biliary excretion after dosing at 10 mg/kg intravenously to conscious rats with Indwelling bile duct cannulae for 5-6 hr time,Intermediate
,,,,,1,,,N,50597,10677,1,10116.0,11942,,BAO_0000218,Rattus norvegicus,,CHEMBL629798,A,,Biliary excretion after dosing at 10 mg/kg intravenously to conscious rats with Indwelling bile duct cannulae for 6-24 h time,Intermediate
,In vivo,Adrenal gland,,,1,,,N,50597,10911,1,10116.0,11943,,BAO_0000218,Rattus norvegicus,2369.0,CHEMBL629799,A,,Biodistribution studied in the adrenals of immature Fischer female rats at 1 hr +E2; activity is expressed as inductive dose / gram,Intermediate
,In vivo,Adrenal gland,,,1,,,N,50597,10911,1,10116.0,11944,,BAO_0000218,Rattus norvegicus,2369.0,CHEMBL629800,A,,Biodistribution studied in the adrenals of immature Fischer female rats at 1 hour; activity is expressed as inductive dose / gram,Intermediate
,In vivo,Adrenal gland,,,1,,,N,50597,10911,1,10116.0,11945,,BAO_0000218,Rattus norvegicus,2369.0,CHEMBL629801,A,,Biodistribution studied in the adrenals of immature Fischer female rats at 2 hour; activity is expressed as inductive dose / gram,Intermediate
,In vivo,Adrenal gland,,,1,,,N,50597,10911,1,10116.0,11946,,BAO_0000218,Rattus norvegicus,2369.0,CHEMBL629802,A,,Biodistribution studied in the adrenals of immature Fischer female rats at 5 hour,Intermediate
,In vivo,Adrenal gland,,,1,,,N,50597,10911,1,10116.0,11947,,BAO_0000218,Rattus norvegicus,2369.0,CHEMBL629803,A,,Biodistribution studied in the adrenals of immature Fischer female rats at 5 hour; activity is expressed as inductive dose / gram,Intermediate
,In vivo,Blood,,,1,,,N,50597,10911,1,10116.0,11948,,BAO_0000218,Rattus norvegicus,178.0,CHEMBL629804,A,,Biodistribution studied in the blood of immature Fischer female rats at 1 hr +E2; activity is expressed as inductive dose / gram,Intermediate
,In vivo,Blood,,,1,,,N,50597,10911,1,10116.0,11949,,BAO_0000218,Rattus norvegicus,178.0,CHEMBL629805,A,,Biodistribution studied in the blood of immature Fischer female rats at 1 hour; activity is expressed as inductive dose / gram,Intermediate
,In vivo,Blood,,,1,,,N,50597,10911,1,10116.0,11950,,BAO_0000218,Rattus norvegicus,178.0,CHEMBL629806,A,,Biodistribution studied in the blood of immature Fischer female rats at 2 hou; activity is expressed as inductive dose / gram,Intermediate
,In vivo,Blood,,,1,,,N,50597,10911,1,10116.0,11951,,BAO_0000218,Rattus norvegicus,178.0,CHEMBL629807,A,,Biodistribution studied in the blood of immature Fischer female rats at 2 hour; activity is expressed as inductive dose / gram,Intermediate
,In vivo,Blood,,,1,,,N,50597,10911,1,10116.0,11952,,BAO_0000218,Rattus norvegicus,178.0,CHEMBL629808,A,,Biodistribution studied in the blood of immature Fischer female rats at 5 hour; activity is expressed as inductive dose / gram,Intermediate
,In vivo,Brain,,,1,,,N,50597,10911,1,10116.0,11953,,BAO_0000218,Rattus norvegicus,955.0,CHEMBL629809,A,,Biodistribution studied in the brain of immature Fischer female rats at 1 hr +E2; activity is expressed as inductive dose / gram,Intermediate
,In vivo,Brain,,,1,,,N,50597,10911,1,10116.0,11954,,BAO_0000218,Rattus norvegicus,955.0,CHEMBL629810,A,,Biodistribution studied in the brain of immature Fischer female rats at 1 hour; activity is expressed as inductive dose / gram,Intermediate
,In vivo,Brain,,,1,,,N,50597,10911,1,10116.0,11955,,BAO_0000218,Rattus norvegicus,955.0,CHEMBL629811,A,,Biodistribution studied in the brain of immature Fischer female rats at 2 hou; activity is expressed as inductive dose / gram,Intermediate
,In vivo,Brain,,,1,,,N,50597,10911,1,10116.0,11956,,BAO_0000218,Rattus norvegicus,955.0,CHEMBL629812,A,,Biodistribution studied in the brain of immature Fischer female rats at 2 hour; activity is expressed as inductive dose / gram,Intermediate
,In vivo,Brain,,,1,,,N,50597,10911,1,10116.0,11957,,BAO_0000218,Rattus norvegicus,955.0,CHEMBL629813,A,,Biodistribution studied in the brain of immature Fischer female rats at 5 hou; activity is expressed as inductive dose / gram,Intermediate
,In vivo,Brain,,,1,,,N,50597,10911,1,10116.0,11958,,BAO_0000218,Rattus norvegicus,955.0,CHEMBL874460,A,,Biodistribution studied in the brain of immature Fischer female rats at 5 hour; activity is expressed as inductive dose / gram,Intermediate
,In vivo,,,,1,,,N,50597,10911,1,10116.0,11959,,BAO_0000218,Rattus norvegicus,,CHEMBL629814,A,,Biodistribution studied in the fat of immature Fischer female rats at 1 hr +E2; activity is expressed as inductive dose / gram,Intermediate
,In vivo,,,,1,,,N,50597,10911,1,10116.0,11960,,BAO_0000218,Rattus norvegicus,,CHEMBL629815,A,,Biodistribution studied in the fat of immature Fischer female rats at 1 hour; activity is expressed as inductive dose / gram,Intermediate
,In vivo,,,,1,,,N,50597,10911,1,10116.0,11961,,BAO_0000218,Rattus norvegicus,,CHEMBL629816,A,,Biodistribution studied in the fat of immature Fischer female rats at 2 hour; activity is expressed as inductive dose / gram,Intermediate
,In vivo,,,,1,,,N,50597,10911,1,10116.0,11962,,BAO_0000218,Rattus norvegicus,,CHEMBL629817,A,,Biodistribution studied in the fat of immature Fischer female rats at 5 hour; activity is expressed as inductive dose / gram,Intermediate
,In vivo,Kidney,,,1,,,N,50597,10911,1,10116.0,11963,,BAO_0000218,Rattus norvegicus,2113.0,CHEMBL626643,A,,Biodistribution studied in the kidneys of immature Fischer female rats at 1 hr +E2; activity is expressed as inductive dose / gram,Intermediate
,In vivo,Kidney,,,1,,,N,50597,10911,1,10116.0,11964,,BAO_0000218,Rattus norvegicus,2113.0,CHEMBL626644,A,,Biodistribution studied in the kidneys of immature Fischer female rats at 1 hour; activity is expressed as inductive dose / gram,Intermediate
,In vivo,Kidney,,,1,,,N,50597,10911,1,10116.0,11965,,BAO_0000218,Rattus norvegicus,2113.0,CHEMBL626806,A,,Biodistribution studied in the kidneys of immature Fischer female rats at 2 hour; activity is expressed as inductive dose / gram,Intermediate
,In vivo,Kidney,,,1,,,N,50597,10911,1,10116.0,11966,,BAO_0000218,Rattus norvegicus,2113.0,CHEMBL626807,A,,Biodistribution studied in the kidneys of immature Fischer female rats at 5 hour; activity is expressed as inductive dose / gram,Intermediate
,In vivo,Liver,,,1,,,N,50597,10911,1,10116.0,11967,,BAO_0000218,Rattus norvegicus,2107.0,CHEMBL627261,A,,Biodistribution studied in the liver of immature Fischer female rats at 1 hr +E2; activity is expressed as inductive dose / gram,Intermediate
,In vivo,Liver,,,1,,,N,50597,10911,1,10116.0,11968,,BAO_0000218,Rattus norvegicus,2107.0,CHEMBL627262,A,,Biodistribution studied in the liver of immature Fischer female rats at 1 hour; activity is expressed as inductive dose / gram,Intermediate
,In vivo,Liver,,,1,,,N,50597,10911,1,10116.0,11969,,BAO_0000218,Rattus norvegicus,2107.0,CHEMBL627263,A,,Biodistribution studied in the liver of immature Fischer female rats at 2 hour; activity is expressed as inductive dose / gram,Intermediate
,In vivo,Liver,,,1,,,N,50597,10911,1,10116.0,11970,,BAO_0000218,Rattus norvegicus,2107.0,CHEMBL627264,A,,Biodistribution studied in the liver of immature Fischer female rats at 5 hour; activity is expressed as inductive dose / gram,Intermediate
,In vivo,Lung,,,1,,,N,50597,10911,1,10116.0,11971,,BAO_0000218,Rattus norvegicus,2048.0,CHEMBL627265,A,,Biodistribution studied in the lungs of immature Fischer female rats at 1 hr +E2; activity is expressed as inductive dose / gram,Intermediate
,In vivo,Lung,,,1,,,N,50597,10911,1,10116.0,11972,,BAO_0000218,Rattus norvegicus,2048.0,CHEMBL627266,A,,Biodistribution studied in the lungs of immature Fischer female rats at 1 hour; activity is expressed as inductive dose / gram,Intermediate
,In vivo,Lung,,,1,,,N,50597,10911,1,10116.0,11973,,BAO_0000218,Rattus norvegicus,2048.0,CHEMBL627267,A,,Biodistribution studied in the lungs of immature Fischer female rats at 2 hour; activity is expressed as inductive dose / gram,Intermediate
,In vivo,Lung,,,1,,,N,50597,10911,1,10116.0,11974,,BAO_0000218,Rattus norvegicus,2048.0,CHEMBL627268,A,,Biodistribution studied in the lungs of immature Fischer female rats at 5 hour; activity is expressed as inductive dose / gram,Intermediate
,In vivo,Muscle tissue,,,1,,,N,50597,10911,1,10116.0,11975,,BAO_0000218,Rattus norvegicus,2385.0,CHEMBL627269,A,,Biodistribution studied in the muscle of immature Fischer female rats at 1 hr +E2; activity is expressed as inductive dose / gram,Intermediate
,In vivo,Muscle tissue,,,1,,,N,50597,10911,1,10116.0,11976,,BAO_0000218,Rattus norvegicus,2385.0,CHEMBL627270,A,,Biodistribution studied in the muscle of immature Fischer female rats at 1 hour; activity is expressed as inductive dose / gram,Intermediate
,,,,,1,,,N,50597,8608,1,10116.0,11977,,BAO_0000218,Rattus norvegicus,,CHEMBL627271,A,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats heart after 30 minutes intravenous administration; dose/g, range 0.95-1.44",Intermediate
,,,,,1,,,N,50597,8608,1,10116.0,11978,,BAO_0000218,Rattus norvegicus,,CHEMBL627946,A,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats heart after 30 minutes intravenous administration; dose/g, range 1.39-2.43",Intermediate
,,,,,1,,,N,50597,8608,1,10116.0,11979,,BAO_0000218,Rattus norvegicus,,CHEMBL875472,A,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats heart after 30 minutes intravenous administration; dose/g, range 2.47-2.96",Intermediate
,,,,,1,,,N,50597,8608,1,10116.0,11980,,BAO_0000218,Rattus norvegicus,,CHEMBL627947,A,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats heart after 30 minutes intravenous administration; dose/g, range 2.67-3.69",Intermediate
,,,,,1,,,N,50597,8608,1,10116.0,11981,,BAO_0000218,Rattus norvegicus,,CHEMBL627948,A,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats heart after 30 minutes intravenous administration; dose/g, range 2.67-4.31",Intermediate
,,,,,1,,,N,50597,8608,1,10116.0,11982,,BAO_0000218,Rattus norvegicus,,CHEMBL628113,A,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats heart after 30 minutes intravenous administration; dose/g, range 3.17-4.70",Intermediate
,,,,,1,,,N,50597,8608,1,10116.0,11983,,BAO_0000218,Rattus norvegicus,,CHEMBL628114,A,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats heart after 5 minutes intravenous administration.; dose/g, range 2.20-2.97",Intermediate
,,,,,1,,,N,50597,8608,1,10116.0,11984,,BAO_0000218,Rattus norvegicus,,CHEMBL628115,A,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats heart after 5 minutes intravenous administration; dose/g, range 0.90-1.46",Intermediate
,,,,,1,,,N,50597,8608,1,10116.0,11985,,BAO_0000218,Rattus norvegicus,,CHEMBL628116,A,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats heart after 5 minutes intravenous administration; dose/g, range 2.72-3.52",Intermediate
,,,,,1,,,N,50597,8608,1,10116.0,11986,,BAO_0000218,Rattus norvegicus,,CHEMBL628117,A,,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats heart after 5 minutes intravenous administration; dose/g, range 2.78-3.62",Intermediate
