assays_ss_d,assays_tss_d,assays_ss_cll_tp,assays_ss_tss,assays_ss_rgnsm,assays_src_ss_d,assays_ss_tp,assays_ss_sbclllr_frctn,assays_cll_d,assays_rltnshp_tp,assays_dc_d,assays_b_frmt,assays_chmbl_d,assays_td,assays_ss_ctgr,assays_crtd_b,assays_ss_strn,assays_cnfdnc_scr,assays_src_d,assays_vrnt_d
11921,178.0,,Blood,Rattus norvegicus,,A,,,N,13751,BAO_0000218,CHEMBL628665,50597,,Intermediate,,1,1,
11922,178.0,,Blood,Rattus norvegicus,,A,,,N,13751,BAO_0000218,CHEMBL628666,50597,,Intermediate,,1,1,
11923,178.0,,Blood,Rattus norvegicus,,A,,,N,13751,BAO_0000218,CHEMBL628667,50597,,Intermediate,,1,1,
11924,178.0,,Blood,Rattus norvegicus,,A,,,N,13751,BAO_0000218,CHEMBL628668,50597,,Intermediate,,1,1,
11925,178.0,,Blood,Rattus norvegicus,,A,,,N,13751,BAO_0000218,CHEMBL628669,50597,,Intermediate,,1,1,
11926,178.0,,Blood,Rattus norvegicus,,A,,,N,13751,BAO_0000218,CHEMBL628670,50597,,Intermediate,,1,1,
11927,178.0,,Blood,Rattus norvegicus,,A,,,N,13751,BAO_0000218,CHEMBL628671,50597,,Intermediate,,1,1,
11928,10000001.0,,Bone,Rattus norvegicus,,A,,,N,13751,BAO_0000218,CHEMBL628672,50597,,Intermediate,,1,1,
11929,10000001.0,,Bone,Rattus norvegicus,,A,,,N,13751,BAO_0000218,CHEMBL630300,50597,,Intermediate,,1,1,
11930,10000001.0,,Bone,Rattus norvegicus,,A,,,N,13751,BAO_0000218,CHEMBL629787,50597,,Intermediate,,1,1,
11931,10000001.0,,Bone,Rattus norvegicus,,A,,,N,13751,BAO_0000218,CHEMBL629788,50597,,Intermediate,,1,1,
11932,955.0,,Brain,Rattus norvegicus,,A,,,N,13751,BAO_0000218,CHEMBL629789,50597,,Intermediate,,1,1,
11933,955.0,,Brain,Rattus norvegicus,,A,,,N,13751,BAO_0000218,CHEMBL629790,50597,,Intermediate,,1,1,
11934,955.0,,Brain,Rattus norvegicus,,A,,,N,13751,BAO_0000218,CHEMBL629791,50597,,Intermediate,,1,1,
11935,955.0,,Brain,Rattus norvegicus,,A,,,N,13751,BAO_0000218,CHEMBL629792,50597,,Intermediate,,1,1,
11936,955.0,,Brain,Rattus norvegicus,,A,,,N,13751,BAO_0000218,CHEMBL629793,50597,,Intermediate,,1,1,
11937,955.0,,Brain,Rattus norvegicus,,A,,,N,13751,BAO_0000218,CHEMBL629794,50597,,Intermediate,,1,1,
11938,,,,Rattus norvegicus,,A,,,N,10677,BAO_0000218,CHEMBL874459,50597,,Intermediate,,1,1,
11939,,,,Rattus norvegicus,,A,,,N,10677,BAO_0000218,CHEMBL629795,50597,,Intermediate,,1,1,
11940,,,,Rattus norvegicus,,A,,,N,10677,BAO_0000218,CHEMBL629796,50597,,Intermediate,,1,1,
11941,,,,Rattus norvegicus,,A,,,N,10677,BAO_0000218,CHEMBL629797,50597,,Intermediate,,1,1,
11942,,,,Rattus norvegicus,,A,,,N,10677,BAO_0000218,CHEMBL629798,50597,,Intermediate,,1,1,
11943,2369.0,,Adrenal gland,Rattus norvegicus,,A,,,N,10911,BAO_0000218,CHEMBL629799,50597,,Intermediate,,1,1,
11944,2369.0,,Adrenal gland,Rattus norvegicus,,A,,,N,10911,BAO_0000218,CHEMBL629800,50597,,Intermediate,,1,1,
11945,2369.0,,Adrenal gland,Rattus norvegicus,,A,,,N,10911,BAO_0000218,CHEMBL629801,50597,,Intermediate,,1,1,
11946,2369.0,,Adrenal gland,Rattus norvegicus,,A,,,N,10911,BAO_0000218,CHEMBL629802,50597,,Intermediate,,1,1,
11947,2369.0,,Adrenal gland,Rattus norvegicus,,A,,,N,10911,BAO_0000218,CHEMBL629803,50597,,Intermediate,,1,1,
11948,178.0,,Blood,Rattus norvegicus,,A,,,N,10911,BAO_0000218,CHEMBL629804,50597,,Intermediate,,1,1,
11949,178.0,,Blood,Rattus norvegicus,,A,,,N,10911,BAO_0000218,CHEMBL629805,50597,,Intermediate,,1,1,
11950,178.0,,Blood,Rattus norvegicus,,A,,,N,10911,BAO_0000218,CHEMBL629806,50597,,Intermediate,,1,1,
11951,178.0,,Blood,Rattus norvegicus,,A,,,N,10911,BAO_0000218,CHEMBL629807,50597,,Intermediate,,1,1,
11952,178.0,,Blood,Rattus norvegicus,,A,,,N,10911,BAO_0000218,CHEMBL629808,50597,,Intermediate,,1,1,
11953,955.0,,Brain,Rattus norvegicus,,A,,,N,10911,BAO_0000218,CHEMBL629809,50597,,Intermediate,,1,1,
11954,955.0,,Brain,Rattus norvegicus,,A,,,N,10911,BAO_0000218,CHEMBL629810,50597,,Intermediate,,1,1,
11955,955.0,,Brain,Rattus norvegicus,,A,,,N,10911,BAO_0000218,CHEMBL629811,50597,,Intermediate,,1,1,
11956,955.0,,Brain,Rattus norvegicus,,A,,,N,10911,BAO_0000218,CHEMBL629812,50597,,Intermediate,,1,1,
11957,955.0,,Brain,Rattus norvegicus,,A,,,N,10911,BAO_0000218,CHEMBL629813,50597,,Intermediate,,1,1,
11958,955.0,,Brain,Rattus norvegicus,,A,,,N,10911,BAO_0000218,CHEMBL874460,50597,,Intermediate,,1,1,
11959,,,,Rattus norvegicus,,A,,,N,10911,BAO_0000218,CHEMBL629814,50597,,Intermediate,,1,1,
11960,,,,Rattus norvegicus,,A,,,N,10911,BAO_0000218,CHEMBL629815,50597,,Intermediate,,1,1,
11961,,,,Rattus norvegicus,,A,,,N,10911,BAO_0000218,CHEMBL629816,50597,,Intermediate,,1,1,
11962,,,,Rattus norvegicus,,A,,,N,10911,BAO_0000218,CHEMBL629817,50597,,Intermediate,,1,1,
11963,2113.0,,Kidney,Rattus norvegicus,,A,,,N,10911,BAO_0000218,CHEMBL626643,50597,,Intermediate,,1,1,
11964,2113.0,,Kidney,Rattus norvegicus,,A,,,N,10911,BAO_0000218,CHEMBL626644,50597,,Intermediate,,1,1,
11965,2113.0,,Kidney,Rattus norvegicus,,A,,,N,10911,BAO_0000218,CHEMBL626806,50597,,Intermediate,,1,1,
11966,2113.0,,Kidney,Rattus norvegicus,,A,,,N,10911,BAO_0000218,CHEMBL626807,50597,,Intermediate,,1,1,
11967,2107.0,,Liver,Rattus norvegicus,,A,,,N,10911,BAO_0000218,CHEMBL627261,50597,,Intermediate,,1,1,
11968,2107.0,,Liver,Rattus norvegicus,,A,,,N,10911,BAO_0000218,CHEMBL627262,50597,,Intermediate,,1,1,
11969,2107.0,,Liver,Rattus norvegicus,,A,,,N,10911,BAO_0000218,CHEMBL627263,50597,,Intermediate,,1,1,
11970,2107.0,,Liver,Rattus norvegicus,,A,,,N,10911,BAO_0000218,CHEMBL627264,50597,,Intermediate,,1,1,
11971,2048.0,,Lung,Rattus norvegicus,,A,,,N,10911,BAO_0000218,CHEMBL627265,50597,,Intermediate,,1,1,
11972,2048.0,,Lung,Rattus norvegicus,,A,,,N,10911,BAO_0000218,CHEMBL627266,50597,,Intermediate,,1,1,
11973,2048.0,,Lung,Rattus norvegicus,,A,,,N,10911,BAO_0000218,CHEMBL627267,50597,,Intermediate,,1,1,
11974,2048.0,,Lung,Rattus norvegicus,,A,,,N,10911,BAO_0000218,CHEMBL627268,50597,,Intermediate,,1,1,
11975,2385.0,,Muscle tissue,Rattus norvegicus,,A,,,N,10911,BAO_0000218,CHEMBL627269,50597,,Intermediate,,1,1,
11976,2385.0,,Muscle tissue,Rattus norvegicus,,A,,,N,10911,BAO_0000218,CHEMBL627270,50597,,Intermediate,,1,1,
11977,,,,Rattus norvegicus,,A,,,N,8608,BAO_0000218,CHEMBL627271,50597,,Intermediate,,1,1,
11978,,,,Rattus norvegicus,,A,,,N,8608,BAO_0000218,CHEMBL627946,50597,,Intermediate,,1,1,
11979,,,,Rattus norvegicus,,A,,,N,8608,BAO_0000218,CHEMBL875472,50597,,Intermediate,,1,1,
11980,,,,Rattus norvegicus,,A,,,N,8608,BAO_0000218,CHEMBL627947,50597,,Intermediate,,1,1,
11981,,,,Rattus norvegicus,,A,,,N,8608,BAO_0000218,CHEMBL627948,50597,,Intermediate,,1,1,
11982,,,,Rattus norvegicus,,A,,,N,8608,BAO_0000218,CHEMBL628113,50597,,Intermediate,,1,1,
11983,,,,Rattus norvegicus,,A,,,N,8608,BAO_0000218,CHEMBL628114,50597,,Intermediate,,1,1,
11984,,,,Rattus norvegicus,,A,,,N,8608,BAO_0000218,CHEMBL628115,50597,,Intermediate,,1,1,
11985,,,,Rattus norvegicus,,A,,,N,8608,BAO_0000218,CHEMBL628116,50597,,Intermediate,,1,1,
11986,,,,Rattus norvegicus,,A,,,N,8608,BAO_0000218,CHEMBL628117,50597,,Intermediate,,1,1,
11987,,,,Rattus norvegicus,,A,,,N,8608,BAO_0000218,CHEMBL628118,50597,,Intermediate,,1,1,
11988,,,,Rattus norvegicus,,A,,,N,8608,BAO_0000218,CHEMBL628119,50597,,Intermediate,,1,1,
11989,,,,Rattus norvegicus,,A,,,N,8608,BAO_0000218,CHEMBL628120,50597,,Intermediate,,1,1,
11990,,,,Rattus norvegicus,,A,,,N,8608,BAO_0000218,CHEMBL628121,50597,,Intermediate,,1,1,
11991,,,,Rattus norvegicus,,A,,,N,8608,BAO_0000218,CHEMBL628122,50597,,Intermediate,,1,1,
11992,,,,Rattus norvegicus,,A,,,N,8608,BAO_0000218,CHEMBL627297,50597,,Intermediate,,1,1,
11993,,,,Rattus norvegicus,,A,,,N,8608,BAO_0000218,CHEMBL627298,50597,,Intermediate,,1,1,
11994,,,,Rattus norvegicus,,A,,,N,8608,BAO_0000218,CHEMBL627299,50597,,Intermediate,,1,1,
11995,,,,Rattus norvegicus,,A,,,N,8608,BAO_0000218,CHEMBL627300,50597,,Intermediate,,1,1,
11996,,,,Rattus norvegicus,,A,,,N,8608,BAO_0000218,CHEMBL627301,50597,,Intermediate,,1,1,
11997,,,,Rattus norvegicus,,A,,,N,8608,BAO_0000218,CHEMBL627302,50597,,Intermediate,,1,1,
11998,,,,Rattus norvegicus,,A,,,N,8608,BAO_0000218,CHEMBL627303,50597,,Intermediate,,1,1,
11999,,,,Rattus norvegicus,,A,,,N,8608,BAO_0000218,CHEMBL627304,50597,,Intermediate,,1,1,
12000,,,,Rattus norvegicus,,A,,,N,8608,BAO_0000218,CHEMBL627305,50597,,Intermediate,,1,1,
12001,,,,Rattus norvegicus,,A,,,N,8608,BAO_0000218,CHEMBL627306,50597,,Intermediate,,1,1,
12002,,,,Rattus norvegicus,,A,,,N,8608,BAO_0000218,CHEMBL623982,50597,,Intermediate,,1,1,
12003,,,,Rattus norvegicus,,A,,,N,8608,BAO_0000218,CHEMBL623983,50597,,Intermediate,,1,1,
12004,,,,Rattus norvegicus,,A,,,N,8608,BAO_0000218,CHEMBL623984,50597,,Intermediate,,1,1,
12005,,,,Rattus norvegicus,,A,,,N,8608,BAO_0000218,CHEMBL623985,50597,,Intermediate,,1,1,
12006,,,,Rattus norvegicus,,A,,,N,8608,BAO_0000218,CHEMBL623986,50597,,Intermediate,,1,1,
12007,,,,Rattus norvegicus,,A,,,N,8608,BAO_0000218,CHEMBL623987,50597,,Intermediate,,1,1,
12008,,,,Rattus norvegicus,,A,,,N,8608,BAO_0000218,CHEMBL623988,50597,,Intermediate,,1,1,
12009,,,,Rattus norvegicus,,A,,,N,8608,BAO_0000218,CHEMBL623989,50597,,Intermediate,,1,1,
12010,,,,Rattus norvegicus,,A,,,N,8608,BAO_0000218,CHEMBL622215,50597,,Intermediate,,1,1,
12011,,,,Rattus norvegicus,,A,,,N,8608,BAO_0000218,CHEMBL622216,50597,,Intermediate,,1,1,
12012,,,,Rattus norvegicus,,A,,,N,8608,BAO_0000218,CHEMBL877481,50597,,Intermediate,,1,1,
12013,,,,,,A,,,U,16359,BAO_0000218,CHEMBL622217,22224,,Autocuration,,0,1,
12014,,,,Mus musculus,,A,,,N,13701,BAO_0000218,CHEMBL622218,50594,,Intermediate,,1,1,
12015,,,,Rattus norvegicus,,A,,,N,14554,BAO_0000218,CHEMBL622219,50597,,Intermediate,,1,1,
12016,,,,,,A,,,U,6241,BAO_0000019,CHEMBL622220,22224,,Autocuration,,0,1,
12017,,,,Canis lupus familiaris,,A,,,N,11537,BAO_0000218,CHEMBL622221,50588,,Intermediate,,1,1,
12018,,,,Mus musculus,,A,,,N,11537,BAO_0000218,CHEMBL622222,50594,,Intermediate,,1,1,
12019,,,,Canis lupus familiaris,,A,,,N,11537,BAO_0000218,CHEMBL622223,50588,,Intermediate,,1,1,
12020,,,,Mus musculus,,A,,,N,11537,BAO_0000218,CHEMBL622224,50594,,Intermediate,,1,1,
12021,,,,,,A,,,U,13118,BAO_0000019,CHEMBL622225,22224,,Autocuration,,0,1,
12022,,,,,,A,,,U,13118,BAO_0000019,CHEMBL622226,22224,,Autocuration,,0,1,
12023,,,,Cavia porcellus,,A,,,N,9562,BAO_0000218,CHEMBL624154,50512,,Intermediate,,1,1,
12024,,,,Rattus norvegicus,,A,,,N,10363,BAO_0000218,CHEMBL624155,50597,,Intermediate,,1,1,
12025,,,,Rattus norvegicus,,A,,,N,10363,BAO_0000218,CHEMBL624156,50597,,Intermediate,,1,1,
12026,,,,Rattus norvegicus,,A,,,N,10363,BAO_0000218,CHEMBL624157,50597,,Intermediate,,1,1,
12027,,,,Rattus norvegicus,,A,,,N,10363,BAO_0000218,CHEMBL624158,50597,,Intermediate,,1,1,
12028,,,,Rattus norvegicus,,A,,,N,12504,BAO_0000218,CHEMBL624159,50597,,Intermediate,,1,1,
12029,,,,Rattus norvegicus,,A,,,N,12504,BAO_0000218,CHEMBL624160,50597,,Intermediate,,1,1,
12030,,,,Rattus norvegicus,,A,,,N,12504,BAO_0000218,CHEMBL624161,50597,,Intermediate,,1,1,
12031,,,,Rattus norvegicus,,A,,,N,12504,BAO_0000218,CHEMBL624162,50597,,Intermediate,,1,1,
12032,,,,Canis lupus familiaris,,A,,,N,13317,BAO_0000218,CHEMBL624163,50588,,Intermediate,,1,1,
12033,,,,Rattus norvegicus,,A,,,N,15078,BAO_0000218,CHEMBL624164,50597,,Intermediate,,1,1,
12034,,,,Rattus norvegicus,,A,,,N,14941,BAO_0000218,CHEMBL624165,50597,,Intermediate,,1,1,
12035,,,,Rattus norvegicus,,A,,,N,15078,BAO_0000218,CHEMBL624166,50597,,Intermediate,,1,1,
12036,,,,Rattus norvegicus,,A,,,N,15078,BAO_0000218,CHEMBL624167,50597,,Intermediate,,1,1,
12037,,,,Rattus norvegicus,,A,,,N,14941,BAO_0000218,CHEMBL624168,50597,,Intermediate,,1,1,
12038,,,,Rattus norvegicus,,A,,,N,14067,BAO_0000218,CHEMBL624169,50597,,Intermediate,,1,1,
12039,,,,Homo sapiens,,A,,,N,14215,BAO_0000218,CHEMBL624170,50587,,Intermediate,,1,1,
12040,,,,Callithrix,,A,,,U,14215,BAO_0000218,CHEMBL624171,22224,,Autocuration,,0,1,
12041,,,,Simiiformes,,A,,,U,14215,BAO_0000218,CHEMBL624172,22224,,Autocuration,,0,1,
12042,,,,Canis lupus familiaris,,A,,,N,14215,BAO_0000218,CHEMBL624173,50588,,Intermediate,,1,1,
12043,,,,Homo sapiens,,A,,,N,14215,BAO_0000218,CHEMBL877488,50587,,Intermediate,,1,1,
12044,,,,Rattus norvegicus,,A,,,N,14215,BAO_0000218,CHEMBL624174,50597,,Intermediate,,1,1,
12045,,,,Callithrix,,A,,,U,14215,BAO_0000218,CHEMBL624175,22224,,Autocuration,,0,1,
12046,,,,Simiiformes,,A,,,U,14215,BAO_0000218,CHEMBL624176,22224,,Autocuration,,0,1,
12047,,,,Canis lupus familiaris,,A,,,N,14215,BAO_0000218,CHEMBL624177,50588,,Intermediate,,1,1,
12048,,,,Homo sapiens,,A,,,N,14215,BAO_0000218,CHEMBL624178,50587,,Intermediate,,1,1,
12049,,,,Rattus norvegicus,,A,,,N,14215,BAO_0000218,CHEMBL624179,50597,,Intermediate,,1,1,
12050,,,,Rattus norvegicus,,A,,,N,14215,BAO_0000218,CHEMBL627689,50597,,Intermediate,,1,1,
12051,,,,Homo sapiens,,A,,,N,14215,BAO_0000218,CHEMBL627690,50587,,Intermediate,,1,1,
12052,,,,,,A,,,U,11324,BAO_0000019,CHEMBL627691,22224,,Autocuration,,0,1,
12053,,,,Callithrix,,A,,,U,11324,BAO_0000019,CHEMBL627692,22224,,Autocuration,,0,1,
12054,,,,Callithrix,,A,,,U,11324,BAO_0000019,CHEMBL627693,22224,,Autocuration,,0,1,
12055,,,,Rattus norvegicus,,A,,,N,13875,BAO_0000218,CHEMBL627694,50597,,Intermediate,,1,1,
12056,,,,Rattus norvegicus,,A,,,N,13875,BAO_0000218,CHEMBL627695,50597,,Intermediate,,1,1,
12057,,,,,,A,,,U,13875,BAO_0000218,CHEMBL627696,22224,,Autocuration,,0,1,
12058,,,,Rattus norvegicus,,A,,,N,13875,BAO_0000218,CHEMBL627697,50597,,Intermediate,,1,1,
12059,,,,Rattus norvegicus,,A,,,N,13875,BAO_0000218,CHEMBL627698,50597,,Intermediate,,1,1,
12060,,,,Rattus norvegicus,,A,,,N,13875,BAO_0000218,CHEMBL627699,50597,,Intermediate,,1,1,
12061,,,,Rattus norvegicus,,A,,,N,13807,BAO_0000218,CHEMBL627700,50597,,Intermediate,,1,1,
12062,,,,Rattus norvegicus,,A,,,N,14127,BAO_0000218,CHEMBL627701,50597,,Intermediate,,1,1,
12063,,,,,,A,,,U,15116,BAO_0000218,CHEMBL627702,22224,,Autocuration,,0,1,
12064,,,,,,A,,,U,15116,BAO_0000218,CHEMBL627703,22224,,Autocuration,,0,1,
12065,,,,Simiiformes,,A,,,U,15604,BAO_0000218,CHEMBL626873,22224,,Autocuration,,0,1,
12066,,,,Rattus norvegicus,,A,,,N,15604,BAO_0000218,CHEMBL629583,50597,,Intermediate,,1,1,
12067,,,,Canis lupus familiaris,,A,,,N,15604,BAO_0000218,CHEMBL629584,50588,,Intermediate,,1,1,
12068,,,,Canis lupus familiaris,,A,,,N,15604,BAO_0000218,CHEMBL629585,50588,,Intermediate,,1,1,
12069,955.0,,Brain,Rattus norvegicus,,A,,,N,13751,BAO_0000218,CHEMBL629586,50597,,Intermediate,,1,1,
12070,955.0,,Brain,Rattus norvegicus,,A,,,N,13751,BAO_0000218,CHEMBL629587,50597,,Intermediate,,1,1,
12071,,,,Rattus norvegicus,,A,,,N,13751,BAO_0000218,CHEMBL629588,50597,,Intermediate,,1,1,
12072,,,,Rattus norvegicus,,A,,,N,13751,BAO_0000218,CHEMBL629589,50597,,Intermediate,,1,1,
12073,,,,Rattus norvegicus,,A,,,N,13751,BAO_0000218,CHEMBL629590,50597,,Intermediate,,1,1,
12074,,,,Rattus norvegicus,,A,,,N,13751,BAO_0000218,CHEMBL629591,50597,,Intermediate,,1,1,
12075,,,,Rattus norvegicus,,A,,,N,13751,BAO_0000218,CHEMBL629592,50597,,Intermediate,,1,1,
12076,,,,Rattus norvegicus,,A,,,N,13751,BAO_0000218,CHEMBL629593,50597,,Intermediate,,1,1,
12077,,,,Rattus norvegicus,,A,,,N,13751,BAO_0000218,CHEMBL629594,50597,,Intermediate,,1,1,
12078,948.0,,Heart,Rattus norvegicus,,A,,,N,13751,BAO_0000218,CHEMBL629595,50597,,Intermediate,,1,1,
12079,948.0,,Heart,Rattus norvegicus,,A,,,N,13751,BAO_0000218,CHEMBL630290,50597,,Intermediate,,1,1,
12080,948.0,,Heart,Rattus norvegicus,,A,,,N,13751,BAO_0000218,CHEMBL627137,50597,,Intermediate,,1,1,
12081,948.0,,Heart,Rattus norvegicus,,A,,,N,13751,BAO_0000218,CHEMBL627138,50597,,Intermediate,,1,1,
12082,948.0,,Heart,Rattus norvegicus,,A,,,N,13751,BAO_0000218,CHEMBL627139,50597,,Intermediate,,1,1,
12083,948.0,,Heart,Rattus norvegicus,,A,,,N,13751,BAO_0000218,CHEMBL627140,50597,,Intermediate,,1,1,
12084,948.0,,Heart,Rattus norvegicus,,A,,,N,13751,BAO_0000218,CHEMBL627141,50597,,Intermediate,,1,1,
12085,2113.0,,Kidney,Rattus norvegicus,,A,,,N,13751,BAO_0000218,CHEMBL627142,50597,,Intermediate,,1,1,
12086,2113.0,,Kidney,Rattus norvegicus,,A,,,N,13751,BAO_0000218,CHEMBL627143,50597,,Intermediate,,1,1,
12087,2113.0,,Kidney,Rattus norvegicus,,A,,,N,13751,BAO_0000218,CHEMBL874449,50597,,Intermediate,,1,1,
12088,2113.0,,Kidney,Rattus norvegicus,,A,,,N,13751,BAO_0000218,CHEMBL627144,50597,,Intermediate,,1,1,
12089,2113.0,,Kidney,Rattus norvegicus,,A,,,N,13751,BAO_0000218,CHEMBL627145,50597,,Intermediate,,1,1,
12090,2113.0,,Kidney,Rattus norvegicus,,A,,,N,13751,BAO_0000218,CHEMBL627146,50597,,Intermediate,,1,1,
12091,2113.0,,Kidney,Rattus norvegicus,,A,,,N,13751,BAO_0000218,CHEMBL627147,50597,,Intermediate,,1,1,
12092,2107.0,,Liver,Rattus norvegicus,,A,,,N,13751,BAO_0000218,CHEMBL627148,50597,,Intermediate,,1,1,
12093,2048.0,,Lung,Rattus norvegicus,,A,,,N,13751,BAO_0000218,CHEMBL627149,50597,,Intermediate,,1,1,
12094,2048.0,,Lung,Rattus norvegicus,,A,,,N,13751,BAO_0000218,CHEMBL632160,50597,,Intermediate,,1,1,
12095,2048.0,,Lung,Rattus norvegicus,,A,,,N,13751,BAO_0000218,CHEMBL632161,50597,,Intermediate,,1,1,
12096,2048.0,,Lung,Rattus norvegicus,,A,,,N,13751,BAO_0000218,CHEMBL632162,50597,,Intermediate,,1,1,
12097,2048.0,,Lung,Rattus norvegicus,,A,,,N,13751,BAO_0000218,CHEMBL632163,50597,,Intermediate,,1,1,
12098,2048.0,,Lung,Rattus norvegicus,,A,,,N,13751,BAO_0000218,CHEMBL874469,50597,,Intermediate,,1,1,
12099,2048.0,,Lung,Rattus norvegicus,,A,,,N,13751,BAO_0000218,CHEMBL627182,50597,,Intermediate,,1,1,
12100,2385.0,,Muscle tissue,Rattus norvegicus,,A,,,N,13751,BAO_0000218,CHEMBL627183,50597,,Intermediate,,1,1,
12101,2385.0,,Muscle tissue,Rattus norvegicus,,A,,,N,13751,BAO_0000218,CHEMBL627184,50597,,Intermediate,,1,1,
12102,2385.0,,Muscle tissue,Rattus norvegicus,,A,,,N,13751,BAO_0000218,CHEMBL627185,50597,,Intermediate,,1,1,
12103,2385.0,,Muscle tissue,Rattus norvegicus,,A,,,N,13751,BAO_0000218,CHEMBL627186,50597,,Intermediate,,1,1,
12104,2385.0,,Muscle tissue,Rattus norvegicus,,A,,,N,13751,BAO_0000218,CHEMBL627187,50597,,Intermediate,,1,1,
12105,2385.0,,Muscle tissue,Rattus norvegicus,,A,,,N,13751,BAO_0000218,CHEMBL627188,50597,,Intermediate,,1,1,
12106,2385.0,,Muscle tissue,Rattus norvegicus,,A,,,N,13751,BAO_0000218,CHEMBL627189,50597,,Intermediate,,1,1,
12107,,,,Rattus norvegicus,,A,,,N,13751,BAO_0000218,CHEMBL627190,50597,,Intermediate,,1,1,
12108,2107.0,,Liver,Rattus norvegicus,,A,,,N,13751,BAO_0000218,CHEMBL627191,50597,,Intermediate,,1,1,
12109,2107.0,,Liver,Rattus norvegicus,,A,,,N,13751,BAO_0000218,CHEMBL627192,50597,,Intermediate,,1,1,
12110,2107.0,,Liver,Rattus norvegicus,,A,,,N,13751,BAO_0000218,CHEMBL627193,50597,,Intermediate,,1,1,
12111,2385.0,,Muscle tissue,Rattus norvegicus,,A,,,N,10911,BAO_0000218,CHEMBL874590,50597,,Intermediate,,1,1,
12112,2385.0,,Muscle tissue,Rattus norvegicus,,A,,,N,10911,BAO_0000218,CHEMBL627194,50597,,Intermediate,,1,1,
12113,2385.0,,Muscle tissue,Rattus norvegicus,,A,,,N,10911,BAO_0000218,CHEMBL627195,50597,,Intermediate,,1,1,
12114,992.0,,Female gonad,Rattus norvegicus,,A,,,N,10911,BAO_0000218,CHEMBL627196,50597,,Intermediate,,1,1,
12115,992.0,,Female gonad,Rattus norvegicus,,A,,,N,10911,BAO_0000218,CHEMBL627197,50597,,Intermediate,,1,1,
12116,992.0,,Female gonad,Rattus norvegicus,,A,,,N,10911,BAO_0000218,CHEMBL627198,50597,,Intermediate,,1,1,
12117,992.0,,Female gonad,Rattus norvegicus,,A,,,N,10911,BAO_0000218,CHEMBL627199,50597,,Intermediate,,1,1,
12118,992.0,,Female gonad,Rattus norvegicus,,A,,,N,10911,BAO_0000218,CHEMBL627200,50597,,Intermediate,,1,1,
12119,1969.0,,Plasma,Rattus norvegicus,,A,,,N,10911,BAO_0000218,CHEMBL627201,50597,,Intermediate,,1,1,
12120,1969.0,,Plasma,Rattus norvegicus,,A,,,N,10911,BAO_0000218,CHEMBL627202,50597,,Intermediate,,1,1,
12121,1969.0,,Plasma,Rattus norvegicus,,A,,,N,10911,BAO_0000218,CHEMBL627203,50597,,Intermediate,,1,1,
12122,1969.0,,Plasma,Rattus norvegicus,,A,,,N,10911,BAO_0000218,CHEMBL627204,50597,,Intermediate,,1,1,
12123,2106.0,,Spleen,Rattus norvegicus,,A,,,N,10911,BAO_0000218,CHEMBL627205,50597,,Intermediate,,1,1,
12124,2106.0,,Spleen,Rattus norvegicus,,A,,,N,10911,BAO_0000218,CHEMBL627206,50597,,Intermediate,,1,1,
12125,2106.0,,Spleen,Rattus norvegicus,,A,,,N,10911,BAO_0000218,CHEMBL627207,50597,,Intermediate,,1,1,
12126,2106.0,,Spleen,Rattus norvegicus,,A,,,N,10911,BAO_0000218,CHEMBL627208,50597,,Intermediate,,1,1,
12127,2046.0,,Thyroid gland,Rattus norvegicus,,A,,,N,10911,BAO_0000218,CHEMBL627209,50597,,Intermediate,,1,1,
12128,2046.0,,Thyroid gland,Rattus norvegicus,,A,,,N,10911,BAO_0000218,CHEMBL627210,50597,,Intermediate,,1,1,
12129,2046.0,,Thyroid gland,Rattus norvegicus,,A,,,N,10911,BAO_0000218,CHEMBL627211,50597,,Intermediate,,1,1,
12130,2046.0,,Thyroid gland,Rattus norvegicus,,A,,,N,10911,BAO_0000218,CHEMBL627212,50597,,Intermediate,,1,1,
12131,995.0,,Uterus,Rattus norvegicus,,A,,,N,10911,BAO_0000218,CHEMBL627213,50597,,Intermediate,,1,1,
12132,995.0,,Uterus,Rattus norvegicus,,A,,,N,10911,BAO_0000218,CHEMBL626599,50597,,Intermediate,,1,1,
12133,995.0,,Uterus,Rattus norvegicus,,A,,,N,10911,BAO_0000218,CHEMBL626600,50597,,Intermediate,,1,1,
12134,995.0,,Uterus,Rattus norvegicus,,A,,,N,10911,BAO_0000218,CHEMBL626601,50597,,Intermediate,,1,1,
12135,,,,,,A,,,U,8081,BAO_0000019,CHEMBL627484,22224,,Autocuration,,0,1,
12136,1969.0,,Plasma,Macaca fascicularis,,A,,,N,17248,BAO_0000218,CHEMBL627485,100710,,Intermediate,,1,1,
12137,1969.0,,Plasma,Macaca fascicularis,,A,,,N,17248,BAO_0000218,CHEMBL628147,100710,,Intermediate,,1,1,
12138,1969.0,,Plasma,Macaca fascicularis,,A,,,N,17248,BAO_0000218,CHEMBL628148,100710,,Intermediate,,1,1,
12139,1969.0,,Plasma,Canis lupus familiaris,,A,,,N,17248,BAO_0000218,CHEMBL628149,50588,,Intermediate,,1,1,
12140,1969.0,,Plasma,Canis lupus familiaris,,A,,,N,17248,BAO_0000218,CHEMBL628150,50588,,Intermediate,,1,1,
12141,1969.0,,Plasma,Canis lupus familiaris,,A,,,N,17248,BAO_0000218,CHEMBL628318,50588,,Intermediate,,1,1,
