assays_ss_tst_tp,assays_ss_sbclllr_frctn,assays_chmbl_d,assays_src_ss_d,assays_td,assays_ss_tss,assays_b_frmt,assays_ss_rgnsm,assays_tss_d,assays_ss_strn,assays_dscrptn,assays_crtd_b,assays_ss_tx_d,assays_rltnshp_tp,assays_ss_d,assays_src_d,assays_vrnt_d,assays_cnfdnc_scr,assays_ss_tp,assays_ss_cll_tp,assays_cll_d,assays_dc_d,assays_ss_ctgr
In vivo,,CHEMBL632175,,50597,,BAO_0000218,Rattus norvegicus,,,The Cmax values in female wistar rats.,Intermediate,10116.0,N,11597,1,,1,A,,,14941,
In vivo,,CHEMBL632176,,50588,Plasma,BAO_0000218,Canis lupus familiaris,1969.0,,The Peak plasma concentration was measured in dogs after oral administration of 1 mg/kg dose,Intermediate,9615.0,N,11598,1,,1,A,,,15343,
In vivo,,CHEMBL632177,,50597,Plasma,BAO_0000218,Rattus norvegicus,1969.0,,The Peak plasma concentration was measured in rats after oral administration of 1 mg/kg dose,Intermediate,10116.0,N,11599,1,,1,A,,,15343,
In vivo,,CHEMBL632178,,50597,Plasma,BAO_0000218,Rattus norvegicus,1969.0,,The compound tested for maximum observed plasma concentration in rats and is expressed in microgram/mL.,Intermediate,10116.0,N,11600,1,,1,A,,,14856,
In vivo,,CHEMBL632179,,50597,,BAO_0000218,Rattus norvegicus,,,The compound was tested for Cmax value pharmacokinetic parameter in the male Sprague-Dawley rat.,Intermediate,10116.0,N,11601,1,,1,A,,,13129,
In vivo,,CHEMBL632180,,50597,Blood,BAO_0000218,Rattus norvegicus,178.0,,The compound was tested for maximum blood level reached in rats at 15.9 uM/kg after peroral administration.,Intermediate,10116.0,N,11602,1,,1,A,,,13098,
In vivo,,CHEMBL632181,,50597,Blood,BAO_0000218,Rattus norvegicus,178.0,,The compound was tested for maximum blood level reached in rats at 15.9 uM/Kg after intravenous administration.,Intermediate,10116.0,N,11603,1,,1,A,,,13098,
In vivo,,CHEMBL632182,,50597,Blood,BAO_0000218,Rattus norvegicus,178.0,,The compound was tested for maximum blood level reached in rats at 15.9 uM/Kg after peroral administration.,Intermediate,10116.0,N,11604,1,,1,A,,,13098,
In vivo,,CHEMBL632183,,22224,Blood,BAO_0000218,Mus musculus,178.0,,The maximum concentration observed (Cmax) in the blood sample at indicated time point (tmax) at a dose 50 mg/Kg administered orally in mice.,Autocuration,10090.0,U,11605,1,,0,A,,,15478,
In vivo,,CHEMBL632184,,50588,,BAO_0000218,Canis lupus familiaris,,,The maximum concentration of the compound was measured in dog at dose 5 mg/kg after peroral administration.,Intermediate,9615.0,N,11606,1,,1,A,,,15341,
In vivo,,CHEMBL874470,,50597,,BAO_0000218,Rattus norvegicus,,,The maximum concentration of the compound was measured in rat at dose 1 mg/kg after peroral administration.,Intermediate,10116.0,N,11607,1,,1,A,,,15341,
,,CHEMBL631302,,50597,,BAO_0000218,Rattus norvegicus,,,"Distribution in rat skin 15 min after intravenous administration, injected dose/gm",Intermediate,10116.0,N,11608,1,,1,A,,,8684,
,,CHEMBL631303,,50597,,BAO_0000218,Rattus norvegicus,,,"Distribution in rat skin 1 hr after intravenous administration, injected dose/gm",Intermediate,10116.0,N,11609,1,,1,A,,,8684,
,,CHEMBL631304,,50597,,BAO_0000218,Rattus norvegicus,,,"Distribution in rat skin 2 hr after intravenous administration, injected dose/gm",Intermediate,10116.0,N,11610,1,,1,A,,,8684,
,,CHEMBL631305,,50597,,BAO_0000218,Rattus norvegicus,,,"Distribution in rat skin 30 min after intravenous administration, injected dose/gm",Intermediate,10116.0,N,11611,1,,1,A,,,8684,
,,CHEMBL631306,,50597,,BAO_0000218,Rattus norvegicus,,,"Distribution in rat skin 4 hr after intravenous administration, injected dose/gm",Intermediate,10116.0,N,11612,1,,1,A,,,8684,
,,CHEMBL631307,,50597,,BAO_0000218,Rattus norvegicus,,,"Distribution in rat skin 5 min after intravenous administration, injected dose/gm",Intermediate,10116.0,N,11613,1,,1,A,,,8684,
,,CHEMBL631308,,50597,,BAO_0000218,Rattus norvegicus,,,"Distribution in rat skin 6 hr after intravenous administration, injected dose/gm",Intermediate,10116.0,N,11614,1,,1,A,,,8684,
,,CHEMBL625557,,50597,,BAO_0000218,Rattus norvegicus,,,"Distribution in rat skin 8 hr after intravenous administration, injected dose/gm",Intermediate,10116.0,N,11615,1,,1,A,,,8684,
,,CHEMBL625558,,50597,Spleen,BAO_0000218,Rattus norvegicus,2106.0,,"Distribution in rat spleen 15 min after intravenous administration, injected dose/gm",Intermediate,10116.0,N,11616,1,,1,A,,,8684,
,,CHEMBL625559,,50597,Spleen,BAO_0000218,Rattus norvegicus,2106.0,,"Distribution in rat spleen 1 hr after intravenous administration, injected dose/gm",Intermediate,10116.0,N,11617,1,,1,A,,,8684,
,,CHEMBL625560,,50597,Spleen,BAO_0000218,Rattus norvegicus,2106.0,,"Distribution in rat spleen 2 hr after intravenous administration, injected dose/gm",Intermediate,10116.0,N,11618,1,,1,A,,,8684,
,,CHEMBL625561,,50597,Spleen,BAO_0000218,Rattus norvegicus,2106.0,,"Distribution in rat spleen 30 min after intravenous administration, injected dose/gm",Intermediate,10116.0,N,11619,1,,1,A,,,8684,
,,CHEMBL625562,,50597,Spleen,BAO_0000218,Rattus norvegicus,2106.0,,"Distribution in rat spleen 4 hr after intravenous administration, injected dose/gm",Intermediate,10116.0,N,11620,1,,1,A,,,8684,
,,CHEMBL875320,,50597,Spleen,BAO_0000218,Rattus norvegicus,2106.0,,"Distribution in rat spleen 5 min after intravenous administration, injected dose/gm",Intermediate,10116.0,N,11621,1,,1,A,,,8684,
,,CHEMBL625563,,50597,Spleen,BAO_0000218,Rattus norvegicus,2106.0,,"Distribution in rat spleen 6 hr after intravenous administration, injected dose/gm",Intermediate,10116.0,N,11622,1,,1,A,,,8684,
,,CHEMBL625564,,50597,Spleen,BAO_0000218,Rattus norvegicus,2106.0,,"Distribution in rat spleen 8 hr after intravenous administration, injected dose/gm",Intermediate,10116.0,N,11623,1,,1,A,,,8684,
,,CHEMBL625565,,50597,Uterus,BAO_0000218,Rattus norvegicus,995.0,,"Distribution in rat uterus 15 min after intravenous administration, injected dose/gm",Intermediate,10116.0,N,11624,1,,1,A,,,8684,
,,CHEMBL625566,,50597,Uterus,BAO_0000218,Rattus norvegicus,995.0,,"Distribution in rat uterus 1 hr after intravenous administration, injected dose/gm",Intermediate,10116.0,N,11625,1,,1,A,,,8684,
,,CHEMBL625567,,50597,Uterus,BAO_0000218,Rattus norvegicus,995.0,,"Distribution in rat uterus 2 hr after intravenous administration, injected dose/gm",Intermediate,10116.0,N,11626,1,,1,A,,,8684,
,,CHEMBL625568,,50597,Uterus,BAO_0000218,Rattus norvegicus,995.0,,"Distribution in rat uterus 30 min after intravenous administration, injected dose/gm",Intermediate,10116.0,N,11627,1,,1,A,,,8684,
,,CHEMBL628217,,50597,Uterus,BAO_0000218,Rattus norvegicus,995.0,,"Distribution in rat uterus 4 hr after intravenous administration, injected dose/gm",Intermediate,10116.0,N,11628,1,,1,A,,,8684,
,,CHEMBL628218,,50597,Uterus,BAO_0000218,Rattus norvegicus,995.0,,"Distribution in rat uterus 5 min after intravenous administration, injected dose/gm",Intermediate,10116.0,N,11629,1,,1,A,,,8684,
,,CHEMBL628219,,50597,Uterus,BAO_0000218,Rattus norvegicus,995.0,,"Distribution in rat uterus 6 hr after intravenous administration, injected dose/gm",Intermediate,10116.0,N,11630,1,,1,A,,,8684,
,,CHEMBL628220,,50597,Uterus,BAO_0000218,Rattus norvegicus,995.0,,"Distribution in rat uterus 8 hr after intravenous administration, injected dose/gm",Intermediate,10116.0,N,11631,1,,1,A,,,8684,
,,CHEMBL628221,,22224,,BAO_0000019,,,,Distribution in the blood after 120 min of intravenous administration,Autocuration,,U,11632,1,,0,A,,,8926,
,,CHEMBL628222,,22224,,BAO_0000019,,,,Distribution in the blood after 15 min of intravenous administration,Autocuration,,U,11633,1,,0,A,,,8926,
,,CHEMBL628223,,22224,,BAO_0000019,,,,Distribution in the blood after 30 min of intravenous administration,Autocuration,,U,11634,1,,0,A,,,8926,
,,CHEMBL628224,,22224,,BAO_0000019,,,,Distribution in the blood after 5 min of intravenous administration,Autocuration,,U,11635,1,,0,A,,,8926,
,,CHEMBL628225,,22224,,BAO_0000019,,,,Distribution in the blood after 60 min of intravenous administration,Autocuration,,U,11636,1,,0,A,,,8926,
,,CHEMBL628226,,22224,,BAO_0000019,,,,Distribution in the blood after 90 min of intravenous administration,Autocuration,,U,11637,1,,0,A,,,8926,
,,CHEMBL628227,,22224,,BAO_0000019,,,,Distribution in the bone after 120 min of intravenous administration,Autocuration,,U,11638,1,,0,A,,,8926,
,,CHEMBL875481,,22224,,BAO_0000019,,,,Distribution in the bone after 15 min of intravenous administration,Autocuration,,U,11639,1,,0,A,,,8926,
,,CHEMBL628228,,22224,,BAO_0000019,,,,Distribution in the bone after 30 min of intravenous administration,Autocuration,,U,11640,1,,0,A,,,8926,
,,CHEMBL628229,,22224,,BAO_0000019,,,,Distribution in the bone after 5 min of intravenous administration,Autocuration,,U,11641,1,,0,A,,,8926,
,,CHEMBL628230,,22224,,BAO_0000019,,,,Distribution in the bone after 60 min of intravenous administration,Autocuration,,U,11642,1,,0,A,,,8926,
,,CHEMBL628231,,22224,,BAO_0000019,,,,Distribution in the bone after 90 min of intravenous administration,Autocuration,,U,11643,1,,0,A,,,8926,
,,CHEMBL628232,,22224,,BAO_0000019,,,,Distribution in the heart after 120 min of intravenous administration,Autocuration,,U,11644,1,,0,A,,,8926,
,,CHEMBL628233,,22224,,BAO_0000019,,,,Distribution in the heart after 15 min of intravenous administration,Autocuration,,U,11645,1,,0,A,,,8926,
,,CHEMBL628234,,22224,,BAO_0000019,,,,Distribution in the heart after 30 min of intravenous administration,Autocuration,,U,11646,1,,0,A,,,8926,
,,CHEMBL628235,,22224,,BAO_0000019,,,,Distribution in the heart after 5 min of intravenous administration,Autocuration,,U,11647,1,,0,A,,,8926,
,,CHEMBL628236,,22224,,BAO_0000019,,,,Distribution in the heart after 60 min of intravenous administration,Autocuration,,U,11648,1,,0,A,,,8926,
,,CHEMBL628237,,22224,,BAO_0000019,,,,Distribution in the heart after 90 min of intravenous administration,Autocuration,,U,11649,1,,0,A,,,8926,
,,CHEMBL628238,,22224,,BAO_0000019,,,,Distribution in the kidneys after 120 min of intravenous administration,Autocuration,,U,11650,1,,0,A,,,8926,
,,CHEMBL628239,,22224,,BAO_0000019,,,,Distribution in the kidneys after 15 min of intravenous administration,Autocuration,,U,11651,1,,0,A,,,8926,
,,CHEMBL628240,,22224,,BAO_0000019,,,,Distribution in the kidneys after 30 min of intravenous administration,Autocuration,,U,11652,1,,0,A,,,8926,
,,CHEMBL628241,,22224,,BAO_0000019,,,,Distribution in the kidneys after 5 min of intravenous administration,Autocuration,,U,11653,1,,0,A,,,8926,
,,CHEMBL628242,,22224,,BAO_0000019,,,,Distribution in the kidneys after 60 min of intravenous administration,Autocuration,,U,11654,1,,0,A,,,8926,
,,CHEMBL875482,,22224,,BAO_0000019,,,,Distribution in the kidneys after 90 min of intravenous administration,Autocuration,,U,11655,1,,0,A,,,8926,
,,CHEMBL628243,,22224,,BAO_0000019,,,,Distribution in the liver after 120 min of intravenous administration,Autocuration,,U,11656,1,,0,A,,,8926,
,,CHEMBL628244,,22224,,BAO_0000019,,,,Distribution in the liver after 15 min of intravenous administration,Autocuration,,U,11657,1,,0,A,,,8926,
,,CHEMBL628245,,22224,,BAO_0000019,,,,Distribution in the liver after 30 min of intravenous administration,Autocuration,,U,11658,1,,0,A,,,8926,
,,CHEMBL628246,,22224,,BAO_0000019,,,,Distribution in the liver after 5 min of intravenous administration,Autocuration,,U,11659,1,,0,A,,,8926,
,,CHEMBL628247,,22224,,BAO_0000019,,,,Distribution in the liver after 60 min of intravenous administration,Autocuration,,U,11660,1,,0,A,,,8926,
,,CHEMBL628248,,22224,,BAO_0000019,,,,Distribution in the liver after 90 min of intravenous administration,Autocuration,,U,11661,1,,0,A,,,8926,
,,CHEMBL628249,,22224,,BAO_0000019,,,,Distribution in the lung after 120 min of intravenous administration,Autocuration,,U,11662,1,,0,A,,,8926,
,,CHEMBL625452,,50594,,BAO_0000218,Mus musculus,,,"In vivo antitumor efficacy in nude mice by injecting a dose of 25 mg/kg, as HCl salt in solution, iv and the total drug exposure was determined. (0-24hr)",Intermediate,10090.0,N,11663,1,,1,A,,,14839,
,,CHEMBL625453,,50594,,BAO_0000218,Mus musculus,,,"In vivo antitumor efficacy in nude mice by injecting a dose of 25 mg/kg, as HCl salt in solution, perorally and the total drug exposure was determined (0-24hr)",Intermediate,10090.0,N,11664,1,,1,A,,,14839,
,,CHEMBL625454,,50594,,BAO_0000218,Mus musculus,,,"In vivo antitumor efficacy in nude mice by injecting a dose of 25 mg/kg, micronized free base in 20% HPbetaCD, iv and the total drug exposure was determined. (0-24hr)",Intermediate,10090.0,N,11665,1,,1,A,,,14839,
,,CHEMBL623844,,50594,,BAO_0000218,Mus musculus,,,"In vivo antitumor efficacy in nude mice by injecting a dose of 25 mg/kg, micronized free base in 20% HPbetaCD, perorally and the total drug exposure was determined (0-24hr)",Intermediate,10090.0,N,11666,1,,1,A,,,14839,
,,CHEMBL623845,,50597,,BAO_0000218,Rattus norvegicus,,,Integrated area under the blood concentration vs time curve for the period 0-24 hr postdose of 1 mg/kg (normalized to a 1 mg/kg dose) in rat,Intermediate,10116.0,N,11667,1,,1,A,,,12178,
,,CHEMBL623846,,50597,,BAO_0000218,Rattus norvegicus,,,Integrated area under the blood concentration vs time curve for the period 0-24 hr postdose of 2.5 mg/kg (normalized to a 1 mg/kg dose) in rat,Intermediate,10116.0,N,11668,1,,1,A,,,12178,
,,CHEMBL623847,,22224,,BAO_0000218,,,,Integrated area under the blood concentration vs time curve for the period 0-24 hr postdose of 5.0 mg/kg (normalized to a 1 mg/kg dose) GP,Autocuration,,U,11669,1,,0,A,,,12178,
,,CHEMBL623848,,100710,,BAO_0000218,Macaca fascicularis,,,Integrated area under the plasma drug level-time curve after intraduodenal administration at a dose 10 mg/kg from portal circulation in salt-depleted cynomolgus monkeys using HPLC assay,Intermediate,9541.0,N,11670,1,,1,A,,,12186,
,,CHEMBL623849,,100710,,BAO_0000218,Macaca fascicularis,,,Integrated area under the plasma drug level-time curve after intraduodenal administration at a dose 10 mg/kg from portal circulation in salt-depleted cynomolgus monkeys using renin inhibition assay,Intermediate,9541.0,N,11671,1,,1,A,,,12186,
,,CHEMBL623850,,100710,,BAO_0000218,Macaca fascicularis,,,Integrated area under the plasma drug level-time curve after intraduodenal administration at a dose 10 mg/kg from systemic circulation in salt-depleted cynomolgus monkeys using HPLC assay,Intermediate,9541.0,N,11672,1,,1,A,,,12186,
,,CHEMBL623851,,100710,,BAO_0000218,Macaca fascicularis,,,Integrated area under the plasma drug level-time curve after intraduodenal administration at a dose 10 mg/kg from systemic circulation in salt-depleted cynomolgus monkeys using renin inhibition assay,Intermediate,9541.0,N,11673,1,,1,A,,,12186,
,,CHEMBL623852,,22224,,BAO_0000218,Simiiformes,,,Integrated area under the plasma drug level-time curve was determined in portal circulation after intraduodenal dose of 10 mg/kg in monkey,Autocuration,314293.0,U,11674,1,,0,A,,,12187,
,,CHEMBL624551,,50506,,BAO_0000218,Mustela putorius furo,,,Integrated area under the plasma drug level-time curve was determined in systemic circulation after intraduodenal dose of 10 mg/kg in ferret,Intermediate,9669.0,N,11675,1,,1,A,,,12187,
,,CHEMBL624552,,50506,,BAO_0000218,Mustela putorius furo,,,"Integrated area under the plasma drug level-time curve was determined in systemic circulation after intraduodenal dose of 10 mg/kg in ferret, determined by renin inhibition assay",Intermediate,9669.0,N,11676,1,,1,A,,,12187,
,,CHEMBL624553,,22224,,BAO_0000218,Simiiformes,,,Integrated area under the plasma drug level-time curve was determined in systemic circulation after intraduodenal dose of 10 mg/kg in monkey,Autocuration,314293.0,U,11677,1,,0,A,,,12187,
,,CHEMBL624554,,22224,,BAO_0000218,Simiiformes,,,Integrated area under the plasma drug level-time curve was determined in systemic circulation after intraduodenal dose of 10 mg/kg in monkey determined by renin inhibition assay,Autocuration,314293.0,U,11678,1,,0,A,,,12187,
,,CHEMBL624555,,50597,,BAO_0000218,Rattus norvegicus,,,Integrated area under the plasma drug level-time curve was determined in systemic circulation after intraduodenal dose of 10 mg/kg in rat,Intermediate,10116.0,N,11679,1,,1,A,,,12187,
,,CHEMBL624741,,50597,,BAO_0000218,Rattus norvegicus,,,"Integrated area under the plasma drug level-time curve was determined in systemic circulation after intraduodenal dose of 10 mg/kg in rat, determined by renin inhibition assay",Intermediate,10116.0,N,11680,1,,1,A,,,12187,
,,CHEMBL624742,,50588,,BAO_0000218,Canis lupus familiaris,,,"Intravenous integrated area under the concentration vs time curve, for compound in dog plasma",Intermediate,9615.0,N,11681,1,,1,A,,,14122,
,,CHEMBL624743,,100712,,BAO_0000218,Cricetinae,,,"Intravenous integrated area under the concentration vs time curve, for compound in hamster plasma",Intermediate,10026.0,N,11682,1,,1,A,,,14122,
,,CHEMBL877606,,50597,,BAO_0000218,Rattus norvegicus,,,"Intravenous integrated area under the concentration vs time curve, for compound in rat plasma",Intermediate,10116.0,N,11683,1,,1,A,,,14122,
,,CHEMBL624744,,22224,,BAO_0000218,,,,Oral Bioavailability was measured as area-under-curve(AUC) value at dose 125 mg/kg,Autocuration,,U,11684,1,,0,A,,,13391,
,,CHEMBL624745,,22224,Blood,BAO_0000218,,178.0,,Oral Bioavailability was measured as area-under-curve(AUC) value at dose 125 mg/kg; b = No compound detectable in blood above the detection limit of 0.1 uM,Autocuration,,U,11685,1,,0,A,,,13391,
,,CHEMBL624746,,22224,Blood,BAO_0000218,,178.0,,Oral Bioavailability was measured as area-under-curve(AUC) value at dose 125 mg/kg; b denotes No compound detectable in blood above the detection limit of 0.1 uM,Autocuration,,U,11686,1,,0,A,,,13391,
,,CHEMBL624747,,22224,Blood,BAO_0000218,,178.0,,Oral Bioavailability was measured as area-under-curve(AUC) value at dose 125 mg/kg;b = No compound detectable in blood above the detection limit of 0.1 uM,Autocuration,,U,11687,1,,0,A,,,13391,
,,CHEMBL624748,,22224,,BAO_0000019,,,,Oral absorption expressed as Area under curve was determined,Autocuration,,U,11688,1,,0,A,,,16360,
,,CHEMBL622504,,50588,,BAO_0000218,Canis lupus familiaris,,,Oral absorption kinetics (AUC) was determined after administration of compound orally at 1 mg/kg in dogs,Intermediate,9615.0,N,11689,1,,1,A,,,3673,
,,CHEMBL622505,,50588,,BAO_0000218,Canis lupus familiaris,,,"Oral integrated area under the concentration vs time curve, for compound in dog plasma",Intermediate,9615.0,N,11690,1,,1,A,,,14122,
,,CHEMBL622506,,100712,,BAO_0000218,Cricetinae,,,"Oral integrated area under the concentration vs time curve, for compound in hamster plasma",Intermediate,10026.0,N,11691,1,,1,A,,,14122,
