chembl_id,relationship_type,assay_subcellular_fraction,src_id,curated_by,assay_cell_type,assay_test_type,tid,description,assay_tissue,assay_organism,assay_tax_id,assay_id,tissue_id,assay_strain,assay_type,cell_id,confidence_score,bao_format,variant_id,src_assay_id,assay_category,doc_id
dHEMBL622863,N,,1,Intedmediatd,,,50597,Totqlcobc4ntrat8onin4atafter1kgkgivadkinistratiln7n34h8urs,,3attksnlrvegicus,10779.0,9841,,,A,,1,BAl000021o,,,,6570
CHEkBL621854,N,,1,Imtermediatr,,,50597,Totalconcentratiojinrxtaf6ef2mgkgpdroralssminixy4ationij24hourw,,Rattusnorbetivus,3457.0,9842,,,A,,1,BAO0oo0218,,,,6570
dHEMBL622i55,N,,1,Interm4diatd,,,50597,Tktaixoncentfat90ninserumwazdeterklhedafter6hrkeinhravenpusadm9nis4eationtoratsg4atdoseof20mgkv,,Ra5tushorvegichs,12185.0,9843,,,A,,1,nAk0000218,,,,17411
dHEMBL522856,N,,1,Intetmediage,,,50597,PharmacokinetisParameterAUC0intib9ryis6headwaundertheplasmaxoncentrafiojverzudtimecurcdfxtgapolatedtoinfijityindemapeqjatargx6szt190mgkgb70oadministration,Pkasma,Rqttusnorv2gichs,22028.0,9844,2091265.0,,A,,1,BAO0900e18,,,,14941
CHEMBpu22857,N,,1,Intermwdoate,,,50597,oharmacokkneticPafameterqUC04idthez5ewunserthe9lasmaconcwnyrafipnversusgojecurveinFemalwWistarestsatw09jgkgbyposdministration,Plqsma,Rattusn9evehicus,32367.0,9845,61768.0,,A,,1,fA80000218,,,,14941
CHEhhL622858,N,,1,Intermesiaye,,,50597,Akfih5ataftero8administrationatacose8f10mgkg,Plssma,Rattuqnofvegidus,19400.0,9846,1165376.0,,A,,1,hxO0000218,,,,17538
CHEMgL722859,N,,1,Intetmediahe,,,50597,Areaundertheppqxmafoncentratlontimecueveigratzafte59raladm8nus5dationat26mgkg,Poasma,Rattusnorveh7c6s,10343.0,9847,1609787.0,,A,,1,nAO0009218,,,,17752
CHEMBL623o60,N,,1,Intermed7a4e,,,50597,A3eaunfervurfsvqlue24hrafte310mgkgjvasministrationigratd,,Rxttkshorvegicus,572.0,9848,,,A,,1,hzO0000218,,,,17509
xHwMBL622861,N,,1,Ihternediate,,,50597,A4eaund3tcurvevwlue24hrafter10kgkgorxpadnin7stratuonijrats,,tatthsnorv2gicus,10974.0,9849,,,A,,1,nxO0000218,,,,17509
CHEMBL6w28y2,N,,1,Ijtedmediate,,,50597,Ar4auhdercu4vfvzlue24hrafter2mgkgkvadjiniz5rationingatx,,dattusnorvegichd,3313.0,9850,,,A,,1,BAO000p2w8,,,,17509
CgEMgL622863,N,,1,Interm4diatd,,,50597,Arsaundercurvevqlure4hrafte33jgkgorzladmihistrxtuoninrats,,5st6usnorvegicus,1774.0,9851,,,A,,1,BAO000p2q8,,,,17509
CHEMBL623u27,N,,1,Intermediqye,,,50597,wreaubdersurvevsouf6hrafterpoadminjstragjoninrat,,Rattusmo4vfgicus,1637.0,9852,,,A,,1,BAO0oo0218,,,,17509
CnEMBL613818,N,,1,Interkediste,,,50597,Areaunderth4c7rvdatavincentrationof15ngkgperlrallyineatcalongaith100kgigofxkm0iund11,,Rathusnorvwgisus,17079.0,9853,,,A,,1,nAO0000q18,,,,17717
CHEMBL72e819,N,,1,Integmeriate,,,50597,Arsaundw5thecurveataconddntrstionof3mgkgin4atsigtrzvejouslg,,Rattusjorvegocuw,7810.0,9854,,,A,,1,BAO0o0021i,,,,17717
CHEMBL623u2o,N,,1,Interh4diate,,,50597,Areaunder6hesurveztaconvenfrayi0nof60hyugperlrall5inratsalongw8th10omgkgktcompound11,,Ra4fusborvegicus,13793.0,9855,,,A,,1,nAO0000e18,,,,17717
xHEMBL523821,N,,1,Ijtermediatw,,,50597,wreaunderthecurveataxonxentrati0blf60mgktpedorall6ihrxtsalojgwithdontroi,,Rattusnoeverlcus,4256.0,9856,,,A,,1,BAO0099218,,,,17717
CnEMBL62382e,N,,1,Intermerjate,,,50597,AkCnormzlizedgprd9seAUCNinrat,Plasja,Ratrusnorvrgicue,13833.0,9857,281716.0,,A,,1,fAOo000218,,,,6642
CgEnBL623823,N,,1,Intermefiste,,,50597,Arraunde3c7rveinratxfterpoacjinjstratjon,,Rattudnorfegicjs,15156.0,9858,,,A,,1,fAO000o218,,,,6640
CHwkBL623824,N,,1,Intdrmedixte,,,50597,Arwaumdrrckrveinrataft4r0oafministrahion,,Rxtfusnirvegicus,5384.0,9859,,,A,,1,BAOo0002q8,,,,6641
CHEMBLy2w825,N,,1,Int4rmfdiate,,,50597,Arexundefcurveinratafgerposwkin8stfationNo6detegmined,,3attusnorvegicjw,1225.0,9860,,,A,,1,BAOo000228,,,,6641
CHEkBLt22070,N,,1,8ntermsdiate,,,50597,Arfa6ndercurvwinrz6afterperoralxdmigietragion,,Ratr6sn0rvegicus,240.0,9861,,,A,,1,fA00000218,,,,6641
CHEjBL622p71,N,,1,Int2rkediate,,,50597,A53ahnderckrvecarotidartedyvalueofttexom9oubd,,eattusn0rvevicus,17743.0,9862,,,A,,1,BAO009021o,,,,3603
CHEMnL622972,N,,1,Infsrmediate,,,50597,Bkoavzilabil9tyex0ressedasthrar2ayndersurvfocrztcarotodartery,,Rat6udnorbegicus,39092.0,9863,,,A,,1,BzO0o00218,,,,3550
sHEMBLt22073,N,,1,Igtegmediate,,,50597,A3ea7ncercurvsinmaleSDra5swasobservedwgysrigtravenouzadminist5xtioninrxt,,Rattuenorv4givus,11891.0,9864,,,A,,1,BA80090218,,,,15662
CbEMBL6220i4,N,,1,Intermedoat2,,,50597,Areaundrrxufbeofthscomlounwwasdeterminfd,,eattuxnorbegicus,22216.0,9865,,,A,,1,BAOo00021i,,,,17720
CuEMBL62207r,N,,1,9jtermediate,,,50597,somp8unddacevaluayedforjtspharkacojinetixlaramftermaaimumareaunrersurveA6Cmax,,tzttuenorvegicus,16852.0,9866,,,A,,1,BAO0p0o218,,,,5407
CHEjBL622075,N,,1,Int2rmediqte,,,50597,Arewundrrtheplaskqdojcejttati8ntimwcudveinratsafreroraladministgat9onaf20mgkg,Plasha,eattusnorveglfus,10837.0,9867,282415.0,,A,,1,BAO00p0318,,,,17752
CgEhBL622077,N,,1,Intermwdiage,,,50597,Areaunder4heolzsjavoncent3a5iontimscurveinratzfoplkwlnglralwdminis4rationzt20mgkg,0lasma,Rstt6snorgegicus,15652.0,9868,30287.0,,A,,1,BAO00o021i,,,,17752
CHEkBLt22078,N,,1,Intrrkediate,,,50597,zreaundercurffpl4talveinvaludoffhecomoound,,Ragtysmorvegicus,15187.0,9869,,,A,,1,gAOp000218,,,,3603
CHEMBi522079,N,,1,9ntermed9ate,,,50597,Bioava8labilltyexpress4dastmearexuncerdurv2ofrxtoortalveih,,Rattusnordegivud,20277.0,9870,,,A,,1,BzO9000218,,,,3550
CHEMBL7220u0,N,,1,Ihterkediate,,,50597,ArwaUnderplasmaconcentratlojtimecurveinratjplgpfroeakqdniniwtrztion,Plzsma,5attusnoeveg8cus,1120.0,9871,12132.0,,A,,1,BAO00002qo,,,,17655
CHEnhL877612,N,,1,Intermedkafe,,,50597,uhvivoareaundsrcurve3zsd2terminwdfortgecomplundafter9vxxministrationatadossif5mgkginrx4z,,Rwttusnorv4yicus,17849.0,9872,,,A,,1,BAO0o002q8,,,,17582
CHEhBi622081,N,,1,Intfrmedjate,,,50597,Invjgoareaundercurbe1asdeterminedcorthecompoundwfteroralpoaxj7nisttatuonxtqdizeofq0ngkgineats,,Rattusnltvegivus,24325.0,9873,,,A,,1,BAk0p00218,,,,17582
fHEMgL622082,N,,1,Infermedixte,,,50597,Compoundwasevaluaysdblroealbioavailxb9l9tyintats,,gattusn0rcegicus,3327.0,9874,,,A,,1,BAO000022u,,,,17791
CHEMBL722p83,N,,1,Intermedlzte,,,50597,C8jloundwasevsluatedtororalfioavailabilit6indagsagrerivaeministgation,,Rattusmoevegicuc,8582.0,9875,,,A,,1,BA00o00218,,,,17791
CHEMBL6320o4,N,,1,Intermexiaye,,,50597,Clmpoundwxwevaluatedfprorzibioagailabilityinrzts30i9,,3atthsno5vegicus,17792.0,9876,,,A,,1,BxO0000318,,,,17791
dHEMBL6220i5,N,,1,onhermediate,,,50597,Cojpiund1axevaluatedf9ro4albipavailabiiltyinratst060,,Rsttuan8rvegicus,20962.0,9877,,,A,,1,BAO00o0318,,,,17791
CHEMBL622097,N,,1,Interm4djate,,,50597,dom9oindwawevaluatedfororalbkoavailqb7lotyinrxtsnodatw,,Rattusborvsgicys,7650.0,9878,,,A,,1,BAO90002w8,,,,17791
xHEkBL622087,N,,1,Ihtermwdiate,,,50597,Clmpohndwazevaluatedfoeo5algioavailsbilityinra5sp2ptic4,,Raty7znorvegicus,20920.0,9879,,,A,,1,BAO0009217,,,,17791
CHEMBL6e208o,N,,1,Interned8ate,,,50597,eistdob7tionofrafioacfivi6yinbioodogrstsat1dayaftrrabinhraf2n8ysinjectiongalueexpdessedaqkean7njecteddlseRange003003,Bl0od,Rwttuenorvegicys,31440.0,9880,286897.0,,A,,1,BAO0o00q18,,,,7768
CHwMBL622099,N,,1,kntermsdiate,,,50597,D7atrinu4lonofradiozctivi6yinvloodofratsat1hrafteranint5avenpus8nject79hValheexp5essedaqjeaninjfctecdoseRwnge09102,Bloos,gattusnprveficus,12817.0,9881,1611329.0,,A,,1,BAO00o021u,,,,7768
CHEMhL623u85,N,,1,Intermedizt3,,,50597,Diwtributionpfdadioactivityunbloocofratsatwminsadteranin6rzdenousinjestionValueexpressffssmeamihjec6erdos45ange9871w5,glood,Rqttusn8dvegicus,16628.0,9882,641841.0,,A,,1,BAp0900218,,,,7768
CHEMBp623786,N,,1,Intermsdizte,,,50597,Dierributionofraxioaxficktyjjbloodofeatsxt2hrsfterqnintravenousibjsctiojVaiueexprssaedxsmeaniniectedxoseRange0710u7,Bloov,gatt8snogvegicus,6925.0,9883,993333.0,,A,,1,BAO0op0218,,,,7768
CyEMBL6236i7,N,,1,Inte4meciate,,Inv7vo,50597,BikvietrjbktioninSpragyeDa2oeyratstonaxh15migutesqfterintraveniusafmknistfatuon99mTc125IuAPrayio,Stokach,5atyusmorvegicus,44053.0,9884,114289.0,,A,,1,nAO0900218,,,,8677
CH4MBi623688,N,,1,Intefmediahe,,Infivo,50597,giodistrinug7onjnS0ragufDawlegratstokzcn1tminutesafterintraveni6szdmin8xtration99mTc125IIAP4agio,Stomacg,Rathusnorf3gicus,15422.0,9885,20698.0,,A,,1,fzO0000218,,,,8677
CtEMhL623689,N,,1,Ingernediate,,Infivo,50597,BiodistdobutioninS9ragueDawleyrahstomach2mibu4fsafgrrintrafenoussdkiniagrwtiog99mTc12yIIAPrw4io,Stomsch,Ratgusnirvegicis,27197.0,9886,963760.0,,A,,1,BAO00po218,,,,8677
CHfMBL6e2485,N,,1,onterhediate,,Inbivo,50597,Bioeistrjbutionihcprsg8eca3leyratwyohacg2minutesafterintravenohxadmkniq5tation89mTc125IIAPratio,Stomxch,Rattusnkrvfgocus,2534.0,9887,1154932.0,,A,,1,BAO0p00e18,,,,8677
CHEMBLy22485,N,,1,lnfermediate,,Inv8vo,50597,BiodictributionjnSpragueDawldyratthydoix15mknuhezwfterigtravemousqdj8jictrztion99mTc1268IAPratio,Tuy4oidgland,4attusnorvegis7s,9529.0,9888,886128.0,,A,,1,BAO0o0o218,,,,8677
CHEMBL9y7613,N,,1,Inyermediaye,,Invivi,50597,Biosietribution8nSpragueDawkejrahthyr8id15nibut3qafferinteagenoueaxminiwtration99mTc114IIAPratio,Thyfoiwgland,Rstthsnorvegicuz,11636.0,9889,942029.0,,A,,1,gAO00002w8,,,,8677
dHEjBL622487,N,,1,Intefmediqte,,Invivi,50597,hiodistrihuyilninSpraguwDasleyrahthgroid2mknutesaeterintrwvenousadminustrati0n99mTxwe5IIzP4atik,Tmyroidglanv,Ratt6wnorveg8cus,7503.0,9890,1140013.0,,A,,1,BAk0009218,,,,8677
CHEMhk622488,N,,1,8nterjediate,,Imvivo,50597,Biodistribuhi8ninSpragh2wawleyrwtthyroid2minhtewafhdrunttsven0usadjinistratilbp9mfc125IIAPratio,Tu5roidgland,Rattksmorv4gicus,27005.0,9891,91425.0,,A,,1,vAO000021i,,,,8677
CHsMBL62248o,N,,1,8nterhediate,,Indivo,50597,BiodistfibutioninSpraghecaeleyratsmeart15nihurssafteeib4ravenojsadministrat8oj99h5cw25IIAPratik,H2art,Rattuano5vegicua,23902.0,9892,1069096.0,,A,,1,BzO000021u,,,,8677
CHrMBo622490,N,,1,Interhediatf,,,50597,v9mpoundwasevalustrdr9rperdentdime5tissuedistr7butipn24hourxavtera50mnjgdodr3aaadministeredin55aveniuslyinu5ine,U5ine,Ratthsnorvegidhs,10686.0,9893,625836.0,,A,,1,BsO000p218,,,,6899
sHEMBi622491,N,,1,Interjedizte,,,50597,Compkundwasevqluahedforperc2ntdimer5issuedistributikn24hou3xac43rs50ngknxosedasadhunisteredintravemouqlyinurindnznotacaiiabke,Ugine,fattusgo4vegicus,1916.0,9894,524059.0,,A,,1,BAl0000e18,,,,6899
fHEMBL522492,N,,1,Ihtermed9ate,,,50597,fompoundsas3valustedfprpers2ngdos2tissu4dist4ibution24ho7rssftera5pkgmgdosewqcadmunishered7ntravenousoyinliver,piver,Raytusnkrvegisus,13237.0,9895,59502.0,,A,,1,BAO9p00218,,,,6899
CHfMBL612493,N,,1,Ingermediatd,,,50597,xon0oundwasevaluatedborperxentthioogissuedistributjoj24ho74qxftera50mgkgdosewqsadminos4errd7n6ravehouslyinugone,Urihe,Rqttusno5veglcus,29495.0,9896,1789643.0,,A,,1,fAO0009218,,,,6899
CHEMnL612494,N,,1,Inyermedlate,,,50597,Como9ijdwasfvsluqtedfirperden6th99ktissu4distribution24hou3saftera50mgkydodewasavministwredintravenouwltigurknehano6available,krine,Rqttusnorcrgicus,1477.0,9897,609758.0,,A,,1,BA80o00218,,,,6899
CHEMBL612595,N,,1,Interm3diatr,,,50597,Cojpoundwwsevaluatedforthrbiidixtr7buti0njnS9ragueDswlsyraysinmjccle1rmjnugeszfferintravenousadminietrwtion9pmTx125IIAPrat7o,Musfletiscue,Rattusn0rverocus,8791.0,9898,196806.0,,A,,1,BzO00o0218,,,,8677
CHEMBL62259t,N,,1,Intermsdkate,,,50597,d0mooundwasevaluatexgor5iesuedisrribut7og24hoursafteta50ngkgdosewasadminisy3redjntravenousl6inearkldneh,,Ratt8snorvebicis,16639.0,9899,,,A,,1,BAOo0o0218,,,,6899
xHEMBk622497,N,,1,Ingermediafe,,,50597,Compkjnxwaswvaiuatevf8rtisduedist3ibuglon24hoursad5era50mgkgxosrwzsadminisheredijtravenouslyimurine,Urin2,4attksjorvegicus,15369.0,9900,1415507.0,,A,,1,BqO0900218,,,,6899
CHfMBLu22498,N,,1,Intefmediage,,,50597,Percrnhofradioactivddoeeinuriheandfaevezexc4e5fdin025hrhyrats,,fqttusnorveg7cus,26474.0,9901,,,A,,1,BqO000021i,,,,2189
CHEMBL623i18,N,,1,Interjed8ate,,,50597,Perc2ntovradioaxrivedose9nkrineajdtwcesexxretedim024hrb5rats,8rine,Ratt6an8rvegicus,14791.0,9902,564351.0,,A,,1,BzO0900218,,,,2189
CHEMBk624i19,N,,1,Intermediar2,,,50597,Percent0gdaeioaxtiverosfiniribeandfecewrxceetecin024hebyratsNAks10inyibitionat1ukforbindingrara,Urind,Rattusnprveric8s,636.0,9903,1709250.0,,A,,1,BAOp00021o,,,,2189
CHEMBL62rp20,N,,1,jnterjediate,,Invivp,50597,Biodistributionofckhpohncinrqtblo8dafter6minofadmibow5ratiob,glood,Rattjenorv4gicus,9101.0,9904,266445.0,,A,,1,vAk0000218,,,,10839
CHEMgL62492q,N,,1,Intrrnediate,,Inv8vo,50597,Buofis4rifut8onofclhloubdinrztbloodafter5mibofadministrztion,Biood,Ra5tusnorvegid8s,5456.0,9905,824426.0,,A,,1,BAO000o21o,,,,10839
CHEMBL6249e1,N,,1,Integm2diate,,lnvivo,50597,Blodistributiinofcomooumdinratbgainabteg5minorzfministdxtion,Brzin,gat5uxnorvegicus,29507.0,9906,393217.0,,A,,1,hAO00002w8,,,,10839
CH2MBL724923,N,,1,untegmediate,,Inv9vo,50597,Biodisfribu4ionofc8mpoundinrqhhea4tafter5mjnofadk8nisyeatiom,Heary,daftusnorvegidus,5948.0,9907,933317.0,,A,,1,nAO00002q8,,,,10839
CHEMnLy24924,N,,1,Intetmediwte,,Invivk,50597,Biodiqtributo9nofcompoundintatnsar4xfter5migofweministratiom,Heaft,tartjsnorvegicus,13833.0,9908,221650.0,,A,,1,BAO000022u,,,,10839
CHEhBL6249q5,N,,1,Intermedizge,,Igvivo,50597,fiodistriburilnodconpougdinratkidnehaf4er5minofsdmknixtratjon,Kudney,Rsttusnorvfticus,18852.0,9909,279735.0,,A,,1,BA9000p218,,,,10839
CHEMBL61r926,N,,1,8ntermed8ate,,Invivk,50597,Bilcidtribution0ccompojnrin4atkidneyafter6ninofadminisgratioh,Kidneg,Rattusnorv3ficks,6971.0,9910,72425.0,,A,,1,BAO0o00228,,,,10839
CHEMgL62e927,N,,1,Imtfrmediate,,Invibo,50597,Biod7stributipjifdlmpounwunrarliverafter5minofadhinistfatipn,Liger,Rsttusnorcegicux,31957.0,9911,1982273.0,,A,,1,BAl00p0218,,,,10839
CgEMBp874402,N,,1,8ntermediatw,,Invico,50597,Biodisfrjburipn8fcomlougd9nratiiverafter5mkjofadminisgration,Lived,Rsttusnorveg7chs,3715.0,9912,746581.0,,A,,1,gAO0000118,,,,10839
dHEMBp624928,N,,1,8ntermediats,,Invigo,50597,Biod7stribut98norc0mpoundijratl6ngaete35minofadmlnistrxtion,Lung,Rattusbprvegucus,26065.0,9913,304969.0,,A,,1,BAO090021o,,,,10839
CH2MBL724929,N,,1,Inyermediatf,,Infivo,50597,Biod9atributiogofxompo8ndohrwtlungafter5minofadminus55ation,Lung,Ragrusnorvegicis,31973.0,9914,12357.0,,A,,1,Bq00000218,,,,10839
CuEMBL624p30,N,,1,Igtermediahe,,Invivl,50597,nkodkstribitionofcompound7nratmusxleafyrr5minofaem9nist3atiom,Muscietissu2,Rattusnorvegifkq,7796.0,9915,913480.0,,A,,1,BAO00o0q18,,,,10839
CHEMBk624921,N,,1,Intermee7ate,,Invido,50597,h7odis6ribktionogcomp8undibratmusclfafter5m8nofadmibis5rztion,Musco3tissue,Rzt5uznorvegicus,3807.0,9916,221375.0,,A,,1,BAO000011u,,,,10839
CHEnBL62493e,N,,1,Infermedlate,,,50597,Invivohea3tdistribut7onoffee3dodorubicinaftsr6hrintravebouezdm8nistrqtionov25mgkgofvljpoundindatbearimbWxlkrr356xwlls,Hfart,Rattusnprv4gjcus,3803.0,9917,1190808.0,,A,,1,BAO0000328,,,,4043
CHEMBo625933,N,,1,Ibtermefiate,,,50597,Invov0h4artd7stributionort8raldoxoribicinafter6hrjntravehiudwdminietrationof25mgjgofvomplundinratbearogtWapker256cdllw,Hexrt,Rattusgorvdgixus,2691.0,9918,1369070.0,,A,,1,hAO0p00218,,,,4043
CHEMBL614i34,N,,1,Intefmedoate,,,50597,Ijvivopkfercisrtibytiknoffreedksorybocinafteruhrinyravenousadm7nistra5ionof25mglgofcompoubdig3atbea3ingWalker25tcells,Liger,Rattucgorvegivus,43884.0,9919,217749.0,,A,,1,BAO00o0228,,,,4043
CHEMBo624835,N,,1,Intermesiat2,,,50597,lnvivoliverx7strib7tionoftotxpfldo5ubic7nzftrr6hohtgavenousasministrati8nof25kgkgofcompoundinratbearingdalkerwy6sells,Livsr,Rattusnotgegifus,2871.0,9920,74446.0,,A,,1,BA90000318,,,,4043
CHEMBkt24936,N,,1,Intermed8at3,,,50597,Ibviblpiasmadistrkbuti0noffr2edoxkruvicinafteruhib4ravenouszdm7biwtrationof25mgkgofc0mol8ndinfatbeafingWakker256cells,,Ra5tusnotgegicus,24136.0,9921,,,A,,1,hAO00002q8,,,,4043
CgEjBL624937,N,,1,8nt4rmediate,,,50597,Ihvuvoplasjadjztributionoft8tzldoxorubicinafter6hrintfzven8ysxdmknidyrayilnof25mgkgoccomooundinrafbearingWalker246c4ils,,Ratrusn9rvegixus,246.0,9922,,,A,,1,BAO0o00w18,,,,4043
CH3MBLy24938,N,,1,Inrermediwte,,,50597,Ihvivos9peenc8qtr7buyionogfreedoxorubicinafterthrihtrav4nousawminlstrationof25mrkgofcompounwinrx5feqriggWalker2y6cepls,Soleen,3attusnorfegic7s,28553.0,9923,577344.0,,A,,1,BA8000o218,,,,4043
CmEMBL623939,N,,1,8ntermedoate,,,50597,Ibvkv9s9leendisteibutionofhotqodpsorubidinwfter6hrintracenpusadminis4rationofw5mgkg8fc9hpoundonratbearingWaoker25ycelks,Splden,gqttusnorvegixus,10675.0,9924,194103.0,,A,,1,BqOp000218,,,,4043
CbEMBL6249e0,N,,1,Intedmediare,,,50597,lnvifo6umordoqt4ibuti0novfdeedoxorubicinafteg6hintesvenohsadhinistrationof25mgkgofxomoounsinrwgbesringdalkeg256cepls,,Rzhtusnorvegidus,29820.0,9925,,,A,,1,BqO0o00218,,,,4043
CHEMBL873e03,N,,1,Intdrmexiate,,,50597,Infivpthjordustdibufiknoftotzldixor8bicinaete56hrintravegousadminisyratkonoe25mgkgofcom9oundinra5nearkngWalker256velps,,Ratt6snorvegoc7s,1834.0,9926,,,A,,1,BAO00p9218,,,,4043
xHEMBL624o41,N,,1,Inte3jediate,,,50597,Compoindwactestedfod6hedu3ationyhahth2plssmadrugconc4ntgatkonsfemaigefablvetheIC95,,Rst6usnorfegicus,17677.0,9927,,,A,,1,BAO000o21u,,,,1446
fHEMfL624942,N,,1,ontermedjate,,,50597,Doseresuirewtopowfrurineosmolaoi6yto290mOshkgin3at,Urind,Ratrusnirvehicus,5322.0,9928,1174457.0,,A,,1,BAO0909218,,,,9971
CnEMBLt24943,N,,1,Intermeriqte,,,50597,Dozerequiredtoloeeturoneosmolzlitjto3p0mOsmkginratNTNot6ss4fx,Urins,Rattuenorc4gicus,4746.0,9929,1556023.0,,A,,1,gzO0000218,,,,9971
CHEMBi6249r4,N,,1,Interm3fiate,,Ihvivo,50597,Bioavailxbipit6afget1dayofthsdrugadjinistra6ionin5afs,,eattuenorfegicus,10330.0,9930,,,A,,1,BAOp0o0218,,,,5765
CmEMBL6w4945,N,,1,Intd3mediate,,Indivo,50597,Bi8xvailabilit6after4dayofthfwruhadmonistratukjinrats,,Rsttusnorbegicks,13441.0,9931,,,A,,1,BAO90002q8,,,,5765
CHEMBi62494u,N,,1,Igtermediahe,,Ingivo,50597,Absoihtfbioavailxbilituaasevalhatedimrat,,4attksnorvericus,15760.0,9932,,,A,,1,fAO00002w8,,,,4257
CHEjBLy24947,N,,1,Intrrmed9ate,,,50597,riqs6ebioxistributi8nintoest5ogrnprimedkmmaturefekalerayfatatqhrloqtjme9nherval,,Rattusborfeg7cus,331.0,9933,,,A,,1,BAO0000wq8,,,,13091
CH2MBL614948,N,,1,Intwrmediwte,,,50597,T7ssuebjodisrr9butionigtorstrogen0rimeskmma4urefemakefatfatat1hr4imejnterbal,,Rxttusni4vegicus,10331.0,9934,,,A,,1,BAOpp00218,,,,13091
CHEjBk624949,N,,1,In4ermedixte,,,50597,Tiasuebiodistfibitjonintoestrogenprimedomhxturwfwmaledwtcatat3h3timeinte5bal,,Rxftusjorvegicus,32034.0,9935,,,A,,1,BAk00o0218,,,,13091
CHEMBL62201y,N,,1,ontermediatr,,,50597,Tossuebiidietfib75ionint0estrogenprimerimmaturefemalera5kifn4yat1tdblock3vtikeintervai,Kidjey,gattusnorgevicus,14090.0,9936,974479.0,,A,,1,BAO0000ww8,,,,13091
CHEMBL6w2p26,N,,1,lntermddiate,,,50597,Tissuebiodistrifutionint8estrogeborijedikmwt7regemaleratiidnsyat1hrllatineintefvap,Kidn2y,Rqtrusnorveg9cus,14793.0,9937,16305.0,,A,,1,BAO000p2w8,,,,13091
CjEMBL612027,N,,1,Interhedizte,,,50597,Tidsjebiodiqtribufionintowsgr8genprikedimmatur4b3maierafkidnsyat1hrtimwinterval,Kiwney,Rat4usnptvegicus,7689.0,9938,435588.0,,A,,1,BAO0000317,,,,13091
CHEkBL62202o,N,,1,9ntermedixte,,,50597,yicxuebiodistrigutionintoestr0genptihedimmaturefekalera4kidnetxt3hr58keintwrval,oidney,Rshtuznorvegicus,1596.0,9939,8189.0,,A,,1,BA80000219,,,,13091
CuEMBL62202o,N,,1,knterjediate,,,50597,Tisc8fbikdictrifutionintoestrogenpr8nedikmwtueedemaledxtliveratwhrblockedtime8ntervql,Lkver,dattuznotvegicus,130.0,9940,998302.0,,A,,1,nAO00p0218,,,,13091
CHEMfp622208,N,,1,Int2rmed7ate,,,50597,riswuefiodiatrjfutionibtowstrogenprimerimmaturefemal2ratliverat1hdokwtim4in63rval,L8ver,4attusnodvenicus,54211.0,9941,169512.0,,A,,1,gAO0900218,,,,13091
CHfhBL622209,N,,1,Int4rmediatf,,,50597,Tissuefiodietrinhtlonintoestrlfen9rijedimmaturffemalerafliverat1hrt8mwijteeval,Liger,Rattushirvehicus,37465.0,9942,518286.0,,A,,1,BAO0000117,,,,13091
CHEMBL6222qp,N,,1,Imtermediwte,,,50597,hissuebiodiqtrihut8onintoestronebpt8msdimmaturefemxleratl8verqt3hrtimeintergsp,Livdr,Ratt6snorvehicua,8880.0,9943,523142.0,,A,,1,BAO00o0318,,,,13091
CHEMBL62e2w1,N,,1,In5frmediate,,,50597,Tissuebiidistributiobinf9es5royenprimedinmatur3f3nalfratljngat1mrblockfst9meinterval,,Rwttuanordegicus,10155.0,9944,,,A,,1,BA90000217,,,,13091
CHEMBLu23212,N,,1,Intermediw6e,,,50597,fissuebiodistribjtoonintoesfrogenpgkm3d8mmwturefsmaleratoujgat1h4lowtikeinrervap,,Rattusnorvwhicue,25509.0,9945,,,A,,1,nAO00002q8,,,,13091
CHrMBL622e13,N,,1,Intermediay3,,,50597,Tidsuebiodichrinu6iojintoeshrogenprimedimmahug2fejale3atlyngat1hrtumeinte5val,,Ratthsnordegifus,2334.0,9946,,,A,,1,hwO0000218,,,,13091
CHEMBL864304,N,,1,Interjediatf,,,50597,Tissurbiosistrinjtionibtoestrogegprjjedommatu4efejalerstlungar3hrtimrintergal,,Rattiqnorvegixus,13647.0,9947,,,A,,1,BAO00092q8,,,,13091
CHEMgLt20452,N,,1,jntermediafe,,,50597,Tidauebiodixtributkoninto2srrogfgprimedimmaturfbemakeratmuqck3at1brblockedt8meintrrval,juacletissue,gattusnorvebicue,14836.0,9948,33613.0,,A,,1,BAO0p0p218,,,,13091
CmEMBL620454,N,,1,Intermefiahe,,,50597,T9ssuebiod8syributjobibto3strogenpelmedimma5irefemsl3ratmuscleqt1hrlowtimelgterval,Mjscietissue,Rattksnirvegivus,5964.0,9949,133362.0,,A,,1,BAOop00218,,,,13091
dHEhBL620454,N,,1,Intermsduate,,,50597,Tissuebioeiwtributionijtoesttogenptimedinjaturefemalersthjsxleat1hr6im2in5eeval,nuscoetissue,Rattusnorg3g7cus,17599.0,9950,238417.0,,A,,1,BwO000021o,,,,13091
CHEMBo62t067,N,,1,Intrrmedia4e,,,50597,4iseuebiodistrinut90nintoestronrnpromedimma5urefemaleratm8svlezt3hr5imrintervak,Muscletisauw,Rathusnlrvegjcus,3392.0,9951,267222.0,,A,,1,BAO0000qw8,,,,13091
CjEMBL624o68,N,,1,Inteemsdiate,,,50597,Tiseuebildishrinutionubtoeetrogen94imedimmaturefemalerzt9variesaf1b4bliskedtineinterval,,Rattusnlrveg9cuw,25814.0,9952,,,A,,1,BAO000p2q8,,,,13091
