assays_ss_ctgr,assays_rltnshp_tp,assays_td,assays_cll_d,assays_ss_sbclllr_frctn,assays_ss_tst_tp,assays_ss_tp,assays_tss_d,assays_chmbl_d,assays_cnfdnc_scr,assays_vrnt_d,assays_b_frmt,assays_dc_d,assays_dscrptn,assays_src_d,assays_src_ss_d,assays_ss_tss,assays_ss_rgnsm,assays_crtd_b,assays_ss_cll_tp,assays_ss_strn,assays_ss_d,assays_ss_tx_d
,N,50597,,,,A,,CHEMBL632034,1,,BAO_0000218,14950,Distribution of tissue Radioactivity following subcutaneous injection of 500 mg of 5-alpha-DHT 15 min before the administration of the [125I]- tracer castarted male rat kidney at 1 hour time,1,,,Rattus norvegicus,Intermediate,,,12274,10116.0
,N,50597,,,,A,2385.0,CHEMBL632035,1,,BAO_0000218,14950,Distribution of tissue Radioactivity following subcutaneous injection of 500 mg of 5-alpha-DHT 15 min before the administration of the [125I]- tracer castarted male rat muscle at 1 hour time,1,,Muscle tissue,Rattus norvegicus,Intermediate,,,12275,10116.0
,N,50597,,,,A,,CHEMBL632036,1,,BAO_0000218,14950,Distribution of tissue Radioactivity following subcutaneous injection of 500 mg of 5-alpha-DHT 15 min before the administration of the [125I]- tracer castarted male rat prostrateat 1 hour time,1,,,Rattus norvegicus,Intermediate,,,12276,10116.0
,N,50597,,,,A,2046.0,CHEMBL632037,1,,BAO_0000218,14950,Distribution of tissue Radioactivity following subcutaneous injection of 500 mg of 5-alpha-DHT 15 min before the administration of the [125I]- tracer castarted male rat thyroid at 1 hour time,1,,Thyroid gland,Rattus norvegicus,Intermediate,,,12277,10116.0
,N,50597,,,,A,178.0,CHEMBL632038,1,,BAO_0000218,8631,Amount of compound present in blood of rat 1 when administered intravenously at a dose of 2 mg containing approximately 3 microCi and activity calculated after 10 minutes,1,,Blood,Rattus norvegicus,Intermediate,,,12278,10116.0
,N,50597,,,,A,178.0,CHEMBL632039,1,,BAO_0000218,8631,Amount of compound present in blood of rat 1 when administered intravenously at a dose of 2 mg containing approximately 3 microCi and activity calculated after 15 minutes,1,,Blood,Rattus norvegicus,Intermediate,,,12279,10116.0
,N,50597,,,,A,178.0,CHEMBL632040,1,,BAO_0000218,8631,Amount of compound present in blood of rat 1 when administered intravenously at a dose of 2 mg containing approximately 3 microCi and activity calculated after 20 minutes,1,,Blood,Rattus norvegicus,Intermediate,,,12280,10116.0
,N,50597,,,,A,178.0,CHEMBL632041,1,,BAO_0000218,8631,Amount of compound present in blood of rat 1 when administered intravenously at a dose of 2 mg containing approximately 3 microCi and activity calculated after 30 minutes,1,,Blood,Rattus norvegicus,Intermediate,,,12281,10116.0
,N,50588,,,,A,178.0,CHEMBL632042,1,,BAO_0000218,9614,"Concentration of compound in blood of dog 2, after administering intravenously",1,,Blood,Canis lupus familiaris,Intermediate,,,12282,9615.0
,N,50588,,,,A,,CHEMBL632043,1,,BAO_0000218,9614,"Concentration of compound in left ventricle of dog 1, after administering intravenously",1,,,Canis lupus familiaris,Intermediate,,,12283,9615.0
,N,50588,,,,A,,CHEMBL632044,1,,BAO_0000218,9614,"Concentration of compound in left ventricle of dog 2, after administering intravenously",1,,,Canis lupus familiaris,Intermediate,,,12284,9615.0
,N,50588,,,,A,2107.0,CHEMBL632045,1,,BAO_0000218,9614,"Concentration of compound in liver of dog 1, after administering intravenously",1,,Liver,Canis lupus familiaris,Intermediate,,,12285,9615.0
,N,50588,,,,A,2107.0,CHEMBL632046,1,,BAO_0000218,9614,"Concentration of compound in liver of dog 2, after administering intravenously",1,,Liver,Canis lupus familiaris,Intermediate,,,12286,9615.0
,N,50588,,,,A,2048.0,CHEMBL632047,1,,BAO_0000218,9614,"Concentration of compound in lung of dog 1, after administering intravenously",1,,Lung,Canis lupus familiaris,Intermediate,,,12287,9615.0
,N,50588,,,,A,2048.0,CHEMBL632048,1,,BAO_0000218,9614,"Concentration of compound in lung of dog 2, after administering intravenously",1,,Lung,Canis lupus familiaris,Intermediate,,,12288,9615.0
,N,50588,,,,A,2385.0,CHEMBL632049,1,,BAO_0000218,9614,"Concentration of compound in muscle of dog 1, after administering intravenously",1,,Muscle tissue,Canis lupus familiaris,Intermediate,,,12289,9615.0
,N,50588,,,,A,2385.0,CHEMBL876418,1,,BAO_0000218,9614,"Concentration of compound in muscle of dog 2, after administering intravenously",1,,Muscle tissue,Canis lupus familiaris,Intermediate,,,12290,9615.0
,N,50588,,,,A,2106.0,CHEMBL632050,1,,BAO_0000218,9614,"Concentration of compound in spleen of dog 1,after administering intravenously",1,,Spleen,Canis lupus familiaris,Intermediate,,,12291,9615.0
,N,50588,,,,A,2106.0,CHEMBL632051,1,,BAO_0000218,9614,"Concentration of compound in spleen of dog 2, after administering intravenously",1,,Spleen,Canis lupus familiaris,Intermediate,,,12292,9615.0
,U,22224,,,,F,,CHEMBL632052,0,,BAO_0000218,10353,Concentration of liberated compound in serum after 120 min at the dose of 50 mg/kg (po).,1,,,,Autocuration,,,12293,
,U,22224,,,,F,,CHEMBL632053,0,,BAO_0000218,10353,Concentration of liberated compound in serum after 240 min at the dose of 50 mg/kg (po).,1,,,,Autocuration,,,12294,
,U,22224,,,,A,,CHEMBL632054,0,,BAO_0000218,10353,Concentration of liberated compound in serum after 30 min at the dose of 50 mg/kg (po).,1,,,,Autocuration,,,12295,
,U,22224,,,,F,,CHEMBL632055,0,,BAO_0000218,10353,Concentration of liberated compound in serum after 30 min at the dose of 50 mg/kg (po).,1,,,,Autocuration,,,12296,
,U,22224,,,,F,,CHEMBL631181,0,,BAO_0000218,10353,Concentration of liberated compound in serum after 60 min at the dose of 50 mg/kg (po).,1,,,,Autocuration,,,12297,
,U,22224,,,,A,,CHEMBL631182,0,,BAO_0000218,9196,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous after 1.5 hr,1,,,,Autocuration,,,12298,
,U,22224,,,,A,,CHEMBL631183,0,,BAO_0000218,9196,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 2.5 hr,1,,,,Autocuration,,,12299,
,U,22224,,,,A,,CHEMBL631184,0,,BAO_0000218,9196,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 4.0 hr,1,,,,Autocuration,,,12300,
,U,22224,,,,A,,CHEMBL629774,0,,BAO_0000218,9196,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 0.5 hr,1,,,,Autocuration,,,12301,
,U,22224,,,,A,,CHEMBL629775,0,,BAO_0000218,9196,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 1.0 hr,1,,,,Autocuration,,,12302,
,U,22224,,,,A,,CHEMBL876549,0,,BAO_0000218,9196,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 2.0 hr,1,,,,Autocuration,,,12303,
,U,22224,,,,A,,CHEMBL628172,0,,BAO_0000218,9196,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 3.0 hr,1,,,,Autocuration,,,12304,
,U,22224,,,,A,,CHEMBL628173,0,,BAO_0000218,9196,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 3.5 hr,1,,,,Autocuration,,,12305,
,U,22224,,,,A,,CHEMBL628174,0,,BAO_0000218,9196,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 4 mg/kg intravenous after 1.5 hr,1,,,,Autocuration,,,12306,
,U,22224,,,,A,,CHEMBL628175,0,,BAO_0000218,9196,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage a after 4.0 hr,1,,,,Autocuration,,,12307,
,U,22224,,,,A,,CHEMBL628176,0,,BAO_0000218,9196,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 0.5 hr,1,,,,Autocuration,,,12308,
,U,22224,,,,A,,CHEMBL628177,0,,BAO_0000218,9196,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 2.0 hr,1,,,,Autocuration,,,12309,
,U,22224,,,,A,,CHEMBL628178,0,,BAO_0000218,9196,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 3.0 hr,1,,,,Autocuration,,,12310,
,U,22224,,,,A,,CHEMBL628179,0,,BAO_0000218,9196,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 3.5 hr,1,,,,Autocuration,,,12311,
,U,22224,,,,A,,CHEMBL628180,0,,BAO_0000218,9196,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 4 mg/kg i intravenous dosage after 1.0 hr; insufficient gastric juice produced,1,,,,Autocuration,,,12312,
,U,22224,,,,A,,CHEMBL628181,0,,BAO_0000218,9196,Concentration of radioactivity in gastric juices for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage a after 2.5 hr,1,,,,Autocuration,,,12313,
,U,22224,,,,A,,CHEMBL628182,0,,BAO_0000218,9196,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 0.5 hr,1,,,,Autocuration,,,12314,
,U,22224,,,,A,,CHEMBL628183,0,,BAO_0000218,9196,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 1.0 hr,1,,,,Autocuration,,,12315,
,U,22224,,,,A,,CHEMBL628184,0,,BAO_0000218,9196,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 1.0 hr; ND means not determined,1,,,,Autocuration,,,12316,
,U,22224,,,,A,,CHEMBL628185,0,,BAO_0000218,9196,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 2.0 hr,1,,,,Autocuration,,,12317,
,U,22224,,,,A,,CHEMBL875617,0,,BAO_0000218,9196,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 3.0 hr,1,,,,Autocuration,,,12318,
,U,22224,,,,A,,CHEMBL628186,0,,BAO_0000218,9196,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 3.5 hr; ND means not determined,1,,,,Autocuration,,,12319,
,U,22224,,,,A,,CHEMBL628187,0,,BAO_0000218,9196,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 0.2 mg/kg intravenous dosage after 4.0 hr,1,,,,Autocuration,,,12320,
,U,22224,,,,A,,CHEMBL628188,0,,BAO_0000218,9196,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 0.5 hr,1,,,,Autocuration,,,12321,
,U,22224,,,,A,,CHEMBL628189,0,,BAO_0000218,9196,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 1.0 hr,1,,,,Autocuration,,,12322,
,U,22224,,,,A,,CHEMBL628190,0,,BAO_0000218,9196,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 1.5 hr; ND means not determined,1,,,,Autocuration,,,12323,
,U,22224,,,,A,,CHEMBL628191,0,,BAO_0000218,9196,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 2.0 hr,1,,,,Autocuration,,,12324,
,U,22224,,,,A,,CHEMBL626513,0,,BAO_0000218,9196,Concentration of radioactivity in plasma for the C14 radiolabeled compound was determined at 4 mg/kg intravenous dosage after 2.5 hr; ND means not determined,1,,,,Autocuration,,,12325,
,N,50597,,,,A,2046.0,CHEMBL626514,1,,BAO_0000218,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 30 minutes intravenous administration; dose/g, range 19-24",1,,Thyroid gland,Rattus norvegicus,Intermediate,,,12326,10116.0
,N,50597,,,,A,2046.0,CHEMBL626515,1,,BAO_0000218,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 30 minutes intravenous administration; dose/g, range 26-40",1,,Thyroid gland,Rattus norvegicus,Intermediate,,,12327,10116.0
,N,50597,,,,A,2046.0,CHEMBL626516,1,,BAO_0000218,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 30 minutes intravenous administration; dose/g, range 29-44",1,,Thyroid gland,Rattus norvegicus,Intermediate,,,12328,10116.0
,N,50597,,,,A,2046.0,CHEMBL626517,1,,BAO_0000218,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 30 minutes intravenous administration; dose/g, range 32-42",1,,Thyroid gland,Rattus norvegicus,Intermediate,,,12329,10116.0
,N,50597,,,,A,2046.0,CHEMBL626518,1,,BAO_0000218,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 30 minutes intravenous administration; dose/g, range 33-60",1,,Thyroid gland,Rattus norvegicus,Intermediate,,,12330,10116.0
,N,50597,,,,A,2046.0,CHEMBL626519,1,,BAO_0000218,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 30 minutes intravenous administration; dose/g, range 4-7",1,,Thyroid gland,Rattus norvegicus,Intermediate,,,12331,10116.0
,N,50597,,,,A,2046.0,CHEMBL626520,1,,BAO_0000218,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 5 minutes intravenous administration; dose/g, range 13-18",1,,Thyroid gland,Rattus norvegicus,Intermediate,,,12332,10116.0
,N,50597,,,,A,2046.0,CHEMBL626521,1,,BAO_0000218,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 5 minutes intravenous administration; dose/g, range 16-32",1,,Thyroid gland,Rattus norvegicus,Intermediate,,,12333,10116.0
,N,50597,,,,A,2046.0,CHEMBL626522,1,,BAO_0000218,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 5 minutes intravenous administration; dose/g, range 22-25",1,,Thyroid gland,Rattus norvegicus,Intermediate,,,12334,10116.0
,N,50597,,,,A,2046.0,CHEMBL626523,1,,BAO_0000218,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 5 minutes intravenous administration; dose/g, range 26-49",1,,Thyroid gland,Rattus norvegicus,Intermediate,,,12335,10116.0
,N,50597,,,,A,2046.0,CHEMBL626524,1,,BAO_0000218,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 5 minutes intravenous administration; dose/g, range 29-36",1,,Thyroid gland,Rattus norvegicus,Intermediate,,,12336,10116.0
,N,50597,,,,A,2046.0,CHEMBL626688,1,,BAO_0000218,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 5 minutes intravenous administration; dose/g, range 5-8",1,,Thyroid gland,Rattus norvegicus,Intermediate,,,12337,10116.0
,N,50597,,,,A,2046.0,CHEMBL626689,1,,BAO_0000218,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 60 minutes intravenous administration; dose/g, range 26-42",1,,Thyroid gland,Rattus norvegicus,Intermediate,,,12338,10116.0
,N,50597,,,,A,2046.0,CHEMBL626690,1,,BAO_0000218,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 60 minutes intravenous administration; dose/g, range 30-53",1,,Thyroid gland,Rattus norvegicus,Intermediate,,,12339,10116.0
,N,50597,,,,A,2046.0,CHEMBL626691,1,,BAO_0000218,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 60 minutes intravenous administration; dose/g, range 32-43",1,,Thyroid gland,Rattus norvegicus,Intermediate,,,12340,10116.0
,N,50597,,,,A,2046.0,CHEMBL627319,1,,BAO_0000218,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 60 minutes intravenous administration; dose/g, range 35-53",1,,Thyroid gland,Rattus norvegicus,Intermediate,,,12341,10116.0
,N,50597,,,,A,2046.0,CHEMBL624052,1,,BAO_0000218,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 60 minutes intravenous administration; dose/g, range 5-12",1,,Thyroid gland,Rattus norvegicus,Intermediate,,,12342,10116.0
,N,50597,,,,A,2046.0,CHEMBL624053,1,,BAO_0000218,8608,"Evaluated for the distribution of radioactivity in tissues of female Fischer rats thyroid after 60 minutes intravenous administration; dose/g, range 55-102",1,,Thyroid gland,Rattus norvegicus,Intermediate,,,12343,10116.0
,N,50597,,,,A,,CHEMBL624054,1,,BAO_0000218,8085,In vivo distribution of the drug in plasma was determined at 1 hr following injection of five microcurics of the radiolabeled [125 I] compound in rats,1,,,Rattus norvegicus,Intermediate,,,12344,10116.0
,N,50597,,,,A,,CHEMBL624055,1,,BAO_0000218,8085,In vivo distribution of the drug in plasma was determined at 2 hr following injection of five microcurics of the radiolabeled [125 I] compound in rats,1,,,Rattus norvegicus,Intermediate,,,12345,10116.0
,N,50597,,,,A,,CHEMBL624056,1,,BAO_0000218,8085,In vivo distribution of the drug in plasma was determined at 3h following injection of five microcurics of the radiolabeled [125 I] compound in rats,1,,,Rattus norvegicus,Intermediate,,,12346,10116.0
,N,50597,,,,A,995.0,CHEMBL624057,1,,BAO_0000218,8085,In vivo distribution of the drug in uterus was determined at 1 hr following injection of five microcurics of the radiolabeled [125 I] compound in rats,1,,Uterus,Rattus norvegicus,Intermediate,,,12347,10116.0
,N,50597,,,,A,995.0,CHEMBL622281,1,,BAO_0000218,8085,In vivo distribution of the drug in uterus was determined at 2 hr following injection of five microcurics of the radiolabeled [125 I] compound in rats,1,,Uterus,Rattus norvegicus,Intermediate,,,12348,10116.0
,N,50597,,,,A,995.0,CHEMBL622282,1,,BAO_0000218,8085,In vivo distribution of the drug in uterus was determined at 3h following injection of five microcurics of the radiolabeled [125 I] compound in rats,1,,Uterus,Rattus norvegicus,Intermediate,,,12349,10116.0
,N,50597,,,,A,995.0,CHEMBL622283,1,,BAO_0000218,8085,In vivo distribution of the drug in uterus/plasma was determined at 1 hr following injection of five microcurics of the radiolabeled [125 I] compound in rats,1,,Uterus,Rattus norvegicus,Intermediate,,,12350,10116.0
