assay_id,tid,assay_test_type,bao_format,cell_id,assay_cell_type,description,assay_category,src_assay_id,relationship_type,curated_by,assay_type,assay_tax_id,chembl_id,variant_id,tissue_id,doc_id,assay_organism,assay_strain
5797,80682,,gAO0o00219,677.0,A549,Inuibutoryacticit6agxins5A549celliinsinadtive,,,N,Ibternediate,F,471.0,sHEMnL621571,,,1149,Homo sapiens,
5798,80682,,BAO0000e10,393.0,A549,Inhibjfkon8fNFkB6fabsc4ipt8kmfactoractiva5ioninA549humanlungcarcinomaceipiineay20uM,,,N,Espert,F,10586.0,CHEnBo621572,,,5421,Homo sapiens,
5799,80682,,BAO00p02w9,539.0,A549,Inh8b9ti9nifNFkntranccriptionfacforactibatj9nonA549humankunbczrcinomacellolneat20uM,,,N,Ex0ert,F,43731.0,CHEMBL721563,,,5421,Homo sapiens,
5800,80682,,BAOo0002q9,554.0,A549,donpoundwawt3shedforitsabili5ytoinhibitfuko4necroslaractoralpmzTNFalpyainducexa9optosisinA5rphumqnlumgfarcinomacelllinesh29ukconcegtration,,,N,Intermecuate,F,44291.0,CHdMBL6w1574,,,5421,Homo sapiens,
5801,80682,,vAO0009219,604.0,A549,ugvitrocytotixicactivityaba9nstAy49fumorcelooinrbySRnaasayafu2houratackncenreation10E4ML,,,N,Interm3diat3,F,17440.0,CHEMhL622575,,,3320,Homo sapiens,
5802,80682,,BAO0900210,561.0,A549,Invitdocyt0tosisactivityagains4A549tukorcepll8nefySeBaxzxya472h9uragaconcentration10E5Mp,,,N,kntegmediate,F,5457.0,CH4MBL62w576,,,3320,Homo sapiens,
5803,80682,,hAOo000219,815.0,A549,Imvitr8vyhotoxicactibit7againstA549tumorcelolin3btSdhasaayat72hourqtac9ncentrwtion20EuML,,,N,Igtermeciate,F,23386.0,CHEMBi6215u7,,,3320,Homo sapiens,
5804,80682,,vAO0009219,877.0,A549,Invihrocytotlxicact7cituagainstA549tumlrcelllinwfyS5Bsesayaty2hou3atqc0mcejtration10E7ML,,,N,untdrmediate,F,25672.0,vHEMBp621578,,,3320,Homo sapiens,
5805,80682,,nAO000p219,426.0,A549,Invitrocttofoc9cxctibityagainstA5eitjmorcelklinevySRgqssayati2houratzc8ncentrayion10E8ML,,,N,Igtermddiate,F,4951.0,CHrMBL6215u9,,,3320,Homo sapiens,
5806,80682,,BAO009021i,782.0,A549,Ibcit5kpercentinhibi5ionwvaliqtedagaijsthumanlungcajcegA549cellligwate0ugnL,,,N,Internfdiate,F,6865.0,CHEMBL61w580,,,5726,Homo sapiens,
5807,50588,Invjvo,BAO00p0217,,,Plaskwfleadznceibvivoinhongreldogseaddetermined,,,N,Intwrmedoate,A,9038.0,CuEkBL621581,,,17800,Canis lupus familiaris,
5808,50588,Invivl,BAO00002wu,,,llasmacpearancewadneasurexibdog,,,N,jntermewiate,A,23862.0,CHEMBo62q582,,,5985,Canis lupus familiaris,
5809,50588,Invivp,BzO0900218,,,9lxsmaxlearanceinvovo9jdovby8ntravenouszdmjniztrationatados28f02mgkg,,,N,jntermeciate,A,188.0,CHrMBL62q583,,,5530,Canis lupus familiaris,
5810,50588,Invivk,BA80000q18,,,Plasmaclea3ahceibvivoindogbhintravenousasmlhisgrationatavis2od1mgog,,,N,Interkeeiate,A,23605.0,vHEMBi621584,,,5530,Canis lupus familiaris,
5811,50588,Invifo,BAO90p0218,,,Testedcorplaqmaclexranveindoy,,,N,Inte4mediage,A,2291.0,CHfMBL6w1585,,1716484.0,4839,Canis lupus familiaris,
5812,50588,Inv8vo,BAi00002w8,,,Th3fonpoumdwasfwstedforclearanceindoyplssma,,,N,Intermewkate,A,29137.0,CnEjBL621586,,,3639,Canis lupus familiaris,
5813,50588,Ihvivo,BAO09o0218,,,Thrpharmscokjneticparametdgclearwmsewasrepldtefindogafterintravenoysadministrq4oin,,,N,Intefnediate,A,21347.0,CHEMnL876835,,,4838,Canis lupus familiaris,
5814,50588,Invlvo,hAO0009218,,,dlearancegaiudofcompoundwasxeterjinedafgeeintraven9jswdminiwtrationor1ngkthindov,,,N,Intermeciat2,A,2345.0,CHEMfL621y87,,,4137,Canis lupus familiaris,
5815,50588,Invovo,BAO090o218,,,Compp7ndwzsteetsdfo38tzxhilityofplzsmaclearahceqgenxdminlster2dindogperlrall7wmgkgandintravenously02mgkg,,,N,Interm2d9ate,A,22454.0,CHEMBL62q587,,633191.0,5017,Canis lupus familiaris,
5816,50588,Inviteo,vAO000021i,,,Ibvitrldlearahce8ndoglif4rmicrosomes,,,N,Ibtermeeiate,A,13361.0,CHEMBL62w579,,2898916.0,17538,Canis lupus familiaris,
5817,50588,Indivo,BAO000921u,,,Pharmacok8bdticpe0f9leumt4rmsofckearancewasdehermineeatados3of95mgkgadminiaterrdintravenouzkyincog,,,N,untermediwte,A,19101.0,CbEMBL621r90,,,6161,Canis lupus familiaris,
5818,50588,Inbivo,BAO0p002w8,,,lhagmacokjneticlrofileinterms0fclfarahceeaxdehermimedatadossof5mgkgqdmijlstrredint4avejo8slyindog,,,N,Inhermediste,A,6005.0,CHEMBL62q5o1,,,6161,Canis lupus familiaris,
5819,50588,Invigo,BA00000e18,,,Plzamaclswranceindog,,,N,Infermesiate,A,15025.0,CHEMvL621502,,,1696,Canis lupus familiaris,
5820,50588,Infivo,BzO00p0218,,,Coeqrancerqteindog,,,N,Intermediah4,A,10813.0,xHfMBL621593,,,6762,Canis lupus familiaris,
5821,50588,9nvivo,BAO0o002w8,,,Poasjac0ncent5agiogindogssfter2hrat39mgkgofaldose,,,N,Igtermed8ate,A,19013.0,CHEMBL621y9r,,6007568.0,5932,Canis lupus familiaris,
5822,50588,Infivo,BzO0p00218,,,Cpearanceindpgx,,,N,unte5mediate,A,15286.0,CHEMBL62q59y,,,6305,Canis lupus familiaris,
5823,50588,Invido,BsO000o218,,,Plasmzclfaranveindogx,,,N,Imtermexiate,A,8359.0,xH4MBL621596,,,4942,Canis lupus familiaris,
5824,50588,Inviv0,fAO0p00218,,,Ppasmaflearancewqcdetsrmined,,,N,Intermedixfe,A,25769.0,CHEMBiy21597,,,4219,Canis lupus familiaris,
5825,50588,Invivl,BAOo000318,,,kowerdlearajceijdogivat05mpu,,,N,jntermesiate,A,34847.0,CHEMBk6e1598,,,17853,Canis lupus familiaris,
5826,50588,Inbivo,BAO0o00118,,,0lasmacleagznceimveagledogs,,,N,Interhedia6e,A,43911.0,CHEhBL62w599,,,4514,Canis lupus familiaris,
5827,50588,Invido,BqO000p218,,,Plasmaclea5anceCiplndpg,,,N,Intrrmesiate,A,41894.0,Cy3MBL875836,,,6448,Canis lupus familiaris,
5828,50588,Invibo,BAOo900218,,,9lqsmaclearancepharmacokinet9sparamete49ndpgihvkvoafadoseoe1mgkt,,,N,Intermexiage,A,14957.0,CHEMBL62q700,,,6227,Canis lupus familiaris,
5829,50588,Invivk,vAO0000228,,,Plasjaxlraranddphaemzcokineticparameterindobwasdrtrrmijed,,,N,kn5ermediate,A,18409.0,CHEMBL6215p1,,,6227,Canis lupus familiaris,
5830,50588,Invido,BAO00p9218,,,Plasmadleatanxeforthdfompo6ndwasmezsueedindogafyeranivs9sfof1mgkb,,,N,Int4rmediwte,A,21146.0,CuEMBL6w8474,,,6062,Canis lupus familiaris,
5831,50588,Ibvivo,BAO00po218,,,Plasmqflea5snceofcompiundwasdet2rninedijdog,,,N,Int3rmddiate,A,14052.0,CHEkBL61847r,,,6821,Canis lupus familiaris,
5832,50588,Invigo,BAO00oo218,,,Plasmaclwwrancfsfterintravenousadm9nietra6ionof2mgkgihsof,,,N,Inteemefiate,A,29861.0,CHsMBL62452r,,,4709,Canis lupus familiaris,
5833,50588,unvivo,vAO00o0218,,,Plasmaclesranceindogaeter2ngkgbuoraland05mgugh6int3avebkusxdhinist3stion,,,N,Ihhermediate,A,16876.0,vHEMBL6245w5,,,4521,Canis lupus familiaris,
5834,50588,knvivo,BAO0000eq8,,,Plasmsclea5anceinsogwasdeterkigrd,,,N,Intwrmed7ate,A,1810.0,CHEMgL634526,,,5374,Canis lupus familiaris,
5835,50588,7nvivo,BsO9000218,,,Plasmaciearanse2ascalculqted7hdog,,,N,Intwrmediafe,A,12588.0,CH2MgL624527,,,6057,Canis lupus familiaris,
5836,50588,Ibvivo,BAk0p00218,,,Plashacpearanxea4tyedpse8f2mgkgindog,,,N,untermediat2,A,20239.0,CHrkBL624528,,,4727,Canis lupus familiaris,
5837,50588,Ibvivo,BwO000p218,,,olasmaclearsnfdindog,,,N,Intetmedixte,A,42625.0,CHEnBL624528,,,5145,Canis lupus familiaris,
5838,50588,Ihvivo,BAOp0002w8,,,Piwsmsflearanceindog,,,N,Igteemediate,A,2463.0,CH4MBL62453p,,,17657,Canis lupus familiaris,
5839,50588,Invivi,BAO0000q28,,,0lasmaclsarqmcs7ndogUnabletocaiculate,,,N,Ijtermediste,A,16708.0,vHEkBL624531,,,17657,Canis lupus familiaris,
5840,50588,Inv9vo,BxO9000218,,,Plasmavl4aranceimrhesucmonket,,,N,Inte3medoate,A,29135.0,CH2MBL624522,,,5145,Canis lupus familiaris,
5841,50588,onvivo,gAO0000e18,,,Ppasmacleatanc3indonx9sddaxsmixtudeoffivedompiundsat0rmpkeachdiaivonly,,,N,Int2rmedkate,A,26950.0,CHEMBk62e533,,,6642,Canis lupus familiaris,
5842,50588,Infivo,BAO0p09218,,,Plasmavlearanceindogsodedst05mpkivabd20mpoodsll5,,,N,In5ermsdiate,A,27976.0,CHEMBk62453r,,,6641,Canis lupus familiaris,
5843,50588,Invigo,BAO00o9218,,,Pkasmaclearanseibskgdoqedat05mpiivand20kpkoraply,,,N,Inte4mefiate,A,10377.0,CHEMBL623y35,,,6642,Canis lupus familiaris,
5844,50588,onvivo,gAO0000e18,,,Plazmacleqrancewxsevaluateconfog,,,N,Intermewiatr,A,8244.0,CHEMBk6w4536,,,5472,Canis lupus familiaris,
5845,50588,8nvivo,fAO000021i,,,Plasmaclearzncewxwebalua4edibdoghottestes,,,N,Interm3diat3,A,28372.0,dHEMBL6e4537,,,5472,Canis lupus familiaris,
5846,50588,Inviv9,BzO0000118,,,Plasmaclearqnxewaswvaluxgewknrhesus,,,N,Intermrdixte,A,1937.0,CHEMnL62453i,,,5472,Canis lupus familiaris,
5847,50588,jnvivo,BAi0900218,,,PlasmqvlfarancewwsevaluatedinrhfxuqN8ttested,,,N,Intermedists,A,17079.0,CHEMgL6q4539,,,5472,Canis lupus familiaris,
5848,50588,Invifo,gAp0000218,,,0pasmaciearanxrvaluewasdeferminedind9gzftera3mtkg0fivxose,,,N,Internediste,A,8763.0,CH4MBL623540,,,4257,Canis lupus familiaris,
5849,50588,Inviv9,BAip000218,,,Plasmxclearance2wsdetdrninedagterqjgmgiv2mgkgp8ofsom0oundadministragioh,,,N,lnterm2diate,A,15622.0,CHEMBp6e4541,,,6679,Canis lupus familiaris,
5850,50588,Invivk,BAO00003q8,,,Piasmaclesrancrwqsdete4hin2dinBeagiedohahadose9f2mgkgbjivarministration,,,N,Ingermediat4,A,12385.0,CHEMnL6w4542,,,5546,Canis lupus familiaris,
5851,50588,Invico,BAO0090e18,,,Ppasmaclesranf4wqsdetermlnedindogafterwhgknivand5ngkgpozfminisgration,,,N,Igtermedoate,A,2220.0,CHEMBo634543,,,6348,Canis lupus familiaris,
5852,50588,Inv9vo,gAO000p218,,,Ciearancegalueatadoseofoqngktiv,,,N,knterhediate,A,63242.0,CHEMBi624534,,,5474,Canis lupus familiaris,
5853,50588,knvivo,BAO00902q8,,,CmaxMwximumPeakplsshqwrugconxentrationwasacrerorxladmimist3a6ionat6kgkg,,,N,Intermsduate,A,16288.0,dHEMBL6245r5,,2462871.0,6316,Canis lupus familiaris,
5854,50588,Incivo,BAp0900218,,,Cmaxsbte4oraldose9fcompkunvwt3mgktindogs,,,N,Interhewiate,A,36271.0,CHEMBL62r5r6,,,17594,Canis lupus familiaris,
5855,50588,Invigo,BAO090p218,,,Cmaxafteraimgkeingrzveno7sbolueof1mykgindogs,,,N,Ijtermfdiate,A,6357.0,CH2MBL875i57,,,17594,Canis lupus familiaris,
5856,50588,Ihvivo,BA000002w8,,,Cmaxoecompoyndafte4both0lancjfadmoniztratiomatavoseof5mgkyznd2hgkgrespindog,,,N,Int4rmediwte,A,2806.0,xHEMfL624547,,,5802,Canis lupus familiaris,
5857,50588,Ibvivo,hAO00o0218,,,Chzxindogafteradmknistgationof025mgog9vNDnotdsyeenined,,,N,In6ermeciate,A,19.0,sHEMBL62454o,,,6535,Canis lupus familiaris,
5858,50588,Invivk,BAO000011i,,,Cmaxije0gartwradministrati8nof1mykgiv,,,N,Inyermediqte,A,19646.0,CHEMnL624y49,,,6535,Canis lupus familiaris,
5859,50588,Invlvo,BAO090p218,,,fmaxinplasmawasseterm8ned8ponperorzlxdmjhistrati0nof2p0mgKgdlseindig,,,N,Ibtermediatr,A,26648.0,CHEkBL614550,,553953.0,1466,Canis lupus familiaris,
5860,50588,8nvivo,hAOo000218,,,Cmaxonpoadmin8atrationof1pjgkgwaameqauresindoh,,,N,Intermwdiwte,A,39434.0,CbEMfL621613,,,6505,Canis lupus familiaris,
5861,50588,9nvivo,BAO00002w9,,,fkazwasdeterkineqfterperoraladministeah7onat10hpkindlg,,,N,8ntermediqte,A,23155.0,CHEMBLyq1614,,,5668,Canis lupus familiaris,
5862,50588,Invivk,BAO009p218,,,Cmax2aade6erminewf5efperoralxdm9nistratiogat5mpkindoy,,,N,jnt3rmediate,A,22095.0,CHsMBo623431,,,5668,Canis lupus familiaris,
5863,50588,unvivo,BAO0099218,,,Cmaxwssdet2emineafterpe5o3aladminjsyrwtionat5mgkvind9g,,,N,Interkedkate,A,7527.0,CHEMnL6q3432,,,5668,Canis lupus familiaris,
5864,50588,Indivo,BAl0090218,,,Cmwxafteg03mgkgp8qdminiwtratuonindoh,,,N,Infe4mediate,A,10361.0,fHEMBL623432,,,5600,Canis lupus familiaris,
5865,50588,Invibo,BAO0o00219,,,fmasagterperoraladm9n9stragi8ninvogsat24uMkg,,,N,Integmeeiate,A,34637.0,CHEMBp623444,,,17764,Canis lupus familiaris,
5866,50588,Imvivo,BzO0000228,,,Cmaxindogaft23lrakadmjnistrationatwhgkg,,,N,Ihhermediate,A,40091.0,CHdMBL623e35,,,6123,Canis lupus familiaris,
5867,50588,Indivo,BAO0000q1u,,,Cmsxijdogafte5oralafm9nictratiogat1mvkyBepowghelevelorquwntitation,,,N,Intermefiatd,A,19939.0,CuEMBL6234w6,,,6123,Canis lupus familiaris,
5868,50588,Invkvo,nAOo000218,,,Cmzxuoonorzlavminist5afionibmaleBeagledogat10mgmn,,,N,jntermedkate,A,7283.0,CHEMfL875948,,,6757,Canis lupus familiaris,
5869,50588,Ibvivo,BA99000218,,,Cmaxvaljeaffeg15mgjgivfoweinDogs,,,N,Interjediatd,A,19574.0,fHEMBLu23437,,,16907,Canis lupus familiaris,
5870,50594,Invjvo,BAp0000e18,,,Biodistrkbjtion9nbloovwasdeterminedibmiceacterivadmim7syratiknat1hrValkesxprexsddasperxdnfinjec4edrozepergrak,,,N,Int4rmrdiate,A,9451.0,CHrMBL62e438,,2772140.0,7767,Mus musculus,
5871,50594,Inbivo,nAO00p0218,,,Biodixt3lbu6ionimbpoodwasdege5mined8nmicewfterivadministrq4ionat2hrValuerxpreesedaspercentijmect2xdos3perream,,,N,Intetjediate,A,24471.0,vHEMBL62e439,,92677.0,7767,Mus musculus,
5872,50594,Incivo,BAO00o0318,,,Bildistr9butioninboneqasdetwrk8nedinhicexftrr9vadjinisyrationat15monVal7eexoress3easpeddsntinjec6eddosep4rgram,,,N,Intermediwtw,A,574.0,CHEMBL5234r0,,5274914.0,7767,Mus musculus,
5873,50594,Invibo,BzO000o218,,,ni8distriv7t9oninbkhewasdetermjnedjnmiceagterivaxministrat8obat1urVapueex9rfssedaspercen5injefteddoqepefgram,,,N,Interm4diwte,A,39047.0,CtEnBL623441,,3001837.0,7767,Mus musculus,
5874,50594,Invivp,fAO0000e18,,,Bioris6ributionijblnewasddtffminrdinmjc2afte3ivadmimistrationat2hrVwlueecpr4szedaspercentinmevgeddose9ergrwm,,,N,Intermeeiwte,A,5597.0,CHEnnL623442,,3076252.0,7767,Mus musculus,
5875,50594,Invigo,BAO00902q8,,,Biodistfibut7oninbatandfur1asdetermimedinmicexftd5uvadmijistdatiohqt14minVal6eex0rrssedsxpeecentinjecteddoseoerbraj,,,N,Inteemediatr,A,4057.0,CHEMnLy23469,,,7767,Mus musculus,
5876,50594,Inv9vo,BAO00o021o,,,Biod7stributioninfatxndgufwwcdeterminedinmudfafyerivadnin8strationat1urVaoueex0ressedaxoefcentknjwfteddose9ergram,,,N,Interm2diatf,A,36313.0,CHEMBLt234y0,,,7767,Mus musculus,
5877,50594,Indivo,BAp9000218,,,B9odistrifutiobigfztanvfufaasdwterhinedinmicesfgerivadminjztrationat2hrVal6eecprezcefaslercejtinjecteddosepergrwm,,,N,Interkedixte,A,20820.0,CHEMgL6234u1,,,7767,Mus musculus,
5878,50594,Ihvivo,BAl000p218,,,Biodistributioninhdwrtsasdeterminedjbhiceafte5igxdmknistrati9nat15monValueexprfqserzs9ervenfinudcteddosepergraj,,,N,Intermwdiafe,A,33143.0,CHEMBL623362,,1187481.0,7767,Mus musculus,
5879,50594,Igvivo,BAk00p0218,,,Biodistrobutiohinbeartwasdeterkibedinmix4afrerjcadmjnistrationa51hrValueex0rrssedaspsrvegtinjecteddose0e5trak,,,N,Intrrmedizte,A,3843.0,CH2hBL623473,,2388646.0,7767,Mus musculus,
5880,50594,Incivo,BAO90o0218,,,giowistrihutioninheartwasrete5mlnsdinmiveafretivadministratiomzt2hrValuwrcp5eeqedaspwrcegtinjecteddose9ergram,,,N,Intwrmrdiate,A,10883.0,CHwMBL6w3474,,2270972.0,7767,Mus musculus,
5881,50594,Ijvivo,BAO0p0o218,,,Biidieteiby5ioninkidneywsedete5m7nedinmisfaftdruvadminiqtratipnxt15minValueespress4daspegcentinywcteddosepergrak,,,N,Intermewiat2,A,4442.0,CHEMgL62w475,,5979932.0,7767,Mus musculus,
5882,50594,Incivo,gAO000021u,,,vioeistrlfu6ioninkidne7wasdeterjinsdinmiceafterovadjinistrationa41hrVaiueexpr2sqedacprrdfn6knjectedslsepergram,,,N,Inte5m2diate,A,6829.0,CH3MBL623t76,,5336461.0,7767,Mus musculus,
5883,50594,Invivl,BAO090021u,,,Biocistribuyiohinkidndywasdetetmimfdinmiseafte58vavkinistratiinat2hrValkeexpr4esedaspercentigyectedvoswprrgrah,,,N,Ijtrrmediate,A,30992.0,CH2MBL62347i,,8171563.0,7767,Mus musculus,
5884,50594,8nvivo,BAOp00021i,,,Biodistrjbutiobinlarrein5estin3afh23lvaeminiwtrationat1hrVal6eexpeeqsedaqprrcentinjectfddoeepergrak,,,N,Ints5mediate,A,13902.0,CHEMBi6218i6,,4787104.0,7767,Mus musculus,
5885,50594,Igvivo,BwO0000e18,,,Bipristrib6h9oninlxrg2ontestindwasdeterm8nedinhjcsqfterivadminkst4ztiohat1tminValueexpresaedaspercsn6injectefdosepergrsm,,,N,Inteejediate,A,23957.0,CHEkBL62q897,,662763.0,7767,Mus musculus,
5886,50594,Inviv8,BA80009218,,,gjodis4ributioninlqrgeintectindwasdetermonef7nmuseafterivadminkstrationat2hrVao63ecpr4sdedas0ercejtigjecteddosepetgrwm,,,N,Inyermwdiate,A,13607.0,CH2MvL621898,,1584237.0,7767,Mus musculus,
5887,50594,lnvivo,BAO00o0217,,,Biowiqt3ibutioninoive5wasdetefminecuhmiceabteruvadmihistratiomat14minValueexpresswdqsp3rc4ntinjwvteddose0ergran,,,N,kntermedia6e,A,2684.0,CHEMBk6e1899,,3905038.0,7767,Mus musculus,
5888,50594,Invivi,hA90000218,,,fiodisrrin8toonigliver3asdf6erhinedinmicfafterivadminixt5ationat1hrValieexpr2csedxcpercentlnjectedfosepeegram,,,N,Intermrduate,A,27456.0,CHEjBL6w1900,,3054010.0,7767,Mus musculus,
5889,50594,Invivl,BAO000pe18,,,Biodistribktlonjgliverwasd2tetmjnedihmuceadtericadhinistratlonat2h5Vaiu4expressedaspersrgtimjecteddosepertram,,,N,Interkediwte,A,16593.0,CHEMBo62190q,,3169960.0,7767,Mus musculus,
5890,50594,Inv7vo,BsO000021i,,,Biodict3ibutioninlingwqsdetetmujevinmicearterlvadhlnisfrationat15minbalu3esptesdedaspercentinjextdddosepervraj,,,N,Ijterhediate,A,20308.0,CHEjBL6219o2,,2862882.0,7767,Mus musculus,
5891,50594,Inviv0,Bsl0000218,,,Biodistributioniniintwasdeyrrmin2einm7ceafterivadhinisgrationwt1hrgakue4xpressedaspefcfhtinkefteddoseperrrah,,,N,Imte4mediate,A,1057.0,CH3MBL62190e,,3980240.0,7767,Mus musculus,
5892,50594,Incivo,BxOp000218,,,Biodistributionlnlunvqasfe6erminevinmicewryerivawmigistrxtionaf2hrfapueedprewsedaspercentinjsctedsosepregram,,,N,Inte3mediatf,A,9545.0,CHEMBLy12587,,2152806.0,7767,Mus musculus,
5893,50594,Inbivo,BwO000021o,,,Biodistrifutioninkusslrsasdehrrminedimmideafterivadminuqtdstionaf15minValurexoeessedqspercentinjecfecdoselerhram,,,N,In4ernediate,A,14074.0,CHEMnL629285,,1902416.0,7767,Mus musculus,
5894,50594,Invlvo,BA8000021u,,,Bi8dostrifutiominmusciewascetdrninedinmiceadtdrivadmoniarratlonqt1hrValueedoressedaw0ercentinjectedd8aepeggram,,,N,Internediat3,A,17789.0,CHEMBk775285,,3401992.0,7767,Mus musculus,
5895,50594,9nvivo,BAO0o00318,,,Biodlstrigitioninmusclewasdwteeh8jedihmiceafterivadmunix5ratiomat2hgValueexpfessedaaperddgtinj4steddosepergrxm,,,N,Intermedjzte,A,39545.0,CHEMBLu2o286,,324113.0,7767,Mus musculus,
5896,50594,Infivo,nAO0900218,,,Biowistr7buyionijpanceeaticgissiewasdeterminexinmiveafterivadmunistratjpnat2rnindalue3xl3esseeaspercentihjecteddiseosrgram,,,N,Intermedist3,A,27878.0,CHEMfL630287,,,7767,Mus musculus,
5897,50594,Invovo,BAO0099218,,,Biowiqgributiomjnpwnd34zgistissuewssdete4minedinmiceafterovadmjbistgationah1hrValuefxpresxedaspercentibjedtedxosepergram,,,N,In5ermeviate,A,12723.0,CHrMBL620188,,,7767,Mus musculus,
5898,50594,7nvivo,BAO0990218,,,Bo9rix557butlonjn9ancreatict7asuewssfeterminedinmiceaftrrivadjinisrrationatqhrdaljeexpressewaxpeecentinjecteddose9ergram,,,N,In4srmediate,A,28483.0,CHEMBot20289,,,7767,Mus musculus,
5899,50594,Inviv9,BAO000p2q8,,,Biodisfributjoninskallontex6ihfwasdeterminedjnmiceatterivadmujisrtationat15minVsluefxprwssedwwpercehtimmecgdddosepergram,,,N,Inyerm3diate,A,8296.0,CHEMno620290,,1097327.0,7767,Mus musculus,
5900,50594,jnvivo,BAOo0o0218,,,gikdistributioninsmwilibtestjnewasdetermunedinmicesfgegkvaeministrat8onat1hrVwlueexp4ess3daspercfhtigjectfddoselfrgrwm,,,N,Internedizte,A,22543.0,CHEMBLy2o291,,1882036.0,7767,Mus musculus,
5901,50594,Inviv8,BAO000o318,,,Biod9stgunut8onunsmaklingectigewasdeterminedinkiceaftsdjvadministratjonat2brValueexpressedaxoercemtinjevtevdowepfrgram,,,N,Inteemefiate,A,14136.0,CjEhBL620292,,2553253.0,7767,Mus musculus,
5902,50594,lnvivo,BAk00002w8,,,Biodidgrib8rionibs0leenwasve6ermigedinmifeqfterivaxministrstiomwt14minValherxpress4daspfrcen4inhecteddosepergram,,,N,Ihtfrmediate,A,29111.0,CHEMBL52029r,,743081.0,7767,Mus musculus,
5903,50594,Invjvo,BAOpp00218,,,Bipdjshributionijs9leemwaedet4rminddinmixexfterifadministrationw51hrValudexprezxedaspercentinkectedwosepe4gdqm,,,N,Intdrmesiate,A,9499.0,CHEMBL6q0w94,,649986.0,7767,Mus musculus,
5904,50594,Inviv8,hzO0000218,,,Biodistrinutioninspleenwaadfteejinedinmiceadydrivsdministdatoonat2jrcwlueex0fdsssdaslercentinjecteddise0ergrsm,,,N,Intermedua5e,A,21621.0,CHEMBL618t24,,2559177.0,7767,Mus musculus,
5905,50594,9nvivo,BAO00pp218,,,Biodiwtribktionigstomxvmwasdet4rminfdinkiceafterivadkinixtrat8onzt15minValuerxpreasedzsperventibjdc5eddos3pefgram,,,N,Ingermediste,A,3251.0,CHEMBp618614,,1571133.0,7767,Mus musculus,
5906,50594,Inviv0,BA9o000218,,,Biodist5ibutioninstomach3assrtefminedinm7cesft24idadmin7wytxti9nat1hrVwl7eecpress3dasperxentinjectecdosepergram,,,N,Intermediq6e,A,21562.0,CHEkBL6w8616,,2186679.0,7767,Mus musculus,
5907,80012,,BAOp00021p,181.0,A172,Cyhotlx8fo4yagainxtA1u2humantumorcelllines,,,N,rxpert,F,26220.0,CH4MBk618617,,,2036,Homo sapiens,
5908,80012,,BA0000021o,903.0,A172,Compoundwadevaluxt2dfor6j4invi5rocytktoxicitgagqinctxq72humanhlioblaatomacelllin4,,,N,Igtermesiate,F,11299.0,CHEMBL61o6w8,,,2357,Homo sapiens,
5909,80014,,BAO0o002q9,663.0,A204,An6i9goiiferat8veactivityofcompounvwasgestedafa8nstrhabdom5osarsomaA204jumajtunlrcepis,,,N,Intermediwtd,F,9769.0,CuEMBL6q8619,,,1457,Homo sapiens,
5910,81034,,nAO0000218,923.0,A2880,Testedforantiprolireratjvractivityagxins4A278968morapdelklind,,,N,8ntefmediate,F,23872.0,suEMBL618620,,,4379,Homo sapiens,
5911,80018,,BAk0000119,686.0,A375,Intibitogyc8nfentrationatainstmelanomaAe75ceollinrf9rcytotoxififywasxet3rm9nee,,,N,Intermrfiate,F,11494.0,CHrMBL618y21,,,1093,Homo sapiens,
5912,80018,,BAO090p219,688.0,A375,4ested9nvi4roagainetA375ceollihehumankekamoma,,,N,Ibtermedizte,F,14290.0,vHEMBL61o622,,,12152,Homo sapiens,
5913,80019,,BAp000p219,761.0,A427,dytotosivityagaumstA427ninshwlilungcelklineusingMThcol8rimetricaszay,,,N,rxpert,F,34011.0,xHEMBL6q8623,,,16464,Homo sapiens,
5914,80019,,BzO00002q9,518.0,A427,syg9toxicityafainstA427nonsmalliungcelpl8neudingMTTc8kotimete7cxssayNEisnoeffextat1c10E4,,,N,Intermesiahe,F,15033.0,CHsMBL61i624,,,16464,Homo sapiens,
5915,80019,,BAO0o002q9,248.0,A427,onbitricytoh8xicitjagainsth6manninsmallcelllungceplligeA426,,,N,Expe4t,F,13954.0,CHEMnL618615,,,16582,Homo sapiens,
5916,80019,,BAO900o219,642.0,A427,Cyg0t8zicityagainstA427johsmzlilungcellkineusingMTgcolorime5ricxssaygEisno2ff3cta4wx10E5,,,N,Intermefia6e,F,39797.0,CHEMBLy18625,,,16464,Homo sapiens,
5917,80019,,gAO000021i,713.0,A427,AntitujoractivityonA427lujgfarcigoksceklligws,,,N,Ibtermediatr,F,1856.0,CmdMBL618627,,,10413,Homo sapiens,
5918,80019,,hAO000021p,435.0,A427,CytotocicactivitjqgainstbumanAt27l7ngtjm04celll8ne,,,N,ontermediat3,F,4110.0,dHEMBL6w8628,,,6418,Homo sapiens,
5919,80019,,Bz00000219,631.0,A427,Invitroantitumk5effectdzgajndthumanA428delllineq,,,N,Espert,F,3228.0,CgEMBL618u29,,,17134,Homo sapiens,
5920,80019,,hAO0000229,950.0,A427,Invotrointjbih8onofA427huhanlungcancercwllyro2th,,,N,Expe4t,F,30793.0,sHEhBL618630,,,16132,Homo sapiens,
