assay_id,variant_id,assay_tissue,tid,tissue_id,src_assay_id,assay_strain,cell_id,relationship_type,assay_test_type,curated_by,assay_cell_type,assay_subcellular_fraction,confidence_score,src_id,chembl_id,bao_format
14200,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL632144,BAO_0000019
14201,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL632145,BAO_0000019
14202,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL632146,BAO_0000019
14203,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL632147,BAO_0000019
14204,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL632148,BAO_0000019
14205,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL632149,BAO_0000019
14206,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL632150,BAO_0000019
14207,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL632151,BAO_0000019
14208,,,50587,,,,,N,,Intermediate,,,1,1,CHEMBL632152,BAO_0000218
14209,,,50587,,,,,N,,Intermediate,,,1,1,CHEMBL632153,BAO_0000218
14210,,,50587,,,,,N,,Intermediate,,,1,1,CHEMBL632154,BAO_0000218
14211,,,50602,,,,,N,,Intermediate,,,1,1,CHEMBL632155,BAO_0000218
14212,,,50602,,,,,N,,Intermediate,,,1,1,CHEMBL632156,BAO_0000218
14213,,,50602,,,,,N,,Intermediate,,,1,1,CHEMBL632157,BAO_0000218
14214,,,50602,,,,,N,,Intermediate,,,1,1,CHEMBL632158,BAO_0000218
14215,,,50602,,,,,N,,Intermediate,,,1,1,CHEMBL632159,BAO_0000218
14216,,,50602,,,,,N,,Intermediate,,,1,1,CHEMBL626305,BAO_0000218
14217,,,50602,,,,,N,,Intermediate,,,1,1,CHEMBL626306,BAO_0000218
14218,,,50602,,,,,N,,Intermediate,,,1,1,CHEMBL626307,BAO_0000218
14219,,,50602,,,,,N,,Intermediate,,,1,1,CHEMBL626308,BAO_0000218
14220,,,50602,,,,,N,,Intermediate,,,1,1,CHEMBL626479,BAO_0000218
14221,,,50602,,,,,N,,Intermediate,,,1,1,CHEMBL626480,BAO_0000218
14222,,,22229,,,,,U,,Autocuration,,,0,1,CHEMBL626481,BAO_0000100
14223,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL626482,BAO_0000019
14224,,,50588,,,,,N,,Intermediate,,,1,1,CHEMBL626483,BAO_0000218
14225,,,50588,,,,,N,,Intermediate,,,1,1,CHEMBL626484,BAO_0000218
14226,,,22229,,,,,U,,Autocuration,,,0,1,CHEMBL626485,BAO_0000100
14227,,,22229,,,,,U,,Autocuration,,,0,1,CHEMBL626486,BAO_0000100
14228,,,22229,,,,,U,,Autocuration,,,0,1,CHEMBL626487,BAO_0000100
14229,,Plasma,50588,1969.0,,,,N,In vivo,Intermediate,,,1,1,CHEMBL626488,BAO_0000218
14230,,Serum,50597,1977.0,,,,N,,Intermediate,,,1,1,CHEMBL626489,BAO_0000218
14231,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL626490,BAO_0000019
14232,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL626491,BAO_0000100
14233,,,22229,,,,,U,,Autocuration,,,0,1,CHEMBL626492,BAO_0000100
14234,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL626493,BAO_0000019
14235,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL626494,BAO_0000218
14236,,,22224,,,,,U,In vivo,Autocuration,,,0,1,CHEMBL626495,BAO_0000218
14237,,Plasma,50597,1969.0,,,,N,,Intermediate,,,1,1,CHEMBL626496,BAO_0000218
14238,,,50597,,,,,N,In vivo,Intermediate,,,1,1,CHEMBL626497,BAO_0000218
14239,,,22224,,,,,U,In vivo,Autocuration,,,0,1,CHEMBL626498,BAO_0000218
14240,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL626499,BAO_0000218
14241,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL626500,BAO_0000218
14242,,Plasma,50597,1969.0,,,,N,,Intermediate,,,1,1,CHEMBL626501,BAO_0000218
14243,,Plasma,50597,1969.0,,,,N,,Intermediate,,,1,1,CHEMBL626502,BAO_0000218
14244,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL626503,BAO_0000218
14245,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL626504,BAO_0000218
14246,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL626505,BAO_0000218
14247,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL626506,BAO_0000218
14248,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL626507,BAO_0000218
14249,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL626508,BAO_0000218
14250,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL626509,BAO_0000218
14251,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL875480,BAO_0000218
14252,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL626510,BAO_0000218
14253,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL626511,BAO_0000218
14254,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL626512,BAO_0000218
14255,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL628208,BAO_0000218
14256,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL628209,BAO_0000218
14257,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL628210,BAO_0000218
14258,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL628211,BAO_0000218
14259,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL628212,BAO_0000218
14260,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL628213,BAO_0000218
14261,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL628214,BAO_0000218
14262,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL628215,BAO_0000218
14263,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL628216,BAO_0000218
14264,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL626595,BAO_0000218
14265,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL626596,BAO_0000218
14266,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL626597,BAO_0000218
14267,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL626598,BAO_0000218
14268,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL622242,BAO_0000218
14269,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL622243,BAO_0000218
14270,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL622244,BAO_0000218
14271,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL622245,BAO_0000218
14272,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL622246,BAO_0000218
14273,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL622247,BAO_0000218
14274,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL622248,BAO_0000218
14275,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL877483,BAO_0000218
14276,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL622249,BAO_0000218
14277,,Urine,50588,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL622250,BAO_0000218
14278,,Urine,50588,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL622251,BAO_0000218
14279,,Urine,50588,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL622252,BAO_0000218
14280,,Urine,50588,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL622253,BAO_0000218
14281,,Urine,50588,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL622254,BAO_0000218
14282,,Urine,50588,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL622255,BAO_0000218
14283,,Urine,50588,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL622256,BAO_0000218
14284,,Urine,50588,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL622257,BAO_0000218
14285,,Urine,50588,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL622258,BAO_0000218
14286,,Urine,50588,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL622259,BAO_0000218
14287,,Urine,50588,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL622927,BAO_0000218
14288,,Urine,50588,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL622928,BAO_0000218
14289,,Urine,50588,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL622929,BAO_0000218
14290,,Urine,50588,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL623182,BAO_0000218
14291,,Urine,50588,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL623183,BAO_0000218
14292,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL623184,BAO_0000218
14293,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL623185,BAO_0000218
14294,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL877484,BAO_0000218
14295,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL627274,BAO_0000218
14296,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL623186,BAO_0000218
14297,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL623187,BAO_0000218
14298,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL623188,BAO_0000218
14299,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL628055,BAO_0000218
14300,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL628056,BAO_0000218
14301,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL628200,BAO_0000218
14302,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL628201,BAO_0000218
14303,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL628202,BAO_0000218
14304,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL628203,BAO_0000218
14305,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL628204,BAO_0000218
14306,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL628205,BAO_0000218
14307,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL628206,BAO_0000218
14308,,Prostate gland,22224,2367.0,,,,U,In vivo,Autocuration,,,0,1,CHEMBL628207,BAO_0000218
14309,,Prostate gland,22224,2367.0,,,,U,In vivo,Autocuration,,,0,1,CHEMBL627220,BAO_0000218
14310,,Muscle tissue,22224,2385.0,,,,U,In vivo,Autocuration,,,0,1,CHEMBL627221,BAO_0000218
14311,,Prostate gland,22224,2367.0,,,,U,In vivo,Autocuration,,,0,1,CHEMBL627222,BAO_0000218
14312,,,22224,,,,,U,In vivo,Autocuration,,,0,1,CHEMBL627223,BAO_0000218
14313,,Muscle tissue,22224,2385.0,,,,U,In vivo,Autocuration,,,0,1,CHEMBL632062,BAO_0000218
14314,,Spleen,22224,2106.0,,,,U,In vivo,Autocuration,,,0,1,CHEMBL632063,BAO_0000218
14315,,Urinary bladder,22224,1255.0,,,,U,In vivo,Autocuration,,,0,1,CHEMBL632064,BAO_0000218
14316,,Blood,22224,178.0,,,,U,In vivo,Autocuration,,,0,1,CHEMBL632065,BAO_0000218
14317,,Bone element,22224,1474.0,,,,U,In vivo,Autocuration,,,0,1,CHEMBL632066,BAO_0000218
14318,,,22224,,,,,U,In vivo,Autocuration,,,0,1,CHEMBL632067,BAO_0000218
14319,,Kidney,22224,2113.0,,,,U,In vivo,Autocuration,,,0,1,CHEMBL629188,BAO_0000218
14320,,Liver,22224,2107.0,,,,U,In vivo,Autocuration,,,0,1,CHEMBL629189,BAO_0000218
14321,,Lung,22224,2048.0,,,,U,In vivo,Autocuration,,,0,1,CHEMBL629190,BAO_0000218
14322,,Muscle tissue,22224,2385.0,,,,U,In vivo,Autocuration,,,0,1,CHEMBL629191,BAO_0000218
14323,,Prostate gland,22224,2367.0,,,,U,In vivo,Autocuration,,,0,1,CHEMBL629192,BAO_0000218
14324,,Muscle tissue,22224,2385.0,,,,U,In vivo,Autocuration,,,0,1,CHEMBL629193,BAO_0000218
14325,,Prostate gland,22224,2367.0,,,,U,In vivo,Autocuration,,,0,1,CHEMBL629194,BAO_0000218
14326,,,22224,,,,,U,In vivo,Autocuration,,,0,1,CHEMBL629195,BAO_0000218
14327,,Muscle tissue,22224,2385.0,,,,U,In vivo,Autocuration,,,0,1,CHEMBL629373,BAO_0000218
14328,,Spleen,22224,2106.0,,,,U,In vivo,Autocuration,,,0,1,CHEMBL629374,BAO_0000218
14329,,Prostate gland,22224,2367.0,,,,U,In vivo,Autocuration,,,0,1,CHEMBL629375,BAO_0000218
14330,,Urinary bladder,22224,1255.0,,,,U,In vivo,Autocuration,,,0,1,CHEMBL629376,BAO_0000218
14331,,Blood,22224,178.0,,,,U,In vivo,Autocuration,,,0,1,CHEMBL629377,BAO_0000218
14332,,Bone element,22224,1474.0,,,,U,In vivo,Autocuration,,,0,1,CHEMBL629378,BAO_0000218
14333,,,22224,,,,,U,In vivo,Autocuration,,,0,1,CHEMBL629379,BAO_0000218
14334,,Kidney,22224,2113.0,,,,U,In vivo,Autocuration,,,0,1,CHEMBL629151,BAO_0000218
14335,,Liver,22224,2107.0,,,,U,In vivo,Autocuration,,,0,1,CHEMBL629152,BAO_0000218
14336,,Lung,22224,2048.0,,,,U,In vivo,Autocuration,,,0,1,CHEMBL629153,BAO_0000218
14337,,Muscle tissue,22224,2385.0,,,,U,In vivo,Autocuration,,,0,1,CHEMBL629154,BAO_0000218
14338,,Prostate gland,22224,2367.0,,,,U,In vivo,Autocuration,,,0,1,CHEMBL629155,BAO_0000218
14339,,Prostate gland,22224,2367.0,,,,U,In vivo,Autocuration,,,0,1,CHEMBL629156,BAO_0000218
14340,,Muscle tissue,22224,2385.0,,,,U,In vivo,Autocuration,,,0,1,CHEMBL629157,BAO_0000218
14341,,Prostate gland,22224,2367.0,,,,U,In vivo,Autocuration,,,0,1,CHEMBL629158,BAO_0000218
14342,,,22224,,,,,U,In vivo,Autocuration,,,0,1,CHEMBL629159,BAO_0000218
14343,,Muscle tissue,22224,2385.0,,,,U,In vivo,Autocuration,,,0,1,CHEMBL629160,BAO_0000218
14344,,Spleen,22224,2106.0,,,,U,In vivo,Autocuration,,,0,1,CHEMBL629161,BAO_0000218
14345,,Urinary bladder,22224,1255.0,,,,U,In vivo,Autocuration,,,0,1,CHEMBL629162,BAO_0000218
14346,,Blood,22224,178.0,,,,U,In vivo,Autocuration,,,0,1,CHEMBL629163,BAO_0000218
14347,,Bone element,22224,1474.0,,,,U,In vivo,Autocuration,,,0,1,CHEMBL629164,BAO_0000218
14348,,,22224,,,,,U,In vivo,Autocuration,,,0,1,CHEMBL629165,BAO_0000218
14349,,Liver,22224,2107.0,,,,U,In vivo,Autocuration,,,0,1,CHEMBL629166,BAO_0000218
14350,,Lung,22224,2048.0,,,,U,In vivo,Autocuration,,,0,1,CHEMBL629167,BAO_0000218
14351,,Muscle tissue,22224,2385.0,,,,U,In vivo,Autocuration,,,0,1,CHEMBL629168,BAO_0000218
14352,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL629169,BAO_0000019
14353,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL629170,BAO_0000019
14354,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL631153,BAO_0000019
14355,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL875121,BAO_0000019
14356,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL631154,BAO_0000019
14357,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL631155,BAO_0000019
14358,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL631156,BAO_0000019
14359,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL631157,BAO_0000019
14360,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL631158,BAO_0000019
14361,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL631159,BAO_0000019
14362,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL631160,BAO_0000019
14363,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL631161,BAO_0000019
14364,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL631162,BAO_0000019
14365,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL630313,BAO_0000019
14366,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL630314,BAO_0000019
14367,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL630315,BAO_0000019
14368,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL630316,BAO_0000019
14369,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL630986,BAO_0000019
14370,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL630987,BAO_0000019
14371,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL630988,BAO_0000019
14372,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL630989,BAO_0000019
14373,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL630990,BAO_0000019
14374,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL630991,BAO_0000019
14375,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL630992,BAO_0000019
14376,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL630993,BAO_0000019
14377,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL630994,BAO_0000019
14378,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL630995,BAO_0000218
14379,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL629252,BAO_0000019
14380,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL629253,BAO_0000019
14381,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL629944,BAO_0000019
14382,,Trachea,50512,3126.0,,,,N,,Intermediate,,,1,1,CHEMBL629945,BAO_0000218
14383,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL629946,BAO_0000019
14384,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL629947,BAO_0000019
14385,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL629948,BAO_0000019
14386,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL856024,BAO_0000019
14387,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL629949,BAO_0000019
14388,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL629950,BAO_0000019
14389,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL630127,BAO_0000100
14390,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL630128,BAO_0000100
14391,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL630129,BAO_0000100
14392,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL630130,BAO_0000019
14393,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL875234,BAO_0000100
14394,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL630131,BAO_0000100
14395,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL630132,BAO_0000218
14396,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL630133,BAO_0000019
14397,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL630134,BAO_0000019
14398,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL630135,BAO_0000019
14399,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL630136,BAO_0000019
14400,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL630137,BAO_0000019
14401,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL630138,BAO_0000019
14402,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL630139,BAO_0000019
14403,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL630140,BAO_0000019
14404,,,22224,,,,,U,,Autocuration,,,0,1,CHEMBL875235,BAO_0000019
14405,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL876439,BAO_0000218
14406,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL630605,BAO_0000218
14407,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL630606,BAO_0000218
14408,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL630607,BAO_0000218
14409,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL630608,BAO_0000218
14410,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL630609,BAO_0000218
14411,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL630610,BAO_0000218
14412,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL630611,BAO_0000218
14413,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL629552,BAO_0000218
14414,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL629733,BAO_0000218
14415,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL629734,BAO_0000218
14416,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL629735,BAO_0000218
14417,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL629736,BAO_0000218
14418,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL629737,BAO_0000218
14419,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL629738,BAO_0000218
14420,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL629739,BAO_0000218
14421,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL629740,BAO_0000218
14422,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL629741,BAO_0000218
14423,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL629742,BAO_0000218
14424,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL629743,BAO_0000218
14425,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL629744,BAO_0000218
14426,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL629745,BAO_0000218
14427,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL629746,BAO_0000218
14428,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL629747,BAO_0000218
14429,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL629748,BAO_0000218
14430,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL629749,BAO_0000218
14431,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL629750,BAO_0000218
14432,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL629751,BAO_0000218
14433,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL629752,BAO_0000218
14434,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL629753,BAO_0000218
14435,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL629754,BAO_0000218
14436,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL629755,BAO_0000218
14437,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL629756,BAO_0000218
14438,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL629757,BAO_0000218
14439,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL629758,BAO_0000218
14440,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL629759,BAO_0000218
14441,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL629760,BAO_0000218
14442,,,50597,,,,,N,,Intermediate,,,1,1,CHEMBL876443,BAO_0000218
14443,,,50588,,,,,N,,Intermediate,,,1,1,CHEMBL629761,BAO_0000218
14444,,,50588,,,,,N,,Intermediate,,,1,1,CHEMBL629762,BAO_0000218
14445,,,50594,,,,,N,,Intermediate,,,1,1,CHEMBL629763,BAO_0000218
14446,,,50594,,,,,N,,Intermediate,,,1,1,CHEMBL629764,BAO_0000218
14447,,,50594,,,,,N,,Intermediate,,,1,1,CHEMBL629765,BAO_0000218
14448,,,50594,,,,,N,,Intermediate,,,1,1,CHEMBL629766,BAO_0000218
14449,,,50594,,,,,N,,Intermediate,,,1,1,CHEMBL629767,BAO_0000218
14450,,,50588,,,,,N,,Intermediate,,,1,1,CHEMBL629768,BAO_0000218
14451,,,50594,,,,,N,,Intermediate,,,1,1,CHEMBL629769,BAO_0000218
14452,,,50588,,,,,N,,Intermediate,,,1,1,CHEMBL629770,BAO_0000218
14453,,,50588,,,,,N,,Intermediate,,,1,1,CHEMBL629771,BAO_0000218
14454,,,50594,,,,,N,,Intermediate,,,1,1,CHEMBL629772,BAO_0000218
14455,,,50594,,,,,N,,Intermediate,,,1,1,CHEMBL629773,BAO_0000218
14456,,,50594,,,,,N,,Intermediate,,,1,1,CHEMBL625455,BAO_0000218
14457,,,50594,,,,,N,,Intermediate,,,1,1,CHEMBL625456,BAO_0000218
14458,,,50594,,,,,N,,Intermediate,,,1,1,CHEMBL625457,BAO_0000218
14459,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL625458,BAO_0000218
14460,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL625459,BAO_0000218
14461,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL875483,BAO_0000218
14462,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL634779,BAO_0000218
14463,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL625460,BAO_0000218
14464,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL626117,BAO_0000218
14465,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL626118,BAO_0000218
14466,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL628342,BAO_0000218
14467,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL628343,BAO_0000218
14468,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL628344,BAO_0000218
14469,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL628345,BAO_0000218
14470,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL628346,BAO_0000218
14471,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL628347,BAO_0000218
14472,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL628348,BAO_0000218
14473,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL628349,BAO_0000218
14474,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL875611,BAO_0000218
14475,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL628350,BAO_0000218
14476,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL628351,BAO_0000218
14477,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL628352,BAO_0000218
14478,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL628353,BAO_0000218
14479,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL628354,BAO_0000218
14480,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL626667,BAO_0000218
14481,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL626668,BAO_0000218
14482,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL626669,BAO_0000218
14483,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL626670,BAO_0000218
14484,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL626671,BAO_0000218
14485,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL626672,BAO_0000218
14486,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL626673,BAO_0000218
14487,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL626674,BAO_0000218
14488,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL626675,BAO_0000218
14489,,Urine,50597,1088.0,,,,N,,Intermediate,,,1,1,CHEMBL626676,BAO_0000218
