film_id,nome,cognome,attore_id
341,GENE,HOPKINS,134
249,REESE,WEST,197
15,RENEE,TRACY,117
688,IAN,TANDY,155
951,CARMEN,HUNT,52
119,KEVIN,GARLAND,127
625,WOODY,HOFFMAN,28
79,ALEC,WAYNE,29
579,JULIA,ZELLWEGER,186
506,HARRISON,BALE,115
672,JAYNE,NOLTE,150
829,RUSSELL,BACALL,112
670,BOB,FAWCETT,19
905,GINA,DEGENERES,107
389,JUDY,DEAN,35
80,ALAN,DREYFUSS,173
827,SCARLETT,DAMON,81
17,ED,CHASE,3
250,SPENCER,PECK,87
999,WHOOPI,HURT,140
315,RIP,WINSLET,68
886,FRED,COSTNER,16
36,GARY,PENN,73
166,PENELOPE,GUINESS,1
284,BELA,WALKEN,196
945,THORA,TEMPLE,200
943,DUSTIN,TAUTOU,59
969,ALBERT,JOHANSSON,146
728,KIRSTEN,AKROYD,92
612,FAY,KILMER,55
501,GEOFFREY,HESTON,151
361,ALBERT,NOLTE,125
988,JAYNE,NEESON,62
503,FRED,COSTNER,16
936,GARY,PENN,73
662,ANNE,CRONYN,49
429,KIRSTEN,PALTROW,21
480,ED,CHASE,3
170,BURT,POSEY,75
385,JAYNE,NEESON,62
901,SEAN,GUINESS,90
588,RICHARD,PENN,133
628,CUBA,BIRCH,189
256,BETTE,NICHOLSON,6
21,FRANCES,TOMEI,126
732,JUDY,DEAN,35
25,GRACE,MOSTEL,7
367,HUMPHREY,WILLIS,164
237,WILL,WILSON,168
474,ANGELINA,ASTAIRE,76
614,JOHN,SUVARI,192
495,RUSSELL,CLOSE,183
254,CHRISTIAN,AKROYD,58
714,CARMEN,HUNT,52
25,ED,MANSFIELD,136
249,MICHELLE,MCCONAUGHEY,70
758,MORGAN,WILLIAMS,137
616,RITA,REYNOLDS,135
246,SCARLETT,BENING,124
389,RUSSELL,CLOSE,183
288,ED,MANSFIELD,136
635,CUBA,OLIVIER,15
928,ALAN,DREYFUSS,173
499,PENELOPE,GUINESS,1
447,OLYMPIA,PFEIFFER,171
390,RUSSELL,CLOSE,183
516,TOM,MCKELLEN,38
626,ADAM,HOPPER,132
782,RUSSELL,TEMPLE,149
191,WILLIAM,HACKMAN,175
735,MILLA,PECK,33
110,BEN,WILLIS,83
771,HENRY,BERRY,60
222,GOLDIE,BRODY,39
42,RENEE,TRACY,117
199,JADA,RYDER,142
141,LIZA,BERGMAN,121
963,GROUCHO,SINATRA,78
929,KENNETH,PESCI,88
496,GRETA,MALDEN,157
864,FAY,WINSLET,147
789,LAURA,BRODY,159
13,KENNETH,TORN,94
835,SIDNEY,CROWE,105
652,RICHARD,PENN,133
254,PARKER,GOLDBERG,46
303,BELA,WALKEN,196
291,RAY,JOHANSSON,64
170,MERYL,GIBSON,154
369,ELVIS,MARX,22
925,VAL,BOLGER,37
55,CUBA,ALLEN,118
128,CHRISTIAN,AKROYD,58
458,GINA,DEGENERES,107
539,MATTHEW,CARREY,181
289,KENNETH,HOFFMAN,169
238,JAMES,PITT,84
947,RUSSELL,TEMPLE,149
506,ROCK,DUKAKIS,188
637,JULIA,ZELLWEGER,186
237,GENE,MCKELLEN,177
390,RICHARD,PENN,133
489,MORGAN,WILLIAMS,137
955,JEFF,SILVERSTONE,180
