noleggio_id,ammontare,cliente_id,pagamento_id,data_pagamento,personale_id
8291,2.99,455,12295,2005-07-29 02:28:25,2
11605,4.99,455,12297,2005-08-17 03:30:57,1
13083,2.99,455,12300,2005-08-19 10:26:45,2
14294,2.99,455,12302,2005-08-21 07:07:26,1
1288,2.99,456,12306,2005-06-15 08:41:52,1
2146,6.99,456,12309,2005-06-17 22:26:23,2
2192,4.99,456,12310,2005-06-18 01:35:47,1
3743,7.99,456,12313,2005-07-06 12:03:54,1
3881,2.99,456,12314,2005-07-06 18:35:37,2
8749,4.99,456,12319,2005-07-29 19:13:15,1
10519,5.99,456,12320,2005-08-01 11:44:13,2
12188,4.99,456,12322,2005-08-18 01:51:43,1
13348,4.99,456,12324,2005-08-19 20:31:48,1
14690,1.99,456,12327,2005-08-21 20:42:25,2
1453,4.99,457,12331,2005-06-15 19:36:39,2
2811,0.99,457,12337,2005-06-19 19:53:30,1
7184,1.99,457,12343,2005-07-27 08:22:26,1
8373,4.99,457,12344,2005-07-29 05:19:53,2
13934,0.99,457,12352,2005-08-20 17:18:48,2
14365,6.99,457,12354,2005-08-21 09:25:13,1
13259,2.99,458,12372,2005-08-19 17:08:53,2
14428,4.99,458,12375,2005-08-21 11:27:07,2
15604,4.99,458,12376,2005-08-23 06:44:19,1
1876,0.99,459,12378,2005-06-17 02:50:51,2
2899,0.99,459,12381,2005-06-20 02:39:21,1
3045,0.99,459,12383,2005-06-20 12:42:00,2
3506,2.99,459,12385,2005-07-06 00:22:29,1
7717,4.99,459,12393,2005-07-28 04:33:54,1
9639,2.99,459,12400,2005-07-31 05:32:10,2
9744,4.99,459,12401,2005-07-31 09:15:38,1
13967,4.99,459,12410,2005-08-20 18:28:46,1
15814,0.99,459,12414,2005-08-23 14:52:50,1
298,0.99,460,12416,2005-05-26 20:52:26,2
1064,4.99,460,12418,2005-05-31 08:50:07,2
1392,0.99,460,12419,2005-06-15 16:12:27,2
7785,3.99,460,12426,2005-07-28 07:16:11,1
12586,4.99,460,12432,2005-08-18 15:54:39,2
12865,0.99,460,12433,2005-08-19 02:38:50,1
13341,3.99,460,12435,2005-08-19 20:18:53,1
14923,3.99,460,12438,2005-08-22 05:13:33,1
3127,5.99,461,12441,2005-06-20 18:39:43,2
3698,0.99,461,12443,2005-07-06 10:09:20,2
4586,2.99,461,12444,2005-07-08 06:12:33,2
9885,0.99,461,12452,2005-07-31 13:59:32,1
11219,0.99,461,12456,2005-08-02 12:30:20,2
590,3.99,462,12469,2005-05-28 13:06:50,2
6630,0.99,462,12476,2005-07-12 09:30:05,1
6710,7.99,462,12477,2005-07-12 13:23:09,1
6721,6.99,462,12478,2005-07-12 13:42:58,1
7932,4.99,462,12482,2005-07-28 12:24:54,1
15943,2.99,462,12499,2005-08-23 18:49:32,1
1284,2.99,463,12502,2005-06-15 08:27:33,1
3309,4.99,463,12505,2005-06-21 08:00:49,1
6294,0.99,463,12509,2005-07-11 17:25:55,2
6932,6.99,463,12510,2005-07-26 23:08:04,1
7361,0.99,463,12512,2005-07-27 14:53:55,1
10906,2.99,463,12518,2005-08-02 01:47:04,2
12096,7.99,463,12519,2005-08-17 22:32:50,2
14859,2.99,463,12524,2005-08-22 02:46:35,1
1277,4.99,464,12528,2005-06-15 08:01:29,2
3761,4.99,464,12530,2005-07-06 12:52:44,1
15092,6.99,464,12539,2005-08-22 11:36:16,1
2159,8.99,465,12545,2005-06-17 23:37:29,1
4763,0.99,465,12547,2005-07-08 14:57:32,1
7508,2.99,465,12549,2005-07-27 20:33:08,2
12106,4.99,465,12554,2005-08-17 22:55:32,2
12864,4.99,465,12556,2005-08-19 02:38:26,1
1808,7.99,466,12560,2005-06-16 20:59:35,2
2446,8.99,466,12561,2005-06-18 19:04:41,2
11359,4.99,466,12574,2005-08-02 17:45:55,1
13478,2.99,466,12576,2005-08-20 01:07:14,1
2121,4.99,467,12584,2005-06-17 20:38:54,2
3250,6.99,467,12586,2005-06-21 03:16:36,1
7573,5.99,467,12593,2005-07-27 22:46:20,2
7611,2.99,467,12594,2005-07-28 00:11:47,1
8767,4.99,467,12599,2005-07-29 19:42:33,1
11332,2.99,467,12601,2005-08-02 16:52:57,2
12437,9.99,467,12604,2005-08-18 10:42:43,1
12641,2.99,467,12605,2005-08-18 18:18:08,1
14451,0.99,467,12607,2005-08-21 12:21:44,1
1229,2.99,468,12616,2005-06-15 03:53:13,2
6392,0.99,468,12627,2005-07-11 22:25:19,1
7292,4.99,468,12630,2005-07-27 12:34:14,2
9598,0.99,468,12634,2005-07-31 03:30:41,1
11633,4.99,468,12637,2005-08-17 04:30:09,2
15522,1.99,468,12647,2005-08-23 03:32:31,1
3526,10.99,469,12658,2005-07-06 01:03:29,1
4123,0.99,469,12660,2005-07-07 07:16:19,2
6022,0.99,469,12664,2005-07-11 02:15:53,2
6955,3.99,469,12667,2005-07-26 23:55:48,1
8791,0.99,469,12672,2005-07-29 20:53:23,2
10658,2.99,469,12677,2005-08-01 16:39:18,1
15561,9.99,469,12688,2005-08-23 05:02:31,1
1256,0.99,470,12691,2005-06-15 06:13:57,2
5082,4.99,470,12699,2005-07-09 05:28:38,2
7663,4.99,470,12705,2005-07-28 02:19:48,1
11742,0.99,470,12715,2005-08-17 08:48:43,1
12177,3.99,470,12716,2005-08-18 01:15:47,2
1449,2.99,471,12724,2005-06-15 19:19:16,2
3073,4.99,471,12727,2005-06-20 14:33:26,2
6336,8.99,471,12731,2005-07-11 19:30:13,1
6912,5.99,471,12732,2005-07-12 22:17:16,1
9560,2.99,471,12736,2005-07-31 02:17:27,2
12271,4.99,471,12740,2005-08-18 04:33:11,1
15654,1.99,471,12748,2005-08-23 08:34:53,1
249,2.99,472,12750,2005-05-26 14:19:09,2
800,0.99,472,12751,2005-05-29 17:28:12,2
1389,4.99,472,12753,2005-06-15 15:49:01,1
6119,6.99,472,12762,2005-07-11 07:44:46,1
6584,2.99,472,12765,2005-07-12 06:43:36,1
14596,4.99,472,12774,2005-08-21 17:38:37,2
15185,5.99,472,12776,2005-08-22 15:52:50,2
14928,4.99,472,12778,2006-02-14 15:16:03,2
348,4.99,473,12779,2005-05-27 04:50:56,1
973,3.99,473,12781,2005-05-30 20:27:45,2
1748,0.99,473,12782,2005-06-16 16:54:03,2
4006,4.99,473,12787,2005-07-07 00:25:29,2
13984,4.99,473,12805,2005-08-20 19:12:30,2
14550,0.99,473,12807,2005-08-21 15:56:39,2
14658,4.99,473,12808,2005-08-21 19:41:50,2
15118,4.99,473,12810,2005-08-22 12:38:37,1
16024,4.99,473,12812,2005-08-23 21:46:47,2
11489,2.99,474,12828,2005-08-02 22:35:28,1
12083,2.99,474,12830,2005-08-17 22:13:37,1
15046,4.99,474,12836,2005-08-22 09:54:54,2
11909,0.99,474,12838,2006-02-14 15:16:03,1
417,4.99,475,12839,2005-05-27 15:07:27,2
3980,5.99,475,12841,2005-07-06 23:11:11,2
5379,0.99,475,12844,2005-07-09 19:08:03,2
5415,9.99,475,12846,2005-07-09 20:30:03,2
9183,7.99,475,12852,2005-07-30 12:09:56,1
9647,2.99,475,12853,2005-07-31 05:45:15,1
10162,3.99,475,12855,2005-07-31 23:11:01,2
14303,2.99,475,12860,2005-08-21 07:22:43,2
1682,3.99,476,12865,2005-06-16 11:54:25,1
8146,0.99,476,12875,2005-07-28 20:37:36,1
10617,9.99,476,12879,2005-08-01 15:05:52,1
1714,6.99,477,12886,2005-06-16 14:29:59,1
2187,2.99,477,12887,2005-06-18 01:17:27,1
2676,4.99,477,12889,2005-06-19 11:54:57,2
8821,5.99,477,12897,2005-07-29 22:18:12,1
10500,4.99,477,12900,2005-08-01 11:01:01,1
14552,3.99,477,12904,2005-08-21 15:59:27,2
8488,4.99,478,12916,2005-07-29 08:57:38,2
9665,4.99,478,12917,2005-07-31 06:17:33,1
11906,2.99,478,12920,2005-08-17 15:40:46,1
2071,3.99,479,12931,2005-06-17 16:33:17,2
2376,2.99,479,12932,2005-06-18 14:55:30,2
2764,6.99,479,12933,2005-06-19 17:27:25,2
3537,6.99,479,12934,2005-07-06 01:36:53,2
5751,4.99,479,12938,2005-07-10 12:25:11,1
6597,0.99,479,12941,2005-07-12 07:37:02,1
720,6.99,480,12958,2005-05-29 05:17:30,1
822,9.99,480,12959,2005-05-29 21:36:00,2
5633,2.99,480,12963,2005-07-10 06:22:24,2
2296,4.99,481,12981,2005-06-18 08:10:42,2
5711,2.99,481,12989,2005-07-10 10:37:20,2
8243,6.99,481,12993,2005-07-29 00:35:33,1
13497,2.99,481,13003,2005-08-20 01:46:38,2
5466,4.99,482,13016,2005-07-09 23:03:21,1
9874,6.99,482,13024,2005-07-31 13:32:31,2
11498,6.99,482,13027,2005-08-16 22:52:54,2
14383,4.99,482,13029,2005-08-21 10:02:05,2
3380,8.99,483,13040,2005-06-21 13:58:46,1
6899,9.99,483,13044,2005-07-12 21:44:16,2
7137,0.99,483,13045,2005-07-27 06:40:41,2
10677,0.99,483,13050,2005-08-01 17:24:35,2
10953,6.99,483,13051,2005-08-02 03:28:38,1
12875,2.99,483,13054,2005-08-19 03:10:21,2
2044,5.99,484,13061,2005-06-17 14:37:57,1
5866,6.99,484,13066,2005-07-10 18:35:14,2
5977,5.99,484,13067,2005-07-11 00:16:38,2
6296,2.99,484,13068,2005-07-11 17:34:04,2
6863,6.99,484,13069,2005-07-12 19:58:34,1
1009,2.99,485,13085,2005-05-31 01:47:35,1
1684,2.99,485,13086,2005-06-16 11:57:34,2
4667,2.99,485,13092,2005-07-08 10:06:26,2
5367,3.99,485,13095,2005-07-09 18:39:15,1
6810,4.99,485,13097,2005-07-12 17:54:19,2
9535,2.99,485,13104,2005-07-31 01:18:53,1
10771,4.99,485,13106,2005-08-01 20:49:35,1
1129,0.99,486,13116,2005-05-31 18:00:48,2
2566,2.99,486,13119,2005-06-19 03:45:39,2
7446,4.99,486,13129,2005-07-27 18:00:24,2
8425,8.99,486,13130,2005-07-29 07:06:21,2
9142,0.99,486,13131,2005-07-30 10:21:03,2
14251,4.99,486,13138,2005-08-21 05:42:20,2
14284,4.99,486,13139,2005-08-21 06:44:37,2
4854,2.99,487,13142,2005-07-08 18:44:44,2
5634,3.99,487,13143,2005-07-10 06:25:48,1
6928,2.99,487,13144,2005-07-26 22:56:21,1
8689,2.99,487,13149,2005-07-29 16:38:58,2
10978,9.99,487,13159,2005-08-02 04:12:27,1
7373,5.99,488,13172,2005-07-27 15:19:33,1
8050,0.99,488,13174,2005-07-28 16:55:47,2
10474,5.99,488,13179,2005-08-01 10:01:42,2
12483,5.99,488,13182,2005-08-18 12:38:37,2
513,2.99,489,13189,2005-05-28 03:08:10,2
3816,2.99,489,13194,2005-07-06 15:27:04,2
13462,4.99,489,13203,2005-08-20 00:49:19,1
14424,6.99,489,13206,2005-08-21 11:24:11,2
585,6.99,490,13209,2005-05-28 11:50:45,2
3476,4.99,490,13212,2005-07-05 23:02:37,1
3932,4.99,490,13213,2005-07-06 21:06:17,2
5654,4.99,490,13218,2005-07-10 07:24:46,1
8552,5.99,490,13223,2005-07-29 11:14:02,1
9108,4.99,490,13224,2005-07-30 08:56:36,2
14557,4.99,490,13229,2005-08-21 16:05:11,2
15448,2.99,490,13232,2005-08-23 00:55:24,1
3440,3.99,491,13241,2005-06-21 19:58:18,1
5134,6.99,491,13244,2005-07-09 07:53:12,2
7019,3.99,491,13247,2005-07-27 02:20:26,2
7688,7.99,491,13249,2005-07-28 03:20:47,2
7871,6.99,491,13250,2005-07-28 10:16:37,1
10178,4.99,491,13252,2005-07-31 23:43:04,2
14780,0.99,491,13258,2005-08-22 00:06:33,1
1691,1.99,492,13261,2005-06-16 12:24:28,2
3298,9.99,492,13264,2005-06-21 07:09:44,1
15958,4.99,492,13275,2005-08-23 19:22:36,1
2109,3.99,493,13277,2005-06-17 19:41:42,2
2864,2.99,493,13280,2005-06-20 00:00:52,1
13675,6.99,493,13292,2005-08-20 08:32:51,2
14117,4.99,493,13293,2005-08-21 01:11:59,1
15878,2.99,493,13297,2005-08-23 16:34:31,2
14160,2.99,493,13298,2006-02-14 15:16:03,2
3511,0.99,494,13301,2005-07-06 00:42:01,1
7258,3.99,494,13309,2005-07-27 11:05:54,2
7737,1.99,494,13311,2005-07-28 05:15:03,2
8333,2.99,494,13312,2005-07-29 04:16:40,2
9943,7.99,494,13318,2005-07-31 15:37:29,2
14634,5.99,494,13325,2005-08-21 18:51:28,2
14832,4.99,494,13326,2005-08-22 01:43:29,1
2349,4.99,495,13333,2005-06-18 12:25:14,1
3966,2.99,495,13336,2005-07-06 22:38:49,2
6426,7.99,495,13338,2005-07-11 23:56:38,2
7191,2.99,495,13339,2005-07-27 08:36:15,2
9387,9.99,495,13344,2005-07-30 19:27:05,1
12782,5.99,495,13349,2005-08-18 23:56:23,1
12837,0.99,495,13350,2005-08-19 01:51:09,2
13818,4.99,495,13353,2005-08-20 13:20:09,2
15984,2.99,495,13354,2005-08-23 20:16:27,1
322,4.99,496,13356,2005-05-27 00:47:35,2
966,0.99,496,13357,2005-05-30 19:00:37,2
2567,2.99,496,13358,2005-06-19 04:04:46,1
1100,7.99,497,13377,2005-05-31 14:03:21,1
2298,5.99,497,13379,2005-06-18 08:18:29,1
5239,4.99,497,13388,2005-07-09 13:12:35,1
8813,6.99,497,13392,2005-07-29 21:47:55,2
14134,0.99,497,13400,2005-08-21 01:45:54,2
718,2.99,498,13407,2005-05-29 04:52:23,2
2344,2.99,498,13410,2005-06-18 12:01:47,1
3360,0.99,498,13413,2005-06-21 12:12:41,2
3828,0.99,498,13414,2005-07-06 15:57:30,2
3856,2.99,498,13415,2005-07-06 17:04:46,2
4311,4.99,498,13416,2005-07-07 17:31:14,1
5286,2.99,498,13418,2005-07-09 15:11:41,1
7285,4.99,498,13422,2005-07-27 12:14:06,1
8229,2.99,498,13426,2005-07-29 00:09:08,1
1526,4.99,499,13434,2005-06-16 00:27:51,2
1830,4.99,499,13435,2005-06-16 22:18:43,2
3794,4.99,499,13437,2005-07-06 14:35:26,1
6723,4.99,499,13442,2005-07-12 13:44:57,2
7898,6.99,499,13445,2005-07-28 11:08:22,1
1375,5.99,500,13465,2005-06-15 14:54:56,1
2526,6.99,500,13468,2005-06-19 01:03:07,2
7857,0.99,500,13476,2005-07-28 09:49:40,1
13628,4.99,500,13485,2005-08-20 07:03:53,2
14407,0.99,500,13486,2005-08-21 10:46:51,1
15584,2.99,500,13488,2005-08-23 05:49:21,1
493,0.99,501,13490,2005-05-28 00:34:11,1
605,1.99,501,13491,2005-05-28 14:39:10,1
7456,0.99,501,13499,2005-07-27 18:34:53,1
8021,2.99,501,13500,2005-07-28 15:45:24,1
15239,4.99,501,13509,2005-08-22 17:46:17,1
893,2.99,502,13513,2005-05-30 08:06:59,1
2420,0.99,502,13516,2005-06-18 17:22:28,2
6414,7.99,502,13522,2005-07-11 23:26:13,2
6760,8.99,502,13523,2005-07-12 15:16:00,1
6828,2.99,502,13524,2005-07-12 18:38:51,2
8034,4.99,502,13530,2005-07-28 16:20:26,2
11036,4.99,502,13535,2005-08-02 05:56:29,2
11435,0.99,502,13538,2005-08-02 20:14:23,1
13052,9.99,502,13541,2005-08-19 09:31:42,1
16034,3.99,502,13544,2005-08-23 22:06:34,1
2108,4.99,503,13549,2005-06-17 19:35:26,2
2225,2.99,503,13550,2005-06-18 03:35:40,1
5465,2.99,503,13554,2005-07-09 23:01:13,2
6529,2.99,503,13557,2005-07-12 04:31:04,1
6950,4.99,503,13558,2005-07-26 23:45:33,2
11161,1.99,503,13563,2005-08-02 10:05:57,1
11858,4.99,503,13564,2005-08-17 13:50:31,1
13332,2.99,503,13567,2005-08-19 20:00:51,1
14823,0.99,503,13569,2005-08-22 01:24:42,1
15726,2.99,503,13575,2005-08-23 11:28:26,1
15797,0.99,503,13576,2005-08-23 14:13:47,1
4757,0.99,504,13585,2005-07-08 14:36:51,1
10397,0.99,504,13593,2005-08-01 07:11:27,2
12769,1.99,504,13596,2005-08-18 23:26:40,1
13206,2.99,504,13598,2005-08-19 15:05:34,2
15018,4.99,504,13601,2005-08-22 08:52:38,2
5976,9.99,505,13613,2005-07-11 00:16:35,2
410,3.99,506,13628,2005-05-27 14:11:22,2
547,8.99,506,13629,2005-05-28 07:24:28,1
1153,4.99,506,13632,2005-05-31 21:36:44,2
1467,2.99,506,13634,2005-06-15 20:47:10,1
2755,9.99,506,13636,2005-06-19 16:56:31,1
2824,6.99,506,13637,2005-06-19 20:31:45,2
4594,7.99,506,13638,2005-07-08 06:40:06,2
5985,0.99,506,13641,2005-07-11 00:51:58,2
6783,2.99,506,13642,2005-07-12 16:27:56,1
7020,0.99,506,13643,2005-07-27 02:24:27,1
8506,0.99,506,13645,2005-07-29 09:23:52,2
9654,3.99,506,13646,2005-07-31 05:57:42,2
9972,2.99,506,13647,2005-07-31 16:42:43,2
12994,0.99,506,13652,2005-08-19 07:26:10,1
13767,0.99,506,13654,2005-08-20 11:43:36,2
15694,9.99,506,13660,2005-08-23 10:02:46,1
2143,4.99,507,13664,2005-06-17 21:58:13,1
2283,4.99,507,13665,2005-06-18 06:56:06,2
8369,2.99,507,13678,2005-07-29 05:15:42,2
12343,4.99,507,13683,2005-08-18 07:15:13,1
7668,2.99,508,13697,2005-07-28 02:41:31,2
8191,4.99,508,13699,2005-07-28 22:47:14,2
9694,5.99,508,13700,2005-07-31 07:13:16,2
10128,2.99,508,13702,2005-07-31 21:40:04,2
10746,8.99,508,13703,2005-08-01 19:58:49,1
11365,2.99,508,13704,2005-08-02 18:00:09,1
13095,6.99,508,13706,2005-08-19 10:48:10,1
22,4.99,509,13711,2005-05-25 02:19:23,1
1267,2.99,509,13713,2005-06-15 07:21:21,1
4832,2.99,509,13717,2005-07-08 18:07:05,2
6591,5.99,509,13719,2005-07-12 07:13:46,1
8214,5.99,509,13722,2005-07-28 23:37:57,1
10189,4.99,509,13724,2005-08-01 00:25:00,1
10988,5.99,509,13725,2005-08-02 04:38:17,2
372,5.99,510,13732,2005-05-27 08:13:58,1
2729,8.99,510,13737,2005-06-19 15:06:15,1
3465,5.99,510,13741,2005-06-21 22:10:01,2
7457,2.99,510,13746,2005-07-27 18:35:17,1
8763,3.99,510,13749,2005-07-29 19:38:24,2
819,3.99,511,13758,2005-05-29 21:00:32,1
2966,10.99,511,13761,2005-06-20 07:39:33,2
3600,4.99,511,13763,2005-07-06 05:19:42,2
5164,3.99,511,13766,2005-07-09 09:03:14,2
5601,0.99,511,13767,2005-07-10 04:56:55,1
8026,4.99,511,13770,2005-07-28 16:05:38,1
9095,0.99,511,13771,2005-07-30 08:38:36,1
10231,2.99,511,13774,2005-08-01 01:50:49,1
10429,2.99,511,13775,2005-08-01 08:34:18,2
14302,6.99,511,13779,2005-08-21 07:19:57,1
4752,5.99,512,13784,2005-07-08 14:15:20,1
5064,6.99,512,13786,2005-07-09 04:38:51,1
7507,0.99,512,13789,2005-07-27 20:31:48,1
7715,6.99,512,13790,2005-07-28 04:32:38,1
13156,4.99,512,13797,2005-08-19 13:10:42,2
993,4.99,513,13807,2005-05-30 23:54:19,2
1607,2.99,513,13808,2005-06-16 06:25:35,1
3872,0.99,513,13811,2005-07-06 18:00:19,2
4178,4.99,513,13813,2005-07-07 10:14:31,2
11081,2.99,513,13824,2005-08-02 07:30:14,2
12784,2.99,513,13829,2005-08-19 00:02:46,2
7791,4.99,514,13847,2005-07-28 07:22:51,1
12067,4.99,514,13850,2005-08-17 21:36:47,2
14052,0.99,514,13856,2005-08-20 22:11:46,1
14386,1.99,514,13857,2005-08-21 10:06:34,1
2003,4.99,515,13864,2005-06-17 11:40:35,2
2484,4.99,515,13865,2005-06-18 21:25:23,2
5697,4.99,515,13872,2005-07-10 09:44:44,2
7429,3.99,515,13873,2005-07-27 17:24:50,2
10159,4.99,515,13875,2005-07-31 22:54:30,1
11451,3.99,515,13877,2005-08-02 20:45:56,1
11572,4.99,515,13878,2005-08-17 01:37:55,2
12486,8.99,515,13882,2005-08-18 12:42:50,1
12889,5.99,515,13883,2005-08-19 03:41:31,1
3068,0.99,516,13894,2005-06-20 14:02:22,2
6858,6.99,516,13898,2005-07-12 19:53:51,1
7882,4.99,516,13900,2005-07-28 10:33:42,1
8585,2.99,516,13903,2005-07-29 12:14:18,2
15526,0.99,516,13910,2005-08-23 03:44:30,1
15701,0.99,516,13911,2005-08-23 10:22:21,1
12915,0.0,516,13913,2006-02-14 15:16:03,1
1850,4.99,517,13917,2005-06-17 00:31:35,1
2534,2.99,517,13918,2005-06-19 01:38:39,2
4109,4.99,517,13921,2005-07-07 06:39:43,1
4369,4.99,517,13922,2005-07-07 20:01:38,1
5206,7.99,517,13926,2005-07-09 11:11:01,1
6903,0.99,517,13929,2005-07-12 21:58:15,2
12705,0.99,517,13935,2005-08-18 20:44:14,2
710,2.99,518,13939,2005-05-29 03:48:36,1
3311,0.99,518,13941,2005-06-21 08:05:27,2
4661,4.99,518,13944,2005-07-08 09:55:06,2
4948,6.99,518,13945,2005-07-08 22:54:21,2
6652,2.99,518,13946,2005-07-12 10:59:38,1
7038,3.99,518,13948,2005-07-27 03:07:29,2
12450,2.99,518,13957,2005-08-18 11:04:04,2
13539,6.99,518,13960,2005-08-20 03:40:27,1
2997,5.99,519,13968,2005-06-20 09:23:45,2
5236,0.99,519,13971,2005-07-09 12:56:29,2
9886,7.99,519,13979,2005-07-31 14:00:13,2
13647,7.99,519,13985,2005-08-20 07:48:07,1
15347,2.99,519,13987,2005-08-22 21:12:19,2
2174,6.99,520,13990,2005-06-18 00:09:01,2
4346,2.99,520,13994,2005-07-07 18:58:45,2
5853,3.99,520,13997,2005-07-10 17:45:13,1
6029,2.99,520,13998,2005-07-11 02:36:46,1
7198,5.99,520,13999,2005-07-27 08:50:07,2
7720,4.99,520,14000,2005-07-28 04:41:44,1
7936,0.99,520,14001,2005-07-28 12:33:21,1
9803,2.99,520,14004,2005-07-31 11:06:02,1
13311,0.99,520,14011,2005-08-19 19:07:09,1
13659,2.99,520,14013,2005-08-20 08:05:52,2
2053,0.99,521,14021,2005-06-17 15:19:34,2
7478,1.99,521,14028,2005-07-27 19:16:02,1
12082,4.99,521,14034,2005-08-17 22:13:15,2
14423,0.99,521,14037,2005-08-21 11:23:59,1
15170,4.99,521,14040,2005-08-22 15:22:15,2
11672,4.99,521,14042,2006-02-14 15:16:03,2
3188,2.99,522,14046,2005-06-20 23:10:27,1
3594,0.99,522,14048,2005-07-06 04:42:47,1
4078,4.99,522,14049,2005-07-07 05:05:05,2
5532,4.99,522,14054,2005-07-10 02:17:31,2
5936,0.99,522,14055,2005-07-10 22:14:30,2
9047,7.99,522,14061,2005-07-30 06:56:33,1
9227,7.99,522,14062,2005-07-30 13:36:13,2
9412,5.99,522,14064,2005-07-30 20:44:10,1
10411,3.99,522,14067,2005-08-01 07:56:32,1
10675,7.99,522,14068,2005-08-01 17:11:57,1
11696,2.99,522,14070,2005-08-17 07:01:09,2
12494,6.99,522,14072,2005-08-18 12:53:49,2
15921,6.99,522,14075,2005-08-23 18:06:54,1
2447,8.99,523,14079,2005-06-18 19:10:55,1
5155,2.99,523,14083,2005-07-09 08:46:54,2
5287,6.99,523,14084,2005-07-09 15:11:54,1
9071,2.99,523,14090,2005-07-30 07:40:58,1
10470,1.99,523,14092,2005-08-01 09:52:26,2
15040,2.99,523,14097,2005-08-22 09:41:09,1
1306,1.99,524,14100,2005-06-15 09:59:24,1
1651,4.99,524,14101,2005-06-16 09:24:38,2
3454,2.99,524,14102,2005-06-21 21:12:13,2
7014,8.99,524,14108,2005-07-27 02:14:40,2
13626,2.99,524,14111,2005-08-20 06:55:24,2
14046,4.99,524,14112,2005-08-20 21:53:21,2
14178,2.99,524,14113,2005-08-21 03:13:45,1
14366,2.99,524,14114,2005-08-21 09:31:39,1
3993,6.99,525,14119,2005-07-06 23:37:06,1
6098,7.99,525,14121,2005-07-11 06:23:28,2
6388,6.99,525,14122,2005-07-11 22:17:16,2
15159,0.99,525,14133,2005-08-22 14:32:25,1
1865,7.99,526,14141,2005-06-17 01:49:36,2
1972,2.99,526,14142,2005-06-17 09:25:49,2
3339,6.99,526,14147,2005-06-21 10:37:11,1
3905,5.99,526,14149,2005-07-06 19:33:34,2
6404,4.99,526,14154,2005-07-11 22:49:50,1
7399,1.99,526,14159,2005-07-27 16:16:02,2
8053,4.99,526,14162,2005-07-28 16:59:41,1
8232,4.99,526,14163,2005-07-29 00:14:37,1
8441,2.99,526,14164,2005-07-29 07:33:05,1
10199,2.99,526,14167,2005-08-01 00:38:55,2
13224,8.99,526,14173,2005-08-19 15:52:13,2
14590,7.99,526,14177,2005-08-21 17:29:10,1
15395,4.99,526,14179,2005-08-22 23:06:25,1
2539,2.99,527,14184,2005-06-19 01:58:39,1
6003,3.99,527,14187,2005-07-11 01:28:33,2
6011,4.99,527,14188,2005-07-11 01:54:48,2
8854,0.99,527,14192,2005-07-29 23:40:07,1
11013,5.99,527,14196,2005-08-02 05:10:54,1
11150,2.99,527,14197,2005-08-02 09:51:46,1
11624,0.99,527,14198,2005-08-17 04:17:42,1
695,3.99,528,14208,2005-05-29 01:50:53,2
2019,4.99,528,14211,2005-06-17 12:38:44,1
5215,3.99,528,14216,2005-07-09 11:47:58,2
10084,3.99,528,14222,2005-07-31 20:11:29,1
10673,0.99,528,14223,2005-08-01 17:11:51,1
10880,2.99,528,14224,2005-08-02 00:34:12,1
12818,3.99,528,14225,2005-08-19 01:04:59,1
13518,2.99,528,14226,2005-08-20 02:36:17,2
15880,6.99,528,14229,2005-08-23 16:43:54,2
1234,1.99,529,14231,2005-06-15 04:21:52,1
6541,5.99,529,14240,2005-07-12 04:53:41,2
9310,4.99,529,14245,2005-07-30 16:57:09,2
12356,2.99,529,14249,2005-08-18 07:37:05,2
13946,9.99,529,14254,2005-08-20 17:44:32,2
14449,4.99,529,14255,2005-08-21 12:13:18,2
14970,5.99,529,14257,2005-08-22 06:49:29,1
1516,0.99,530,14261,2005-06-15 23:11:10,1
8208,4.99,530,14269,2005-07-28 23:26:35,2
11326,0.99,530,14274,2005-08-02 16:34:29,1
12387,2.99,530,14276,2005-08-18 08:46:24,1
13561,2.99,530,14281,2006-02-14 15:16:03,1
5850,0.99,531,14287,2005-07-10 17:36:27,2
6876,4.99,531,14290,2005-07-12 20:32:50,1
8359,5.99,531,14295,2005-07-29 05:02:12,2
9107,4.99,531,14298,2005-07-30 08:52:45,2
11265,10.99,531,14302,2005-08-02 14:05:42,1
12923,2.99,531,14304,2005-08-19 04:50:20,1
4336,2.99,532,14310,2005-07-07 18:34:36,1
5805,8.99,532,14315,2005-07-10 15:08:41,2
7572,2.99,532,14321,2005-07-27 22:44:29,2
10712,5.99,532,14325,2005-08-01 18:47:56,2
11251,2.99,532,14327,2005-08-02 13:40:49,2
15180,0.99,532,14335,2005-08-22 15:42:57,2
16014,5.99,532,14337,2005-08-23 21:18:31,1
1652,0.99,533,14343,2005-06-16 09:31:37,1
1954,2.99,533,14345,2005-06-17 08:37:55,1
4112,8.99,533,14348,2005-07-07 06:49:09,1
4788,4.99,533,14349,2005-07-08 16:17:35,1
7555,4.99,533,14353,2005-07-27 22:17:05,2
8250,2.99,533,14356,2005-07-29 00:49:15,2
8471,2.99,533,14357,2005-07-29 08:32:11,1
11758,8.99,533,14364,2005-08-17 09:33:02,1
14800,4.99,533,14369,2005-08-22 00:46:18,1
940,0.99,534,14373,2005-05-30 15:01:02,2
1610,4.99,534,14374,2005-06-16 06:36:33,1
4998,4.99,534,14380,2005-07-09 01:07:21,2
7113,2.99,534,14381,2005-07-27 05:41:20,2
7662,2.99,534,14382,2005-07-28 02:16:08,1
10465,5.99,534,14386,2005-08-01 09:45:25,2
11180,5.99,534,14389,2005-08-02 10:54:30,2
