assays_ss_d,assays_ss_sbclllr_frctn,assays_cll_d,assays_td,assays_cnfdnc_scr,assays_src_d,assays_src_ss_d,assays_ss_strn,assays_ss_rgnsm,assays_dc_d,assays_chmbl_d,assays_ss_cll_tp,assays_rltnshp_tp,assays_crtd_b,assays_b_frmt,assays_tss_d,assays_vrnt_d
11536,,,50597,1,1,,,Rattus norvegicus,14608,CHEMBL628436,,N,Intermediate,BAO_0000218,,
11537,,,50597,1,1,,,Rattus norvegicus,14608,CHEMBL628437,,N,Intermediate,BAO_0000218,,
11538,,,50597,1,1,,,Rattus norvegicus,14608,CHEMBL628438,,N,Intermediate,BAO_0000218,948.0,
11539,,,50597,1,1,,,Rattus norvegicus,14608,CHEMBL628439,,N,Intermediate,BAO_0000218,948.0,
11540,,,50597,1,1,,,Rattus norvegicus,14608,CHEMBL628440,,N,Intermediate,BAO_0000218,948.0,
11541,,,50597,1,1,,,Rattus norvegicus,14608,CHEMBL628441,,N,Intermediate,BAO_0000218,10000000.0,
11542,,,50597,1,1,,,Rattus norvegicus,14608,CHEMBL628442,,N,Intermediate,BAO_0000218,10000000.0,
11543,,,50597,1,1,,,Rattus norvegicus,14608,CHEMBL628443,,N,Intermediate,BAO_0000218,10000000.0,
11544,,,50597,1,1,,,Rattus norvegicus,14608,CHEMBL628444,,N,Intermediate,BAO_0000218,2113.0,
11545,,,50597,1,1,,,Rattus norvegicus,14608,CHEMBL628445,,N,Intermediate,BAO_0000218,2113.0,
11546,,,50597,1,1,,,Rattus norvegicus,14608,CHEMBL877504,,N,Intermediate,BAO_0000218,2113.0,
11547,,,50597,1,1,,,Rattus norvegicus,14608,CHEMBL628446,,N,Intermediate,BAO_0000218,2107.0,
11548,,,50597,1,1,,,Rattus norvegicus,14608,CHEMBL626874,,N,Intermediate,BAO_0000218,2107.0,
11549,,,50597,1,1,,,Rattus norvegicus,14608,CHEMBL626875,,N,Intermediate,BAO_0000218,2107.0,
11550,,,50597,1,1,,,Rattus norvegicus,14608,CHEMBL626876,,N,Intermediate,BAO_0000218,2048.0,
11551,,,50597,1,1,,,Rattus norvegicus,14608,CHEMBL626877,,N,Intermediate,BAO_0000218,2048.0,
11552,,,50597,1,1,,,Rattus norvegicus,14608,CHEMBL626878,,N,Intermediate,BAO_0000218,2048.0,
11553,,,50597,1,1,,,Rattus norvegicus,14608,CHEMBL626879,,N,Intermediate,BAO_0000218,2385.0,
11554,,,22224,0,1,,,Simiiformes,8918,CHEMBL626880,,U,Autocuration,BAO_0000218,1969.0,
11555,,,50594,1,1,,,Mus musculus,8918,CHEMBL626881,,N,Intermediate,BAO_0000218,1969.0,
11556,,,50597,1,1,,,Rattus norvegicus,8918,CHEMBL626882,,N,Intermediate,BAO_0000218,1969.0,
11557,,,50588,1,1,,,Canis lupus familiaris,14470,CHEMBL626883,,N,Intermediate,BAO_0000218,1969.0,
11558,,,50597,1,1,,,Rattus norvegicus,14393,CHEMBL626884,,N,Intermediate,BAO_0000218,,
11559,,,50597,1,1,,,Rattus norvegicus,14886,CHEMBL626885,,N,Intermediate,BAO_0000218,,
11560,,,50597,1,1,,,Rattus norvegicus,14886,CHEMBL626886,,N,Intermediate,BAO_0000218,,
11561,,,50597,1,1,,,Rattus norvegicus,14886,CHEMBL626887,,N,Intermediate,BAO_0000218,,
11562,,,50597,1,1,,,Rattus norvegicus,14393,CHEMBL626888,,N,Intermediate,BAO_0000218,,
11563,,,50588,1,1,,,Canis lupus familiaris,13465,CHEMBL626889,,N,Intermediate,BAO_0000218,,
11564,,,22224,0,1,,,Simiiformes,13465,CHEMBL626761,,U,Autocuration,BAO_0000218,,
11565,,,50588,1,1,,,Canis lupus familiaris,13465,CHEMBL626762,,N,Intermediate,BAO_0000218,,
11566,,,50588,1,1,,,Canis lupus familiaris,13465,CHEMBL626763,,N,Intermediate,BAO_0000218,,
11567,,,50597,1,1,,,Rattus norvegicus,13465,CHEMBL626764,,N,Intermediate,BAO_0000218,,
11568,,,50597,1,1,,,Rattus norvegicus,13465,CHEMBL626765,,N,Intermediate,BAO_0000218,,
11569,,,50588,1,1,,,Canis lupus familiaris,13465,CHEMBL626766,,N,Intermediate,BAO_0000218,,
11570,,,50597,1,1,,,Rattus norvegicus,13465,CHEMBL626767,,N,Intermediate,BAO_0000218,,
11571,,,50597,1,1,,,Rattus norvegicus,13465,CHEMBL626768,,N,Intermediate,BAO_0000218,,
11572,,,50588,1,1,,,Canis lupus familiaris,13465,CHEMBL626769,,N,Intermediate,BAO_0000218,,
11573,,,50588,1,1,,,Canis lupus familiaris,13465,CHEMBL874463,,N,Intermediate,BAO_0000218,,
11574,,,22224,0,1,,,Simiiformes,13465,CHEMBL626770,,U,Autocuration,BAO_0000218,,
11575,,,22224,0,1,,,Simiiformes,13465,CHEMBL626771,,U,Autocuration,BAO_0000218,,
11576,,,50597,1,1,,,Rattus norvegicus,13465,CHEMBL626772,,N,Intermediate,BAO_0000218,,
11577,,,100710,1,1,,,Macaca fascicularis,14731,CHEMBL626773,,N,Intermediate,BAO_0000218,,
11578,,,50594,1,1,,,Mus musculus,14731,CHEMBL626774,,N,Intermediate,BAO_0000218,,
11579,,,50588,1,1,,,Canis lupus familiaris,13376,CHEMBL626775,,N,Intermediate,BAO_0000218,,
11580,,,50588,1,1,,,Canis lupus familiaris,13376,CHEMBL626776,,N,Intermediate,BAO_0000218,,
11581,,,50597,1,1,,,Rattus norvegicus,14443,CHEMBL626777,,N,Intermediate,BAO_0000218,,
11582,,,22224,0,1,,,Simiiformes,13465,CHEMBL626778,,U,Autocuration,BAO_0000218,1969.0,
11583,,,22224,0,1,,,Rattus norvegicus,16359,CHEMBL626779,,U,Autocuration,BAO_0000218,,
11584,,,22224,0,1,,,Rattus norvegicus,16359,CHEMBL626780,,U,Autocuration,BAO_0000218,,
11585,,,22224,0,1,,,,15618,CHEMBL626781,,U,Autocuration,BAO_0000218,1969.0,
11586,,,50597,1,1,,,Rattus norvegicus,14554,CHEMBL632164,,N,Intermediate,BAO_0000218,,
11587,,,50588,1,1,,,Canis lupus familiaris,11537,CHEMBL632165,,N,Intermediate,BAO_0000218,,
11588,,,50594,1,1,,,Mus musculus,11537,CHEMBL632166,,N,Intermediate,BAO_0000218,,
11589,,,50588,1,1,,,Canis lupus familiaris,11537,CHEMBL632167,,N,Intermediate,BAO_0000218,,
11590,,,50594,1,1,,,Mus musculus,11537,CHEMBL632168,,N,Intermediate,BAO_0000218,,
11591,,,22224,0,1,,,Rattus norvegicus,2021,CHEMBL632169,,U,Autocuration,BAO_0000218,1969.0,
11592,,,50588,1,1,,,Canis lupus familiaris,5932,CHEMBL632170,,N,Intermediate,BAO_0000218,1969.0,
11593,,,50597,1,1,,,Rattus norvegicus,5932,CHEMBL632171,,N,Intermediate,BAO_0000218,1969.0,
11594,,,50597,1,1,,,Rattus norvegicus,17320,CHEMBL632172,,N,Intermediate,BAO_0000218,1969.0,
11595,,,50594,1,1,,,Mus musculus,15831,CHEMBL632173,,N,Intermediate,BAO_0000218,1969.0,
11596,,,50597,1,1,,,Rattus norvegicus,15078,CHEMBL632174,,N,Intermediate,BAO_0000218,,
11597,,,50597,1,1,,,Rattus norvegicus,14941,CHEMBL632175,,N,Intermediate,BAO_0000218,,
11598,,,50588,1,1,,,Canis lupus familiaris,15343,CHEMBL632176,,N,Intermediate,BAO_0000218,1969.0,
11599,,,50597,1,1,,,Rattus norvegicus,15343,CHEMBL632177,,N,Intermediate,BAO_0000218,1969.0,
11600,,,50597,1,1,,,Rattus norvegicus,14856,CHEMBL632178,,N,Intermediate,BAO_0000218,1969.0,
11601,,,50597,1,1,,,Rattus norvegicus,13129,CHEMBL632179,,N,Intermediate,BAO_0000218,,
11602,,,50597,1,1,,,Rattus norvegicus,13098,CHEMBL632180,,N,Intermediate,BAO_0000218,178.0,
11603,,,50597,1,1,,,Rattus norvegicus,13098,CHEMBL632181,,N,Intermediate,BAO_0000218,178.0,
11604,,,50597,1,1,,,Rattus norvegicus,13098,CHEMBL632182,,N,Intermediate,BAO_0000218,178.0,
11605,,,22224,0,1,,,Mus musculus,15478,CHEMBL632183,,U,Autocuration,BAO_0000218,178.0,
11606,,,50588,1,1,,,Canis lupus familiaris,15341,CHEMBL632184,,N,Intermediate,BAO_0000218,,
11607,,,50597,1,1,,,Rattus norvegicus,15341,CHEMBL874470,,N,Intermediate,BAO_0000218,,
11608,,,50597,1,1,,,Rattus norvegicus,8684,CHEMBL631302,,N,Intermediate,BAO_0000218,,
11609,,,50597,1,1,,,Rattus norvegicus,8684,CHEMBL631303,,N,Intermediate,BAO_0000218,,
11610,,,50597,1,1,,,Rattus norvegicus,8684,CHEMBL631304,,N,Intermediate,BAO_0000218,,
11611,,,50597,1,1,,,Rattus norvegicus,8684,CHEMBL631305,,N,Intermediate,BAO_0000218,,
11612,,,50597,1,1,,,Rattus norvegicus,8684,CHEMBL631306,,N,Intermediate,BAO_0000218,,
11613,,,50597,1,1,,,Rattus norvegicus,8684,CHEMBL631307,,N,Intermediate,BAO_0000218,,
11614,,,50597,1,1,,,Rattus norvegicus,8684,CHEMBL631308,,N,Intermediate,BAO_0000218,,
11615,,,50597,1,1,,,Rattus norvegicus,8684,CHEMBL625557,,N,Intermediate,BAO_0000218,,
11616,,,50597,1,1,,,Rattus norvegicus,8684,CHEMBL625558,,N,Intermediate,BAO_0000218,2106.0,
11617,,,50597,1,1,,,Rattus norvegicus,8684,CHEMBL625559,,N,Intermediate,BAO_0000218,2106.0,
11618,,,50597,1,1,,,Rattus norvegicus,8684,CHEMBL625560,,N,Intermediate,BAO_0000218,2106.0,
11619,,,50597,1,1,,,Rattus norvegicus,8684,CHEMBL625561,,N,Intermediate,BAO_0000218,2106.0,
11620,,,50597,1,1,,,Rattus norvegicus,8684,CHEMBL625562,,N,Intermediate,BAO_0000218,2106.0,
11621,,,50597,1,1,,,Rattus norvegicus,8684,CHEMBL875320,,N,Intermediate,BAO_0000218,2106.0,
11622,,,50597,1,1,,,Rattus norvegicus,8684,CHEMBL625563,,N,Intermediate,BAO_0000218,2106.0,
11623,,,50597,1,1,,,Rattus norvegicus,8684,CHEMBL625564,,N,Intermediate,BAO_0000218,2106.0,
11624,,,50597,1,1,,,Rattus norvegicus,8684,CHEMBL625565,,N,Intermediate,BAO_0000218,995.0,
11625,,,50597,1,1,,,Rattus norvegicus,8684,CHEMBL625566,,N,Intermediate,BAO_0000218,995.0,
11626,,,50597,1,1,,,Rattus norvegicus,8684,CHEMBL625567,,N,Intermediate,BAO_0000218,995.0,
11627,,,50597,1,1,,,Rattus norvegicus,8684,CHEMBL625568,,N,Intermediate,BAO_0000218,995.0,
11628,,,50597,1,1,,,Rattus norvegicus,8684,CHEMBL628217,,N,Intermediate,BAO_0000218,995.0,
11629,,,50597,1,1,,,Rattus norvegicus,8684,CHEMBL628218,,N,Intermediate,BAO_0000218,995.0,
11630,,,50597,1,1,,,Rattus norvegicus,8684,CHEMBL628219,,N,Intermediate,BAO_0000218,995.0,
11631,,,50597,1,1,,,Rattus norvegicus,8684,CHEMBL628220,,N,Intermediate,BAO_0000218,995.0,
11632,,,22224,0,1,,,,8926,CHEMBL628221,,U,Autocuration,BAO_0000019,,
11633,,,22224,0,1,,,,8926,CHEMBL628222,,U,Autocuration,BAO_0000019,,
11634,,,22224,0,1,,,,8926,CHEMBL628223,,U,Autocuration,BAO_0000019,,
11635,,,22224,0,1,,,,8926,CHEMBL628224,,U,Autocuration,BAO_0000019,,
11636,,,22224,0,1,,,,8926,CHEMBL628225,,U,Autocuration,BAO_0000019,,
11637,,,22224,0,1,,,,8926,CHEMBL628226,,U,Autocuration,BAO_0000019,,
11638,,,22224,0,1,,,,8926,CHEMBL628227,,U,Autocuration,BAO_0000019,,
11639,,,22224,0,1,,,,8926,CHEMBL875481,,U,Autocuration,BAO_0000019,,
11640,,,22224,0,1,,,,8926,CHEMBL628228,,U,Autocuration,BAO_0000019,,
11641,,,22224,0,1,,,,8926,CHEMBL628229,,U,Autocuration,BAO_0000019,,
11642,,,22224,0,1,,,,8926,CHEMBL628230,,U,Autocuration,BAO_0000019,,
11643,,,22224,0,1,,,,8926,CHEMBL628231,,U,Autocuration,BAO_0000019,,
11644,,,22224,0,1,,,,8926,CHEMBL628232,,U,Autocuration,BAO_0000019,,
11645,,,22224,0,1,,,,8926,CHEMBL628233,,U,Autocuration,BAO_0000019,,
11646,,,22224,0,1,,,,8926,CHEMBL628234,,U,Autocuration,BAO_0000019,,
11647,,,22224,0,1,,,,8926,CHEMBL628235,,U,Autocuration,BAO_0000019,,
11648,,,22224,0,1,,,,8926,CHEMBL628236,,U,Autocuration,BAO_0000019,,
11649,,,22224,0,1,,,,8926,CHEMBL628237,,U,Autocuration,BAO_0000019,,
11650,,,22224,0,1,,,,8926,CHEMBL628238,,U,Autocuration,BAO_0000019,,
11651,,,22224,0,1,,,,8926,CHEMBL628239,,U,Autocuration,BAO_0000019,,
11652,,,22224,0,1,,,,8926,CHEMBL628240,,U,Autocuration,BAO_0000019,,
11653,,,22224,0,1,,,,8926,CHEMBL628241,,U,Autocuration,BAO_0000019,,
11654,,,22224,0,1,,,,8926,CHEMBL628242,,U,Autocuration,BAO_0000019,,
11655,,,22224,0,1,,,,8926,CHEMBL875482,,U,Autocuration,BAO_0000019,,
11656,,,22224,0,1,,,,8926,CHEMBL628243,,U,Autocuration,BAO_0000019,,
11657,,,22224,0,1,,,,8926,CHEMBL628244,,U,Autocuration,BAO_0000019,,
11658,,,22224,0,1,,,,8926,CHEMBL628245,,U,Autocuration,BAO_0000019,,
11659,,,22224,0,1,,,,8926,CHEMBL628246,,U,Autocuration,BAO_0000019,,
11660,,,22224,0,1,,,,8926,CHEMBL628247,,U,Autocuration,BAO_0000019,,
11661,,,22224,0,1,,,,8926,CHEMBL628248,,U,Autocuration,BAO_0000019,,
11662,,,22224,0,1,,,,8926,CHEMBL628249,,U,Autocuration,BAO_0000019,,
11663,,,50594,1,1,,,Mus musculus,14839,CHEMBL625452,,N,Intermediate,BAO_0000218,,
11664,,,50594,1,1,,,Mus musculus,14839,CHEMBL625453,,N,Intermediate,BAO_0000218,,
11665,,,50594,1,1,,,Mus musculus,14839,CHEMBL625454,,N,Intermediate,BAO_0000218,,
11666,,,50594,1,1,,,Mus musculus,14839,CHEMBL623844,,N,Intermediate,BAO_0000218,,
11667,,,50597,1,1,,,Rattus norvegicus,12178,CHEMBL623845,,N,Intermediate,BAO_0000218,,
11668,,,50597,1,1,,,Rattus norvegicus,12178,CHEMBL623846,,N,Intermediate,BAO_0000218,,
11669,,,22224,0,1,,,,12178,CHEMBL623847,,U,Autocuration,BAO_0000218,,
11670,,,100710,1,1,,,Macaca fascicularis,12186,CHEMBL623848,,N,Intermediate,BAO_0000218,,
11671,,,100710,1,1,,,Macaca fascicularis,12186,CHEMBL623849,,N,Intermediate,BAO_0000218,,
11672,,,100710,1,1,,,Macaca fascicularis,12186,CHEMBL623850,,N,Intermediate,BAO_0000218,,
11673,,,100710,1,1,,,Macaca fascicularis,12186,CHEMBL623851,,N,Intermediate,BAO_0000218,,
11674,,,22224,0,1,,,Simiiformes,12187,CHEMBL623852,,U,Autocuration,BAO_0000218,,
11675,,,50506,1,1,,,Mustela putorius furo,12187,CHEMBL624551,,N,Intermediate,BAO_0000218,,
11676,,,50506,1,1,,,Mustela putorius furo,12187,CHEMBL624552,,N,Intermediate,BAO_0000218,,
11677,,,22224,0,1,,,Simiiformes,12187,CHEMBL624553,,U,Autocuration,BAO_0000218,,
11678,,,22224,0,1,,,Simiiformes,12187,CHEMBL624554,,U,Autocuration,BAO_0000218,,
11679,,,50597,1,1,,,Rattus norvegicus,12187,CHEMBL624555,,N,Intermediate,BAO_0000218,,
11680,,,50597,1,1,,,Rattus norvegicus,12187,CHEMBL624741,,N,Intermediate,BAO_0000218,,
11681,,,50588,1,1,,,Canis lupus familiaris,14122,CHEMBL624742,,N,Intermediate,BAO_0000218,,
11682,,,100712,1,1,,,Cricetinae,14122,CHEMBL624743,,N,Intermediate,BAO_0000218,,
11683,,,50597,1,1,,,Rattus norvegicus,14122,CHEMBL877606,,N,Intermediate,BAO_0000218,,
11684,,,22224,0,1,,,,13391,CHEMBL624744,,U,Autocuration,BAO_0000218,,
11685,,,22224,0,1,,,,13391,CHEMBL624745,,U,Autocuration,BAO_0000218,178.0,
11686,,,22224,0,1,,,,13391,CHEMBL624746,,U,Autocuration,BAO_0000218,178.0,
11687,,,22224,0,1,,,,13391,CHEMBL624747,,U,Autocuration,BAO_0000218,178.0,
11688,,,22224,0,1,,,,16360,CHEMBL624748,,U,Autocuration,BAO_0000019,,
11689,,,50588,1,1,,,Canis lupus familiaris,3673,CHEMBL622504,,N,Intermediate,BAO_0000218,,
11690,,,50588,1,1,,,Canis lupus familiaris,14122,CHEMBL622505,,N,Intermediate,BAO_0000218,,
11691,,,100712,1,1,,,Cricetinae,14122,CHEMBL622506,,N,Intermediate,BAO_0000218,,
11692,,,100712,1,1,,,Cricetinae,14122,CHEMBL622507,,N,Intermediate,BAO_0000218,,
11693,,,50597,1,1,,,Rattus norvegicus,14122,CHEMBL622508,,N,Intermediate,BAO_0000218,,
11694,,,22224,0,1,,,,13889,CHEMBL622509,,U,Autocuration,BAO_0000019,,
11695,,,50597,1,1,,,Rattus norvegicus,14393,CHEMBL622510,,N,Intermediate,BAO_0000218,,
11696,,,50597,1,1,,,Rattus norvegicus,17279,CHEMBL622511,,N,Intermediate,BAO_0000218,,
11697,,,100710,1,1,,,Macaca fascicularis,14548,CHEMBL622512,,N,Intermediate,BAO_0000218,,
11698,,,100710,1,1,,,Macaca fascicularis,14548,CHEMBL622513,,N,Intermediate,BAO_0000218,,
11699,,,100710,1,1,,,Macaca fascicularis,14548,CHEMBL622514,,N,Intermediate,BAO_0000218,,
11700,,,50588,1,1,,,Canis lupus familiaris,14548,CHEMBL622515,,N,Intermediate,BAO_0000218,,
11701,,,50588,1,1,,,Canis lupus familiaris,14548,CHEMBL622516,,N,Intermediate,BAO_0000218,,
11702,,,50597,1,1,,,Rattus norvegicus,14548,CHEMBL622517,,N,Intermediate,BAO_0000218,,
11703,,,50597,1,1,,,Rattus norvegicus,14548,CHEMBL622518,,N,Intermediate,BAO_0000218,,
11704,,,50597,1,1,,,Rattus norvegicus,14548,CHEMBL622519,,N,Intermediate,BAO_0000218,,
11705,,,50597,1,1,,,Rattus norvegicus,14608,CHEMBL622520,,N,Intermediate,BAO_0000218,2385.0,
11706,,,50597,1,1,,,Rattus norvegicus,14608,CHEMBL622521,,N,Intermediate,BAO_0000218,2385.0,
11707,,,50594,1,1,,,Mus musculus,14608,CHEMBL625113,,N,Intermediate,BAO_0000218,14.0,
11708,,,50597,1,1,,,Rattus norvegicus,14608,CHEMBL625114,,N,Intermediate,BAO_0000218,14.0,
11709,,,50597,1,1,,,Rattus norvegicus,14608,CHEMBL874397,,N,Intermediate,BAO_0000218,14.0,
11710,,,50597,1,1,,,Rattus norvegicus,14608,CHEMBL625115,,N,Intermediate,BAO_0000218,2106.0,
11711,,,50597,1,1,,,Rattus norvegicus,14608,CHEMBL625116,,N,Intermediate,BAO_0000218,2106.0,
11712,,,50597,1,1,,,Rattus norvegicus,14608,CHEMBL623932,,N,Intermediate,BAO_0000218,2106.0,
11713,,,50597,1,1,,,Rattus norvegicus,14608,CHEMBL623933,,N,Intermediate,BAO_0000218,2435.0,
11714,,,50597,1,1,,,Rattus norvegicus,14608,CHEMBL623934,,N,Intermediate,BAO_0000218,2435.0,
11715,,,50597,1,1,,,Rattus norvegicus,14608,CHEMBL623935,,N,Intermediate,BAO_0000218,2435.0,
11716,,,50597,1,1,,,Rattus norvegicus,14608,CHEMBL623936,,N,Intermediate,BAO_0000218,2046.0,
11717,,,50597,1,1,,,Rattus norvegicus,14608,CHEMBL623937,,N,Intermediate,BAO_0000218,2046.0,
11718,,,50597,1,1,,,Rattus norvegicus,14608,CHEMBL623938,,N,Intermediate,BAO_0000218,2046.0,
11719,,,50594,1,1,,,Mus musculus,15383,CHEMBL623939,,N,Intermediate,BAO_0000218,,
11720,,,50594,1,1,,,Mus musculus,15383,CHEMBL623940,,N,Intermediate,BAO_0000218,,
11721,,,50594,1,1,,,Mus musculus,15383,CHEMBL623941,,N,Intermediate,BAO_0000218,,
11722,,,50594,1,1,,,Mus musculus,15383,CHEMBL627216,,N,Intermediate,BAO_0000218,,
11723,,,50594,1,1,,,Mus musculus,15383,CHEMBL623942,,N,Intermediate,BAO_0000218,,
11724,,,50594,1,1,,,Mus musculus,15383,CHEMBL618793,,N,Intermediate,BAO_0000218,955.0,
11725,,,50594,1,1,,,Mus musculus,15383,CHEMBL618794,,N,Intermediate,BAO_0000218,955.0,
11726,,,50594,1,1,,,Mus musculus,15383,CHEMBL618795,,N,Intermediate,BAO_0000218,955.0,
11727,,,50594,1,1,,,Mus musculus,15383,CHEMBL618796,,N,Intermediate,BAO_0000218,,
11728,,,50594,1,1,,,Mus musculus,15383,CHEMBL618797,,N,Intermediate,BAO_0000218,,
11729,,,50594,1,1,,,Mus musculus,15383,CHEMBL618798,,N,Intermediate,BAO_0000218,2113.0,
11730,,,50594,1,1,,,Mus musculus,15383,CHEMBL618799,,N,Intermediate,BAO_0000218,2113.0,
11731,,,50594,1,1,,,Mus musculus,15383,CHEMBL618800,,N,Intermediate,BAO_0000218,2113.0,
11732,,,50594,1,1,,,Mus musculus,15383,CHEMBL618801,,N,Intermediate,BAO_0000218,2113.0,
11733,,,50594,1,1,,,Mus musculus,15383,CHEMBL618802,,N,Intermediate,BAO_0000218,2113.0,
11734,,,50594,1,1,,,Mus musculus,15383,CHEMBL618803,,N,Intermediate,BAO_0000218,2113.0,
11735,,,50594,1,1,,,Mus musculus,15383,CHEMBL618804,,N,Intermediate,BAO_0000218,2107.0,
11736,,,50594,1,1,,,Mus musculus,15383,CHEMBL618805,,N,Intermediate,BAO_0000218,2107.0,
11737,,,50594,1,1,,,Mus musculus,15383,CHEMBL618806,,N,Intermediate,BAO_0000218,2107.0,
11738,,,50594,1,1,,,Mus musculus,15383,CHEMBL618807,,N,Intermediate,BAO_0000218,2107.0,
11739,,,50594,1,1,,,Mus musculus,15383,CHEMBL618808,,N,Intermediate,BAO_0000218,2107.0,
11740,,,50594,1,1,,,Mus musculus,15383,CHEMBL618809,,N,Intermediate,BAO_0000218,2107.0,
11741,,,50594,1,1,,,Mus musculus,15383,CHEMBL618810,,N,Intermediate,BAO_0000218,2385.0,
11742,,,50594,1,1,,,Mus musculus,15383,CHEMBL618811,,N,Intermediate,BAO_0000218,2385.0,
11743,,,50594,1,1,,,Mus musculus,15383,CHEMBL875844,,N,Intermediate,BAO_0000218,2385.0,
11744,,,50594,1,1,,,Mus musculus,15383,CHEMBL618812,,N,Intermediate,BAO_0000218,2385.0,
11745,,,50594,1,1,,,Mus musculus,15383,CHEMBL618813,,N,Intermediate,BAO_0000218,2385.0,
11746,,,50594,1,1,,,Mus musculus,15383,CHEMBL618814,,N,Intermediate,BAO_0000218,,
11747,,,50594,1,1,,,Mus musculus,15383,CHEMBL618815,,N,Intermediate,BAO_0000218,,
11748,,,50594,1,1,,,Mus musculus,15383,CHEMBL618816,,N,Intermediate,BAO_0000218,,
11749,,,50594,1,1,,,Mus musculus,15383,CHEMBL618817,,N,Intermediate,BAO_0000218,,
11750,,,50594,1,1,,,Mus musculus,15383,CHEMBL620544,,N,Intermediate,BAO_0000218,,
11751,,,50597,1,1,,,Rattus norvegicus,15341,CHEMBL626230,,N,Intermediate,BAO_0000218,,
11752,,,50597,1,1,,,Rattus norvegicus,15341,CHEMBL626231,,N,Intermediate,BAO_0000218,,
11753,,,50597,1,1,,,Rattus norvegicus,15341,CHEMBL626232,,N,Intermediate,BAO_0000218,,
11754,,,50588,1,1,,,Canis lupus familiaris,14906,CHEMBL626233,,N,Intermediate,BAO_0000218,1969.0,
11755,,,50597,1,1,,,Rattus norvegicus,14906,CHEMBL626234,,N,Intermediate,BAO_0000218,1969.0,
11756,,,50597,1,1,,,Rattus norvegicus,14906,CHEMBL875341,,N,Intermediate,BAO_0000218,1969.0,
11757,,,50587,1,1,,,Homo sapiens,14215,CHEMBL626235,,N,Intermediate,BAO_0000218,1969.0,
11758,,,22224,0,1,,,Callithrix,14215,CHEMBL626236,,U,Autocuration,BAO_0000218,1969.0,
11759,,,22224,0,1,,,Simiiformes,14215,CHEMBL626237,,U,Autocuration,BAO_0000218,1969.0,
11760,,,50588,1,1,,,Canis lupus familiaris,14215,CHEMBL626238,,N,Intermediate,BAO_0000218,1969.0,
11761,,,50587,1,1,,,Homo sapiens,14215,CHEMBL622412,,N,Intermediate,BAO_0000218,1969.0,
11762,,,50597,1,1,,,Rattus norvegicus,14215,CHEMBL623114,,N,Intermediate,BAO_0000218,1969.0,
11763,,,22224,0,1,,,Callithrix,14215,CHEMBL623115,,U,Autocuration,BAO_0000218,1969.0,
11764,,,22224,0,1,,,Simiiformes,14215,CHEMBL623116,,U,Autocuration,BAO_0000218,1969.0,
11765,,,22224,0,1,,,Canis lupus familiaris,14215,CHEMBL623117,,U,Autocuration,BAO_0000218,1969.0,
11766,,,50587,1,1,,,Homo sapiens,14215,CHEMBL623118,,N,Intermediate,BAO_0000218,1969.0,
11767,,,50597,1,1,,,Rattus norvegicus,14215,CHEMBL623119,,N,Intermediate,BAO_0000218,1969.0,
11768,,,50597,1,1,,,Rattus norvegicus,14215,CHEMBL623120,,N,Intermediate,BAO_0000218,1969.0,
11769,,,50587,1,1,,,Homo sapiens,14215,CHEMBL623286,,N,Intermediate,BAO_0000218,1969.0,
11770,,,50597,1,1,,,Rattus norvegicus,14067,CHEMBL623287,,N,Intermediate,BAO_0000218,1969.0,
11771,,,50597,1,1,,,Rattus norvegicus,12350,CHEMBL623288,,N,Intermediate,BAO_0000218,1969.0,
11772,,,50597,1,1,,,Rattus norvegicus,14813,CHEMBL623289,,N,Intermediate,BAO_0000218,1969.0,
11773,,,22224,0,1,,,,12536,CHEMBL623290,,U,Autocuration,BAO_0000218,,
11774,,,50588,1,1,,,Canis lupus familiaris,14169,CHEMBL623291,,N,Intermediate,BAO_0000218,1969.0,
11775,,,50597,1,1,,,Rattus norvegicus,14169,CHEMBL623292,,N,Intermediate,BAO_0000218,1969.0,
11776,,,50588,1,1,,,Canis lupus familiaris,15604,CHEMBL623293,,N,Intermediate,BAO_0000218,1969.0,
11777,,,22224,0,1,,,Simiiformes,15604,CHEMBL623294,,U,Autocuration,BAO_0000218,1969.0,
11778,,,50597,1,1,,,Rattus norvegicus,15604,CHEMBL623295,,N,Intermediate,BAO_0000218,1969.0,
11779,,,50594,1,1,,,Mus musculus,14387,CHEMBL623296,,N,Intermediate,BAO_0000218,,
11780,,,50594,1,1,,,Mus musculus,15115,CHEMBL875349,,N,Intermediate,BAO_0000218,,
11781,,,22224,0,1,,,Simiiformes,15115,CHEMBL623297,,U,Autocuration,BAO_0000019,,
11782,,,22224,0,1,,,Simiiformes,15115,CHEMBL623298,,U,Autocuration,BAO_0000019,,
11783,,,22224,0,1,,,Simiiformes,15115,CHEMBL623299,,U,Autocuration,BAO_0000019,,
11784,,,50597,1,1,,,Rattus norvegicus,16359,CHEMBL623300,,N,Intermediate,BAO_0000218,,
11785,,,50594,1,1,,,Mus musculus,12829,CHEMBL623301,,N,Intermediate,BAO_0000218,,
11786,,,50594,1,1,,,Mus musculus,12829,CHEMBL623302,,N,Intermediate,BAO_0000218,,
11787,,,50594,1,1,,,Mus musculus,12829,CHEMBL623303,,N,Intermediate,BAO_0000218,,
11788,,,50594,1,1,,,Mus musculus,12829,CHEMBL623304,,N,Intermediate,BAO_0000218,,
