Fiscal year,Climate change mitigation (marker),Disability issues (marker),Division name,Status,Biodiversity (marker),Programming process (new),FSTC percent,CountryRegion ID,Participatory development and good governance,IRTC percent,Section name,Division ID,Project Browser country ID,Organisation name,Project number,Maximum CIDA contribution (project-level),Branch ID,Branch name,Section ID,Regional program (marker),Fund centre ID,Fund centre name,Untied amount(Project-level budget),CFLI (marker),CIDA business delivery model (old),Bilateral aid (international marker),PBA type,Enviromental sustainability (marker),Climate change adaptation (marker),Desertification (marker),Trade development (marker),Urban issues (marker)
2009/2010,0,0,OAD Asia Programming,Closed,0,Uncoded: Pre-APP,1.0,PK,1,0.0,"OAA Afghanistan, Pakistan and Sri Lanka",D4100,PK,Department of Foreign Affairs and International Trade,A033812001,3044826.93,B4100,OGM Asia Pacific,S4141,0,4124,Pakistan,3044826.93,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,OAD Asia Programming,Closed,0,Uncoded: Pre-APP,1.0,PK,1,0.0,"OAA Afghanistan, Pakistan and Sri Lanka",D4100,PK,Department of Foreign Affairs and International Trade,A033812001,3044826.93,B4100,OGM Asia Pacific,S4141,0,4124,Pakistan,3044826.93,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,OAD Asia Programming,Closed,0,Uncoded: Pre-APP,1.0,PK,1,0.0,"OAA Afghanistan, Pakistan and Sri Lanka",D4100,PK,Department of Foreign Affairs and International Trade,A033812001,3044826.93,B4100,OGM Asia Pacific,S4141,0,4124,Pakistan,3044826.93,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,OAD Asia Programming,Closed,0,Uncoded: Pre-APP,1.0,PK,1,0.0,"OAA Afghanistan, Pakistan and Sri Lanka",D4100,PK,Department of Foreign Affairs and International Trade,A033812001,3044826.93,B4100,OGM Asia Pacific,S4141,0,4124,Pakistan,3044826.93,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,OAD Asia Programming,Closed,0,Uncoded: Pre-APP,1.0,PK,1,0.0,"OAA Afghanistan, Pakistan and Sri Lanka",D4100,PK,Department of Foreign Affairs and International Trade,A033812001,3044826.93,B4100,OGM Asia Pacific,S4141,0,4124,Pakistan,3044826.93,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,OAD Asia Programming,Closed,0,Uncoded: Pre-APP,1.0,PK,1,0.0,"OAA Afghanistan, Pakistan and Sri Lanka",D4100,PK,Department of Foreign Affairs and International Trade,A033812001,3044826.93,B4100,OGM Asia Pacific,S4141,0,4124,Pakistan,3044826.93,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,OAD Asia Programming,Closed,0,Uncoded: Pre-APP,1.0,PK,1,0.0,"OAA Afghanistan, Pakistan and Sri Lanka",D4100,PK,Department of Foreign Affairs and International Trade,A033812001,3044826.93,B4100,OGM Asia Pacific,S4141,0,4124,Pakistan,3044826.93,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,OAD Asia Programming,Closed,0,Uncoded: Pre-APP,1.0,BD,0,0.0,Bangladesh Section,D4100,BD,UNDP - United Nations Development Programme,A033816001,15000000.0,B4100,OGM Asia Pacific,S4122,0,4122,Bangladesh,15000000.0,0,Responsive,1,Pooled funding,0,0,0,0,0
2009/2010,0,0,OAD Asia Programming,Closed,0,Uncoded: Pre-APP,1.0,BD,0,0.0,Bangladesh Section,D4100,BD,UNDP - United Nations Development Programme,A033816001,15000000.0,B4100,OGM Asia Pacific,S4122,0,4122,Bangladesh,15000000.0,0,Responsive,1,Pooled funding,0,0,0,0,0
2009/2010,0,0,OAD Asia Programming,Closed,0,Uncoded: Pre-APP,1.0,BD,0,0.0,Bangladesh Section,D4100,BD,UNDP - United Nations Development Programme,A033816001,15000000.0,B4100,OGM Asia Pacific,S4122,0,4122,Bangladesh,15000000.0,0,Responsive,1,Pooled funding,0,0,0,0,0
2009/2010,0,0,KGD Sustainable Economic Growth Partner.,Closed,0,Uncoded: Pre-APP,1.0,AM,1,0.0,Governance & Human Rights,D6214,AM,Equitas - Centre international d'�ducation aux droits humains,A033825001,8935000.0,B6100,KFM Partnership for Develop. Innovation,S6218,0,6218,Governance & Human Rights,8935000.0,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,KGD Sustainable Economic Growth Partner.,Closed,0,Uncoded: Pre-APP,1.0,AZ,1,0.0,Governance & Human Rights,D6214,AZ,Equitas - Centre international d'�ducation aux droits humains,A033825001,8935000.0,B6100,KFM Partnership for Develop. Innovation,S6218,0,6218,Governance & Human Rights,8935000.0,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,KGD Sustainable Economic Growth Partner.,Closed,0,Uncoded: Pre-APP,1.0,BD,1,0.0,Governance & Human Rights,D6214,BD,Equitas - Centre international d'�ducation aux droits humains,A033825001,8935000.0,B6100,KFM Partnership for Develop. Innovation,S6218,0,6218,Governance & Human Rights,8935000.0,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,KGD Sustainable Economic Growth Partner.,Closed,0,Uncoded: Pre-APP,1.0,BF,1,0.0,Governance & Human Rights,D6214,BF,Equitas - Centre international d'�ducation aux droits humains,A033825001,8935000.0,B6100,KFM Partnership for Develop. Innovation,S6218,0,6218,Governance & Human Rights,8935000.0,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,KGD Sustainable Economic Growth Partner.,Closed,0,Uncoded: Pre-APP,1.0,CI,1,0.0,Governance & Human Rights,D6214,CI,Equitas - Centre international d'�ducation aux droits humains,A033825001,8935000.0,B6100,KFM Partnership for Develop. Innovation,S6218,0,6218,Governance & Human Rights,8935000.0,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,KGD Sustainable Economic Growth Partner.,Closed,0,Uncoded: Pre-APP,1.0,CM,1,0.0,Governance & Human Rights,D6214,CM,Equitas - Centre international d'�ducation aux droits humains,A033825001,8935000.0,B6100,KFM Partnership for Develop. Innovation,S6218,0,6218,Governance & Human Rights,8935000.0,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,KGD Sustainable Economic Growth Partner.,Closed,0,Uncoded: Pre-APP,1.0,EG,1,0.0,Governance & Human Rights,D6214,EG,Equitas - Centre international d'�ducation aux droits humains,A033825001,8935000.0,B6100,KFM Partnership for Develop. Innovation,S6218,0,6218,Governance & Human Rights,8935000.0,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,KGD Sustainable Economic Growth Partner.,Closed,0,Uncoded: Pre-APP,1.0,GE,1,0.0,Governance & Human Rights,D6214,GE,Equitas - Centre international d'�ducation aux droits humains,A033825001,8935000.0,B6100,KFM Partnership for Develop. Innovation,S6218,0,6218,Governance & Human Rights,8935000.0,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,KGD Sustainable Economic Growth Partner.,Closed,0,Uncoded: Pre-APP,1.0,HT,1,0.0,Governance & Human Rights,D6214,HT,Equitas - Centre international d'�ducation aux droits humains,A033825001,8935000.0,B6100,KFM Partnership for Develop. Innovation,S6218,0,6218,Governance & Human Rights,8935000.0,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,KGD Sustainable Economic Growth Partner.,Closed,0,Uncoded: Pre-APP,1.0,ID,1,0.0,Governance & Human Rights,D6214,ID,Equitas - Centre international d'�ducation aux droits humains,A033825001,8935000.0,B6100,KFM Partnership for Develop. Innovation,S6218,0,6218,Governance & Human Rights,8935000.0,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,KGD Sustainable Economic Growth Partner.,Closed,0,Uncoded: Pre-APP,1.0,IN,1,0.0,Governance & Human Rights,D6214,IN,Equitas - Centre international d'�ducation aux droits humains,A033825001,8935000.0,B6100,KFM Partnership for Develop. Innovation,S6218,0,6218,Governance & Human Rights,8935000.0,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,KGD Sustainable Economic Growth Partner.,Closed,0,Uncoded: Pre-APP,1.0,KE,1,0.0,Governance & Human Rights,D6214,KE,Equitas - Centre international d'�ducation aux droits humains,A033825001,8935000.0,B6100,KFM Partnership for Develop. Innovation,S6218,0,6218,Governance & Human Rights,8935000.0,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,KGD Sustainable Economic Growth Partner.,Closed,0,Uncoded: Pre-APP,1.0,LK,1,0.0,Governance & Human Rights,D6214,LK,Equitas - Centre international d'�ducation aux droits humains,A033825001,8935000.0,B6100,KFM Partnership for Develop. Innovation,S6218,0,6218,Governance & Human Rights,8935000.0,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,KGD Sustainable Economic Growth Partner.,Closed,0,Uncoded: Pre-APP,1.0,NP,1,0.0,Governance & Human Rights,D6214,NP,Equitas - Centre international d'�ducation aux droits humains,A033825001,8935000.0,B6100,KFM Partnership for Develop. Innovation,S6218,0,6218,Governance & Human Rights,8935000.0,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,KGD Sustainable Economic Growth Partner.,Closed,0,Uncoded: Pre-APP,1.0,PK,1,0.0,Governance & Human Rights,D6214,PK,Equitas - Centre international d'�ducation aux droits humains,A033825001,8935000.0,B6100,KFM Partnership for Develop. Innovation,S6218,0,6218,Governance & Human Rights,8935000.0,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,KGD Sustainable Economic Growth Partner.,Closed,0,Uncoded: Pre-APP,1.0,SN,1,0.0,Governance & Human Rights,D6214,SN,Equitas - Centre international d'�ducation aux droits humains,A033825001,8935000.0,B6100,KFM Partnership for Develop. Innovation,S6218,0,6218,Governance & Human Rights,8935000.0,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,KGD Sustainable Economic Growth Partner.,Closed,0,Uncoded: Pre-APP,1.0,TZ,1,0.0,Governance & Human Rights,D6214,TZ,Equitas - Centre international d'�ducation aux droits humains,A033825001,8935000.0,B6100,KFM Partnership for Develop. Innovation,S6218,0,6218,Governance & Human Rights,8935000.0,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,KGD Sustainable Economic Growth Partner.,Closed,0,Uncoded: Pre-APP,1.0,UA,1,0.0,Governance & Human Rights,D6214,UA,Equitas - Centre international d'�ducation aux droits humains,A033825001,8935000.0,B6100,KFM Partnership for Develop. Innovation,S6218,0,6218,Governance & Human Rights,8935000.0,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,KGD Sustainable Economic Growth Partner.,Closed,0,Uncoded: Pre-APP,1.0,UG,1,0.0,Governance & Human Rights,D6214,UG,Equitas - Centre international d'�ducation aux droits humains,A033825001,8935000.0,B6100,KFM Partnership for Develop. Innovation,S6218,0,6218,Governance & Human Rights,8935000.0,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,KGD Sustainable Economic Growth Partner.,Closed,0,Uncoded: Pre-APP,1.0,X1,1,0.0,Governance & Human Rights,D6214,X1,Equitas - Centre international d'�ducation aux droits humains,A033825001,8935000.0,B6100,KFM Partnership for Develop. Innovation,S6218,0,6218,Governance & Human Rights,8935000.0,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,KGD Sustainable Economic Growth Partner.,Closed,0,Uncoded: Pre-APP,1.0,X2,1,0.0,Governance & Human Rights,D6214,X2,Equitas - Centre international d'�ducation aux droits humains,A033825001,8935000.0,B6100,KFM Partnership for Develop. Innovation,S6218,0,6218,Governance & Human Rights,8935000.0,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,KGD Sustainable Economic Growth Partner.,Closed,0,Uncoded: Pre-APP,1.0,X3,1,0.0,Governance & Human Rights,D6214,X3,Equitas - Centre international d'�ducation aux droits humains,A033825001,8935000.0,B6100,KFM Partnership for Develop. Innovation,S6218,0,6218,Governance & Human Rights,8935000.0,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,KGD Sustainable Economic Growth Partner.,Closed,0,Uncoded: Pre-APP,1.0,X4,1,0.0,Governance & Human Rights,D6214,X4,Equitas - Centre international d'�ducation aux droits humains,A033825001,8935000.0,B6100,KFM Partnership for Develop. Innovation,S6218,0,6218,Governance & Human Rights,8935000.0,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,OAD Asia Programming,Closed,0,Uncoded: Pre-APP,0.800000037,KH,1,0.0,OAV Vietnam,D4100,KH,Global Economics,A033828001,108323.42,B4100,OGM Asia Pacific,S4107,0,4108,Cambodia,108323.42,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,OAD Asia Programming,Closed,0,Uncoded: Pre-APP,0.800000037,KH,1,0.0,OAV Vietnam,D4100,KH,Information not available,A033828001,108323.42,B4100,OGM Asia Pacific,S4107,0,4108,Cambodia,108323.42,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,OAD Asia Programming,Closed,0,Uncoded: Pre-APP,0.800000037,KH,1,0.0,OAV Vietnam,D4100,KH,Global Economics,A033828001,108323.42,B4100,OGM Asia Pacific,S4107,0,4108,Cambodia,108323.42,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,OAD Asia Programming,Closed,0,Uncoded: Pre-APP,0.800000037,KH,1,0.0,OAV Vietnam,D4100,KH,Information not available,A033828001,108323.42,B4100,OGM Asia Pacific,S4107,0,4108,Cambodia,108323.42,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,OAD Asia Programming,Closed,0,Uncoded: Pre-APP,0.800000037,KH,1,0.0,OAV Vietnam,D4100,KH,Global Economics,A033828001,108323.42,B4100,OGM Asia Pacific,S4107,0,4108,Cambodia,108323.42,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,OAD Asia Programming,Closed,0,Uncoded: Pre-APP,0.800000037,KH,1,0.0,OAV Vietnam,D4100,KH,Information not available,A033828001,108323.42,B4100,OGM Asia Pacific,S4107,0,4108,Cambodia,108323.42,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,OAD Asia Programming,Closed,0,Uncoded: Pre-APP,0.800000037,KH,1,0.0,OAV Vietnam,D4100,KH,Global Economics,A033828001,108323.42,B4100,OGM Asia Pacific,S4107,0,4108,Cambodia,108323.42,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,OAD Asia Programming,Closed,0,Uncoded: Pre-APP,0.800000037,KH,1,0.0,OAV Vietnam,D4100,KH,Information not available,A033828001,108323.42,B4100,OGM Asia Pacific,S4107,0,4108,Cambodia,108323.42,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,WWD West & Central Africa,Operational,0,Uncoded: Pre-APP,1.0,SN,0,0.0,Senegal Program,D4207,SN,Department of Foreign Affairs and International Trade,A033829001,3155000.0,B4200,WGM Sub-Saharan Africa,S4233,0,4238,Senegal,3155000.0,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,WWD West & Central Africa,Operational,0,Uncoded: Pre-APP,1.0,SN,0,0.0,Senegal Program,D4207,SN,D�M�NAGEMENT OUTAOUAIS INC.,A033829001,3155000.0,B4200,WGM Sub-Saharan Africa,S4233,0,4238,Senegal,3155000.0,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,WWD West & Central Africa,Operational,0,Uncoded: Pre-APP,1.0,SN,0,0.0,Senegal Program,D4207,SN,Mini Entrepot Central,A033829001,3155000.0,B4200,WGM Sub-Saharan Africa,S4233,0,4238,Senegal,3155000.0,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,WWD West & Central Africa,Operational,0,Uncoded: Pre-APP,1.0,SN,0,0.0,Senegal Program,D4207,SN,D�m�nagement La Capitale,A033829001,3155000.0,B4200,WGM Sub-Saharan Africa,S4233,0,4238,Senegal,3155000.0,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,WWD West & Central Africa,Operational,0,Uncoded: Pre-APP,1.0,SN,0,0.0,Senegal Program,D4207,SN,Information not available,A033829001,3155000.0,B4200,WGM Sub-Saharan Africa,S4233,0,4238,Senegal,3155000.0,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,WWD West & Central Africa,Operational,0,Uncoded: Pre-APP,1.0,SN,0,0.0,Senegal Program,D4207,SN,Information not available,A033829001,3155000.0,B4200,WGM Sub-Saharan Africa,S4233,0,4238,Senegal,3155000.0,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,WWD West & Central Africa,Operational,0,Uncoded: Pre-APP,1.0,SN,0,0.0,Senegal Program,D4207,SN,Department of Foreign Affairs and International Trade,A033829001,3155000.0,B4200,WGM Sub-Saharan Africa,S4233,0,4238,Senegal,3155000.0,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,WWD West & Central Africa,Operational,0,Uncoded: Pre-APP,1.0,SN,0,0.0,Senegal Program,D4207,SN,D�M�NAGEMENT OUTAOUAIS INC.,A033829001,3155000.0,B4200,WGM Sub-Saharan Africa,S4233,0,4238,Senegal,3155000.0,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,WWD West & Central Africa,Operational,0,Uncoded: Pre-APP,1.0,SN,0,0.0,Senegal Program,D4207,SN,Mini Entrepot Central,A033829001,3155000.0,B4200,WGM Sub-Saharan Africa,S4233,0,4238,Senegal,3155000.0,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,WWD West & Central Africa,Operational,0,Uncoded: Pre-APP,1.0,SN,0,0.0,Senegal Program,D4207,SN,D�m�nagement La Capitale,A033829001,3155000.0,B4200,WGM Sub-Saharan Africa,S4233,0,4238,Senegal,3155000.0,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,WWD West & Central Africa,Operational,0,Uncoded: Pre-APP,1.0,SN,0,0.0,Senegal Program,D4207,SN,Information not available,A033829001,3155000.0,B4200,WGM Sub-Saharan Africa,S4233,0,4238,Senegal,3155000.0,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,WWD West & Central Africa,Operational,0,Uncoded: Pre-APP,1.0,SN,0,0.0,Senegal Program,D4207,SN,Information not available,A033829001,3155000.0,B4200,WGM Sub-Saharan Africa,S4233,0,4238,Senegal,3155000.0,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,OAD Asia Programming,Operational,0,Uncoded: Pre-APP,0.0,PK,1,0.0,"OAA Afghanistan, Pakistan and Sri Lanka",D4100,PK,Information not available,A033832001,500000.0,B4100,OGM Asia Pacific,S4141,0,4124,Pakistan,500000.0,0,Directive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,KED Engaging Canadians,Closed,0,Uncoded: Pre-APP,0.0,CA,0,0.0,Education and Knowledge,D6220,CA,Centrale des Syndicats du Qu�bec,A033833001,95300.0,B6100,KFM Partnership for Develop. Innovation,S6222,0,2239,Global Classroom Initiative,0.0,0,Responsive,1,Not PBA,1,0,0,0,0
2009/2010,0,0,WED Southern & Eastern Africa,Closed,0,Uncoded: Pre-APP,0.0,TZ,1,0.0,Tanzania Program,D4270,TZ,National Organization for Legal Assistance,A033838001,1702866.3,B4200,WGM Sub-Saharan Africa,S4219,0,4224,Tanzania,1702866.3,0,Core Funding,1,Pooled funding,0,0,0,0,0
2009/2010,0,0,WED Southern & Eastern Africa,Closed,0,Uncoded: Pre-APP,0.0,TZ,1,0.0,Tanzania Program,D4270,TZ,National Organization for Legal Assistance,A033838001,1702866.3,B4200,WGM Sub-Saharan Africa,S4219,0,4224,Tanzania,1702866.3,0,Core Funding,1,Pooled funding,0,0,0,0,0
2009/2010,0,0,WED Southern & Eastern Africa,Closed,0,Uncoded: Pre-APP,0.0,TZ,1,0.0,Tanzania Program,D4270,TZ,National Organization for Legal Assistance,A033838001,1702866.3,B4200,WGM Sub-Saharan Africa,S4219,0,4224,Tanzania,1702866.3,0,Core Funding,1,Pooled funding,0,0,0,0,0
2009/2010,0,0,WED Southern & Eastern Africa,Terminating,0,Uncoded: Pre-APP,0.0,TZ,1,0.0,Tanzania Program,D4270,TZ,Tanzania Education Network Mtandao wa Elimu Tanzania,A033845001,1605039.09,B4200,WGM Sub-Saharan Africa,S4219,0,4224,Tanzania,1605039.09,0,Core Funding,1,Not PBA,0,0,0,0,0
2009/2010,0,0,WED Southern & Eastern Africa,Terminating,0,Uncoded: Pre-APP,0.0,TZ,1,0.0,Tanzania Program,D4270,TZ,Tanzania Education Network Mtandao wa Elimu Tanzania,A033845001,1605039.09,B4200,WGM Sub-Saharan Africa,S4219,0,4224,Tanzania,1605039.09,0,Core Funding,1,Not PBA,0,0,0,0,0
2009/2010,0,0,WED Southern & Eastern Africa,Terminating,0,Uncoded: Pre-APP,0.0,TZ,1,0.0,Tanzania Program,D4270,TZ,Tanzania Education Network Mtandao wa Elimu Tanzania,A033845001,1605039.09,B4200,WGM Sub-Saharan Africa,S4219,0,4224,Tanzania,1605039.09,0,Core Funding,1,Not PBA,0,0,0,0,0
2009/2010,0,0,WED Southern & Eastern Africa,Closed,0,Uncoded: Pre-APP,1.0,TZ,2,0.0,Tanzania Program,D4270,TZ,UNDP - United Nations Development Programme,A033847001,1000000.0,B4200,WGM Sub-Saharan Africa,S4219,0,4224,Tanzania,1000000.0,0,Responsive,1,Pooled funding,0,0,0,0,0
2009/2010,0,0,WED Southern & Eastern Africa,Closed,0,Uncoded: Pre-APP,0.0,TZ,0,0.0,Tanzania Program,D4270,TZ,Department of Foreign Affairs and International Trade,A033850PRE,81790.34,B4200,WGM Sub-Saharan Africa,S4219,0,4224,Tanzania,81790.34,0,Core Funding,1,Pooled funding,0,0,0,0,0
2009/2010,0,0,WED Southern & Eastern Africa,Closed,0,Uncoded: Pre-APP,0.0,TZ,0,0.0,Tanzania Program,D4270,TZ,Department of Foreign Affairs and International Trade,A033850PRE,81790.34,B4200,WGM Sub-Saharan Africa,S4219,0,4224,Tanzania,81790.34,0,Core Funding,1,Pooled funding,0,0,0,0,0
2009/2010,0,0,WED Southern & Eastern Africa,Closed,0,Uncoded: Pre-APP,0.0,TZ,0,0.0,Tanzania Program,D4270,TZ,Department of Foreign Affairs and International Trade,A033850PRE,81790.34,B4200,WGM Sub-Saharan Africa,S4219,0,4224,Tanzania,81790.34,0,Core Funding,1,Pooled funding,0,0,0,0,0
2009/2010,0,0,WED Southern & Eastern Africa,Closed,0,Uncoded: Pre-APP,0.0,TZ,0,0.0,Tanzania Program,D4270,TZ,Department of Foreign Affairs and International Trade,A033850PRE,81790.34,B4200,WGM Sub-Saharan Africa,S4219,0,4224,Tanzania,81790.34,0,Core Funding,1,Pooled funding,0,0,0,0,0
2009/2010,0,0,WED Southern & Eastern Africa,Terminating,0,Uncoded: Pre-APP,1.0,SS,0,0.0,South Sudan Program,D4270,SS,CHF,A033857001,4893507.0,B4200,WGM Sub-Saharan Africa,S4232,0,4232,South Sudan,4803507.0,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,WWD West & Central Africa,Terminating,0,Uncoded: Pre-APP,1.0,ML,1,0.0,Mali Program Section,D4207,ML,GESTION DE PROJET LB INC.,A033860PRE,209347.47,B4200,WGM Sub-Saharan Africa,S4215,0,4216,Mali,209347.47,0,Directive,1,Not PBA,1,0,0,0,0
2009/2010,0,0,WWD West & Central Africa,Terminating,0,Uncoded: Pre-APP,1.0,ML,1,0.0,Mali Program Section,D4207,ML,GESTION DE PROJET LB INC.,A033860PRE,209347.47,B4200,WGM Sub-Saharan Africa,S4215,0,4216,Mali,209347.47,0,Directive,1,Not PBA,1,0,0,0,0
2009/2010,0,0,WWD West & Central Africa,Terminating,0,Uncoded: Pre-APP,1.0,ML,1,0.0,Mali Program Section,D4207,ML,GESTION DE PROJET LB INC.,A033860PRE,209347.47,B4200,WGM Sub-Saharan Africa,S4215,0,4216,Mali,209347.47,0,Directive,1,Not PBA,1,0,0,0,0
2009/2010,0,0,WWD West & Central Africa,Terminating,0,Uncoded: Pre-APP,1.0,ML,1,0.0,Mali Program Section,D4207,ML,GESTION DE PROJET LB INC.,A033860PRE,209347.47,B4200,WGM Sub-Saharan Africa,S4215,0,4216,Mali,209347.47,0,Directive,1,Not PBA,1,0,0,0,0
2009/2010,0,0,NDD Americas Programming,Closed,0,Uncoded: Pre-APP,1.0,HT,1,0.0,Ha�ti & Dominican Republic Section,D4400,HT,Rights & Democracy (Int'l Centre for Human Rights & Democratic Dev.),A033870001,2534143.91,B4400,NGM Americas,S4449,0,4452,Haiti,2534143.91,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,NDD Americas Programming,Closed,0,Uncoded: Pre-APP,1.0,HT,1,0.0,Ha�ti & Dominican Republic Section,D4400,HT,Rights & Democracy (Int'l Centre for Human Rights & Democratic Dev.),A033870001,2534143.91,B4400,NGM Americas,S4449,0,4452,Haiti,2534143.91,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,WED Southern & Eastern Africa,Operational,0,Uncoded: Pre-APP,1.0,80,1,0.0,"Ethiopia, PanAfrica, SubRegional",D4270,BF,A.C.O.R.D. Agency for Co-operation and Research in Development,A033873001,2950000.0,B4200,WGM Sub-Saharan Africa,S4227,1,4246,PanAfrica,2950000.0,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,WED Southern & Eastern Africa,Operational,0,Uncoded: Pre-APP,1.0,80,1,0.0,"Ethiopia, PanAfrica, SubRegional",D4270,BF,A.C.O.R.D. Agency for Co-operation and Research in Development,A033873001,2950000.0,B4200,WGM Sub-Saharan Africa,S4227,1,4246,PanAfrica,2950000.0,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,WED Southern & Eastern Africa,Operational,0,Uncoded: Pre-APP,1.0,80,1,0.0,"Ethiopia, PanAfrica, SubRegional",D4270,BF,A.C.O.R.D. Agency for Co-operation and Research in Development,A033873001,2950000.0,B4200,WGM Sub-Saharan Africa,S4227,1,4246,PanAfrica,2950000.0,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,WED Southern & Eastern Africa,Operational,0,Uncoded: Pre-APP,1.0,80,1,0.0,"Ethiopia, PanAfrica, SubRegional",D4270,ML,A.C.O.R.D. Agency for Co-operation and Research in Development,A033873001,2950000.0,B4200,WGM Sub-Saharan Africa,S4227,1,4246,PanAfrica,2950000.0,0,Responsive,1,Not PBA,0,0,0,0,0
2009/2010,0,0,WED Southern & Eastern Africa,Operational,0,Uncoded: Pre-APP,1.0,80,1,0.0,"Ethiopia, PanAfrica, SubRegional",D4270,ML,A.C.O.R.D. Agency for Co-operation and Research in Development,A033873001,2950000.0,B4200,WGM Sub-Saharan Africa,S4227,1,4246,PanAfrica,2950000.0,0,Responsive,1,Not PBA,0,0,0,0,0
