pagamento_id,cliente_id,personale_id,noleggio_id,ammontare,data_pagamento
15602,582,2,11290,7.99,2005-08-02 14:57:44
1999,74,2,3819,3.99,2005-07-06 15:35:06
14278,530,1,13998,5.99,2005-08-20 19:52:38
1987,73,2,11349,4.99,2005-08-02 17:21:49
641,24,2,5648,0.99,2005-07-10 07:09:21
13693,508,2,6929,8.99,2005-07-26 22:59:19
945,34,2,12286,2.99,2005-08-18 04:57:59
9032,334,1,10492,2.99,2005-08-01 10:42:28
15900,594,1,360,8.99,2005-05-27 06:51:14
8598,317,1,9770,8.99,2005-07-31 09:52:40
8507,314,1,1624,2.99,2005-06-16 07:48:57
2730,101,1,12471,4.99,2005-08-18 11:57:00
9362,346,1,14890,5.99,2005-08-22 04:10:49
2391,88,1,2878,2.99,2005-06-20 01:09:14
6519,241,1,9500,6.99,2005-07-30 23:58:36
13154,487,2,10123,0.99,2005-07-31 21:30:46
3825,141,2,13470,4.99,2005-08-20 01:01:16
2834,105,2,5677,4.99,2005-07-10 08:41:28
10811,400,1,1917,3.99,2005-06-17 05:36:07
3103,115,1,6373,0.99,2005-07-11 21:35:20
1094,39,2,12459,4.99,2005-08-18 11:25:11
181,7,1,2709,0.99,2005-06-19 14:00:26
3456,128,1,9952,3.99,2005-07-31 15:52:37
4077,149,2,10737,7.99,2005-08-01 19:31:24
80,3,2,12556,4.99,2005-08-18 14:49:55
11760,436,2,11160,0.99,2005-08-02 10:05:30
4512,166,2,14281,2.99,2005-08-21 06:40:48
9352,346,2,8732,8.99,2005-07-29 18:25:03
7993,295,1,5019,2.99,2005-07-09 02:04:32
9728,360,1,9283,4.99,2005-07-30 15:25:19
15609,582,1,15503,2.99,2005-08-23 02:44:49
496,19,1,2657,2.99,2005-06-19 10:42:59
1945,72,2,5223,4.99,2005-07-09 12:06:03
12349,457,1,12171,4.99,2005-08-18 01:06:13
1400,51,1,5473,7.99,2005-07-09 23:19:11
14021,521,2,2053,0.99,2005-06-17 15:19:34
353,13,2,13213,0.99,2005-08-19 15:25:48
7094,262,1,15456,0.99,2005-08-23 01:07:01
5013,184,1,12532,2.99,2005-08-18 13:57:58
9319,345,2,4422,2.99,2005-07-07 22:09:45
1662,60,1,11404,8.99,2005-08-02 19:12:40
2323,85,1,13727,3.99,2005-08-20 10:08:53
9810,363,1,2540,4.99,2005-06-19 02:04:48
11065,409,1,3866,5.99,2005-07-06 17:47:20
6243,231,2,14806,2.99,2005-08-22 00:53:08
12486,462,1,8290,3.99,2005-07-29 02:24:08
13015,482,1,5334,4.99,2005-07-09 17:00:13
11614,430,1,12965,4.99,2005-08-19 06:33:00
11943,442,2,14199,0.99,2005-08-21 03:48:43
15555,580,2,13313,2.99,2005-08-19 19:11:41
1738,64,1,2060,2.99,2005-06-17 15:42:42
14808,552,2,3397,4.99,2005-06-21 15:30:11
12969,480,2,9332,4.99,2005-07-30 17:53:39
1158,42,1,6179,2.99,2005-07-11 10:59:59
6945,257,2,11860,1.99,2005-08-17 13:52:26
11929,442,2,6632,2.99,2005-07-12 09:33:10
12061,447,2,2285,4.99,2005-06-18 07:00:54
14153,526,1,6316,7.99,2005-07-11 18:44:52
9367,346,1,15827,0.99,2005-08-23 15:15:19
10345,382,1,2468,4.99,2005-06-18 20:23:52
15246,569,1,11030,1.99,2005-08-02 05:51:20
12766,472,2,8929,5.99,2005-07-30 02:28:22
5691,210,2,3563,4.99,2005-07-06 02:57:01
7584,280,1,1014,4.99,2005-05-31 02:39:16
14314,532,2,5278,4.99,2005-07-09 14:44:23
9377,347,2,5471,0.99,2005-07-09 23:11:52
10967,405,1,14274,4.99,2005-08-21 06:29:20
5660,209,1,1657,4.99,2005-06-16 10:06:49
4782,176,1,7025,2.99,2005-07-27 02:40:29
4767,176,1,1062,7.99,2005-05-31 08:38:20
1433,52,1,5607,2.99,2005-07-10 05:08:10
14358,533,1,8676,1.99,2005-07-29 15:59:06
10301,380,1,14935,1.99,2005-08-22 05:47:31
4245,156,2,5908,0.99,2005-07-10 20:44:14
12583,467,1,1737,8.99,2005-06-16 15:59:44
15781,589,1,9153,4.99,2005-07-30 10:58:16
5195,191,1,14361,0.99,2006-02-14 15:16:03
3895,144,2,7378,5.99,2005-07-27 15:31:33
311,12,1,3870,3.99,2005-07-06 17:57:54
5344,197,1,11018,4.99,2005-08-02 05:27:53
10834,401,2,167,4.99,2005-05-26 02:50:31
10068,372,2,8009,7.99,2005-07-28 15:25:58
1889,69,2,14767,2.99,2005-08-21 23:43:00
8500,313,1,14325,4.99,2005-08-21 08:15:38
14198,527,1,11624,0.99,2005-08-17 04:17:42
12614,468,2,459,0.99,2005-05-27 20:00:04
16023,598,1,8511,5.99,2005-07-29 09:42:42
5249,194,1,2463,3.99,2005-06-18 20:01:43
13397,497,1,12123,0.99,2005-08-17 23:22:18
13867,515,2,3063,3.99,2005-06-20 13:52:03
13252,491,2,10178,4.99,2005-07-31 23:43:04
11286,417,2,12281,4.99,2005-08-18 04:50:32
10069,372,1,8059,2.99,2005-07-28 17:09:59
12720,470,1,13592,4.99,2005-08-20 05:50:35
13659,506,2,15572,1.99,2005-08-23 05:28:01
3730,138,1,6892,0.99,2005-07-12 21:10:04
13028,482,1,13174,4.99,2005-08-19 13:52:50
4734,174,1,11525,0.99,2005-08-17 00:15:31
8385,309,2,2644,3.99,2005-06-19 09:42:30
2328,86,2,1924,2.99,2005-06-17 06:13:34
8505,314,1,440,4.99,2005-05-27 18:00:35
9897,366,2,7602,4.99,2005-07-27 23:48:35
15804,590,2,6232,4.99,2005-07-11 14:08:27
14823,552,2,13574,2.99,2005-08-20 05:10:39
11966,443,1,15182,0.99,2005-08-22 15:47:05
15623,583,1,5462,0.99,2005-07-09 22:56:53
11624,431,2,2281,4.99,2005-06-18 06:47:29
14960,558,2,13566,5.99,2005-08-20 04:45:32
14117,525,1,437,5.99,2005-05-27 17:47:22
603,23,2,1090,0.99,2005-05-31 12:03:44
5145,189,2,13601,6.99,2005-08-20 06:01:15
875,31,1,12377,0.99,2005-08-18 08:26:05
16041,599,2,9630,2.99,2005-07-31 04:57:07
6394,237,2,6053,4.99,2005-07-11 03:51:59
9699,359,2,10174,5.99,2005-07-31 23:40:08
9507,351,1,15664,4.99,2005-08-23 08:57:11
4862,179,1,502,0.99,2005-05-28 01:34:43
9656,357,2,10391,2.99,2005-08-01 06:49:05
12530,464,1,3761,4.99,2005-07-06 12:52:44
12996,481,1,10018,3.99,2005-07-31 18:15:14
9048,335,1,4279,4.99,2005-07-07 15:01:53
15406,575,1,7139,2.99,2005-07-27 06:52:21
2999,112,1,396,0.99,2005-05-27 11:47:04
6782,251,1,13243,2.99,2005-08-19 16:33:16
10756,397,1,10534,0.99,2005-08-01 12:15:11
1154,42,2,4391,2.99,2005-07-07 21:09:38
5515,203,2,15991,2.99,2005-08-23 20:27:34
9807,363,2,1426,4.99,2005-06-15 18:16:24
5440,200,2,14521,6.99,2005-08-21 15:01:32
10351,382,1,5004,4.99,2005-07-09 01:20:50
13883,515,1,12889,5.99,2005-08-19 03:41:31
6195,230,1,4935,0.99,2005-07-08 22:20:56
5382,198,2,11949,2.99,2005-08-17 17:12:26
12178,451,1,10856,2.99,2005-08-02 00:07:14
15549,580,2,9604,4.99,2005-07-31 03:47:12
985,36,1,716,0.99,2005-05-29 04:35:29
7209,267,2,91,6.99,2005-05-25 14:57:22
2743,102,2,3665,4.99,2005-07-06 08:23:08
12162,451,2,1113,2.99,2005-05-31 15:58:44
15300,571,1,6792,8.99,2005-07-12 16:37:28
7042,260,1,14579,7.99,2005-08-21 16:54:47
9980,369,1,3490,6.99,2005-07-05 23:37:13
4578,168,1,15033,3.99,2005-08-22 09:25:24
11820,438,1,10607,4.99,2005-08-01 14:44:43
6359,236,1,5404,2.99,2005-07-09 20:10:43
5692,210,2,3884,4.99,2005-07-06 18:41:33
9358,346,2,10521,0.99,2005-08-01 11:46:17
12538,464,2,13943,2.99,2005-08-20 17:31:18
2584,95,2,7245,5.99,2005-07-27 10:29:06
8842,327,2,13158,2.99,2005-08-19 13:18:10
13476,500,1,7857,0.99,2005-07-28 09:49:40
8275,305,1,4638,2.99,2005-07-08 08:57:20
11570,428,2,8387,4.99,2005-07-29 05:47:27
9348,346,2,7943,6.99,2005-07-28 12:50:55
6757,251,1,264,2.99,2005-05-26 16:00:49
13507,501,1,12914,4.99,2005-08-19 04:25:59
7913,292,1,8990,8.99,2005-07-30 04:41:42
4256,156,2,13802,2.99,2005-08-20 12:44:53
4533,167,1,8318,2.99,2005-07-29 03:44:30
13011,482,2,3048,2.99,2005-06-20 12:49:55
3563,132,1,3121,4.99,2005-06-20 18:23:30
8100,298,1,13172,0.99,2005-08-19 13:49:07
2811,104,1,5376,1.99,2005-07-09 18:54:08
4863,179,1,759,6.99,2005-05-29 10:57:57
3043,113,1,6025,0.99,2005-07-11 02:18:13
13367,496,1,11060,7.99,2005-08-02 06:48:18
3110,115,2,9578,0.99,2005-07-31 02:54:31
1997,74,1,3020,1.99,2005-06-20 11:12:04
9335,345,1,15551,4.99,2005-08-23 04:28:25
14758,550,1,7030,0.99,2005-07-27 03:01:40
14732,549,1,2050,2.99,2005-06-17 15:07:30
14622,544,1,2395,2.99,2005-06-18 15:45:15
11374,421,2,2407,2.99,2005-06-18 16:50:41
10104,373,2,9480,0.99,2005-07-30 23:26:03
4133,151,1,15227,4.99,2005-08-22 17:22:41
1899,70,2,8550,0.99,2005-07-29 11:12:37
7053,261,1,3363,0.99,2005-06-21 12:25:07
4313,158,1,11272,0.99,2005-08-02 14:20:27
7297,269,2,13142,5.99,2005-08-19 12:42:28
5156,190,2,4005,5.99,2005-07-07 00:22:26
10932,404,1,12554,8.99,2005-08-18 14:47:28
1176,42,1,15442,2.99,2005-08-23 00:42:49
15009,560,1,10702,4.99,2005-08-01 18:34:59
12882,476,2,12709,5.99,2005-08-18 20:59:51
9462,349,1,14915,2.99,2006-02-14 15:16:03
5117,188,2,10757,4.99,2005-08-01 20:22:44
12728,471,1,3917,0.99,2005-07-06 20:19:29
9978,369,2,913,7.99,2005-05-30 11:04:58
5383,198,1,11957,1.99,2005-08-17 17:22:29
96,4,1,9371,5.99,2005-07-30 18:58:00
15074,563,2,773,5.99,2005-05-29 13:18:05
11598,430,2,30,2.99,2005-05-25 04:01:32
15616,583,2,2845,5.99,2005-06-19 22:46:37
2763,102,2,11099,4.99,2005-08-02 08:07:12
12697,470,1,4373,4.99,2005-07-07 20:10:59
515,20,2,497,6.99,2005-05-28 00:54:39
7516,277,2,11162,4.99,2005-08-02 10:07:54
5645,208,2,7984,2.99,2005-07-28 14:27:51
7802,288,2,9429,2.99,2005-07-30 21:19:26
2336,86,1,4571,9.99,2005-07-08 05:34:41
2482,91,1,6078,4.99,2005-07-11 05:06:52
7844,290,1,160,2.99,2005-05-26 01:46:20
1595,58,2,761,0.99,2005-05-29 11:09:01
15455,576,2,11942,5.98,2006-02-14 15:16:03
3101,115,1,6080,2.99,2005-07-11 05:08:11
6244,231,1,15389,3.99,2005-08-22 22:51:13
14464,537,1,6746,0.99,2005-07-12 14:33:01
5407,199,2,9894,4.99,2005-07-31 14:07:44
3665,135,1,13390,0.99,2006-02-14 15:16:03
1139,41,1,10064,2.99,2005-07-31 19:27:02
11556,427,1,15330,3.99,2005-08-22 20:35:30
6605,244,2,8844,5.99,2005-07-29 23:05:08
8781,325,2,2507,4.99,2005-06-18 23:39:22
3371,125,1,9496,4.99,2005-07-30 23:55:20
6970,258,2,10315,4.99,2005-08-01 04:34:45
2660,98,1,11730,2.99,2005-08-17 08:22:00
10581,390,2,13546,3.99,2005-08-20 03:50:24
8729,323,2,3704,6.99,2005-07-06 10:16:45
11646,432,2,1180,5.99,2005-06-15 00:39:01
4370,160,1,15962,4.99,2005-08-23 19:42:04
7473,276,1,4715,0.99,2005-07-08 12:15:37
6360,236,1,5545,3.99,2005-07-10 02:50:29
3815,141,1,10379,1.99,2005-08-01 06:34:29
6987,259,2,4199,5.99,2005-07-07 11:13:07
1333,49,1,1164,0.99,2005-06-14 23:16:26
6773,251,2,8443,2.99,2005-07-29 07:33:12
12218,452,1,12355,0.99,2005-08-18 07:36:23
9041,334,2,15656,4.99,2005-08-23 08:38:58
14208,528,2,695,3.99,2005-05-29 01:50:53
11603,430,1,1759,6.99,2005-06-16 17:46:37
4655,171,2,15810,0.99,2005-08-23 14:43:15
5503,203,2,7787,6.99,2005-07-28 07:19:02
3118,115,1,15176,6.99,2005-08-22 15:30:25
569,21,2,13399,4.99,2005-08-19 22:09:28
1947,72,1,5424,0.99,2005-07-09 20:59:09
4188,154,2,3912,0.99,2005-07-06 20:10:03
778,28,2,14540,2.99,2005-08-21 15:34:23
1944,72,1,3700,0.99,2005-07-06 10:12:19
11732,435,1,10998,6.99,2005-08-02 04:50:55
604,23,1,2753,1.99,2005-06-19 16:44:35
15911,594,2,3960,2.99,2005-07-06 22:08:53
1614,58,1,13930,2.99,2005-08-20 17:15:06
4715,173,2,15483,0.99,2005-08-23 02:02:53
4920,181,2,4428,4.99,2005-07-07 22:29:40
2246,83,2,989,2.99,2005-05-30 23:11:51
12590,467,2,5160,4.99,2005-07-09 08:57:07
8455,312,2,229,4.99,2005-05-26 11:19:20
11217,415,2,1867,4.99,2005-06-17 02:01:37
14589,542,1,10280,4.99,2005-08-01 03:27:15
7468,276,1,860,10.99,2005-05-30 02:45:16
14113,524,1,14178,2.99,2005-08-21 03:13:45
7605,280,1,13321,4.99,2005-08-19 19:40:37
1020,37,1,8419,9.99,2005-07-29 06:54:48
11882,440,1,14555,0.99,2005-08-21 16:03:02
15483,577,2,15873,2.99,2005-08-23 16:27:59
12744,471,1,14317,5.99,2005-08-21 08:00:40
4547,167,2,15915,4.99,2005-08-23 17:52:01
14300,531,1,10941,5.99,2005-08-02 03:11:33
842,30,1,12240,2.99,2005-08-18 03:27:11
9475,350,2,6408,3.99,2005-07-11 23:03:02
4366,160,2,13093,6.99,2005-08-19 10:46:16
520,20,1,3350,4.99,2005-06-21 11:21:38
1539,56,2,1795,6.99,2005-06-16 20:09:01
927,33,1,12277,0.99,2006-02-14 15:16:03
6110,227,1,111,4.99,2005-05-25 18:45:19
55,2,1,12963,2.99,2005-08-19 06:26:04
810,29,1,13436,0.99,2005-08-19 23:36:25
7707,284,2,12959,0.0,2006-02-14 15:16:03
10314,381,2,3425,2.99,2005-06-21 18:07:07
10438,385,1,11559,2.99,2005-08-17 01:20:26
14036,521,1,13527,2.99,2005-08-20 03:00:47
10579,390,1,13473,4.99,2005-08-20 01:03:50
15410,575,1,9733,4.99,2005-07-31 08:57:35
8894,329,2,9219,0.99,2005-07-30 13:15:21
7766,287,2,2286,9.99,2005-06-18 07:02:32
5163,190,1,11082,5.99,2005-08-02 07:30:19
10424,385,2,3953,0.99,2005-07-06 21:54:55
4461,164,1,6980,3.99,2005-07-27 00:50:30
8934,331,1,1415,2.99,2005-06-15 17:31:57
8399,309,1,8681,2.99,2005-07-29 16:12:01
5475,202,2,4567,4.99,2005-07-08 05:20:04
5336,197,1,8165,2.99,2005-07-28 21:23:06
9486,351,1,1137,1.99,2005-05-31 19:20:14
2752,102,2,7119,0.99,2005-07-27 05:55:32
9311,344,2,14624,0.99,2005-08-21 18:32:42
9275,343,2,1922,0.99,2005-06-17 06:04:25
3518,130,2,9637,4.99,2005-07-31 05:18:54
6657,246,1,699,3.99,2005-05-29 02:11:44
9540,353,2,7993,3.99,2005-07-28 14:56:41
12192,451,1,15651,4.99,2005-08-23 08:31:49
2632,97,2,7182,5.99,2005-07-27 08:15:38
8676,321,2,1750,5.99,2005-06-16 16:57:36
11837,439,1,3294,6.99,2005-06-21 07:03:23
15726,587,1,10825,2.99,2005-08-01 23:05:33
12841,475,2,3980,5.99,2005-07-06 23:11:11
13085,485,1,1009,2.99,2005-05-31 01:47:35
14678,546,2,11352,5.99,2005-08-02 17:29:39
13318,494,2,9943,7.99,2005-07-31 15:37:29
7277,269,2,703,0.99,2005-05-29 02:29:36
9953,368,2,4913,8.99,2005-07-08 21:27:48
15214,568,1,4322,2.99,2005-07-07 17:54:37
11419,422,1,14861,4.99,2005-08-22 02:48:05
15248,569,1,11354,6.99,2005-08-02 17:35:10
64,3,2,1911,6.99,2005-06-17 05:15:15
1318,48,1,4367,2.99,2005-07-07 19:52:01
3080,114,1,11547,4.99,2005-08-17 00:59:24
2423,89,1,6772,2.99,2005-07-12 15:55:35
5958,220,1,8065,2.99,2005-07-28 17:15:48
288,11,1,8014,4.99,2005-07-28 15:32:07
8362,308,1,4002,3.99,2005-07-07 00:08:18
5879,216,1,12970,5.98,2006-02-14 15:16:03
2233,82,2,9277,3.99,2005-07-30 15:13:45
8310,306,2,9395,4.99,2005-07-30 20:07:06
559,21,2,9149,0.99,2005-07-30 10:45:12
15962,596,1,1644,1.99,2005-06-16 08:58:18
14567,541,2,12395,4.99,2005-08-18 09:06:30
6896,256,2,1973,4.99,2005-06-17 09:26:15
11151,412,1,717,0.99,2005-05-29 04:37:44
15154,565,1,15885,2.99,2005-08-23 16:50:43
5898,217,1,11649,2.99,2005-08-17 04:59:26
6282,233,2,7387,4.99,2005-07-27 15:54:19
13026,482,2,10839,2.99,2005-08-01 23:37:39
10793,399,2,6006,2.99,2005-07-11 01:38:42
5891,217,1,9159,0.99,2005-07-30 11:16:37
5825,214,1,13565,0.99,2005-08-20 04:38:52
7389,273,1,10272,8.99,2005-08-01 03:14:34
8435,311,2,990,3.99,2005-05-30 23:25:14
14315,532,2,5805,8.99,2005-07-10 15:08:41
1986,73,2,11155,0.99,2005-08-02 09:55:28
4826,178,2,1745,3.99,2005-06-16 16:41:16
9799,362,2,14051,6.99,2005-08-20 22:09:51
14558,541,2,5197,4.99,2005-07-09 10:43:54
1192,43,2,8376,4.99,2005-07-29 05:25:32
6411,237,1,12469,0.99,2005-08-18 11:53:07
13107,485,2,10772,6.99,2005-08-01 20:51:10
9155,339,2,1432,3.99,2005-06-15 18:27:24
2768,102,2,16031,3.99,2005-08-23 21:59:26
9818,363,2,6878,4.99,2005-07-12 20:37:13
4717,173,1,16010,2.99,2005-08-23 21:10:24
13722,509,1,8214,5.99,2005-07-28 23:37:57
15113,564,1,10129,6.99,2005-07-31 21:41:35
7758,286,1,13975,4.99,2005-08-20 18:58:23
3505,130,1,746,2.99,2005-05-29 09:25:10
12251,454,1,1861,1.99,2005-06-17 01:17:31
12999,481,1,11752,4.99,2005-08-17 09:10:55
8233,303,2,10209,2.99,2005-08-01 00:56:47
4741,175,1,3625,4.99,2005-07-06 06:12:52
14642,545,2,3693,8.99,2005-07-06 09:56:09
12050,446,1,9116,0.99,2005-07-30 09:19:41
8797,325,2,13054,4.99,2005-08-19 09:34:02
2161,79,1,9989,0.99,2005-07-31 17:22:39
13869,515,2,4111,6.99,2005-07-07 06:47:56
6293,234,2,1125,4.99,2005-05-31 17:23:44
13415,498,2,3856,2.99,2005-07-06 17:04:46
12210,452,1,5177,1.99,2005-07-09 09:43:21
5993,221,2,11680,4.99,2005-08-17 06:12:27
14714,548,2,2978,0.99,2005-06-20 08:25:16
5165,190,2,11276,4.99,2005-08-02 14:28:46
3285,122,1,2253,0.99,2005-06-18 05:11:43
13036,482,1,15879,3.99,2005-08-23 16:42:53
2038,75,1,7052,2.99,2005-07-27 03:36:38
3288,122,2,2834,1.99,2005-06-19 21:41:46
11716,434,2,15016,3.99,2005-08-22 08:47:35
9243,342,2,6429,8.99,2005-07-12 00:02:50
3015,112,1,10038,2.99,2005-07-31 18:49:12
5484,202,2,9057,2.99,2005-07-30 07:14:18
3763,139,1,5494,6.99,2005-07-10 00:15:00
3558,132,1,1843,0.99,2005-06-16 23:53:42
10188,376,1,8269,2.99,2005-07-29 01:26:54
15399,575,2,1494,2.99,2005-06-15 21:54:20
4056,148,1,15541,3.99,2005-08-23 04:13:53
6005,222,2,416,0.99,2005-05-27 15:02:10
12078,447,1,13072,2.99,2005-08-19 10:03:30
9514,352,1,1780,4.99,2005-06-16 19:11:45
4620,170,1,10102,9.99,2005-07-31 20:49:10
13163,487,2,13210,4.99,2005-08-19 15:23:38
12634,468,1,9598,0.99,2005-07-31 03:30:41
1594,58,2,276,7.99,2005-05-26 17:16:07
8482,313,2,712,2.99,2005-05-29 04:02:24
8880,329,2,2702,2.99,2005-06-19 13:35:56
2238,82,1,12470,3.99,2005-08-18 11:55:42
7445,275,2,6301,5.99,2005-07-11 17:54:09
15957,596,2,625,0.99,2005-05-28 16:35:46
12906,477,1,15929,2.99,2005-08-23 18:23:30
539,20,2,14613,2.99,2005-08-21 18:03:20
6860,254,1,11190,0.99,2005-08-02 11:21:34
7690,284,1,5161,6.99,2005-07-09 08:57:56
351,13,2,12918,7.99,2005-08-19 04:31:36
6710,248,1,12241,0.99,2005-08-18 03:33:17
11057,408,1,13944,2.99,2005-08-20 17:41:16
9508,351,2,15712,2.99,2005-08-23 10:43:56
9209,340,1,13425,2.99,2005-08-19 23:11:44
12760,472,2,5318,2.99,2005-07-09 16:11:33
14892,556,1,1083,3.99,2005-05-31 11:04:48
11561,428,1,2677,2.99,2005-06-19 12:01:59
9329,345,2,10215,8.99,2005-08-01 01:04:28
8353,307,2,13365,6.99,2005-08-19 21:12:37
12400,459,2,9639,2.99,2005-07-31 05:32:10
15731,587,2,14710,4.99,2005-08-21 21:15:23
12546,465,2,2524,0.99,2005-06-19 00:48:11
14343,533,1,1652,0.99,2005-06-16 09:31:37
10257,379,2,7041,4.99,2005-07-27 03:18:32
3132,116,2,5169,2.99,2005-07-09 09:22:25
2612,96,2,10031,4.99,2005-07-31 18:40:15
6739,250,1,637,4.99,2005-05-28 18:14:29
9583,354,1,14840,5.99,2005-08-22 01:58:42
3138,116,2,10250,1.99,2005-08-01 02:38:42
1936,71,2,14781,4.99,2005-08-22 00:15:12
9779,362,2,3393,2.99,2005-06-21 15:14:27
5529,204,1,5619,2.99,2005-07-10 05:29:33
5955,220,2,6412,0.99,2005-07-11 23:19:21
10012,370,1,12339,4.99,2005-08-18 07:05:06
2580,95,2,3426,0.99,2005-06-21 18:12:10
14363,533,2,11524,7.99,2005-08-17 00:10:55
2300,84,1,15190,4.99,2005-08-22 15:57:38
9373,347,2,3605,0.99,2005-07-06 05:27:15
8217,303,1,265,0.99,2005-05-26 16:07:38
10300,380,1,14529,6.99,2005-08-21 15:08:31
10247,378,1,14971,2.99,2005-08-22 06:52:49
1805,66,2,6348,5.99,2005-07-11 20:21:18
1443,52,1,10635,0.99,2005-08-01 15:37:58
12749,472,2,142,0.99,2005-05-25 23:43:47
11343,419,2,11323,2.99,2005-08-02 16:29:57
6182,229,1,13679,5.99,2005-08-20 08:39:34
12129,449,1,10416,4.99,2005-08-01 08:08:39
14093,523,1,11827,4.99,2005-08-17 12:44:27
10317,381,1,4735,0.99,2005-07-08 13:12:27
9111,337,1,8516,4.99,2005-07-29 10:00:03
483,18,2,9114,4.99,2005-07-30 09:13:21
4415,162,1,9775,0.99,2005-07-31 10:00:00
4196,154,1,7055,4.99,2005-07-27 03:45:42
8382,309,2,723,0.99,2005-05-29 05:34:44
11240,416,2,724,3.99,2005-05-29 05:53:23
4316,158,2,12421,5.99,2005-08-18 10:04:06
9563,354,2,5556,4.99,2005-07-10 03:10:17
7900,292,2,3557,0.99,2005-07-06 02:48:39
378,14,1,11480,4.99,2005-08-02 22:18:24
10501,388,2,1276,6.99,2005-06-15 08:00:13
8001,295,1,8840,9.99,2005-07-29 22:55:38
4703,173,2,6021,4.99,2005-07-11 02:10:18
3188,119,2,67,0.99,2005-05-25 09:41:01
2616,96,2,12525,4.99,2005-08-18 13:48:31
13993,520,1,3499,7.99,2005-07-06 00:04:20
11963,443,1,13489,2.99,2005-08-20 01:29:06
5482,202,1,8830,2.99,2005-07-29 22:34:35
12139,450,1,2501,4.99,2005-06-18 23:10:11
7453,275,1,11610,4.99,2005-08-17 03:43:37
664,25,1,4282,2.99,2005-07-07 15:26:31
2220,82,1,1438,0.99,2005-06-15 18:38:51
2376,87,2,10205,4.99,2005-08-01 00:48:24
7491,276,1,14000,4.99,2005-08-20 20:06:05
6405,237,2,9715,1.99,2005-07-31 08:16:58
15290,571,1,1254,4.99,2005-06-15 06:11:16
5609,207,1,5258,0.99,2005-07-09 13:56:56
406,15,2,13339,8.99,2005-08-19 20:18:36
13924,517,2,4934,0.99,2005-07-08 22:18:42
4131,151,1,14856,4.99,2005-08-22 02:31:51
9922,367,2,5490,4.99,2005-07-10 00:09:11
6154,228,1,8147,2.99,2005-07-28 20:37:56
10150,374,2,15966,2.99,2006-02-14 15:16:03
4005,147,2,14641,0.99,2005-08-21 19:05:23
7501,277,2,3274,4.99,2005-06-21 05:30:36
1157,42,2,5652,3.99,2005-07-10 07:18:58
9156,339,1,1536,4.99,2005-06-16 00:52:22
1073,39,1,2876,4.99,2005-06-20 01:06:34
5906,218,1,2267,0.99,2005-06-18 06:10:23
10820,400,1,7682,5.99,2005-07-28 03:07:29
6699,248,2,330,7.99,2005-05-27 02:15:30
197,7,1,10514,4.99,2005-08-01 11:39:26
9324,345,1,7092,6.99,2005-07-27 04:46:00
6462,239,1,9863,5.99,2005-07-31 13:05:29
13752,510,2,10265,7.99,2005-08-01 03:05:04
11048,408,1,9052,0.99,2005-07-30 07:06:08
5202,192,2,6691,0.99,2005-07-12 12:26:38
10525,388,1,14273,10.99,2005-08-21 06:26:48
12965,480,1,7257,2.99,2005-07-27 11:04:17
11241,416,2,1031,2.99,2005-05-31 04:23:01
9730,360,1,9623,2.99,2005-07-31 04:30:02
8763,324,2,6299,4.99,2005-07-11 17:45:08
7639,282,1,7433,2.99,2005-07-27 17:32:20
5845,215,1,9518,0.99,2005-07-31 00:43:26
63,3,1,1726,6.99,2005-06-16 15:19:10
13660,506,1,15694,9.99,2005-08-23 10:02:46
884,32,2,2891,1.99,2005-06-20 02:02:05
343,13,2,9260,9.99,2005-07-30 14:38:22
881,32,2,1887,6.99,2005-06-17 03:53:18
5890,217,2,8332,4.99,2005-07-29 04:16:00
14028,521,1,7478,1.99,2005-07-27 19:16:02
8041,296,1,13819,4.99,2005-08-20 13:23:15
6965,258,2,6012,4.99,2005-07-11 02:00:12
2951,109,1,9230,0.99,2005-07-30 13:39:42
4693,173,1,2602,2.99,2005-06-19 06:10:08
11671,433,2,5457,0.99,2005-07-09 22:33:14
3582,132,2,11140,0.99,2005-08-02 09:27:45
13509,501,1,15239,4.99,2005-08-22 17:46:17
13205,489,2,14328,2.99,2005-08-21 08:18:20
7905,292,1,6270,8.99,2005-07-11 15:59:10
8759,324,2,4368,4.99,2005-07-07 19:55:19
15447,576,2,10724,3.99,2005-08-01 19:10:59
12569,466,2,8276,0.99,2005-07-29 01:38:43
9740,360,2,13894,7.99,2005-08-20 15:55:20
1146,41,2,14539,7.99,2005-08-21 15:29:47
12804,473,1,11741,0.99,2005-08-17 08:48:39
4753,175,1,10875,0.99,2005-08-02 00:31:44
14398,535,1,778,3.99,2005-05-29 14:09:53
2718,101,2,6433,5.99,2005-07-12 00:12:02
9022,334,2,5434,0.99,2005-07-09 21:25:20
3499,129,1,13915,4.99,2005-08-20 16:42:53
10503,388,1,2537,5.99,2005-06-19 01:52:21
12097,448,2,4537,2.99,2005-07-08 03:48:40
14871,554,1,14626,2.99,2005-08-21 18:35:44
5330,197,1,2750,4.99,2005-06-19 16:37:24
15359,573,1,11043,0.99,2005-08-02 06:04:44
241,9,1,6165,5.99,2005-07-11 10:17:29
13945,518,2,4948,6.99,2005-07-08 22:54:21
2527,92,2,13020,5.99,2005-08-19 08:07:50
9333,345,2,12805,4.99,2005-08-19 00:36:34
8219,303,2,1050,4.99,2005-05-31 07:01:27
10001,370,2,4400,7.99,2005-07-07 21:22:26
