assays_ss_d,assays_cnfdnc_scr,assays_vrnt_d,assays_ss_ctgr,assays_tss_d,assays_ss_sbclllr_frctn,assays_ss_tst_tp,assays_ss_rgnsm,assays_src_ss_d,assays_src_d,assays_rltnshp_tp,assays_ss_cll_tp,assays_td,assays_crtd_b,assays_chmbl_d,assays_cll_d,assays_b_frmt
10965,1,,,,,In vivo,Mus musculus,,1,N,,50594,Intermediate,CHEMBL625108,,BAO_0000218
10966,0,,,,,In vivo,Mus musculus,,1,U,,22224,Autocuration,CHEMBL625109,,BAO_0000218
10967,0,,,,,In vivo,Macaca fascicularis,,1,U,,22224,Autocuration,CHEMBL625110,,BAO_0000218
10968,0,,,,,In vivo,Macaca fascicularis,,1,U,,22224,Autocuration,CHEMBL625111,,BAO_0000218
10969,1,,,,,In vivo,Mus musculus,,1,N,,50594,Intermediate,CHEMBL625112,,BAO_0000218
10970,1,,,,,In vivo,Mus musculus,,1,N,,50594,Intermediate,CHEMBL875334,,BAO_0000218
10971,0,,,,,In vivo,Primates,,1,U,,22224,Autocuration,CHEMBL628617,,BAO_0000218
10972,0,,,,,In vivo,Rattus norvegicus,,1,U,,22224,Autocuration,CHEMBL628618,,BAO_0000218
10973,0,,,,,In vivo,,,1,U,,22224,Autocuration,CHEMBL628619,,BAO_0000218
10974,0,,,,,In vivo,,,1,U,,22224,Autocuration,CHEMBL628620,,BAO_0000218
10975,1,,,,,In vivo,Macaca fascicularis,,1,N,,100710,Intermediate,CHEMBL628621,,BAO_0000218
10976,1,,,,,In vivo,Macaca fascicularis,,1,N,,100710,Intermediate,CHEMBL628622,,BAO_0000218
10977,1,,,,,In vivo,Macaca fascicularis,,1,N,,100710,Intermediate,CHEMBL628623,,BAO_0000218
10978,1,,,1969.0,,In vivo,Macaca fascicularis,,1,N,,100710,Intermediate,CHEMBL628624,,BAO_0000218
10979,1,,,1969.0,,In vivo,Mus musculus,,1,N,,50594,Intermediate,CHEMBL628625,,BAO_0000218
10980,1,,,1969.0,,In vivo,Macaca fascicularis,,1,N,,100710,Intermediate,CHEMBL628626,,BAO_0000218
10981,1,,,1969.0,,In vivo,Mus musculus,,1,N,,50594,Intermediate,CHEMBL627041,,BAO_0000218
10982,1,,,1969.0,,In vivo,Mus musculus,,1,N,,50594,Intermediate,CHEMBL627042,,BAO_0000218
10983,1,,,1969.0,,In vivo,Mus musculus,,1,N,,50594,Intermediate,CHEMBL627043,,BAO_0000218
10984,0,,,1969.0,,In vivo,,,1,U,,22224,Autocuration,CHEMBL627044,,BAO_0000218
10985,1,,,1969.0,,In vivo,Mus musculus,,1,N,,50594,Intermediate,CHEMBL627045,,BAO_0000218
10986,0,,,1969.0,,In vivo,,,1,U,,22224,Autocuration,CHEMBL627046,,BAO_0000218
10987,1,,,1969.0,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL627047,,BAO_0000218
10988,1,,,1969.0,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL627048,,BAO_0000218
10989,1,,,,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL627049,,BAO_0000218
10990,1,,,,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL627050,,BAO_0000218
10991,1,,,,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL627051,,BAO_0000218
10992,1,,,,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL627052,,BAO_0000218
10993,1,,,,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL627053,,BAO_0000218
10994,1,,,,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL627054,,BAO_0000218
10995,1,,,,,In vivo,Mus musculus,,1,N,,50594,Intermediate,CHEMBL627055,,BAO_0000218
10996,1,,,,,In vivo,Mus musculus,,1,N,,50594,Intermediate,CHEMBL627056,,BAO_0000218
10997,1,,,,,In vivo,Mus musculus,,1,N,,50594,Intermediate,CHEMBL627057,,BAO_0000218
10998,1,,,,,In vivo,Mus musculus,,1,N,,50594,Intermediate,CHEMBL627058,,BAO_0000218
10999,1,,,,,In vivo,Mus musculus,,1,N,,50594,Intermediate,CHEMBL626211,,BAO_0000218
11000,0,,,,,In vivo,,,1,U,,22224,Autocuration,CHEMBL626212,,BAO_0000218
11001,1,,,,,In vivo,Canis lupus familiaris,,1,N,,50588,Intermediate,CHEMBL626213,,BAO_0000218
11002,1,,,,,In vivo,Canis lupus familiaris,,1,N,,50588,Intermediate,CHEMBL626214,,BAO_0000218
11003,1,,,,,In vivo,Canis lupus familiaris,,1,N,,50588,Intermediate,CHEMBL626215,,BAO_0000218
11004,1,,,,,In vivo,Canis lupus familiaris,,1,N,,50588,Intermediate,CHEMBL626216,,BAO_0000218
11005,0,,,178.0,,In vivo,,,1,U,,22224,Autocuration,CHEMBL626217,,BAO_0000218
11006,0,,,178.0,,In vivo,,,1,U,,22224,Autocuration,CHEMBL626218,,BAO_0000218
11007,0,,,178.0,,In vivo,,,1,U,,22224,Autocuration,CHEMBL626219,,BAO_0000218
11008,0,,,178.0,,In vivo,,,1,U,,22224,Autocuration,CHEMBL626220,,BAO_0000218
11009,0,,,178.0,,In vivo,,,1,U,,22224,Autocuration,CHEMBL626221,,BAO_0000218
11010,0,,,178.0,,In vivo,,,1,U,,22224,Autocuration,CHEMBL626222,,BAO_0000218
11011,1,,,,,In vivo,Cavia porcellus,,1,N,,50512,Intermediate,CHEMBL626223,,BAO_0000218
11012,1,,,,,In vivo,Cavia porcellus,,1,N,,50512,Intermediate,CHEMBL626224,,BAO_0000218
11013,1,,,955.0,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL626225,,BAO_0000218
11014,1,,,955.0,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL626226,,BAO_0000218
11015,1,,,955.0,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL626227,,BAO_0000218
11016,1,,,955.0,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL626228,,BAO_0000218
11017,1,,,,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL626229,,BAO_0000218
11018,1,,,,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL626921,,BAO_0000218
11019,1,,,,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL876793,,BAO_0000218
11020,1,,,,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL625309,,BAO_0000218
11021,1,,,,,In vivo,Bacillus subtilis,,1,N,,50278,Intermediate,CHEMBL625310,,BAO_0000218
11022,0,,,,,In vivo,Simiiformes,,1,U,,22224,Autocuration,CHEMBL625311,,BAO_0000218
11023,1,,,,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL625312,,BAO_0000218
11024,0,,,,,In vivo,,,1,U,,22224,Autocuration,CHEMBL625313,,BAO_0000218
11025,1,,,,,In vivo,Mus musculus,,1,N,,50594,Intermediate,CHEMBL625314,,BAO_0000218
11026,1,,,,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL625315,,BAO_0000218
11027,1,,,2107.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL625316,,BAO_0000218
11028,1,,,2107.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL625317,,BAO_0000218
11029,1,,,2107.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL625318,,BAO_0000218
11030,1,,,2107.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL625319,,BAO_0000218
11031,1,,,2107.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL625320,,BAO_0000218
11032,1,,,2107.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL625321,,BAO_0000218
11033,1,,,2107.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL625322,,BAO_0000218
11034,1,,,2107.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL876801,,BAO_0000218
11035,1,,,2107.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL625323,,BAO_0000218
11036,1,,,2107.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL625324,,BAO_0000218
11037,1,,,2107.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL625325,,BAO_0000218
11038,1,,,2107.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL625326,,BAO_0000218
11039,1,,,2107.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL625327,,BAO_0000218
11040,1,,,2107.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL625328,,BAO_0000218
11041,1,,,2048.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL625329,,BAO_0000218
11042,1,,,2048.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL625330,,BAO_0000218
11043,1,,,2048.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL627774,,BAO_0000218
11044,1,,,2048.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL627775,,BAO_0000218
11045,1,,,2048.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL627949,,BAO_0000218
11046,1,,,2048.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL627950,,BAO_0000218
11047,1,,,2048.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL627951,,BAO_0000218
11048,1,,,2048.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL627952,,BAO_0000218
11049,1,,,2048.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL627953,,BAO_0000218
11050,1,,,2048.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL627954,,BAO_0000218
11051,1,,,2048.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL627955,,BAO_0000218
11052,1,,,2048.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL627956,,BAO_0000218
11053,1,,,2048.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL876802,,BAO_0000218
11054,1,,,2048.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL627957,,BAO_0000218
11055,1,,,2048.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL627958,,BAO_0000218
11056,1,,,2048.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL627959,,BAO_0000218
11057,1,,,2048.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL627960,,BAO_0000218
11058,1,,,2048.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL627961,,BAO_0000218
11059,1,,,2048.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL627962,,BAO_0000218
11060,1,,,,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL627963,,BAO_0000218
11061,1,,,,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL624759,,BAO_0000218
11062,1,,,,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL624760,,BAO_0000218
11063,1,,,,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL624761,,BAO_0000218
11064,1,,,,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL877607,,BAO_0000218
11065,1,,,2107.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL624762,,BAO_0000218
11066,1,,,2107.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL624763,,BAO_0000218
11067,1,,,2107.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL624764,,BAO_0000218
11068,1,,,2107.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL624765,,BAO_0000218
11069,1,,,2107.0,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL624766,,BAO_0000218
11070,1,,,,,,Canis lupus familiaris,,1,N,,50588,Intermediate,CHEMBL624767,,BAO_0000218
11071,1,,,,,,Canis lupus familiaris,,1,N,,50588,Intermediate,CHEMBL624768,,BAO_0000218
11072,1,,,,,,Canis lupus familiaris,,1,N,,50588,Intermediate,CHEMBL624769,,BAO_0000218
11073,1,,,,,,Canis lupus familiaris,,1,N,,50588,Intermediate,CHEMBL624770,,BAO_0000218
11074,1,,,,,,Canis lupus familiaris,,1,N,,50588,Intermediate,CHEMBL624771,,BAO_0000218
11075,1,,,,,,Canis lupus familiaris,,1,N,,50588,Intermediate,CHEMBL624772,,BAO_0000218
11076,1,,,,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL624773,,BAO_0000218
11077,1,,,,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL624774,,BAO_0000218
11078,1,,,,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL624775,,BAO_0000218
11079,1,,,,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL624776,,BAO_0000218
11080,1,,,,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL624777,,BAO_0000218
11081,1,,,,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL624778,,BAO_0000218
11082,1,,,,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL624779,,BAO_0000218
11083,1,,,,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL624780,,BAO_0000218
11084,1,,,,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL624781,,BAO_0000218
11085,1,,,,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL877608,,BAO_0000218
11086,1,,,,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL624782,,BAO_0000218
11087,1,,,,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL624783,,BAO_0000218
11088,1,,,,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL624784,,BAO_0000218
11089,1,,,,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL624785,,BAO_0000218
11090,1,,,,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL624786,,BAO_0000218
11091,1,,,,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL624787,,BAO_0000218
11092,1,,,,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL628676,,BAO_0000218
11093,1,,,,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL621842,,BAO_0000218
11094,1,,,,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL621843,,BAO_0000218
11095,1,,,,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL623873,,BAO_0000218
11096,1,,,,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL623874,,BAO_0000218
11097,1,,,,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL623875,,BAO_0000218
11098,1,,,,,,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL623876,,BAO_0000218
11099,1,,,,,,Canis lupus familiaris,,1,N,,50588,Intermediate,CHEMBL623877,,BAO_0000218
11100,1,,,,,,Canis lupus familiaris,,1,N,,50588,Intermediate,CHEMBL623878,,BAO_0000218
11101,1,,,,,,Canis lupus familiaris,,1,N,,50588,Intermediate,CHEMBL623879,,BAO_0000218
11102,1,,,,,,Canis lupus familiaris,,1,N,,50588,Intermediate,CHEMBL623880,,BAO_0000218
11103,1,,,,,,Canis lupus familiaris,,1,N,,50588,Intermediate,CHEMBL623881,,BAO_0000218
11104,1,,,,,,Canis lupus familiaris,,1,N,,50588,Intermediate,CHEMBL623957,,BAO_0000218
11105,1,,,,,,Canis lupus familiaris,,1,N,,50588,Intermediate,CHEMBL623958,,BAO_0000218
11106,1,,,,,,Canis lupus familiaris,,1,N,,50588,Intermediate,CHEMBL623959,,BAO_0000218
11107,1,,,,,,Canis lupus familiaris,,1,N,,50588,Intermediate,CHEMBL623960,,BAO_0000218
11108,1,,,,,,Canis lupus familiaris,,1,N,,50588,Intermediate,CHEMBL623961,,BAO_0000218
11109,1,,,,,,Canis lupus familiaris,,1,N,,50588,Intermediate,CHEMBL623962,,BAO_0000218
11110,1,,,,,,Canis lupus familiaris,,1,N,,50588,Intermediate,CHEMBL624676,,BAO_0000218
11111,1,,,,,,Canis lupus familiaris,,1,N,,50588,Intermediate,CHEMBL624677,,BAO_0000218
11112,1,,,,,,Canis lupus familiaris,,1,N,,50588,Intermediate,CHEMBL624678,,BAO_0000218
11113,1,,,,,,Canis lupus familiaris,,1,N,,50588,Intermediate,CHEMBL624679,,BAO_0000218
11114,1,,,,,,Canis lupus familiaris,,1,N,,50588,Intermediate,CHEMBL624680,,BAO_0000218
11115,0,,,,,In vivo,,,1,U,,22224,Autocuration,CHEMBL624849,,BAO_0000218
11116,0,,,,,In vivo,,,1,U,,22224,Autocuration,CHEMBL624850,,BAO_0000218
11117,0,,,,,In vivo,,,1,U,,22224,Autocuration,CHEMBL874399,,BAO_0000218
11118,0,,,,,In vivo,,,1,U,,22224,Autocuration,CHEMBL624851,,BAO_0000218
11119,0,,,,,In vivo,,,1,U,,22224,Autocuration,CHEMBL624852,,BAO_0000218
11120,0,,,,,In vivo,Rattus norvegicus,,1,U,,22224,Autocuration,CHEMBL624853,,BAO_0000218
11121,0,,,,,In vivo,Rattus norvegicus,,1,U,,22224,Autocuration,CHEMBL624854,,BAO_0000218
11122,0,,,,,In vivo,Rattus norvegicus,,1,U,,22224,Autocuration,CHEMBL624855,,BAO_0000218
11123,0,,,,,In vivo,Rattus norvegicus,,1,U,,22224,Autocuration,CHEMBL624856,,BAO_0000218
11124,0,,,,,In vivo,Canis lupus familiaris,,1,U,,22224,Autocuration,CHEMBL882957,,BAO_0000218
11125,0,,,,,In vivo,Simiiformes,,1,U,,22224,Autocuration,CHEMBL624857,,BAO_0000218
11126,1,,,,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL622202,,BAO_0000218
11127,0,,,,,In vivo,Rattus norvegicus,,1,U,,22224,Autocuration,CHEMBL622203,,BAO_0000218
11128,1,,,,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL625522,,BAO_0000218
11129,0,,,,,In vivo,Macaca mulatta,,1,U,,22224,Autocuration,CHEMBL622868,,BAO_0000218
11130,0,,,1088.0,,In vivo,Macaca mulatta,,1,U,,22224,Autocuration,CHEMBL622869,,BAO_0000218
11131,0,,,1088.0,,In vivo,Macaca mulatta,,1,U,,22224,Autocuration,CHEMBL622870,,BAO_0000218
11132,0,,,,,In vivo,Chlorocebus aethiops,,1,U,,22224,Autocuration,CHEMBL622871,,BAO_0000218
11133,1,,,,,In vivo,Macaca fascicularis,,1,N,,100710,Intermediate,CHEMBL620560,,BAO_0000218
11134,0,,,,,In vivo,Canis lupus familiaris,,1,U,,22224,Autocuration,CHEMBL620561,,BAO_0000218
11135,1,,,,,In vivo,Canis lupus familiaris,,1,N,,50588,Intermediate,CHEMBL620562,,BAO_0000218
11136,1,,,,,In vivo,Cricetinae,,1,N,,100712,Intermediate,CHEMBL620563,,BAO_0000218
11137,1,,,,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL620564,,BAO_0000218
11138,0,,,,,In vivo,Rattus norvegicus,,1,U,,22224,Autocuration,CHEMBL872265,,BAO_0000218
11139,0,,,,,In vivo,Rattus norvegicus,,1,U,,22224,Autocuration,CHEMBL620565,,BAO_0000218
11140,0,,,,,In vivo,Eutheria,,1,U,,22224,Autocuration,CHEMBL620566,,BAO_0000218
11141,0,,,,,In vivo,,,1,U,,22224,Autocuration,CHEMBL620567,,BAO_0000218
11142,1,,,,,In vivo,Canis lupus familiaris,,1,N,,50588,Intermediate,CHEMBL620568,,BAO_0000218
11143,0,,,,,In vivo,Rattus norvegicus,,1,U,,22224,Autocuration,CHEMBL620569,,BAO_0000218
11144,0,,,,,In vivo,Eutheria,,1,U,,22224,Autocuration,CHEMBL620570,,BAO_0000218
11145,0,,,,,In vivo,,,1,U,,22224,Autocuration,CHEMBL620571,,BAO_0000218
11146,1,,,,,In vivo,Mus musculus,,1,N,,50594,Intermediate,CHEMBL620572,,BAO_0000218
11147,0,,,,,In vivo,Mus musculus,,1,U,,22224,Autocuration,CHEMBL620573,,BAO_0000218
11148,0,,,,,In vivo,Mus musculus,,1,U,,22224,Autocuration,CHEMBL620574,,BAO_0000218
11149,0,,,,,In vivo,Macaca mulatta,,1,U,,22224,Autocuration,CHEMBL620575,,BAO_0000218
11150,0,,,,,In vivo,Canis lupus familiaris,,1,U,,22224,Autocuration,CHEMBL620576,,BAO_0000218
11151,0,,,,,In vivo,,,1,U,,22224,Autocuration,CHEMBL875846,,BAO_0000218
11152,0,,,,,In vivo,Canis lupus familiaris,,1,U,,22224,Autocuration,CHEMBL620577,,BAO_0000218
11153,0,,,,,In vivo,,,1,U,,22224,Autocuration,CHEMBL620578,,BAO_0000218
11154,0,,,,,In vivo,Rattus norvegicus,,1,U,,22224,Autocuration,CHEMBL620579,,BAO_0000218
11155,0,,,,,In vivo,Eutheria,,1,U,,22224,Autocuration,CHEMBL621248,,BAO_0000218
11156,0,,,,,In vivo,Canis lupus familiaris,,1,U,,22224,Autocuration,CHEMBL625390,,BAO_0000218
11157,0,,,,,In vivo,Rattus norvegicus,,1,U,,22224,Autocuration,CHEMBL625391,,BAO_0000218
11158,0,,,,,In vivo,Primates,,1,U,,22224,Autocuration,CHEMBL872266,,BAO_0000218
11159,0,,,,,In vivo,Rattus norvegicus,,1,U,,22224,Autocuration,CHEMBL625392,,BAO_0000218
11160,1,,,,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL625393,,BAO_0000218
11161,1,,,,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL625394,,BAO_0000218
11162,1,,,,,In vivo,Macaca mulatta,,1,N,,50797,Intermediate,CHEMBL625395,,BAO_0000218
11163,0,,,,,In vivo,Rattus norvegicus,,1,U,,22224,Autocuration,CHEMBL625396,,BAO_0000218
11164,0,,,,,In vivo,Canis lupus familiaris,,1,U,,22224,Autocuration,CHEMBL625397,,BAO_0000218
11165,1,,,,,In vivo,Mus musculus,,1,N,,50594,Intermediate,CHEMBL625398,,BAO_0000218
11166,1,,,178.0,,In vivo,Mus musculus,,1,N,,50594,Intermediate,CHEMBL625399,,BAO_0000218
11167,1,,,2037.0,,In vivo,Mus musculus,,1,N,,50594,Intermediate,CHEMBL626074,,BAO_0000218
11168,1,,,,,In vivo,Mus musculus,,1,N,,50594,Intermediate,CHEMBL626075,,BAO_0000218
11169,1,,,1969.0,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL626076,,BAO_0000218
11170,1,,,1969.0,,In vivo,Macaca mulatta,,1,N,,50797,Intermediate,CHEMBL626077,,BAO_0000218
11171,1,,,178.0,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL626078,,BAO_0000218
11172,0,,,178.0,,In vivo,,,1,U,,22224,Autocuration,CHEMBL625846,,BAO_0000218
11173,0,,,178.0,,In vivo,,,1,U,,22224,Autocuration,CHEMBL625847,,BAO_0000218
11174,1,,,,,In vivo,Rattus norvegicus,,1,N,,50597,Expert,CHEMBL625848,,BAO_0000218
11175,1,,,1969.0,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL625849,,BAO_0000218
11176,1,,,1969.0,,In vivo,Canis lupus familiaris,,1,N,,50588,Intermediate,CHEMBL626023,,BAO_0000218
11177,1,,,1969.0,,In vivo,Canis lupus familiaris,,1,N,,50588,Intermediate,CHEMBL626024,,BAO_0000218
11178,1,,,1969.0,,In vivo,Canis lupus familiaris,,1,N,,50588,Intermediate,CHEMBL626025,,BAO_0000218
11179,0,,,,,In vivo,,,1,U,,22224,Autocuration,CHEMBL626026,,BAO_0000218
11180,0,,,,,In vivo,,,1,U,,22224,Autocuration,CHEMBL626027,,BAO_0000218
11181,0,,,,,In vivo,,,1,U,,22224,Autocuration,CHEMBL626028,,BAO_0000218
11182,1,,,1969.0,,In vivo,Canis lupus familiaris,,1,N,,50588,Intermediate,CHEMBL626029,,BAO_0000218
11183,0,,,1969.0,,In vivo,,,1,U,,22224,Autocuration,CHEMBL626030,,BAO_0000218
11184,0,,,1969.0,,In vivo,,,1,U,,22224,Autocuration,CHEMBL626031,,BAO_0000218
11185,0,,,1969.0,,In vivo,,,1,U,,22224,Autocuration,CHEMBL626032,,BAO_0000218
11186,0,,,1969.0,,In vivo,,,1,U,,22224,Autocuration,CHEMBL626033,,BAO_0000218
11187,0,,,1969.0,,In vivo,,,1,U,,22224,Autocuration,CHEMBL626034,,BAO_0000218
11188,1,,,1969.0,,In vivo,Canis lupus familiaris,,1,N,,50588,Intermediate,CHEMBL626035,,BAO_0000218
11189,0,,,1969.0,,In vivo,,,1,U,,22224,Autocuration,CHEMBL626036,,BAO_0000218
11190,1,,,1969.0,,In vivo,Canis lupus familiaris,,1,N,,50588,Expert,CHEMBL626037,,BAO_0000218
11191,1,,,1969.0,,In vivo,Cricetinae,,1,N,,100712,Intermediate,CHEMBL626038,,BAO_0000218
11192,1,,,1969.0,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL626039,,BAO_0000218
11193,1,,,1969.0,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL626040,,BAO_0000218
11194,1,,,1969.0,,In vivo,Oryctolagus cuniculus,,1,N,,50592,Intermediate,CHEMBL626041,,BAO_0000218
11195,0,,,,,In vivo,,,1,U,,22224,Autocuration,CHEMBL626042,,BAO_0000218
11196,0,,,,,In vivo,,,1,U,,22224,Autocuration,CHEMBL626043,,BAO_0000218
11197,0,,,,,In vivo,,,1,U,,22224,Autocuration,CHEMBL626044,,BAO_0000218
11198,0,,,,,In vivo,,,1,U,,22224,Autocuration,CHEMBL626045,,BAO_0000218
11199,0,,,,,In vivo,,,1,U,,22224,Autocuration,CHEMBL626046,,BAO_0000218
11200,1,,,1969.0,,In vivo,Canis lupus familiaris,,1,N,,50588,Intermediate,CHEMBL626047,,BAO_0000218
11201,1,,,1969.0,,In vivo,Cricetinae,,1,N,,100712,Intermediate,CHEMBL626048,,BAO_0000218
11202,1,,,1969.0,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL626049,,BAO_0000218
11203,1,,,1969.0,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL626050,,BAO_0000218
11204,1,,,1969.0,,In vivo,Canis lupus familiaris,,1,N,,50588,Intermediate,CHEMBL874541,,BAO_0000218
11205,1,,,1969.0,,In vivo,Cricetinae,,1,N,,100712,Intermediate,CHEMBL622826,,BAO_0000218
11206,1,,,1969.0,,In vivo,Cricetinae,,1,N,,100712,Intermediate,CHEMBL622827,,BAO_0000218
11207,1,,,1969.0,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL622828,,BAO_0000218
11208,1,,,1969.0,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL622829,,BAO_0000218
11209,1,,,,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL876806,,BAO_0000218
11210,1,,,,,In vivo,Canis lupus familiaris,,1,N,,50588,Intermediate,CHEMBL622830,,BAO_0000218
11211,1,,,,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL622831,,BAO_0000218
11212,1,,,,,In vivo,Canis lupus familiaris,,1,N,,50588,Intermediate,CHEMBL626794,,BAO_0000218
11213,1,,,,,In vivo,Rattus norvegicus,,1,N,,50597,Intermediate,CHEMBL626795,,BAO_0000218
