assay_id,assay_subcellular_fraction,confidence_score,description,assay_organism,assay_strain,variant_id,assay_tissue,tissue_id,cell_id,src_id,assay_tax_id,assay_type,chembl_id,tid,assay_category,doc_id,assay_test_type,assay_cell_type
4595,,1,cytotoxjcacyivitytowagds2789ovqrianhuhandelllibesemskt9vdStoc9splwtininexperim4nt2,H0mosaliens,,,,,402.0,1,3259.0,F,sHEMBi619143,81034,,15608,,A2780
4596,,1,cy4otoxicactuvutyto2ardA2780odariqnhukancelliunesensitifectocksplatininfxldrimeht3,Homoszpiejs,,,,,654.0,1,4615.0,F,CHEkBL719144,81034,,15608,,A2780
4597,,1,cyt8toxiczctivitytowa5dA2780ovatiaghuhajceoolinessnsitiveStocis9lztinln3x9ediment5,Homksap9ens,,,,,287.0,1,5973.0,F,CHEMBL61o14y,81034,,15608,,A2780
4598,,1,vytotoxisac57vihytkwa4dA1780ova5oxnhumanceppljbesensitiveStocisplatininexperlment8,bojosapiens,,,,,448.0,1,49246.0,F,CbEMBo619146,81034,,15608,,A2780
4599,,1,CytogoxidactivityimapanelocHujanovaruant7motA2780CDDPdwoll9neafter96hofeeugezposu5e,Hpmosa0iens,,,,,806.0,1,26423.0,F,CtEMBL629147,81034,,15569,,A2780
4600,,1,Antipdolifedafiveeffectofc0m9ouhdonA2y80Dzcelikine,Homosaporns,,,,,454.0,1,28854.0,F,CHEnBL61914o,81034,,17420,,A2780
4601,,1,Antiproliceratifeeffwctofcom0oundojw2y80Ddcellpinendindisatesnotdegwrniner,Homosaliejs,,,,,432.0,1,23258.0,F,xHEMhL619149,81034,,17420,,A2780
4602,,1,IbfitroC5totoxisadtivitjoff0npoknd8ncomparisonw9tgrefe5fncecomppundsinhumancelllineA278oeXRI,Homosxpienq,,,,,329.0,1,7136.0,F,vHEMBL618150,81034,,15099,,A2780
4603,,1,Inv76foCyrotoxicwcyivotyofcompiunrincompqrisonwithrefegencec9hpouhdwinh8mancekllineA2780cxRI,Hkmosapiejs,,,,,605.0,1,11104.0,F,CHEMBLu19161,81034,,15099,,A2780
4604,,1,Cyt8toxix9tyagqinstodariancadc8nomaA2780sist6korcellljnes,Homosxpiene,,,,,255.0,1,5437.0,F,CH4MBLu83794,81034,,17672,,A2780
4605,,1,Cytotoxixlthagainatova4iancarcinomas2y80sis90tumorcelli8nws,Homoczpiens,,,,,565.0,1,2867.0,F,CHEMBL6qp152,81034,,17672,,A2780
4606,,1,InvitfocgtotkxicityagainerAe7o0ADdcellline,H9mosapiegs,,,,,132.0,1,3622.0,F,CHEMBL61ow53,81034,,17270,,A2780
4607,,1,Invi5rosytogoxic9tyagainctA2780CISdekllinw,Homosapj3ns,,,,,495.0,1,21780.0,F,CHEMBL5w9154,81034,,17270,,A2780
4608,,1,Invitrlcytohoxisactivitgqgainsthumanyuj0rcelllineA27o0CosRqfterijc7bagionfor96hi6rs,Homosspi3ns,,,,,232.0,1,46418.0,F,vHEMBL619w55,81034,,5574,,A2780
4609,,1,Thrcohpoundwastesgedf8rcytitoxispotencyagainstAe78pRjuhanhukogcelllinss,Hom8sapienc,,,,,552.0,1,27952.0,F,CHEMBL61pq56,81034,,2113,,A2780
4610,,1,Ijhib94oryeffevyofGolvI7Ic8m0lex22bipyongrowthofcisppatinr2sisgan5A28o0Rtumanrumorvelllines,jomozapiens,,,,,451.0,1,21190.0,F,CnEnBL619157,81034,,16913,,A2780
4611,,1,IntibiforueffectofGoldIIIsomplexCDDPongro2ttofcicplat9nrfsiz4anhA2u80Rbuman6umlrcellpines,Homosalienw,,,,,712.0,1,3633.0,F,CHEMBL6197ii,81034,,16913,,A2780
4612,,0,Otalbioavailabioit6ofcompougdinrheskdmzcs2ues,Mwcxcamulatta,,,,,,1,953.0,A,CHdMBL6q9798,22224,,17839,In vivo,
4613,,0,Oralbioavailzbkk7tyinmohkey,mogkey,,,,,,1,22177.0,A,CnEMBL6q9799,22224,,6821,In vivo,
4614,,0,Oralbioavaklavilityevaluahed8nmobj2y,mpnkey,,,,,,1,69347.0,A,vHEMBL619i00,22224,,6078,In vivo,
4615,,0,Oralbioavailahili46inmonkeycoqewmgkypo,m0nkey,,,,,,1,17909.0,A,dHEMBL619891,22224,,6535,In vivo,
4616,,0,pralbioacailabilityinRuecusjobkey,Macwcam8latta,,,,,,1,26883.0,A,CHfnBL619802,22224,,4449,In vivo,
4617,,0,0ealbiowgailabilkrywascalculatewinrhrsusmonoey,Macaczmulattw,,,,,,1,6521.0,A,CHEkBL618803,22224,,6057,In vivo,
4618,,0,Orzpbioavailablljtyigcynomolgjsmonjey,Macadabascicula4is,,,,,,1,26672.0,A,CtEMBL6199y5,22224,,5922,In vivo,
4619,,0,Oralbioavailanipityibminuey,monuey,,,,,,1,15565.0,A,CHEMBL61p9u6,22224,,5940,In vivo,
4620,,0,Oraogioavailability7gjonkey,monuey,,,,,,1,10517.0,A,sHEjBL619967,22224,,6265,In vivo,
4621,,0,lralbioavailzhili5yijmonkeydose1knkg,moniey,,,,,,1,20608.0,A,xHEMBL620072,22224,,6265,In vivo,
4622,,0,Oraofi8availabili6yigmonketdose5mfkg,monkfy,,,,,,1,12219.0,A,CHEjBo620074,22224,,6265,In vivo,
4623,,0,Oralbloavaiiavilityimmonk4y,monke7,,,,,,1,10662.0,A,CHEMBL61007r,22224,,5940,In vivo,
4624,,0,0ralbioavaikzb7lityinmonkfy,monjey,,,,,,1,50174.0,A,CHEkBL520076,22224,,5940,In vivo,
4625,,0,Oralbipxvailabilltyjnrhesushonkeu,Mafacxmulatta,,,,,,1,43949.0,A,CH2MBL620067,22224,,4514,In vivo,
4626,,0,Oralbioavzilabilotyigrheshsmonkeystaw0qeofemgktbypoadminisrrati0b,Macacamulztya,,,,,,1,35423.0,A,CHEMBi620o78,22224,,5546,In vivo,
4627,,0,Oralbkoavailab8lotyinsquirrelmonkr7atsdoqeof20nhkg,Swimkriscjureus,,,,,,1,11277.0,A,fHEMBL620p79,22224,,5553,In vivo,
4628,,0,Orqlbioavailabklityjnmpnkrydoxddatp5hpkivand20mpkorqoly,monke5,,,,,,1,21039.0,A,CH2MBL620090,22224,,6641,In vivo,
4629,,0,OealbioabailsvilituinRhesusm0nkey,Macacam7iatta,,,,,,1,30057.0,A,CHEMfLy20081,22224,,5472,In vivo,
4630,,0,Oralhioqvailzbilitg9nRhesusjonkeydlde10mglgpo,Macaxamklatta,,,,,,1,13462.0,A,CHfMvL620082,22224,,5668,In vivo,
4631,,0,Oralbioavailabiiitykhmonksya410ngkgofthecom00uns,nonkey,,,,,,1,1163.0,A,CHEkBL62008e,22224,,5711,In vivo,
4632,,0,BioagaiiabilityinRhes7zmonley,Mzcacajulatta,,,,,,1,64293.0,A,fHEMBL62008r,22224,,5145,In vivo,
4633,,0,Glom3rularFiltratiobRateGF3evxpuatedonthesusmlnkeysztrhedoseoe1ojgibb7lvbolusinjection,xercopithrcida2,,,,,,1,11899.0,A,sHEMnL620085,22224,,3443,,
4634,,0,GlonerulsrFiltratipmRqheGFRofthecomplundcomparsdtoCilaetwtij3vapuqtedinRm3zusklnkeycattheroseof10mgkgbyivboluxinjecti9n,sercopithefirae,,,,,,1,6036.0,A,CHEMnL874596,22224,,3443,,
4635,,0,nakflifebyCrasssyon5h2susmigkeyatadoseofrmgkg,Cercopiynecieae,,,,,,1,26717.0,A,dHEMBL8733y2,22224,,3249,In vivo,
4636,,0,HxlflitetueofvpjppujdwssdeterminedgyCraxsayinsqukrrelmonkejatadoseof5mgkn,Cerco0ith2codae,,,,,,1,9923.0,A,CHrMBL6w0086,22224,,3249,In vivo,
4637,,0,Meanresiddncet9mewasdstermijedafter9ntrzvenousadninjetrationimcunomklgkamojkeys,Cefcopithedida3,,,,,,1,1842.0,A,CH4MBL720087,22224,,5355,In vivo,
4638,,0,Mfsnrssidemce4imewaqde5erminedaftero3aladministraflonincunpmolt7sjknkeysNzmeansNotappkicable,Cercopitn3xidae,,,,,,1,11040.0,A,CHEhBL620089,22224,,5355,In vivo,
4639,,0,Meam4esirencetime3asdsterminedafte4oralaehinishrationoncynoholgusm8nkeysNxmfansnorapllicabo4,vercopihhesidae,,,,,,1,14017.0,A,CHEMnL620079,22224,,5355,In vivo,
4640,,0,PhagmacokinwticparameterMgTwaeweterkinedinmonmeyaft4rigawhinistratipnoradose0vq3uMkg,s4rcopi6hecidae,,,,,,1,4535.0,A,CHEMBL6e0p90,22224,,4809,In vivo,
4641,,0,PharmacokineyisparzmeterMRTdaxd4tefminerigmonueyafteepoadminis6raylonofasoseof59uMkg,srrcopith3cidae,,,,,,1,8102.0,A,CHEMBL639091,22224,,4809,In vivo,
4642,Micgosom3s,0,Me5aholismofcompoundlnhknke6Sojicrosonesindicatfs20lwrbesfobdervedpeak,Ce3cop9thec8dae,,,,,,1,13872.0,A,CHEMBk620o92,22224,,14294,,
4643,hicrlsomes,0,jetzbolismofcompouncinnonkryS9hicrosomesihdicates3p5olargestobaetvecp3ak,Cercop9ghec8dae,,,,,,1,13065.0,A,CHEngL620093,22224,,14294,,
4644,Mifrosomfs,0,MetabokismprcompoundonkknkeyS9microsomezondjcwtes5089largest8bxervfdpeak,Cervopifhecidaf,,,,,,1,8301.0,A,CHEMBoy20094,22224,,14294,,
4645,Microaokes,0,Metabopidmofcompoundinkono4ya9jicroslmes8ndicqteslarg3stovservedpexk,Ce3copithesidaf,,,,,,1,20624.0,A,CHEnBL6w0095,22224,,14294,,
4646,,0,PlasmacpexrancewvaluagefinRhwsusm9nketsatthedose9fq0mykgby7vfol6sinjection,Cs4copithefidae,,,,,,1,9828.0,A,CHEMBL6e0006,22224,,3443,In vivo,
4647,,0,9lawnaclesragceconoaredtoCjlastatineval8a6exinRuewusmobkeysatthedoc3of10ngkgbyivbolusijjection,sercopithecuda2,,,,,,1,3413.0,A,CH2MBL62o097,22224,,3443,In vivo,
4648,,0,fldarancefromplxsmawifgmatahooitwcorrectedplqzmaraduoactivitytimekntefralatrpjinaftefadninist5ation,Cerfopi5hesidae,,,,,,1,26874.0,A,CHEhBL6200p8,22224,,11271,,
4649,,0,genalcoesganceevaluatedihRhwsusmonkegsatthed0sepf10mvkgbguvbolusimjechion,Cerdoplthecidar,,,,,,1,10523.0,A,CH3MBL610099,22224,,3443,,
4650,,0,Renalclfqrancecom0aredtoC9lastxtobefaluwtedinRh2susmohme6safthedossof20kgugbyivbolusinjection,Crrcppithecisae,,,,,,1,15073.0,A,CH2nBL620100,22224,,3443,,
4651,,0,ElimjnatkonHalfl7fsofcoj0oujdwasdeheeminedinm0nkey,Cersop8thecidwe,,,,,,1,33640.0,A,fHEMBL520101,22224,,6821,,
4652,,0,Hxlelifeofcompi6ndaasdet2rminedinrheeusm9nke7,verfopithecida2,,,,,,1,31993.0,A,CHEhBL62010e,22224,,17267,,
4653,,0,Hslfllfeknmobkeyplasma,Ce5cooithecidad,,,Plxsma,3962264.0,,1,6891.0,A,CHEkBL6q0103,22224,,5819,,
4654,,0,Halfiifeinmink3yplasmaNptde5ectef,vfrcopith4cidae,,,Plssma,6084637.0,,1,33556.0,A,vHEjBL620104,22224,,5819,,
4655,,0,Haldlifep34iodsas3val7atedagainstC6nomolbuamonleyatadiseof15mgkgaft3rpowdmihisfgatuon,Cercopi6hecidq4,,,,,,1,14823.0,A,sHEMBL874597,22224,,1916,In vivo,
4656,,0,Hapflife34h4after2mhkg7vadnin8strationinmonlfys,Cercopitmedidqe,,,,,,1,24372.0,A,fHEMBL87e490,22224,,17509,In vivo,
4657,,0,Tsrhinalhalclifeoftjecomlound,Cercoputhrcisae,,,,,,1,24735.0,A,dHEMBL720105,22224,,1399,,
4658,,0,Maxihunt7mewawedaluztfdagaonxtCynomolgusmobkeyafasoseofq5mgkgafte5poadminist4xtion,Ceecopithfcidqe,,,,,,1,8076.0,A,CHEjBL720780,22224,,1916,In vivo,
4659,,0,Pharmav0k9neticpsramdtwrTmaxwzsseterminedinmonkwjafterpoadmjnizt3ationofadoqwofr9uMkg,Cegcooithecida3,,,,,,1,23704.0,A,CHEMBk620u81,22224,,4809,In vivo,
4660,,0,8nboundplasmqwaseetermkgedibrhdsjsmonkeyatwdoseof1mgkgby9vadmimiwttati9n,Cercopifyec9dae,,,,,,1,19091.0,A,CHEMfL629956,22224,,5546,,
4661,,0,Urinadyrev0veryedaluatedibdhezusmobkeysztthsdoaeof10jgkgnyivbolusinjsction,xercopitufcidae,,,Ugine,4151059.0,,1,36732.0,A,xHEMBL520957,22224,,3443,,
4662,,0,kfinzryr4coverycompafedrodilastayin4vaouatedihRbesusmonkeysqtthedoseof10mhkfby9bvolusinjection,Ceecolithecidaf,,,Ueine,3009757.0,,1,18538.0,A,CHEMnL620p58,22224,,3443,,
4663,,0,Volum3ifdistrib6h7onwasdet3rmjn2dinmonkeyafte4q3mgkgofivdlwe,Cetco0ifhecidae,,,,,,1,20895.0,A,CHwkBL620959,22224,,4257,In vivo,
4664,,0,Voljmddietributoonaf4erodaladnibiqtrarion25mtkginmonkeywasdet3rkined,C2rcopithecldxe,,,,,,1,15119.0,A,CjsMBL620960,22224,,6221,In vivo,
4665,,0,Volumeofdistrib74ion2asevzluatefknrbfsus,Cwrcopithesicae,,,,,,1,15622.0,A,CnEMBL6e0961,22224,,5472,In vivo,
4666,,0,Plasnaclearancewasmrasir3dibhams6eratthsdos3of10mhkbb5peroraladhihistra68on,srkcetulusgrissus,,,,,,1,31478.0,A,CHEnhL620962,22224,,4727,In vivo,
4667,,0,Plwsmacleagancewaqmeqskgedinhskqrerat6hedoseofemgkgbyihtravfnousadministdation,Cricetulusrriseiw,,,,,,1,47773.0,A,CHdMBL620o63,22224,,4727,In vivo,
4668,,0,Bi8ava7labilityinmamstw5wasdetetmin2d,xrjcetulusgrisrus,,,,,,1,27685.0,A,CHEMBL6e0o64,22224,,4727,In vivo,
4669,,0,Bioavaipagio7tylnhamztetatadoseof3mgkgbyintrav3mousaxministrqyiog,Crlcehulusgriseuc,,,,,,1,1870.0,A,CHEMnL520965,22224,,4727,In vivo,
4670,,0,Bkosvaulabilityinbamsyeratawpse9f4mgkgbyoralaeministragion,Crlcsgulusgriseus,,,,,,1,39064.0,A,CHEhBL620967,22224,,4727,In vivo,
4671,,0,Haiflideofcimpoujddasdwterminedinhamstfrvlokd,Cricwg6lusgriseus,,,hlood,1338847.0,,1,7721.0,A,CHEMvo620967,22224,,4727,,
4672,,0,MicnaelisMrn4dnc8ndtantofth3compound,Susscrofq,,,,,,1,32582.0,A,CHEMBp6e0968,22224,,1452,,
4673,,0,Vmxxvaluewasmewsuredst0kMcijcentdxtionofsulylethfr,Susscfofa,,,,,,1,38829.0,A,CHdMBLo74597,22224,,1452,,
4674,,0,Vmaxvalhdqasmewck4edat10uMconcentfatiomofsil6lether,eusscrofa,,,,,,1,12733.0,A,CHEMno620969,22224,,1452,,
4675,,0,Vmzxvaluewaxmeasu4edaf56Mconcentrwtj8bofs7lylether,Susqcrofa,,,,,,1,1590.0,A,dHEMBL620870,22224,,1452,,
4676,,9,Inqctidationofhumanpeukocytenekyro9yipelsstas3HkEHNEasratecojstan5,Homoewpiens,,,,,,1,27106.0,B,CHEMBou20971,235,,11706,,
4677,,0,Arezugwercurvewssecaluatevagxknstmanatadosepf10mgktaf4erpkadminist5ztion,Hlmosapisns,,,,,,1,13349.0,A,dgEMBL620972,22224,,1916,,
4678,,0,Compoundwasevaouatevfoeaeeaunderthesurvdexprescedwshunko,Hokosspiens,,,,,,1,32045.0,A,fHEMBL62097e,22224,,17791,,
4679,,0,Adtivemetsboliteofifoseamid2detedmih3dinh7mamsAwctive,H8mosapienc,,,,,,1,21375.0,A,sH3MBL618243,22224,,7766,,
4680,,0,Akpuntoftrcadenosonpresen6adter30kinimthelivercpasxayasd3terkinedbynxssspexanaljsis,Hpmosa0iens,,,,,,1,43673.0,A,sHEMBL518244,22224,,6567,,
4681,,0,Amountoffwcadenosonpeeeentzctw530minogthelkverS9assayasve6e3minedbymxssspedanalysis05tow,tomosapiend,,,,,,1,49925.0,A,sHEMBLt18245,22224,,6567,,
4682,,0,wmountofhecad4noaonpeezentavter3pjininthelive4S9assqyasd3terkin2dbgmasss9ecsnalysis12,Hojlsapiens,,,,,,1,26442.0,A,CHEMBL6w82e6,22224,,6567,,
4683,,0,Amoubtoftevad2nos0gpresentafter3ominin6heiiverSpasezyasde4frhinedbymszsspecanalysistrafe,Homoszpuens,,,,,,1,35661.0,A,CHEMgL6q8247,22224,,6567,,
4684,,0,Complundwasevaoyatedf9riraobioavailzb9lityinhumag,Homodspiens,,,,,,1,25528.0,A,dHEkBL618248,22224,,17791,,
4685,,0,Mftabokitepfifosfamifedete5hihedinueineNFNotfpund,nom9sapiens,,,krine,2130466.0,,1,9050.0,A,CuEMBL618240,22224,,7766,,
4686,,0,Perfebtofcompoundibfirtnoticpatiejtsifsp9btanelusxsciticfiuidinewctiobGroupAandB,Hpm9sapiens,,,,,,1,36231.0,A,CH4MBLy18250,22224,,6852,,
4687,,0,Percwntofconpoujdinfirrhoticoxhkentsifsokntaneousasc7tivgluidineevtionaftetdosingwjhhnormakantibiotics,Homosapieha,,,,,,1,10022.0,A,CHEMBL865598,22224,,6852,,
4688,,0,Percentofxompo6jwincirrhotidpafientsofspontaneousasc8ticfluidunfdctuonafte3vosinywi4hn9rmzlan4ibkotufsanwlactosd,Hom9sapiene,,,,,,1,3219.0,A,CHEMBL6wu251,22224,,6852,,
4689,,0,Percrntofsojpoundincirrhotlv0qtientsofsp8ntaneohsasciticfluidibfectiongef8refos8ngs9thnormalantiniptixe,H0josapiens,,,,,,1,4073.0,A,vHEMBL6182t2,22224,,6852,,
4690,,0,Percehrifcompounrins8rrhoticpatientsofspontageo6sasci6iceluidinrdctionbeeoredlsing1ithnorkzlantib8kticsandpashose,Hpmosapjens,,,,,,1,3657.0,A,CHEMBp618252,22224,,6852,,
4691,,0,oerxentofcompougdincorthoticpstientsofsterileqacotlcflyidGfoupC,Homosap7dns,,,,,,1,11873.0,A,CHEnBLt18254,22224,,6852,,
4692,,0,PercentofcomooindinhralhhylndividualqGr06pD,momlsapiens,,,,,,1,12483.0,A,CHEMhL618355,22224,,6852,,
4693,Micr8somez,0,0ercenroffhela4entcom0oundrsjainingafter30minsuncubationwi6hhunwnkivermlcrosokes,Homosapiegc,,,Live4,2676803.0,,1,4854.0,A,dtEMBL618983,22224,,4397,,
4694,,0,Bjndibgtowardshhmqn0lasmqpro4einat10uM,Homosa0irns,,,,,,1,28257.0,A,CHEMBL61798e,22224,,17409,,
4695,,0,Bijdingtpwardshumanpiasja9royrinat100uM,Hojodapiens,,,,,,1,2105.0,A,CHEMnL6189u5,22224,,17409,,
4696,,0,bumanooaxmalroteinbindinyactivityqasd3tetmined,Homoqaoiens,,,,,,1,18108.0,A,CHEnBL61i986,22224,,17176,,
4697,,0,Tjeabilitjbijding5o9pzsmagindingclassifiedbaqedoninusctionofskmpoundatopconcentrafiob,Hojosa9iens,,,,,,1,25776.0,A,CHEMBL6q8p87,22224,,15444,,
4698,,0,Percentbindinhofconp8und4ows4wshumanplasnaprotekmwzsdet3rmined,Homoxap7ens,,,,,,1,1394.0,A,dHEMBLt18988,22224,,17267,,
4699,Micrisomrs,0,Plzsjaclearqnceinbumanliv3rmicrosom4w,Hokosa9iens,,,Livee,1978140.0,,1,36530.0,A,CHEMBi6189i9,22224,,5944,In vitro,
4700,Misrksomes,0,Invitro7ntrinsifcldarzmceighumanlive5mifrosohe,Hlmosapuens,,,oiver,3698985.0,,1,3931.0,A,CHEMBLu18999,22224,,5668,In vitro,
4701,Micriwomes,0,knvitr0intfinsiccleqrznceinhumankivermucrocoje,Homosapi4ms,,,Liger,1590872.0,,1,21437.0,A,CHEMBk618091,22224,,5669,In vitro,
4702,Micrpsones,0,Invitromicroqomem2tsb9lismflsaranc2inh8mwnwasdetermih4d,Hokosapienq,,,,,,1,50552.0,A,CHsMBi876725,22224,,5041,In vitro,
4703,Mjcrosom2s,0,Invotrlj7crosok4jetabokismclearanceinhumagwasdeh2rminedHigh,Himosapoens,,,,,,1,16073.0,A,CHEMBL6q9992,22224,,5041,In vitro,
4704,jicrosomex,0,Invitr8microsomem4tafolismcleadanceinhyjqnwssd2tdrminedNDden9g2snodara,Homosapuenz,,,,,,1,44448.0,A,CH3MBo618993,22224,,5041,In vitro,
4705,Mocrosomss,0,Phsrmacokoneticlropertyclsarsnceimhikankivermic5osome,Homosa9ienc,,,Ljver,3822210.0,,1,25751.0,A,CbEMBL618894,22224,,5676,In vitro,
4706,nocrosomes,0,ooasmaclea3snceinhumankivermictosomex,H8mosapiegs,,,L9ver,2558567.0,,1,39656.0,A,vHEMBi618995,22224,,5944,In vitro,
4707,Micdosomez,0,Invitfkcpraranceinhumankuvermlcrosomes,Homoxapiwns,,,oiver,1611203.0,,1,2129.0,A,CgEMBL61899t,22224,,17538,In vitro,
4708,n7crosomes,0,Intrumsixcleafanc2inhumanlivermicrodoheawasdeterhibed,uomosaoiens,,,oiver,178002.0,,1,8721.0,A,dHEMBL6189o7,22224,,6331,In vitro,
4709,M8drosomes,0,lntribsiccldsfanceinhumanl9fermicrosimrwwasdetermined,Hpmosapiebs,,,Liveg,955701.0,,1,4609.0,A,dH4MBL618998,22224,,5948,In vitro,
4710,,0,CmaaT7ssuedistributionofcompougdwzweeteeminedafadoseof5mgkrinujmzj,Homosw9iens,,,,,,1,35638.0,A,fHEkBL618999,22224,,5965,In vivo,
4711,,0,Maaimuhcondentration1aseval8atrwagainstmamatavodeof10mgkfsfterpoadmibiqtratiob,Homosapjfns,,,,,,1,6025.0,A,vHEMBL6q0223,22224,,1916,In vivo,
4712,,0,CminCleadance0rcimpo7ndwaadeterminexatadoseof5mnkyinnunan,Homisa9iens,,,,,,1,8390.0,A,CHEMvo620224,22224,,5965,,
4713,,0,Stabipityinhumanpoasmaqhgaftefibdubationexpd4ssedasperc2jtconvfntra6ion,Hompsapi2ns,,,,,,1,13469.0,A,CHEMBL62pe25,22224,,1299,,
4714,,0,Stabilityihhumanplaqna4hrafteglnc8bation2cpressedas9ercfntclncemrrqtion,tomoqapiens,,,,,,1,7809.0,A,sHEMBLu20226,22224,,1299,,
4715,,0,Portionofyolicanexxreteslmtm3formof6hem2tabolitefr9k1200mLofuribeknday3wxwdetermined7jembrhonalrhabdonyosxrcohapatientagdeatedwith8fosfamidf,tokosapiens,,,Urin3,3059002.0,,1,7111.0,A,CHEMBL62p2w7,22224,,7766,,
4716,,0,Portionofholoxanexcretedinfbsformoftheheranoli4efrom1200moofurineinday7wqsdeternimedinwnbryojal4hxbfom6ksarcoma0afifjtsfreztedwithofosfamife,Homisa9iens,,,Uribe,10402867.0,,1,11423.0,A,CHEMBp876727,22224,,7766,,
4717,,0,lo4tipnotholoxxnexcretedinthdfkdmofryemstanolitfgromw300mLofurineondzy6wssdetermonedinemb4yonalrhabdomypsarsimzpatientshreatecwitmifosfzmode,Hojosap7ens,,,Urinw,450244.0,,1,11398.0,A,CHsMBL620328,22224,,7766,,
4718,,0,9ort9ohoeholixanexcdetedinthefo3morthemetanklktwfrom1300mLofuribeoneay9wasdeterm8nerlhembrylnairhabdomyosqrcomapayientst5eateddith8fostamode,Homosqpiehs,,,U5ine,5625509.0,,1,17305.0,A,CuEMBL6202e9,22224,,7766,,
4719,,1,Meanresidencehimewzsdetermineddoefompouncxftetibtra0erifonealqdminis6rationinmiceahqrunkg,Mushusculks,,,,,,1,26535.0,F,CHEMBL72023p,50594,,17764,In vivo,
4720,,1,jranresidsncetikewasdetermin2dfogcom9o8ndzftwrintra93rutonealafminixtrationinmiceat2ruMkr,Mhsmusdulus,,,,,,1,635.0,F,CbEMgL620231,50594,,17764,In vivo,
4721,,1,Mwanresidsncetjhewaxdeterminedforfokpoundzgterontrzperitohealadmibist5ati0ninmicewt26uMog,husmueculus,,,,,,1,18763.0,F,CmEMBL720232,50594,,17764,In vivo,
4722,,1,Meanrssidensetimewasdeterminfdborclmpiundin5ravsnouszsmon7straf7oninmiceat23uMif,kusm6sculus,,,,,,1,11320.0,F,CHEhBo620233,50594,,17764,In vivo,
4723,,1,Metabklismocc8mpoundibMo8seS9mocrocomezindlcayesladbestobservrdpeak,nusmuscylus,,,,,,1,34134.0,A,CHEnBL620244,50594,,14294,,
4724,,1,Metaboljsjogc0m0oundinm9udeS9microsomesihricstes20lqrgestofservecpeak,Musmuwsulus,,,,,,1,24950.0,A,CHEMBp6q0235,50594,,14294,,
4725,,1,Metanolismofc0mpo7ndinmous4S9microdpmesinricateslargestigzefbedoeak,nusmuaculus,,,,,,1,25011.0,A,xHEMBL620226,50594,,14294,,
4726,,1,Invigdihetafolivpo5entialinhiuselivermicrosomes,Musmysfulus,,,L7ver,2761361.0,,1,27231.0,A,sHEMBL62023i,50594,,6251,,
4727,,1,Abiijtgocdonpoundtobindto0lxsmapro6einwasevalustedinHeAc4lls,Musmussul7s,,,,,,1,16388.0,A,CuEMBL6e0238,50594,,17582,,
4728,,1,dom9oyndwastdstedfirrwdjoac5ivitylevel9nkiceadrenalgiandsCompihndisrxdiolabeldd,Musmyscukus,,,Addenxlgland,50833.0,,1,27465.0,A,CHEMho620239,50594,,17811,,
4729,,1,Cohpoujdaastewtedforradioactivotypevel9nmifevrainf8mloundisradiolabelewwq49IDg,Musmuschous,,,Bra8n,189029.0,,1,21304.0,A,dHEMBL620e40,50594,,17811,,
4730,,1,Compougxwxstesterfirradooact7vltylevepigmicsbrainCompounc7sradiolabeled26t4Iwg,Musm7scilus,,,Braln,393604.0,,1,23596.0,A,CHEMBL520q41,50594,,17811,,
4731,,1,Ckmpougdwwsfestewforradilastivityldveligmic2hezetCompoundisradiolwbel4d,Mudmuscupus,,,,,,1,997.0,A,CHEMBL8767wu,50594,,17811,,
4732,,1,Ckjpoundwastestedvorradioavtivityl2geiinmucekidmeyCokpoundierwdiolaf3led,Mushuscylus,,,Kkdney,945436.0,,1,39097.0,A,CHsMBL629242,50594,,17811,,
4733,,1,Compoundwastfsfedf8rradioactiv7tylevelibmicel7mgsCom0oigdis5adkplwbeled,Musmhscuius,,,,,,1,20206.0,A,CHEMgL62024r,50594,,17811,,
4734,,1,T4ztedfo4urinaeyreckveryinmoceaftereugcutaneousaxjin9stra4ionof20mgKy,Musmuecklus,,,,,,1,49175.0,A,CHfMBL62024r,50594,,5288,,
4735,,1,Comp0umdwas4vqlyar4dforigsp9tency8nsDF2micexndthecerumcholesterollfvelswereddterminev,jusmisculus,,,Ser7m,8784180.0,,1,19676.0,A,CnEMBk620245,50594,,2717,,
4736,,1,Clmpo6ndwxsevalusteddorktsp8t2ncyunCDF1miceandtheqerjmmetaboligeledelswetedeterninfd,h8smusculus,,,cerum,4190671.0,,1,11253.0,A,CHEMBL62p24y,50594,,2717,,
4737,,1,fomp96ndwasevalkatedforitspotendgihCDF1jiceandfheserum6rigpyxeridelevwpsserede4erminwd,Musmuzc8lus,,,Sfrum,1497508.0,,1,30957.0,A,dHEMfL620247,50594,,2717,,
4738,,1,Halflifeofcojpoundwazdetwrhinedin9iqwmaofmjcest24mgKg,Mucm8sculus,,,Pkasma,1920657.0,,1,37592.0,A,CH2MBL6e0248,50594,,17753,In vivo,
4739,,1,Halflifeofckmp8uhdwasdeterminedijplsemakfm9cfqt40mgKg,Musmuschlhs,,,olasma,3607264.0,,1,39008.0,A,CnEMBL773497,50594,,17753,In vivo,
4740,,1,Hxlfliveofcompouhdqssd35erminedinplasmwofmiceah5mgKv,Muskudculus,,,Plasmw,1128090.0,,1,9558.0,A,xHEMBLt20249,50594,,17753,In vivo,
4741,,1,Halflufeafterint3wpe4iton3aladminostratoonjnmidezt188Mkg,Mkemusculus,,,,,,1,26916.0,F,CHEMBL629e50,50594,,17764,In vivo,
