ASI,BFO,DI,CEI,CHEI,ASSTY,TISI,ASTI,ASCT,ASTIS,SASI,Ti,RELATY,CONFISC,CURAB,SRI,VARII
11191,BAO_0000218,12836,,CHEMBL626038,A,1969.0,10026.0,,Plasma,,100712,N,1,Intermediate,1,
11192,BAO_0000218,12836,,CHEMBL626039,A,1969.0,10116.0,,Plasma,,50597,N,1,Intermediate,1,
11193,BAO_0000218,12545,,CHEMBL626040,A,1969.0,10116.0,,Plasma,,50597,N,1,Intermediate,1,
11194,BAO_0000218,13856,,CHEMBL626041,A,1969.0,9986.0,,Plasma,,50592,N,1,Intermediate,1,
11195,BAO_0000218,3550,,CHEMBL626042,A,,,,,,22224,U,0,Autocuration,1,
11196,BAO_0000218,2632,,CHEMBL626043,A,,,,,,22224,U,0,Autocuration,1,
11197,BAO_0000218,5566,,CHEMBL626044,A,,,,,,22224,U,0,Autocuration,1,
11198,BAO_0000218,11883,,CHEMBL626045,A,,,,,,22224,U,0,Autocuration,1,
11199,BAO_0000218,11883,,CHEMBL626046,A,,,,,,22224,U,0,Autocuration,1,
11200,BAO_0000218,14122,,CHEMBL626047,A,1969.0,9615.0,,Plasma,,50588,N,1,Intermediate,1,
11201,BAO_0000218,14122,,CHEMBL626048,A,1969.0,10026.0,,Plasma,,100712,N,1,Intermediate,1,
11202,BAO_0000218,14122,,CHEMBL626049,A,1969.0,10116.0,,Plasma,,50597,N,1,Intermediate,1,
11203,BAO_0000218,12542,,CHEMBL626050,A,1969.0,10116.0,,Plasma,,50597,N,1,Intermediate,1,
11204,BAO_0000218,12542,,CHEMBL874541,A,1969.0,9615.0,,Plasma,,50588,N,1,Intermediate,1,
11205,BAO_0000218,12542,,CHEMBL622826,A,1969.0,10026.0,,Plasma,,100712,N,1,Intermediate,1,
11206,BAO_0000218,12542,,CHEMBL622827,A,1969.0,10026.0,,Plasma,,100712,N,1,Intermediate,1,
11207,BAO_0000218,12542,,CHEMBL622828,A,1969.0,10116.0,,Plasma,,50597,N,1,Intermediate,1,
11208,BAO_0000218,14080,,CHEMBL622829,A,1969.0,10116.0,,Plasma,,50597,N,1,Intermediate,1,
11209,BAO_0000218,11911,,CHEMBL876806,A,,10116.0,,,,50597,N,1,Intermediate,1,
11210,BAO_0000218,13204,,CHEMBL622830,A,,9615.0,,,,50588,N,1,Intermediate,1,
11211,BAO_0000218,13204,,CHEMBL622831,A,,10116.0,,,,50597,N,1,Intermediate,1,
11212,BAO_0000218,14346,,CHEMBL626794,A,,9615.0,,,,50588,N,1,Intermediate,1,
11213,BAO_0000218,14346,,CHEMBL626795,A,,10116.0,,,,50597,N,1,Intermediate,1,
11214,BAO_0000218,14346,,CHEMBL626796,A,,10116.0,,,,50597,N,1,Intermediate,1,
11215,BAO_0000218,14346,,CHEMBL626797,A,,10116.0,,,,50597,N,1,Intermediate,1,
11216,BAO_0000218,14127,,CHEMBL626798,A,,10116.0,,,,50597,N,1,Intermediate,1,
11217,BAO_0000218,14339,,CHEMBL626799,A,,9615.0,,,,50588,N,1,Intermediate,1,
11218,BAO_0000218,14339,,CHEMBL626800,A,,9615.0,,,,50588,N,1,Intermediate,1,
11219,BAO_0000218,13494,,CHEMBL626801,A,1969.0,,,Plasma,,22224,U,0,Autocuration,1,
11220,BAO_0000218,14925,,CHEMBL876816,A,1969.0,10116.0,,Plasma,,50597,N,1,Intermediate,1,
11221,BAO_0000218,14474,,CHEMBL626802,A,1969.0,10116.0,,Plasma,,50597,N,1,Intermediate,1,
11222,BAO_0000218,14474,,CHEMBL626803,A,1969.0,9615.0,,Plasma,,50588,N,1,Intermediate,1,
11223,BAO_0000218,13917,,CHEMBL626804,A,1969.0,,,Plasma,,22224,U,0,Autocuration,1,
11224,BAO_0000218,9796,,CHEMBL626805,A,1969.0,10116.0,,Plasma,,50597,N,1,Intermediate,1,
11225,BAO_0000218,9796,,CHEMBL626309,A,1969.0,10116.0,,Plasma,,50597,N,1,Intermediate,1,
11226,BAO_0000218,9796,,CHEMBL626310,A,1969.0,10116.0,,Plasma,,50597,N,1,Intermediate,1,
11227,BAO_0000218,9796,,CHEMBL626311,A,1969.0,10116.0,,Plasma,,50597,N,1,Intermediate,1,
11228,BAO_0000218,9796,,CHEMBL626312,A,1969.0,10116.0,,Plasma,,50597,N,1,Intermediate,1,
11229,BAO_0000218,9796,,CHEMBL626313,A,995.0,10116.0,,Uterus,,50597,N,1,Intermediate,1,
11230,BAO_0000218,9796,,CHEMBL626314,A,995.0,10116.0,,Uterus,,50597,N,1,Intermediate,1,
11231,BAO_0000218,9796,,CHEMBL626315,A,995.0,10116.0,,Uterus,,50597,N,1,Intermediate,1,
11232,BAO_0000218,9796,,CHEMBL626316,A,995.0,10116.0,,Uterus,,50597,N,1,Intermediate,1,
11233,BAO_0000218,9796,,CHEMBL626317,A,995.0,10116.0,,Uterus,,50597,N,1,Intermediate,1,
11234,BAO_0000218,8363,,CHEMBL626318,A,,10116.0,,,,50597,N,1,Intermediate,1,
11235,BAO_0000218,8363,,CHEMBL626319,A,,10116.0,,,,50597,N,1,Intermediate,1,
11236,BAO_0000218,8363,,CHEMBL626320,A,,10116.0,,,,50597,N,1,Intermediate,1,
11237,BAO_0000218,8363,,CHEMBL875053,A,,10116.0,,,,50597,N,1,Intermediate,1,
11238,BAO_0000218,8363,,CHEMBL626321,A,,10116.0,,,,50597,N,1,Intermediate,1,
11239,BAO_0000218,8363,,CHEMBL626322,A,,10116.0,,,,50597,N,1,Intermediate,1,
11240,BAO_0000218,8363,,CHEMBL626323,A,,10116.0,,,,50597,N,1,Intermediate,1,
11241,BAO_0000218,8363,,CHEMBL626324,A,,10116.0,,,,50597,N,1,Intermediate,1,
11242,BAO_0000218,8363,,CHEMBL626325,A,,10116.0,,,,50597,N,1,Intermediate,1,
11243,BAO_0000218,8363,,CHEMBL626326,A,,10116.0,,,,50597,N,1,Intermediate,1,
11244,BAO_0000218,8363,,CHEMBL626327,A,,10116.0,,,,50597,N,1,Intermediate,1,
11245,BAO_0000218,8363,,CHEMBL626328,A,,10116.0,,,,50597,N,1,Intermediate,1,
11246,BAO_0000218,8684,,CHEMBL626329,A,178.0,10116.0,,Blood,,50597,N,1,Intermediate,1,
11247,BAO_0000218,8684,,CHEMBL626330,A,178.0,10116.0,,Blood,,50597,N,1,Intermediate,1,
11248,BAO_0000218,8684,,CHEMBL626331,A,178.0,10116.0,,Blood,,50597,N,1,Intermediate,1,
11249,BAO_0000218,8684,,CHEMBL626332,A,178.0,10116.0,,Blood,,50597,N,1,Intermediate,1,
11250,BAO_0000218,8684,,CHEMBL626333,A,178.0,10116.0,,Blood,,50597,N,1,Intermediate,1,
11251,BAO_0000218,8684,,CHEMBL626334,A,178.0,10116.0,,Blood,,50597,N,1,Intermediate,1,
11252,BAO_0000218,8684,,CHEMBL626335,A,178.0,10116.0,,Blood,,50597,N,1,Intermediate,1,
11253,BAO_0000218,8684,,CHEMBL624798,A,178.0,10116.0,,Blood,,50597,N,1,Intermediate,1,
11254,BAO_0000218,8684,,CHEMBL624799,A,955.0,10116.0,,Brain,,50597,N,1,Intermediate,1,
11255,BAO_0000218,8684,,CHEMBL624800,A,955.0,10116.0,,Brain,,50597,N,1,Intermediate,1,
11256,BAO_0000218,8684,,CHEMBL624801,A,955.0,10116.0,,Brain,,50597,N,1,Intermediate,1,
11257,BAO_0000218,8684,,CHEMBL624802,A,955.0,10116.0,,Brain,,50597,N,1,Intermediate,1,
11258,BAO_0000218,8684,,CHEMBL624803,A,955.0,10116.0,,Brain,,50597,N,1,Intermediate,1,
11259,BAO_0000218,8684,,CHEMBL624804,A,955.0,10116.0,,Brain,,50597,N,1,Intermediate,1,
11260,BAO_0000218,8684,,CHEMBL624805,A,955.0,10116.0,,Brain,,50597,N,1,Intermediate,1,
11261,BAO_0000218,8684,,CHEMBL624806,A,955.0,10116.0,,Brain,,50597,N,1,Intermediate,1,
11262,BAO_0000218,8684,,CHEMBL624807,A,,10116.0,,,,50597,N,1,Intermediate,1,
11263,BAO_0000218,8684,,CHEMBL624808,A,,10116.0,,,,50597,N,1,Intermediate,1,
11264,BAO_0000218,8684,,CHEMBL624809,A,,10116.0,,,,50597,N,1,Intermediate,1,
11265,BAO_0000218,8684,,CHEMBL624810,A,,10116.0,,,,50597,N,1,Intermediate,1,
11266,BAO_0000218,8684,,CHEMBL877618,A,,10116.0,,,,50597,N,1,Intermediate,1,
11267,BAO_0000218,8684,,CHEMBL624811,A,,10116.0,,,,50597,N,1,Intermediate,1,
11268,BAO_0000218,8684,,CHEMBL624812,A,,10116.0,,,,50597,N,1,Intermediate,1,
11269,BAO_0000218,8684,,CHEMBL624813,A,,10116.0,,,,50597,N,1,Intermediate,1,
11270,BAO_0000218,8684,,CHEMBL624814,A,,10116.0,,,,50597,N,1,Intermediate,1,
11271,BAO_0000218,8684,,CHEMBL624815,A,,10116.0,,,,50597,N,1,Intermediate,1,
11272,BAO_0000218,8684,,CHEMBL624816,A,,10116.0,,,,50597,N,1,Intermediate,1,
11273,BAO_0000218,8684,,CHEMBL624817,A,,10116.0,,,,50597,N,1,Intermediate,1,
11274,BAO_0000218,6996,,CHEMBL624818,A,,9615.0,,,,50588,N,1,Intermediate,1,
11275,BAO_0000218,6996,,CHEMBL624819,A,,9615.0,,,,50588,N,1,Intermediate,1,
11276,BAO_0000218,6996,,CHEMBL624820,A,,9615.0,,,,50588,N,1,Intermediate,1,
11277,BAO_0000218,6996,,CHEMBL624821,A,,9615.0,,,,50588,N,1,Intermediate,1,
11278,BAO_0000218,6996,,CHEMBL624822,A,,9615.0,,,,50588,N,1,Intermediate,1,
11279,BAO_0000218,6996,,CHEMBL624823,A,,9615.0,,,,50588,N,1,Intermediate,1,
11280,BAO_0000218,15599,,CHEMBL624824,A,,562.0,,,,50212,N,1,Intermediate,1,
11281,BAO_0000218,9614,,CHEMBL624825,A,178.0,10116.0,,Blood,,50597,N,1,Intermediate,1,
11282,BAO_0000218,9614,,CHEMBL624826,A,178.0,10116.0,,Blood,,50597,N,1,Intermediate,1,
11283,BAO_0000218,9614,,CHEMBL876817,A,2081.0,10116.0,,Cardiac atrium,,50597,N,1,Intermediate,1,
11284,BAO_0000218,9614,,CHEMBL624827,A,2081.0,10116.0,,Cardiac atrium,,50597,N,1,Intermediate,1,
11285,BAO_0000218,9614,,CHEMBL624828,A,,10116.0,,,,50597,N,1,Intermediate,1,
11286,BAO_0000218,9614,,CHEMBL624829,A,,10116.0,,,,50597,N,1,Intermediate,1,
11287,BAO_0000218,9614,,CHEMBL624830,A,2107.0,10116.0,,Liver,,50597,N,1,Intermediate,1,
11288,BAO_0000218,9614,,CHEMBL624831,A,2107.0,10116.0,,Liver,,50597,N,1,Intermediate,1,
11289,BAO_0000218,9614,,CHEMBL624832,A,2081.0,10116.0,,Cardiac atrium,,50597,N,1,Intermediate,1,
11290,BAO_0000218,9614,,CHEMBL624833,A,2081.0,10116.0,,Cardiac atrium,,50597,N,1,Intermediate,1,
11291,BAO_0000218,9614,,CHEMBL624834,A,,10116.0,,,,50597,N,1,Intermediate,1,
11292,BAO_0000218,9614,,CHEMBL624835,A,,10116.0,,,,50597,N,1,Intermediate,1,
11293,BAO_0000218,9614,,CHEMBL624836,A,2106.0,10116.0,,Spleen,,50597,N,1,Intermediate,1,
11294,BAO_0000218,9614,,CHEMBL624837,A,2106.0,10116.0,,Spleen,,50597,N,1,Intermediate,1,
11295,BAO_0000218,9071,,CHEMBL624838,A,178.0,10116.0,,Blood,,50597,N,1,Intermediate,1,
11296,BAO_0000218,9071,,CHEMBL622188,A,178.0,10116.0,,Blood,,50597,N,1,Intermediate,1,
11297,BAO_0000218,9071,,CHEMBL622189,A,948.0,10116.0,,Heart,,50597,N,1,Intermediate,1,
11298,BAO_0000218,9071,,CHEMBL622190,A,948.0,10116.0,,Heart,,50597,N,1,Intermediate,1,
11299,BAO_0000218,9071,,CHEMBL625170,A,948.0,10116.0,,Heart,,50597,N,1,Intermediate,1,
11300,BAO_0000218,9071,,CHEMBL625171,A,2113.0,10116.0,,Kidney,,50597,N,1,Intermediate,1,
11301,BAO_0000218,9071,,CHEMBL625172,A,2113.0,10116.0,,Kidney,,50597,N,1,Intermediate,1,
11302,BAO_0000218,9071,,CHEMBL625173,A,2113.0,10116.0,,Kidney,,50597,N,1,Intermediate,1,
11303,BAO_0000218,9071,,CHEMBL625174,A,2107.0,10116.0,,Liver,,50597,N,1,Intermediate,1,
11304,BAO_0000218,9071,,CHEMBL625175,A,2107.0,10116.0,,Liver,,50597,N,1,Intermediate,1,
11305,BAO_0000218,9071,,CHEMBL625176,A,2107.0,10116.0,,Liver,,50597,N,1,Intermediate,1,
11306,BAO_0000218,9071,,CHEMBL625177,A,2048.0,10116.0,,Lung,,50597,N,1,Intermediate,1,
11307,BAO_0000218,9071,,CHEMBL625178,A,2048.0,10116.0,,Lung,,50597,N,1,Intermediate,1,
11308,BAO_0000218,9071,,CHEMBL625179,A,2048.0,10116.0,,Lung,,50597,N,1,Intermediate,1,
11309,BAO_0000218,9071,,CHEMBL625180,A,2048.0,10116.0,,Lung,,50597,N,1,Intermediate,1,
11310,BAO_0000218,10677,,CHEMBL625181,A,,,,,,22224,U,0,Autocuration,1,
11311,BAO_0000218,9750,,CHEMBL625182,A,1088.0,10090.0,,Urine,,50594,N,1,Intermediate,1,
11312,BAO_0000218,8319,,CHEMBL625183,A,,10116.0,,,,50597,N,1,Intermediate,1,
11313,BAO_0000218,8319,,CHEMBL875848,A,,10116.0,,,,50597,N,1,Intermediate,1,
11314,BAO_0000218,8319,,CHEMBL622260,A,,10116.0,,,,50597,N,1,Intermediate,1,
11315,BAO_0000218,8319,,CHEMBL622261,A,,10116.0,,,,50597,N,1,Intermediate,1,
11316,BAO_0000218,8319,,CHEMBL622262,A,,10116.0,,,,50597,N,1,Intermediate,1,
11317,BAO_0000218,8319,,CHEMBL622263,A,2113.0,10116.0,,Kidney,,50597,N,1,Intermediate,1,
11318,BAO_0000218,8319,,CHEMBL622418,A,2113.0,10116.0,,Kidney,,50597,N,1,Intermediate,1,
11319,BAO_0000218,8319,,CHEMBL622419,A,2107.0,10116.0,,Liver,,50597,N,1,Intermediate,1,
11320,BAO_0000218,13256,,CHEMBL623388,A,,10090.0,,,,50594,N,1,Intermediate,1,
11321,BAO_0000218,13256,,CHEMBL623389,A,2107.0,10090.0,,Liver,,50594,N,1,Intermediate,1,
11322,BAO_0000218,13256,,CHEMBL623390,A,,10090.0,,,,50594,N,1,Intermediate,1,
11323,BAO_0000218,13256,,CHEMBL623391,A,,10090.0,,,,50594,N,1,Intermediate,1,
11324,BAO_0000218,13256,,CHEMBL623392,A,178.0,10090.0,,Blood,,50594,N,1,Intermediate,1,
11325,BAO_0000218,13256,,CHEMBL623393,A,2037.0,10090.0,,Cerebellum,,50594,N,1,Intermediate,1,
11326,BAO_0000218,13256,,CHEMBL623394,A,,10090.0,,,,50594,N,1,Intermediate,1,
11327,BAO_0000218,13256,,CHEMBL618885,A,,10090.0,,,,50594,N,1,Intermediate,1,
11328,BAO_0000218,13256,,CHEMBL618886,A,2107.0,10090.0,,Liver,,50594,N,1,Intermediate,1,
11329,BAO_0000218,13256,,CHEMBL618887,A,,10090.0,,,,50594,N,1,Intermediate,1,
11330,BAO_0000218,13256,,CHEMBL619535,A,,10090.0,,,,50594,N,1,Intermediate,1,
11331,BAO_0000218,13256,,CHEMBL619536,A,178.0,10090.0,,Blood,,50594,N,1,Intermediate,1,
11332,BAO_0000218,13256,,CHEMBL619537,A,2037.0,10090.0,,Cerebellum,,50594,N,1,Intermediate,1,
11333,BAO_0000218,13256,,CHEMBL619705,A,,10090.0,,,,50594,N,1,Intermediate,1,
11334,BAO_0000218,13256,,CHEMBL619706,A,,10090.0,,,,50594,N,1,Intermediate,1,
11335,BAO_0000218,13256,,CHEMBL619707,A,2107.0,10090.0,,Liver,,50594,N,1,Intermediate,1,
11336,BAO_0000218,13256,,CHEMBL619708,A,,10090.0,,,,50594,N,1,Intermediate,1,
11337,BAO_0000218,13256,,CHEMBL625219,A,,10090.0,,,,50594,N,1,Intermediate,1,
11338,BAO_0000218,13256,,CHEMBL625220,A,178.0,10090.0,,Blood,,50594,N,1,Intermediate,1,
11339,BAO_0000218,13256,,CHEMBL625221,A,2037.0,10090.0,,Cerebellum,,50594,N,1,Intermediate,1,
11340,BAO_0000218,13256,,CHEMBL625222,A,,10090.0,,,,50594,N,1,Intermediate,1,
11341,BAO_0000218,13256,,CHEMBL625223,A,,10090.0,,,,50594,N,1,Intermediate,1,
11342,BAO_0000218,13256,,CHEMBL625224,A,2107.0,10090.0,,Liver,,50594,N,1,Intermediate,1,
11343,BAO_0000218,13256,,CHEMBL625225,A,,10090.0,,,,50594,N,1,Intermediate,1,
11344,BAO_0000218,8829,,CHEMBL625226,A,178.0,10116.0,,Blood,,50597,N,1,Intermediate,1,
11345,BAO_0000218,8829,,CHEMBL625227,A,178.0,10116.0,,Blood,,50597,N,1,Intermediate,1,
11346,BAO_0000218,8829,,CHEMBL625228,A,178.0,10116.0,,Blood,,50597,N,1,Intermediate,1,
11347,BAO_0000218,8829,,CHEMBL875354,A,178.0,10116.0,,Blood,,50597,N,1,Intermediate,1,
11348,BAO_0000218,8829,,CHEMBL625229,A,178.0,10116.0,,Blood,,50597,N,1,Intermediate,1,
11349,BAO_0000218,8829,,CHEMBL625230,A,178.0,10116.0,,Blood,,50597,N,1,Intermediate,1,
11350,BAO_0000218,8829,,CHEMBL625231,A,948.0,10116.0,,Heart,,50597,N,1,Intermediate,1,
11351,BAO_0000218,8829,,CHEMBL625900,A,948.0,10116.0,,Heart,,50597,N,1,Intermediate,1,
11352,BAO_0000218,8829,,CHEMBL625901,A,948.0,10116.0,,Heart,,50597,N,1,Intermediate,1,
11353,BAO_0000218,8829,,CHEMBL625902,A,948.0,10116.0,,Heart,,50597,N,1,Intermediate,1,
11354,BAO_0000218,8829,,CHEMBL625903,A,948.0,10116.0,,Heart,,50597,N,1,Intermediate,1,
11355,BAO_0000218,8829,,CHEMBL625904,A,948.0,10116.0,,Heart,,50597,N,1,Intermediate,1,
11356,BAO_0000218,8829,,CHEMBL625905,A,2107.0,10116.0,,Liver,,50597,N,1,Intermediate,1,
11357,BAO_0000218,8829,,CHEMBL627861,A,2107.0,10116.0,,Liver,,50597,N,1,Intermediate,1,
11358,BAO_0000218,8829,,CHEMBL627862,A,2107.0,10116.0,,Liver,,50597,N,1,Intermediate,1,
11359,BAO_0000218,8829,,CHEMBL627863,A,2107.0,10116.0,,Liver,,50597,N,1,Intermediate,1,
11360,BAO_0000218,8829,,CHEMBL627769,A,2107.0,10116.0,,Liver,,50597,N,1,Intermediate,1,
11361,BAO_0000218,13249,,CHEMBL627770,A,1969.0,9615.0,,Plasma,,50588,N,1,Intermediate,1,
11362,BAO_0000218,13622,,CHEMBL627771,A,,9541.0,,,,100710,N,1,Intermediate,1,
11363,BAO_0000218,13622,,CHEMBL627772,A,,10116.0,,,,50597,N,1,Intermediate,1,
11364,BAO_0000218,13622,,CHEMBL627773,A,,10116.0,,,,50597,N,1,Intermediate,1,
11365,BAO_0000218,13494,,CHEMBL621922,A,1969.0,10116.0,,Plasma,,50597,N,1,Intermediate,1,
11366,BAO_0000218,12170,,CHEMBL621923,A,1969.0,10116.0,,Plasma,,50597,N,1,Intermediate,1,
11367,BAO_0000218,12170,,CHEMBL621924,A,1969.0,,,Plasma,,22224,U,0,Autocuration,1,
11368,BAO_0000218,17025,,CHEMBL621925,A,1969.0,9615.0,,Plasma,,50588,N,1,Intermediate,1,
11369,BAO_0000218,17025,,CHEMBL621926,A,1969.0,314293.0,,Plasma,,22224,U,0,Autocuration,1,
11370,BAO_0000218,17025,,CHEMBL621927,A,1969.0,9986.0,,Plasma,,50592,N,1,Intermediate,1,
11371,BAO_0000218,17025,,CHEMBL621928,A,1969.0,10116.0,,Plasma,,50597,N,1,Intermediate,1,
11372,BAO_0000218,14187,,CHEMBL621929,A,1969.0,10116.0,,Plasma,,50597,N,1,Intermediate,1,
11373,BAO_0000218,14816,,CHEMBL621930,A,1969.0,10090.0,,Plasma,,50594,N,1,Intermediate,1,
11374,BAO_0000218,17820,,CHEMBL621931,A,1969.0,10116.0,,Plasma,,50597,N,1,Intermediate,1,
11375,BAO_0000218,14380,,CHEMBL621932,A,1969.0,,,Plasma,,22224,U,0,Autocuration,1,
11376,BAO_0000218,14380,,CHEMBL621933,A,1969.0,,,Plasma,,22224,U,0,Autocuration,1,
11377,BAO_0000218,14691,,CHEMBL621934,A,1969.0,9615.0,,Plasma,,50588,N,1,Intermediate,1,
11378,BAO_0000218,14691,,CHEMBL621935,A,1969.0,9615.0,,Plasma,,50588,N,1,Intermediate,1,
11379,BAO_0000218,13375,,CHEMBL621936,A,1969.0,10116.0,,Plasma,,50597,N,1,Intermediate,1,
11380,BAO_0000218,6236,,CHEMBL621937,A,1969.0,,,Plasma,,22224,U,0,Autocuration,1,
11381,BAO_0000218,14380,,CHEMBL621938,A,1969.0,,,Plasma,,22224,U,0,Autocuration,1,
11382,BAO_0000218,14380,,CHEMBL621939,A,1969.0,,,Plasma,,22224,U,0,Autocuration,1,
11383,BAO_0000218,14380,,CHEMBL621940,A,1969.0,,,Plasma,,22224,U,0,Autocuration,1,
11384,BAO_0000218,14380,,CHEMBL621941,A,1969.0,,,Plasma,,22224,U,0,Autocuration,1,
11385,BAO_0000218,14380,,CHEMBL621942,A,1969.0,,,Plasma,,22224,U,0,Autocuration,1,
11386,BAO_0000218,14380,,CHEMBL626178,A,1969.0,,,Plasma,,22224,U,0,Autocuration,1,
11387,BAO_0000218,14380,,CHEMBL626179,A,1969.0,,,Plasma,,22224,U,0,Autocuration,1,
11388,BAO_0000218,14380,,CHEMBL626180,A,1969.0,,,Plasma,,22224,U,0,Autocuration,1,
11389,BAO_0000218,13622,,CHEMBL626181,A,1969.0,10116.0,,Plasma,,50597,N,1,Intermediate,1,
11390,BAO_0000218,15372,,CHEMBL626182,A,,10116.0,,,,50597,N,1,Intermediate,1,
11391,BAO_0000218,15372,,CHEMBL626183,A,,10116.0,,,,50597,N,1,Intermediate,1,
11392,BAO_0000218,15372,,CHEMBL626184,A,,10116.0,,,,50597,N,1,Intermediate,1,
11393,BAO_0000218,15372,,CHEMBL626185,A,,10116.0,,,,50597,N,1,Intermediate,1,
11394,BAO_0000218,14925,,CHEMBL626186,A,1969.0,9615.0,,Plasma,,50588,N,1,Intermediate,1,
11395,BAO_0000218,14925,,CHEMBL877589,A,1969.0,9615.0,,Plasma,,50588,N,1,Intermediate,1,
11396,BAO_0000218,11883,,CHEMBL626187,A,,,,,,22224,U,0,Autocuration,1,
11397,BAO_0000218,11883,,CHEMBL626188,A,,,,,,22224,U,0,Autocuration,1,
11398,BAO_0000218,13391,,CHEMBL626189,A,,,,,,22224,U,0,Autocuration,1,
11399,BAO_0000218,13391,,CHEMBL626855,A,178.0,,,Blood,,22224,U,0,Autocuration,1,
11400,BAO_0000218,13391,,CHEMBL623781,A,178.0,,,Blood,,22224,U,0,Autocuration,1,
11401,BAO_0000218,13391,,CHEMBL623782,A,178.0,,,Blood,,22224,U,0,Autocuration,1,
11402,BAO_0000218,16360,,CHEMBL623783,A,1969.0,10116.0,,Plasma,,50597,N,1,Intermediate,1,
11403,BAO_0000218,3673,,CHEMBL623784,A,1969.0,9615.0,,Plasma,,50588,N,1,Intermediate,1,
11404,BAO_0000218,14431,,CHEMBL623785,A,1969.0,9615.0,,Plasma,,50588,N,1,Intermediate,1,
11405,BAO_0000218,14431,,CHEMBL623786,A,1969.0,10116.0,,Plasma,,50597,N,1,Intermediate,1,
11406,BAO_0000218,14964,,CHEMBL623787,A,,10116.0,,,,50597,N,1,Intermediate,1,
11407,BAO_0000218,14964,,CHEMBL623788,A,,10116.0,,,,50597,N,1,Intermediate,1,
11408,BAO_0000218,14209,,CHEMBL623789,A,1969.0,10090.0,,Plasma,,50594,N,1,Intermediate,1,
11409,BAO_0000218,11355,,CHEMBL623790,A,178.0,10090.0,,Blood,,50594,N,1,Intermediate,1,
11410,BAO_0000218,11355,,CHEMBL623791,A,178.0,10090.0,,Blood,,50594,N,1,Intermediate,1,
11411,BAO_0000218,11966,,CHEMBL623792,A,1969.0,10116.0,,Plasma,,50597,N,1,Intermediate,1,
11412,BAO_0000218,8918,,CHEMBL623793,A,1969.0,314293.0,,Plasma,,22224,U,0,Autocuration,1,
11413,BAO_0000218,8918,,CHEMBL623794,A,1969.0,10090.0,,Plasma,,50594,N,1,Intermediate,1,
11414,BAO_0000218,8918,,CHEMBL623795,A,1969.0,10116.0,,Plasma,,50597,N,1,Intermediate,1,
11415,BAO_0000218,8684,,CHEMBL623796,A,,10116.0,,,,50597,N,1,Intermediate,1,
11416,BAO_0000218,8684,,CHEMBL623797,A,,10116.0,,,,50597,N,1,Intermediate,1,
11417,BAO_0000218,8684,,CHEMBL623798,A,,10116.0,,,,50597,N,1,Intermediate,1,
11418,BAO_0000218,8684,,CHEMBL623799,A,,10116.0,,,,50597,N,1,Intermediate,1,
11419,BAO_0000218,8684,,CHEMBL624490,A,160.0,10116.0,,Intestine,,50597,N,1,Intermediate,1,
11420,BAO_0000218,8684,,CHEMBL624491,A,160.0,10116.0,,Intestine,,50597,N,1,Intermediate,1,
11421,BAO_0000218,8684,,CHEMBL624492,A,160.0,10116.0,,Intestine,,50597,N,1,Intermediate,1,
11422,BAO_0000218,8684,,CHEMBL624493,A,160.0,10116.0,,Intestine,,50597,N,1,Intermediate,1,
11423,BAO_0000218,8684,,CHEMBL877595,A,160.0,10116.0,,Intestine,,50597,N,1,Intermediate,1,
11424,BAO_0000218,8684,,CHEMBL624494,A,160.0,10116.0,,Intestine,,50597,N,1,Intermediate,1,
11425,BAO_0000218,8684,,CHEMBL624495,A,160.0,10116.0,,Intestine,,50597,N,1,Intermediate,1,
11426,BAO_0000218,8684,,CHEMBL624681,A,160.0,10116.0,,Intestine,,50597,N,1,Intermediate,1,
11427,BAO_0000218,8684,,CHEMBL624682,A,,10116.0,,,,50597,N,1,Intermediate,1,
11428,BAO_0000218,8684,,CHEMBL624683,A,,10116.0,,,,50597,N,1,Intermediate,1,
11429,BAO_0000218,8684,,CHEMBL624684,A,,10116.0,,,,50597,N,1,Intermediate,1,
11430,BAO_0000218,8684,,CHEMBL624685,A,,10116.0,,,,50597,N,1,Intermediate,1,
11431,BAO_0000218,8684,,CHEMBL624686,A,,10116.0,,,,50597,N,1,Intermediate,1,
11432,BAO_0000218,8684,,CHEMBL624687,A,,10116.0,,,,50597,N,1,Intermediate,1,
11433,BAO_0000218,8684,,CHEMBL624688,A,,10116.0,,,,50597,N,1,Intermediate,1,
11434,BAO_0000218,8684,,CHEMBL627161,A,,10116.0,,,,50597,N,1,Intermediate,1,
11435,BAO_0000218,8684,,CHEMBL622127,A,,10116.0,,,,50597,N,1,Intermediate,1,
11436,BAO_0000218,8684,,CHEMBL622128,A,,10116.0,,,,50597,N,1,Intermediate,1,
11437,BAO_0000218,8684,,CHEMBL874384,A,,10116.0,,,,50597,N,1,Intermediate,1,
11438,BAO_0000218,8684,,CHEMBL624898,A,,10116.0,,,,50597,N,1,Intermediate,1,
11439,BAO_0000218,8684,,CHEMBL624899,A,,10116.0,,,,50597,N,1,Intermediate,1,
11440,BAO_0000218,8684,,CHEMBL624900,A,,10116.0,,,,50597,N,1,Intermediate,1,
11441,BAO_0000218,8684,,CHEMBL624901,A,,10116.0,,,,50597,N,1,Intermediate,1,
11442,BAO_0000218,8684,,CHEMBL624902,A,,10116.0,,,,50597,N,1,Intermediate,1,
11443,BAO_0000218,8684,,CHEMBL624903,A,,10116.0,,,,50597,N,1,Intermediate,1,
