assays_ASI,assays_ASSORG,assays_ASCA,assays_TII,assays_ASSTI,assays_ASTT,assays_ASST,assays_SRI,assays_SRASSI,assays_DOI,assays_RELT,assays_Ti,assays_ASSCT,assays_CONFISC,assays_ASSTIS,assay_type,assays_CHEI,assays_CI,assays_BFO,assays_VARI
11463,Rattus norvegicus,,,10116.0,,,1,,8684,N,50597,,1,,A,CHEMBL623129,,BAO_0000218,
11464,Rattus norvegicus,,,10116.0,,,1,,8684,N,50597,,1,,A,CHEMBL623130,,BAO_0000218,
11465,Rattus norvegicus,,,10116.0,,,1,,8684,N,50597,,1,,A,CHEMBL623131,,BAO_0000218,
11466,Rattus norvegicus,,,10116.0,,,1,,8684,N,50597,,1,,A,CHEMBL623132,,BAO_0000218,
11467,Rattus norvegicus,,2107.0,10116.0,,,1,,8319,N,50597,,1,Liver,A,CHEMBL623133,,BAO_0000218,
11468,Rattus norvegicus,,,10116.0,,,1,,8319,N,50597,,1,,A,CHEMBL623134,,BAO_0000218,
11469,Rattus norvegicus,,,10116.0,,,1,,8319,N,50597,,1,,A,CHEMBL874389,,BAO_0000218,
11470,Rattus norvegicus,,,10116.0,,,1,,8319,N,50597,,1,,A,CHEMBL623135,,BAO_0000218,
11471,Rattus norvegicus,,,10116.0,,,1,,8319,N,50597,,1,,A,CHEMBL623136,,BAO_0000218,
11472,Rattus norvegicus,,,10116.0,,,1,,8319,N,50597,,1,,A,CHEMBL623137,,BAO_0000218,
11473,Rattus norvegicus,,,10116.0,,,1,,8319,N,50597,,1,,A,CHEMBL623138,,BAO_0000218,
11474,Rattus norvegicus,,2113.0,10116.0,,,1,,8319,N,50597,,1,Kidney,A,CHEMBL623139,,BAO_0000218,
11475,Rattus norvegicus,,2113.0,10116.0,,,1,,8319,N,50597,,1,Kidney,A,CHEMBL623140,,BAO_0000218,
11476,Rattus norvegicus,,2107.0,10116.0,,,1,,8319,N,50597,,1,Liver,A,CHEMBL623141,,BAO_0000218,
11477,Rattus norvegicus,,2107.0,10116.0,,,1,,8319,N,50597,,1,Liver,A,CHEMBL623142,,BAO_0000218,
11478,Rattus norvegicus,,,10116.0,,,1,,8319,N,50597,,1,,A,CHEMBL623143,,BAO_0000218,
11479,Mus musculus,,1088.0,10090.0,,,1,,14571,N,50594,,1,Urine,A,CHEMBL623144,,BAO_0000218,
11480,Rattus norvegicus,,1088.0,10116.0,,,1,,14571,N,50597,,1,Urine,A,CHEMBL623405,,BAO_0000218,
11481,Rattus norvegicus,,,10116.0,,,1,,8319,N,50597,,1,,A,CHEMBL624074,,BAO_0000218,
11482,Rattus norvegicus,,,10116.0,,,1,,8319,N,50597,,1,,A,CHEMBL624075,,BAO_0000218,
11483,Rattus norvegicus,,,10116.0,,,1,,8319,N,50597,,1,,A,CHEMBL624076,,BAO_0000218,
11484,Rattus norvegicus,,,10116.0,,,1,,8319,N,50597,,1,,A,CHEMBL624077,,BAO_0000218,
11485,Rattus norvegicus,,,10116.0,,,1,,8319,N,50597,,1,,A,CHEMBL624078,,BAO_0000218,
11486,Rattus norvegicus,,2113.0,10116.0,,,1,,8319,N,50597,,1,Kidney,A,CHEMBL624079,,BAO_0000218,
11487,Rattus norvegicus,,2113.0,10116.0,,,1,,8319,N,50597,,1,Kidney,A,CHEMBL624261,,BAO_0000218,
11488,Rattus norvegicus,,,10116.0,,,1,,8319,N,50597,,1,,A,CHEMBL624262,,BAO_0000218,
11489,Rattus norvegicus,,,10116.0,,,1,,8319,N,50597,,1,,A,CHEMBL624263,,BAO_0000218,
11490,Rattus norvegicus,,,10116.0,,,1,,8319,N,50597,,1,,A,CHEMBL624264,,BAO_0000218,
11491,Rattus norvegicus,,,10116.0,,,1,,8319,N,50597,,1,,A,CHEMBL624265,,BAO_0000218,
11492,Rattus norvegicus,,,10116.0,,,1,,8319,N,50597,,1,,A,CHEMBL624266,,BAO_0000218,
11493,Rattus norvegicus,,,10116.0,,,1,,8319,N,50597,,1,,A,CHEMBL624267,,BAO_0000218,
11494,Rattus norvegicus,,,10116.0,,,1,,8319,N,50597,,1,,A,CHEMBL624268,,BAO_0000218,
11495,Rattus norvegicus,,,10116.0,,,1,,8319,N,50597,,1,,A,CHEMBL875227,,BAO_0000218,
11496,Rattus norvegicus,,2113.0,10116.0,,,1,,8319,N,50597,,1,Kidney,A,CHEMBL624269,,BAO_0000218,
11497,Rattus norvegicus,,2113.0,10116.0,,,1,,8319,N,50597,,1,Kidney,A,CHEMBL624270,,BAO_0000218,
11498,Rattus norvegicus,,,10116.0,,,1,,8319,N,50597,,1,,A,CHEMBL624271,,BAO_0000218,
11499,Rattus norvegicus,,,10116.0,,,1,,8319,N,50597,,1,,A,CHEMBL624272,,BAO_0000218,
11500,Rattus norvegicus,,,10116.0,,,1,,8319,N,50597,,1,,A,CHEMBL624273,,BAO_0000218,
11501,Rattus norvegicus,,1088.0,10116.0,,,1,,12064,N,50597,,1,Urine,A,CHEMBL624274,,BAO_0000218,
11502,Rattus norvegicus,,1088.0,10116.0,,,1,,12064,N,50597,,1,Urine,A,CHEMBL624275,,BAO_0000218,
11503,Rattus norvegicus,,1088.0,10116.0,,,1,,12064,N,50597,,1,Urine,A,CHEMBL624276,,BAO_0000218,
11504,Rattus norvegicus,,1088.0,10116.0,,,1,,12038,N,50597,,1,Urine,A,CHEMBL624277,,BAO_0000218,
11505,,,,,,,1,,14314,U,22224,,0,,A,CHEMBL624278,,BAO_0000019,
11506,,,,,,,1,,14314,U,22224,,0,,A,CHEMBL624279,,BAO_0000019,
11507,Rattus norvegicus,,1988.0,10116.0,,,1,,11488,N,50597,,1,Feces,A,CHEMBL624280,,BAO_0000218,
11508,Rattus norvegicus,,1988.0,10116.0,,,1,,11488,N,50597,,1,Feces,A,CHEMBL624281,,BAO_0000218,
11509,Rattus norvegicus,,1988.0,10116.0,,,1,,11488,N,50597,,1,Feces,A,CHEMBL622933,,BAO_0000218,
11510,Rattus norvegicus,,1988.0,10116.0,,,1,,11488,N,50597,,1,Feces,A,CHEMBL622934,,BAO_0000218,
11511,Rattus norvegicus,,2107.0,10116.0,In vivo,,1,,8829,N,50597,,1,Liver,A,CHEMBL622935,,BAO_0000218,
11512,Rattus norvegicus,,2107.0,10116.0,In vivo,,1,,8829,N,50597,,1,Liver,A,CHEMBL622936,,BAO_0000218,
11513,Rattus norvegicus,,2107.0,10116.0,In vivo,,1,,8829,N,50597,,1,Liver,A,CHEMBL875228,,BAO_0000218,
11514,Rattus norvegicus,,2048.0,10116.0,In vivo,,1,,8829,N,50597,,1,Lung,A,CHEMBL622937,,BAO_0000218,
11515,Rattus norvegicus,,2048.0,10116.0,In vivo,,1,,8829,N,50597,,1,Lung,A,CHEMBL622938,,BAO_0000218,
11516,Rattus norvegicus,,2048.0,10116.0,In vivo,,1,,8829,N,50597,,1,Lung,A,CHEMBL619736,,BAO_0000218,
11517,Rattus norvegicus,,2048.0,10116.0,In vivo,,1,,8829,N,50597,,1,Lung,A,CHEMBL625117,,BAO_0000218,
11518,Rattus norvegicus,,2048.0,10116.0,In vivo,,1,,8829,N,50597,,1,Lung,A,CHEMBL625118,,BAO_0000218,
11519,Rattus norvegicus,,2048.0,10116.0,In vivo,,1,,8829,N,50597,,1,Lung,A,CHEMBL625119,,BAO_0000218,
11520,Rattus norvegicus,,2037.0,10116.0,In vivo,,1,,14972,N,50597,,1,Cerebellum,A,CHEMBL625120,,BAO_0000218,
11521,Rattus norvegicus,,,10116.0,In vivo,,1,,14972,N,50597,,1,,A,CHEMBL625121,,BAO_0000218,
11522,Rattus norvegicus,,10000006.0,10116.0,In vivo,,1,,14972,N,50597,,1,Thalamus,A,CHEMBL625122,,BAO_0000218,
11523,Rattus norvegicus,,178.0,10116.0,In vivo,,1,,14608,N,50597,,1,Blood,A,CHEMBL622204,,BAO_0000218,
11524,Rattus norvegicus,,178.0,10116.0,In vivo,,1,,14608,N,50597,,1,Blood,A,CHEMBL877503,,BAO_0000218,
11525,Rattus norvegicus,,178.0,10116.0,In vivo,,1,,14608,N,50597,,1,Blood,A,CHEMBL627127,,BAO_0000218,
11526,,,10000000.0,,In vivo,,1,,14608,U,22224,,0,Hippocampus,A,CHEMBL627128,,BAO_0000218,
11527,,,10000000.0,,In vivo,,1,,14608,U,22224,,0,Hippocampus,A,CHEMBL627129,,BAO_0000218,
11528,,,10000000.0,,In vivo,,1,,14608,U,22224,,0,Hippocampus,A,CHEMBL627130,,BAO_0000218,
11529,Rattus norvegicus,,955.0,10116.0,In vivo,,1,,14608,N,50597,,1,Brain,A,CHEMBL627131,,BAO_0000218,
11530,Rattus norvegicus,,955.0,10116.0,In vivo,,1,,14608,N,50597,,1,Brain,A,CHEMBL627132,,BAO_0000218,
11531,Rattus norvegicus,,955.0,10116.0,In vivo,,1,,14608,N,50597,,1,Brain,A,CHEMBL627133,,BAO_0000218,
11532,Rattus norvegicus,,2037.0,10116.0,In vivo,,1,,14608,N,50597,,1,Cerebellum,A,CHEMBL627134,,BAO_0000218,
11533,Rattus norvegicus,,2037.0,10116.0,In vivo,,1,,14608,N,50597,,1,Cerebellum,A,CHEMBL627135,,BAO_0000218,
11534,Rattus norvegicus,,2037.0,10116.0,In vivo,,1,,14608,N,50597,,1,Cerebellum,A,CHEMBL627136,,BAO_0000218,
11535,Rattus norvegicus,,,10116.0,In vivo,,1,,14608,N,50597,,1,,A,CHEMBL628435,,BAO_0000218,
11536,Rattus norvegicus,,,10116.0,In vivo,,1,,14608,N,50597,,1,,A,CHEMBL628436,,BAO_0000218,
11537,Rattus norvegicus,,,10116.0,In vivo,,1,,14608,N,50597,,1,,A,CHEMBL628437,,BAO_0000218,
11538,Rattus norvegicus,,948.0,10116.0,In vivo,,1,,14608,N,50597,,1,Heart,A,CHEMBL628438,,BAO_0000218,
11539,Rattus norvegicus,,948.0,10116.0,In vivo,,1,,14608,N,50597,,1,Heart,A,CHEMBL628439,,BAO_0000218,
11540,Rattus norvegicus,,948.0,10116.0,In vivo,,1,,14608,N,50597,,1,Heart,A,CHEMBL628440,,BAO_0000218,
11541,Rattus norvegicus,,10000000.0,10116.0,In vivo,,1,,14608,N,50597,,1,Hippocampus,A,CHEMBL628441,,BAO_0000218,
11542,Rattus norvegicus,,10000000.0,10116.0,In vivo,,1,,14608,N,50597,,1,Hippocampus,A,CHEMBL628442,,BAO_0000218,
11543,Rattus norvegicus,,10000000.0,10116.0,In vivo,,1,,14608,N,50597,,1,Hippocampus,A,CHEMBL628443,,BAO_0000218,
11544,Rattus norvegicus,,2113.0,10116.0,In vivo,,1,,14608,N,50597,,1,Kidney,A,CHEMBL628444,,BAO_0000218,
11545,Rattus norvegicus,,2113.0,10116.0,In vivo,,1,,14608,N,50597,,1,Kidney,A,CHEMBL628445,,BAO_0000218,
11546,Rattus norvegicus,,2113.0,10116.0,In vivo,,1,,14608,N,50597,,1,Kidney,A,CHEMBL877504,,BAO_0000218,
11547,Rattus norvegicus,,2107.0,10116.0,In vivo,,1,,14608,N,50597,,1,Liver,A,CHEMBL628446,,BAO_0000218,
11548,Rattus norvegicus,,2107.0,10116.0,In vivo,,1,,14608,N,50597,,1,Liver,A,CHEMBL626874,,BAO_0000218,
11549,Rattus norvegicus,,2107.0,10116.0,In vivo,,1,,14608,N,50597,,1,Liver,A,CHEMBL626875,,BAO_0000218,
11550,Rattus norvegicus,,2048.0,10116.0,In vivo,,1,,14608,N,50597,,1,Lung,A,CHEMBL626876,,BAO_0000218,
11551,Rattus norvegicus,,2048.0,10116.0,In vivo,,1,,14608,N,50597,,1,Lung,A,CHEMBL626877,,BAO_0000218,
11552,Rattus norvegicus,,2048.0,10116.0,In vivo,,1,,14608,N,50597,,1,Lung,A,CHEMBL626878,,BAO_0000218,
11553,Rattus norvegicus,,2385.0,10116.0,In vivo,,1,,14608,N,50597,,1,Muscle tissue,A,CHEMBL626879,,BAO_0000218,
11554,Simiiformes,,1969.0,314293.0,In vivo,,1,,8918,U,22224,,0,Plasma,A,CHEMBL626880,,BAO_0000218,
11555,Mus musculus,,1969.0,10090.0,In vivo,,1,,8918,N,50594,,1,Plasma,A,CHEMBL626881,,BAO_0000218,
11556,Rattus norvegicus,,1969.0,10116.0,In vivo,,1,,8918,N,50597,,1,Plasma,A,CHEMBL626882,,BAO_0000218,
11557,Canis lupus familiaris,,1969.0,9615.0,In vivo,,1,,14470,N,50588,,1,Plasma,A,CHEMBL626883,,BAO_0000218,
11558,Rattus norvegicus,,,10116.0,In vivo,,1,,14393,N,50597,,1,,A,CHEMBL626884,,BAO_0000218,
11559,Rattus norvegicus,,,10116.0,In vivo,,1,,14886,N,50597,,1,,A,CHEMBL626885,,BAO_0000218,
11560,Rattus norvegicus,,,10116.0,In vivo,,1,,14886,N,50597,,1,,A,CHEMBL626886,,BAO_0000218,
11561,Rattus norvegicus,,,10116.0,In vivo,,1,,14886,N,50597,,1,,A,CHEMBL626887,,BAO_0000218,
11562,Rattus norvegicus,,,10116.0,In vivo,,1,,14393,N,50597,,1,,A,CHEMBL626888,,BAO_0000218,
11563,Canis lupus familiaris,,,9615.0,In vivo,,1,,13465,N,50588,,1,,A,CHEMBL626889,,BAO_0000218,
11564,Simiiformes,,,314293.0,In vivo,,1,,13465,U,22224,,0,,A,CHEMBL626761,,BAO_0000218,
11565,Canis lupus familiaris,,,9615.0,In vivo,,1,,13465,N,50588,,1,,A,CHEMBL626762,,BAO_0000218,
11566,Canis lupus familiaris,,,9615.0,In vivo,,1,,13465,N,50588,,1,,A,CHEMBL626763,,BAO_0000218,
11567,Rattus norvegicus,,,10116.0,In vivo,,1,,13465,N,50597,,1,,A,CHEMBL626764,,BAO_0000218,
11568,Rattus norvegicus,,,10116.0,In vivo,,1,,13465,N,50597,,1,,A,CHEMBL626765,,BAO_0000218,
11569,Canis lupus familiaris,,,9615.0,In vivo,,1,,13465,N,50588,,1,,A,CHEMBL626766,,BAO_0000218,
11570,Rattus norvegicus,,,10116.0,In vivo,,1,,13465,N,50597,,1,,A,CHEMBL626767,,BAO_0000218,
11571,Rattus norvegicus,,,10116.0,In vivo,,1,,13465,N,50597,,1,,A,CHEMBL626768,,BAO_0000218,
11572,Canis lupus familiaris,,,9615.0,In vivo,,1,,13465,N,50588,,1,,A,CHEMBL626769,,BAO_0000218,
11573,Canis lupus familiaris,,,9615.0,In vivo,,1,,13465,N,50588,,1,,A,CHEMBL874463,,BAO_0000218,
11574,Simiiformes,,,314293.0,In vivo,,1,,13465,U,22224,,0,,A,CHEMBL626770,,BAO_0000218,
11575,Simiiformes,,,314293.0,In vivo,,1,,13465,U,22224,,0,,A,CHEMBL626771,,BAO_0000218,
11576,Rattus norvegicus,,,10116.0,In vivo,,1,,13465,N,50597,,1,,A,CHEMBL626772,,BAO_0000218,
11577,Macaca fascicularis,,,9541.0,In vivo,,1,,14731,N,100710,,1,,A,CHEMBL626773,,BAO_0000218,
11578,Mus musculus,,,10090.0,In vivo,,1,,14731,N,50594,,1,,A,CHEMBL626774,,BAO_0000218,
11579,Canis lupus familiaris,,,9615.0,In vivo,,1,,13376,N,50588,,1,,A,CHEMBL626775,,BAO_0000218,
11580,Canis lupus familiaris,,,9615.0,In vivo,,1,,13376,N,50588,,1,,A,CHEMBL626776,,BAO_0000218,
11581,Rattus norvegicus,,,10116.0,In vivo,,1,,14443,N,50597,,1,,A,CHEMBL626777,,BAO_0000218,
11582,Simiiformes,,1969.0,314293.0,In vivo,,1,,13465,U,22224,,0,Plasma,A,CHEMBL626778,,BAO_0000218,
11583,Rattus norvegicus,,,10116.0,In vivo,,1,,16359,U,22224,,0,,A,CHEMBL626779,,BAO_0000218,
11584,Rattus norvegicus,,,10116.0,In vivo,,1,,16359,U,22224,,0,,A,CHEMBL626780,,BAO_0000218,
11585,,,1969.0,,In vivo,,1,,15618,U,22224,,0,Plasma,A,CHEMBL626781,,BAO_0000218,
11586,Rattus norvegicus,,,10116.0,In vivo,,1,,14554,N,50597,,1,,A,CHEMBL632164,,BAO_0000218,
11587,Canis lupus familiaris,,,9615.0,In vivo,,1,,11537,N,50588,,1,,A,CHEMBL632165,,BAO_0000218,
11588,Mus musculus,,,10090.0,In vivo,,1,,11537,N,50594,,1,,A,CHEMBL632166,,BAO_0000218,
11589,Canis lupus familiaris,,,9615.0,In vivo,,1,,11537,N,50588,,1,,A,CHEMBL632167,,BAO_0000218,
11590,Mus musculus,,,10090.0,In vivo,,1,,11537,N,50594,,1,,A,CHEMBL632168,,BAO_0000218,
11591,Rattus norvegicus,,1969.0,10116.0,In vivo,,1,,2021,U,22224,,0,Plasma,A,CHEMBL632169,,BAO_0000218,
11592,Canis lupus familiaris,,1969.0,9615.0,In vivo,,1,,5932,N,50588,,1,Plasma,A,CHEMBL632170,,BAO_0000218,
11593,Rattus norvegicus,,1969.0,10116.0,In vivo,,1,,5932,N,50597,,1,Plasma,A,CHEMBL632171,,BAO_0000218,
11594,Rattus norvegicus,,1969.0,10116.0,In vivo,,1,,17320,N,50597,,1,Plasma,A,CHEMBL632172,,BAO_0000218,
11595,Mus musculus,,1969.0,10090.0,In vivo,,1,,15831,N,50594,,1,Plasma,A,CHEMBL632173,,BAO_0000218,
11596,Rattus norvegicus,,,10116.0,In vivo,,1,,15078,N,50597,,1,,A,CHEMBL632174,,BAO_0000218,
11597,Rattus norvegicus,,,10116.0,In vivo,,1,,14941,N,50597,,1,,A,CHEMBL632175,,BAO_0000218,
11598,Canis lupus familiaris,,1969.0,9615.0,In vivo,,1,,15343,N,50588,,1,Plasma,A,CHEMBL632176,,BAO_0000218,
11599,Rattus norvegicus,,1969.0,10116.0,In vivo,,1,,15343,N,50597,,1,Plasma,A,CHEMBL632177,,BAO_0000218,
11600,Rattus norvegicus,,1969.0,10116.0,In vivo,,1,,14856,N,50597,,1,Plasma,A,CHEMBL632178,,BAO_0000218,
11601,Rattus norvegicus,,,10116.0,In vivo,,1,,13129,N,50597,,1,,A,CHEMBL632179,,BAO_0000218,
11602,Rattus norvegicus,,178.0,10116.0,In vivo,,1,,13098,N,50597,,1,Blood,A,CHEMBL632180,,BAO_0000218,
11603,Rattus norvegicus,,178.0,10116.0,In vivo,,1,,13098,N,50597,,1,Blood,A,CHEMBL632181,,BAO_0000218,
11604,Rattus norvegicus,,178.0,10116.0,In vivo,,1,,13098,N,50597,,1,Blood,A,CHEMBL632182,,BAO_0000218,
11605,Mus musculus,,178.0,10090.0,In vivo,,1,,15478,U,22224,,0,Blood,A,CHEMBL632183,,BAO_0000218,
11606,Canis lupus familiaris,,,9615.0,In vivo,,1,,15341,N,50588,,1,,A,CHEMBL632184,,BAO_0000218,
11607,Rattus norvegicus,,,10116.0,In vivo,,1,,15341,N,50597,,1,,A,CHEMBL874470,,BAO_0000218,
11608,Rattus norvegicus,,,10116.0,,,1,,8684,N,50597,,1,,A,CHEMBL631302,,BAO_0000218,
11609,Rattus norvegicus,,,10116.0,,,1,,8684,N,50597,,1,,A,CHEMBL631303,,BAO_0000218,
11610,Rattus norvegicus,,,10116.0,,,1,,8684,N,50597,,1,,A,CHEMBL631304,,BAO_0000218,
11611,Rattus norvegicus,,,10116.0,,,1,,8684,N,50597,,1,,A,CHEMBL631305,,BAO_0000218,
11612,Rattus norvegicus,,,10116.0,,,1,,8684,N,50597,,1,,A,CHEMBL631306,,BAO_0000218,
11613,Rattus norvegicus,,,10116.0,,,1,,8684,N,50597,,1,,A,CHEMBL631307,,BAO_0000218,
11614,Rattus norvegicus,,,10116.0,,,1,,8684,N,50597,,1,,A,CHEMBL631308,,BAO_0000218,
11615,Rattus norvegicus,,,10116.0,,,1,,8684,N,50597,,1,,A,CHEMBL625557,,BAO_0000218,
11616,Rattus norvegicus,,2106.0,10116.0,,,1,,8684,N,50597,,1,Spleen,A,CHEMBL625558,,BAO_0000218,
11617,Rattus norvegicus,,2106.0,10116.0,,,1,,8684,N,50597,,1,Spleen,A,CHEMBL625559,,BAO_0000218,
11618,Rattus norvegicus,,2106.0,10116.0,,,1,,8684,N,50597,,1,Spleen,A,CHEMBL625560,,BAO_0000218,
11619,Rattus norvegicus,,2106.0,10116.0,,,1,,8684,N,50597,,1,Spleen,A,CHEMBL625561,,BAO_0000218,
11620,Rattus norvegicus,,2106.0,10116.0,,,1,,8684,N,50597,,1,Spleen,A,CHEMBL625562,,BAO_0000218,
11621,Rattus norvegicus,,2106.0,10116.0,,,1,,8684,N,50597,,1,Spleen,A,CHEMBL875320,,BAO_0000218,
11622,Rattus norvegicus,,2106.0,10116.0,,,1,,8684,N,50597,,1,Spleen,A,CHEMBL625563,,BAO_0000218,
11623,Rattus norvegicus,,2106.0,10116.0,,,1,,8684,N,50597,,1,Spleen,A,CHEMBL625564,,BAO_0000218,
11624,Rattus norvegicus,,995.0,10116.0,,,1,,8684,N,50597,,1,Uterus,A,CHEMBL625565,,BAO_0000218,
11625,Rattus norvegicus,,995.0,10116.0,,,1,,8684,N,50597,,1,Uterus,A,CHEMBL625566,,BAO_0000218,
11626,Rattus norvegicus,,995.0,10116.0,,,1,,8684,N,50597,,1,Uterus,A,CHEMBL625567,,BAO_0000218,
11627,Rattus norvegicus,,995.0,10116.0,,,1,,8684,N,50597,,1,Uterus,A,CHEMBL625568,,BAO_0000218,
11628,Rattus norvegicus,,995.0,10116.0,,,1,,8684,N,50597,,1,Uterus,A,CHEMBL628217,,BAO_0000218,
11629,Rattus norvegicus,,995.0,10116.0,,,1,,8684,N,50597,,1,Uterus,A,CHEMBL628218,,BAO_0000218,
11630,Rattus norvegicus,,995.0,10116.0,,,1,,8684,N,50597,,1,Uterus,A,CHEMBL628219,,BAO_0000218,
11631,Rattus norvegicus,,995.0,10116.0,,,1,,8684,N,50597,,1,Uterus,A,CHEMBL628220,,BAO_0000218,
11632,,,,,,,1,,8926,U,22224,,0,,A,CHEMBL628221,,BAO_0000019,
11633,,,,,,,1,,8926,U,22224,,0,,A,CHEMBL628222,,BAO_0000019,
11634,,,,,,,1,,8926,U,22224,,0,,A,CHEMBL628223,,BAO_0000019,
11635,,,,,,,1,,8926,U,22224,,0,,A,CHEMBL628224,,BAO_0000019,
11636,,,,,,,1,,8926,U,22224,,0,,A,CHEMBL628225,,BAO_0000019,
11637,,,,,,,1,,8926,U,22224,,0,,A,CHEMBL628226,,BAO_0000019,
11638,,,,,,,1,,8926,U,22224,,0,,A,CHEMBL628227,,BAO_0000019,
11639,,,,,,,1,,8926,U,22224,,0,,A,CHEMBL875481,,BAO_0000019,
11640,,,,,,,1,,8926,U,22224,,0,,A,CHEMBL628228,,BAO_0000019,
11641,,,,,,,1,,8926,U,22224,,0,,A,CHEMBL628229,,BAO_0000019,
11642,,,,,,,1,,8926,U,22224,,0,,A,CHEMBL628230,,BAO_0000019,
11643,,,,,,,1,,8926,U,22224,,0,,A,CHEMBL628231,,BAO_0000019,
11644,,,,,,,1,,8926,U,22224,,0,,A,CHEMBL628232,,BAO_0000019,
11645,,,,,,,1,,8926,U,22224,,0,,A,CHEMBL628233,,BAO_0000019,
11646,,,,,,,1,,8926,U,22224,,0,,A,CHEMBL628234,,BAO_0000019,
11647,,,,,,,1,,8926,U,22224,,0,,A,CHEMBL628235,,BAO_0000019,
11648,,,,,,,1,,8926,U,22224,,0,,A,CHEMBL628236,,BAO_0000019,
11649,,,,,,,1,,8926,U,22224,,0,,A,CHEMBL628237,,BAO_0000019,
11650,,,,,,,1,,8926,U,22224,,0,,A,CHEMBL628238,,BAO_0000019,
11651,,,,,,,1,,8926,U,22224,,0,,A,CHEMBL628239,,BAO_0000019,
11652,,,,,,,1,,8926,U,22224,,0,,A,CHEMBL628240,,BAO_0000019,
11653,,,,,,,1,,8926,U,22224,,0,,A,CHEMBL628241,,BAO_0000019,
11654,,,,,,,1,,8926,U,22224,,0,,A,CHEMBL628242,,BAO_0000019,
11655,,,,,,,1,,8926,U,22224,,0,,A,CHEMBL875482,,BAO_0000019,
11656,,,,,,,1,,8926,U,22224,,0,,A,CHEMBL628243,,BAO_0000019,
11657,,,,,,,1,,8926,U,22224,,0,,A,CHEMBL628244,,BAO_0000019,
11658,,,,,,,1,,8926,U,22224,,0,,A,CHEMBL628245,,BAO_0000019,
11659,,,,,,,1,,8926,U,22224,,0,,A,CHEMBL628246,,BAO_0000019,
11660,,,,,,,1,,8926,U,22224,,0,,A,CHEMBL628247,,BAO_0000019,
11661,,,,,,,1,,8926,U,22224,,0,,A,CHEMBL628248,,BAO_0000019,
11662,,,,,,,1,,8926,U,22224,,0,,A,CHEMBL628249,,BAO_0000019,
11663,Mus musculus,,,10090.0,,,1,,14839,N,50594,,1,,A,CHEMBL625452,,BAO_0000218,
11664,Mus musculus,,,10090.0,,,1,,14839,N,50594,,1,,A,CHEMBL625453,,BAO_0000218,
11665,Mus musculus,,,10090.0,,,1,,14839,N,50594,,1,,A,CHEMBL625454,,BAO_0000218,
11666,Mus musculus,,,10090.0,,,1,,14839,N,50594,,1,,A,CHEMBL623844,,BAO_0000218,
11667,Rattus norvegicus,,,10116.0,,,1,,12178,N,50597,,1,,A,CHEMBL623845,,BAO_0000218,
11668,Rattus norvegicus,,,10116.0,,,1,,12178,N,50597,,1,,A,CHEMBL623846,,BAO_0000218,
11669,,,,,,,1,,12178,U,22224,,0,,A,CHEMBL623847,,BAO_0000218,
11670,Macaca fascicularis,,,9541.0,,,1,,12186,N,100710,,1,,A,CHEMBL623848,,BAO_0000218,
11671,Macaca fascicularis,,,9541.0,,,1,,12186,N,100710,,1,,A,CHEMBL623849,,BAO_0000218,
11672,Macaca fascicularis,,,9541.0,,,1,,12186,N,100710,,1,,A,CHEMBL623850,,BAO_0000218,
11673,Macaca fascicularis,,,9541.0,,,1,,12186,N,100710,,1,,A,CHEMBL623851,,BAO_0000218,
11674,Simiiformes,,,314293.0,,,1,,12187,U,22224,,0,,A,CHEMBL623852,,BAO_0000218,
11675,Mustela putorius furo,,,9669.0,,,1,,12187,N,50506,,1,,A,CHEMBL624551,,BAO_0000218,
11676,Mustela putorius furo,,,9669.0,,,1,,12187,N,50506,,1,,A,CHEMBL624552,,BAO_0000218,
11677,Simiiformes,,,314293.0,,,1,,12187,U,22224,,0,,A,CHEMBL624553,,BAO_0000218,
11678,Simiiformes,,,314293.0,,,1,,12187,U,22224,,0,,A,CHEMBL624554,,BAO_0000218,
11679,Rattus norvegicus,,,10116.0,,,1,,12187,N,50597,,1,,A,CHEMBL624555,,BAO_0000218,
11680,Rattus norvegicus,,,10116.0,,,1,,12187,N,50597,,1,,A,CHEMBL624741,,BAO_0000218,
11681,Canis lupus familiaris,,,9615.0,,,1,,14122,N,50588,,1,,A,CHEMBL624742,,BAO_0000218,
11682,Cricetinae,,,10026.0,,,1,,14122,N,100712,,1,,A,CHEMBL624743,,BAO_0000218,
11683,Rattus norvegicus,,,10116.0,,,1,,14122,N,50597,,1,,A,CHEMBL877606,,BAO_0000218,
11684,,,,,,,1,,13391,U,22224,,0,,A,CHEMBL624744,,BAO_0000218,
11685,,,178.0,,,,1,,13391,U,22224,,0,Blood,A,CHEMBL624745,,BAO_0000218,
11686,,,178.0,,,,1,,13391,U,22224,,0,Blood,A,CHEMBL624746,,BAO_0000218,
11687,,,178.0,,,,1,,13391,U,22224,,0,Blood,A,CHEMBL624747,,BAO_0000218,
11688,,,,,,,1,,16360,U,22224,,0,,A,CHEMBL624748,,BAO_0000019,
11689,Canis lupus familiaris,,,9615.0,,,1,,3673,N,50588,,1,,A,CHEMBL622504,,BAO_0000218,
11690,Canis lupus familiaris,,,9615.0,,,1,,14122,N,50588,,1,,A,CHEMBL622505,,BAO_0000218,
11691,Cricetinae,,,10026.0,,,1,,14122,N,100712,,1,,A,CHEMBL622506,,BAO_0000218,
11692,Cricetinae,,,10026.0,,,1,,14122,N,100712,,1,,A,CHEMBL622507,,BAO_0000218,
