miller2_fsclr,miller2_trddvlpmnt(mrkr),miller2_bdvrst(mrkr),miller2_rbnsss(mrkr),miller2_chldrnsss(mrkr),miller2_thsss(mrkr),miller2_ndgnssss(mrkr),miller2_dsbltsss(mrkr),miller2_ctstlfrdvlpmnt(mrkr),miller2_knwldgfrdvlpmnt(mrkr),miller2_gndrqlt(mrkr),miller2_rgnstnd,miller2_rgnstnnm,miller2_rgnstntp,miller2_rgnstnclss,miller2_rgnstnsb-clss,miller2_cntnntd,miller2_cntnntnm,miller2_prjctbrwsrcntrd,miller2_cntrrgnd,miller2_cntrrgnnm,miller2_cntrrgnprcnt,miller2_sctrd,miller2_sctrnm,miller2_sctrprcnt,miller2_mntspnt
2009/2010,1,0,0,0,0,1,0,0,0,2,1001140,North-South Institute Institut Nord-Sud,Canadian Non-Profit Making,Civil Society,NGO,1,America,X2,X2,Americas MC,0.32,32110,Industrial policy and administrative management,0.09,28726.56
2009/2010,1,0,0,0,0,1,0,0,0,2,1001140,North-South Institute Institut Nord-Sud,Canadian Non-Profit Making,Civil Society,NGO,1,America,X2,X2,Americas MC,0.32,33110,Trade policy and administrative management,0.09,28726.56
2009/2010,1,0,0,0,0,1,0,0,0,2,1001140,North-South Institute Institut Nord-Sud,Canadian Non-Profit Making,Civil Society,NGO,1,America,X2,X2,Americas MC,0.32,99820,Promotion of development awareness,0.1,31918.4
2009/2010,1,0,0,0,0,1,0,0,0,2,1001140,North-South Institute Institut Nord-Sud,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,X3,X3,Asia MC,0.18,15110,Public sector policy and administrative management,0.18,32317.38
2009/2010,1,0,0,0,0,1,0,0,0,2,1001140,North-South Institute Institut Nord-Sud,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,X3,X3,Asia MC,0.18,15111,Public finance management,0.045,8079.345
2009/2010,1,0,0,0,0,1,0,0,0,2,1001140,North-South Institute Institut Nord-Sud,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,X3,X3,Asia MC,0.18,15150,Democratic participation and civil society,0.18,32317.38
2009/2010,1,0,0,0,0,1,0,0,0,2,1001140,North-South Institute Institut Nord-Sud,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,X3,X3,Asia MC,0.18,15210,Security system management and reform,0.09,16158.69
2009/2010,1,0,0,0,0,1,0,0,0,2,1001140,North-South Institute Institut Nord-Sud,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,X3,X3,Asia MC,0.18,15230,Participation in international peacekeeping operations,0.09,16158.69
2009/2010,1,0,0,0,0,1,0,0,0,2,1001140,North-South Institute Institut Nord-Sud,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,X3,X3,Asia MC,0.18,16020,Employment policy and administrative management,0.09,16158.69
2009/2010,1,0,0,0,0,1,0,0,0,2,1001140,North-South Institute Institut Nord-Sud,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,X3,X3,Asia MC,0.18,25010,Business support services and institutions,0.045,8079.345
2009/2010,1,0,0,0,0,1,0,0,0,2,1001140,North-South Institute Institut Nord-Sud,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,X3,X3,Asia MC,0.18,32110,Industrial policy and administrative management,0.09,16158.69
2009/2010,1,0,0,0,0,1,0,0,0,2,1001140,North-South Institute Institut Nord-Sud,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,X3,X3,Asia MC,0.18,33110,Trade policy and administrative management,0.09,16158.69
2009/2010,1,0,0,0,0,1,0,0,0,2,1001140,North-South Institute Institut Nord-Sud,Canadian Non-Profit Making,Civil Society,NGO,3,Asia,X3,X3,Asia MC,0.18,99820,Promotion of development awareness,0.1,17954.1
2009/2010,0,0,0,1,0,0,1,0,0,0,1012784,Handicap International Canada,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,KE,KE,Kenya,1.0,11120,Education facilities and training,0.3,36000.0
2009/2010,0,0,0,1,0,0,1,0,0,0,1012784,Handicap International Canada,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,KE,KE,Kenya,1.0,11130,Teacher training,0.4,48000.0
2009/2010,0,0,0,1,0,0,1,0,0,0,1012784,Handicap International Canada,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,KE,KE,Kenya,1.0,11220,Primary education,0.2,24000.0
2009/2010,0,0,0,1,0,0,1,0,0,0,1012784,Handicap International Canada,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,KE,KE,Kenya,1.0,11240,Early childhood education,0.1,12000.0
2009/2010,0,0,0,0,0,0,0,0,0,0,1000115,HOPE International Development Agency,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,SD,SD,Sudan,1.0,14031,Basic drinking water supply,0.4,44877.2
2009/2010,0,0,0,0,0,0,0,0,0,0,1000115,HOPE International Development Agency,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,SD,SD,Sudan,1.0,14032,Basic sanitation,0.4,44877.2
2009/2010,0,0,0,0,0,0,0,0,0,0,1000115,HOPE International Development Agency,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,SD,SD,Sudan,1.0,14081,Education and training in water supply and sanitation,0.2,22438.6
2009/2010,1,1,0,1,1,0,0,0,1,2,1001213,Canadian Physicians for Aid & Relief,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,CA,Canada,0.05,12240,Basic nutrition,0.24,7202.016
2009/2010,1,1,0,1,1,0,0,0,1,2,1001213,Canadian Physicians for Aid & Relief,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,CA,Canada,0.05,15150,Democratic participation and civil society,0.12,3601.008
2009/2010,1,1,0,1,1,0,0,0,1,2,1001213,Canadian Physicians for Aid & Relief,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,CA,Canada,0.05,31120,Agricultural development,0.41,12303.444
2009/2010,1,1,0,1,1,0,0,0,1,2,1001213,Canadian Physicians for Aid & Relief,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,CA,Canada,0.05,31191,Agricultural services,0.18,5401.512
2009/2010,1,1,0,1,1,0,0,0,1,2,1001213,Canadian Physicians for Aid & Relief,Canadian Non-Profit Making,Civil Society,NGO,1,America,CA,CA,Canada,0.05,99820,Promotion of development awareness,0.05,1500.42
2009/2010,1,1,0,1,1,0,0,0,1,2,1001213,Canadian Physicians for Aid & Relief,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,ET,ET,Ethiopia,0.24,12240,Basic nutrition,0.24,34569.6768
2009/2010,1,1,0,1,1,0,0,0,1,2,1001213,Canadian Physicians for Aid & Relief,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,ET,ET,Ethiopia,0.24,15150,Democratic participation and civil society,0.12,17284.8384
2009/2010,1,1,0,1,1,0,0,0,1,2,1001213,Canadian Physicians for Aid & Relief,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,ET,ET,Ethiopia,0.24,31120,Agricultural development,0.41,59056.5312
2009/2010,1,1,0,1,1,0,0,0,1,2,1001213,Canadian Physicians for Aid & Relief,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,ET,ET,Ethiopia,0.24,31191,Agricultural services,0.18,25927.2576
2009/2010,1,1,0,1,1,0,0,0,1,2,1001213,Canadian Physicians for Aid & Relief,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,ET,ET,Ethiopia,0.24,99820,Promotion of development awareness,0.05,7202.016
2009/2010,1,1,0,1,1,0,0,0,1,2,1001213,Canadian Physicians for Aid & Relief,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,MW,MW,Malawi,0.24,12240,Basic nutrition,0.24,34569.6768
2009/2010,1,1,0,1,1,0,0,0,1,2,1001213,Canadian Physicians for Aid & Relief,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,MW,MW,Malawi,0.24,15150,Democratic participation and civil society,0.12,17284.8384
2009/2010,1,1,0,1,1,0,0,0,1,2,1001213,Canadian Physicians for Aid & Relief,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,MW,MW,Malawi,0.24,31120,Agricultural development,0.41,59056.5312
2009/2010,1,1,0,1,1,0,0,0,1,2,1001213,Canadian Physicians for Aid & Relief,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,MW,MW,Malawi,0.24,31191,Agricultural services,0.18,25927.2576
2009/2010,1,1,0,1,1,0,0,0,1,2,1001213,Canadian Physicians for Aid & Relief,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,MW,MW,Malawi,0.24,99820,Promotion of development awareness,0.05,7202.016
2009/2010,1,1,0,1,1,0,0,0,1,2,1001213,Canadian Physicians for Aid & Relief,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,TZ,TZ,"Tanzania,Un Rep",0.24,12240,Basic nutrition,0.24,34569.6768
2009/2010,1,1,0,1,1,0,0,0,1,2,1001213,Canadian Physicians for Aid & Relief,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,TZ,TZ,"Tanzania,Un Rep",0.24,15150,Democratic participation and civil society,0.12,17284.8384
2009/2010,1,1,0,1,1,0,0,0,1,2,1001213,Canadian Physicians for Aid & Relief,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,TZ,TZ,"Tanzania,Un Rep",0.24,31120,Agricultural development,0.41,59056.5312
2009/2010,1,1,0,1,1,0,0,0,1,2,1001213,Canadian Physicians for Aid & Relief,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,TZ,TZ,"Tanzania,Un Rep",0.24,31191,Agricultural services,0.18,25927.2576
2009/2010,1,1,0,1,1,0,0,0,1,2,1001213,Canadian Physicians for Aid & Relief,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,TZ,TZ,"Tanzania,Un Rep",0.24,99820,Promotion of development awareness,0.05,7202.016
2009/2010,1,1,0,1,1,0,0,0,1,2,1001213,Canadian Physicians for Aid & Relief,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,UG,UG,Uganda,0.23,12240,Basic nutrition,0.24,33129.2736
2009/2010,1,1,0,1,1,0,0,0,1,2,1001213,Canadian Physicians for Aid & Relief,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,UG,UG,Uganda,0.23,15150,Democratic participation and civil society,0.12,16564.6368
2009/2010,1,1,0,1,1,0,0,0,1,2,1001213,Canadian Physicians for Aid & Relief,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,UG,UG,Uganda,0.23,31120,Agricultural development,0.41,56595.8424
2009/2010,1,1,0,1,1,0,0,0,1,2,1001213,Canadian Physicians for Aid & Relief,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,UG,UG,Uganda,0.23,31191,Agricultural services,0.18,24846.9552
2009/2010,1,1,0,1,1,0,0,0,1,2,1001213,Canadian Physicians for Aid & Relief,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,UG,UG,Uganda,0.23,99820,Promotion of development awareness,0.05,6901.932
2009/2010,0,0,0,0,0,0,0,0,0,1,1001808,Africa Community Technical Service,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,UG,UG,Uganda,1.0,12240,Basic nutrition,0.2,80000.0
2009/2010,0,0,0,0,0,0,0,0,0,1,1001808,Africa Community Technical Service,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,UG,UG,Uganda,1.0,13040,STD control including HIV/AIDS,0.05,20000.0
2009/2010,0,0,0,0,0,0,0,0,0,1,1001808,Africa Community Technical Service,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,UG,UG,Uganda,1.0,14031,Basic drinking water supply,0.375,150000.0
2009/2010,0,0,0,0,0,0,0,0,0,1,1001808,Africa Community Technical Service,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,UG,UG,Uganda,1.0,14032,Basic sanitation,0.375,150000.0
2009/2010,0,0,0,0,0,0,0,0,1,0,1014978,Dignitas International,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,MW,MW,Malawi,1.0,12220,Basic health care,0.4,109596.8
2009/2010,0,0,0,0,0,0,0,0,1,0,1014978,Dignitas International,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,MW,MW,Malawi,1.0,12281,Health personnel development,0.4,109596.8
2009/2010,0,0,0,0,0,0,0,0,1,0,1014978,Dignitas International,Canadian Non-Profit Making,Civil Society,NGO,2,Africa,MW,MW,Malawi,1.0,13040,STD control including HIV/AIDS,0.2,54798.4
2009/2010,0,1,0,0,0,2,0,0,0,1,1011395,Sovereign Military Hospitaller Order of Malta,Canadian Non-Profit Making,Civil Society,NGO,1,America,BO,BO,Bolivia,1.0,12240,Basic nutrition,0.25,15000.0
2009/2010,0,1,0,0,0,2,0,0,0,1,1011395,Sovereign Military Hospitaller Order of Malta,Canadian Non-Profit Making,Civil Society,NGO,1,America,BO,BO,Bolivia,1.0,31161,Food crop production,0.25,15000.0
2009/2010,0,1,0,0,0,2,0,0,0,1,1011395,Sovereign Military Hospitaller Order of Malta,Canadian Non-Profit Making,Civil Society,NGO,1,America,BO,BO,Bolivia,1.0,31166,Agricultural extension,0.25,15000.0
2009/2010,0,1,0,0,0,2,0,0,0,1,1011395,Sovereign Military Hospitaller Order of Malta,Canadian Non-Profit Making,Civil Society,NGO,1,America,BO,BO,Bolivia,1.0,41030,Bio-diversity,0.25,15000.0
2009/2010,0,0,0,0,1,0,0,1,0,2,1008714,Digital Opportunity Trust,Canadian Non-Profit Making,Civil Society,INTERNATIONAL NGO,1,America,CA,CA,Canada,0.04,16020,Employment policy and administrative management,0.05,315.19
2009/2010,0,0,0,0,1,0,0,1,0,2,1008714,Digital Opportunity Trust,Canadian Non-Profit Making,Civil Society,INTERNATIONAL NGO,1,America,CA,CA,Canada,0.04,22040,Information and communication technology (ICT),0.45,2836.71
2009/2010,0,0,0,0,1,0,0,1,0,2,1008714,Digital Opportunity Trust,Canadian Non-Profit Making,Civil Society,INTERNATIONAL NGO,1,America,CA,CA,Canada,0.04,25010,Business support services and institutions,0.46,2899.748
2009/2010,0,0,0,0,1,0,0,1,0,2,1008714,Digital Opportunity Trust,Canadian Non-Profit Making,Civil Society,INTERNATIONAL NGO,1,America,CA,CA,Canada,0.04,99820,Promotion of development awareness,0.04,252.15200000000002
2009/2010,0,0,0,0,1,0,0,1,0,2,1008714,Digital Opportunity Trust,Canadian Non-Profit Making,Civil Society,INTERNATIONAL NGO,2,Africa,RW,RW,Rwanda,0.96,16020,Employment policy and administrative management,0.05,7564.56
2009/2010,0,0,0,0,1,0,0,1,0,2,1008714,Digital Opportunity Trust,Canadian Non-Profit Making,Civil Society,INTERNATIONAL NGO,2,Africa,RW,RW,Rwanda,0.96,22040,Information and communication technology (ICT),0.45,68081.04
2009/2010,0,0,0,0,1,0,0,1,0,2,1008714,Digital Opportunity Trust,Canadian Non-Profit Making,Civil Society,INTERNATIONAL NGO,2,Africa,RW,RW,Rwanda,0.96,25010,Business support services and institutions,0.46,69593.952
2009/2010,0,0,0,0,1,0,0,1,0,2,1008714,Digital Opportunity Trust,Canadian Non-Profit Making,Civil Society,INTERNATIONAL NGO,2,Africa,RW,RW,Rwanda,0.96,99820,Promotion of development awareness,0.04,6051.648
2009/2010,0,0,0,0,0,0,0,0,0,0,1001418,Jeunesse Canada Monde / Canada World Youth,Canadian Non-Profit Making,Civil Society,VOLUNTEER SENDING AGENCY,2,Africa,BJ,BJ,Benin,0.09,12261,Health education,0.225,13588.13475
2009/2010,0,0,0,0,0,0,0,0,0,0,1001418,Jeunesse Canada Monde / Canada World Youth,Canadian Non-Profit Making,Civil Society,VOLUNTEER SENDING AGENCY,2,Africa,BJ,BJ,Benin,0.09,13040,STD control including HIV/AIDS,0.26,15701.8446
2009/2010,0,0,0,0,0,0,0,0,0,0,1001418,Jeunesse Canada Monde / Canada World Youth,Canadian Non-Profit Making,Civil Society,VOLUNTEER SENDING AGENCY,2,Africa,BJ,BJ,Benin,0.09,31220,Forestry development,0.13,7850.9223
2009/2010,0,0,0,0,0,0,0,0,0,0,1001418,Jeunesse Canada Monde / Canada World Youth,Canadian Non-Profit Making,Civil Society,VOLUNTEER SENDING AGENCY,2,Africa,BJ,BJ,Benin,0.09,41020,Biosphere protection,0.06,3623.5026
2009/2010,0,0,0,0,0,0,0,0,0,0,1001418,Jeunesse Canada Monde / Canada World Youth,Canadian Non-Profit Making,Civil Society,VOLUNTEER SENDING AGENCY,2,Africa,BJ,BJ,Benin,0.09,41081,Environmental education/training,0.225,13588.13475
2009/2010,0,0,0,0,0,0,0,0,0,0,1001418,Jeunesse Canada Monde / Canada World Youth,Canadian Non-Profit Making,Civil Society,VOLUNTEER SENDING AGENCY,2,Africa,BJ,BJ,Benin,0.09,99820,Promotion of development awareness,0.1,6039.170999999999
2009/2010,0,0,0,0,0,0,0,0,0,0,1001418,Jeunesse Canada Monde / Canada World Youth,Canadian Non-Profit Making,Civil Society,VOLUNTEER SENDING AGENCY,1,America,BO,BO,Bolivia,0.1,12261,Health education,0.225,15097.9275
2009/2010,0,0,0,0,0,0,0,0,0,0,1001418,Jeunesse Canada Monde / Canada World Youth,Canadian Non-Profit Making,Civil Society,VOLUNTEER SENDING AGENCY,1,America,BO,BO,Bolivia,0.1,13040,STD control including HIV/AIDS,0.26,17446.494
2009/2010,0,0,0,0,0,0,0,0,0,0,1001418,Jeunesse Canada Monde / Canada World Youth,Canadian Non-Profit Making,Civil Society,VOLUNTEER SENDING AGENCY,1,America,BO,BO,Bolivia,0.1,31220,Forestry development,0.13,8723.247
2009/2010,0,0,0,0,0,0,0,0,0,0,1001418,Jeunesse Canada Monde / Canada World Youth,Canadian Non-Profit Making,Civil Society,VOLUNTEER SENDING AGENCY,1,America,BO,BO,Bolivia,0.1,41020,Biosphere protection,0.06,4026.114
2009/2010,0,0,0,0,0,0,0,0,0,0,1001418,Jeunesse Canada Monde / Canada World Youth,Canadian Non-Profit Making,Civil Society,VOLUNTEER SENDING AGENCY,1,America,BO,BO,Bolivia,0.1,41081,Environmental education/training,0.225,15097.9275
2009/2010,0,0,0,0,0,0,0,0,0,0,1001418,Jeunesse Canada Monde / Canada World Youth,Canadian Non-Profit Making,Civil Society,VOLUNTEER SENDING AGENCY,1,America,BO,BO,Bolivia,0.1,99820,Promotion of development awareness,0.1,6710.19
2009/2010,0,0,0,0,0,0,0,0,0,0,1001418,Jeunesse Canada Monde / Canada World Youth,Canadian Non-Profit Making,Civil Society,VOLUNTEER SENDING AGENCY,1,America,CA,CA,Canada,0.1,12261,Health education,0.225,15097.9275
2009/2010,0,0,0,0,0,0,0,0,0,0,1001418,Jeunesse Canada Monde / Canada World Youth,Canadian Non-Profit Making,Civil Society,VOLUNTEER SENDING AGENCY,1,America,CA,CA,Canada,0.1,13040,STD control including HIV/AIDS,0.26,17446.494
2009/2010,0,0,0,0,0,0,0,0,0,0,1001418,Jeunesse Canada Monde / Canada World Youth,Canadian Non-Profit Making,Civil Society,VOLUNTEER SENDING AGENCY,1,America,CA,CA,Canada,0.1,31220,Forestry development,0.13,8723.247
2009/2010,0,0,0,0,0,0,0,0,0,0,1001418,Jeunesse Canada Monde / Canada World Youth,Canadian Non-Profit Making,Civil Society,VOLUNTEER SENDING AGENCY,1,America,CA,CA,Canada,0.1,41020,Biosphere protection,0.06,4026.114
2009/2010,0,0,0,0,0,0,0,0,0,0,1001418,Jeunesse Canada Monde / Canada World Youth,Canadian Non-Profit Making,Civil Society,VOLUNTEER SENDING AGENCY,1,America,CA,CA,Canada,0.1,41081,Environmental education/training,0.225,15097.9275
2009/2010,0,0,0,0,0,0,0,0,0,0,1001418,Jeunesse Canada Monde / Canada World Youth,Canadian Non-Profit Making,Civil Society,VOLUNTEER SENDING AGENCY,1,America,CA,CA,Canada,0.1,99820,Promotion of development awareness,0.1,6710.19
2009/2010,0,0,0,0,0,0,0,0,0,0,1001418,Jeunesse Canada Monde / Canada World Youth,Canadian Non-Profit Making,Civil Society,VOLUNTEER SENDING AGENCY,1,America,CU,CU,Cuba,0.08,12261,Health education,0.225,12078.341999999999
2009/2010,0,0,0,0,0,0,0,0,0,0,1001418,Jeunesse Canada Monde / Canada World Youth,Canadian Non-Profit Making,Civil Society,VOLUNTEER SENDING AGENCY,1,America,CU,CU,Cuba,0.08,13040,STD control including HIV/AIDS,0.26,13957.1952
2009/2010,0,0,0,0,0,0,0,0,0,0,1001418,Jeunesse Canada Monde / Canada World Youth,Canadian Non-Profit Making,Civil Society,VOLUNTEER SENDING AGENCY,1,America,CU,CU,Cuba,0.08,31220,Forestry development,0.13,6978.5976
2009/2010,0,0,0,0,0,0,0,0,0,0,1001418,Jeunesse Canada Monde / Canada World Youth,Canadian Non-Profit Making,Civil Society,VOLUNTEER SENDING AGENCY,1,America,CU,CU,Cuba,0.08,41020,Biosphere protection,0.06,3220.8912
2009/2010,0,0,0,0,0,0,0,0,0,0,1001418,Jeunesse Canada Monde / Canada World Youth,Canadian Non-Profit Making,Civil Society,VOLUNTEER SENDING AGENCY,1,America,CU,CU,Cuba,0.08,41081,Environmental education/training,0.225,12078.341999999999
2009/2010,0,0,0,0,0,0,0,0,0,0,1001418,Jeunesse Canada Monde / Canada World Youth,Canadian Non-Profit Making,Civil Society,VOLUNTEER SENDING AGENCY,1,America,CU,CU,Cuba,0.08,99820,Promotion of development awareness,0.1,5368.151999999999
2009/2010,0,0,0,0,0,0,0,0,0,0,1001418,Jeunesse Canada Monde / Canada World Youth,Canadian Non-Profit Making,Civil Society,VOLUNTEER SENDING AGENCY,2,Africa,GH,GH,Ghana,0.08,12261,Health education,0.225,12078.341999999999
2009/2010,0,0,0,0,0,0,0,0,0,0,1001418,Jeunesse Canada Monde / Canada World Youth,Canadian Non-Profit Making,Civil Society,VOLUNTEER SENDING AGENCY,2,Africa,GH,GH,Ghana,0.08,13040,STD control including HIV/AIDS,0.26,13957.1952
2009/2010,0,0,0,0,0,0,0,0,0,0,1001418,Jeunesse Canada Monde / Canada World Youth,Canadian Non-Profit Making,Civil Society,VOLUNTEER SENDING AGENCY,2,Africa,GH,GH,Ghana,0.08,31220,Forestry development,0.13,6978.5976
2009/2010,0,0,0,0,0,0,0,0,0,0,1001418,Jeunesse Canada Monde / Canada World Youth,Canadian Non-Profit Making,Civil Society,VOLUNTEER SENDING AGENCY,2,Africa,GH,GH,Ghana,0.08,41020,Biosphere protection,0.06,3220.8912
2009/2010,0,0,0,0,0,0,0,0,0,0,1001418,Jeunesse Canada Monde / Canada World Youth,Canadian Non-Profit Making,Civil Society,VOLUNTEER SENDING AGENCY,2,Africa,GH,GH,Ghana,0.08,41081,Environmental education/training,0.225,12078.341999999999
2009/2010,0,0,0,0,0,0,0,0,0,0,1001418,Jeunesse Canada Monde / Canada World Youth,Canadian Non-Profit Making,Civil Society,VOLUNTEER SENDING AGENCY,2,Africa,GH,GH,Ghana,0.08,99820,Promotion of development awareness,0.1,5368.151999999999
2009/2010,0,0,0,0,0,0,0,0,0,0,1001418,Jeunesse Canada Monde / Canada World Youth,Canadian Non-Profit Making,Civil Society,VOLUNTEER SENDING AGENCY,1,America,HN,HN,Honduras,0.05,12261,Health education,0.225,7548.96375
2009/2010,0,0,0,0,0,0,0,0,0,0,1001418,Jeunesse Canada Monde / Canada World Youth,Canadian Non-Profit Making,Civil Society,VOLUNTEER SENDING AGENCY,1,America,HN,HN,Honduras,0.05,13040,STD control including HIV/AIDS,0.26,8723.247
2009/2010,0,0,0,0,0,0,0,0,0,0,1001418,Jeunesse Canada Monde / Canada World Youth,Canadian Non-Profit Making,Civil Society,VOLUNTEER SENDING AGENCY,1,America,HN,HN,Honduras,0.05,31220,Forestry development,0.13,4361.6235
