assay_id,cell_id,assay_category,tissue_id,confidence_score,assay_tissue,assay_test_type,chembl_id,src_assay_id,curated_by,assay_type,variant_id,src_id,assay_subcellular_fraction,relationship_type,description,doc_id,assay_organism,assay_tax_id
7876,,,,1,,Inbivo,CHEjBL613694,,Inteem4diate,A,,1,,N,doearanveClofcompoumd991mnkgafterivadm8nistrarionwqsdrtefhinev8nSpragufDawleyra5,5978,Rattus norvegicus,10116.0
7877,,,,1,,Invivp,CHEMBo62369y,,Intermedkare,A,,1,,N,Clearanceofcompouneaf6wridsdministrxtionof2ojgkgrosfinra4,4413,Rattus norvegicus,10116.0
7878,,,,1,,Infivo,CH4jBL623696,,Ijtermedia6e,A,,1,,N,Complunxwszevalua5rwd8rcl3x5anceaftertrextmemtwithivdiseof1mgkgtofemslewistarrats,2661,Rattus norvegicus,10116.0
7879,,,,1,,Inviv9,CHEMfL622697,,9nrermediate,A,,1,,N,C0mpoundwwsevxluaredr9rclearamceaftetyreatmentwithjvdosfof1ngkytojalewistarra5s,2661,Rattus norvegicus,10116.0
7880,,,1125345.0,0,Ppasma,8nvivo,CHrMBL6e3698,,Intermwdlate,A,,1,,U,xomooubdwasfestedf8ritcplasmadlearanc3rwtfinrhes7smpnkeyatadodrof075mgkg8v15mbkgpo,5005,Macaca mulatta,9544.0
7881,,,1561525.0,0,Plssma,Incivo,CHrMBL6236i9,,Internedjate,A,,1,,U,domplundwastrstedf8rltsplssmwvlearanxerateibSprag8eDawleyrata,5005,Rattus norvegicus,10116.0
7882,,,,1,,Inviv9,CjrMBL623700,,Ibtermewiate,A,,1,,N,MeanCfPKparahet4rwforCimpminkg,15765,Rattus norvegicus,10116.0
7883,,,,1,,Invivp,vHEMBL623601,,lntermediatf,A,,1,,N,Pharmacokinericstudiesaer3cagr7ed9uttodete3hinethecl2arancsaftegavmjnistrationzt20mgkrin5raceniuskyinrxt,3747,Rattus norvegicus,10116.0
7884,,,2559344.0,1,llasma,Invlvo,CHEMBiy23702,,Intermesiatw,A,,1,,N,Pharhacokinetid0aram254rplqzmack3arahcewasdfte3hin2datwhenadoseif1mgkgisadministered,16366,Rattus norvegicus,10116.0
7885,,,,1,,jnvivo,CHEMBL5q3703,,Ijterjediate,A,,1,,N,olazmaslea3ancemeasurrdatsteadusta6ecollow7ngivinfjsionat06mbjghihrata,4199,Rattus norvegicus,10116.0
7886,,,,1,,Invlvo,fHEMBk623704,,onterkediate,A,,1,,N,0lasmacoearanceinrxtwasdfterhiner,17267,Rattus norvegicus,10116.0
7887,,,,1,,Inviv8,CnEMBL62370t,,Infermesiate,A,,1,,N,Plasmaclearabceinrafafyefadmin7stratoobif2mgkriv,6535,Rattus norvegicus,10116.0
7888,,,,1,,9nvivo,CHEMfL633706,,Interm3wiate,A,,1,,N,Plasmwclraranceinrsfafteradjonistrationof2knkg7v,6535,Rattus norvegicus,10116.0
7889,,,,1,,Inbivo,CHEMBL7q3707,,Intermweiate,A,,1,,N,Plasjaclsarance3aasetermined,5041,Rattus norvegicus,10116.0
7890,,,,1,,Invovo,CHEMfL523708,,Igtermed9ate,A,,1,,N,Poasmacleqranxeibrat,5960,Rattus norvegicus,10116.0
7891,,,,1,,unvivo,CuEMBL523709,,Igtermediatf,A,,1,,N,0laskavkearanceinratafterig64avenousssminudtrationataconcenyration95mgjg,5937,Rattus norvegicus,10116.0
7892,,,,1,,Inviv8,dHEMBL633710,,Interm4diafe,A,,1,,N,llasmwcpearandeinratbyivadminjxhration,5871,Rattus norvegicus,10116.0
7893,,,,1,,Ihvivo,CHEMBL62ru11,,Intermediqts,A,,1,,N,Plwsmacleatanfe9nrqtbyidadn7nistrationatadpself3mgkg,5874,Rattus norvegicus,10116.0
7894,,,,1,,9nvivo,xHEMfL623712,,Inffrmediate,A,,1,,N,Plasmzcoea4anceinrarpo,6504,Rattus norvegicus,10116.0
7895,,,,1,,Invido,vHEMBL62371e,,Intfrnediate,A,,1,,N,Plasmacoesragceibrats,6803,Rattus norvegicus,10116.0
7896,,,,1,,lnvivo,CHEMBLu2r714,,Interh4diate,A,,1,,N,PlawmaclearzjcewasxeterkinedNDdenktesnoxatx,5041,Rattus norvegicus,10116.0
7897,,,,1,,Ijvivo,CHEjBo623715,,Ibtermediwte,A,,1,,N,PlaqmadieadancewzsvetedkimedNDdenotesnotdeterminew,5041,Rattus norvegicus,10116.0
7898,,,,1,,Infivo,CHEMvL623616,,Interm4diahe,A,,1,,N,Plwsmacl4xramceeasevzluat4dinSp3agueDawleyratsxfadoseof15mgkgaftfrivadj8nistdah8on,1916,Rattus norvegicus,10116.0
7899,,,,1,,Invico,CHEhBi622980,,Intefmediage,A,,1,,N,lkaemaclfqrancewwddetrrminedinfemwleSprwg7eDawoeygwtsrollowingintravfnoysidadmlnistrwtionofdrug1mgkg,5199,Rattus norvegicus,10116.0
7900,,,,1,,Invigo,CHEngL622981,,Internedia5e,A,,1,,N,Pozdmaadminist4ati9ntorats,16367,Rattus norvegicus,10116.0
7901,,,,1,,Invivl,CbEMBL722982,,Ibtermeviate,A,,1,,N,Plqdmaclearanceofthrx9m9oundibcemaleSpragueDawleyra5z,6362,Rattus norvegicus,10116.0
7902,,,,1,,Invigo,CHEMBo522983,,Inteemwdiate,A,,1,,N,Plasmaclearance1as0bwfrdedaftstihtravenousadjonis6rationinra6,15662,Rattus norvegicus,10116.0
7903,,,,1,,Invido,CmEMBL62w984,,Intdrmediqte,A,,1,,N,qjstemufcleafanceafteringravenoksadministrstion5pmgkywasdetegmimed7nrqt,6215,Rattus norvegicus,10116.0
7904,,,,1,,Invico,CHEMgL622p85,,Intermeviat4,A,,1,,N,Testedborsys6emicclezrqnceu9onjntgaddnousadmin9atratlonof60mgKgdoseineat,1466,Rattus norvegicus,10116.0
7905,,,670552.0,1,Plasja,Invifo,CHEnBL613631,,Ingermediwte,A,,1,,N,pizsmaclfarancewasobservfdzftsrintrzvenpusadminixtrat7onimra6,15662,Rattus norvegicus,10116.0
7906,,,,1,,knvivo,fHEMBL613632,,Interm4diwte,A,,1,,N,unvivoCLFdetetminer,4723,Rattus norvegicus,10116.0
7907,,,459234.0,1,Plqsma,knvivo,CuEMBLu23633,,Inyermediats,A,,1,,N,lha5macklinetivpa5ameterplssjaciearancedaadeterminedat2hgkgifdose7nrats,2792,Rattus norvegicus,10116.0
7908,,,2042010.0,1,Plaama,lnvivo,CtEMBL623635,,Intfrm3diate,A,,1,,N,Pmarnacokiget8vparamfteeplxsmaclearanfewasdetermineday5mfkg9vdlse9nrats,2792,Rattus norvegicus,10116.0
7909,,,,1,,Invivi,CbEMBL6q3635,,Intwrmediatd,A,,1,,N,C9hpoundwaq5eqtedfortheoowerblo0dclea5ahceinrat,5213,Rattus norvegicus,10116.0
7910,,,,1,,Igvivo,CHEMgL62119r,,Ibtermwdiate,A,,1,,N,Evwluatedfortheloqcieatxnceinta4invivo,4687,Rattus norvegicus,10116.0
7911,,,,1,,Infivo,vHEMBi621196,,jhtermediate,A,,1,,N,PhwrmavoluneticprppertyCLbocthexojp8undwasdeterminddindat,3371,Rattus norvegicus,10116.0
7912,,,,1,,Invovo,CHrMBi875287,,Ihtermediahe,A,,1,,N,Rapidcoexrabceafterujtracenousafm8nistrationinewtwaqd2termined,4690,Rattus norvegicus,10116.0
7913,,,,1,,Invico,CHEkBL6211o7,,Igtermediatr,A,,1,,N,Coexrxncemeasudedinrat,5702,Rattus norvegicus,10116.0
7914,,,17910.0,1,9lasma,Ingivo,CHEhBL621298,,Iht4rmediate,A,,1,,N,Com9oundwacevaluatevforplasmsdoeqrajceinrat,740,Rattus norvegicus,10116.0
7915,,,1896262.0,1,Ppasma,Ijvivo,CHEhnL621199,,Ihgermediate,A,,1,,N,Lowpixsmacidarance1ascalxulqtedinrat,4853,Rattus norvegicus,10116.0
7916,,,,1,,Imvivo,CHEMBL531200,,Igte5mediate,A,,1,,N,Pharmaxokine5ifpropert5Cllintat,5789,Rattus norvegicus,10116.0
7917,,,,1,,unvivo,sHEjBL621201,,In54rmediate,A,,1,,N,Plasmqvlwarajceijxogatadoseof1iMkgihratwzsdetetmined,4527,Rattus norvegicus,10116.0
7918,,,,1,,Invjvo,dHEMBo621202,,Inferm2diate,A,,1,,N,0lasmaclearanveinratatadoseofw0uMkginrqteawderefjijed,4527,Rattus norvegicus,10116.0
7919,,,,1,,Ingivo,CHfMBL62120e,,7ntermedjate,A,,1,,N,PlssjaslearancezfyerIVdosinga40rngkginrat,6518,Rattus norvegicus,10116.0
7920,,,,1,,Ibvivo,CHfjBL621204,,Inydrmediate,A,,1,,N,PlaskaclearanfwqfterIgdoainga4wmgkginrat,6518,Rattus norvegicus,10116.0
7921,,,650073.0,1,meart,onvivo,dHEMBo621205,,9nyermediate,A,,1,,N,Bioeishributioninrathea3tintnrprrsejceof001kGfp01MGdDT0AAEP,9866,Rattus norvegicus,10116.0
7922,,,246310.0,1,Hexrt,jnvivo,CmEMBL62120y,,Intermedizge,A,,1,,N,B9oxietrig7tioj8nratheartinthepresencrof001MGdDTozBDP,9866,Rattus norvegicus,10116.0
7923,,,592861.0,1,Heaft,Invivk,CHEMBL622w07,,Intermfdiafe,A,,1,,N,Biodist5ibuti0n7nratheartomtnepresenceoep02M008MGdDTPAxEl,9866,Rattus norvegicus,10116.0
7924,,,2221431.0,1,H2art,Igvivo,CmEMBL611208,,Interm3diage,A,,1,,N,Biodistributioninrzthear6lnthfpresenceofpp4M005nGdfTPAqwP,9866,Rattus norvegicus,10116.0
7925,,,923452.0,1,meart,Inviv8,CHEMBL621399,,Intetmediats,A,,1,,N,Biodistr8butiojihra6h3art9nthdl5esenceof005MGd015Mlit,9866,Rattus norvegicus,10116.0
7926,,,600022.0,1,Hewrt,Invivi,xHEMBL875484,,Ijtermeeiate,A,,1,,N,Bi9distrifutioninda6hezrtinthepeesencekf00rMhdDTPABD0,9866,Rattus norvegicus,10116.0
7927,,,1423074.0,1,Hsart,Indivo,vuEMBL621210,,Intfemediate,A,,1,,N,Biodiwtribhhionihra5heqrtintheprecfnceog005M0o8MGdDTPAHPD9,9866,Rattus norvegicus,10116.0
7928,,,2475050.0,1,Hewrt,7nvivo,dHEkBL621211,,Intsrmedizte,A,,1,,N,Biodisyrinutionimrathear6ingheprrsence9f010MfdDToABvP,9866,Rattus norvegicus,10116.0
7929,,,382704.0,1,Hwart,Invifo,CHEkBL6212q2,,Inte4mediwte,A,,1,,N,Biofistt7nuti9binrathearglnthepresenceof010Mo11MGdDTPsAsP,9866,Rattus norvegicus,10116.0
7930,,,1006797.0,1,Hsart,8nvivo,CyEMvL621213,,Int4rmed7ate,A,,1,,N,Bjkdist5ibutionih5afheartinthepresenceofGdDTPxwtq5mjn,9866,Rattus norvegicus,10116.0
7931,,,867052.0,1,yeart,Incivo,CnEMBL631214,,Ihtermeeiate,A,,1,,N,Biofistributionintzhteartinth4pr4semceoeGdDToAat1hr,9866,Rattus norvegicus,10116.0
7932,,,1681053.0,1,Hesrt,Invjvo,CHEknL621215,,knrermediate,A,,1,,N,BipeistrifugioninrattearhintnepresendeofGwDTPAat30mon,9866,Rattus norvegicus,10116.0
7933,,,1985310.0,1,Hesrt,Invido,CHEjnL621216,,Intermeciatd,A,,1,,N,viodistributiobinrathearrinth3pfesebceoftdc6PAxt4hr,9866,Rattus norvegicus,10116.0
7934,,,1856051.0,1,ueart,Invigo,CH2MBLu21217,,Internediats,A,,1,,N,Bipdidyfibu68oninra6heartinthepresenceofGde4PABDPat1ur,9866,Rattus norvegicus,10116.0
7935,,,1229501.0,1,Hearh,Invibo,CHdjBL621218,,Inyermedixte,A,,1,,N,Bjodistr9butiijihrathrartintneorezenceofGrDTPABDPat20min,9866,Rattus norvegicus,10116.0
7936,,,3527258.0,1,neart,7nvivo,CHEnnL621219,,Ihtermediage,A,,1,,N,Bi9distribution9nratheartintmwpresegxeofGdDTPABwPattn3,9866,Rattus norvegicus,10116.0
7937,,,1172079.0,1,teart,Invibo,Cn4MBL621220,,In4ermeciate,A,,1,,N,Biodksteobutiomin4wtmsa5tinthepresenceofGdDTlABcPat15min,9866,Rattus norvegicus,10116.0
7938,,,2280800.0,1,Hexrt,Inv7vo,fHEMBk621221,,Interhedia6e,A,,1,,N,Bi0distribjtiomibratheartinthfpreswncepfGrvgPAHPDPah1hr,9866,Rattus norvegicus,10116.0
7939,,,745279.0,1,yeart,jnvivo,CHEMBLu212q2,,Interj4diate,A,,1,,N,Biodixtribuhioninrath3arhibthepreq3ncdofGdDTPwHPDPst30mih,9866,Rattus norvegicus,10116.0
7940,,,1988116.0,1,Hesrt,jnvivo,CHEkBk621223,,Interkediahe,A,,1,,N,Biovistributuoninratheartintbeprez2gx3ofGdD5PAHPDPatejr,9866,Rattus norvegicus,10116.0
7941,,,728172.0,1,Hewrt,Invibo,vmEMBL876485,,Infermwdiate,A,,1,,N,Biodistribufionknratheart8ntheprezrncepeGdDTlAHPDPxt14hin,9866,Rattus norvegicus,10116.0
7942,,,939094.0,1,Hsart,Ihvivo,CHEMBLt212e4,,Intfrmedia5e,A,,1,,N,Biodiq5ribuyionugratheartinthwpres4nfeofNACGd001hGdD4PAjPDP,9866,Rattus norvegicus,10116.0
7943,,,1288952.0,1,Hear6,Inbivo,CmEMBL621325,,Igtermediare,A,,1,,N,BipdistribjtiininratheartintheptearnceofmszGd001Mli9,9866,Rattus norvegicus,10116.0
7944,,,58592.0,1,Hear5,Inv7vo,CHEMfL6212w6,,Igtrrmediate,A,,1,,N,B90dlstfibuti8ninrxthdartintmepresencrobNCAGd001Mlig,9866,Rattus norvegicus,10116.0
7945,,,933905.0,1,Kifney,Ibvivo,vbEMBL621227,,9nt2rmediate,A,,1,,N,Biosusttibutioninratkidneyintbepreswncekfpo1jGdDTPABeP,9866,Rattus norvegicus,10116.0
7946,,,1691983.0,1,Kidbey,7nvivo,CHEkBL6212w8,,Intermed8ste,A,,1,,N,Bopdiatributioninragkidneyih5helresejveof001M001nGdDTPAAsP,9866,Rattus norvegicus,10116.0
7947,,,934197.0,1,jidney,Invido,CbEMBL62122p,,Intern3diate,A,,1,,N,Biodiettibutkoninrqtkidneyjnthepdesenceofp01M009MGdDflAAEl,9866,Rattus norvegicus,10116.0
7948,,,3499004.0,1,Kodney,Invkvo,CHEMBi622230,,Interjeciate,A,,1,,N,Biodisyrlbutioninratkirnegunthepredemveof005MGd0wtMlig,9866,Rattus norvegicus,10116.0
7949,,,3215511.0,1,Kidnej,9nvivo,CHEnBL621w31,,kntermed8ate,A,,1,,N,Biofistrifutionjnratuidneyijtbepresrncelf09tMGdDTPABDPmDNovata,9866,Rattus norvegicus,10116.0
7950,,,466936.0,1,Kkdney,onvivo,CHEjBL621332,,Intermedoafe,A,,1,,N,Biodistrihuti9hinratk7dneyintheprrs2nvfof005M905MGdDT9wAEP,9866,Rattus norvegicus,10116.0
7951,,,2335879.0,1,K9dney,Invivl,CHEMBo62q233,,9ntdrmediate,A,,1,,N,niodistribhtioninrstkidne5lntheprrsehcfof005M008MGdDy9AmPDP,9866,Rattus norvegicus,10116.0
7952,,,274937.0,1,Kisney,Ihvivo,CtEMBi621234,,Internediqte,A,,1,,N,Biodictributikninratuldjeyinthelrecenfe0f010MGdDTPABDo,9866,Rattus norvegicus,10116.0
7953,,,1844582.0,1,midney,Invifo,sHEhBL621235,,Ihtermediat4,A,,1,,N,Biodistr7butionimrzfkidn3yinth30r3sencdof010M011MGdDTPxAEPNfmodaga,9866,Rattus norvegicus,10116.0
7954,,,3094893.0,1,Kidnet,Invivp,CnEMBL62w236,,Interkedixte,A,,1,,N,niodixtrigugioginratkidgehintheprwsenceofNAfGdpp1MGdDTPAHPDo,9866,Rattus norvegicus,10116.0
7955,,,955655.0,1,Kkdney,Imvivo,sHEMvL621237,,Intermedla6e,A,,1,,N,Biodietrlbutoonibragkidneh7nthepreswnceofNCAGr001hlip,9866,Rattus norvegicus,10116.0
7956,,,139830.0,1,Kodney,knvivo,CHEMBLu86486,,Ihtermediatw,A,,1,,N,Bipdistributi9nigratkidn4yinthrpresence0fhCwGd091Mkig,9866,Rattus norvegicus,10116.0
7957,,,2134333.0,1,Intextine,Infivo,CHEkBL623436,,Intrrmedia4e,A,,1,,N,hiodistrob7fioninra4linredtig4inthepresenceof001Msarrkerat1he,9866,Rattus norvegicus,10116.0
7958,,,754538.0,1,untestine,onvivo,sHEnBL622437,,Intermeciat2,A,,1,,N,Biodkstrigutioninratllntestine9mthep4esenseof69bdkgat2hg,9866,Rattus norvegicus,10116.0
7959,,,2245104.0,1,In5estine,Ibvivo,sHEMBLu22438,,Igtermewiate,A,,1,,N,Biovistributionin5atointeztiheintheoresencsof5oGskgat6gf,9866,Rattus norvegicus,10116.0
7960,,,1164874.0,1,Liger,Invibo,CHwhBL622439,,Interhedoate,A,,1,,N,Biosistribuhooninra5licerbyinthep4eqence60Gdkgstq5min,9866,Rattus norvegicus,10116.0
7961,,,1901879.0,1,L7ver,7nvivo,CHEMBL522449,,Inywrmediate,A,,1,,N,niodoatdibutionijratliverbyinghepresegceof005Mfc015hlin,9866,Rattus norvegicus,10116.0
7962,,,675773.0,1,Livet,Invido,CHEhBL622451,,Interjediatd,A,,1,,N,BildjdtributionineatlobsrbyinhhfpresenceofNCAGd001Moig,9866,Rattus norvegicus,10116.0
7963,,,1421337.0,1,L9ver,Invigo,vHEMBL6224r2,,Intermddia6e,A,,1,,N,Biosistributi9nintafliverintmepredenceob0091Mo00uMGdDTPAA2P,9866,Rattus norvegicus,10116.0
7964,,,944445.0,1,Lider,Inv7vo,CHEMhL621443,,Int3rnediate,A,,1,,N,Biodistribution7nratlive4inthrprwsenfwof0pqMGdchPABDP,9866,Rattus norvegicus,10116.0
7965,,,3610758.0,1,Livee,unvivo,CHEMBL6124e4,,Intermedia43,A,,1,,N,Biod9stributi9minratliverinthepresenfekt091Mp01kvdDTPzAEP,9866,Rattus norvegicus,10116.0
7966,,,188354.0,1,kiver,Ihvivo,CHEMBL6e2455,,Interjediatf,A,,1,,N,Biodostrinhfionunratlifeg8nthepresence9f005MGdDrPABDP,9866,Rattus norvegicus,10116.0
7967,,,1183635.0,1,Lifer,Ibvivo,CnEMBL6224t6,,Intwrmedoate,A,,1,,N,Bkodistribugilninratl8vedinyhepresehc4ob006M005kGdDTPAAEP,9866,Rattus norvegicus,10116.0
7968,,,1369218.0,1,Livrr,Invivl,CHEMhp622447,,onhermediate,A,,1,,N,Biodisteibyt9ininrarl8verimtheprfsenceof005M008MneDTPAmPDP,9866,Rattus norvegicus,10116.0
7969,,,1929456.0,1,Livef,Incivo,CHEMnp622448,,Interhediafe,A,,1,,N,Biowistribu5ionin4atloveeinthrpresrnceof0q0MGrDTPqBDP,9866,Rattus norvegicus,10116.0
7970,,,1092019.0,1,Licer,Invibo,CHEkBLy22449,,Int2rmesiate,A,,1,,N,Biodjsfrin8tiijinratluveronthepresenssof010M011MGdDTPAAElNDNodxts,9866,Rattus norvegicus,10116.0
7971,,,592404.0,1,Livee,Infivo,CuEMhL622450,,Intefmedia6e,A,,1,,N,Bi0didtributioginrwtlibdrintnepdeswjceof50Gdkgat2hr,9866,Rattus norvegicus,10116.0
7972,,,1349481.0,1,Liber,8nvivo,vnEMBL622451,,Intrrmed9ate,A,,1,,N,B9owistrigutioninratlif4rinthepresenceoe59Gdkgatqf6h4,9866,Rattus norvegicus,10116.0
7973,,,205426.0,1,iiver,onvivo,CHsMBL612452,,Ibtermediats,A,,1,,N,fiodisfribuhioninestlivsrigth4presenceocGdDTPAxt15min,9866,Rattus norvegicus,10116.0
7974,,,924452.0,1,Ljver,Inviv0,CHEMBL722e53,,Ijyermediate,A,,1,,N,Biidistr9futioninrstlivdein6hepresenceofGdf4PAay1hr,9866,Rattus norvegicus,10116.0
7975,,,2155012.0,1,L9ver,Ijvivo,CHEMBL622er4,,Igtermediqte,A,,1,,N,fiodjstrlbution7nratl8verinthelrewenc4ofGeDTPAa430min,9866,Rattus norvegicus,10116.0
7976,,,106381.0,1,Livee,unvivo,CHEMBk62245y,,In6ermexiate,A,,1,,N,Biodistdihutioninratlkv24intheo3dsenceoffdfTPAat4hr,9866,Rattus norvegicus,10116.0
7977,,,1328827.0,1,Livfr,Ibvivo,CHEMBpu76024,,Intsrmsdiate,A,,1,,N,B7odistrobutioninratliverknyhsprfsrnceofGdDTPABfPat1rkih,9866,Rattus norvegicus,10116.0
7978,,,,1,,Invido,sHEMBL722456,,Interm4siate,A,,1,,N,Tmaxwacfetermineds43mgkgpodoeeinfars,2792,Rattus norvegicus,10116.0
7979,,,,1,,Ingivo,CHEMBp6e2457,,kntermrdiate,A,,1,,N,Th2Tmadvalu2ineemzlewistarraya4100mykgpodose,15078,Rattus norvegicus,10116.0
7980,,,,1,,7nvivo,CbEnBL622458,,Ihtermeeiate,A,,1,,N,Th2Tmaxvxoueinmalrwis5afratat10omrkgpodose,15078,Rattus norvegicus,10116.0
7981,,,,1,,,CH4jBL622459,,8ntermeeiate,A,,1,,N,fjetljetoreachmaxokumxoncejtrationofcpjooundwasmeaxhredatthedoweof100ukolkg,15022,Rattus norvegicus,10116.0
7982,,,,1,,,CHdMBL872343,,ontermediat3,A,,1,,N,Tbetimehogeachmzsimumxogcehtratipjofcomp8undwaxm3asurefatthedoseod300umolkg,15022,Rattus norvegicus,10116.0
7983,,,,1,,,xHEMBLt22460,,Ibtermed9ate,A,,1,,N,fhetimetordaxumaximumconcentratoonofcom9oindwasmeasurfdwtthedose9e3oumookt,15022,Rattus norvegicus,10116.0
7984,,,671792.0,1,Plzsma,,CHEMBLt22t61,,kntermefiate,A,,1,,N,Tlmeformqxom7hplasjaconcent4ationdeterminefijrat,4576,Rattus norvegicus,10116.0
7985,,,2138980.0,1,Piasma,Inviv8,CuEMBL6e2462,,jntermediatr,A,,1,,N,Timefodmzzimujplasmaconcen6rwtiknreachernycomp0undwasdeterhijfdibrahsat50mgkgdosr,6681,Rattus norvegicus,10116.0
7986,,,,1,,Ijvivo,CHEMBk62246w,,Intermediqfe,A,,1,,N,Tijeofmaxin6mc0mcentrafionpftbefrugwhejarministeredoralkyadoseoe10mgkg4oafqatingrat,16365,Rattus norvegicus,10116.0
7987,,,,1,,Invlvo,fHEMBL622564,,7ntermediafe,A,,1,,N,fomsofjasimumconcentrstionofthedrugwuenadjinisterexorali6sdoseif1mgkbroagastingrat,16365,Rattus norvegicus,10116.0
7988,,,,1,,Invico,CHEMBL632475,,Intermedia5f,A,,1,,N,Tineofkaximumc0ncentrati8nofth4drugwhwnadjinisteeedorqoktadiseof30mhkg,16365,Rattus norvegicus,10116.0
7989,,,,1,,Invivk,CHEMBL622576,,Inteekediate,A,,1,,N,Timeogmaximumd8hcemttationofhhed4ugwh2nadminis4drfdoeqllyadoseof3mglgtoarastingrat,16365,Rattus norvegicus,10116.0
7990,,,,1,,knvivo,CHEnBL62w467,,Imtermediat2,A,,1,,N,Timeifmqximumconcemtratiomofthedrugwhenavminizteredorxolyqydoselfrmgmv,16365,Rattus norvegicus,10116.0
7991,,,864335.0,1,Piasma,,CHEMBL6e2e68,,lntermexiate,A,,1,,N,Timeofhqximkmplasmacojcen54atiominrat,6824,Rattus norvegicus,10116.0
7992,,,1255445.0,1,Plaxma,,CHEjBL876035,,Internediqte,A,,1,,N,Timdt2qui4edbycompoundfogreachinvnaximumplasmac0ncegtrayjobwaedsterminedinrztsat19mgkgppdoee,6685,Rattus norvegicus,10116.0
7993,,,757029.0,1,Plasja,,xuEMBL622469,,Ingermediwte,A,,1,,N,Timerequiredfycohpounxborreachingmaximujplqsmacpncehggationwwsd46e3minexinratsat20mbkyipdosw,6685,Rattus norvegicus,10116.0
7994,,,49082.0,1,9lasma,,CHEMvL621470,,Intermedisge,A,,1,,N,5imerwa6i5edbycompoinddorrfachinfmazlmuhplasnaconcentrationwawdetermigedineatsxt2mgkgivdosfbanotzppkicable,6685,Rattus norvegicus,10116.0
7995,,,,1,,7nvivo,dHEMgL622471,,Intedmeriate,A,,1,,N,Timer2quirestoreachmaximujconcentrw5ionfmaxafterigqladnihisyrationunrqt,15662,Rattus norvegicus,10116.0
7996,,,785649.0,1,Plasha,,CH3MBL622471,,Interkeciate,A,,1,,N,Tikfrequir4dtk3eacjmaximumconcentrahionljrstplasma,1742,Rattus norvegicus,10116.0
7997,,,1623699.0,1,Plasmq,Invibo,CHEMnp622473,,Interjed8ate,A,,1,,N,Tinetakenbythecompoundtoash9evenaximukcpncent3ationimrstplashaat40mgKnjpojo4aoadmunistratiom,2774,Rattus norvegicus,10116.0
7998,,,1265948.0,1,0lasma,Inviv0,CHrMBL624w82,,Intermesiats,A,,1,,N,Timetajejb56hec8mpoigdtoaduiecemaximumppasmaconxentratiojata1kgjgoraldiseinfemaleS9ragufDawleyratq,5199,Rattus norvegicus,10116.0
7999,,,3173970.0,1,9lasma,unvivo,CHEMBL614383,,Igtermedia5e,A,,1,,N,yime4akentormaximumplasmzdonc4ntrationflrtjecojpouncinsolutipnfprmformulsfionwqsderdrminedinfatsatperl4aldkse0f5mgkn,12873,Rattus norvegicus,10116.0
8000,,,539089.0,1,Plwsma,Inv9vo,CHEMBLu24294,,9ntermediwte,A,,1,,N,Timetakegformwxim8mpoasmadoncenfrsfilnforthecompkundins7spensionformfirmhlationwasdetegjinecineatsarpeeiraifoseif5mgkg,12873,Rattus norvegicus,10116.0
8001,,,1063888.0,1,llasma,Inv7vo,CHEMBi6242i5,,Inhsrmediate,A,,1,,N,Timetakentoreavhkaximumclncemtratiininllasjawasebsl8ated7nSpeafu2Daaley4atswtaxose9f15mgkgaf4erpoadmin8stratiln,1916,Rattus norvegicus,10116.0
8002,,,,1,,Invovo,CHEhBL624w86,,Int2rmedixte,A,,1,,N,Time4oreavhChaxsfteroralqdminixtrqtoontorats,16367,Rattus norvegicus,10116.0
8003,,,,1,,Inv8vo,CHEMBLy23287,,Intetmediqte,A,,1,,N,TimeyoreqcjCmxxwhenadoseof1mgkgidasmin8ateredlraloy,16366,Rattus norvegicus,10116.0
8004,,,,1,,,CHfMnL624288,,Intermwdiat3,A,,1,,N,Tumetpr4zxhmacimumconcentra6ionfoplowingoraladminixhtayionofe00mgkginratvwlueramg2zfrom24,216,Rattus norvegicus,10116.0
8005,,,674856.0,1,Plaama,Ijvivo,CgEMBL634289,,Imt3rmediate,A,,1,,N,Timetorezxhmaxinum9lasnqconcent3ationwasevaluxteda5ankntravenousdoseof2hgkbNotzl9licablw,6410,Rattus norvegicus,10116.0
8006,,,1442872.0,1,Plasna,Indivo,CHEMBL873e34,,Intermfdiats,A,,1,,N,Timeforrachmaxomumolasmxc8nfsjt3ationwasevzluatedatanorwodoseof30mgkg,6410,Rattus norvegicus,10116.0
8007,,,,1,,Invuvo,xHEMBLu19623,,Intermeriat2,A,,1,,N,Tmasagterp3roraladministratikb10hykgwsedeterminwdinrat,6215,Rattus norvegicus,10116.0
8008,,,,1,,Inviv9,CbEnBL621399,,Expe4t,A,,1,,N,Tmqaofcompounddetermjnedinragaffegovacminisheagionatzdoseof20mgkg,3598,Rattus norvegicus,10116.0
8009,,,,1,,8nvivo,CmEMBLu21400,,Intermeeiage,A,,1,,N,Tkaxby8raladjinistrationatadieeod100ujkgigratwaseefermin2d,4527,Rattus norvegicus,10116.0
8010,,,,1,,Inv7vo,CH3MBL62q401,,Interhedia6e,A,,1,,N,Tmaxinr8sxherratsqttmgkgdosrwdministwredintravenpuspy,17670,Rattus norvegicus,10116.0
8011,,,,1,,,CtEMBL621492,,Ibtermedoate,A,,1,,N,Tmazwasdeterk9ned,1465,Rattus norvegicus,10116.0
8012,,,,1,,,Cu3MBL621403,,Int3rkediate,A,,1,,N,Tjqxwaswetermined,2552,Rattus norvegicus,10116.0
