geniusNameLabel,websiteLabel,familyNameLabel,motherLabel,birthDate,givenNameLabel,numberOfChildren,recordLabelLabel,cityLabel,musicianLabel,genreLabel,activityStart,religionLabel,fatherLabel,partner,musician,genderLabel,ethnicityLabel,residenceLabel,twitterNameLabel
,https://suzieplakson.com,,,1958-06-03T00:00:00Z,Suzie,,,Buffalo,Suzie Plakson,,,,,,http://www.wikidata.org/entity/Q1396070,female,,,
,http://www.waynebrady.com,Brady,,1972-06-02T00:00:00Z,Wayne,,Walt Disney Records,Columbus,Wayne Brady,,,,,,http://www.wikidata.org/entity/Q1397155,male,African Americans,,waynebrady
,,Thomas,,1937-10-04T00:00:00Z,Leon,,Flying Dutchman Records,East St. Louis,Leon Thomas,jazz,,,,,http://www.wikidata.org/entity/Q1497852,male,African Americans,,
Toby-love,http://www.tobyloveofficial.com,Love,,1985-03-20T00:00:00Z,Toby,,Top Stop Music,The Bronx,Toby Love,bachata,1999-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q1459550,male,,,
,http://www.shawnmullins.com/,Mullins,,1968-03-08T00:00:00Z,Shawn,,Vanguard Records,Atlanta,Shawn Mullins,alternative rock,1990-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q1487770,male,,,
Jimmy-wakely,,Wakely,,1914-02-16T00:00:00Z,James Clarence,,Decca,Howard County,Jimmy Wakely,country music,1939-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q1446475,male,,,
,,Reeves,,1899-10-09T00:00:00Z,,,,Texas,Goebel Reeves,,,,,,http://www.wikidata.org/entity/Q1474397,male,,,
,,,,1937-04-29T00:00:00Z,,,Black & Blue Records,Osceola,Lefty Dizz,Chicago blues,1993-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q1425596,male,,,
,,,,1906-11-04T00:00:00Z,Willie,,Trumpet Records,Duncan,Willie Love,Delta blues,1953-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q1395973,male,,,
,,Johnson,,1904-03-12T00:00:00Z,Freddy,,,New York City,Freddy Johnson,jazz,,,,,http://www.wikidata.org/entity/Q1408459,male,,,
,,,,1982-01-17T00:00:00Z,Alex,,,Orange County,Alex Varkatzas,metalcore,1998-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q1403084,male,,,
,,,,1926-09-20T00:00:00Z,Jackie,,EmArcy,Nutley,Jackie Paris,jazz,,,,,http://www.wikidata.org/entity/Q1499857,male,,,
,http://www.beverlymcclellan.com/,McClellan,,1969-07-06T00:00:00Z,Beverly,,,Kingsport,Beverly McClellan,blues,1990-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q1439888,female,,,
Gene-dunlap,,Dunlap,,1954-06-19T00:00:00Z,Gene,,Capitol Records,Detroit,Gene Dunlap,soul music,,,,,http://www.wikidata.org/entity/Q1501384,male,,,
,http://raheemdevaughn.com/,,,1975-05-05T00:00:00Z,,,Jive,Newark,Raheem DeVaughn,rhythm and blues,2002-01-01T00:00:00Z,Islam,Abdul Wadud,,http://www.wikidata.org/entity/Q1453398,male,African Americans,Maryland,Raheem_DeVaughn
,http://www.gaildavies.com/home.htm,Davies,,1948-06-05T00:00:00Z,Gail,,Warner Bros. Records,Broken Bow,Gail Davies,country music,1978-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q1491218,female,,,
Garnet-mimms,,,,1933-11-16T00:00:00Z,,,,Ashland,Garnet Mimms,soul music,1953-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q1494368,male,African Americans,,
,,Reed,,1922-09-02T00:00:00Z,George,,,Coal County,George Reed,jazz,,,,,http://www.wikidata.org/entity/Q1488498,male,,,
,,Carson,,1868-03-23T00:00:00Z,John,,OKeh,Fannin County,Fiddlin' John Carson,old-time music,1920-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q1411165,male,,,
Gary-allan,http://garyallan.com/wired,Allan,,1967-12-05T00:00:00Z,Gary,,Decca,La Mirada,Gary Allan,country music,1996-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q1494805,male,,,GaryAllan
,,Goodman,,1964-01-01T00:00:00Z,Gabrielle,,,Baltimore,Gabrielle Goodman,,,,,,http://www.wikidata.org/entity/Q1490673,female,,,
,,,,1965-04-14T00:00:00Z,Kirk,,Relapse Records,Middlesex,Kirk Windstein,sludge metal,1985-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q1443688,male,,,
,,Washington,,1943-01-01T00:00:00Z,,,Pye Records,Evansville,Geno Washington,,1966-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q1502448,male,,,
,,Previte,,1946-05-02T00:00:00Z,Jon,,,New Brunswick,Franke Previte,,,,,,http://www.wikidata.org/entity/Q1444560,male,,,
,,Thompson,,1944-02-26T00:00:00Z,,,Drag City,Houston,Mayo Thompson,,1966-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q1401107,male,,,
,http://www.freddyfender.com/,Fender,,1937-06-04T00:00:00Z,Freddy,,Epic,Corpus Christi,Freddy Fender,country music,1957-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q1452648,male,,,
,http://www.williamcontrol.com,Francis,,1982-01-08T00:00:00Z,William,,,Seattle,Wil Francis,horror punk,2003-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q1468495,male,,,
A-plus,,Carter,,1974-05-10T00:00:00Z,Adam,,Hieroglyphics Imperium Recordings,Denver,A-Plus,hip hop music,1991-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q1401499,male,,,
,,,,1929-01-03T00:00:00Z,Floyd,,,Wilmington,Floyd Standifer,jazz,,,,,http://www.wikidata.org/entity/Q1430387,male,,,
,,,,1905-05-04T00:00:00Z,Al,,Ekko Records,Jacksonville,Al Dexter,country music,1936-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q1423868,male,,,
,http://www.steelheart.com,,,1964-11-30T00:00:00Z,Michael,,MCA Records,Zagreb,Miljenko Matijevic,heavy metal,1989-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q1396867,male,,,miljenkom
,http://www.thetractors.com,,,1950-01-01T00:00:00Z,Steve,,,Boise,Steve Ripley,country music,,,,,http://www.wikidata.org/entity/Q1411849,male,,,
,,Perry,,1911-07-07T00:00:00Z,Joan,4.0,,Pensacola,Joan Perry,,1935-01-01T00:00:00Z,,,Laurence Harvey,http://www.wikidata.org/entity/Q1440139,female,,,
,,,,1980-03-04T00:00:00Z,Tony,,,Carolina,Tonny Tun Tun,,1996-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q1500634,male,,,TonnyTunTun
,,Kohlman,,1918-08-25T00:00:00Z,Freddie,,Jubilee Records,New Orleans,Freddie Kohlman,jazz,,,,,http://www.wikidata.org/entity/Q1452605,male,,,
Tate-stevens,http://www.tatestevensofficial.com/,Stevens,,1975-03-01T00:00:00Z,Tate,,Syco Music,Missouri,Tate Stevens,country music,1994-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q1441872,male,,,
,,,,1977-07-07T00:00:00Z,,,Sony/ATV Music Publishing,Lexington,Channel 7,hip hop music,2001-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q1402028,male,,,
Fern-kinney,,,,2000-01-01T00:00:00Z,Fern,,,Jackson,Fern Kinney,pop music,,,,,http://www.wikidata.org/entity/Q1406453,female,,,
,,,,1901-11-10T00:00:00Z,Joe,,Fat Possum Records,Mississippi,Mississippi Joe Callicott,,,,,,http://www.wikidata.org/entity/Q1404962,male,African Americans,,
,,Davis,,1913-12-07T00:00:00Z,John,,Vocalion,Mississippi,Blind John Davis,blues,1933-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q1461153,male,,,
,,,,1981-05-02T00:00:00Z,Nicole,,The Goldmind Inc.,Salinas,Nicole Wray,contemporary R&B,1997-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q1396413,female,African Americans,,Ladynicolewray
Frank-hutchison,,Hutchison,,1891-03-20T00:00:00Z,Frank,,OKeh,Raleigh County,Frank Hutchison,blues,1926-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q1443475,male,,,
,,Cole,,1959-02-11T00:00:00Z,Bradley,,,Los Angeles,Bradley Cole,,,,,,http://www.wikidata.org/entity/Q1464625,male,,,
,,Maestro,,1939-05-07T00:00:00Z,Johnny,,,Brooklyn,Johnny Maestro,,,,,,http://www.wikidata.org/entity/Q1414740,male,,,
,,Chamberlain,,1983-01-04T00:00:00Z,Spencer,,,Chapel Hill,Spencer Chamberlain,Christian metal,2003-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q1448126,male,,,
,,,,1926-07-14T00:00:00Z,,,,Winston-Salem,Lowman Pauling,,,,,,http://www.wikidata.org/entity/Q1442530,male,,,
,,,,1885-06-12T00:00:00Z,Frank,,Gennett,Honolulu,Frank Ferera,country music,1900-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q1443244,male,,,
,,Pichon,,1906-04-03T00:00:00Z,Walter,,,New Orleans,"Walter ""Fats"" Pichon",jazz,,,,,http://www.wikidata.org/entity/Q1398257,male,African Americans,,
Pigeon-john,http://www.pigeonjohn.com,John,,1972-11-30T00:00:00Z,,,Quannum Projects,Omaha,Pigeon John,hip hop music,,,,,http://www.wikidata.org/entity/Q1468829,male,,,
,,Gilmore,,1950-09-21T00:00:00Z,Gail,,,"Washington\, D.C.",Gail Varina Gilmore,,,,,,http://www.wikidata.org/entity/Q1491237,female,,,
Junior-parker,,Parker,,1932-05-27T00:00:00Z,Herman,,Charly Records,Clarksdale,Junior Parker,blues,1951-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q1398507,male,African Americans,,
,http://www.jesseharrismusic.com/,Harris,Marie Masters,1969-10-24T00:00:00Z,Jesse,,Dangerbird Records,New York City,Jesse Harris,popular music,,,Jay Harris,,http://www.wikidata.org/entity/Q1458124,male,,,
,http://www.mickwingert.com/,Wingert,,1974-07-04T00:00:00Z,Mick,,,Lemoore,Mick Wingert,,2000-01-01T00:00:00Z,Christian,,,http://www.wikidata.org/entity/Q1449438,male,,Los Angeles,
,http://www.popachubby.com,Horowitz,,1960-03-31T00:00:00Z,Theodore Joseph,,OKeh,The Bronx,Popa Chubby,blues,1992-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q963853,male,,,Popachubb
,,Grey,,1965-11-05T00:00:00Z,Paris,,,Glencoe,Paris Grey,house music,,,,,http://www.wikidata.org/entity/Q974474,female,,,
Neil-cicierega,http://www.neilcic.com/,Cicierega,,1986-08-23T00:00:00Z,Neil,,,Boston,Neil Cicierega,,2000-01-01T00:00:00Z,,,Ming Doyle,http://www.wikidata.org/entity/Q971949,male,,Somerville,neilcic
,,Tozzi,,1923-01-08T00:00:00Z,Giorgio,,RCA Victor,Chicago,Giorgio Tozzi,,1948-01-01T00:00:00Z,,,Monte Amundsen,http://www.wikidata.org/entity/Q979700,male,,,
,,,,1970-04-26T00:00:00Z,Stephen,,,New Haven,Stephen Salters,,,,,,http://www.wikidata.org/entity/Q977949,male,,,
,http://www.doncherry.us,Cherry,,1924-01-11T00:00:00Z,Don,,Decca,Wichita Falls,Don Cherry,pop music,1951-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q994656,male,,,
Cecile-mclorin-salvant,http://www.cecilemclorinsalvant.com/,,,1989-08-28T00:00:00Z,Cécile,,Justin Time Records,Miami,Cécile McLorin Salvant,Straight-ahead jazz,2010-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q960524,female,,,cecilesalvant
,,Terrell,,1910-05-25T00:00:00Z,,,,Kansas City,Pha Terrell,jazz,,,,,http://www.wikidata.org/entity/Q965547,male,,,
,,Alderson,,1991-05-29T00:00:00Z,Kristen,,,Bucks County,Kristen Alderson,,1998-01-01T00:00:00Z,,,Chad Duell,http://www.wikidata.org/entity/Q960826,female,,,krisalderson
,,Roux,,1990-12-13T00:00:00Z,Nick,,,Trabuco Canyon,Nick Roux,,,,,,http://www.wikidata.org/entity/Q980733,male,,,TheRealNickRoux
,http://www.tonyjoewhite.com,White,,1943-07-23T00:00:00Z,Tony,,Warner Bros. Records,Oak Grove,Tony Joe White,country music,1968-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q983338,male,,,
,http://www.chazbono.net,Bono,Cher,1969-03-04T00:00:00Z,Chaz,,,Los Angeles,Chaz Bono,,1972-01-01T00:00:00Z,,Sonny Bono,,http://www.wikidata.org/entity/Q979387,transgender male,,,ChazBono
Jimmy-castor,,Castor,,1940-06-23T00:00:00Z,Jimmy,,Smash Records,Manhattan,Jimmy Castor,soul music,,,,,http://www.wikidata.org/entity/Q979084,male,African Americans,,
,,Reitherman,,1955-09-15T00:00:00Z,Bruce,,,Burbank,Bruce Reitherman,,1963-01-01T00:00:00Z,,Wolfgang Reitherman,,http://www.wikidata.org/entity/Q991779,male,,,
Sam-tsui,http://www.samtsui.com,Cui,,1989-05-02T00:00:00Z,Sam,,,Blue Bell,Sam Tsui,soul music,2008-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q983689,male,,,samueltsui
,,,,1963-05-05T00:00:00Z,Jeffrey,,Suburban Noize Records,Cleveland,Jeffrey Hatrix,alternative metal,1980-01-01T00:00:00Z,atheism,,,http://www.wikidata.org/entity/Q959634,male,,,
Eric-church,http://ericchurch.com,Church,,1977-05-03T00:00:00Z,Eric,,EMI,Granite Falls,Eric Church,country music,2005-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q975911,male,,,ericchurch
,https://www.richardgrieco-official.com,Grieco,,1965-03-23T00:00:00Z,Richard,,,New York City,Richard Grieco,,1986-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q960809,male,,Los Angeles,
Gene-mcdaniels,http://genemcdaniels.com/,McDaniels,,1935-02-12T00:00:00Z,Gene,,Liberty,Kansas City,Gene McDaniels,,1960-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q981373,male,African Americans,,
Trace-adkins,http://www.traceadkins.com/,Adkins,,1962-01-13T00:00:00Z,,,Wheelhouse,Springhill,Trace Adkins,country music,1988-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q967817,male,,,traceadkins
Chris-brochu,,Brochu,,1989-06-25T00:00:00Z,Chris,,,"Washington\, D.C.",Chris Brochu,,2007-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q980662,male,,,Chris_Brochu
,http://www.walkingwallofwords.com,Mangum,,1970-10-24T00:00:00Z,Jeff,,Merge Records,Ruston,Jeff Mangum,alternative rock,1987-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q971657,male,,,
,http://www.kurtvile.com/,Vile,,1980-01-03T00:00:00Z,Kurt,,Secretly Canadian,Lansdowne,Kurt Vile,rock music,2003-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q984331,male,,,therealkurtvile
,http://www.almatthews.co.uk,Matthews,,1942-11-21T00:00:00Z,Al,,,Brooklyn,Al Matthews,,,,,,http://www.wikidata.org/entity/Q964998,male,African Americans,United Kingdom,
,http://www.buddygreco.com/,Greco,,1926-08-14T00:00:00Z,Buddy,,,Philadelphia,Buddy Greco,jazz,1942-01-01T00:00:00Z,,,Dani Crayne,http://www.wikidata.org/entity/Q1001203,male,,United Kingdom,
Joe-liggins,,Liggins,,1915-07-09T00:00:00Z,Joseph Christopher,,Exclusive,Guthrie,Joe Liggins,jazz,1987-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q974670,male,African Americans,,
,,Loftus,Marie Loftus,1876-10-22T00:00:00Z,Cecilia,,,Hutchesontown,Cecilia Loftus,,,,,Justin Huntly McCarthy,http://www.wikidata.org/entity/Q980144,female,,,
,http://www.buddyebsen.com/,,,1908-04-02T00:00:00Z,Buddy,,,Belleville,Buddy Ebsen,Western,1928-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q1001214,male,,Belleville,
,http://www.ernieford.com/,Ford,,1919-02-13T00:00:00Z,,,Capitol Records,Bristol,Tennessee Ernie Ford,country music,1949-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q963827,male,,,
,,Bandy,,1944-02-12T00:00:00Z,Moe,,Curb Records,Meridian,Moe Bandy,country music,1964-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q979961,male,,,
David-laflamme,,,,1941-05-04T00:00:00Z,David,,,New Britain,David LaFlamme,rock music,,,,,http://www.wikidata.org/entity/Q959867,male,,,
Freddy-cannon,http://www.freddycannon.com/default.htm,Cannon,,1939-12-04T00:00:00Z,Freddy,,Swan,Lynn,Freddy Cannon,rock music,1958-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q962043,male,,,
Mystikal,,,,1970-09-22T00:00:00Z,,,Big Boy Records,New Orleans,Mystikal,hip hop music,1992-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q962811,male,African Americans,,ItsMystikal
Jay-gordon,,Gordon,,1967-01-30T00:00:00Z,Jay,2.0,,San Francisco,Jay Gordon,rock music,1994-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q984651,male,African Americans,,
,,Ritter,,1905-01-12T00:00:00Z,Tex,,Decca,"Murvaul\, Texas",Tex Ritter,country music,1928-01-01T00:00:00Z,,,Dorothy Fay,http://www.wikidata.org/entity/Q966565,male,,,
,,,,1969-09-18T00:00:00Z,,,,Staten Island,Cappadonna,hip hop music,1995-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q969016,male,,,
Chip-taylor,http://trainwreckrecords.com/artists/chip_taylor.html,Voight,,1940-03-21T00:00:00Z,James Wesley,,Buddah Records,Yonkers,Chip Taylor,country music,,,,,http://www.wikidata.org/entity/Q962604,male,,,
,,McDowell,,1904-01-12T00:00:00Z,Fred,,Arhoolie Records,Tennessee,Fred McDowell,blues,1926-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q964219,male,African Americans,,
David-ball,http://www.davidball.com,Ball,,1953-07-09T00:00:00Z,David,,Warner Bros. Records,Rock Hill,David Ball,country music,1988-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q969572,male,,,
,http://www.spiritinthesky.com/,Greenbaum,,1942-11-20T00:00:00Z,Joel,,Reprise Records,Malden,Norman Greenbaum,rock music,1969-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q971027,male,,,
,,Brown,,1970-01-24T00:00:00Z,,,Purple Ribbon Records,Savannah,Sleepy Brown,hip hop music,1992-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q963960,male,African Americans,,
,http://www.jeffgarlin.com,,,1962-06-05T00:00:00Z,Jeff,,,Chicago,Jeff Garlin,,,,,,http://www.wikidata.org/entity/Q983082,male,,,jgarlin
,,Barker,,1980-05-13T00:00:00Z,Chris,,,Pittsburgh,Chris Barker,,,,,,http://www.wikidata.org/entity/Q983756,male,,,
,http://folk.uio.no/alfs/blue.html,,,1941-02-18T00:00:00Z,David,,Elektra,Providence,David Blue,,1965-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q973773,male,,,
,,,,1963-07-01T00:00:00Z,Roswell,,Slash Records,Los Angeles,Roddy Bottum,alternative rock,1980-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q983256,male,,,
,,,,1950-06-03T00:00:00Z,Robert,,,Chicago,Robert Z'Dar,,,,,,http://www.wikidata.org/entity/Q959829,male,,,
Mark-ballas,http://www.markballas.com/,Ballas,Shirley Ballas,1986-05-24T00:00:00Z,Mark,,,Houston,Mark Ballas,pop rock,2005-01-01T00:00:00Z,,Corky Ballas,,http://www.wikidata.org/entity/Q976563,male,,,
,http://www.elipaperboyreed.com,,,1983-01-01T00:00:00Z,Eli,,Warner Bros. Records,Boston,"Eli ""Paperboy"" Reed",soul music,,,,,http://www.wikidata.org/entity/Q960101,male,,,elipaperboyreed
,http://www.myspace.com/bradcalebkane,,,1973-09-29T00:00:00Z,Brad,,,New Rochelle,Brad Caleb Kane,pop music,1982-01-01T00:00:00Z,,,Sarah Thompson,http://www.wikidata.org/entity/Q980104,male,,,
,,Washington,,1903-10-16T00:00:00Z,Buck,,,Louisville,Buck Washington,jazz,,,,,http://www.wikidata.org/entity/Q999364,male,,,
,,Blaine,,1921-11-21T00:00:00Z,Vivian,,Apex,Newark,Vivian Blaine,,1942-01-01T00:00:00Z,,,Milton Rackmil,http://www.wikidata.org/entity/Q978990,female,,,
,,,,1923-08-30T00:00:00Z,William,,,Saratoga County,William Duell,,,,,,http://www.wikidata.org/entity/Q963028,male,,,
Ernest-tubb,,Tubb,,1914-02-09T00:00:00Z,Ernest,,Decca,Crisp,Ernest Tubb,country music,1936-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q963142,male,,,
Allen-toussaint,http://allentoussaint.com,Toussaint,,1938-01-14T00:00:00Z,Allen,,Bell Records,New Orleans,Allen Toussaint,jazz,1958-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q963044,male,African Americans,,
Wade-hayes,http://www.wadehayes-woww.com/,Hayes,,1969-04-20T00:00:00Z,Wade,,Columbia Records,Bethel Acres,Wade Hayes,country music,1994-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q968338,male,,,wadehayes1
,http://littleanxietyannie.wordpress.com,,,1960-01-01T00:00:00Z,,,On-U Sound Records,t1790459785,Little Annie,soul music,1977-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q995082,female,,,
Johnny-preston,,Preston,,1939-08-18T00:00:00Z,Johnny,,Mercury Records,Port Arthur,Johnny Preston,pop music,1959-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q962128,male,,,
Johnnie-taylor,,Taylor,,1938-05-05T00:00:00Z,Johnnie,,Stax,Crawfordsville,Johnnie Taylor,gospel music,1953-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q968938,male,,,
,,Voskovec,Jiřina Voskovcová,1905-06-19T00:00:00Z,Jiří,,,Sázava,Jiří Voskovec,,,,,,http://www.wikidata.org/entity/Q960873,male,,,
John-sebastian,,Sebastian,,1944-03-17T00:00:00Z,John,,Kama Sutra Records,New York City,John Sebastian,folk rock,1964-01-01T00:00:00Z,,John Sebastian,,http://www.wikidata.org/entity/Q967761,male,,,
Jerry-jeff-walker,http://www.jerryjeff.com/,Walker,,1942-03-16T00:00:00Z,Jerry,,Atco Records,Oneonta,Jerry Jeff Walker,country rock,1967-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q979411,male,,,jerryjeffwalker
,http://matthewwest.com/,West,,1977-04-25T00:00:00Z,Matthew,,Show Dog-Universal Music,Downers Grove,Matthew West,contemporary Christian music,1997-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q978624,male,,,matthew_west
Jim-nabors,http://www.jimnabors.com,Nabors,,1930-06-12T00:00:00Z,James,,Columbia Records,Sylacauga,Jim Nabors,pop music,1954-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q963787,male,,,
,,Miller,,1924-12-16T00:00:00Z,Mildred,,,Cleveland,Mildred Miller,,,,,,http://www.wikidata.org/entity/Q972488,female,,,
,,Harris,,1969-10-31T00:00:00Z,Mitch,,Nuclear Blast,Queens,Mitch Harris,death metal,1987-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q981996,male,,,
,,,,1961-10-25T00:00:00Z,Ekrem,,,Plav,Ekrem Jevrić,contemporary folk music,2010-01-01T00:00:00Z,Islam,,,http://www.wikidata.org/entity/Q980980,male,Roma people,,
,http://www.jamesmcmurtry.com,McMurtry,,1962-03-18T00:00:00Z,James,,Sugar Hill Records,Fort Worth,James McMurtry,alternative country,1988-01-01T00:00:00Z,,Larry McMurtry,,http://www.wikidata.org/entity/Q971927,male,,,
,,Johannes,,1962-05-02T00:00:00Z,Alain,,MCA Records,Santiago,Alain Johannes,alternative rock,,,,Natasha Shneider,http://www.wikidata.org/entity/Q984115,male,,,AlainJohannes
,http://www.jazzephaandceelo.com/,Alexander,,1974-04-25T00:00:00Z,,,Elektra,Memphis,Jazze Pha,hip hop music,1988-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q960935,male,African Americans,,jazzepha
,,Moreno,,1912-07-14T00:00:00Z,Buddy,,OKeh,Los Angeles,Buddy Moreno,jazz,,,,,http://www.wikidata.org/entity/Q1001250,male,Irish people,,
Tommy-johnson,,Johnson,,1896-01-01T00:00:00Z,Tommy,,Victor Talking Machine Company,Terry,Tommy Johnson,blues,1914-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q965179,male,African Americans,,
Bryan-white,,White,,1974-02-17T00:00:00Z,Bryan,,Asylum Records,Lawton,Bryan White,country music,,,,,http://www.wikidata.org/entity/Q995120,male,,,
,http://djqbert.com/,,,1969-10-07T00:00:00Z,Richard,,,Daly City,DJ Qbert,turntablism,,,,,http://www.wikidata.org/entity/Q963338,male,,,
,,Williams,,1972-02-29T00:00:00Z,Dave,,,Princeton,Dave Williams,traditional heavy metal,1988-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q973755,male,,,
,,Morgan,,1931-12-03T00:00:00Z,,,MGM Records,Mancos,Jaye P. Morgan,pop music,,,,,http://www.wikidata.org/entity/Q963270,female,,,
,,Hughes,,1919-06-18T00:00:00Z,Buddy,,,Waterloo,Buddy Hughes,,,,,,http://www.wikidata.org/entity/Q1001209,male,,,
