assays_Des,assays_ASCETY,assays_CONFSCO,assays_CHI,assays_CURB,assays_SASI,assays_CI,assays_ASTY,assays_RELTY,assays_SI,assays_ASSI,assays_TISI,assays_ASSOR,assays_ASSTET,assays_ASSSTR,assays_T,assays_VARII,assays_DOI,assays_ASSTAI,assays_ASSCATE,assays_ASSTIS,assays_BFOR,assays_ASSUBCELFR
Percent total excretion of acetaminophen cysteine conjugate,,1,CHEMBL875342,Intermediate,,,F,N,1,10387,,Rattus norvegicus,,,50597,,7449,10116.0,,,BAO_0000218,
Percent total excretion of acetaminophen glucuronide,,1,CHEMBL626911,Intermediate,,,F,N,1,10388,,Rattus norvegicus,,,50597,,7449,10116.0,,,BAO_0000218,
Percent total excretion of acetaminophen sulfate,,1,CHEMBL626912,Intermediate,,,F,N,1,10389,,Rattus norvegicus,,,50597,,7449,10116.0,,,BAO_0000218,
Percent total excretion of acetaminophen-mercapturic acid,,1,CHEMBL627065,Intermediate,,,F,N,1,10390,,Rattus norvegicus,,,50597,,7449,10116.0,,,BAO_0000218,
Amount of urine output was measured in rat at a dose of 10 mg/kg administered orally,,1,CHEMBL627066,Intermediate,,,A,N,1,10391,1088.0,Rattus norvegicus,,,50597,,3172,10116.0,,Urine,BAO_0000218,
Volume of distribution in Male Sprague-Dawley rats after intravenous administration at a dose of 10 mg/kg,,1,CHEMBL627067,Intermediate,,,A,N,1,10392,,Rattus norvegicus,In vivo,,50597,,16456,10116.0,,,BAO_0000218,
Biodistribution of compound in rat muscle after 5 min of administration,,0,CHEMBL627068,Autocuration,,,A,U,1,10393,2385.0,ratrat,In vivo,,22224,,10839,8656.0,,Muscle tissue,BAO_0000218,
Biodistribution of compound in rat muscle after 5 min of administration.,,0,CHEMBL627069,Autocuration,,,A,U,1,10394,2385.0,ratrat,In vivo,,22224,,10839,8656.0,,Muscle tissue,BAO_0000218,
Plasma clearance was reported after intravenous administration at a dose of 1 mg/kg in Abraham sheep (female),,0,CHEMBL627070,Autocuration,,,A,U,1,10395,,Ovis aries,In vivo,,22224,,5334,9940.0,,,BAO_0000218,
Plasma clearance was reported after oral administration at a dose of 2 mg/kg in Abraham sheep (female),,0,CHEMBL627071,Autocuration,,,A,U,1,10396,,Ovis aries,In vivo,,22224,,5334,9940.0,,,BAO_0000218,
Bioavailability was reported after intravenous administration at a dose of 1 mg/kg in Abraham sheep (female),,0,CHEMBL627072,Autocuration,,,A,U,1,10397,,Ovis aries,In vivo,,22224,,5334,9940.0,,,BAO_0000218,
Bioavailability was reported after oral administration at a dose of 2 mg/kg in Abraham sheep (female),,0,CHEMBL627073,Autocuration,,,A,U,1,10398,,Ovis aries,In vivo,,22224,,5334,9940.0,,,BAO_0000218,
Volume of distribution was reported after intravenous administration at a dose of 1 mg/kg in Abraham sheep (female),,0,CHEMBL625387,Autocuration,,,A,U,1,10399,,Ovis aries,In vivo,,22224,,5334,9940.0,,,BAO_0000218,
Volume of distribution was reported after oral administration at a dose of 2 mg/kg in Abraham sheep (female),,0,CHEMBL625388,Autocuration,,,A,U,1,10400,,Ovis aries,In vivo,,22224,,5334,9940.0,,,BAO_0000218,
Plasma half-life period (0-8 h) was reported after intravenous administration at a dose of 1 mg/kg in Abraham sheep (female),,0,CHEMBL625389,Autocuration,,,A,U,1,10401,1969.0,Ovis aries,In vivo,,22224,,5334,9940.0,,Plasma,BAO_0000218,
Plasma half-life period (0-8 h) was reported after oral administration at a dose of 2 mg/kg in Abraham sheep (female),,0,CHEMBL875343,Autocuration,,,A,U,1,10402,1969.0,Ovis aries,In vivo,,22224,,5334,9940.0,,Plasma,BAO_0000218,
Biological half life period of compound was measured against snake venom phosphodiesterase (SVPDE),,1,CHEMBL876795,Intermediate,,,A,N,1,10403,,Serpentes,,,50497,,1735,8570.0,,,BAO_0000218,
Half life (t) of enzymatic phosphodiester hydrolysis of compound towards snake venom (SV-PDE) at a concentration of 4 microg,,1,CHEMBL626552,Intermediate,,,A,N,1,10404,,Serpentes,,,50497,,1469,8570.0,,,BAO_0000218,
Enzymatic stability was assessed with snake venom phosphodiesterase (SV PDE) exonuclase,,1,CHEMBL626553,Intermediate,,,A,N,1,10405,,Serpentes,,,50497,,1336,8570.0,,,BAO_0000218,
The human biological plasma half life of the compound,,0,CHEMBL626554,Autocuration,,,A,U,1,10406,1969.0,Homo sapiens,,,22224,,12403,9606.0,,Plasma,BAO_0000366,
Antidiuretic activity was determined expressed as volume of urine excreted in mL was reported at a dose of 100 mg/Kg,,1,CHEMBL626555,Intermediate,,,A,N,1,10407,1088.0,Rattus norvegicus,,,50597,,8151,10116.0,,Urine,BAO_0000218,
Distribution of Se-75 activity in Adrenal of female Sprague-Dawley Rat 120 min after iv administration compound,,1,CHEMBL626556,Intermediate,,,A,N,1,10408,,Rattus norvegicus,,,50597,,8004,10116.0,,,BAO_0000218,
Distribution of Se-75 activity in Adrenal of female Sprague-Dawley Rat 15 after iv administration of compound,,1,CHEMBL626557,Intermediate,,,A,N,1,10409,,Rattus norvegicus,,,50597,,8004,10116.0,,,BAO_0000218,
Distribution of Se-75 activity in Adrenal of female Sprague-Dawley Rat 240 min after iv administration compound,,1,CHEMBL626558,Intermediate,,,A,N,1,10410,,Rattus norvegicus,,,50597,,8004,10116.0,,,BAO_0000218,
Distribution of Se-75 activity in Adrenal of female Sprague-Dawley Rat 30 min after iv administration of compound,,1,CHEMBL626559,Intermediate,,,A,N,1,10411,,Rattus norvegicus,,,50597,,8004,10116.0,,,BAO_0000218,
Distribution of Se-75 activity in Adrenal of female Sprague-Dawley Rat 5 min after iv administration of compound,,1,CHEMBL626560,Intermediate,,,A,N,1,10412,,Rattus norvegicus,,,50597,,8004,10116.0,,,BAO_0000218,
Distribution of Se-75 activity in Adrenal of female Sprague-Dawley Rat 60 min after iv administration of compound,,1,CHEMBL876803,Intermediate,,,A,N,1,10413,,Rattus norvegicus,,,50597,,8004,10116.0,,,BAO_0000218,
Distribution of Se-75 activity in Heart of female Sprague-Dawley Rat 120 min after iv administration compound,,1,CHEMBL627964,Intermediate,,,A,N,1,10414,,Rattus norvegicus,,,50597,,8004,10116.0,,,BAO_0000218,
Distribution of Se-75 activity in Heart of female Sprague-Dawley Rat 15 min after iv administration of compound,,1,CHEMBL627965,Intermediate,,,A,N,1,10415,,Rattus norvegicus,,,50597,,8004,10116.0,,,BAO_0000218,
Distribution of Se-75 activity in Heart of female Sprague-Dawley Rat 240 min after iv administration compound,,1,CHEMBL627966,Intermediate,,,A,N,1,10416,,Rattus norvegicus,,,50597,,8004,10116.0,,,BAO_0000218,
Distribution of Se-75 activity in Heart of female Sprague-Dawley Rat 30 min after iv administration of compound,,1,CHEMBL627967,Intermediate,,,A,N,1,10417,,Rattus norvegicus,,,50597,,8004,10116.0,,,BAO_0000218,
Distribution of Se-75 activity in Heart of female Sprague-Dawley Rat 5 min after iv administration of compound,,1,CHEMBL627968,Intermediate,,,A,N,1,10418,,Rattus norvegicus,,,50597,,8004,10116.0,,,BAO_0000218,
Distribution of Se-75 activity in Heart of female Sprague-Dawley Rat 60 min after iv administration of compound,,1,CHEMBL627969,Intermediate,,,A,N,1,10419,,Rattus norvegicus,,,50597,,8004,10116.0,,,BAO_0000218,
Distribution of Se-75 activity in Liver of female Sprague-Dawley Rat 5 min after iv administration of compound,,1,CHEMBL627970,Intermediate,,,A,N,1,10420,,Rattus norvegicus,,,50597,,8004,10116.0,,,BAO_0000218,
Distribution of Se-75 activity in blood of female Sprague-Dawley Rat 120 min after iv administration of compound,,1,CHEMBL627971,Intermediate,,,A,N,1,10421,178.0,Rattus norvegicus,,,50597,,8004,10116.0,,Blood,BAO_0000218,
Distribution of Se-75 activity in blood of female Sprague-Dawley Rat 240 min after iv administration of compound,,1,CHEMBL627972,Intermediate,,,A,N,1,10422,178.0,Rattus norvegicus,,,50597,,8004,10116.0,,Blood,BAO_0000218,
Dissociation constant against binding to human cyclophilin A,,9,CHEMBL856029,Expert,,,B,D,1,10423,,Homo sapiens,,,180,,15917,9606.0,,,BAO_0000357,
Michaelis-Menten constant for inhibitory activity against bovine liver glyoxalase II,,8,CHEMBL627973,Expert,,,B,H,1,10424,,Bos taurus,,,11591,,12396,9913.0,,,BAO_0000019,
-Log C was determined by performing the electroshock minimum test,,0,CHEMBL627974,Autocuration,,,A,U,1,10425,,,,,22224,,7065,,,,BAO_0000019,
-Log C was determined by performing the foot shock test,,0,CHEMBL627975,Autocuration,,,A,U,1,10426,,,,,22224,,7065,,,,BAO_0000019,
-Log C was determined by performing the incl screen test,,0,CHEMBL627976,Autocuration,,,A,U,1,10427,,,,,22224,,7065,,,,BAO_0000019,
-Log C was determined by performing the maximum electroshock test,,0,CHEMBL627977,Autocuration,,,A,U,1,10428,,,,,22224,,7065,,,,BAO_0000019,
-Log C was determined by performing the pentylenetetrazole test,,0,CHEMBL627978,Autocuration,,,A,U,1,10429,,,,,22224,,7065,,,,BAO_0000019,
Tested for experimental arotinoid inhibitory dose,,0,CHEMBL627979,Autocuration,,,A,U,1,10430,,,,,22224,,12415,,,,BAO_0000019,
Negative log transformed activity,,0,CHEMBL876804,Autocuration,,,A,U,1,10431,,,,,22224,,10256,,,,BAO_0000019,
"Negative log of Langmuir's alpha constant (-log alpha), which is inversely proportional to the effective binding constant (protein binding)",,0,CHEMBL627980,Autocuration,,,A,U,1,10432,,,,,22224,,7991,,,,BAO_0000019,
Dissociation constant was evaluated on guinea pig bladder at M3 muscarinic receptor,,1,CHEMBL627981,Intermediate,,,A,N,1,10433,,Cavia porcellus,,,50512,,14342,10141.0,,,BAO_0000218,
Dissociation constant was evaluated on guinea pig heart (force) at M2 muscarinic receptor,,1,CHEMBL627982,Intermediate,,,A,N,1,10434,,Cavia porcellus,,,50512,,14342,10141.0,,,BAO_0000218,
Dissociation constant was evaluated on guinea pig heart (rate) at M2 muscarinic receptor,,1,CHEMBL627983,Intermediate,,,A,N,1,10435,,Cavia porcellus,,,50512,,14342,10141.0,,,BAO_0000218,
Dissociation constant was evaluated on guinea pig ileum at M3 muscarinic receptor,,1,CHEMBL627984,Intermediate,,,A,N,1,10436,2116.0,Cavia porcellus,,,50512,,14342,10141.0,,Ileum,BAO_0000218,
Solubility in water was determined; values expressed as -log,,0,CHEMBL627985,Autocuration,,,P,U,1,10437,,,,,22229,,6047,,,,BAO_0000100,
Ratio of Kcat to that of Km was determined,,0,CHEMBL627986,Autocuration,,,A,U,1,10438,,,,,22224,,17269,,,,BAO_0000019,
Observed first order rate constant,,0,CHEMBL627987,Autocuration,,,A,U,1,10439,,,,,22224,,10026,,,,BAO_0000019,
Fraction of 88Y (%) released from chelate after incubation in serum for 15 hours,,0,CHEMBL627988,Autocuration,,,A,U,1,10440,,,,,22224,,14583,,,,BAO_0000019,
Compound was evaluated for bioavailability after treatment with oral dose of 2 mgkg to female wistar rats,,1,CHEMBL627989,Intermediate,,,A,N,1,10441,,Rattus norvegicus,In vivo,,50597,,2661,10116.0,,,BAO_0000218,
Compound was evaluated for bioavailability after treatment with oral dose of 2 mgkg to male wistar rats,,1,CHEMBL627990,Intermediate,,,A,N,1,10442,,Rattus norvegicus,In vivo,,50597,,2661,10116.0,,,BAO_0000218,
Oral Bioavailability after administration of 10 mg/kg in male rat,,1,CHEMBL876805,Intermediate,,,A,N,1,10443,,Rattus norvegicus,In vivo,,50597,,4029,10116.0,,,BAO_0000218,
Oral bioavailability in rat (dose 10 mg/kg i.v. and 50 mg/kg p.o.),,1,CHEMBL627991,Intermediate,,,A,N,1,10444,,Rattus norvegicus,In vivo,,50597,,17735,10116.0,,,BAO_0000218,
Oral bioavailability in rat,,1,CHEMBL627992,Intermediate,,,A,N,1,10445,,Rattus norvegicus,In vivo,,50597,,4576,10116.0,,,BAO_0000218,
Oral bioavailability after oral (po) administration at a dose of 10 mg/kg was measured in rats,,1,CHEMBL627993,Intermediate,,,A,N,1,10446,,Rattus norvegicus,In vivo,,50597,,17582,10116.0,,,BAO_0000218,
Oral bioavailability at 1 mg/kg was determined in rat,,1,CHEMBL622817,Intermediate,,,A,N,1,10447,,Rattus norvegicus,In vivo,,50597,,17651,10116.0,,,BAO_0000218,
Oral bioavailability at 10 mg/kg was determined in rat,,1,CHEMBL622818,Intermediate,,,A,N,1,10448,,Rattus norvegicus,In vivo,,50597,,17651,10116.0,,,BAO_0000218,
"Oral bioavailability in fischer rats at 30 mg/kg dose, administered perorally",,1,CHEMBL622819,Intermediate,,,A,N,1,10449,,Rattus norvegicus,In vivo,,50597,,17670,10116.0,,,BAO_0000218,
Oral bioavailability in rat,,1,CHEMBL872267,Intermediate,,,A,N,1,10450,,Rattus norvegicus,In vivo,,50597,,5045,10116.0,,,BAO_0000218,
Oral bioavailability in rat,,1,CHEMBL622820,Intermediate,,,A,N,1,10451,,Rattus norvegicus,In vivo,,50597,,1696,10116.0,,,BAO_0000218,
Oral bioavailability after intravenous administration in rats at 24 uM/kg,,1,CHEMBL622821,Intermediate,,,A,N,1,10452,,Rattus norvegicus,In vivo,,50597,,17764,10116.0,,,BAO_0000218,
Oral bioavailability in rat,,1,CHEMBL622822,Intermediate,,,A,N,1,10453,,Rattus norvegicus,In vivo,,50597,,6448,10116.0,,,BAO_0000218,
Oral bioavailability in rat,,1,CHEMBL622823,Intermediate,,,A,N,1,10454,,Rattus norvegicus,In vivo,,50597,,6596,10116.0,,,BAO_0000218,
Oral bioavailability in rat,,1,CHEMBL622824,Intermediate,,,A,N,1,10455,,Rattus norvegicus,In vivo,,50597,,17547,10116.0,,,BAO_0000218,
Oral bioavailability in rat at a dose of 3 mg/kg,,1,CHEMBL622825,Intermediate,,,A,N,1,10456,,Rattus norvegicus,In vivo,,50597,,17771,10116.0,,,BAO_0000218,
Oral bioavailability in rat after oral administration at 10 mg/kg,,1,CHEMBL622901,Intermediate,,,A,N,1,10457,,Rattus norvegicus,In vivo,,50597,,6495,10116.0,,,BAO_0000218,
Oral bioavailability in rat,,1,CHEMBL622902,Intermediate,,,A,N,1,10458,,Rattus norvegicus,In vivo,,50597,,4558,10116.0,,,BAO_0000218,
Oral bioavailability in rat,,1,CHEMBL621844,Intermediate,,,A,N,1,10459,,Rattus norvegicus,In vivo,,50597,,17596,10116.0,,,BAO_0000218,
Oral bioavailability in Dawley rats,,1,CHEMBL621845,Intermediate,,,A,N,1,10460,,Rattus norvegicus,In vivo,,50597,,6827,10116.0,,,BAO_0000218,
Oral bioavailability,,1,CHEMBL621846,Intermediate,,,A,N,1,10461,,Rattus norvegicus,In vivo,,50597,,4026,10116.0,,,BAO_0000218,
Oral bioavailability in rat (dose 30 mg/kg),,1,CHEMBL621847,Intermediate,,,A,N,1,10462,,Rattus norvegicus,In vivo,,50597,,10,10116.0,,,BAO_0000218,
Bioavailability in rat at a concentration of 15 mg/kg perorally in rat along with 100 mg/kg 11,,1,CHEMBL877609,Intermediate,,,A,N,1,10463,,Rattus norvegicus,In vivo,,50597,,17717,10116.0,,,BAO_0000218,
Bioavailability in rat (dose 3 mg/kg i.v.),,1,CHEMBL621848,Intermediate,,,A,N,1,10464,,Rattus norvegicus,In vivo,,50597,,17717,10116.0,,,BAO_0000218,
Bioavailability in rat at a concentration of 60 mg/kg perorally in rat along with 100 mg/kg 11,,1,CHEMBL621849,Intermediate,,,A,N,1,10465,,Rattus norvegicus,In vivo,,50597,,17717,10116.0,,,BAO_0000218,
Oral bioavailability in rat (dose 60 mg/kg p.o.),,1,CHEMBL622030,Intermediate,,,A,N,1,10466,,Rattus norvegicus,In vivo,,50597,,17717,10116.0,,,BAO_0000218,
Percent oral bioavailability determined in rats,,1,CHEMBL622031,Intermediate,,,A,N,1,10467,,Rattus norvegicus,In vivo,,50597,,4796,10116.0,,,BAO_0000218,
Tested for percent bioavailability after oral administration to Sprague-Dawley rat at dosage of 0.2 mg/kg,,1,CHEMBL622032,Intermediate,,,A,N,1,10468,,Rattus norvegicus,In vivo,,50597,,4883,10116.0,,,BAO_0000218,
The compound was evaluated for bioavailability in rats; 32-51,,1,CHEMBL622033,Intermediate,,,A,N,1,10469,,Rattus norvegicus,In vivo,,50597,,2137,10116.0,,,BAO_0000218,
Bioavailability in rat (dose 20 mg/kg p.o.),,1,CHEMBL622034,Intermediate,,,A,N,1,10470,,Rattus norvegicus,In vivo,,50597,,2959,10116.0,,,BAO_0000218,
Oral bioavailability in rat,,1,CHEMBL622035,Intermediate,,,A,N,1,10471,,Rattus norvegicus,In vivo,,50597,,1361,10116.0,,,BAO_0000218,
Bioavailability percent in rat at the dose of 2 mg/kg,,1,CHEMBL882966,Intermediate,,,A,N,1,10472,,Rattus norvegicus,In vivo,,50597,,4727,10116.0,,,BAO_0000218,
Bioavailability was evaluated after 20 uM/kg of peroral administration,,1,CHEMBL622036,Intermediate,,,A,N,1,10473,,Rattus norvegicus,In vivo,,50597,,16423,10116.0,,,BAO_0000218,
Oral bioavailability in rat,,1,CHEMBL622037,Intermediate,,,A,N,1,10474,,Rattus norvegicus,In vivo,,50597,,5206,10116.0,,,BAO_0000218,
Oral bioavailability in rat,,1,CHEMBL622038,Intermediate,,,A,N,1,10475,,Rattus norvegicus,In vivo,,50597,,6448,10116.0,,,BAO_0000218,
Bioavailability in rats,,1,CHEMBL622039,Intermediate,,,A,N,1,10476,,Rattus norvegicus,In vivo,,50597,,17723,10116.0,,,BAO_0000218,
Biodistribution of radiolabeled compound in rat blood after 24 hr postinjection activity expressed as %ID/Organ,,1,CHEMBL622040,Intermediate,,,A,N,1,10477,178.0,Rattus norvegicus,In vivo,,50597,,17738,10116.0,,Blood,BAO_0000218,
Biodistribution of radiolabeled compound in rat blood after 24 hr activity expressed as %ID/Organ,,1,CHEMBL622041,Intermediate,,,A,N,1,10478,178.0,Rattus norvegicus,In vivo,,50597,,17738,10116.0,,Blood,BAO_0000218,
Biodistribution of radiolabeled compound in rat blood after 2 hr activity expressed as %ID/Organ,,1,CHEMBL622042,Intermediate,,,A,N,1,10479,178.0,Rattus norvegicus,In vivo,,50597,,17738,10116.0,,Blood,BAO_0000218,
Biodistribution of radiolabeled compound in rat blood after 30 min activity expressed as %ID/Organ,,1,CHEMBL622043,Intermediate,,,A,N,1,10480,178.0,Rattus norvegicus,In vivo,,50597,,17738,10116.0,,Blood,BAO_0000218,
Biodistribution of radiolabeled compound in rat blood after 5 min activity expressed as %ID/Organ,,1,CHEMBL622044,Intermediate,,,A,N,1,10481,178.0,Rattus norvegicus,In vivo,,50597,,17738,10116.0,,Blood,BAO_0000218,
Biodistribution of radiolabeled compound in rat bone after 24 hr activity expressed as %ID/Organ,,1,CHEMBL622045,Intermediate,,,A,N,1,10482,10000001.0,Rattus norvegicus,In vivo,,50597,,17738,10116.0,,Bone,BAO_0000218,
Biodistribution of radiolabeled compound in rat bone after 2 hr activity expressed as %ID/Organ,,1,CHEMBL622046,Intermediate,,,A,N,1,10483,10000001.0,Rattus norvegicus,In vivo,,50597,,17738,10116.0,,Bone,BAO_0000218,
Biodistribution of radiolabeled compound in rat bone after 30 min activity expressed as %ID/Organ,,1,CHEMBL622047,Intermediate,,,A,N,1,10484,10000001.0,Rattus norvegicus,In vivo,,50597,,17738,10116.0,,Bone,BAO_0000218,
Biodistribution of radiolabeled compound in rat bone after 5 min activity expressed as %ID/Organ,,1,CHEMBL877610,Intermediate,,,A,N,1,10485,10000001.0,Rattus norvegicus,In vivo,,50597,,17738,10116.0,,Bone,BAO_0000218,
Biodistribution of radiolabeled compound in rat brain after 24 hr activity expressed as %ID/Organ,,1,CHEMBL622048,Intermediate,,,A,N,1,10486,955.0,Rattus norvegicus,In vivo,,50597,,17738,10116.0,,Brain,BAO_0000218,
Biodistribution of radiolabeled compound in rat brain after 2 hr activity expressed as %ID/Organ,,1,CHEMBL622049,Intermediate,,,A,N,1,10487,955.0,Rattus norvegicus,In vivo,,50597,,17738,10116.0,,Brain,BAO_0000218,
Biodistribution of radiolabeled compound in rat brain after 30 min activity expressed as %ID/Organ,,1,CHEMBL622050,Intermediate,,,A,N,1,10488,955.0,Rattus norvegicus,In vivo,,50597,,17738,10116.0,,Brain,BAO_0000218,
Biodistribution of radiolabeled compound in rat brain after 5 min activity expressed as %ID/Organ,,1,CHEMBL622051,Intermediate,,,A,N,1,10489,955.0,Rattus norvegicus,In vivo,,50597,,17738,10116.0,,Brain,BAO_0000218,
Biodistribution of radiolabeled compound in rat fat after 24 hr activity expressed as %ID/Organ,,1,CHEMBL622052,Intermediate,,,A,N,1,10490,,Rattus norvegicus,In vivo,,50597,,17738,10116.0,,,BAO_0000218,
Biodistribution of radiolabeled compound in rat fat after 2 hr activity expressed as %ID/Organ,,1,CHEMBL622053,Intermediate,,,A,N,1,10491,,Rattus norvegicus,In vivo,,50597,,17738,10116.0,,,BAO_0000218,
Biodistribution of radiolabeled compound in rat fat after 30 min activity expressed as %ID/Organ,,1,CHEMBL622054,Intermediate,,,A,N,1,10492,,Rattus norvegicus,In vivo,,50597,,17738,10116.0,,,BAO_0000218,
Biodistribution of radiolabeled compound in rat fat after 5 min activity expressed as %ID/Organ,,1,CHEMBL622055,Intermediate,,,A,N,1,10493,,Rattus norvegicus,In vivo,,50597,,17738,10116.0,,,BAO_0000218,
Oral bioavailability in rats was determined; High,,1,CHEMBL622056,Intermediate,,,A,N,1,10494,,Rattus norvegicus,In vivo,,50597,,5237,10116.0,,,BAO_0000218,
Oral bioavailability in the rat was determined,,1,CHEMBL622057,Intermediate,,,A,N,1,10495,,Rattus norvegicus,In vivo,,50597,,5503,10116.0,,,BAO_0000218,
Oral bioavailability measured by the ratio of intravenous to oral area under concentration.,,1,CHEMBL628008,Intermediate,,,A,N,1,10496,,Rattus norvegicus,In vivo,,50597,,15765,10116.0,,,BAO_0000218,
Oral bioavailability in rat (dose 10 mg/kg p.o. and 3 mg/kg i.v.),,1,CHEMBL622058,Intermediate,,,A,N,1,10497,,Rattus norvegicus,In vivo,,50597,,15660,10116.0,,,BAO_0000218,
Oral bioavailability of compound (19.2 mg/kg) after po administration was determined in Sprague-Dawley rat,,1,CHEMBL622059,Intermediate,,,A,N,1,10498,,Rattus norvegicus,In vivo,,50597,,5978,10116.0,,,BAO_0000218,
