assay_strain,assays_ASSTAI,assays_VARII,assays_ASORGA,assays_ASTI,assays_ASCTY,assays_ASSUBCEFRA,assays_CEI,assays_RELT,assays_ASCATE,assays_SASI,assays_Ti,assays_CHI,assays_SI,assays_ASST,assays_Descr,assays_CURAB,assays_ASTETY,assays_TISI,assays_CONSCO,assays_ASSI,assays_BAFOR,assays_DOI
,10116.0,,Rattus norvegicus,Heart,,,,N,,,50597,CHEMBL628438,1,A,Biodistribution was measured in rat heart by injecting the radiolabeled compound intravenously and the value measured after 2 min,Intermediate,In vivo,948.0,1,11538,BAO_0000218,14608
,10116.0,,Rattus norvegicus,Heart,,,,N,,,50597,CHEMBL628439,1,A,Biodistribution was measured in rat heart by injecting the radiolabeled compound intravenously and the value measured after 30 min,Intermediate,In vivo,948.0,1,11539,BAO_0000218,14608
,10116.0,,Rattus norvegicus,Heart,,,,N,,,50597,CHEMBL628440,1,A,Biodistribution was measured in rat heart by injecting the radiolabeled compound intravenously and the value measured after 60 min,Intermediate,In vivo,948.0,1,11540,BAO_0000218,14608
,10116.0,,Rattus norvegicus,Hippocampus,,,,N,,,50597,CHEMBL628441,1,A,Biodistribution was measured in rat hippocampus by injecting the radiolabeled compound intravenously and the value measured after 2 min,Intermediate,In vivo,10000000.0,1,11541,BAO_0000218,14608
,10116.0,,Rattus norvegicus,Hippocampus,,,,N,,,50597,CHEMBL628442,1,A,Biodistribution was measured in rat hippocampus by injecting the radiolabeled compound intravenously and the value measured after 30 min,Intermediate,In vivo,10000000.0,1,11542,BAO_0000218,14608
,10116.0,,Rattus norvegicus,Hippocampus,,,,N,,,50597,CHEMBL628443,1,A,Biodistribution was measured in rat hippocampus by injecting the radiolabeled compound intravenously and the value measured after 60 min,Intermediate,In vivo,10000000.0,1,11543,BAO_0000218,14608
,10116.0,,Rattus norvegicus,Kidney,,,,N,,,50597,CHEMBL628444,1,A,Biodistribution was measured in rat kidney by injecting the radiolabeled compound intravenously and the value measured after 2 min,Intermediate,In vivo,2113.0,1,11544,BAO_0000218,14608
,10116.0,,Rattus norvegicus,Kidney,,,,N,,,50597,CHEMBL628445,1,A,Biodistribution was measured in rat kidney by injecting the radiolabeled compound intravenously and the value measured after 30 min,Intermediate,In vivo,2113.0,1,11545,BAO_0000218,14608
,10116.0,,Rattus norvegicus,Kidney,,,,N,,,50597,CHEMBL877504,1,A,Biodistribution was measured in rat kidney by injecting the radiolabeled compound intravenously and the value measured after 60 min,Intermediate,In vivo,2113.0,1,11546,BAO_0000218,14608
,10116.0,,Rattus norvegicus,Liver,,,,N,,,50597,CHEMBL628446,1,A,Biodistribution was measured in rat liver by injecting the radiolabeled compound intravenously and the value measured after 2 min,Intermediate,In vivo,2107.0,1,11547,BAO_0000218,14608
,10116.0,,Rattus norvegicus,Liver,,,,N,,,50597,CHEMBL626874,1,A,Biodistribution was measured in rat liver by injecting the radiolabeled compound intravenously and the value measured after 30 min,Intermediate,In vivo,2107.0,1,11548,BAO_0000218,14608
,10116.0,,Rattus norvegicus,Liver,,,,N,,,50597,CHEMBL626875,1,A,Biodistribution was measured in rat liver by injecting the radiolabeled compound intravenously and the value measured after 60 min,Intermediate,In vivo,2107.0,1,11549,BAO_0000218,14608
,10116.0,,Rattus norvegicus,Lung,,,,N,,,50597,CHEMBL626876,1,A,Biodistribution was measured in rat lung by injecting the radiolabeled compound intravenously and the value measured after 2 min,Intermediate,In vivo,2048.0,1,11550,BAO_0000218,14608
,10116.0,,Rattus norvegicus,Lung,,,,N,,,50597,CHEMBL626877,1,A,Biodistribution was measured in rat lung by injecting the radiolabeled compound intravenously and the value measured after 30 min,Intermediate,In vivo,2048.0,1,11551,BAO_0000218,14608
,10116.0,,Rattus norvegicus,Lung,,,,N,,,50597,CHEMBL626878,1,A,Biodistribution was measured in rat lung by injecting the radiolabeled compound intravenously and the value measured after 60 min,Intermediate,In vivo,2048.0,1,11552,BAO_0000218,14608
,10116.0,,Rattus norvegicus,Muscle tissue,,,,N,,,50597,CHEMBL626879,1,A,Biodistribution was measured in rat muscle by injecting the radiolabeled compound intravenously and the value measured after 2 min,Intermediate,In vivo,2385.0,1,11553,BAO_0000218,14608
,314293.0,,Simiiformes,Plasma,,,,U,,,22224,CHEMBL626880,1,A,Peak plasma concentration expresses the ability of compound for the release of dopamine in the plasma of monkey after oral administration of 0.05 mmol/kg,Autocuration,In vivo,1969.0,0,11554,BAO_0000218,8918
,10090.0,,Mus musculus,Plasma,,,,N,,,50594,CHEMBL626881,1,A,Peak plasma concentration expresses the ability of compound for the release of dopamine in the plasma of mouse after oral administration of 0.05 mmol/kg,Intermediate,In vivo,1969.0,1,11555,BAO_0000218,8918
,10116.0,,Rattus norvegicus,Plasma,,,,N,,,50597,CHEMBL626882,1,A,Peak plasma concentration expresses the ability of compound for the release of dopamine in the plasma of rat after oral administration of 0.05 mmol/kg,Intermediate,In vivo,1969.0,1,11556,BAO_0000218,8918
,9615.0,,Canis lupus familiaris,Plasma,,,,N,,,50588,CHEMBL626883,1,A,Peak plasma concentration was measured in dogs,Intermediate,In vivo,1969.0,1,11557,BAO_0000218,14470
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL626884,1,A,Pharmacokinetic Parameter (Cmax) was evaluated at 10 mg/kg (p.o.) in Wistar rats,Intermediate,In vivo,,1,11558,BAO_0000218,14393
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL626885,1,A,Pharmacokinetic parameter (Cmax ) was evaluated in Spargue-Dawley rat when given intravenously at dose 15 mg/kg,Intermediate,In vivo,,1,11559,BAO_0000218,14886
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL626886,1,A,Pharmacokinetic parameter (Cmax ) was evaluated in Spargue-Dawley rat when given peroral at dose 30 mg/kg,Intermediate,In vivo,,1,11560,BAO_0000218,14886
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL626887,1,A,Pharmacokinetic parameter (Cmax ) was evaluated in Spargue-Dawley rat when given peroral at dose 80 mg/kg,Intermediate,In vivo,,1,11561,BAO_0000218,14886
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL626888,1,A,Pharmacokinetic parameter (Cmax) was evaluated at 10 mg/kg (p.o.) in Wistar rats,Intermediate,In vivo,,1,11562,BAO_0000218,14393
,9615.0,,Canis lupus familiaris,,,,,N,,,50588,CHEMBL626889,1,A,Pharmacokinetic parameter Cmax determined after intravenous administration of 15 mg/kg to dog,Intermediate,In vivo,,1,11563,BAO_0000218,13465
,314293.0,,Simiiformes,,,,,U,,,22224,CHEMBL626761,1,A,Pharmacokinetic parameter Cmax determined after intravenous administration of 25 mg/kg to monkey,Autocuration,In vivo,,0,11564,BAO_0000218,13465
,9615.0,,Canis lupus familiaris,,,,,N,,,50588,CHEMBL626762,1,A,Pharmacokinetic parameter Cmax determined after intravenous administration of 30 mg/kg abd antacid (CaCO3 dosed orally 10 min prior to and 60 min postdosing) to dog,Intermediate,In vivo,,1,11565,BAO_0000218,13465
,9615.0,,Canis lupus familiaris,,,,,N,,,50588,CHEMBL626763,1,A,Pharmacokinetic parameter Cmax determined after intravenous administration of 30 mg/kg to dog,Intermediate,In vivo,,1,11566,BAO_0000218,13465
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL626764,1,A,Pharmacokinetic parameter Cmax determined after intravenous administration of 50 mg/kg to rat,Intermediate,In vivo,,1,11567,BAO_0000218,13465
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL626765,1,A,Pharmacokinetic parameter Cmax determined after intravenous administration of 60 mg/kg to rat,Intermediate,In vivo,,1,11568,BAO_0000218,13465
,9615.0,,Canis lupus familiaris,,,,,N,,,50588,CHEMBL626766,1,A,Pharmacokinetic parameter Cmax determined after oral administration of 50 mg/kg to dog,Intermediate,In vivo,,1,11569,BAO_0000218,13465
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL626767,1,A,Pharmacokinetic parameter Cmax determined after oral administration of 50 mg/kg to rat,Intermediate,In vivo,,1,11570,BAO_0000218,13465
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL626768,1,A,Pharmacokinetic parameter Cmax determined after oral administration of 50 mg/kg to rat; No levels,Intermediate,In vivo,,1,11571,BAO_0000218,13465
,9615.0,,Canis lupus familiaris,,,,,N,,,50588,CHEMBL626769,1,A,Pharmacokinetic parameter Cmax determined after peroral administration of 15 mg/kg to dog,Intermediate,In vivo,,1,11572,BAO_0000218,13465
,9615.0,,Canis lupus familiaris,,,,,N,,,50588,CHEMBL874463,1,A,Pharmacokinetic parameter Cmax determined after peroral administration of 25 mg/kg to dog,Intermediate,In vivo,,1,11573,BAO_0000218,13465
,314293.0,,Simiiformes,,,,,U,,,22224,CHEMBL626770,1,A,Pharmacokinetic parameter Cmax determined after peroral administration of 25 mg/kg to monkey,Autocuration,In vivo,,0,11574,BAO_0000218,13465
,314293.0,,Simiiformes,,,,,U,,,22224,CHEMBL626771,1,A,Pharmacokinetic parameter Cmax determined after peroral administration of 25 mg/kg to monkey; No levels,Autocuration,In vivo,,0,11575,BAO_0000218,13465
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL626772,1,A,Pharmacokinetic parameter Cmax determined after peroral administration of 50 mg/kg to rat,Intermediate,In vivo,,1,11576,BAO_0000218,13465
,9541.0,,Macaca fascicularis,,,,,N,,,100710,CHEMBL626773,1,A,Pharmacokinetic parameter Cmax for the compound was evaluated in nude cynomolgus monkeys after oral administration. ,Intermediate,In vivo,,1,11577,BAO_0000218,14731
,10090.0,,Mus musculus,,,,,N,,,50594,CHEMBL626774,1,A,Pharmacokinetic parameter Cmax for the compound was evaluated in nude mice after oral administration. ,Intermediate,In vivo,,1,11578,BAO_0000218,14731
,9615.0,,Canis lupus familiaris,,,,,N,,,50588,CHEMBL626775,1,A,Pharmacokinetic parameter Cmax has been determined in fed Beagle dogs at a dose of 375 mg/kg,Intermediate,In vivo,,1,11579,BAO_0000218,13376
,9615.0,,Canis lupus familiaris,,,,,N,,,50588,CHEMBL626776,1,A,Pharmacokinetic parameter Cmax has been determined in fed Beagle dogs at a dose of 500 mg/kg,Intermediate,In vivo,,1,11580,BAO_0000218,13376
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL626777,1,A,Maximum concentration (Cmax) in rat when administered orally,Intermediate,In vivo,,1,11581,BAO_0000218,14443
,314293.0,,Simiiformes,Plasma,,,,U,,,22224,CHEMBL626778,1,A,Maximal concentration in monkey plasma after 25 mg/kg oral dose,Autocuration,In vivo,1969.0,0,11582,BAO_0000218,13465
,10116.0,,Rattus norvegicus,,,,,U,,,22224,CHEMBL626779,1,A,"Mean Cmax in rats after 5 mg/kg oral dose, range (0.17-0.20)",Autocuration,In vivo,,0,11583,BAO_0000218,16359
,10116.0,,Rattus norvegicus,,,,,U,,,22224,CHEMBL626780,1,A,"Mean Cmax in rats after 5 mg/kg oral dose, range (0.4-0.8)",Autocuration,In vivo,,0,11584,BAO_0000218,16359
,,,,Plasma,,,,U,,,22224,CHEMBL626781,1,A,Cmax in rat plasma after single 5 mg/kg oral cassette gavage dose,Autocuration,In vivo,1969.0,0,11585,BAO_0000218,15618
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL632164,1,A,Pharmacokinetic profile Cmax was evaluated in rats,Intermediate,In vivo,,1,11586,BAO_0000218,14554
,9615.0,,Canis lupus familiaris,,,,,N,,,50588,CHEMBL632165,1,A,Pharmacokinetic property(Cmax- maximum concentration) after oral administration in dog (25 mg/kg),Intermediate,In vivo,,1,11587,BAO_0000218,11537
,10090.0,,Mus musculus,,,,,N,,,50594,CHEMBL632166,1,A,Pharmacokinetic property(Cmax- maximum concentration) after oral administration in mice (50 mg/kg),Intermediate,In vivo,,1,11588,BAO_0000218,11537
,9615.0,,Canis lupus familiaris,,,,,N,,,50588,CHEMBL632167,1,A,Pharmacokinetic property(Cmax- maximum concentration) after oral administration to dog (25 mg/kg),Intermediate,In vivo,,1,11589,BAO_0000218,11537
,10090.0,,Mus musculus,,,,,N,,,50594,CHEMBL632168,1,A,Pharmacokinetic property(Cmax- maximum concentration) after oral administration to mice (50 mg/kg),Intermediate,In vivo,,1,11590,BAO_0000218,11537
,10116.0,,Rattus norvegicus,Plasma,,,,U,,,22224,CHEMBL632169,1,A,Cmax in rat plasma,Autocuration,In vivo,1969.0,0,11591,BAO_0000218,2021
,9615.0,,Canis lupus familiaris,Plasma,,,,N,,,50588,CHEMBL632170,1,A,Cmax in dog plasma after 30mg/kg oral dose,Intermediate,In vivo,1969.0,1,11592,BAO_0000218,5932
,10116.0,,Rattus norvegicus,Plasma,,,,N,,,50597,CHEMBL632171,1,A,Cmax in rat plasma after 30mg/kg oral dose,Intermediate,In vivo,1969.0,1,11593,BAO_0000218,5932
,10116.0,,Rattus norvegicus,Plasma,,,,N,,,50597,CHEMBL632172,1,A,Plasma level in rats at 30 mg/kg,Intermediate,In vivo,1969.0,1,11594,BAO_0000218,17320
,10090.0,,Mus musculus,Plasma,,,,N,,,50594,CHEMBL632173,1,A,Tested for maximum plasma concentration in mice,Intermediate,In vivo,1969.0,1,11595,BAO_0000218,15831
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL632174,1,A,"The Cmax value in female wistar rat at 100 mg/kg, p.o. dose",Intermediate,In vivo,,1,11596,BAO_0000218,15078
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL632175,1,A,The Cmax values in female wistar rats.,Intermediate,In vivo,,1,11597,BAO_0000218,14941
,9615.0,,Canis lupus familiaris,Plasma,,,,N,,,50588,CHEMBL632176,1,A,The Peak plasma concentration was measured in dogs after oral administration of 1 mg/kg dose,Intermediate,In vivo,1969.0,1,11598,BAO_0000218,15343
,10116.0,,Rattus norvegicus,Plasma,,,,N,,,50597,CHEMBL632177,1,A,The Peak plasma concentration was measured in rats after oral administration of 1 mg/kg dose,Intermediate,In vivo,1969.0,1,11599,BAO_0000218,15343
,10116.0,,Rattus norvegicus,Plasma,,,,N,,,50597,CHEMBL632178,1,A,The compound tested for maximum observed plasma concentration in rats and is expressed in microgram/mL.,Intermediate,In vivo,1969.0,1,11600,BAO_0000218,14856
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL632179,1,A,The compound was tested for Cmax value pharmacokinetic parameter in the male Sprague-Dawley rat.,Intermediate,In vivo,,1,11601,BAO_0000218,13129
,10116.0,,Rattus norvegicus,Blood,,,,N,,,50597,CHEMBL632180,1,A,The compound was tested for maximum blood level reached in rats at 15.9 uM/kg after peroral administration.,Intermediate,In vivo,178.0,1,11602,BAO_0000218,13098
,10116.0,,Rattus norvegicus,Blood,,,,N,,,50597,CHEMBL632181,1,A,The compound was tested for maximum blood level reached in rats at 15.9 uM/Kg after intravenous administration.,Intermediate,In vivo,178.0,1,11603,BAO_0000218,13098
,10116.0,,Rattus norvegicus,Blood,,,,N,,,50597,CHEMBL632182,1,A,The compound was tested for maximum blood level reached in rats at 15.9 uM/Kg after peroral administration.,Intermediate,In vivo,178.0,1,11604,BAO_0000218,13098
,10090.0,,Mus musculus,Blood,,,,U,,,22224,CHEMBL632183,1,A,The maximum concentration observed (Cmax) in the blood sample at indicated time point (tmax) at a dose 50 mg/Kg administered orally in mice.,Autocuration,In vivo,178.0,0,11605,BAO_0000218,15478
,9615.0,,Canis lupus familiaris,,,,,N,,,50588,CHEMBL632184,1,A,The maximum concentration of the compound was measured in dog at dose 5 mg/kg after peroral administration.,Intermediate,In vivo,,1,11606,BAO_0000218,15341
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL874470,1,A,The maximum concentration of the compound was measured in rat at dose 1 mg/kg after peroral administration.,Intermediate,In vivo,,1,11607,BAO_0000218,15341
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL631302,1,A,"Distribution in rat skin 15 min after intravenous administration, injected dose/gm",Intermediate,,,1,11608,BAO_0000218,8684
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL631303,1,A,"Distribution in rat skin 1 hr after intravenous administration, injected dose/gm",Intermediate,,,1,11609,BAO_0000218,8684
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL631304,1,A,"Distribution in rat skin 2 hr after intravenous administration, injected dose/gm",Intermediate,,,1,11610,BAO_0000218,8684
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL631305,1,A,"Distribution in rat skin 30 min after intravenous administration, injected dose/gm",Intermediate,,,1,11611,BAO_0000218,8684
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL631306,1,A,"Distribution in rat skin 4 hr after intravenous administration, injected dose/gm",Intermediate,,,1,11612,BAO_0000218,8684
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL631307,1,A,"Distribution in rat skin 5 min after intravenous administration, injected dose/gm",Intermediate,,,1,11613,BAO_0000218,8684
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL631308,1,A,"Distribution in rat skin 6 hr after intravenous administration, injected dose/gm",Intermediate,,,1,11614,BAO_0000218,8684
,10116.0,,Rattus norvegicus,,,,,N,,,50597,CHEMBL625557,1,A,"Distribution in rat skin 8 hr after intravenous administration, injected dose/gm",Intermediate,,,1,11615,BAO_0000218,8684
,10116.0,,Rattus norvegicus,Spleen,,,,N,,,50597,CHEMBL625558,1,A,"Distribution in rat spleen 15 min after intravenous administration, injected dose/gm",Intermediate,,2106.0,1,11616,BAO_0000218,8684
,10116.0,,Rattus norvegicus,Spleen,,,,N,,,50597,CHEMBL625559,1,A,"Distribution in rat spleen 1 hr after intravenous administration, injected dose/gm",Intermediate,,2106.0,1,11617,BAO_0000218,8684
,10116.0,,Rattus norvegicus,Spleen,,,,N,,,50597,CHEMBL625560,1,A,"Distribution in rat spleen 2 hr after intravenous administration, injected dose/gm",Intermediate,,2106.0,1,11618,BAO_0000218,8684
,10116.0,,Rattus norvegicus,Spleen,,,,N,,,50597,CHEMBL625561,1,A,"Distribution in rat spleen 30 min after intravenous administration, injected dose/gm",Intermediate,,2106.0,1,11619,BAO_0000218,8684
,10116.0,,Rattus norvegicus,Spleen,,,,N,,,50597,CHEMBL625562,1,A,"Distribution in rat spleen 4 hr after intravenous administration, injected dose/gm",Intermediate,,2106.0,1,11620,BAO_0000218,8684
,10116.0,,Rattus norvegicus,Spleen,,,,N,,,50597,CHEMBL875320,1,A,"Distribution in rat spleen 5 min after intravenous administration, injected dose/gm",Intermediate,,2106.0,1,11621,BAO_0000218,8684
,10116.0,,Rattus norvegicus,Spleen,,,,N,,,50597,CHEMBL625563,1,A,"Distribution in rat spleen 6 hr after intravenous administration, injected dose/gm",Intermediate,,2106.0,1,11622,BAO_0000218,8684
,10116.0,,Rattus norvegicus,Spleen,,,,N,,,50597,CHEMBL625564,1,A,"Distribution in rat spleen 8 hr after intravenous administration, injected dose/gm",Intermediate,,2106.0,1,11623,BAO_0000218,8684
,10116.0,,Rattus norvegicus,Uterus,,,,N,,,50597,CHEMBL625565,1,A,"Distribution in rat uterus 15 min after intravenous administration, injected dose/gm",Intermediate,,995.0,1,11624,BAO_0000218,8684
